timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-06 00:00:00+00:00,1,0,0,4568630521,84.57969665527344,14485,0.1374470740556717,18.308218359947205,1172766,0.0035478643328372,3575314.0,38.0,3348668.0,13693.0,1092627.0,84.57337951660156,0.1468285471200943,18.170865178108215,3765120.0,15091.0,1214270.0,84.55150604248047,0.143279030919075,17.422264178593952,3536506.4285714286,13089.42857142857,1152805.0,84.56764330182757,0.13537768806729997,16.904995589029223,3853280.3333333335,15866.633333333333,1253437.9,84.52001088460287,0.1772944221893946,16.439005761676366,-5.041167346591879,6.768243373186,-4.015638460009274,5.783977214635216,-3.418020703797342,7.334524956824251,-4.070349182287014,-6.389406725348367,0.033341349092941286,0.007469417336736228,0.11582616852847452,0.19547739225188226,246.81168024299325,3.048614089584717,0.01235113198103289,5.120728763744511e-06,0.003667286464150376,0.004202457211573387,1.000563563784791,0.917791108520808,0.7635755620257635,427516.5639159083,753229.1911754637,1498.904933609571,3151.4707620995496,133035.6345860635,241209.06269492628,12,0.20784090748566736
2025-06-07 00:00:00+00:00,1,1,0,4568630521,84.58126068115234,13179,0.1199514344334602,17.073511640230816,1245999,0.0038016125508668,3835659.0,40.0,3575314.0,14485.0,1172766.0,84.57969665527344,0.1374470740556717,18.308218359947205,4087965.0,14619.0,1349915.0,84.55643463134766,0.1323954164981842,16.552818417549133,3500462.714285714,12883.714285714286,1137959.857142857,84.5711898803711,0.13359997634376797,16.97938033512661,3870721.6,15788.133333333333,1261041.9666666666,84.52396494547526,0.17458052511016525,16.438636243343353,-6.171921726335716,7.281738051538977,-9.850194951775082,-9.016223679668622,-7.697966168240223,6.244468205933673,-9.399103378246243,-12.729001139103946,0.02936033184572917,0.0018491741407888895,0.08962042596427365,0.19280631299277792,291.0211684370258,3.0783780096308186,0.010577046548956661,4.451257838346156e-06,0.0035250527518175174,0.004201948019501342,1.0005587165122496,0.904343705392223,0.7652627706295567,325412.19557403045,746299.5603175062,1482.8401468459158,3189.1471753037085,104572.53114624313,237087.52134784256,12,0.2229753379327151
2025-06-08 00:00:00+00:00,1,1,0,4568630521,84.58364868164062,12778,0.1176985576748848,17.203516483306885,1225490,0.0037365236499797,3774688.0,41.0,3835659.0,13179.0,1245999.0,84.58126068115234,0.1199514344334602,17.073511640230816,4022904.0,13624.0,1296097.0,84.56095123291016,0.1329781264066696,16.361569205919903,3465003.285714286,12762.857142857143,1127873.142857143,84.57443237304688,0.13141718081065584,17.099658517610465,3855694.7333333334,15323.1,1252958.3333333333,84.5278096516927,0.16811431745688118,16.4774037387636,-6.170070178159859,-1.5895834327295466,-6.209630064591898,-3.0427194779573563,-5.447663253599078,-1.6459884799265523,-11.490287271048839,-1.8781574136365387,0.02684152484040414,0.0028233209921957325,0.07998079710668424,0.19281684512431854,295.3821112763127,3.0801433874259376,0.0104268411599922,4.557598383153389e-06,0.003397260393416238,0.004203159896630425,1.0005515666565392,0.898671582000143,0.7817131984868713,288068.8764494708,743442.894243784,1476.4124397697324,2476.2303852206765,94646.80531138211,233900.70582951015,12,0.21943095890186393
2025-06-09 00:00:00+00:00,1,0,0,4568630521,84.58487701416016,12448,0.1259761601686477,17.263211011886597,1020340,0.0031407787171556,3176400.0,41.0,3774688.0,12778.0,1225490.0,84.58364868164062,0.1176985576748848,17.203516483306885,3220287.0,12989.0,1049659.0,84.56412506103516,0.133239209651947,15.968759099642435,3458733.714285714,12685.57142857143,1123684.7142857143,84.57739693777901,0.13037960231304166,17.28458021935963,3751276.0,15048.5,1218762.9666666666,84.53177897135417,0.16503700862328208,16.49060115416845,-1.3628288410318712,-15.849998728371716,-4.1650627453999505,-2.5825637814994473,-2.7931928369117953,-16.740242678438833,-5.4511352193338025,7.032883543592683,0.02453990165454112,0.0014522103724212698,0.08505298460488793,0.15766445291820405,255.15302433930435,3.1130769027217373,0.012199842993665843,5.434833640930914e-06,0.0030438559395930954,0.004143665895049041,1.0005396546361611,0.9220152594172527,0.7900022146587112,302512.9866959361,591442.8782851888,1470.016440440025,2312.359143892943,100958.51792842694,183488.6384885481,12,0.18465115470626461
2025-06-10 00:00:00+00:00,1,0,0,4568630521,84.59033966064453,12231,0.1262773424386978,17.376840949058533,1005383,0.0030782661604117,3116325.0,40.0,3176400.0,12448.0,1020340.0,84.58487701416016,0.1259761601686477,17.263211011886597,3185368.0,9011.0,1040417.0,84.5667495727539,0.1215626001358032,16.047710061073303,3448870.4285714286,13145.57142857143,1118679.857142857,84.58076695033482,0.1310531369277409,17.474456060500376,3673560.5,14853.666666666666,1195260.9333333333,84.53582865397135,0.1625445708632469,16.523088051213158,-2.167504665081088,-1.891292028711744,35.73410276328932,-1.7432519280205616,-3.36730368688708,-1.4658839210459296,3.878448056908579,0.23907878256241855,0.02789522833714919,0.006458183397795025,0.09140788717209476,0.13832510420823546,254.7682308698496,3.0996365567783055,0.012165500942923301,5.576066479905675e-06,0.002909524100170018,0.0040874782473160984,1.000531588760399,0.93883588648436,0.8062596999194727,323155.28941886115,508145.63897775754,1482.2247238078521,2294.648111154183,107676.15586452067,162266.78093847906,12,0.18115886213638083
2025-06-11 00:00:00+00:00,1,0,0,4568630521,84.59375762939453,12618,0.1316459327936172,17.147716641426086,1036599,0.0031057325794582,3147339.0,41.0,3116325.0,12231.0,1005383.0,84.59033966064453,0.1262773424386978,17.376840949058533,3315039.0,13205.0,1068154.0,84.5721664428711,0.1431928426027298,16.925028800964355,3424913.285714286,13061.714285714286,1114172.0,84.58385140555245,0.12940357838358194,17.506268609137766,3665162.4,14730.066666666668,1193282.6666666667,84.5398930867513,0.16033802827199298,16.552630643049877,-5.058764014541007,0.9952107049168601,-4.445285876561911,3.164091243561451,-2.954162040305053,3.104886396527484,-8.063887551382741,4.25142804816756,0.025529896455966927,0.004040613577993568,0.09669653684240206,0.14047736040698047,249.41271099136222,3.0362135828670653,0.012172486976654448,5.44832037257687e-06,0.003072738647463702,0.004019806621072151,1.0005199713081732,0.9344506223555841,0.8070672926329449,339442.9703799291,514872.3394149135,1482.5686000469889,2312.4029885834484,111761.88221027608,163873.13041125637,12,0.18296177452526766
2025-06-12 00:00:00+00:00,1,0,0,4568630521,84.59429931640625,12785,0.1325261145830154,63.90643439085587,1055800,0.003087358917847,3131921.0,41.0,3147339.0,12618.0,1036599.0,84.59375762939453,0.1316459327936172,17.147716641426086,3348668.0,13693.0,1092627.0,84.57337951660156,0.1468285471200943,18.170865178108215,3393949.4285714286,12932.0,1108911.0,84.5868399483817,0.12736037373542783,24.039921353816002,3660544.1666666665,14615.066666666668,1193046.0,84.54385630289714,0.15800110499064124,18.13585573348446,-6.472633297776909,-0.4898741444756993,-6.63112539253633,1.3235061023934014,-3.370500637454499,1.8523074014155982,-9.740907212941796,0.6685977840105828,0.024735679151355328,0.000640339224666775,0.10156970843542594,0.1418200022587884,244.94924135773502,2.9663932881291077,0.012109289534675568,2.040486142083228e-05,0.0026961735316744537,0.003926054176949814,1.000508418321144,0.9271707358367972,0.8060726774219185,353339.22894438746,519138.38198506134,1445.184949568974,2320.7514379575587,113928.5477033698,164072.92814856573,12,0.18206549209759446
2025-06-13 00:00:00+00:00,1,0,0,4568630521,84.59742736816406,13668,0.1204512193799018,18.10129113992055,1120560,0.0032712501308432,3321906.0,43.0,3131921.0,12785.0,1055800.0,84.59429931640625,0.1325261145830154,63.90643439085587,3575314.0,14485.0,1172766.0,84.57969665527344,0.1374470740556717,18.308218359947205,3357748.285714286,12815.285714285714,1101453.0,84.58937290736607,0.12493239449603212,24.010360322383626,3660023.3666666667,14522.666666666666,1193877.1666666667,84.54773839314778,0.15509930526216822,18.194417667849628,-7.087713135126039,6.066085319521153,-5.640317569899899,6.906531091122403,-4.451527414676071,6.133737450274679,-12.365381214943783,-9.111332691753947,0.020963320503364358,0.003697709872985122,0.10022228183172183,0.1419338828708598,243.02480064379253,2.964502601821766,0.012197461807076992,5.4490661959893975e-06,0.002810069492885046,0.003837938489054986,1.0004924379410918,0.9174117073389957,0.8054993817338884,345478.9694974099,519481.3278290766,1336.8810779133123,2300.6831868897652,111566.85964442973,163624.9380917408,12,0.19310974018564056
2025-06-14 00:00:00+00:00,1,1,0,4568630521,84.60273742675781,12457,0.1047550290822982,16.962709267934162,1231894,0.0034445722205362,3502242.0,41.0,3321906.0,13668.0,1120560.0,84.59742736816406,0.1204512193799018,18.10129113992055,3835659.0,13179.0,1245999.0,84.58126068115234,0.1199514344334602,17.073511640230816,3310117.285714286,12712.142857142857,1099438.0,84.59244101388114,0.12276147944586613,23.99453141205553,3668933.6,14428.833333333334,1199567.6666666667,84.5515864054362,0.15234599585334457,18.208446454137995,-8.692561043617275,5.428690637242606,-5.478412626147655,-8.86011120866257,-1.132023380436098,9.935567930320556,-12.668798354047016,-13.031159317779917,0.025391848540112782,0.0062768558795944784,0.08617537095044274,0.14015090498139224,281.1239364263927,2.84297119478527,0.010112063122262855,4.8433844447498825e-06,0.003083092825756658,0.00377593417056437,1.0004831915068872,0.9022014695807757,0.8058070627864884,293452.1289438332,514204.36435663735,1251.7086453988334,2326.3297136867923,96937.85169688202,161809.32937094284,12,0.20359307057070195
2025-06-15 00:00:00+00:00,1,1,0,4568630521,84.60646057128906,11877,0.1146327033638954,16.981493671735127,1200892,0.0033884052743163,3449414.0,43.0,3502242.0,12457.0,1231894.0,84.60273742675781,0.1047550290822982,16.962709267934162,3774688.0,12778.0,1225490.0,84.58364868164062,0.1176985576748848,17.203516483306885,3263649.5714285714,12583.42857142857,1095924.0,84.59569985525948,0.12232350025858194,23.962813867545282,3661901.933333333,14235.233333333334,1199612.9333333333,84.55547866821288,0.1498760456840197,18.24936517390652,-8.617242007816273,-1.508405187305728,-7.051181718578803,-4.656016697439192,-2.0071971211515383,-2.5166126306321757,-2.6048359228480145,9.429307946482513,0.0269696212021886,0.00440073766463378,0.06978077103916748,0.14084636542864318,290.4036033002189,2.8723741415763104,0.00989014008741828,4.923006849490457e-06,0.003329140799388027,0.003703107823253765,1.000475678071724,0.8912443945372827,0.8161644490973149,234765.2922131629,515765.5778661216,1250.1010332792096,2287.351211416444,86290.43508514493,161809.50958009277,12,0.20052206213321844
2025-06-16 00:00:00+00:00,1,0,0,4568630521,84.6087417602539,12860,0.1257370263338089,19.881837566693623,1011951,0.0029937621001678,3050950.0,45.0,3449414.0,11877.0,1200892.0,84.60646057128906,0.1146327033638954,16.981493671735127,3176400.0,12448.0,1020340.0,84.58487701416016,0.1259761601686477,17.263211011886597,3245728.1428571427,12642.285714285714,1094725.5714285714,84.59910910470145,0.12228933828217638,24.336903375374852,3598023.2666666666,14081.9,1178985.6333333333,84.55926615397135,0.1482865398128827,18.369118416770068,-3.9494396171766755,-11.55164326462408,3.30976863753214,8.276500799865282,-0.8221769214183494,-15.73338818145179,-0.1898246735879794,9.686871760027692,0.028213963223899796,0.002696234955856802,0.07362576220360133,0.1291411617316855,237.22494362802271,3.014915727228169,0.01270811263775357,6.5166033694718865e-06,0.0031803676060303907,0.003630454601250519,1.0004711837335196,0.9020864797975856,0.8246826612616949,246810.55719855768,464652.9045949674,1248.0675810277028,2216.817419729069,88930.69834759088,143339.86911425446,12,0.17735846884872122
2025-06-17 00:00:00+00:00,1,0,0,4568630521,84.60972595214844,12578,0.1237911805510521,18.08534650007884,1059778,0.0032532930651794,3318724.0,46.0,3050950.0,12860.0,1011951.0,84.6087417602539,0.1257370263338089,19.881837566693623,3116325.0,12231.0,1005383.0,84.59033966064453,0.1262773424386978,17.376840949058533,3274642.285714286,12691.857142857143,1102496.2857142857,84.6018785749163,0.12193417229822699,24.43811845409204,3539750.3333333335,13752.633333333333,1159716.8333333333,84.5628267923991,0.14312446638941762,18.430706953138543,6.49479755802107,8.776741670627185,2.8370533889297667,-2.192846034214624,5.410375946281176,4.7262169808617305,-1.9688107459599258,-1.5475519339792077,0.022917855137682963,0.0011632271962103147,0.07210795952832229,0.10595973113895382,263.8305111694093,3.13152459144784,0.011868512208677469,5.449486323837871e-06,0.0030651092529303263,0.003567316481745776,1.0004618079125132,0.9251054388998675,0.8519449914766117,242409.39134493732,375070.9936190222,679.6164561513159,1569.0736666150563,87923.54956476807,115723.4991282742,12,0.19292476349055326
2025-06-18 00:00:00+00:00,1,0,0,4568630521,84.61299896240234,13043,0.1263638287782669,16.755713264147442,1082316,0.0032187490770957,3287011.0,48.0,3318724.0,12578.0,1059778.0,84.60972595214844,0.1237911805510521,18.08534650007884,3147339.0,12618.0,1036599.0,84.59375762939453,0.1316459327936172,17.147716641426086,3294595.4285714286,12752.57142857143,1109027.2857142857,84.60462733677456,0.12117958601031982,24.382117971623664,3529078.0,13650.666666666666,1154746.1,84.5663060506185,0.1410433950523535,18.48509061779953,4.437780614036169,-0.9555781077305592,3.3682041527975937,3.6969311496263257,4.410287874095964,2.1266718123984507,-4.012356404227924,2.078216085962481,0.022745570769067136,0.003868361724457259,0.07230887414745013,0.10700599065005992,251.99409690279055,3.0370131856008915,0.012050997997813949,5.0975515952322174e-06,0.003096444266182618,0.0035171763385105793,1.0004531507635337,0.933556988134416,0.8591652658767858,242940.05497699007,377632.48747133213,675.7351389569174,1509.3948623786819,87478.12522839537,115739.24867336753,12,0.19108121668624656
2025-06-19 00:00:00+00:00,1,0,1,4568630521,84.61637878417969,13249,0.1249379739165306,17.705124020576477,1135494,0.0033884715572591,3464145.0,49.0,3287011.0,13043.0,1082316.0,84.61299896240234,0.1263638287782669,16.755713264147442,3131921.0,12785.0,1055800.0,84.59429931640625,0.1325261145830154,63.90643439085587,3342056.0,12818.857142857143,1120412.142857143,84.60778154645648,0.1200955659151077,17.781930775869462,3534829.7,13564.133333333333,1155674.7333333334,84.56981099446615,0.13886121710141497,18.55199182741884,10.607674970090253,5.38890803833636,3.629253030895585,1.5793912443456293,7.548209888236412,4.913352477464983,-5.725770117354134,-1.1283726328348953,0.026100420420593906,0.003994447447541738,0.07259201396995425,0.10614283811174198,261.44490566037734,3.0507796159384233,0.011668039049049093,5.110963573872601e-06,0.00288009643555107,0.0034603946333598406,1.0004489847091276,0.9454645014440157,0.8648603866650392,244490.1000862724,375196.85659967747,645.7701084489593,1452.6018210697514,87513.17023932717,115459.64418671456,12,0.2013784077320026
2025-06-20 00:00:00+00:00,1,0,0,4568630521,84.61646270751953,13745,0.1129595041275024,19.08727439244588,1174899,0.0034801049614382,3561704.0,48.0,3464145.0,13249.0,1135494.0,84.61637878417969,0.1249379739165306,17.705124020576477,3321906.0,13668.0,1120560.0,84.59742736816406,0.1204512193799018,18.10129113992055,3376312.8571428573,12829.857142857143,1128174.857142857,84.61050088065011,0.11902532087905063,17.922785526230225,3540721.6666666665,13504.566666666668,1157460.4333333333,84.57312749226888,0.13616982499758398,18.65062770227303,7.218687103126942,2.816250474503801,0.5633596722270928,3.7436787682089134,4.849271792675092,3.4702957479299856,-6.219708933597934,-9.587533248322766,0.022501085373005658,9.91809635975116e-05,0.07235690674078872,0.1056700882450236,259.10839516950386,3.031495446420972,0.011698867988765002,5.359027317659908e-06,0.0023310525076748415,0.003396937420159869,1.0004419061880458,0.9535662994717717,0.874094689342242,243627.9170502417,374148.3709677337,522.3885548104512,1404.982235335963,87623.89591223082,115324.30527676093,12,0.20704972809530334
2025-06-21 00:00:00+00:00,1,1,0,4568630521,84.6187973022461,13036,0.1000447496771812,18.120980858802795,1230937,0.0035769027435876,3665421.0,48.0,3561704.0,13745.0,1174899.0,84.61646270751953,0.1129595041275024,19.08727439244588,3502242.0,12457.0,1231894.0,84.60273742675781,0.1047550290822982,16.962709267934162,3399624.1428571427,12912.57142857143,1128038.142857143,84.612795148577,0.11835242382117679,18.088252896354316,3547576.3666666667,13406.966666666667,1160863.6,84.5763931274414,0.13296780313054718,18.739459742900827,4.659272545986259,2.9120050402840825,4.647989082443615,-5.158239359767192,-0.07768525538722759,4.76960147212655,-4.496470905865991,-11.433083519686615,0.018982690131252866,0.0027590313419700863,0.06608312217268753,0.10556443943898658,281.1552504410524,2.977746239046971,0.010590297805413432,4.9437638718823635e-06,0.002110889979775116,0.0033308969058510455,1.0004304040381664,0.9582948445593178,0.8900833211854973,221700.33128571432,374497.9105141634,516.245112793009,1327.822263847183,85966.07244224405,115955.3289523959,12,0.21307902661333308
