timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-03-29 00:00:00+00:00,0,1,0,279565647,0.0,79.79410552978516,0.0,9534,0.3416433930397033,0.0,520991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9534.0,520991.0,79.79410552978516,0.3416433930397033,0.0,0.0,9534.0,520991.0,79.79410552978516,0.3416433930397033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01829970517781463,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-03-30 00:00:00+00:00,0,0,0,279565647,0.0,79.54161834716797,0.0,31098,1.1939274072647097,0.0,1529054,0.0,0.0,9534.0,520991.0,79.79410552978516,0.3416433930397033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20316.0,1025022.5,79.66786193847656,0.7677854001522065,0.0,0.0,20316.0,1025022.5,79.66786193847656,0.7677854001522065,0.0,0.0,0.0,0.0,226.17998741346761,0.0,193.48952285164236,0.0,249.46597287949314,0.0,-0.3164233509992065,0.0,0.0,0.0,0.0,0.02033805193403769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15248.050629506712,15248.050629506712,712808.1831632546,712808.1831632546,0,0.0
2020-03-31 00:00:00+00:00,0,0,0,279565647,0.0,79.3120346069336,0.0,30822,1.1918576955795288,0.0,1572510,0.0,0.0,31098.0,1529054.0,79.54161834716797,1.1939274072647097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23818.0,1207518.3333333333,79.54925282796223,0.9091428319613138,0.0,0.0,23818.0,1207518.3333333333,79.54925282796223,0.9091428319613138,0.0,0.0,0.0,0.0,-0.8875168821146029,0.0,2.8420186599034336,0.0,-0.17335322671941933,0.0,-0.2886334789321654,0.0,0.0,0.0,0.0,0.01960049882004005,0.0,-0.24103546142578447,0.0,1.0,0.0,1.0,0.0,0.0,12371.076590175973,12371.076590175973,594947.0065008592,594947.0065008592,0,0.0
2020-04-01 00:00:00+00:00,0,0,0,279565647,0.0,79.1680679321289,0.0,26953,1.0105524063110352,0.0,1431747,0.0,0.0,30822.0,1572510.0,79.3120346069336,1.1918576955795288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24601.75,1263575.5,79.4539566040039,0.9344952255487442,0.0,0.0,24601.75,1263575.5,79.4539566040039,0.9344952255487442,0.0,0.0,0.0,0.0,-12.552722081630009,0.0,-8.95148520518152,0.0,-15.211991325888597,0.0,-0.18151933123160546,0.0,0.0,0.0,0.0,0.018825240195900397,0.0,-0.21076965332033165,0.0,1.0,0.0,1.0,0.0,0.0,10221.843290229019,10221.843290229019,498542.1253698963,498542.1253698963,0,0.0
2020-04-02 00:00:00+00:00,0,0,0,279565647,0.0,79.0772933959961,0.0,24925,0.9532583951950072,0.0,1253014,0.0,0.0,26953.0,1431747.0,79.1680679321289,1.0105524063110352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24666.4,1261463.2,79.37862396240234,0.9382478594779968,0.0,0.0,24666.4,1261463.2,79.37862396240234,0.9382478594779968,0.0,0.0,0.0,0.0,-7.524208807924904,0.0,-12.48356029382286,0.0,-5.6695734687502775,0.0,-0.11466054244324564,0.0,0.0,0.0,0.0,0.0198920204466826,0.0,-0.18071746826172522,-0.18071746826172522,1.0,0.0,1.0,0.0,0.0,8853.556251586138,8853.556251586138,431775.9802637243,431775.9802637243,0,0.0
2020-04-03 00:00:00+00:00,0,0,0,279565647,0.0,79.00535583496094,0.0,23714,0.8845226764678955,0.0,1177596,0.0,0.0,24925.0,1253014.0,79.0772933959961,0.9532583951950072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24507.666666666668,1247485.3333333333,79.31641260782878,0.9292936623096466,0.0,0.0,24507.666666666668,1247485.3333333333,79.31641260782878,0.9292936623096466,0.0,0.0,0.0,0.0,-4.858575727181547,0.0,-6.018927162824994,0.0,-7.21060722607646,0.0,-0.09097119785690388,0.0,0.0,0.0,0.0,0.02013761923646205,0.0,-0.15659114292688975,-0.15659114292688975,1.0,0.0,1.0,0.0,0.0,7928.4011166607015,7928.4011166607015,387706.9540844821,387706.9540844821,0,0.0
2020-04-04 00:00:00+00:00,0,1,0,279565647,0.0,78.94052124023438,0.0,16539,0.7038366794586182,0.0,1174286,0.0,0.0,23714.0,1177596.0,79.00535583496094,0.8845226764678955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23369.285714285714,1237028.2857142857,79.26271384102958,0.8970855219023568,0.0,0.0,23369.285714285714,1237028.2857142857,79.26271384102958,0.8970855219023568,0.0,0.0,0.0,0.0,-30.256388631188326,0.0,-0.28108111780270617,0.0,-20.427514388980793,0.0,-0.08206354371974589,0.0,0.0,0.0,0.0,0.014084291148586333,0.0,-0.13814353942871133,-0.13814353942871133,1.0,0.0,1.0,0.0,0.0,7839.281338538751,7839.281338538751,355006.12781411456,355006.12781411456,0,0.0
2020-04-05 00:00:00+00:00,0,1,0,279565647,0.0,78.87313079833984,0.0,19715,0.6931535601615906,0.0,1011814,0.0,0.0,16539.0,1174286.0,78.94052124023438,0.7038366794586182,0.0,0.0,9534.0,520991.0,79.79410552978516,0.3416433930397033,0.0,0.0,24823.714285714286,1307145.857142857,79.13114602225167,0.9473012600626264,0.0,0.0,22912.5,1208876.5,79.21401596069336,0.871594026684761,0.0,0.0,0.0,106.7862387245647,19.20309571316283,94.2094969010981,-13.8358117187806,102.8880330435769,-1.5178406594616334,-1.1541889282805973,-0.085368630502769,0.0,0.0,0.0,0.0,0.019484787238773886,0.0,-0.10397148132323959,-0.12456094650994762,0.9989538475301794,0.0,1.0868606611105738,0.0,0.0,7371.86320700928,7371.86320700928,338179.4525506075,338179.4525506075,0,0.0
2020-04-06 00:00:00+00:00,0,0,0,279565647,0.0,78.82395935058594,0.0,16361,0.607833981513977,0.0,853011,0.0,0.0,19715.0,1011814.0,78.87313079833984,0.6931535601615906,0.0,0.0,31098.0,1529054.0,79.54161834716797,1.1939274072647097,0.0,0.0,22718.428571428572,1210568.2857142857,79.02862330845424,0.8635736278125218,0.0,0.0,22184.555555555555,1169335.888888889,79.17067633734808,0.8422873549991183,0.0,0.0,0.0,-47.38889960769181,-17.012427085975148,-44.21315401548932,-15.694880679650602,-49.08953611287591,-12.30890001166891,-0.9022433934518848,-0.062342457128561346,0.0,0.0,0.0,0.0,0.019180269445212964,0.0,-0.07824543544223958,-0.1131964365641324,0.9982057368275022,0.0,1.02527198430211,0.0,0.0,7233.287584340732,7233.287584340732,337847.32306895836,337847.32306895836,0,0.0
2020-04-07 00:00:00+00:00,0,0,0,279565647,0.0,78.80322265625,0.0,13847,0.483720064163208,0.0,753086,0.0,0.0,16361.0,853011.0,78.82395935058594,0.607833981513977,0.0,0.0,30822.0,1572510.0,79.3120346069336,1.1918576955795288,0.0,0.0,20293.428571428572,1093507.7142857143,78.95593588692802,0.7624111090387616,0.0,0.0,21350.8,1127710.9,79.13393096923828,0.8064306259155274,0.0,0.0,0.0,-55.0742975796509,-15.365808935884118,-52.109302961507396,-11.714385863722743,-59.41461250304685,-20.41904880698333,-0.6415318346140508,-0.026307603052144746,0.0,0.0,0.0,0.0,0.01838698583297813,0.0,-0.061908176967072404,-0.10236760919743942,0.9977507109765664,0.0,0.9454143785439806,0.0,0.0,7311.535357836197,7311.535357836197,344651.8505259894,344651.8505259894,0,0.0
2020-04-08 00:00:00+00:00,0,0,0,279565647,0.0,78.7741470336914,0.0,13200,0.4689408540725708,0.0,695426,0.0,0.0,13847.0,753086.0,78.80322265625,0.483720064163208,0.0,0.0,26953.0,1431747.0,79.1680679321289,1.0105524063110352,0.0,0.0,18328.714285714286,988319.0,78.89966147286552,0.6850380301475525,0.0,0.0,20609.81818181818,1088412.2727272727,79.10122333873402,0.7757497375661676,0.0,0.0,0.0,-51.02585983007457,-4.672492236585546,-51.42815036455464,-7.656496070833874,-53.59559275263981,-3.0553229410080207,-0.49757548557988196,-0.03689648922788891,0.0,0.0,0.0,0.0,0.01898114395903524,0.0,-0.05108097621372396,-0.09312952215021136,0.9974518489429,0.0,0.8830657581616289,0.0,0.0,7358.823884537282,7358.823884537282,351986.6637027861,351986.6637027861,0,0.0
2020-04-09 00:00:00+00:00,0,0,0,279565647,0.0,78.741943359375,0.0,12946,0.4435685276985168,0.0,630070,0.0,0.0,13200.0,695426.0,78.7741470336914,0.4689408540725708,0.0,0.0,24925.0,1253014.0,79.0772933959961,0.9532583951950072,0.0,0.0,16617.428571428572,899327.0,78.85175432477679,0.6122251919337681,0.0,0.0,19971.166666666668,1050217.0833333333,79.0712833404541,0.7480679700771967,0.0,0.0,0.0,-48.060180541624874,-1.9242424242424283,-49.7156456352443,-9.397980518416048,-53.46817505784711,-5.410560021312949,-0.42407879963943795,-0.040881019381433514,0.0,0.0,0.0,0.0,0.02054689074723325,0.0,-0.042603356497626525,-0.0854565547062769,0.9972236568523608,0.0,0.818408508882675,0.0,0.0,7356.892190114634,7356.892190114634,360746.35804888996,360746.35804888996,0,0.0
2020-04-10 00:00:00+00:00,0,0,0,279565647,0.0,78.70885467529297,0.0,12708,0.4165309071540832,0.0,632599,0.0,0.0,12946.0,630070.0,78.741943359375,0.4435685276985168,0.0,0.0,23714.0,1177596.0,79.00535583496094,0.8845226764678955,0.0,0.0,15045.142857142857,821470.2857142857,78.80939701625279,0.5453692248889378,0.0,0.0,19412.46153846154,1018092.6153846154,79.04340421236478,0.722565119083111,0.0,0.0,0.0,-46.411402547018646,-1.83840568515371,-46.28047309943308,0.40138397320932384,-52.90896228716397,-6.095477667164529,-0.375292480534295,-0.04202167570467319,0.0,0.0,0.0,0.0,0.020088523553588367,0.0,-0.035970960344582116,-0.07909263359321297,0.9970395101470669,0.0,0.7547682699947881,0.0,0.0,7326.084170225644,7326.084170225644,364292.28055860556,364292.28055860556,0,0.0
2020-04-11 00:00:00+00:00,0,1,0,279565647,0.0,78.67733001708984,0.0,13358,0.4143531620502472,0.0,636154,0.0,0.0,12708.0,632599.0,78.70885467529297,0.4165309071540832,0.0,0.0,16539.0,1174286.0,78.94052124023438,0.7038366794586182,0.0,0.0,14590.714285714286,744594.2857142857,78.77179827008929,0.5040144366877419,0.0,0.0,18980.0,990811.2857142857,79.01725605555943,0.7005499792950494,0.0,0.0,0.0,-19.233327287018565,5.11488825936417,-45.8263148841083,0.5619673758573862,-41.12935938931711,-0.5228291746020242,-0.33340446580479854,-0.04005223851011319,0.0,0.0,0.0,0.0,0.020998027210349678,0.0,-0.031388963971817986,-0.07373336959671485,0.9968936179548231,0.0,0.7194553587667256,0.0,0.0,7222.2748067776665,7222.2748067776665,364582.3427870115,364582.3427870115,0,0.0
2020-04-12 00:00:00+00:00,0,1,0,279565647,0.0,78.64534759521484,0.0,12997,0.4342677593231201,0.0,736799,0.0,0.0,13358.0,636154.0,78.67733001708984,0.4143531620502472,0.0,0.0,19715.0,1011814.0,78.87313079833984,0.6931535601615906,0.0,0.0,13631.0,705306.4285714285,78.7392578125,0.46703075085367474,0.0,0.0,18581.133333333335,973877.1333333333,78.99246215820312,0.6827978312969207,0.0,0.0,0.0,-34.07557697184884,-2.702500374307526,-27.180390862352166,15.820854698705023,-37.34898234932502,4.806189284120377,-0.2887969588875383,-0.04065011086173964,0.0,0.0,0.0,0.0,0.017639793702497287,0.0,-0.03046117510114425,-0.06920607430594106,0.9967945758521108,0.0,0.6839956564691874,0.0,0.0,6927.143207447318,7128.9458433975515,347344.67382743297,357389.7891336307,0,0.0
2020-04-13 00:00:00+00:00,0,0,0,279565647,0.0,78.61382293701172,0.0,12203,0.4130311012268066,0.0,646936,0.0,0.0,12997.0,736799.0,78.64534759521484,0.4342677593231201,0.0,0.0,16361.0,853011.0,78.82395935058594,0.607833981513977,0.0,0.0,13037.0,675867.1428571428,78.70923832484654,0.4392017679555075,0.0,0.0,18182.5,953443.3125,78.96879720687866,0.6659374106675386,0.0,0.0,0.0,-25.41409449300165,-6.109102100484732,-24.158539573346648,-12.196406346914157,-32.048698528167264,-4.890222136088218,-0.2665895183463052,-0.04008458118257563,0.0,0.0,0.0,0.0,0.018862733156396992,0.0,-0.0318004063197513,-0.06534557342529143,0.9967131463158525,0.0,0.659524094787301,0.0,0.0,6243.378023382624,7069.3904121925525,324462.6043673373,354813.970732217,0,0.0
2020-04-14 00:00:00+00:00,0,0,0,279565647,0.0,78.58895874023438,0.0,12283,0.4258017241954803,0.0,626526,0.0,0.0,12203.0,646936.0,78.61382293701172,0.4130311012268066,0.0,0.0,13847.0,753086.0,78.80322265625,0.483720064163208,0.0,0.0,12813.57142857143,657787.1428571428,78.67862919398716,0.4309277193886893,0.0,0.0,17835.470588235294,934212.8823529412,78.9464537676643,0.6518117820515352,0.0,0.0,0.0,-11.294865313786385,0.6555764975825662,-16.805517563731097,-3.154871579259777,-11.97352441187678,3.0919276855282174,-0.27189740316874156,-0.031628275853301524,0.0,0.0,0.0,0.0,0.019604901305131303,0.0,-0.031261171613418196,-0.06190245759253618,0.9966075160960957,0.0,0.6611229364899976,0.0,0.0,5158.51562951979,6992.858018343135,278588.7806431979,352578.22501465597,0,0.0
2020-04-15 00:00:00+00:00,0,0,0,279565647,0.0,78.56687927246094,0.0,12194,0.4343882799148559,0.0,635322,0.0,0.0,12283.0,626526.0,78.58895874023438,0.4258017241954803,0.0,0.0,13200.0,695426.0,78.7741470336914,0.4689408540725708,0.0,0.0,12669.857142857143,649200.8571428572,78.64901951381138,0.42599163736615864,0.0,0.0,17522.055555555555,917607.8333333334,78.92536629570856,0.6397326985994974,0.0,0.0,0.0,-7.6212121212121176,-0.7245786859887637,-8.642759977337633,1.4039321592399956,-7.368215811789291,2.0165619891744813,-0.26311647797572224,-0.02809487252073417,0.0,0.0,0.0,0.0,0.0191933866710319,0.0,-0.02958897181919453,-0.0587875870113173,0.9964986316203869,0.0,0.6658900479821328,0.0,0.0,4307.687018638818,6913.154898003577,234053.76834442417,349230.67868341197,0,0.0
