timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-03 00:00:00+00:00,1,0,0,7266954112,0.0,0.0,98.9932861328125,105.0,0.0,0.0,0.0,0.0,2.0,0.0,104.0,98.97611236572266,0.0,2.044817917048931,6.0,2.0,168.0,99.25093841552734,3.62657874575234e-06,1.0163583879669509,2.5714285714285716,0.0,158.14285714285714,99.152834211077,0.0,0.6747877287367979,9.655172413793103,0.3103448275862069,159.89655172413794,99.67369974070581,2.4459415789320264e-06,1.8888786998961817,-100.0,-100.0,-100.0,0.0,-37.5,0.9615384615384581,-100.0,0.0,-0.25959682278886564,0.01735142619705421,1.103868388539799,1.9982415283291854,0.0,0.0,0.0,0.0,-0.08718436104910475,-0.04253666694528419,0.9947742932089026,0.2663265306122449,0.0,5.361646458621881,19.29336648041972,0.6112498455021266,0.7123125455595853,91.97216492438963,106.186609603628,3,0.0
2025-07-04 00:00:00+00:00,1,0,1,7266954112,0.0,0.000195109793577,99.00662231445312,134.0,7.640703074685007e-07,2.0,1.0013828774293263,0.0,0.0,0.0,105.0,98.9932861328125,0.0,0.0,6.0,0.0,190.0,99.25926208496094,0.0,1.0165719538927078,2.0,0.0,150.14285714285714,99.11674281529018,1.0915290106692868e-07,0.6726178606706006,9.4,0.3,159.03333333333333,99.65146382649739,2.3898792032165756e-06,1.8592955058139533,-66.66666666666667,inf,0.0,0.0,-29.47368421052632,27.61904761904761,inf,inf,-0.25452513468371407,0.01347180416126914,1.181792966379732,2.022261026058192,2.0,0.014814814814814815,0.0,0.3337942924764421,-0.08764593941823995,-0.042723940636077574,0.9946340877426727,0.2127659574468085,0.04567297833297101,5.402482132021632,19.009253644947005,0.6112498455021266,0.7022132498578064,76.73777956904159,104.4468131711504,3,0.019230769230769232
2025-07-05 00:00:00+00:00,1,1,0,7266954112,0.0,0.000145246286152,98.02631378173828,146.0,0.0,2.0,0.6150793433189392,0.0,2.0,0.0,134.0,99.00662231445312,7.640703074685007e-07,1.0013828774293263,3.0,0.0,168.0,99.63636016845705,0.0,0.6954365173975626,1.8571428571428572,0.0,147.0,98.88673618861607,1.0915290106692868e-07,0.6611382643736544,9.466666666666667,0.3,163.56666666666666,99.58567428588867,2.3898792032165756e-06,1.8797981505912513,-33.333333333333336,0.0,0.0,0.0,-13.095238095238093,8.955223880597018,0.0,-100.0,-1.6159225246653253,-0.9901444063017406,1.24933157660211,2.0047851626937496,2.0,0.013605442176870748,0.0,0.20502644777297974,-0.13024657113211136,-0.05080508188623078,0.9929815397416891,0.19617706237424548,0.04567297833297101,5.443516155194907,18.978632873500832,0.6112498455021266,0.7022132498578064,78.12180542919172,100.63717121364778,3,0.019230769230769232
2025-07-06 00:00:00+00:00,1,1,0,7266954112,0.0,8.403023557035442e-05,98.04560089111328,96.0,2.665740339580225e-06,1.0,0.46875,0.0,2.0,0.0,146.0,98.02631378173828,0.0,0.6150793433189392,2.0,0.0,174.0,99.28825378417967,0.0,0.2960858593384425,1.7142857142857142,0.0,135.85714285714286,98.70921434674945,4.899729495783893e-07,0.6858045701824483,9.1,0.3,162.96666666666667,99.52052764892578,2.2247739915807568e-06,1.8177881554916802,-50.0,-50.0,0.0,0.0,-44.827586206896555,-34.24657534246576,inf,inf,-1.2515608299119796,0.019675440839228564,1.2794229468487217,2.0916681079885913,1.0,0.010309278350515464,0.0,0.234375,-0.1630085536411793,-0.057883620553870946,0.9918477793341454,0.18838304552590265,0.22023493237182779,5.483241200780236,19.034179782696178,0.6112498455021266,0.7022132498578064,79.30176057799244,100.99589726502664,3,0.009615384615384616
2025-07-07 00:00:00+00:00,1,0,0,7266954112,0.0,0.0001007226217677,98.04560089111328,70.0,0.0,2.0,1.0476190447807312,0.0,1.0,0.0,96.0,98.04560089111328,2.665740339580225e-06,0.46875,2.0,0.0,234.0,98.9510498046875,0.0,0.1043320087095101,1.7142857142857142,0.0,112.42857142857143,98.57986450195312,4.899729495783893e-07,0.8205598610497656,8.933333333333334,0.3,163.6,99.45538101196288,2.2247739915807568e-06,1.7919223543162448,0.0,100.0,0.0,0.0,-70.08547008547008,-27.083333333333336,0.0,-100.0,-0.9150473040573259,0.0,1.2794229468487217,2.135266611359399,2.0,0.028169014084507043,0.0,0.3492063482602437,-0.19956207275390417,-0.06409257118640853,0.991196891499471,0.19189765458422173,0.22023493237182779,5.483241200780236,19.075048394810633,0.6112498455021266,0.7022132498578064,70.15215018674894,100.32691391233169,3,0.019230769230769232
2025-07-08 00:00:00+00:00,1,0,0,7266954112,0.0,3.5198178705166324e-05,98.05194854736328,65.0,0.0,1.0,0.015625,0.0,2.0,0.0,70.0,98.04560089111328,0.0,1.0476190447807312,3.0,0.0,132.0,98.96551513671876,0.0,0.5662698447704315,1.4285714285714286,0.0,102.85714285714286,98.44935498918805,4.899729495783893e-07,0.7418963117968469,8.6,0.2,162.73333333333332,99.39044596354167,1.4280183734172169e-06,1.7363865129969487,-66.66666666666667,-50.0,0.0,0.0,-50.75757575757576,-7.14285714285714,0.0,0.0,-0.9231160855308174,0.006474187717042668,1.4231389495649753,2.223836881718715,1.0,0.015151515151515152,0.0,0.0078125,-0.20103154863629416,-0.06939098116287948,0.9905313738636526,0.16611295681063123,0.343113897341457,5.489250234036334,19.124997182780948,0.5789342235218394,0.48423419811150226,62.28616165783486,101.08512402352076,3,0.009615384615384616
2025-07-09 00:00:00+00:00,1,0,0,7266954112,0.0,7.126242217956124e-05,98.0582504272461,59.0,0.0,2.0,0.4351851840813954,0.0,1.0,0.0,65.0,98.05194854736328,0.0,0.015625,2.0,0.0,104.0,98.97611236572266,0.0,2.044817917048931,1.4285714285714286,0.0,96.42857142857143,98.31823185511998,4.899729495783893e-07,0.5119487785157703,5.2,0.16666666666666666,151.63333333333333,99.3257209777832,1.140742375582704e-06,1.4684803170782297,0.0,100.0,0.0,0.0,-43.269230769230774,-9.230769230769232,0.0,0.0,-0.9273570324574987,0.006427082761928382,0.6986812171317555,1.238495312322648,2.0,0.03333333333333333,0.0,0.1450617280271318,-0.16768455505370478,-0.0737819701333722,0.9898567147286191,0.27472527472527475,0.4295211259493237,1.6967972416056918,6.44017562407777,0.5345224838248488,0.46113303737741396,51.73479497387627,93.00147693796953,3,0.019230769230769232
2025-07-10 00:00:00+00:00,1,0,0,7266954112,0.0,5.964366313343093e-05,98.0582504272461,38.0,0.0,1.0,0.1893939425547917,0.0,2.0,0.0,59.0,98.0582504272461,0.0,0.4351851840813954,0.0,0.0,105.0,98.9932861328125,0.0,0.0,1.5714285714285714,0.0,86.85714285714286,98.18465532575335,4.899729495783893e-07,0.5390050560235977,4.5,0.13333333333333333,148.53333333333333,99.26099599202475,8.338924146755744e-07,1.1567874988239975,inf,-50.0,0.0,0.0,-63.8095238095238,-35.59322033898306,0.0,0.0,-0.9445445667011554,0.0,0.6685086903102688,1.2540271441763948,1.0,0.02564102564102564,0.0,0.09469697127739585,-0.09910338265555131,-0.07730899933845775,0.9891564591356924,0.3492063492063492,0.5875733379455348,1.3847680013569856,5.643122148793776,0.0,0.4341724854553046,56.20806128880585,95.23608897722627,3,0.009615384615384616
2025-07-11 00:00:00+00:00,1,0,0,7266954112,0.0,3.8978402354166307e-05,98.06451416015624,228.0,0.0,1.0,0.0039463297774394,0.0,1.0,0.0,38.0,98.0582504272461,0.0,0.1893939425547917,2.0,0.0,134.0,99.00662231445312,7.640703074685007e-07,1.0013828774293263,1.4285714285714286,0.0,100.28571428571429,98.05006844656808,3.808200485114607e-07,0.3965141206447567,3.7,0.13333333333333333,151.7,99.19647979736328,5.807894676005769e-07,0.9156821217500802,-50.0,0.0,0.0,0.0,70.1492537313433,500.0,-100.0,0.0,-0.9515607464162135,0.006387767355464646,0.4814951784156712,1.118076229985702,1.0,0.004366812227074236,0.0,0.0019731648887197,0.005448205130440391,-0.07993165759807001,0.9884430238539001,0.3861003861003861,0.6556937922527203,0.8254203058554362,4.136882050947098,0.0,0.4341724854553046,60.47399768168462,96.27552057542438,3,0.009615384615384616
2025-07-12 00:00:00+00:00,1,1,0,7266954112,0.0,1.5472642459769748e-05,97.74193572998048,52.0,0.0,1.0,0.0,0.0,1.0,0.0,228.0,98.06451416015624,0.0,0.0039463297774394,2.0,0.0,146.0,98.02631378173828,0.0,0.6150793433189392,1.2857142857142858,0.0,86.85714285714286,98.00944301060268,3.808200485114607e-07,0.3086456430277654,3.466666666666667,0.13333333333333333,150.16666666666666,99.12121098836263,4.543292088025434e-07,0.8019723882277806,-50.0,0.0,0.0,0.0,-64.38356164383562,-77.19298245614034,0.0,0.0,-0.2901037902853121,-0.3289451163230428,0.4810456929207503,1.1778017212210736,1.0,0.018867924528301886,0.0,0.0,-0.030959538051059828,-0.08377429423263269,0.9887837530769223,0.3708791208791209,0.8382028738921987,0.7559289460183218,4.083045966899722,0.0,0.4341724854553046,62.08612415980574,97.51855113819092,3,0.009615384615384616
2025-07-13 00:00:00+00:00,1,1,0,7266954112,0.0,0.0,97.76358032226562,54.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,97.74193572998048,0.0,0.0,1.0,0.0,96.0,98.04560089111328,2.665740339580225e-06,0.46875,1.1428571428571428,0.0,80.85714285714286,97.96915435791016,0.0,0.24168135731347967,3.1666666666666665,0.13333333333333333,149.23333333333332,99.04666366577149,4.543292088025434e-07,0.6951503179139561,-100.0,-100.0,0.0,0.0,-43.75,3.8461538461538547,-100.0,0.0,-0.28764224634704183,0.022144632315179713,0.5961414390767652,1.2606599620735024,0.0,0.0,0.0,0.0,-0.05213655744280494,-0.08647258788247593,0.9891211953236775,0.3609022556390977,0.0,0.8516306272525218,3.992089879899424,0.0,0.4341724854553046,61.88401948913685,98.3241238625259,3,0.0
2025-07-14 00:00:00+00:00,1,0,0,7266954112,0.0,0.0004015604518109,97.77069854736328,889.0,0.0,5.0,0.0546799233804146,0.0,0.0,0.0,54.0,97.76358032226562,0.0,0.0,2.0,0.0,70.0,98.04560089111328,0.0,1.0476190447807312,1.5714285714285714,0.0,197.85714285714286,97.9298825945173,0.0,0.09983291139914872,3.2666666666666666,0.13333333333333333,176.16666666666666,98.97235361735027,4.066634555025909e-07,0.6873499661063155,150.0,inf,0.0,0.0,1170.0,1546.296296296296,0.0,0.0,-0.2803821295922271,0.00728106015981389,0.7775757901001891,1.2243138508357838,5.0,0.0056179775280898875,0.0,0.009113320563402433,-0.06247874668665333,-0.08812988756495908,0.9894670482742747,0.48104956268221577,0.0,1.277445940878882,3.99942524606356,0.0,0.4341724854553046,217.10644576154067,166.2152910790874,3,0.04807692307692308
2025-07-15 00:00:00+00:00,1,0,0,7266954112,0.0,0.0002152497832609,97.45223236083984,88.0,0.0,3.0,0.8287037114302317,0.0,5.0,0.0,889.0,97.77069854736328,0.0,0.0546799233804146,1.0,0.0,65.0,98.05194854736328,0.0,0.015625,1.8571428571428572,0.0,201.14285714285714,97.84420885358539,0.0,0.21598701303203896,3.2333333333333334,0.13333333333333333,175.16666666666666,98.88742802937826,4.066634555025909e-07,0.6820038462057709,200.0,-40.0,0.0,0.0,35.384615384615394,-90.10123734533182,0.0,0.0,-0.6116310745561071,-0.32572763747735767,0.7775757901001891,1.2362688194140783,3.0,0.033707865168539325,0.0,0.20717592785755792,-0.09621756417410766,-0.09084990504586074,0.9894504367584225,0.5743740795287187,0.0,1.277445940878882,3.9972691827721865,0.0,0.4341724854553046,217.7846501619291,166.6669367813903,3,0.028846153846153848
2025-07-16 00:00:00+00:00,1,0,0,7266954112,0.0,0.0004808045137789,97.46031951904295,108.0,0.0,7.0,0.4821428631742795,0.0,3.0,0.0,88.0,97.45223236083984,0.0,0.8287037114302317,2.0,0.0,59.0,98.0582504272461,0.0,0.4351851840813954,2.5714285714285716,0.0,208.14285714285714,97.75879015241351,0.0,0.22269525290245099,3.4,0.13333333333333333,175.7,98.80277201334636,4.066634555025909e-07,0.6851390818961793,250.0,133.33333333333334,0.0,0.0,83.05084745762711,22.72727272727273,0.0,0.0,-0.6097711366436998,0.00829858691504537,0.9607689228304972,1.1905847076409508,7.0,0.06422018348623854,0.0,0.06026785789678494,-0.10677119663783466,-0.09238414658322586,0.9894336784316959,0.7563025210084034,0.0,1.9215378456609944,4.047988005979232,0.0,0.4341724854553046,217.71944846925882,166.41703949560804,3,0.0673076923076923
2025-07-17 00:00:00+00:00,1,0,0,7266954112,0.0,0.0009781834320195,97.4763412475586,76.0,0.0,14.0,2.65625,0.0,7.0,0.0,108.0,97.46031951904295,0.0,0.4821428631742795,1.0,0.0,38.0,98.0582504272461,0.0,0.1893939425547917,4.428571428571429,0.0,213.57142857142858,97.67566026960101,0.0,0.5751032611089093,3.8,0.13333333333333333,176.73333333333332,98.71865005493164,4.066634555025909e-07,0.727053764483167,1300.0,100.0,0.0,0.0,100.0,-29.629629629629626,0.0,0.0,-0.5934321458440084,0.016439232494525058,1.2194996872404136,1.177689243130881,14.0,0.18181818181818182,0.0,0.17708333333333334,-0.09425354003906726,-0.09268501969147525,0.9894347239883217,1.1654135338345866,0.0,3.6584990617212405,4.4752191238973476,0.0,0.4341724854553046,218.3410101270412,165.67207604665668,3,0.1346153846153846
2025-07-18 00:00:00+00:00,1,0,0,7266954112,0.0,0.0002104933725806,97.1875,83.0,0.0,3.0,0.4494047562281291,0.0,14.0,0.0,76.0,97.4763412475586,0.0,2.65625,1.0,0.0,228.0,98.06451416015624,0.0,0.0039463297774394,4.714285714285714,0.0,192.85714285714286,97.55037253243583,0.0,0.6387401791732936,3.8666666666666667,0.13333333333333333,177.9,98.62490005493164,4.066634555025909e-07,0.7385617008018824,200.0,-78.57142857142857,0.0,0.0,-63.59649122807017,9.210526315789469,0.0,0.0,-0.8943236681149713,-0.2963193364275196,1.1874662658908857,1.150054326487513,3.0,0.03571428571428571,0.0,0.11235118905703227,-0.09100587027413638,-0.09372651096976185,0.9891049063482211,1.2192118226600985,0.0,3.6472178166648637,4.44687672908505,0.0,0.4341724854553046,219.05661870348084,164.85549576146565,3,0.028846153846153848
2025-07-19 00:00:00+00:00,1,1,0,7266954112,0.0,0.0002415595744118,97.5,102.0,0.0,4.0,0.732142855723699,0.0,3.0,0.0,83.0,97.1875,0.0,0.4494047562281291,1.0,0.0,52.0,97.74193572998048,0.0,0.0,5.142857142857143,0.0,200.0,97.51581028529576,0.0,0.7433320157052506,3.9,0.13333333333333333,179.2,98.5415667215983,4.066634555025909e-07,0.7415158450810446,300.0,33.33333333333333,0.0,0.0,96.15384615384615,22.891566265060238,0.0,0.0,-0.24752500364720875,0.3215434083601254,1.1328136901539334,1.1394623650644866,4.0,0.038834951456310676,0.0,0.14642857114473978,-0.06903675624302265,-0.09150048278197559,0.9895906218012492,1.3186813186813189,0.0,3.641186861209072,4.443903223751498,0.0,0.4341724854553046,219.38084703081086,164.07008594941453,3,0.038461538461538464
2025-07-20 00:00:00+00:00,1,1,0,7266954112,0.0,0.0002384359876354,97.5155258178711,60.0,0.0,4.0,1.0034722189108531,0.0,4.0,0.0,102.0,97.5,0.0,0.732142855723699,0.0,0.0,54.0,97.76358032226562,0.0,0.0,5.714285714285714,0.0,200.85714285714286,97.48037392752511,0.0,0.8866851898353725,3.8333333333333335,0.13333333333333333,167.56666666666666,98.45875091552735,4.066634555025909e-07,0.7600835138310988,inf,0.0,0.0,0.0,11.111111111111116,-41.17647058823529,0.0,0.0,-0.2537289485275096,0.01592391576521468,1.0467185190487662,1.1546817209953266,4.0,0.06557377049180328,0.0,0.20069444378217063,-0.03367151532853597,-0.0880619409749984,0.9900630773912454,1.4906832298136645,0.0,3.5887492081671986,4.426279930482085,0.0,0.4341724854553046,220.18902967952056,159.52422437021764,3,0.038461538461538464
2025-07-21 00:00:00+00:00,1,0,0,7266954112,0.0,0.0026650867339371,97.23926544189452,119.0,0.0,38.0,3.576694123446942,0.0,4.0,0.0,60.0,97.5155258178711,0.0,1.0034722189108531,5.0,0.0,889.0,97.77069854736328,0.0,0.0546799233804146,10.428571428571429,0.0,90.85714285714286,97.40445491245815,0.0,1.3898300755591622,4.933333333333334,0.13333333333333333,165.13333333333333,98.36672643025716,4.066634555025909e-07,0.8613910537213088,660.0,850.0,0.0,0.0,-86.61417322834646,98.33333333333334,0.0,0.0,-0.5435504843113281,-0.283298863088266,1.6460260354568224,1.5510019057579179,38.0,0.31666666666666665,0.0,0.09171010572940877,-0.01802962166921799,-0.0853002851611393,0.9902175099983502,2.113899613899614,0.0,9.876156212740934,7.651609401739061,0.0,0.4341724854553046,219.36397823037157,159.69534213260755,3,0.36538461538461536
