timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,ccu_playing,daily_rpv,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-07 00:00:00+00:00,0,1,0,7848646653,83.0,1089528,2338415,116.96984473518704,17827,0.0474773448351708,0.1449842005968094,98.50232696533205,1409775.0,22604.0,2414724.0,98.47483825683594,0.1512226462364196,42.32101954584537,165642.0,18665.0,2350125.0,98.45895385742188,0.1445066779851913,19.889740308125813,810178.2857142857,19106.285714285714,2028096.7142857143,98.46560559953961,0.1530096935374396,43.61139141402629,622795.0909090909,18375.545454545456,1883871.1818181819,98.41315806995739,0.14262618463147766,35.182190014533845,557.7607128626797,-22.716178113528752,-4.4896865791588585,-21.13342771190939,-0.49827136854422305,-3.160154121133507,0.33045020360029653,-4.125338231323572,0.04405196908041642,0.027914448992971685,0.6713169256993953,0.6713169256993953,61.113304913619025,0.46592565223638566,0.007623536616239369,0.00010735817471144599,0.004993711199085765,0.02517727938566137,1.0005329320856153,1.3008745533489552,1.0728022623110278,418092.88576976635,418092.88576976635,3765.317260567464,3765.317260567464,574467.9769010312,574467.9769010312,6,0.7728382188647125
2025-09-08 00:00:00+00:00,0,0,0,7848646653,79.0,1120803,1816192,24.998063042050315,14615,0.0445627976076746,0.1343942135572433,98.50934600830078,1089528.0,17827.0,2338415.0,98.50232696533205,0.1449842005968094,116.96984473518704,222179.0,18062.0,1863406.0,98.4549331665039,0.1404748409986496,21.03696012496948,938553.1428571428,18613.85714285714,2021351.857142857,98.47337886265346,0.15214103247438154,44.17726325932356,664295.75,18062.166666666668,1878231.25,98.42117373148601,0.14194018704195813,34.333512766826885,404.45946736640275,2.870509064475635,-19.084265308382243,-18.017613731979587,-2.533747342232451,-22.332349048393894,-4.32862382913447,-7.304235217336608,0.055266750021409905,0.007125763608817337,0.6379188018553702,0.6379188018553702,76.68329228243022,0.6171166830837912,0.008047052268123488,2.2303688282741958e-05,0.008155550275538504,0.023066674079097967,1.000530425813757,1.4128543541895953,1.0718672114290508,423766.7489176145,423766.7489176145,3750.6286462970766,3750.6286462970766,548082.0551148631,548082.0551148631,6,0.795022609990956
2025-09-09 00:00:00+00:00,0,0,0,7848646653,76.0,1200082,1844304,31.460760593414307,17299,0.0446686790131794,0.1722424626350402,98.52474212646484,1120803.0,14615.0,1816192.0,98.50934600830078,0.1343942135572433,24.998063042050315,464293.0,17293.0,2055222.0,98.4750518798828,0.1520230919122696,21.052728017171223,1043665.8571428572,18614.714285714286,1991220.7142857143,98.48047746930804,0.1550295140062059,45.664125055929716,705510.0769230769,18003.46153846154,1875621.4615384615,98.42914053109976,0.14427113131834907,34.11253183041053,158.47514392851068,7.0734107599640605,0.03469611981725684,18.36469380773178,-10.262540980974322,1.5478539713862816,13.300197008516923,28.162112099920122,0.05045973130601844,0.01562909387577971,0.6124401746485271,0.6124401746485271,69.36890173410404,0.6506960616600833,0.009379685030404407,2.6215487256643337e-05,0.013897759573803885,0.021538158039472434,1.0005215623943404,1.4793068040850252,1.074570585186009,432082.714727065,432082.714727065,3597.186275766672,3597.186275766672,524832.9770726454,524832.9770726454,6,0.8512578248302034
2025-09-10 00:00:00+00:00,0,0,0,7848646653,75.0,1252990,2093194,28.592982378872957,18275,0.0431607142661778,0.1790582239627838,98.53520965576172,1200082.0,17299.0,1844304.0,98.52474212646484,0.1722424626350402,31.460760593414307,627444.0,17873.0,1870420.0,98.45428466796876,0.1595566421747207,22.872477690378823,1133029.5714285714,18672.14285714286,2023045.5714285714,98.49203818184989,0.15781545426164348,46.48134001142888,744615.7857142857,18022.85714285714,1891162.357142857,98.43671689714704,0.1467559236500944,33.71827829815785,99.6975028847196,4.408698738919514,2.2492027079952903,5.641944621076367,11.910373071288793,13.495063720514633,12.222356601556017,3.9570737804564216,0.08219549617964894,0.010624264596836852,0.5911282969023967,0.5911282969023967,68.5593127599037,0.5986016591860768,0.008730672488707455,2.2819782726989224e-05,0.016020093645374597,0.020261072850490735,1.0005619984742142,1.5216298031362483,1.0753600286549112,440163.4612559256,440163.4612559256,3456.826642971909,3456.826642971909,507584.9594108295,507584.9594108295,6,0.8887872178184462
2025-09-11 00:00:00+00:00,0,0,0,7848646653,73.0,1263405,2552350,57.47171392440796,22167,0.0403511737326582,0.2206096202135086,98.55034637451172,1252990.0,18275.0,2093194.0,98.53520965576172,0.1790582239627838,28.592982378872957,852079.0,19888.0,1788029.0,98.44544982910156,0.1729424893856048,25.8591628074646,1191790.4285714286,18997.714285714286,2132234.285714286,98.50702340262276,0.16462504437991549,50.997418742420784,779201.7333333333,18299.133333333335,1935241.5333333334,98.44429219563803,0.15167950342098868,35.30184067324119,48.273223492187924,0.8312117415143039,11.45917135961383,21.296853625170996,42.746566191040536,21.935663870620694,27.56241742399219,23.205522388829802,0.10655296470507558,0.01536173597527224,0.5485305148062158,0.5708417750727192,56.99228617827499,0.4949965737471061,0.00868493400790095,4.54895052931583e-05,0.015611921037949202,0.019302858625139783,1.0006372254356817,1.5295017677554303,1.085347991435575,444432.74455135566,444800.90059573954,2164.4555085174757,3498.7186198596164,304269.00188986555,518057.97219200793,6,0.8961749215300314
2025-09-12 00:00:00+00:00,0,0,0,7848646653,72.0,1351784,2938181,55.46879343553023,28511,0.0399245569230859,0.2223446816205978,98.56707000732422,1263405.0,22167.0,2552350.0,98.55034637451172,0.2206096202135086,57.47171392440796,1005950.0,20197.0,1866461.0,98.45235443115234,0.1498639434576034,55.16754697716755,1241195.2857142857,20185.428571428572,2285337.1428571427,98.52341134207589,0.17497943554605752,51.04045395075831,814988.125,18937.375,1997925.25,98.45196580886841,0.15609607705846426,36.56227522088425,34.37884586709081,6.995302377305768,41.16452938555231,28.6191185094961,57.41989787089041,15.116696377847871,48.36436069327059,0.7864849254579198,0.11651887538361994,0.016969633722996313,0.5273628617071762,0.5557545648424532,47.41105499438833,0.46007497153001414,0.00970361944903345,4.1033739415313996e-05,0.014235632760179402,0.018604805890252644,1.000725689249783,1.5229611912618797,1.1209726653189414,458388.507992857,452933.3707611419,3316.8247368778516,4235.8708648084785,344075.61797314923,559785.4634386881,6,0.9588650671206398
2025-09-13 00:00:00+00:00,0,1,0,7848646653,72.0,1466595,3966956,56.179569937966086,29763,0.0390807957472619,0.2011990398168563,98.54411315917967,1351784.0,28511.0,2938181.0,98.56707000732422,0.2223446816205978,55.46879343553023,1409775.0,22604.0,2414724.0,98.47483825683594,0.1512226462364196,42.32101954584537,1249312.4285714286,21208.14285714286,2507084.5714285714,98.53330775669643,0.18211892034326277,53.020246863918416,853317.9411764706,19574.176470588234,2113750.588235294,98.45738624123966,0.15874919251484026,37.71623373365377,4.030430387827844,8.493294786741078,31.671385595469825,4.391287573217362,64.28196348733852,35.0140103690004,33.048220504159296,-9.510297997513517,0.0703478203874397,-0.023290585935886732,0.44914770075845717,0.5462881808534851,49.274123101733636,0.36970277217524666,0.007502728161661445,3.830609788787511e-05,0.009514672415594802,0.01731081569896243,1.0007711104098451,1.464064410563078,1.1472116327535828,432867.66862291575,466157.5057749353,4296.715157926069,4869.801153990968,596304.6089529522,722383.8538992843,7,1.0
2025-09-14 00:00:00+00:00,0,1,0,7848646653,72.0,1304508,3827519,54.58428465801737,27409,0.0314190649691357,0.2277610152959823,98.54586791992188,1466595.0,29763.0,3966956.0,98.54411315917967,0.2011990398168563,56.179569937966086,1089528.0,17827.0,2338415.0,98.50232696533205,0.1449842005968094,116.96984473518704,1280023.857142857,22577.0,2719813.714285714,98.5395278930664,0.19394417958600177,44.10802399575132,878384.0555555555,20009.444444444445,2208959.9444444445,98.46230189005534,0.16258318266934813,38.6533476738962,19.73148005374805,-11.051926400949142,53.7499298816402,-7.909148943318889,63.68005679060389,-3.5149621019239907,57.09367942053858,13.201840080004533,0.044202970560425214,0.0017806855082014295,0.35825027841706186,0.5288972924544151,47.59241152863918,0.34082330072736394,0.007161033776440097,4.184278119814993e-05,0.006434576851983066,0.016129839161969927,1.0007843205117963,1.457248511112004,1.1928920101191138,374407.7498132554,464574.94871846185,4672.806381396727,5072.495756786237,728048.8081523296,808893.5907615502,7,0.8894807359905086
2025-09-15 00:00:00+00:00,0,0,0,7848646653,72.0,1234867,2344303,34.0527289017387,18951,0.027645564100658,0.1703854203224182,98.54367065429688,1304508.0,27409.0,3827519.0,98.54586791992188,0.2277610152959823,54.58428465801737,1120803.0,14615.0,1816192.0,98.50934600830078,0.1343942135572433,24.998063042050315,1296318.7142857143,23196.428571428572,2795258.1428571427,98.544431413923,0.19908578055245532,45.40154768999252,897146.3157894737,19953.736842105263,2216083.263157895,98.46658445659436,0.16299382675635182,38.41120984378264,10.176989176510066,-5.338487767035538,29.668149161820057,-30.858477142544416,29.077927884276544,-38.75136870646495,26.78032469742082,-25.19113944895388,0.03484405022158299,-0.0022296882369432502,0.2612513195931032,0.5114361315683006,65.15760869565217,0.5267520765224988,0.00808384919361994,2.757600723456977e-05,0.0025667463030132555,0.014995133249382958,1.000790592643771,1.444935671552054,1.2214314156207575,291931.61090003035,458833.0411981214,4638.038525350707,4935.556738179541,713303.0382221314,786716.239643681,7,0.8419959157095176
2025-09-16 00:00:00+00:00,0,0,0,7848646653,68.0,1388686,2168806,46.768660752669625,15425,0.0296196825948529,0.1115216463804245,98.5465850830078,1234867.0,18951.0,2344303.0,98.54367065429688,0.1703854203224182,34.0527289017387,1200082.0,17299.0,1844304.0,98.52474212646484,0.1722424626350402,31.460760593414307,1323262.142857143,22928.714285714286,2841615.5714285714,98.54755183628627,0.19041137823036736,47.58839056988614,921723.3,19727.3,2213719.4,98.47058448791503,0.16042021773755546,38.829082389227,15.715926078384634,12.456321207061173,-10.832996126943751,-18.605878317766877,17.594821677988005,-7.486105678318888,-35.253105027460826,-34.54742420484484,0.022170021531153772,0.00295749964616121,0.19521290963483795,0.49898015961610154,90.02242966420329,0.6402994826187853,0.007112205004871342,3.367833122414887e-05,-1.5258789060793776e-05,0.013995837448231649,1.0007816278208512,1.4356392453756381,1.186953745081414,231027.45088808387,459921.63935587986,4774.80054240805,4909.4910777091,709614.551888435,765806.3288756773,7,0.9468776315206311
2025-09-17 00:00:00+00:00,0,0,0,7848646653,67.0,1395581,2028825,40.70362536112467,17657,0.0285778767655279,0.208576500415802,98.55599975585938,1388686.0,15425.0,2168806.0,98.5465850830078,0.1115216463804245,46.768660752669625,1252990.0,18275.0,2093194.0,98.53520965576172,0.1790582239627838,28.592982378872957,1343632.2857142857,22840.428571428572,2832420.0,98.55052185058594,0.19462827486651282,49.31848242449352,944287.9523809524,19628.714285714286,2204914.904761905,98.47465188162667,0.1627133740555672,38.918346340269736,11.38005889911331,0.4965125305504525,-3.3816689466484307,14.470016207455426,-3.075156913310473,-6.454288673122443,16.48529500613911,87.0278167381984,0.02109915853458766,0.00955352521210262,0.13942938828853224,0.48719013226886654,79.0339223015064,0.6878761411772129,0.0087030627564907,2.916605786053752e-05,-0.0008732931954538489,0.013196603353920588,1.0007704517610325,1.4229052508044988,1.1961418414201561,172659.7238694844,460047.77242037334,4785.225104078521,4806.459145180131,701455.0117521306,747505.363554731,7,0.9515789976101104
2025-09-18 00:00:00+00:00,0,0,0,7848646653,66.0,1373349,878929,50.0178337097168,16674,0.026474359372755,0.538729727268219,98.55451202392578,1395581.0,17657.0,2028825.0,98.55599975585938,0.208576500415802,40.70362536112467,1263405.0,22167.0,2552350.0,98.55034637451172,0.2206096202135086,57.47171392440796,1359338.5714285714,22055.714285714286,2593359.8571428573,98.55111694335938,0.24007400444575716,48.25364239382335,963790.7272727273,19494.409090909092,2144642.8181818184,98.47828188809481,0.1798050264743241,39.42286849342642,8.702197632588128,-1.5930282799780149,-24.78007849506022,-5.567197145607972,-65.56393127901737,-56.67792934333913,144.2004690216274,158.28879389300764,0.004226925188310915,-0.001509529543897159,0.10589210543334565,0.47539891016345426,82.35976011994003,1.5625237504693206,0.018970794033654557,3.6420310707188114e-05,-0.00047084263392103894,0.012422265473361423,1.0007396052598412,1.4104084351124022,1.3351907293873089,135072.21052103283,458185.0613710975,4905.665679420251,4732.735508783889,800338.7701461144,782353.106651529,7,0.9364200750718501
2025-09-19 00:00:00+00:00,0,0,0,7848646653,63.0,1487928,2091228,78.24104928970337,17986,0.0275449779650657,0.1423476040363311,98.55461120605467,1373349.0,16674.0,878929.0,98.55451202392578,0.538729727268219,50.0178337097168,1351784.0,28511.0,2938181.0,98.56707000732422,0.2223446816205978,55.46879343553023,1378787.7142857143,20552.14285714286,2472366.5714285714,98.54933711460659,0.22864585050514763,51.506821801562374,986579.304347826,19428.82608695652,2142320.434782609,98.48160055409308,0.17817644289006354,41.110615484568896,10.0714315304812,8.34303589255172,-36.91557644417944,7.868537843348933,-28.82575988341086,137.92911600368174,-35.978858140970196,-73.57717667481526,-0.012639922510249146,0.00010063682205352364,0.0930099081680987,0.46706708369888117,82.72241062989937,0.7115088782720591,0.008600684095333414,5.2583859370778696e-05,0.002182551792684672,0.011699148788752578,1.0006878092977003,1.397543723256141,1.2832552204795342,121842.18911598987,460798.71851941,4952.462964231829,4634.607295830065,791825.5241830895,764446.7145455193,8,1.0
2025-09-20 00:00:00+00:00,0,1,0,7848646653,62.0,1543169,2499889,18.75101450869911,18414,0.0276282699721189,0.1283856630325317,98.56106567382812,1487928.0,17986.0,2091228.0,98.55461120605467,0.1423476040363311,78.24104928970337,1466595.0,29763.0,3966956.0,98.54411315917967,0.2011990398168563,56.179569937966086,1389726.857142857,18930.85714285714,2262785.5714285714,98.55175890241351,0.21824393953595841,46.1598853116671,1009770.5416666666,19386.541666666668,2157219.125,98.4849116007487,0.1761018270626664,40.17896544390766,5.221209672745375,3.7126124382362624,-38.131236770486844,2.379628600022232,-36.9821848288713,19.54167599133141,-36.1897237932168,-9.80834282271158,0.017202970431196007,0.006549128137645077,0.10213940781788682,0.4602732397323478,83.79956557154493,0.6172947609694827,0.007365924100660429,1.2150971382737553e-05,0.0026929037911605754,0.011089902131451234,1.00067875678191,1.3762798574506416,1.2393053676739858,134774.95492549808,464770.35859920434,4933.562915222784,4537.4663776851485,792449.2069185028,751197.9164292141,9,1.0
2025-09-21 00:00:00+00:00,0,1,0,7848646653,62.0,0,720415,17.214532613754272,28706,0.0,0.188268631696701,98.56121063232422,1543169.0,18414.0,2499889.0,98.56106567382812,0.1283856630325317,18.75101450869911,1304508.0,27409.0,3827519.0,98.54586791992188,0.2277610152959823,54.58428465801737,1203368.5714285714,19116.14285714286,1818913.5714285714,98.55395071847099,0.21260217045034677,40.821349305343794,969379.72,19759.32,2099746.96,98.48796356201171,0.17658849924802777,39.26038813070152,-100.0,-100.0,4.732022328432262,55.89225589225588,-81.17801635994492,-71.18212048614959,-17.339395659068245,46.64303415950386,0.015569107793345083,0.00014707480595621547,0.3029510137249052,0.5135155833961659,0.0,0.0,0.03984642206725003,17.214532613754272,0.0028640202113670203,0.010514596792368384,1.0006700022426367,1.241379973813122,1.20394120430083,376173.1268562343,497791.5924482119,5388.928289547942,4817.139700416974,909148.0827087614,789532.8516430607,9,0.0
