timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-12-12 00:00:00+00:00,0,1,0,1831550657,0.0,0.0,0.0,0.1152413412928581,4092,0.0,93.78190612792967,49051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4092.0,49051.0,93.78190612792967,0.1152413412928581,0.0,0.0,4092.0,49051.0,93.78190612792967,0.1152413412928581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08342167495718829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-12-13 00:00:00+00:00,0,1,0,1831550657,0.0,0.0,0.0,0.0951757133007049,3281,0.0,93.67365264892578,113479,0.0,4092.0,49051.0,93.78190612792967,0.1152413412928581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.5,81265.0,93.72777938842773,0.1052085272967815,0.0,0.0,3686.5,81265.0,93.72777938842773,0.1052085272967815,0.0,0.0,0.0,0.0,-19.819159335288372,0.0,131.34900409777578,0.0,-17.411831350661945,0.0,-0.11543109270589769,0.0,0.0,0.0,0.0,0.028912583715192106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,573.46359954229,573.46359954229,45557.475698286886,45557.475698286886,0,0.0
2020-12-14 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0941929891705513,2704,0.0,93.65970611572266,88564,0.0,3281.0,113479.0,93.67365264892578,0.0951757133007049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.0,83698.0,93.70508829752605,0.10153668125470476,0.0,0.0,3359.0,83698.0,93.70508829752605,0.10153668125470476,0.0,0.0,0.0,0.0,-17.586101798232246,0.0,-21.95560412058619,0.0,-1.0325366588519458,0.0,-0.014888426797443621,0.0,0.0,0.0,0.0,0.030531248235759048,0.0,-0.06110000610351155,0.0,1.0,0.0,1.0,0.0,0.0,697.2797143184362,697.2797143184362,32488.46353707728,32488.46353707728,0,0.0
2020-12-15 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0695930868387222,2469,0.0,93.58721923828124,94186,0.0,2704.0,88564.0,93.65970611572266,0.0941929891705513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.5,86320.0,93.67562103271484,0.09355078265070912,0.0,0.0,3136.5,86320.0,93.67562103271484,0.09355078265070912,0.0,0.0,0.0,0.0,-8.690828402366868,0.0,6.347951763696313,0.0,-26.11648971802677,0.0,-0.07739387667078379,0.0,0.0,0.0,0.0,0.0262138086997144,0.0,-0.05980072021485229,0.0,1.0,0.0,1.0,0.0,0.0,722.6047790228533,722.6047790228533,27040.08835044738,27040.08835044738,0,0.0
2020-12-16 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0807976573705673,2644,0.0,93.54776763916016,84217,0.0,2469.0,94186.0,93.58721923828124,0.0695930868387222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,85899.4,93.65005035400391,0.09100015759468076,0.0,0.0,3038.0,85899.4,93.65005035400391,0.09100015759468076,0.0,0.0,0.0,0.0,7.087889833940864,0.0,-10.584375597222518,0.0,16.100120056193234,0.0,-0.042154900468438505,0.0,0.0,0.0,0.0,0.031394713719157426,0.0,-0.05547103881836497,-0.05547103881836497,1.0,0.0,1.0,0.0,0.0,663.4225651875281,663.4225651875281,23436.28181474186,23436.28181474186,0,0.0
2020-12-17 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0816578269004821,2592,0.0,93.54826354980467,84184,0.0,2644.0,84217.0,93.54776763916016,0.0807976573705673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.6666666666665,85613.5,93.63308588663737,0.08944310247898098,0.0,0.0,2963.6666666666665,85613.5,93.63308588663737,0.08944310247898098,0.0,0.0,0.0,0.0,-1.9667170953101332,0.0,-0.039184487692511816,0.0,1.0645971156932887,0.0,0.0005301148889191865,0.0,0.0,0.0,0.0,0.03078933301657065,0.0,-0.04623870849608221,-0.04623870849608221,1.0,0.0,1.0,0.0,0.0,620.6901535119327,620.6901535119327,20973.74256302389,20973.74256302389,0,0.0
2020-12-18 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0845513343811035,2778,0.0,93.50743865966795,94834,0.0,2592.0,84184.0,93.54826354980467,0.0816578269004821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937.1428571428573,86930.71428571429,93.6151362827846,0.08874427846499848,0.0,0.0,2937.1428571428573,86930.71428571429,93.6151362827846,0.08874427846499848,0.0,0.0,0.0,0.0,7.17592592592593,0.0,12.650860020906585,0.0,3.543453935098939,0.0,-0.043640457436155966,0.0,0.0,0.0,0.0,0.029292982548637107,0.0,-0.04236139569963378,-0.04236139569963378,1.0,0.0,1.0,0.0,0.0,570.9391177616718,570.9391177616718,19460.907958557036,19460.907958557036,0,0.0
2020-12-19 00:00:00+00:00,0,1,0,1831550657,0.0,0.0,0.0,0.0846779271960258,3074,0.0,93.52398681640624,100899,0.0,2778.0,94834.0,93.50743865966795,0.0845513343811035,0.0,0.0,4092.0,49051.0,93.78190612792967,0.1152413412928581,0.0,0.0,2791.714285714286,94337.57142857143,93.57829066685267,0.08437807645116531,0.0,0.0,2954.25,88676.75,93.60374259948729,0.0882359845563769,0.0,0.0,0.0,-24.87781036168133,10.655147588192948,105.70222829300118,6.395385621190708,-26.521223854174636,0.14972302430107387,-0.2750203340627366,0.017697155408691323,0.0,0.0,0.0,0.0,0.030465807730426165,0.0,-0.028303146362309198,-0.03583671933128752,0.9997280885151834,0.0,0.9562773836025296,0.0,0.0,530.7969076236759,530.7969076236759,18681.868641240664,18681.868641240664,0,0.0
2020-12-20 00:00:00+00:00,0,1,0,1831550657,0.0,0.0,0.0,0.085420474410057,3039,0.0,93.4581069946289,94834,0.0,3074.0,100899.0,93.52398681640624,0.0846779271960258,0.0,0.0,3281.0,113479.0,93.67365264892578,0.0951757133007049,0.0,0.0,2757.1428571428573,91674.0,93.54749843052454,0.08298447089535846,0.0,0.0,2963.6666666666665,89360.88888888889,93.58756086561414,0.0879231500956747,0.0,0.0,0.0,-7.375800060957028,-1.1385816525699366,-16.43035275249165,-6.010961456506014,-10.249714504189223,0.8769076412466159,-0.23010275376439404,-0.07044163109369839,0.0,0.0,0.0,0.0,0.03204513101702958,0.0,-0.027556828090122942,-0.03479474385579591,0.9995719256414095,0.0,0.9438295921501658,0.0,0.0,497.3180571827249,497.3180571827249,17595.40005544378,17595.40005544378,0,0.0
2020-12-21 00:00:00+00:00,0,0,0,1831550657,0.0,0.0,0.0,0.0854454487562179,3041,0.0,93.47386932373048,99149,0.0,3039.0,94834.0,93.4581069946289,0.085420474410057,0.0,0.0,2704.0,88564.0,93.65970611572266,0.0941929891705513,0.0,0.0,2805.285714285714,93186.14285714286,93.52095031738281,0.0817348222647394,0.0,0.0,2971.4,90339.7,93.57619171142578,0.087675379961729,0.0,0.0,0.0,12.463017751479288,0.0658111220796398,11.951808861388379,4.55005588712909,-9.286827492537252,0.029236955581657398,-0.19841701378238152,0.016865662710752183,0.0,0.0,0.0,0.0,0.030670700958144226,0.0,-0.019415991646893914,-0.03150662508877945,0.9994096640071299,0.0,0.9322437188229729,0.0,0.0,469.51327043131715,469.51327043131715,16875.39705574031,16875.39705574031,0,0.0
