timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-06-17 00:00:00+00:00,1,0,0,4193032947,94.77163696289062,0.0035425425246847,0.0253325961530208,1680,385146.0,0.0,149555,0.0,482443.0,1754.0,198109.0,94.77316284179688,0.0233874898403882,0.0,432359.0,1816.0,157978.0,94.76687622070312,0.0294340513646602,0.0,442197.28571428574,1793.7142857142858,168866.42857142858,94.76848929268974,0.02745752941284856,0.0,426990.3,1696.8333333333333,163610.56666666668,94.76258239746093,0.02724849966665104,0.0,-10.919860578824537,-20.167563836556855,-7.488986784140971,-4.218928164196123,-5.331755054501263,-24.50873004255233,-13.934388986504887,8.316866520978937,0.005023635237710877,-0.001610032693322161,0.12081794193287695,0.17498782099459279,229.11719214753123,2.575262777822354,0.01123325042124689,0.0,0.0012743813650956965,0.0005265147853087759,1.0000623336245105,1.0356143587202935,1.0076712387380853,54680.90604087083,74718.10218282747,183.82552645327772,343.89754722664924,27456.241363444027,33022.64452189649,4,0.5584351184883599
2024-06-18 00:00:00+00:00,1,0,0,4193032947,94.77327728271484,0.0036127434342257,0.0256831292062997,1652,393493.0,0.0,139993,0.0,385146.0,1680.0,149555.0,94.77163696289062,0.0253325961530208,0.0,417947.0,1789.0,150024.0,94.76619720458984,0.0303750615566968,0.0,438703.85714285716,1774.142857142857,167433.42857142858,94.76950073242188,0.02678725336279183,0.0,422879.73333333334,1684.7666666666667,161250.03333333333,94.76326065063476,0.02719553280621762,0.0,-5.850981105259756,2.167230089368699,-7.657909446618227,-1.6666666666666718,-6.686263531168346,-6.393634448864971,-15.4466595619546,1.38372337032302,0.00747110080794311,0.0017308130119797482,0.12232001429590524,0.1725743192691643,238.04779189352692,2.810784747917768,0.011800505735960113,0.0,0.0014599391392307417,0.0005289436314887311,1.0000658491671168,1.0374199153144341,0.9849872607264217,55291.21518204938,72978.18211272573,177.3816429418439,338.6966584375779,28113.010531573353,32049.148841765033,4,0.5705376924058415
2024-06-19 00:00:00+00:00,1,0,1,4193032947,94.77239990234376,0.0043299559274138,0.0431798622012138,2861,472465.0,0.0,172421,0.0,393493.0,1652.0,139993.0,94.77327728271484,0.0256831292062997,0.0,437968.0,1827.0,158584.0,94.7655792236328,0.0306896921247243,0.0,443632.0,1921.857142857143,169410.14285714287,94.77047511509487,0.0285715633737189,0.0,427275.06666666665,1740.8333333333333,162889.8,94.76390838623047,0.0278350045283635,0.0,7.8766028568297175,20.069480270297046,56.595511767925565,73.18401937046004,8.725344297028714,23.164015343624335,40.69825798749913,68.1253941230121,0.007197422067006798,-0.0009257676807594706,0.11862924733829301,0.16807348181643472,165.0821104122991,2.7401665680713596,0.016593010172715777,0.0,0.0012103489467046198,0.0005169216066904001,1.000069295673598,1.0382819747965635,1.0264616032163694,54151.726301665985,71813.60814801593,319.78526448949475,387.7507271905254,27420.933994019935,31286.077513256867,4,0.6850416420178399
2024-06-20 00:00:00+00:00,1,0,0,4193032947,94.77976989746094,0.0055445472181475,0.037892535328865,2516,606607.0,0.0,227802,0.0,472465.0,2861.0,172421.0,94.77239990234376,0.0431798622012138,0.0,429099.0,1815.0,155947.0,94.76585388183594,0.0296083241701126,0.0,468990.28571428574,2022.0,179675.14285714287,94.772463117327,0.02975502211068353,0.0,437448.2,1789.6,166770.3,94.7647819519043,0.02835712047914659,0.0,41.36760980566257,28.391944376832146,38.622589531680454,-12.058720727018525,46.076551648957654,32.11963739915671,27.979331458126566,-12.244890564287559,0.01468463065013026,0.0077765205110047475,0.14176973907542492,0.17126354737307903,241.00397298371075,2.662857820134063,0.011044630667726062,0.0,0.001546042306086774,0.0005479059442134387,1.0000810550635426,1.0721047331187685,1.0492963180998909,66527.57660722928,74918.93052396816,350.7733998209939,390.25151924862723,30450.03954633932,31891.54445946989,4,0.8795382839776826
2024-06-21 00:00:00+00:00,1,0,0,4193032947,94.78366088867188,0.0056311831413894,0.0354594439268112,2458,617758.0,0.0,235711,0.0,606607.0,2516.0,227802.0,94.77976989746094,0.037892535328865,0.0,439663.0,1813.0,163275.0,94.7669448852539,0.0280834212899208,0.0,494432.4285714286,2114.1428571428573,190023.14285714287,94.77485111781529,0.030808739630239303,0.0,447236.56666666665,1836.5666666666666,170311.0,94.76569976806641,0.028799015283584545,0.0,40.50716116662081,1.8382577187536553,35.57639271924986,-2.305246422893481,44.36441586280815,3.471874698202826,26.264686772824454,-6.42103089945627,0.017639065433838752,0.0041052971695876295,0.16016593182041255,0.17594333232334836,251.22326148840992,2.6208169291338583,0.010427979907683953,0.0,0.0019574846540200874,0.0006100121011183411,1.000096568165183,1.105527735034103,1.069784481408998,77075.39292332997,78688.29187618667,370.93508214354176,382.76153405746317,34046.29588669518,33467.40580387699,4,0.8957064643722958
2024-06-22 00:00:00+00:00,1,1,0,4193032947,94.78794860839844,0.0061047634441855,0.0319796130061149,2397,671754.0,0.0,269841,0.0,617758.0,2458.0,235711.0,94.78366088867188,0.0354594439268112,0.0,503115.0,1878.0,206571.0,94.77005004882812,0.0247261207550764,0.0,518523.71428571426,2188.285714285714,199061.7142857143,94.77740805489677,0.03184495280895908,0.0,459340.0,1881.5666666666666,175319.9,94.76670888264974,0.029196901743610653,0.0,33.51897677469366,8.740639538460048,27.635782747603834,-2.481692432872251,30.628694250403,14.47959577618354,29.335342664090636,-9.8135518647126,0.018886303807041926,0.004523690777880063,0.18616782588302275,0.18365001180563115,280.13094245204337,2.4894345580006076,0.008882975963712098,0.0,0.002674920218331264,0.0006982109570529877,1.0001129001141136,1.1288451131748036,1.0906963036215964,91271.26330939763,84357.79642279861,384.6039278513446,365.7116523214397,40328.45279741052,36700.67914466039,4,0.9739969377457633
2024-06-23 00:00:00+00:00,1,1,0,4193032947,94.79218292236328,0.0059006913148061,0.0320431254804134,2420,651278.0,0.0,257711,0.0,671754.0,2397.0,269841.0,94.78794860839844,0.0319796130061149,0.0,482443.0,1754.0,198109.0,94.77316284179688,0.0233874898403882,0.0,542643.0,2283.4285714285716,207576.2857142857,94.78012520926339,0.03308147218610554,0.0,470080.5,1918.3,179630.16666666666,94.76788431803385,0.02950249804804718,0.0,34.99584406862573,-3.0481396463586385,37.970353477765116,0.9595327492699202,30.085458005441446,-4.495239789357441,37.0096820954152,0.19860301088183707,0.020069057522276168,0.004467143795183759,0.19920206572462307,0.186451187954849,269.0119785212722,2.527154342832309,0.009390327186937357,0.0,0.003651482718332304,0.0007950491051266572,1.0001291670835286,1.154361859298567,1.1213108846657567,98762.89017077518,87647.0676594094,391.75275337924654,362.4832124531345,43614.232599356495,38547.32940888993,4,0.9443081509320156
2024-06-24 00:00:00+00:00,1,0,0,4193032947,94.79025268554688,0.0051993531415144,0.0350933820009231,2381,575436.0,0.0,206991,0.0,651278.0,2420.0,257711.0,94.79218292236328,0.0320431254804134,0.0,385146.0,1680.0,149555.0,94.77163696289062,0.0253325961530208,0.0,569827.2857142857,2383.5714285714284,215781.42857142858,94.78278459821429,0.0344758701643773,0.0,473638.93333333335,1935.1333333333334,180259.43333333332,94.76885553995768,0.02980032792935764,0.0,49.407237774765925,-11.64510393411109,41.72619047619048,-1.61157024793388,38.40460031426565,-19.680960455704255,38.53053902940924,9.51922284352127,0.019642715112677678,-0.002036282694306557,0.1958373327116828,0.18944952282112898,241.57682619647355,2.7799914972559328,0.01150286001391358,0.0,0.003523962838313388,0.0008926832901373826,1.000146979281086,1.2030837112650488,1.1568956639035364,99096.09635362767,89730.66990950852,395.07090057800707,372.05067631590975,42909.28525562216,38843.53182536078,4,0.8343424852976998
2024-06-25 00:00:00+00:00,1,0,0,4193032947,94.7907257080078,0.0049303927218305,0.0332557447254657,2219,546938.0,0.0,201161,0.0,575436.0,2381.0,206991.0,94.79025268554688,0.0350933820009231,0.0,393493.0,1652.0,139993.0,94.77327728271484,0.0256831292062997,0.0,591748.0,2464.5714285714284,224519.7142857143,94.78527723039899,0.03555767238140101,0.0,475041.0,1942.7666666666667,180240.43333333332,94.7698153177897,0.03000504182030752,0.0,38.99561110362828,-4.952418687742854,34.32203389830508,-6.8038639227215425,43.69361325209118,-2.8165475793633488,29.484785355939213,-5.236421144616566,0.018410701616766723,0.0004990201497800939,0.18677914022528147,0.19063695067371936,246.36846846846848,2.7188932303317723,0.011030910410514908,0.0,0.003016608101977938,0.0009860351698287603,1.000163152292293,1.2456777415002074,1.1850565846349015,96233.45596034371,90560.36768499431,386.6078528278144,375.54793838202323,41172.91171802962,38832.80494605251,4,0.7930223521360383
2024-06-26 00:00:00+00:00,1,0,0,4193032947,94.7910614013672,0.0048606805253025,0.0347013957798481,2291,540482.0,0.0,188641,0.0,546938.0,2219.0,201161.0,94.7907257080078,0.0332557447254657,0.0,472465.0,2861.0,172421.0,94.77239990234376,0.0431798622012138,0.0,601464.7142857143,2383.1428571428573,226836.85714285713,94.78794315883091,0.03434646289263448,0.0,479451.5333333333,1954.9333333333334,181589.9,94.77077738444011,0.03013170020033911,0.0,14.396198660218218,-1.1803897333884317,-19.92310380985669,3.244704821991884,9.407206778756638,-6.223870432141421,-19.63523269679951,4.347071660299906,0.01969085835398232,0.00035414156489554927,0.17945007933164484,0.18857592815596586,235.81239092495636,2.8651201747224904,0.012144697363259507,0.0,0.0017967224121051078,0.0010705831186126331,1.000181129403647,1.2544849113404601,1.1398780242824778,93771.34414390639,90413.01790413434,379.4392117119903,380.86090621781705,39835.03343067605,38380.224108840564,4,0.7836615977079491
2024-06-27 00:00:00+00:00,1,0,0,4193032947,94.7930908203125,0.0051206626491376,0.0370584577322006,2477,570740.0,0.0,208366,0.0,540482.0,2291.0,188641.0,94.7910614013672,0.0347013957798481,0.0,606607.0,2516.0,227802.0,94.77976989746094,0.037892535328865,0.0,596340.8571428572,2377.5714285714284,224060.2857142857,94.78984614780971,0.03422730895025385,0.0,487168.3333333333,1993.5666666666666,184286.56666666668,94.7717653910319,0.03054053888966635,0.0,-5.912724383332202,5.598336299821272,-1.5500794912559623,8.118725447402886,-8.531970746525497,10.456369506098895,-2.2011659801212446,6.79241252226892,0.014054605604107984,0.0021409391511184594,0.1698948262275624,0.18038282105506628,230.3228410008071,2.739109359927436,0.011887678951081506,0.0,0.0011806488037182056,0.0011640113771161083,1.0001907821037543,1.2240961005460615,1.1207172562968413,90497.12469526239,87876.79829536154,375.3720571895072,372.72016713414513,37986.40671331013,37272.347669629635,4,0.8275336094001926
2024-06-28 00:00:00+00:00,1,0,0,4193032947,94.80673217773438,0.0060945616157854,0.0418472103774547,2932,681210.0,0.0,249046,0.0,570740.0,2477.0,208366.0,94.7930908203125,0.0370584577322006,0.0,617758.0,2458.0,235711.0,94.78366088867188,0.0354594439268112,0.0,605405.4285714285,2445.285714285714,225965.2857142857,94.79314204624721,0.0351398470146315,0.0,498337.06666666665,2045.3666666666666,188312.33333333334,94.77328847249349,0.03106868403653299,0.0,10.271336024786404,19.355573466026566,19.283970707892607,18.368994751715782,5.657351587325166,19.523338740485485,18.014288277695357,12.922158498498671,0.024340998064631414,0.014390666349028969,0.1715633050473021,0.18177731169949707,232.25707466757586,2.735266837183343,0.011772878211743165,0.0,0.0021062578473881517,0.001315633500114577,1.0002094849094476,1.2148512905550712,1.1310375094520038,94345.90889378553,90586.37229887971,404.6697473194727,391.72153051787143,38199.36492661501,37535.11907748419,4,0.9877074851237081
2024-06-29 00:00:00+00:00,1,1,0,4193032947,94.81195831298828,0.0061365178204586,0.0325908400118351,2447,688058.0,0.0,271601,0.0,681210.0,2932.0,249046.0,94.80673217773438,0.0418472103774547,0.0,671754.0,2397.0,269841.0,94.78794860839844,0.0319796130061149,0.0,607734.5714285715,2452.4285714285716,226216.7142857143,94.79657200404576,0.03522716515830582,0.0,508512.4,2073.9666666666667,192621.36666666667,94.77497177124023,0.0312351170306404,0.0,2.4270789604527776,1.0052700342038534,2.085940759282434,-16.541609822646652,0.6522359463535965,9.056559832320143,1.9113020711142736,-22.119444240437346,0.025329912654870057,0.005512409439556443,0.1776908734272756,0.18530880482973533,281.06944444444446,2.533331860590128,0.009009506557389121,0.0,0.003380366734104464,0.0014835361909298582,1.0002279107279257,1.1951224226362454,1.1278064085288804,100062.90924663877,94231.82508510031,389.50987094095717,388.56175857884466,41797.333877392746,39445.84403132572,4,0.9976366124972451
2024-06-30 00:00:00+00:00,1,1,0,4193032947,94.81464385986328,0.0059010025802655,0.0322086922824382,2471,663668.0,0.0,270818,0.0,688058.0,2447.0,271601.0,94.81195831298828,0.0325908400118351,0.0,651278.0,2420.0,257711.0,94.79218292236328,0.0320431254804134,0.0,609504.5714285715,2459.714285714286,228089.14285714287,94.7997807094029,0.03525081755859507,0.0,516424.8333333333,2096.0333333333333,196398.36666666667,94.77675298055013,0.031354184697071665,0.0,1.9024134087133326,-3.544759308081591,2.1074380165289286,0.980792807519415,5.08592958779408,-0.2882905438492456,0.5166999147009133,-1.1725617666133226,0.023694925897421726,0.0028324980548610768,0.17453139399609693,0.1878587029412198,268.47411003236243,2.4505961546272603,0.009124175187117596,0.0,0.004689625331333797,0.0016445596968648762,1.0002429681132619,1.1802386951348611,1.1242779201299828,100542.96086532311,97014.89935663561,354.91552934048207,391.7796251882466,44295.55659158425,41346.74936352169,4,0.9622727958149192
2024-07-01 00:00:00+00:00,1,0,0,4193032947,94.81758880615234,0.0051095689126451,0.0308696739375591,2302,576218.0,0.0,207390,0.0,663668.0,2471.0,270818.0,94.81464385986328,0.0322086922824382,0.0,575436.0,2381.0,206991.0,94.79025268554688,0.0350933820009231,0.0,609616.2857142857,2448.4285714285716,228146.14285714287,94.8036858694894,0.03464743069240021,0.0,517705.1666666667,2097.8333333333335,196288.93333333332,94.77866541544596,0.03134401782105362,0.0,0.1358969546569888,-13.176769107445285,-3.3179336413271754,-6.83933630109268,0.19276200414510836,-23.420895213759795,-12.035625586764198,-4.157319810246385,0.028838535430586454,0.003106003639485877,0.1429255605037133,0.18844463193717229,250.20321320017368,2.7784137209425674,0.011099806645418557,0.0,0.005236489432200277,0.0017939668343512395,1.0002639882502435,1.1775356418391658,1.1053921322469293,84286.316764465,97558.75958447244,295.6713352043788,392.62503682295807,39918.70184065181,41311.99557858532,4,0.8354763313266289
2024-07-02 00:00:00+00:00,1,0,0,4193032947,94.82149505615234,0.0048467365372687,0.030949667096138,2250,547916.0,0.0,201304,0.0,576218.0,2302.0,207390.0,94.81758880615234,0.0308696739375591,0.0,546938.0,2219.0,201161.0,94.7907257080078,0.0332557447254657,0.0,609756.0,2452.8571428571427,228166.57142857142,94.8080814906529,0.03431799103106769,0.0,518194.26666666666,2100.866666666667,196021.8,94.78072687784831,0.031394727031389826,0.0,0.1788136863776213,-4.911682731188538,1.3970256872465114,-2.2589052997393555,0.07108733800289535,-2.9345677226481515,-6.934373740131017,0.2591318545855259,0.03246029388921379,0.004119752515530095,0.10717647774880519,0.18849311811425146,243.41003998223013,2.7218201236929036,0.011177069620724771,0.0,0.005293164934440341,0.001939154466878597,1.0002886094431396,1.1766938370860658,1.0931132160109263,64386.48336055021,97676.05311292791,206.58335198820615,393.46451737962457,32997.261081809505,41250.706113413,4,0.7944403846376913
