timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-16 00:00:00+00:00,0,0,0,5677613211,0.0672773942351341,14.602212071418762,647049.0,522151,0.0017177370148622,94.61996459960938,5038,144.0,601105.0,4604.0,481570.0,94.61931610107422,0.0607657395303249,14.34636918703715,650580.0,5194.0,529030.0,94.61915588378906,0.0762668401002883,13.882479429244995,748419.5714285715,5377.0,615061.0,94.6193596976144,0.06914672095860748,14.187410507883344,1071297.9,8311.766666666666,869949.6666666666,94.61998977661133,0.105666733905673,13.903444857146063,-0.5427464723784969,7.643257001688553,-3.0034655371582564,9.426585577758463,-1.3003043305672701,8.426812301430742,-11.786834033419213,10.715996802045957,0.0008547062302133313,0.0006853764769054749,0.20908445946229237,0.42877562888204335,128.40821591585632,1.2391966323982289,0.00964853146210299,2.256736275623022e-05,2.2615705217765243e-05,-0.00044030687037050316,0.9999933409525997,0.6986101358254987,0.6543849554423974,166901.9236540471,459346.4307925124,1008.7668677185654,5119.795905706793,139019.02664824462,366197.4673391511,8,0.1340006072025153
2025-04-17 00:00:00+00:00,0,0,0,5677613211,0.0666348859667778,15.051315744717916,707181.0,557463,0.0018745696525232,94.62120819091795,5374,139.0,647049.0,5038.0,522151.0,94.61996459960938,0.0672773942351341,14.602212071418762,687262.0,5341.0,591010.0,94.6201171875,0.0773211494088172,13.589501976966858,751265.1428571428,5381.714285714285,610268.5714285715,94.61951555524554,0.067620111895459,14.396241046133495,1039481.8666666667,7519.5,844239.3333333334,94.61825714111328,0.094470048819979,13.938893846267664,2.898312433977135,9.293268361437846,0.6178618236285294,6.66931321953157,-5.676215292465436,6.7627946705071995,-13.820621555350032,-0.9550136054775393,0.0011530353696276308,0.0013143011771798996,0.2120010305122446,0.43291383443428433,131.56855813953487,1.2685680151543417,0.009640084382130504,2.1283510814356016e-05,0.0003288813999705438,-6.556696568131795e-05,1.0000132999081814,0.722730397660754,0.7157836027407488,166527.20318356765,450006.08072357415,969.5632527581854,3301.2967749888567,139329.68244742812,359895.35815924895,8,0.14645364323580126
2025-04-18 00:00:00+00:00,0,0,0,5677613211,0.0644686520099639,14.333690643310549,827428.0,678958,0.0021897375313393,94.62303161621094,5927,139.0,707181.0,5374.0,557463.0,94.62120819091795,0.0666348859667778,15.051315744717916,806387.0,6024.0,686029.0,94.6197509765625,0.0737862959504127,13.825927257537842,754271.0,5367.857142857143,609258.4285714285,94.61998421805245,0.06628901990396631,14.468778672672453,989291.1666666666,7063.366666666667,802637.0666666667,94.6164680480957,0.08824620135128496,13.969228480518728,2.6092930565596806,17.003709092863062,-1.6102257636122164,10.290286564942308,-1.0307144450161676,21.794271548066856,-12.627878687270888,-3.2509006737010293,0.0034671827124688193,0.0019270788524483606,0.21095312628277338,0.38323539358661723,139.57962213225372,1.2186715250847253,0.008729540369889786,1.732316687390767e-05,0.000739233834402707,0.00036832068998098494,1.0000371623463578,0.7624357978869383,0.751182701225712,164959.96544840856,379131.3896292637,824.1928619118861,2393.5848671171166,138100.53287672435,297065.17871799343,8,0.17135619468751645
2025-04-19 00:00:00+00:00,0,1,0,5677613211,0.0622430928051471,14.048943519592283,874905.0,724146,0.0023109776608218,94.623779296875,6110,140.0,827428.0,5927.0,678958.0,94.62303161621094,0.0644686520099639,14.333690643310549,968692.0,6645.0,791706.0,94.61808013916016,0.0749378651380539,14.140120069185892,740872.8571428572,5291.428571428572,599607.0,94.62079838344029,0.06447548099926534,14.45575345130194,960395.5666666667,6865.466666666666,781583.0,94.61689910888671,0.08464531650145844,13.959055531946357,-9.681818369512706,5.737901062086359,-8.051166290443945,3.0875653787751034,-8.533470758084437,6.65549268143244,-16.94039763411983,-3.4521571886951152,0.006023328423565566,0.0007901677332666779,0.1821914208673637,0.3663660952164348,143.16887579774178,1.2081870117531386,0.00843751337780865,1.6057660502490876e-05,0.0008738381522111276,0.0003767274510730813,1.0000412111852142,0.7714246950496375,0.7617135083682324,139446.5286058755,351856.37362284184,664.4575247507801,2205.3663505708073,117207.83603396053,278301.04626638547,8,0.18118844360244224
2025-04-20 00:00:00+00:00,0,1,0,5677613211,0.058387603610754,13.82994786898295,858135.0,717822,0.0022623238091887,94.62310028076172,5111,141.0,874905.0,6110.0,724146.0,94.623779296875,0.0622430928051471,14.048943519592283,897031.0,5312.0,724658.0,94.61824798583984,0.068042054772377,14.631976048151651,735316.2857142857,5262.714285714285,598630.4285714285,94.62149156842914,0.06309627369046206,14.34117799713498,939747.8333333334,6609.133333333333,766363.9666666667,94.61726735432943,0.0817058745771646,13.94800294994732,-4.336082030609867,-1.9167795360639173,-3.7838855421686746,-16.35024549918167,-0.9433415487029695,-0.8733045546063911,-14.188947106198235,-6.194244245643077,0.005128286588651498,-0.0007175956385663262,0.15726298425103866,0.3600729150473959,167.8667840375587,1.195468799411554,0.007120139644452741,1.6116265800505923e-05,0.0007561274937263988,0.0003833130018609193,1.000044645276891,0.7824612727289633,0.7722366845345094,118290.543282899,338377.74175780773,573.4894013028703,1920.147044177734,102093.45119715654,268386.616269743,8,0.1777154605937579
2025-04-21 00:00:00+00:00,0,0,0,5677613211,0.0554710142314434,14.147730867067972,686573.0,557584,0.0018070498687621,94.62157440185548,4628,143.0,858135.0,5111.0,717822.0,94.62310028076172,0.058387603610754,13.82994786898295,631411.0,4675.0,508303.0,94.62004089355467,0.0618965476751327,14.175766944885254,743196.5714285715,5256.0,605670.5714285715,94.62171064104352,0.06217834034136359,14.337172843161083,897594.5,6325.366666666667,733140.6,94.61755930582682,0.07878729477524753,13.955232557582395,8.736306462826903,-19.992425434226547,-1.0053475935828837,-9.450205439248682,9.695201484154126,-22.322804260666295,-10.38108535134149,-4.995220216185436,0.001620701371862765,-0.0016125860405225012,0.15975956040878603,0.3143159828358318,148.3199395117736,1.2313333393114951,0.008300079808459697,2.060627240045206e-05,0.0005577632359167136,0.0003804004232147951,1.0000438748922205,0.8279869934904587,0.789192477273608,119565.44720039047,282128.297455537,610.0943405701577,1505.9179462771754,103133.57481398631,225798.63282023853,8,0.14218582964945858
2025-04-22 00:00:00+00:00,0,0,0,5677613211,0.0586925484240055,14.166479070981344,595192.0,477237,0.0015644545583344,94.62248992919922,4622,148.0,686573.0,4628.0,557584.0,94.62157440185548,0.0554710142314434,14.147730867067972,601105.0,4604.0,481570.0,94.61931610107422,0.0607657395303249,14.34636918703715,742351.8571428572,5258.571428571428,605051.5714285715,94.62216404506138,0.06188217018331795,14.311474255153112,857364.1333333333,6132.7,702073.0666666667,94.61787643432618,0.07645201471944646,13.961339403120215,-0.9836883739113844,-13.309728171658364,0.39096437880103974,-0.12964563526360884,-0.8997653508316494,-14.40984676748257,-3.4117763107034738,5.807599224922755,0.003354313110448537,0.0009675672271614033,0.1647262071207301,0.2681724406366468,128.74583603720527,1.2471596980961281,0.009684895167610291,2.3801488039982567e-05,0.000299181256976681,0.00038060240273589917,1.0000453150175928,0.8658536417387539,0.8094249760507293,122826.10785892929,229921.43215032344,637.2974748331445,1325.2817826592216,105958.69163579904,191000.54692193258,8,0.12326128222449842
2025-04-23 00:00:00+00:00,0,0,0,5677613211,0.0613895952701568,14.267646590868631,607564.0,487689,0.0015948948184342,94.62329864501952,4686,149.0,595192.0,4622.0,477237.0,94.62248992919922,0.0586925484240055,14.166479070981344,647049.0,5038.0,522151.0,94.61996459960938,0.0672773942351341,14.602212071418762,736711.1428571428,5208.285714285715,600128.4285714285,94.62264033726284,0.06104105604546406,14.263679186503092,840825.9333333333,6072.8,688308.8333333334,94.61825892130534,0.07560276674727594,13.986778628423018,-6.102319917038745,2.078656971195847,-6.986899563318783,1.384681955863254,-6.600006511526358,2.1901068022806225,-8.751526470242698,4.595211689680512,0.0035236172664543375,0.0008546761144145876,0.16952966862695656,0.27286756757019265,129.62748026456154,1.2457995858024564,0.009608562816543296,2.3483325390482715e-05,0.00010653904506106922,0.0003738437266446967,1.0000463062416012,0.876175571722149,0.807391827993695,125886.85893028624,229434.12717860364,659.6411153794403,1349.29576523055,108939.3689305617,191077.9464436134,8,0.12582346146024334
2025-04-24 00:00:00+00:00,0,0,0,5677613211,0.0681214779615402,14.472059925397238,639721.0,506210,0.0016771644838718,94.6246337890625,5403,152.0,607564.0,4686.0,487689.0,94.62329864501952,0.0613895952701568,14.267646590868631,707181.0,5374.0,557463.0,94.62120819091795,0.0666348859667778,15.051315744717916,727074.0,5212.428571428572,592806.5714285715,94.62312970842633,0.061253426330430114,14.180928355171568,836042.7666666667,6059.033333333334,683084.9333333333,94.61865514119467,0.0752928062031666,14.0237872146178,-9.539283436630797,5.292775740498112,0.5396352809825089,15.30089628681177,-9.193973411688305,3.797707145332363,2.230951510149759,10.965836575006627,0.003620328053344224,0.001411009827489984,0.17332275382983037,0.27768459293693054,118.37916358253146,1.2637437748290732,0.010673414840846999,2.2622420247228074e-05,0.00011553083147497995,0.00037695998212308046,1.0000472905393232,0.8696612529749773,0.8135362383113564,128114.9056672155,232156.19533969855,660.1986256232713,1354.1045261781758,112239.91514314624,193916.95170496652,8,0.1324830151042661
2025-04-25 00:00:00+00:00,0,0,0,5677613211,0.0641587749123573,14.05180605252584,752084.0,607455,0.0019688865771412,94.62535858154295,5827,155.0,639721.0,5403.0,506210.0,94.6246337890625,0.0681214779615402,14.472059925397238,827428.0,5927.0,678958.0,94.62303161621094,0.0644686520099639,14.333690643310549,716310.5714285715,5198.142857142857,582591.8571428572,94.6234621320452,0.061209158173629166,14.140659127916608,838470.7,6090.2,685259.1,94.61907475789388,0.07515863142907615,14.02951590842095,-9.105807393513398,17.56437572004046,-1.6871941960519665,7.847492133999623,-10.531284703913935,20.000592639418425,-0.48066321839443926,-5.817112557980819,0.0024591954963515406,0.0007659659556180642,0.17236437000700228,0.275307137735736,129.04667124227865,1.2380880261286413,0.00959246431017226,1.8683800438149732e-05,0.0003403254917706082,0.00037962135934627465,1.000046368812658,0.8543060257544736,0.8143995840502966,126737.93305159657,230836.96849227897,645.4477277292873,1336.9690992741464,109624.04447920185,192644.72438328798,8,0.15575282964241735
2025-04-26 00:00:00+00:00,0,1,0,5677613211,0.0671592727303505,14.159923593203226,917716.0,749228,0.002398148029826,94.6247329711914,6525,157.0,752084.0,5827.0,607455.0,94.62535858154295,0.0641587749123573,14.05180605252584,874905.0,6110.0,724146.0,94.623779296875,0.0622430928051471,14.048943519592283,722426.4285714285,5257.428571428572,586175.0,94.62359837123326,0.061911469591515375,14.156513424146743,848112.3333333334,6145.833333333333,693516.0,94.61948089599609,0.07526458042363321,14.037269232929617,4.893216977843307,22.023071890905797,6.792144026186575,11.978719752874545,3.463666166767476,23.338848145130097,7.8983541846057825,4.6766756723331415,0.0010078590429341006,-0.0006611444975490599,0.16411355140888337,0.26857708829558335,140.62457860864237,1.2248805104981253,0.00870895280348198,1.5429509961353257e-05,0.0005217960902625605,0.00037111954906484816,1.000043516146973,0.8518051208288389,0.8225843981729694,120073.62127632687,227783.5410342399,626.4876098334717,1318.43760940182,104244.2923462442,189785.2456018042,8,0.19005438728668697
2025-04-27 00:00:00+00:00,0,1,0,5677613211,0.0640768557786941,14.338537176450094,950435.0,772678,0.0024785541681766,94.62383270263672,5276,160.0,917716.0,6525.0,749228.0,94.6247329711914,0.0671592727303505,14.159923593203226,858135.0,5111.0,717822.0,94.62310028076172,0.058387603610754,13.82994786898295,735612.1428571428,5281.0,594011.5714285715,94.62370300292969,0.0627242199012211,14.229169039499192,851519.1666666666,6071.3,696427.1,94.61982014973958,0.07466479899982609,14.047501022285887,10.755883398299805,3.5652641993819456,3.228331050675015,-19.14176245210728,7.6420059569085375,3.129888365090472,9.743938466575862,-4.589711630786308,0.0007740412994561297,-0.0009514093476603591,0.17188145881911235,0.26840075769523836,180.10896342618912,1.2300515479261116,0.006828191267007386,1.5086273222447482e-05,0.0004757472447022846,0.00035901775084501463,1.0000410363619796,0.8638820729505712,0.8400775297254492,126412.66206068083,228548.3895253513,626.3954092993815,1301.638176061013,109567.49125117781,190324.61977683223,8,0.19683032831597394
2025-04-28 00:00:00+00:00,0,0,0,5677613211,0.0626650229096412,13.937108953793844,616620.0,499891,0.0016054627631186,94.62332916259766,4812,159.0,950435.0,5276.0,772678.0,94.62383270263672,0.0640768557786941,14.338537176450094,686573.0,4628.0,557584.0,94.62157440185548,0.0554710142314434,14.147730867067972,725618.8571428572,5307.285714285715,585769.7142857143,94.62395368303571,0.06375193542667792,14.199080194745745,823972.9666666667,5910.966666666666,673585.6333333333,94.62015151977539,0.0733332339674234,14.049960825178358,-10.188719917619826,-35.122338718586754,3.9757994814174635,-8.794541319181192,-10.34696117535654,-35.3040982142626,12.968951042037947,-2.203342926077756,0.0018545038520612067,-0.0005321492743237677,0.17348276844935032,0.2466035257517686,128.11552046540618,1.2335064373904763,0.009626079233114353,2.260239102105482e-05,0.0001316070556634985,0.0003372973143997001,1.0000401834408341,0.8806343005138929,0.8693457519546766,127407.0834448452,203194.6387041445,617.3588418096647,1134.7300904448828,110109.02952343831,169646.63223167663,8,0.1276989137039312
2025-04-29 00:00:00+00:00,0,0,0,5677613211,0.0668356716632843,13.61638561884562,671436.0,551080,0.0017457965130256,94.62319946289062,5022,159.0,616620.0,4812.0,499891.0,94.62332916259766,0.0626650229096412,13.937108953793844,595192.0,4622.0,477237.0,94.62248992919922,0.0586925484240055,14.166479070981344,736510.8571428572,5364.428571428572,596318.7142857143,94.62405504499164,0.06491523874657489,14.120495415869213,795540.2,5788.4,650725.9,94.62047754923502,0.07200541161000726,14.043708788024055,12.809984005161358,8.889753819207936,8.65426222414538,4.364089775561086,15.473024933104519,10.240032327047288,13.874202872315955,6.655465138274841,0.0007498573456832247,-0.00013706948188696444,0.16642388360076726,0.1960931688350176,133.6723073860243,1.2183980213435048,0.00911299790774859,2.027946869005673e-05,-0.0001583099365169082,0.00031052738991695056,1.000037808895593,0.9257996731565007,0.9015327778162859,123059.03811190023,155999.99875364365,591.637200422022,1015.5211537891457,106058.52849459855,133475.8782395395,8,0.13905103276201347
2025-04-30 00:00:00+00:00,0,0,0,5677613211,0.0629050061106681,14.354146758715313,677546.0,557106,0.0017591011387486,94.6222152709961,5606,164.0,671436.0,5022.0,551080.0,94.62319946289062,0.0668356716632843,13.61638561884562,607564.0,4686.0,487689.0,94.62329864501952,0.0613895952701568,14.267646590868631,746508.2857142857,5495.857142857143,606235.4285714285,94.62390027727399,0.06513172600950508,14.132852582704455,783194.1,5759.6,639911.2333333333,94.62068634033203,0.07134051956236359,14.080965207682715,11.518457314784936,0.9099899320262894,19.632949210414008,11.628833134209483,14.233866254928863,1.0934891485809617,2.468514141268474,-5.881089326697808,-0.0011449336885682726,-0.0010401169059148785,0.16391195125186156,0.19136097725989984,120.83930800784734,1.2161864776425355,0.010062698907032222,2.118546279256688e-05,-0.00046348571777151597,0.00029052462805782755,1.0000339665359264,0.9531587198043061,0.9129696056189921,121558.69533590699,149872.78836018773,590.9140851630523,1007.7462255808991,104467.00031659933,127121.52056627047,8,0.14031638316052636
