timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-29 00:00:00+00:00,0,0,0,4793836769,88.21892547607422,0.0210021764125186,0.019528429955244,917,156700.0,57744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156700.0,917.0,57744.0,88.21892547607422,0.019528429955244,0.0,156700.0,917.0,57744.0,88.21892547607422,0.019528429955244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.69716775599127,2.7136548618928047,0.01588016278465668,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-04-30 00:00:00+00:00,0,0,0,4793836769,88.27961730957031,0.0460810573355771,0.0207166634500026,1001,347509.0,57641,0.0,0.0,156700.0,917.0,57744.0,88.21892547607422,0.019528429955244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252104.5,959.0,57692.5,88.24927139282227,0.020122546702623298,0.0,252104.5,959.0,57692.5,88.24927139282227,0.020122546702623298,0.0,0.0,121.76707083599237,0.0,9.160305343511443,0.0,-0.17837351066777307,0.0,6.084634030906955,0.0,0.06879684055158819,0.5351841708951008,0.5351841708951008,346.81536926147703,6.0287464001943025,0.017365809652683806,0.0,0.0,0.0,1.0,1.0,1.0,134922.33781142396,134922.33781142396,59.39696961966999,59.39696961966999,72.8319984622144,72.8319984622144,2,1.0
2024-05-01 00:00:00+00:00,0,0,0,4793836769,88.34398651123047,0.057878618707263,0.0207868330180645,1143,441887.0,75062,0.0,0.0,347509.0,1001.0,57641.0,88.27961730957031,0.0207166634500026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315365.3333333333,1020.3333333333334,63482.333333333336,88.28084309895833,0.02034397547443703,0.0,315365.3333333333,1020.3333333333334,63482.333333333336,88.28084309895833,0.02034397547443703,0.0,0.0,27.158433306763285,0.0,14.185814185814195,0.0,30.223278569074097,0.0,0.3387107592457861,0.0,0.07291513445786268,0.4606888656582317,0.4606888656582317,386.26486013986016,5.886881686050384,0.015227209144318772,0.0,0.06253051757813248,0.0,1.0,1.0,1.0,145285.29768126344,145285.29768126344,114.23367862996153,114.23367862996153,10028.417738274235,10028.417738274235,3,1.0
2024-05-02 00:00:00+00:00,0,0,0,4793836769,88.4143295288086,0.053963736639073,0.0244760420173406,1083,417402.0,67900,0.0,0.0,441887.0,1143.0,75062.0,88.34398651123047,0.0207868330180645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340874.5,1036.0,64586.75,88.3142147064209,0.021376992110162925,0.0,340874.5,1036.0,64586.75,88.3142147064209,0.021376992110162925,0.0,0.0,-5.541009353069903,0.0,-5.249343832021003,0.0,-9.541445738189758,0.0,17.747816591734058,0.0,0.0796240019904193,0.3788219509406195,0.3788219509406195,385.05719557195573,6.147214326740402,0.015949691462570508,0.0,0.06505813598631902,0.0,1.0,1.0,1.0,129130.74311590819,129130.74311590819,98.3937667402429,98.3937667402429,8480.863925135613,8480.863925135613,3,0.944589906469301
2024-05-03 00:00:00+00:00,0,0,0,4793836769,88.46188354492188,0.0608454820371384,0.0260409843176603,1323,476948.0,79307,0.0,0.0,417402.0,1083.0,67900.0,88.4143295288086,0.0244760420173406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368089.2,1093.4,67530.8,88.3437484741211,0.0223097905516624,0.0,368089.2,1093.4,67530.8,88.3437484741211,0.0223097905516624,0.0,0.0,14.265863603911821,0.0,22.160664819944607,0.0,16.799705449189982,0.0,6.393771914637925,0.0,0.05378541732625752,0.34588245574045384,0.34588245574045384,360.2326283987915,6.013869975286226,0.016681797548797096,0.0,0.062062835693361185,0.062062835693361185,1.0,1.0,1.0,127315.59642753907,127315.59642753907,154.06102686922475,154.06102686922475,9863.110143357417,9863.110143357417,4,1.0
2024-05-04 00:00:00+00:00,0,1,0,4793836769,88.49565124511719,0.0729786865239055,0.0240174476057291,1757,580982.0,95978,0.0,0.0,476948.0,1323.0,79307.0,88.46188354492188,0.0260409843176603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403571.3333333333,1204.0,72272.0,88.36906560262044,0.02259440006067352,0.0,403571.3333333333,1204.0,72272.0,88.36906560262044,0.02259440006067352,0.0,0.0,21.812440769224327,0.0,32.80423280423281,0.0,21.020843052946137,0.0,-7.770584580241435,0.0,0.03817203392257884,0.35496221085523094,0.35496221085523094,330.47895335608644,6.053219975202909,0.018306087790037406,0.0,0.05716487339565464,0.05716487339565464,1.0,1.0,1.0,143252.57271779334,143252.57271779334,303.94407380306,303.94407380306,14584.190687179045,14584.190687179045,5,1.0
2024-05-05 00:00:00+00:00,0,1,0,4793836769,88.54315948486328,0.0788170630769213,0.0270794592797756,2011,638920.0,110608,0.0,0.0,580982.0,1757.0,95978.0,88.49565124511719,0.0240174476057291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437192.5714285714,1319.2857142857142,77748.57142857143,88.39393615722656,0.02323512280625953,0.0,437192.5714285714,1319.2857142857142,77748.57142857143,88.39393615722656,0.02323512280625953,0.0,0.0,9.97242599598611,0.0,14.456459874786564,0.0,15.24307653837338,0.0,12.749113579063632,0.0,0.05368426479455124,0.3617570742193694,0.3617570742193694,317.55467196819086,5.776383476932257,0.01818116066504534,0.0,0.05438096182687243,0.05438096182687243,1.0,1.0,1.0,158157.5055104427,158157.5055104427,412.33550832855934,412.33550832855934,19677.364930778906,19677.364930778906,6,1.0
2024-05-06 00:00:00+00:00,0,0,0,4793836769,88.56983947753906,0.0556037381301636,0.0240204948931932,1084,458555.0,73370,0.0,0.0,638920.0,2011.0,110608.0,88.54315948486328,0.0270794592797756,0.0,156700.0,917.0,57744.0,88.21892547607422,0.019528429955244,0.0,480314.71428571426,1343.142857142857,79980.85714285714,88.4440667288644,0.023876846368823697,0.0,439862.875,1289.875,77201.25,88.41592407226562,0.023333294317126236,0.0,192.6324186343331,-28.22966881612722,18.211559432933488,-46.0964694181999,27.06082017179274,-33.66664255750036,23.002693755946012,-11.296253573523153,0.3977763269855439,0.030132189579634705,0.3333312849608976,0.3333312849608976,422.63133640552996,6.249812596257377,0.01477422960025078,0.0,0.048226220267162154,0.050912584577292655,1.000318298506678,1.0919646589535756,1.0232951268822124,146620.0573303447,146620.0573303447,390.7068457113521,390.7068457113521,18283.355215292715,18283.355215292715,6,0.7177033118387278
2024-05-07 00:00:00+00:00,0,0,0,4793836769,88.62993621826172,0.0484763615058071,0.0254667773842811,1097,404412.0,63819,0.0,0.0,458555.0,1084.0,73370.0,88.56983947753906,0.0240204948931932,0.0,347509.0,1001.0,57641.0,88.27961730957031,0.0207166634500026,0.0,488443.71428571426,1356.857142857143,80863.42857142857,88.49411228724888,0.024555434073720628,0.0,435923.8888888889,1268.4444444444443,75714.33333333333,88.43970319959853,0.023570347991254556,0.0,16.374539939972777,-11.807307738439231,9.5904095904096,1.1992619926199266,10.718065266043265,-13.01758211803189,22.92895255909513,6.021035359674198,0.3968287577221119,0.06785237624586937,0.31578595473496596,0.31578595473496596,368.3169398907104,6.336759636477593,0.01718896897524287,0.0,0.0446480342320023,0.0499062856038365,1.0006152111063462,1.1204793468205914,1.0417934466997083,137658.641444557,137658.641444557,371.08459652453615,371.08459652453615,17674.677755195422,17674.677755195422,6,0.6329618731609591
2024-05-08 00:00:00+00:00,0,0,0,4793836769,88.64006805419922,0.0487996994544892,0.0248398799449205,1103,411654.0,67462,0.0,0.0,404412.0,1097.0,63819.0,88.62993621826172,0.0254667773842811,0.0,441887.0,1143.0,75062.0,88.34398651123047,0.0207868330180645,0.0,484124.71428571426,1351.142857142857,79777.71428571429,88.53640965053013,0.0251344407775572,0.0,433496.9,1251.9,74889.1,88.4597396850586,0.02369730118662115,0.0,-6.841794395399726,1.7907480490193084,-3.4995625546806686,0.5469462169553241,-10.124963363619411,5.708331374668996,19.498145404515267,-2.461628457739373,0.3351462331067756,0.011431618220458795,0.2999157241741791,0.2999157241741791,372.875,6.101922535315654,0.01634970280005336,0.0,0.038839612688339076,0.04722447250828672,1.0008667215814167,1.1167893341006918,1.060645707273511,130012.53669076171,130012.53669076171,353.7520946149216,353.7520946149216,16866.94589656876,16866.94589656876,6,0.6442966255556252
