timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,visits_visits_gained,platform_platform_share,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-11 00:00:00+00:00,0,0,0,6097519616,165379.0,47583,0.007930714637041,11.944227933883669,542,0.0042641168957777,91.1255874633789,0.0,154933.0,211.0,44024.0,91.12933349609376,0.005943726748228,12.168304880460104,131754.0,464.0,34901.0,91.12118530273438,0.0064212204888463,12.984582821528116,184985.57142857142,493.57142857142856,51172.42857142857,91.12606593540737,0.007027055802089786,12.504364973022822,218888.1,589.7333333333333,59856.36666666667,91.11554336547852,0.007916978420689653,12.56578846110238,25.521046799338155,6.742269238961351,16.81034482758621,156.87203791469196,36.337067705796386,8.084226785389781,23.50790088608077,33.43000062049251,0.004831105554559123,-0.004110677178403854,0.22705124821759207,0.21111446040175347,304.56537753222835,3.4755169804976465,0.011390383322125084,7.222292861218811e-05,0.00039999825614069745,0.0006801567035213583,1.000115486003158,0.8451147934884145,0.8875931483816846,45188.98820213037,46210.443119865056,119.4419487485902,104.06395027639816,12538.498311904696,13037.439521416562,7,0.07582519660201296
2025-02-12 00:00:00+00:00,0,0,0,6097519616,181599.0,48294,0.007791815791279,12.508771220842997,537,0.004676505058142,91.12700653076172,0.0,165379.0,542.0,47583.0,91.1255874633789,0.007930714637041,11.944227933883669,154625.0,510.0,42802.0,91.12522888183594,0.0072770211845636,12.4659073750178,188839.0,497.42857142857144,51957.0,91.1263198852539,0.007100597888763415,12.510488379569281,218384.46666666667,586.3,59568.066666666666,91.11588287353516,0.007895080465823363,12.595969347159068,17.444785772029103,9.807774868635066,5.294117647058827,-0.9225092250922495,12.831176113265741,1.4942311329676494,7.074249114560915,-1.751403903921367,0.001950775814330008,0.0015572655521989276,0.2298231085359826,0.21311799638974457,337.5446096654275,3.76020291955689,0.01111916347447976,6.88808987931883e-05,0.00038119724818962033,0.0007629258746701606,1.000114546568497,0.864708936868831,0.8993699202308139,45231.075592558635,46541.659978642965,117.09946931676245,104.04745270209808,12571.894659943424,13198.716186084206,7,0.08326196117843833
2025-02-13 00:00:00+00:00,0,0,0,6097519616,176391.0,46986,0.008420824073255,12.748684922854103,539,0.0045371304639458,91.12881469726562,0.0,181599.0,537.0,48294.0,91.12700653076172,0.007791815791279,12.508771220842997,168711.0,534.0,46320.0,91.12586975097656,0.007549500092864,12.433558384577433,189936.14285714287,498.14285714285717,52052.142857142855,91.12674059186664,0.0072250727431049854,12.555506456465949,217333.96666666667,582.2666666666667,59142.76666666667,91.11658528645833,0.007883871129403464,12.623847354782951,4.5521631665985,-2.8678572018568382,0.9363295880149725,0.3724394785847407,1.437823834196883,-2.708410982730769,11.541479166476186,8.07267906256226,0.003231734629371985,0.001984226820073154,0.23346034594074722,0.216892786020551,326.65,3.7540383510332647,0.011471258007534,7.227473424449012e-05,0.0005841936383981876,0.0007902151750651547,1.000111453972692,0.873936760876661,0.9164371949407643,45425.096566468004,47138.1695272309,116.47958836412566,103.43544824684247,12658.215014002335,13396.896003543749,7,0.08087412702837525
2025-02-14 00:00:00+00:00,0,0,0,6097519616,231622.0,62477,0.0089674582704901,12.611877163251242,688,0.0059496240484584,91.1313018798828,0.0,176391.0,539.0,46986.0,91.12881469726562,0.008420824073255,12.748684922854103,186196.0,520.0,49068.0,91.12425231933594,0.0067835934460163,13.530784010887146,196425.57142857142,522.1428571428571,53967.71428571428,91.12774767194476,0.007537053432315528,12.42423404966082,217701.16666666666,583.3333333333334,59137.73333333333,91.11732126871745,0.007845006417483045,12.652924093935223,24.396872113257007,31.31168823806203,32.30769230769231,27.643784786641934,27.32738240808674,32.96939513897756,32.19333295624143,6.491457278762547,0.007736206736885798,0.002729304255111309,0.23271127731446192,0.21684492380726197,336.1712626995646,3.7072569544479657,0.011011876180415506,5.445002078054097e-05,0.000717435564320115,0.0008343824953066202,1.000114428333517,0.9022715607644336,0.9607453494899347,45229.86359224338,47207.39289858537,113.22728285355619,104.38269553158233,12594.244591904437,13395.569717792867,7,0.10619718154875436
2025-02-15 00:00:00+00:00,0,1,0,6097519616,293905.0,79835,0.0083594815805554,12.227490226427712,760,0.0075351041267951,91.13272857666016,0.0,231622.0,688.0,62477.0,91.1313018798828,0.0089674582704901,12.611877163251242,223640.0,602.0,62063.0,91.12474060058594,0.0068715056404471,12.65369156996409,206463.42857142858,544.7142857142857,56506.57142857143,91.12888881138393,0.0077496214237595725,12.363348143441337,220151.83333333334,586.5,59749.9,91.11814193725586,0.00779875566562012,12.663912471135458,31.418798068324083,26.889932735232414,26.24584717607974,10.465116279069765,28.63541884858933,27.78302415288827,21.654292639298255,-6.7798106397151,0.008765979493130516,0.0015655397738401078,0.23641624381950455,0.22355961552927475,386.2089356110381,3.681359286537402,0.009519515005761812,4.160340457978984e-05,0.0008215223039950305,0.0008702482874849045,1.0001179443950412,0.9378228899816653,0.9936997331411279,46032.978345336014,49217.05921806498,122.72734006724697,108.31268591922516,12916.763244282445,13915.375139226358,7,0.13475353223392705
2025-02-16 00:00:00+00:00,0,1,0,6097519616,285451.0,76241,0.0076068448834121,12.271587014198303,593,0.0073037441208082,91.1351547241211,0.0,293905.0,760.0,79835.0,91.13272857666016,0.0083594815805554,12.227490226427712,241415.0,536.0,66347.0,91.12744903564452,0.0068333288654685,12.334080656369528,212754.2857142857,552.8571428571429,57920.0,91.12998962402344,0.00786012371203723,12.354420480274017,221645.76666666666,583.7333333333333,60108.63333333333,91.11901270548502,0.007752286285782807,12.670769309997558,18.24078868338752,-2.8764396658784275,10.634328358208943,-21.97368421052631,14.912505463698444,-4.50178493142106,11.31975400529135,-9.003389622796387,0.008455946652863311,0.002662213124549062,0.25370436855860135,0.2279450529560939,480.55723905723903,3.7440124865559667,0.007777865218645891,4.299001938749178e-05,0.001287187848777785,0.0009171788233681524,1.0001204679266433,0.9598842735139947,1.0139104029803685,50024.050140098545,50523.05602032736,123.59960613749682,106.99981738088373,13854.182475555486,14203.891400942455,7,0.1308774281815781
2025-02-17 00:00:00+00:00,0,0,1,6097519616,213827.0,58910,0.0074987364932894,12.230348745981852,577,0.0054616264167283,91.134521484375,0.0,285451.0,593.0,76241.0,91.1351547241211,0.0076068448834121,12.271587014198303,154933.0,211.0,44024.0,91.12933349609376,0.005943726748228,12.168304880460104,221167.7142857143,605.1428571428571,60046.57142857143,91.13073076520648,0.008082267961331715,12.36328388963427,217830.4,577.6,59027.03333333333,91.1199343363444,0.007713920017704321,12.673309320873683,38.01256026798681,-25.091521837373143,173.4597156398104,-2.6981450252951067,33.81337452298747,-22.73186343306095,26.162201105981087,-1.421198825263903,0.005692994870254431,-0.0006948358709735203,0.24564791832559202,0.2127380352397344,369.94290657439444,3.6296616930624164,0.009794435674152535,5.719713389257652e-05,0.0016790117536278275,0.0009335103103939515,1.0001184859157408,1.015320700350889,1.04775107115215,49295.360917428414,46340.811311485435,122.00515661946432,101.62697171180783,13198.289088464902,12919.623466493647,7,0.09803828970920508
2025-02-18 00:00:00+00:00,0,0,0,6097519616,214687.0,60680,0.0092465979978442,11.697981278101604,734,0.0054753180776417,91.13794708251952,0.0,213827.0,577.0,58910.0,91.134521484375,0.0074987364932894,12.230348745981852,165379.0,542.0,47583.0,91.1255874633789,0.007930714637041,11.944227933883669,228211.7142857143,632.5714285714286,61917.57142857143,91.1324964250837,0.008270251298589316,12.328105795951117,215128.56666666668,579.3666666666667,58330.933333333334,91.12068176269531,0.007760377181693864,12.653688634766471,29.815151863295817,0.40219429725900646,35.424354243542446,27.209705372616977,27.52453607380787,3.004583262603977,16.59224194825102,23.308746828468465,0.01356328061596912,0.003758837034228968,0.21872353398901692,0.20426150922121108,292.09115646258505,3.537960811456634,0.012096043242530611,5.4488286621057554e-05,0.0017174312046621756,0.0010193074770579926,1.0001296595038562,1.060815482675155,1.0657022339195323,45187.985283049056,43942.48570392926,129.53078890637244,103.92121795009972,11963.523689823873,12206.427495470565,7,0.09843259411954576
2025-02-19 00:00:00+00:00,0,0,0,6097519616,232617.0,64830,0.0102062011137604,11.978105420651644,774,0.0059228933406675,91.13699340820312,0.0,214687.0,734.0,60680.0,91.13794708251952,0.0092465979978442,11.697981278101604,181599.0,537.0,48294.0,91.12700653076172,0.007791815791279,12.508771220842997,235500.0,666.4285714285714,64279.857142857145,91.13392312186105,0.00861516348751523,12.25229639592378,214826.26666666666,582.3333333333334,58296.666666666664,91.12155634562174,0.007818061998113942,12.64486498815426,28.093767036162088,8.351693395501346,44.1340782122905,5.449591280653943,34.24027829544043,6.839156229400123,30.98617045315295,10.37790456706269,0.010959294968215794,-0.0010464075030469644,0.2028772076030204,0.20381304571794598,300.15096774193546,3.5880520121546793,0.01193873301352748,5.149259911379018e-05,0.0014149802071686366,0.0010560898149642372,1.000135717350924,1.09623466280039,1.1019564042333745,43044.355698529034,43784.39570954899,140.00355176022003,108.22210027766042,11454.755073865674,12185.994225513516,7,0.10665338258164853
2025-02-20 00:00:00+00:00,0,0,0,6097519616,256637.0,70253,0.0100366007536649,12.364779074986776,751,0.0065232337859925,91.13221740722656,0.0,232617.0,774.0,64830.0,91.13699340820312,0.0102062011137604,11.978105420651644,176391.0,539.0,46986.0,91.12881469726562,0.008420824073255,12.748684922854103,246963.7142857143,696.7142857142857,67603.71428571429,91.13440922328404,0.008845988727573787,12.197452703371303,216260.3,589.0,58732.46666666667,91.12226765950521,0.007869227494423536,12.653469425929341,45.49325078943938,10.32598649281866,39.332096474953616,-2.9715762273901825,49.51900566126079,8.364954496375132,19.18786886359134,-1.6617383706738709,0.003733956128182392,-0.005240463611932977,0.19513943415842847,0.20550675553777592,341.2726063829787,3.652987730236001,0.010689782788168645,4.8179845054071404e-05,0.000502450125557184,0.0010512270306862242,1.000133244750056,1.1419743442773098,1.1241241575291125,42628.19545337769,44442.95260462608,146.16571958704893,112.30838087068719,11343.855751121444,12376.928315750016,7,0.11766639646116377
2025-02-21 00:00:00+00:00,0,0,0,6097519616,268489.0,73553,0.0091821495443582,12.30874721209208,769,0.0068121467316658,91.1358413696289,0.0,256637.0,751.0,70253.0,91.13221740722656,0.0100366007536649,12.364779074986776,231622.0,688.0,62477.0,91.1313018798828,0.0089674582704901,12.611877163251242,252230.42857142858,708.2857142857143,69186.0,91.1350577218192,0.008876658909554943,12.154148424634283,217890.83333333334,593.7,59190.76666666667,91.12319946289062,0.007907491037622044,12.656448448856095,15.916881816062368,4.618196129162988,11.773255813953497,2.3968042609853635,17.72812394961345,4.697308300001413,2.3941151148101802,-8.513352580999033,0.004981262916770035,0.003976598513077967,0.19392721877571026,0.20861129970610803,348.68701298701296,3.650229763167197,0.01045490388014248,4.5844341361287494e-05,0.00021198817662247796,0.0010396242406927052,1.0001301343565465,1.1575999995629092,1.1225632589808598,43503.30513351753,45454.48993571364,151.0859045359061,116.8550974202909,11444.376616134277,12669.078756159284,7,0.1231004614278588
2025-02-22 00:00:00+00:00,0,1,0,6097519616,333876.0,90113,0.0085694920271635,12.481316924095154,727,0.0084535033337386,91.14067840576172,0.0,268489.0,769.0,73553.0,91.1358413696289,0.0091821495443582,12.30874721209208,293905.0,760.0,79835.0,91.13272857666016,0.0083594815805554,12.227490226427712,257940.57142857142,703.5714285714286,70654.28571428571,91.13619341169085,0.008906660401927528,12.190409381443917,222413.7,599.2,60398.13333333333,91.12433090209962,0.007931081655745657,12.657731184521735,13.599972780320169,24.35369791686066,-4.342105263157892,-5.46163849154746,12.874052733763385,22.514377387734008,2.5122424708321045,-6.672266817644412,0.008723352439599097,0.005307501483620136,0.2257932569884519,0.2246014819139327,458.6208791208791,3.705040282309075,0.008067558869875934,3.7382979133319015e-05,0.0004814692906008271,0.0010388451768238774,1.0001301793875883,1.1597332872416195,1.1230070233200935,52429.64585923251,49954.44661796086,153.91199140704913,119.17168143134775,13757.609825472688,13820.320742651642,7,0.1530799759382611
2025-02-23 00:00:00+00:00,0,1,0,6097519616,320019.0,83934,0.0090035516768693,12.709745724995932,705,0.0080844593868764,91.14029693603516,0.0,333876.0,727.0,90113.0,91.14067840576172,0.0085694920271635,12.481316924095154,285451.0,593.0,76241.0,91.1351547241211,0.0076068448834121,12.271587014198303,262878.85714285716,719.5714285714286,71753.28571428571,91.13692801339286,0.009106189943849985,12.253003482986434,225374.7,599.7,61077.26666666667,91.12542012532552,0.007951342640444588,12.66850357170842,12.109959327520304,-4.150343241203325,18.88701517706577,-3.0261348005502064,10.090371322516756,-6.8569462785613595,18.361184102793192,5.065173622076102,0.005642402132988167,-0.0004185504576370569,0.2416131773638717,0.23529916486563485,453.28470254957506,3.812700303806517,0.008399356645022935,3.971547317353894e-05,0.0007727486746692167,0.0010266058967436822,1.000126286255268,1.1664080180377707,1.1452392829270435,57459.617452639286,53030.478691842996,153.09231934274433,119.59649112602507,14793.59184869471,14466.536479732209,7,0.1467266315032718
2025-02-24 00:00:00+00:00,0,0,0,6097519616,177573.0,47774,0.0052866609767079,12.56584882736206,382,0.004478391682585,91.14749145507812,0.0,320019.0,705.0,83934.0,91.14029693603516,0.0090035516768693,12.709745724995932,213827.0,577.0,58910.0,91.134521484375,0.0074987364932894,12.230348745981852,257699.7142857143,691.7142857142857,70162.42857142857,91.13878086635044,0.008790179155766914,12.30093206604075,221632.16666666666,591.6666666666666,60014.566666666666,91.1267593383789,0.007887429899225583,12.687513523458858,-16.954827968404363,-44.51173211590562,-33.795493934142115,-45.815602836879435,-18.903411984382956,-43.08146877308361,-29.499309897888548,-41.28249421514768,0.014231676967058071,0.007893894670996104,0.23063814958302203,0.2358860921646209,463.63707571801564,3.7168602825745682,0.007995813710099425,7.076401290370245e-05,0.0015607561384007168,0.001044139077055599,1.0001319209424193,1.1627360692335467,1.1144541717739977,55222.54881064713,52279.94569297795,119.74762839186913,125.90509105681636,14416.918190634115,14223.710708632625,7,0.08141606634584349
2025-02-25 00:00:00+00:00,0,0,0,6097519616,148821.0,40994,0.0080003887414932,12.433619658152262,506,0.0037494678514155,91.15151977539062,0.0,177573.0,382.0,47774.0,91.14749145507812,0.0052866609767079,12.56584882736206,214687.0,734.0,60680.0,91.13794708251952,0.0092465979978442,11.697981278101604,248290.2857142857,659.1428571428571,67350.14285714286,91.14071982247489,0.008612149262002485,12.406023263190844,217236.96666666667,588.6333333333333,58821.5,91.1281255086263,0.007902431829522006,12.691230820112184,-30.680013228560654,-16.19165075771655,-31.062670299727525,32.460732984293195,-32.442320369149634,-14.191819818311213,-13.477489306245893,51.3316018700936,0.014892471583571876,0.00441956245662567,0.23956576329889373,0.242527189582348,293.5325443786982,3.63022319795097,0.012342968654713989,8.354691952904988e-05,0.002806527273993273,0.0010919895532808216,1.000138204465178,1.1429467531429305,1.0898100037799892,57076.78267172473,52685.870999060884,122.56229633741013,126.86470755490173,15123.161232704688,14269.455178320164,7,0.06823346122245372
