timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-07 00:00:00+00:00,0,1,0,8389267020,87.36817877633231,0.0139575861394405,768264,179321,0.5986322982086846,95.4814910888672,1803,128.0,805457.0,789.0,67536.0,95.36990356445312,0.0051306704990565,53.14494276046753,181856.0,1630.0,141054.0,95.3847427368164,0.0114687234163284,20.70780952771505,512187.71428571426,1134.7142857142858,118229.57142857143,95.40948268345424,0.009130468259432442,39.07544195246534,409372.8181818182,1103.0,107457.18181818182,95.1944281838157,0.008531941312619182,32.547604948411255,322.4573288755939,-4.617627011746128,10.613496932515343,128.5171102661597,27.129326357281602,165.51913053778725,21.701305653326884,172.04214618746653,0.10142958850110073,0.11700496723126008,0.5978848792812427,0.5978848792812427,425.8669623059867,4.284270753170275,0.010054538762672734,0.00011372140963903381,0.01594434465681301,0.10230934836647852,1.002259108056443,1.2511522297951694,1.070151320184072,244757.8179796585,244757.8179796585,397.6375233802766,397.6375233802766,46352.920781366476,46352.920781366476,6,0.9538237298825387
2025-09-08 00:00:00+00:00,0,0,0,8389267020,47.41453283483332,0.0107199726626276,616092,130093,0.4229394023491248,95.45557403564452,1164,139.0,768264.0,1803.0,179321.0,95.4814910888672,0.0139575861394405,87.36817877633231,212526.0,1506.0,158336.0,95.33074188232422,0.012058300897479,19.79996172587077,569840.0,1085.857142857143,114194.85714285714,95.42731584821429,0.008939278511596527,43.02038068231713,426599.4166666667,1108.0833333333333,109343.5,95.21619033813477,0.008714277258453217,33.7865156056131,189.89017814290955,-19.80725375652119,-22.709163346613547,-35.44093178036606,-17.837383791430884,-27.452445614289456,-11.09881272850971,-23.19608451252361,0.13094637769039963,-0.02714353633057609,0.5646429739421908,0.5646429739421908,528.8343347639485,4.735744922901902,0.00894737651236798,7.696002524754106e-05,0.009634017944343919,0.08874356996763219,1.0022173278444535,1.3357730407898276,1.0258198409885397,240876.36330867046,240876.36330867046,379.5412202630801,379.5412202630801,44676.223653181456,44676.223653181456,6,0.764897443314789
2025-09-09 00:00:00+00:00,0,0,0,8389267020,67.30030968075707,0.0158339533954858,620866,149712,0.3953357280913708,95.45789337158205,1769,140.0,616092.0,1164.0,130093.0,95.45557403564452,0.0107199726626276,47.41453283483332,248960.0,1030.0,141354.0,95.391845703125,0.0088078891858458,23.17933702468872,622969.4285714285,1191.4285714285713,115388.85714285714,95.43675122942243,0.00994300197011653,49.32337677604119,441543.0,1158.923076923077,112448.76923076923,95.23478287916917,0.009261944653609569,36.36449976523955,149.38383676092545,0.7748842705310288,71.74757281553399,51.97594501718213,5.912814635595742,15.080749925053617,79.77012495718981,47.7051658040768,0.06923827500160407,0.0024297543238960273,0.536373325120401,0.536373325120401,350.77175141242935,4.14704133909547,0.01181594116743369,0.00010839730518896489,0.007843017578125435,0.07769532256074492,1.0021207414365558,1.4108918691303645,1.0735328639910993,236831.88709363723,236831.88709363723,406.9988659972862,406.9988659972862,44215.26441768318,44215.26441768318,6,0.7708245132887293
2025-09-10 00:00:00+00:00,0,0,0,8389267020,66.25117019985034,0.0067955199629068,606751,71595,0.3529234971150513,95.38861846923828,714,144.0,620866.0,1769.0,149712.0,95.45789337158205,0.0158339533954858,67.30030968075707,459438.0,1293.0,114125.0,95.39844512939452,0.0114198541268706,21.32780448595683,644014.1428571428,1108.7142857142858,109313.14285714286,95.43534742082868,0.009282382803835986,55.741000449454546,453343.5714285714,1127.142857142857,109530.64285714286,95.24577113560268,0.009085771461416514,38.49926193914032,32.06373874168005,-2.273437424500613,-44.77958236658933,-59.638213680045226,-37.26615553121577,-52.17818210965053,-40.4938111519557,-57.082607273277844,-0.010300650228534103,-0.0725711618986824,0.5112790871379527,0.5112790871379527,848.6027972027972,8.474649421755405,0.009972624168947985,0.00010918986702944587,-0.0027863638741571924,0.06655156062199516,1.0019903905755154,1.4205873501806419,1.021639476983809,231785.08735985926,231785.08735985926,408.712209665518,408.712209665518,43861.39821091529,43861.39821091529,6,0.7533003003263986
2025-09-11 00:00:00+00:00,0,0,0,8389267020,39.54995155334473,0.0081642856821417,602181,64537,0.3378189491049277,95.38102722167967,852,147.0,606751.0,714.0,71595.0,95.38861846923828,0.0067955199629068,66.25117019985034,484576.0,871.0,107530.0,95.45742797851562,0.0076225697994232,29.357953389485676,660814.8571428572,1106.0,103171.28571428571,95.42443302699498,0.009359770787081485,57.197000187148696,463266.06666666665,1108.8,106531.06666666667,95.25478820800781,0.009024339076131527,38.569307913420616,24.269670804992405,-0.7531920013316817,-2.1814006888633775,19.327731092436974,-39.982330512415146,-9.858230323346607,7.106735615061077,20.14217788640571,-0.08003647118288715,-0.007958231999194432,0.43789853872348,0.48921269371085646,705.9566236811254,9.330642412222257,0.013201524683132418,6.567773788214315e-05,-0.00545201982770559,0.0574545451572967,1.001780958439766,1.4264262044867893,1.0371696706119056,213590.64238644668,226635.6403788332,393.3852025463307,400.200878131399,38597.00924479586,43833.41462444028,6,0.7476265027183325
2025-09-12 00:00:00+00:00,0,0,0,8389267020,36.37735775538853,0.0061339288949966,576086,66909,0.3116735494947327,95.3772430419922,767,154.0,602181.0,852.0,64537.0,95.38102722167967,0.0081642856821417,39.54995155334473,606093.0,651.0,59405.0,95.4365234375,0.0049164071679115,39.349915504455566,656528.1428571428,1122.5714285714287,104243.28571428571,95.41596439906529,0.009533702462379357,56.772349080139115,470317.3125,1087.4375,104054.6875,95.26244163513184,0.008843688439810593,38.43231102854361,-4.950890374909456,-4.3334147042168425,17.818740399385558,-9.97652582159625,12.631933338944524,3.67541100454003,24.76446082479995,-24.8687621451836,-0.06211499892556649,-0.003967434402518677,0.3704265668367849,0.46938527552062836,750.1119791666666,8.609863996413091,0.011463159467942012,6.314559737572368e-05,-0.008780888148711252,0.05001671734978611,1.0016115770423086,1.3959259534107473,1.0780233301144586,191795.1020350699,220760.02130993397,402.7473780789275,395.9609355731952,40159.59604188334,43490.18604500522,6,0.7152287459169142
2025-09-13 00:00:00+00:00,0,1,0,8389267020,35.277060190836586,0.0044366535730659,559858,57545,0.2921695476149545,95.35633850097656,656,159.0,576086.0,767.0,66909.0,95.3772430419922,0.0061339288949966,36.37735775538853,805457.0,789.0,67536.0,95.36990356445312,0.0051306704990565,53.14494276046753,621442.5714285715,1103.5714285714287,102816.0,95.41402653285435,0.009434557187237843,54.2197944273347,475584.4117647059,1062.0588235294117,101318.82352941176,95.26796498018153,0.008584451094707965,38.24670803809026,-30.491882248214363,-2.816940526240874,-16.856780735107733,-14.471968709256844,-14.793591565979625,-13.99512771077135,-13.526827071008075,-27.67028035351298,-0.014223631323473374,-0.021917745102395525,0.3644827797522953,0.4517606926781549,852.1430745814307,9.728877767351337,0.011399575991380808,6.30106155136143e-05,-0.021749496459960868,0.04352171280804882,1.0015331654528699,1.3066924736297465,1.099028590547151,191327.52902362408,214850.34328575636,420.84113183214197,397.41075579748644,42551.24019111779,43593.900868176635,6,0.6950811775178564
2025-09-14 00:00:00+00:00,0,1,0,8389267020,39.686194849014285,0.0115501089021563,548250,177335,0.2680536414982701,95.40811920166016,1357,158.0,559858.0,656.0,57545.0,95.35633850097656,0.0044366535730659,35.277060190836586,768264.0,1803.0,179321.0,95.4814910888672,0.0139575861394405,87.36817877633231,590012.0,1039.857142857143,102532.28571428571,95.40354483468192,0.009090631867625815,47.40808243771784,479621.3888888889,1078.4444444444443,105541.94444444444,95.27575132581923,0.008749209861788428,38.32667952758604,-28.637812002124274,-2.0733828935194265,-24.73655019412091,106.85975609756096,-1.1075111113589609,208.1675210704666,-17.24852143653477,160.33380141002817,-0.07684409446303553,0.05430231644545369,0.29736914153831434,0.43604802373801066,403.71870397643596,3.0915888482879956,0.007652140569314747,7.238690827561515e-05,-0.012744631086074262,0.039108709408153475,1.0013413015073025,1.2301619854086296,1.039023181662212,163880.0914204591,209137.95876747987,400.56929268449704,391.7624163312163,45719.83000584906,45931.076668611946,6,0.6806694832871277
2025-09-15 00:00:00+00:00,0,0,0,8389267020,27.730478369671367,0.0048766322433948,532790,51438,0.2467750956628522,95.4026336669922,533,161.0,548250.0,1357.0,177335.0,95.40811920166016,0.0115501089021563,39.686194849014285,616092.0,1164.0,130093.0,95.45557403564452,0.0107199726626276,47.41453283483332,578111.7142857143,949.7142857142857,91295.85714285714,95.39598192487445,0.008255868950592557,44.59607465698041,482419.7368421053,1049.7368421052631,102694.36842105263,95.2824293437757,0.008545389987136132,37.768984729801055,-13.521032573057267,-2.8198814409484685,-54.20962199312716,-60.72218128224023,-60.460593575365316,-70.99388163645078,-54.50891157217303,-57.778473911320624,-0.055460740964741184,-0.005749547013245149,0.23048269025657533,0.4220624473960896,997.7340823970037,10.357705243103482,0.010361787748595424,5.204757281874387e-05,-0.005409513201029638,0.0352458083838746,1.0011917473334884,1.1983583384668375,0.9661196227463689,132291.49969660948,203611.25480375646,406.69515678140385,400.7613368612385,46020.30468526013,46330.60925830367,6,0.6614754108537141
2025-09-16 00:00:00+00:00,0,0,0,8389267020,52.21513690119205,0.0034107987303286,493371,38958,0.2238420004397117,95.40283203125,465,179.0,532790.0,533.0,51438.0,95.4026336669922,0.0048766322433948,27.730478369671367,620866.0,1769.0,149712.0,95.45789337158205,0.0158339533954858,67.30030968075707,559898.1428571428,763.4285714285714,75473.85714285714,95.38811601911273,0.006481132569855814,42.44104997418541,482967.3,1020.5,99507.55,95.28844947814942,0.008288660424295755,38.4912923383706,-20.535026881807028,-7.398599823570262,-73.71396269078576,-12.757973733583494,-73.97803783263866,-24.2622185932579,-78.45895686859224,-30.058315655268274,-0.05768128583951704,0.00020792325134966205,0.1652048841201559,0.41037099404536204,1058.736051502146,12.663851741574476,0.011935624631022356,0.00010583319868414107,0.004168919154570897,0.03193073129295237,1.0010459456682226,1.159287891451746,0.7819276261889427,97707.75003367368,198195.77099240458,432.5980038870187,411.4029270934429,47524.54025773202,47293.409356656826,6,0.6125354922733306
2025-09-17 00:00:00+00:00,0,0,0,8389267020,122.06185320803992,0.0043352539651095,442999,33778,0.1979116132210992,95.40398406982422,367,197.0,493371.0,465.0,38958.0,95.40283203125,0.0034107987303286,52.21513690119205,606751.0,714.0,71595.0,95.38861846923828,0.0067955199629068,66.25117019985034,536505.0,713.8571428571429,70071.42857142857,95.39031110491071,0.006129665998741914,50.41400468964106,481064.04761904763,989.3809523809524,96377.57142857143,95.29395112537202,0.008100402973858315,42.470842855973906,-26.98833623677588,-10.209761011490336,-48.59943977591037,-21.075268817204297,-52.820727704448636,-13.296370450228457,-36.204234719736085,27.103775621842008,0.016108421353111524,0.0012075517567877725,0.16856722192900037,0.40197169943146555,1203.8016304347825,13.114627431244264,0.01086473844696409,0.00027553465735449193,0.005940846034460409,0.029076989904626344,1.0010111867374658,1.1152465095975241,0.756711242455915,99498.41617271665,193374.13275680805,451.0349514976945,425.5890595622115,49886.12574103695,48275.929024278164,6,0.5499970824016677
2025-09-18 00:00:00+00:00,0,0,0,8389267020,236.2699432373047,0.0037488252855837,389412,23462,0.1711285688687521,95.39151763916016,327,218.0,442999.0,367.0,33778.0,95.40398406982422,0.0043352539651095,122.06185320803992,602181.0,852.0,64537.0,95.38102722167967,0.0081642856821417,39.54995155334473,506109.4285714286,638.8571428571429,64203.57142857143,95.39180973597935,0.005498885942090771,78.51686064449248,476898.04545454547,959.2727272727273,93063.22727272728,95.29838596690784,0.00790260398802765,51.279892873307126,-35.33306431122868,-12.096415567529494,-61.61971830985915,-10.899182561307907,-63.64566062878658,-30.54058854875955,-54.08262974207576,-13.526974065312647,0.010998432063535901,-0.013066991683430285,0.1884836559164446,0.39782670418649146,1187.2317073170732,16.59685462217108,0.013936836721646848,0.0006067335790980391,0.004743848528189197,0.026441254230760162,1.0009803289753927,1.0612528891558801,0.6958321523413696,109973.07777455715,189722.77765616143,477.4331550933783,438.6845250907679,52561.745670744654,49611.020147631956,6,0.48346714970507426
2025-09-19 00:00:00+00:00,0,0,0,8389267020,30.326573025096547,0.0029787642415612,214053,28320,0.0925656077138639,95.38465881347656,400,237.0,389412.0,327.0,23462.0,95.39151763916016,0.0037488252855837,236.2699432373047,576086.0,767.0,66909.0,95.3772430419922,0.0061339288949966,36.37735775538853,454390.4285714286,586.4285714285714,58690.857142857145,95.3928691319057,0.005048148134457142,77.65246282587934,465470.0,934.9565217391304,90248.30434782608,95.30213696023692,0.007688523999050848,50.36887896686318,-62.84356849498165,-45.031740162090536,-47.84876140808344,22.32415902140672,-57.6738555351298,20.705822180547262,-51.43790721162491,-20.541395913642845,0.007775200087389855,-0.007190184047112247,0.2652475078670516,0.4152654166874523,533.7980049875312,7.558101761943434,0.014123795063733626,0.00014167720773775098,0.0018967219761413993,0.024073845784183614,1.000952047609453,0.9761970235921297,0.6565822172214508,147334.19125732683,193293.59350550844,490.91041795987445,444.1801925775854,54294.409976412986,50315.25975146812,6,0.26575347908082
2025-09-20 00:00:00+00:00,0,1,0,8389267020,23.390539275275337,0.003418349660933,203522,31580,0.0872125366405555,95.40081024169922,502,255.0,214053.0,400.0,28320.0,95.38465881347656,0.0029787642415612,30.326573025096547,559858.0,656.0,57545.0,95.35633850097656,0.0044366535730659,35.277060190836586,403485.28571428574,564.4285714285714,54981.57142857143,95.39922223772321,0.004902676147009586,75.9543884093706,454555.5,916.9166666666666,87803.79166666667,95.30624834696452,0.007510600068295938,49.24478147971369,-63.647567776114656,-4.919809579870405,-23.47560975609756,25.49999999999999,-45.12120948822661,11.511299435028244,-22.9520717667666,14.757308189701135,0.046637424865259014,0.016932941233505083,0.30504045597766055,0.4322050260021217,404.6163021868787,6.444444444444445,0.015895633450492386,0.00011492823550790493,-0.0024711063929905032,0.022171717104702317,1.0009755277578467,0.8876480115503733,0.6527675688264869,156322.23044353185,196461.17169690743,499.76856182098487,443.3152687830996,55832.70221374756,50645.53395734193,6,0.2526789139581629
2025-09-21 00:00:00+00:00,0,1,0,8389267020,15.00247347354889,0.0037213887553662,0,19430,0.0,95.3901824951172,530,262.0,203522.0,502.0,31580.0,95.40081024169922,0.003418349660933,23.390539275275337,548250.0,1357.0,177335.0,95.40811920166016,0.0115501089021563,39.686194849014285,325163.85714285716,446.2857142857143,32423.714285714286,95.39665985107422,0.003784287554611,72.42814249858984,436373.28,901.44,85068.84,95.30960571289063,0.0073590316157787486,47.875089159467095,-100.0,-100.0,-60.94325718496684,5.5776892430278835,-89.04333605887163,-38.473717542748574,-67.78048772621139,8.86507012130786,-0.01879997917686449,-0.011140100964646127,0.4167233054007528,0.4874931020411336,0.0,0.0,0.027276002264422828,15.00247347354889,-0.0021686553955044124,0.020388218806342354,1.0009133826284606,0.7451507047884718,0.5142371649140602,190687.5541057693,212728.96391506417,419.22042380621673,440.82640952344644,49730.51437343229,51430.49067161748,6,0.0
