timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-06-28 00:00:00+00:00,1,1,0,1008451066,267021,0.0,7813,0.255776584148407,64.90284729003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7813.0,267021.0,64.90284729003906,0.255776584148407,0.0,0.0,7813.0,267021.0,64.90284729003906,0.255776584148407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029259761367977172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-06-29 00:00:00+00:00,1,0,0,1008451066,456906,0.0,8756,0.2624905705451965,64.8619613647461,0.0,0.0,0.0,0.0,7813.0,267021.0,64.90284729003906,0.255776584148407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8284.5,361963.5,64.88240432739258,0.25913357734680176,0.0,0.0,8284.5,361963.5,64.88240432739258,0.25913357734680176,0.0,0.0,0.0,0.0,12.069627543837203,0.0,71.11238441920298,0.0,2.6249417706250666,0.0,-0.06299558031753749,0.0,0.0,0.0,0.0,0.019163637239088042,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,666.8016946589144,666.8016946589144,134268.9711456076,134268.9711456076,0,0.0
2020-06-30 00:00:00+00:00,1,0,0,1008451066,466020,0.0,8813,0.2685503363609314,64.83523559570312,0.0,0.0,0.0,0.0,8756.0,456906.0,64.8619613647461,0.2624905705451965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8460.666666666666,396649.0,64.86668141682942,0.2622724970181783,0.0,0.0,8460.666666666666,396649.0,64.86668141682942,0.2622724970181783,0.0,0.0,0.0,0.0,0.6509821836454988,0.0,1.9947210148258065,0.0,2.3085651431777876,0.0,-0.041204071663325514,0.0,0.0,0.0,0.0,0.018911164947502366,0.0,-0.033805847167971574,0.0,1.0,0.0,1.0,0.0,0.0,561.6193847556666,561.6193847556666,112353.59378764882,112353.59378764882,0,0.0
2020-07-01 00:00:00+00:00,1,0,0,1008451066,446728,0.0,8214,0.2623818516731262,64.82727813720703,0.0,0.0,0.0,0.0,8813.0,466020.0,64.83523559570312,0.2685503363609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8399.0,409168.75,64.85683059692383,0.2622998356819153,0.0,0.0,8399.0,409168.75,64.85683059692383,0.2622998356819153,0.0,0.0,0.0,0.0,-6.7967774878021086,0.0,-4.139736491996048,0.0,-2.296956604632483,0.0,-0.012273354793856939,0.0,0.0,0.0,0.0,0.018386986293703788,0.0,-0.025343322753912493,0.0,1.0,0.0,1.0,0.0,0.0,474.8564695428154,474.8564695428154,95092.2179689274,95092.2179689274,0,0.0
2020-07-02 00:00:00+00:00,1,0,0,1008451066,433822,0.0,8112,0.2615533173084259,64.78582763671875,0.0,0.0,0.0,0.0,8214.0,446728.0,64.82727813720703,0.2623818516731262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8341.6,414099.4,64.8426300048828,0.2621505320072174,0.0,0.0,8341.6,414099.4,64.8426300048828,0.2621505320072174,0.0,0.0,0.0,0.0,-1.241782322863405,0.0,-2.8890062857040544,0.0,-0.3157742654139484,0.0,-0.06393990566834207,0.0,0.0,0.0,0.0,0.018698870276587457,0.0,-0.02687225341797266,-0.02687225341797266,1.0,0.0,1.0,0.0,0.0,430.8019266437884,430.8019266437884,83087.02657936436,83087.02657936436,0,0.0
2020-07-03 00:00:00+00:00,1,0,1,1008451066,424111,0.0,7598,0.2496029883623123,64.75511932373047,0.0,0.0,0.0,0.0,8112.0,433822.0,64.78582763671875,0.2615533173084259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8217.666666666666,415768.0,64.82804489135742,0.26005927473306656,0.0,0.0,8217.666666666666,415768.0,64.82804489135742,0.26005927473306656,0.0,0.0,0.0,0.0,-6.336291913214986,0.0,-2.2384756881854817,0.0,-4.568983895555679,0.0,-0.04739973865962588,0.0,0.0,0.0,0.0,0.017915079035726412,0.0,-0.0278570992605978,-0.0278570992605978,1.0,0.0,1.0,0.0,0.0,490.53956687169176,490.53956687169176,74427.60606387928,74427.60606387928,0,0.0
2020-07-04 00:00:00+00:00,1,1,1,1008451066,382635,0.0,6460,0.2204575687646865,64.7274398803711,0.0,0.0,0.0,0.0,7598.0,424111.0,64.75511932373047,0.2496029883623123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7966.571428571428,411034.71428571426,64.8136727469308,0.2544018881661551,0.0,0.0,7966.571428571428,411034.71428571426,64.8136727469308,0.2544018881661551,0.0,0.0,0.0,0.0,-14.977625690971308,0.0,-9.7795152684085,0.0,-11.676710999677464,0.0,-0.042744795544269465,0.0,0.0,0.0,0.0,0.016882886084947573,0.0,-0.028189795357843966,-0.028189795357843966,1.0,0.0,1.0,0.0,0.0,801.1653714314874,801.1653714314874,69087.2762711878,69087.2762711878,0,0.0
2020-07-05 00:00:00+00:00,1,1,0,1008451066,337060,0.0,6210,0.2098745107650756,64.71892547607422,0.0,0.0,0.0,0.0,6460.0,382635.0,64.7274398803711,0.2204575687646865,0.0,0.0,7813.0,267021.0,64.90284729003906,0.255776584148407,0.0,0.0,7737.571428571428,421040.28571428574,64.78739820207868,0.2478444491113935,0.0,0.0,7747.0,401787.875,64.80182933807373,0.24883596599102017,0.0,0.0,0.0,-20.51708690643799,-3.8699690402476783,26.22977219020226,-11.910828857788758,-17.946159354719516,-4.800496557642397,-0.28338019307986295,-0.01315424233155893,0.0,0.0,0.0,0.0,0.018423964801623446,0.0,-0.025602068219862436,-0.026688802809938347,0.9997773035708643,0.0,0.9960153795466108,0.0,0.0,967.4004932217656,967.4004932217656,69102.96304880854,69102.96304880854,0,0.0
2020-07-06 00:00:00+00:00,1,0,0,1008451066,367569,0.0,6834,0.2232306897640228,64.716796875,0.0,0.0,0.0,0.0,6210.0,337060.0,64.71892547607422,0.2098745107650756,0.0,0.0,8756.0,456906.0,64.8619613647461,0.2624905705451965,0.0,0.0,7463.0,408277.85714285716,64.76666041782924,0.24223589471408297,0.0,0.0,7645.555555555556,397985.77777777775,64.7923812866211,0.24599093529913155,0.0,0.0,0.0,-21.950662402923705,10.048309178743953,-19.55259944058515,9.051504183231462,-14.956682329437731,6.36388809210735,-0.2238052730625495,-0.003288993225025738,0.0,0.0,0.0,0.0,0.01859237696221128,0.0,-0.02251461574009224,-0.024350992838540822,0.9996030263391915,0.0,0.9847350448890226,0.0,0.0,954.7248440141165,954.7248440141165,65638.55996245229,65638.55996245229,0,0.0
2020-07-07 00:00:00+00:00,1,0,0,1008451066,367556,0.0,6961,0.2242798954248428,64.70770263671875,0.0,0.0,0.0,0.0,6834.0,367569.0,64.716796875,0.2232306897640228,0.0,0.0,8813.0,466020.0,64.83523559570312,0.2685503363609314,0.0,0.0,7198.428571428572,394211.5714285714,64.74844142368862,0.23591154600892744,0.0,0.0,7577.1,394942.8,64.78391342163086,0.24381983131170268,0.0,0.0,0.0,-21.01441052989901,1.8583552824114724,-21.12870692244968,-0.0035367509229611294,-16.484969460842215,0.470009594975096,-0.19670316273644461,-0.01405236155123113,0.0,0.0,0.0,0.0,0.01893855918945905,0.0,-0.019035066877089637,-0.02232864842270363,0.999452456696906,0.0,0.9675650448110384,0.0,0.0,925.7880066912373,925.7880066912373,62628.302680355475,62628.302680355475,0,0.0
