timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-06-03 00:00:00+00:00,1,0,0,371263894,0.0,3840,81.56673431396484,79829,0.1267050802707672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,79829.0,81.56673431396484,0.1267050802707672,0.0,0.0,3840.0,79829.0,81.56673431396484,0.1267050802707672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048102217211574594,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-06-04 00:00:00+00:00,1,0,0,371263894,0.0,3766,81.55220031738281,179686,0.1236886009573936,0.0,0.0,0.0,0.0,3840.0,79829.0,81.56673431396484,0.1267050802707672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803.0,129757.5,81.55946731567383,0.1251968406140804,0.0,0.0,3803.0,129757.5,81.55946731567383,0.1251968406140804,0.0,0.0,0.0,0.0,-1.9270833333333348,0.0,125.08862694008442,0.0,-2.380709050440144,0.0,-0.017818534362412652,0.0,0.0,0.0,0.0,0.020958667015421262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.32590180780452,52.32590180780452,70609.56184894507,70609.56184894507,0,0.0
2020-06-05 00:00:00+00:00,1,0,0,371263894,0.0,3669,81.54924774169922,174021,0.119592934846878,0.0,0.0,0.0,0.0,3766.0,179686.0,81.55220031738281,0.1236886009573936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.3333333333335,144512.0,81.55606079101562,0.12332887202501293,0.0,0.0,3758.3333333333335,144512.0,81.55606079101562,0.12332887202501293,0.0,0.0,0.0,0.0,-2.575677110993091,0.0,-3.152721970548622,0.0,-3.311272080704042,0.0,-0.0036204733558364843,0.0,0.0,0.0,0.0,0.021083541161462344,0.0,-0.008743286132800067,0.0,1.0,0.0,1.0,0.0,0.0,85.75740978675454,85.75740978675454,56088.68801282483,56088.68801282483,0,0.0
2020-06-06 00:00:00+00:00,1,1,0,371263894,0.0,3154,81.54907989501953,173480,0.1064092516899108,0.0,0.0,0.0,0.0,3669.0,174021.0,81.54924774169922,0.119592934846878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3607.25,151754.0,81.5543155670166,0.11909896694123741,0.0,0.0,3607.25,151754.0,81.5543155670166,0.11909896694123741,0.0,0.0,0.0,0.0,-14.036522213137093,0.0,-0.3108820199860918,0.0,-11.023797663170532,0.0,-0.00020582247456379932,0.0,0.0,0.0,0.0,0.018180665317815783,0.0,-0.005591583251958467,0.0,1.0,0.0,1.0,0.0,0.0,310.173472968488,310.173472968488,48032.07474872043,48032.07474872043,0,0.0
2020-06-07 00:00:00+00:00,1,1,0,371263894,0.0,2875,81.54452514648438,152071,0.0974659174680709,0.0,0.0,0.0,0.0,3154.0,173480.0,81.54907989501953,0.1064092516899108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.8,151817.4,81.55235748291015,0.11477235704660411,0.0,0.0,3460.8,151817.4,81.55235748291015,0.11477235704660411,0.0,0.0,0.0,0.0,-8.84590995561192,0.0,-12.340903850587958,0.0,-8.404658504602436,0.0,-0.005585285009979124,0.0,0.0,0.0,0.0,0.01890551843863433,0.0,-0.0047538757324273925,-0.0047538757324273925,1.0,0.0,1.0,0.0,0.0,423.5489345990615,423.5489345990615,41597.23850569891,41597.23850569891,0,0.0
2020-06-08 00:00:00+00:00,1,0,0,371263894,0.0,2989,81.53916931152344,141944,0.1004141196608543,0.0,0.0,0.0,0.0,2875.0,152071.0,81.54452514648438,0.0974659174680709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3382.1666666666665,150171.83333333334,81.5501594543457,0.11237931748231246,0.0,0.0,3382.1666666666665,150171.83333333334,81.5501594543457,0.11237931748231246,0.0,0.0,0.0,0.0,3.9652173913043542,0.0,-6.659389364178569,0.0,3.0248545023435547,0.0,-0.006567988410399739,0.0,0.0,0.0,0.0,0.02105745182993413,0.0,-0.004600524902345548,-0.004600524902345548,1.0,0.0,1.0,0.0,0.0,424.9872547108522,424.9872547108522,37423.40897041138,37423.40897041138,0,0.0
2020-06-09 00:00:00+00:00,1,0,0,371263894,0.0,2999,81.53450775146484,139011,0.1001119613647461,0.0,0.0,0.0,0.0,2989.0,141944.0,81.53916931152344,0.1004141196608543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.4285714285716,148577.42857142858,81.5479234967913,0.11062683803694584,0.0,0.0,3327.4285714285716,148577.42857142858,81.5479234967913,0.11062683803694584,0.0,0.0,0.0,0.0,0.33456005352960894,0.0,-2.0663078397114343,0.0,-0.300912159693012,0.0,-0.005716957994483796,0.0,0.0,0.0,0.0,0.021573677092625098,0.0,-0.004552296229768777,-0.004552296229768777,1.0,0.0,1.0,0.0,0.0,414.10822141997994,414.10822141997994,34422.199740173215,34422.199740173215,0,0.0
2020-06-10 00:00:00+00:00,1,0,0,371263894,0.0,3195,81.53860473632812,145379,0.1055956110358238,0.0,0.0,0.0,0.0,2999.0,139011.0,81.53450775146484,0.1001119613647461,0.0,0.0,3840.0,79829.0,81.56673431396484,0.1267050802707672,0.0,0.0,3235.285714285714,157941.7142857143,81.54390498570034,0.10761119957481106,0.0,0.0,3310.875,148177.625,81.5467586517334,0.10999793466180559,0.0,0.0,0.0,-16.796875,6.5355118372790955,82.11301657292462,4.580932444195063,-16.660317952392077,5.4775169683257685,-0.034486580679382595,0.005024847731682769,0.0,0.0,0.0,0.0,0.02197688815517953,0.0,-0.0028634752546008034,-0.0038114275251075807,0.9999650057699381,0.0,0.97830200090272,0.0,0.0,386.2380603794949,386.2380603794949,31888.82072781485,31888.82072781485,0,0.0
2020-06-11 00:00:00+00:00,1,0,0,371263894,0.0,3002,81.54639434814453,151930,0.0986934453248977,0.0,0.0,0.0,0.0,3195.0,145379.0,81.53860473632812,0.1055956110358238,0.0,0.0,3766.0,179686.0,81.55220031738281,0.1236886009573936,0.0,0.0,3126.1428571428573,153976.57142857142,81.54307556152344,0.10404046305588308,0.0,0.0,3276.5555555555557,148594.55555555556,81.54671817355685,0.10874188029103804,0.0,0.0,0.0,-20.286776420605413,-6.0406885758998445,-15.446946339725965,4.50615288315368,-20.208131904657776,-6.536413439176469,-0.007119328743654396,0.009553280733221037,0.0,0.0,0.0,0.0,0.019758969532221865,0.0,-0.001411710466654758,-0.002692286173503408,0.9999553309794066,0.0,0.9567653490764364,0.0,0.0,375.6764269657838,375.6764269657838,29855.472802784043,29855.472802784043,0,0.0
2020-06-12 00:00:00+00:00,1,0,0,371263894,0.0,2917,81.55091857910156,151177,0.0966194123029708,0.0,0.0,0.0,0.0,3002.0,151930.0,81.54639434814453,0.0986934453248977,0.0,0.0,3669.0,174021.0,81.54924774169922,0.119592934846878,0.0,0.0,3018.714285714286,150713.14285714287,81.54331425258091,0.10075853126389635,0.0,0.0,3240.6,148852.8,81.54713821411133,0.10752963349223132,0.0,0.0,0.0,-20.496047969473974,-2.8314457028647544,-13.127151320817598,-0.4956229842690729,-19.20976567162732,-2.1014901395925545,0.002048869178583601,0.00554804537122866,0.0,0.0,0.0,0.0,0.019295135535593803,0.0,0.00031035287039736124,-0.001728913278292467,0.9999531073485329,0.0,0.9370303607626063,0.0,0.0,371.99378728384414,371.99378728384414,28159.853549966403,28159.853549966403,0,0.0
2020-06-13 00:00:00+00:00,1,1,0,371263894,0.0,2600,81.55697631835938,153497,0.0892570242285728,0.0,0.0,0.0,0.0,2917.0,151177.0,81.55091857910156,0.0966194123029708,0.0,0.0,3154.0,173480.0,81.54907989501953,0.1064092516899108,0.0,0.0,2939.5714285714284,147858.42857142858,81.54444231305804,0.09830821305513378,0.0,0.0,3182.3636363636365,149275.0,81.54803258722478,0.1058684871955351,0.0,0.0,0.0,-17.564996829422952,-10.867329448063078,-11.518907078625773,1.5346249760214814,-16.11911294266182,-7.619988467029437,0.009683031801221986,0.007428168024792292,0.0,0.0,0.0,0.0,0.016938331444057902,0.0,0.0025978088378906324,-0.000849498401988281,0.9999559735035557,0.0,0.9285880591980333,0.0,0.0,402.3029387730776,402.3029387730776,26751.455997758327,26751.455997758327,0,0.0
2020-06-14 00:00:00+00:00,1,1,0,371263894,0.0,2567,81.55913543701172,147584,0.087146371603012,0.0,0.0,0.0,0.0,2600.0,153497.0,81.55697631835938,0.0892570242285728,0.0,0.0,2875.0,152071.0,81.54452514648438,0.0974659174680709,0.0,0.0,2895.5714285714284,147217.42857142858,81.54652949741909,0.0968339922172682,0.0,0.0,3131.0833333333335,149134.08333333334,81.54895782470703,0.10430831089615816,0.0,0.0,0.0,-10.713043478260865,-1.269230769230767,-2.950595445548465,-3.852192550994482,-10.587850741198334,-2.364690783501544,0.017916948441487612,0.002647374571518313,0.0,0.0,0.0,0.0,0.017393366534539417,0.0,0.004183905465265714,-0.00022642762510975199,0.9999702224608049,0.0,0.9283439774388557,0.0,0.0,422.71771331648176,422.71771331648176,25511.183235658304,25511.183235658304,0,0.0
2020-06-15 00:00:00+00:00,1,0,0,371263894,0.0,3833,81.55069732666016,176615,0.1373560428619384,0.0,0.0,0.0,0.0,2567.0,147584.0,81.55913543701172,0.087146371603012,0.0,0.0,2989.0,141944.0,81.53916931152344,0.1004141196608543,0.0,0.0,3016.1428571428573,152170.42857142858,81.54817635672433,0.10211140981742309,0.0,0.0,3185.076923076923,151248.0,81.54909163254958,0.1068504441242951,0.0,0.0,0.0,28.236868517898973,49.318270354499404,24.425829904751172,19.670831526452726,36.78957035709156,57.61533192414752,0.014138009050190803,-0.010346002696504097,0.0,0.0,0.0,0.0,0.021702450514109708,0.0,0.0035790034702831053,-0.00012056120148816834,0.999988776382337,0.0,0.9556479680949265,0.0,0.0,449.10846157293713,449.10846157293713,25586.672285912184,25586.672285912184,0,0.0
