timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-14 00:00:00+00:00,0,0,0,6170013953,2792,10.008366187413534,0.0134874885685532,424125,70.20809936523438,784003.0,0.0332080461084842,251.0,741328.0,2987.0,397643.0,70.19343566894531,0.0456005036830902,10.165889342625936,441434.0,1878.0,251821.0,70.16908264160156,0.0230268687009811,9.257832884788511,637288.5714285715,2361.714285714286,346872.4285714286,70.1786128452846,0.03302419531558236,9.90174891267504,529281.0333333333,1910.3666666666666,289463.4,70.11409530639648,0.02544989064335819,9.852339697747992,77.60367348233257,5.756561198282006,48.668796592119264,-6.528289253431541,68.42320537206984,6.659742532874957,44.21433734526534,-27.176141870558844,0.05560386735008471,0.020890409693330447,0.2558952395184367,0.20738290782092092,280.70282849982095,1.8485143565827136,0.006582949406544282,1.276570806706794e-05,0.006758826119557707,0.005886350298618226,1.0009201792964195,1.2040646297393707,1.2976163936563272,136430.894235651,109763.83974712844,594.4988655152362,433.0605980797548,75987.76753700785,65529.788271205136,12,0.6696141534025493
2025-03-15 00:00:00+00:00,0,1,0,6170013953,2859,9.252265135447184,0.0145823647504594,494022,70.22860717773438,854392.0,0.0320940650999546,227.0,784003.0,2792.0,424125.0,70.20809936523438,0.0332080461084842,10.008366187413534,583709.0,1834.0,340118.0,70.16008758544922,0.0210342705249786,9.201624035835266,675957.5714285715,2508.1428571428573,368858.71428571426,70.1884013584682,0.034604165969150356,9.908983355476744,543679.0,1942.0333333333333,298320.2,70.12113596598307,0.02558969159921006,9.82718495481832,46.37293582932591,8.978154420327478,55.88876772082878,2.399713467048703,45.250177879441836,16.48028293545536,52.5798817783687,-3.3545514990266034,0.09766178270758097,0.02921003799478683,0.28833581822458726,0.22590612490249024,298.73846153846154,1.7294579402173582,0.005787179949111681,1.0829050724253574e-05,0.00946889604841093,0.005958185418693783,1.0009592741412199,1.2433027051414005,1.352269754209096,160813.1445855029,122820.41608086099,631.4303882177644,466.40676958277874,93489.97472409645,74343.70670691732,12,0.7297331461153986
2025-03-16 00:00:00+00:00,0,1,0,6170013953,2613,9.351892749468483,0.0146336558089322,496806,70.2527847290039,864611.0,0.0346134752035141,217.0,854392.0,2859.0,494022.0,70.22860717773438,0.0320940650999546,9.252265135447184,599449.0,1824.0,337545.0,70.1700210571289,0.0231442134827375,9.464682022730509,713837.8571428572,2620.8571428571427,391610.28571428574,70.20022474016461,0.0362426319292613,9.892870602153595,556113.8333333334,1966.8,305882.9,70.12892100016276,0.02597642553349332,9.808511616987882,44.23428848826172,1.1960552065094276,43.25657894736843,-8.604407135362013,47.182153490645696,0.5635376562177496,49.55563397879621,7.850080990715824,0.1179473379488094,0.03442692691930649,0.3064205611624561,0.2438052854973113,330.76166794185156,1.7403357843186589,0.005259587727226065,1.0816288403895022e-05,0.013741356985909893,0.00610475805365451,1.0010167522754512,1.2836182348928988,1.3952124353110478,179004.238127493,135583.49190483755,623.423550306631,481.91889430655726,106119.69679826198,82453.14396897773,12,0.7384611574031369
2025-03-17 00:00:00+00:00,0,0,0,6170013953,2541,10.063487450281778,0.0111558084452301,362886,70.26124572753906,663875.0,0.0363637171685695,212.0,864611.0,2613.0,496806.0,70.2527847290039,0.0346134752035141,9.351892749468483,504137.0,1900.0,267959.0,70.17799377441406,0.0285413078963756,10.132573167483011,736657.5714285715,2712.4285714285716,405171.28571428574,70.21211787632534,0.03736011896814614,9.88300121398199,557727.6333333333,1980.7333333333333,305759.23333333334,70.13644332885742,0.026382555812597235,9.840876164240537,31.685434713183124,-23.216914890048823,33.73684210526315,-2.7554535017221604,35.425942028444645,-26.956196181205538,27.407325903194703,5.0565334880841695,0.11862971374276832,0.012043648615200908,0.28803177325565726,0.24491984330375913,261.1624704956727,1.8294262401243362,0.0070021797419031265,1.5158685432643714e-05,0.01710346766880268,0.00631470643108255,1.0010789618617113,1.3208195674756864,1.4160917249081417,173340.5866262699,136598.5645621764,613.3584363392849,492.51682508164663,102115.39611291148,82361.67539774183,12,0.5670132589927812
2025-03-18 00:00:00+00:00,0,0,0,6170013953,2103,9.94550423188643,0.0099228934054807,320609,70.27933502197266,594011.0,0.030055558308959,184.0,663875.0,2541.0,362886.0,70.26124572753906,0.0363637171685695,10.063487450281778,538723.0,2117.0,280515.0,70.16427612304688,0.0325591526925563,10.185447851816813,744555.8571428572,2710.4285714285716,410899.0,70.22855486188617,0.037002462627632245,9.848723553991936,555990.3,1983.0666666666666,304089.8333333333,70.14396387736002,0.0265556822220484,9.861631016920784,10.262788111886811,-10.523667859160234,-0.6613131790269233,-17.237308146399055,14.292996809439785,-11.65021521910462,-7.689372039984543,-17.34739831565645,0.16398501528613885,0.025745763893425533,0.268218268159397,0.24418470953925353,282.3246197718631,1.852752565422164,0.006559371198652569,1.6742934876545305e-05,0.017470768519807573,0.006666072722404044,1.0012059624214287,1.3391526023796765,1.393391527968737,164854.87920812384,135764.32991214245,590.7089845225021,492.938615002841,96682.6097609153,81503.26754866457,12,0.5073426668989809
2025-03-19 00:00:00+00:00,0,0,0,6170013953,1821,10.04873220125834,0.0078684907859526,253111,70.27320861816406,473294.0,0.0264089591801166,183.0,594011.0,2103.0,320609.0,70.27933502197266,0.030055558308959,9.94550423188643,709671.0,3078.0,380202.0,70.17637634277344,0.0470818728208541,10.153659780820211,710787.7142857143,2530.8571428571427,392743.14285714284,70.24238804408482,0.03404918925038403,9.833733899768813,553328.7666666667,1975.2333333333333,302438.36666666664,70.15134989420572,0.026566427201032593,9.872121792029118,-33.307969467541994,-20.322350932895183,-40.83820662768031,-13.409415121255353,-33.42723078784435,-21.05305839823586,-43.908435247250374,-12.132861054706867,0.13798414856540653,-0.008717219374199114,0.25174169625968296,0.2468734868258161,259.7661909989023,1.8698994911343596,0.007194443566484402,2.123143536538172e-05,0.014801025390625023,0.006863111383525683,1.0012977391029023,1.2845667116994537,1.2816623399423688,156392.2091814125,136602.20198802842,541.0721346965264,493.60641051929895,91400.70058490911,82033.56303219724,12,0.4042387096994606
2025-03-20 00:00:00+00:00,0,0,0,6170013953,1723,9.481051047643026,0.0076794049176352,262655,70.2782211303711,463911.0,0.0237051807343959,179.0,473294.0,1821.0,253111.0,70.27320861816406,0.0264089591801166,10.04873220125834,741328.0,2987.0,397643.0,70.19343566894531,0.0456005036830902,10.165889342625936,671156.7142857143,2350.285714285714,373459.14285714284,70.25450025285993,0.03092128597199913,9.735899857628397,551000.5666666667,1963.0,301651.9666666667,70.15875574747722,0.02640474798778689,9.85552444953797,-37.42162713400816,-1.9824886856795176,-42.316705724807505,-5.381658429434378,-33.947032891312055,3.770677686864654,-48.01552873376183,-10.238110586941962,0.12078830537038954,0.007132892186922923,0.22681914354058605,0.24961731152416436,269.0899071925754,1.7662303545321638,0.006559911062378168,2.043717568772316e-05,0.011647088187085044,0.007024364025893921,1.0013646836287593,1.2180690091590003,1.1710502212064775,142840.13331031904,137539.28009962442,496.38112351319404,495.2091860325635,83391.54736690865,82306.75625030507,12,0.3962247230165319
2025-03-21 00:00:00+00:00,0,0,0,6170013953,1482,9.762239019076029,0.0064583977738359,217461,70.2870864868164,391703.0,0.0177648030221462,183.0,463911.0,1723.0,262655.0,70.2782211303711,0.0237051807343959,9.481051047643026,784003.0,2792.0,424125.0,70.20809936523438,0.0332080461084842,10.008366187413534,615113.8571428572,2163.1428571428573,343935.71428571426,70.26578412737165,0.02871510838823656,9.70073883358018,546746.2666666667,1950.0,299693.1666666667,70.16583836873373,0.026148831968506137,9.848428282593234,-50.03807383390115,-15.565054503988907,-46.919770773638966,-13.987231572838077,-48.727144120247566,-17.20660181607051,-46.50452193389499,-25.05940696596458,0.11250428696427672,0.012614656863418894,0.23697493197297836,0.25696515901795913,264.12879298718815,1.8012480341392978,0.006814983767278881,2.4922489990084422e-05,0.008509772164486392,0.007271973946203236,1.0014244219261328,1.125044457812223,1.0981411492039594,148393.9901567536,140494.7413564755,531.7322510561005,502.74220445267036,86868.565512649,83621.50831227303,12,0.3345521289207296
2025-03-22 00:00:00+00:00,0,1,0,6170013953,1675,9.156111160914104,0.0078098972200382,280948,70.29781341552734,475605.0,0.0181637238711118,182.0,391703.0,1482.0,217461.0,70.2870864868164,0.0177648030221462,9.762239019076029,854392.0,2859.0,494022.0,70.22860717773438,0.0320940650999546,9.252265135447184,561001.4285714285,1994.0,313496.5714285714,70.27567073277065,0.026725059641259014,9.687002551504026,544619.7666666667,1934.5333333333333,299379.8,70.17308044433594,0.02579128841559088,9.821010657271954,-44.3340995702207,21.419800205768148,-41.41308149702694,13.022941970310399,-43.13046787390036,29.194660191942457,-43.404726654157955,2.2455686588153556,0.09854422659674178,0.015261592487481046,0.2481891981674932,0.25906385223850226,283.7738663484487,1.6928517275377382,0.005961936152113017,1.9251462683217e-05,0.006630488804412556,0.007535238128085653,1.0014619607374382,1.0300790806860085,1.0362049080535143,153499.93118803212,141091.29475790093,543.1620333799995,503.86333213607037,88568.30678991207,83675.33002372514,12,0.40621252651969375
2025-03-23 00:00:00+00:00,0,1,0,6170013953,1439,9.346053878466288,0.007899142580505,270121,70.2969970703125,483291.0,0.0180027522146701,186.0,475605.0,1675.0,280948.0,70.29781341552734,0.0181637238711118,9.156111160914104,864611.0,2613.0,496806.0,70.2527847290039,0.0346134752035141,9.351892749468483,506527.14285714284,1826.2857142857142,281113.0,70.28198678152901,0.0243520992142813,9.686168427075144,540677.8,1908.4,297518.8333333333,70.1801877339681,0.02553523660947875,9.803004870270238,-44.103070629450706,1.6160469297000768,-44.92920015308075,-14.089552238805968,-45.62847469636036,-3.8537380582883696,-47.989180199847745,-0.8862260711731795,0.0629332224753032,-0.0011612668661786785,0.25843056500010075,0.26096483445671687,335.61875,1.7891582322061883,0.005327222514271329,1.9338316956345827e-05,0.005646024431503225,0.007718823934689316,1.001450538262263,0.936837323184238,0.9536664800373039,157689.808228174,141097.8925714219,575.2462635569786,508.6941090200708,90591.05958401777,83684.85025918554,12,0.41277711158257235
2025-03-24 00:00:00+00:00,0,0,0,6170013953,1224,9.707351803779602,0.0052503817711538,179515,70.30104064941406,322416.0,0.016159500926733,185.0,483291.0,1439.0,270121.0,70.2969970703125,0.0180027522146701,9.346053878466288,663875.0,2541.0,362886.0,70.26124572753906,0.0363637171685695,10.063487450281778,457747.28571428574,1638.142857142857,254917.14285714287,70.2876717703683,0.021465782608304656,9.63529190614626,528366.8,1882.9666666666667,290064.6666666667,70.18741022745768,0.025335774632791637,9.816312348963034,-51.43423084164941,-33.287398275573096,-51.829988193624565,-14.940931202223762,-50.531296329976904,-33.54274565842715,-55.56147119992383,-10.23871942443929,0.05663850884358723,0.0057521363217238886,0.29094222122200825,0.2716926619136318,263.19673469387754,1.7960293232915172,0.0068183337418391676,3.0108064412793377e-05,0.004724502563479352,0.00783767954791351,1.0014284832933102,0.8663437704910408,0.8472518768193447,173751.40108774914,143553.38235878752,630.2387128420759,523.4876728999075,98469.37445347336,83911.61329692074,12,0.2753743504596747
2025-03-25 00:00:00+00:00,0,0,0,6170013953,957,9.39935064315796,0.0047407288894637,168451,70.29986572265625,291948.0,0.0134397875517606,190.0,322416.0,1224.0,179515.0,70.30104064941406,0.016159500926733,9.707351803779602,594011.0,2103.0,320609.0,70.27933502197266,0.030055558308959,9.94550423188643,414595.4285714286,1474.4285714285713,233180.2857142857,70.29060472760882,0.01909210107156203,9.557269964899335,518633.3333333333,1859.5,284475.76666666666,70.19393997192383,0.025086870416998818,9.821176038968444,-50.85141520948265,-9.449903230608903,-54.49358059914409,-21.813725490196077,-47.45905448692957,-6.163273264072644,-55.28352056014061,-16.830429276891344,0.029212997927730022,-0.001671279325254904,0.3308074061544209,0.2881295566012874,304.7473903966597,1.7331227886875786,0.005681143589865362,3.2195180127892066e-05,0.0048400333949513525,0.007987772397391448,1.0013771097009752,0.7993998879839873,0.7610395698709894,191727.91508385245,149433.59237198104,709.7301452812053,548.9414735464154,106991.3834457335,86288.51101239838,12,0.2493517408193176
2025-03-26 00:00:00+00:00,0,0,0,6170013953,818,7.511902987957001,0.0036399652450969,158958,70.29618072509766,224754.0,0.0110283512622118,197.0,291948.0,957.0,168451.0,70.29986572265625,0.0134397875517606,9.39935064315796,473294.0,1821.0,253111.0,70.27320861816406,0.0264089591801166,10.04873220125834,379089.71428571426,1331.142857142857,219729.85714285713,70.29388645717076,0.0168948713690042,9.194865791570573,510570.73333333334,1829.5333333333333,281662.73333333334,70.20030390421549,0.0246444605911771,9.731015836650675,-52.51281444514404,-23.015742529491558,-55.07962657880285,-14.524555903866254,-37.19830430127493,-5.63546669357855,-58.240113943925955,-17.942517917501643,0.03268970833310014,-0.0052418273075116595,0.3842713470882245,0.3105960319452165,274.42490842490844,1.4139117634106908,0.005145981039135878,3.3422629031420884e-05,0.0029523032052179046,0.008035823155829385,1.0013330790288737,0.7424822645253741,0.6855443764532095,209404.33381909653,158581.2438006926,725.1688397565414,580.6132746610632,113858.69840136918,89008.21561574451,12,0.19196158615953837
2025-03-27 00:00:00+00:00,0,0,0,6170013953,846,7.435216108957927,0.0034304844241435,156127,70.29139709472656,212358.0,0.0113155851140618,202.0,224754.0,818.0,158958.0,70.29618072509766,0.0110283512622118,7.511902987957001,463911.0,1723.0,262655.0,70.2782211303711,0.0237051807343959,9.481051047643026,343153.5714285714,1205.857142857143,204511.57142857142,70.29576873779297,0.015124929137527901,8.902603657472701,502759.2,1804.5,279091.9,70.20674514770508,0.02420919180537259,9.635896133834665,-54.22440942335922,-5.515363464054035,-50.899593731863035,3.4229828850855792,-40.55814661818735,-1.7809735905081836,-52.265349752668044,2.6045040189660584,0.018748289503545124,-0.006804964824191906,0.4313403255586423,0.3328915978445813,250.71782762691853,1.3601532076245133,0.005418630866980939,3.501248409042201e-05,0.00044768197195791255,0.007919078992393084,1.0012680204715458,0.6825406107507758,0.6247597713762308,218756.46442873974,167364.3134190634,710.956935219192,606.5932995298269,117191.73256191213,91532.6880911763,12,0.1813742069714766
2025-03-28 00:00:00+00:00,0,0,0,6170013953,898,7.255324218584144,0.0036587212391158,170212,70.29426574707031,227076.0,0.0104054631665349,205.0,212358.0,846.0,156127.0,70.29139709472656,0.0113155851140618,7.435216108957927,391703.0,1482.0,217461.0,70.2870864868164,0.0177648030221462,9.762239019076029,319635.4285714286,1122.4285714285713,197761.7142857143,70.29679434640067,0.014073594872440573,8.544472971688146,495788.93333333335,1781.4333333333334,277115.1666666667,70.21336975097657,0.02376607513676083,9.539159193222702,-42.028526715394065,6.930749018167437,-39.40620782726047,6.146572104018921,-21.727574139730798,9.021501726158832,-41.42652100581638,-8.043083396508555,0.01021419525655265,0.004081085968299369,0.4603327667001035,0.35183827212845364,252.58731924360401,1.3340696656542097,0.005275742745853724,3.195094271363521e-05,-0.0009536743164038901,0.007716710787594262,1.001188158262735,0.6447006116542912,0.5921716055955681,215147.86243190133,174437.5216444091,682.8233444897903,627.8171644308735,114280.35238928813,93264.2513658548,12,0.1939447980403612
2025-03-29 00:00:00+00:00,0,1,0,6170013953,991,6.870082457860311,0.0045970375444291,217517,70.29784393310547,286220.0,0.0107071250677108,209.0,227076.0,898.0,170212.0,70.29426574707031,0.0104054631665349,7.255324218584144,475605.0,1675.0,280948.0,70.29781341552734,0.0181637238711118,9.156111160914104,292580.4285714286,1024.7142857142858,188700.14285714287,70.29679870605469,0.013008366471954715,8.217897442680462,490948.1666666667,1766.9666666666667,276883.26666666666,70.22001317342122,0.023422686134775435,9.429121540571233,-39.8198084544948,26.04590533565854,-40.83582089552239,10.356347438752778,-22.57748764895995,27.791812563156526,-41.052147986351116,2.8990723079591163,4.341184547396182e-05,0.005090295768983566,0.4415767421128032,0.36308909803564526,288.5282258064516,1.3158451254608814,0.004555944795373256,2.400271977898306e-05,-0.0006956372942241157,0.007469784881965673,1.001093499262722,0.5959497324492068,0.5553746652755305,188460.9478018695,178257.92701725365,604.9553838784477,641.1718519072406,95012.90197377466,93408.19439351928,12,0.2444594765413878
