timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_rpv,platform_platform_share,ccu_playing,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-21 00:00:00+00:00,0,0,0,4497460596,0.0,0.0,45969,0.0,0.0,0.0113723119720816,568,87.14602661132812,0.0,559.0,41754.0,87.11311340332031,0.0100205214694142,0.0,0.0,115.0,11020.0,86.99163055419922,0.0029419544152915,0.0,0.0,387.57142857142856,29363.714285714286,87.07411084856305,0.006752106460875643,0.0,0.0,319.8181818181818,24594.727272727272,87.07094643332742,0.005598282102834037,0.0,0.0,0.0,393.9130434782609,1.610017889087656,317.14156079854814,10.09484121281794,286.55636242938823,13.490221110682654,0.17748380636768424,0.03778215095520121,0.0,0.0,0.0,0.0,0.012355884272351533,0.0,0.02415030343192384,0.005555239590730478,1.000036342952101,0.0,1.206103289696227,0.0,0.0,277.22439221028804,277.22439221028804,18489.992942621204,18489.992942621204,0,0.0
2023-11-22 00:00:00+00:00,0,0,0,4497460596,0.0,0.0,48676,0.0,0.0,0.0113198924809694,622,87.12059020996094,0.0,568.0,45969.0,87.14602661132812,0.0113723119720816,0.0,0.0,111.0,10776.0,87.01994323730469,0.0026521175168454,0.0,0.0,460.57142857142856,34778.0,87.08848898751395,0.007990360027179072,0.0,0.0,345.0,26601.5,87.07508341471355,0.006075082967678651,0.0,0.0,0.0,460.36036036036035,9.507042253521124,351.70749814402376,5.888751114881763,326.82469419507515,-0.46093961580448983,0.11565966250033366,-0.029188251439893342,0.0,0.0,0.0,0.0,0.012778108757729523,0.0,0.02139200483050059,0.006182637248010902,1.000153954176955,0.0,1.315267638267707,0.0,0.0,278.3454361367935,278.3454361367935,18950.606718519597,18950.606718519597,0,0.0
2023-11-23 00:00:00+00:00,0,0,1,4497460596,0.0,0.0,48299,0.0,0.0,0.0135083459317684,746,87.20710754394531,0.0,622.0,48676.0,87.12059020996094,0.0113198924809694,0.0,0.0,98.0,10285.0,87.03102111816406,0.0024733508471399,0.0,0.0,553.1428571428571,40208.57142857143,87.11364419119698,0.009566787896411714,0.0,0.0,375.84615384615387,28270.53846153846,87.08523911696214,0.0066468724264547845,0.0,0.0,0.0,661.2244897959184,19.935691318327976,369.606222654351,-0.7745089982743036,446.1556716625545,19.332811283129693,0.2023260482514333,0.09930756182421341,0.0,0.0,0.0,0.0,0.015445134575569359,0.0,0.02589144025530642,0.0092102302299782,1.0003261755324193,0.0,1.4392916371217783,0.0,0.0,288.7717801753506,288.7717801753506,19115.76136165906,19115.76136165906,0,0.0
2023-11-24 00:00:00+00:00,0,0,0,4497460596,0.0,0.0,53744,0.0,0.0,0.0100791165605187,642,87.22044372558594,0.0,746.0,48299.0,87.20710754394531,0.0135083459317684,0.0,0.0,139.0,11587.0,87.0332260131836,0.0028487353119999,0.0,0.0,625.0,46231.0,87.14038957868304,0.01059969950334297,0.0,0.0,394.85714285714283,30090.071428571428,87.0948965890067,0.006892032721745064,0.0,0.0,0.0,361.87050359712225,-13.94101876675603,363.8301544834729,11.273525331787404,253.8102159952112,-25.386004982186407,0.21511062036696504,0.015292539812650219,0.0,0.0,0.0,0.0,0.011945297236952274,0.0,0.025845936366491504,0.011231173001800666,1.0005223381789063,0.0,1.5379641872418628,0.0,0.0,286.41654903381465,286.41654903381465,19587.07468033364,19587.07468033364,0,0.0
2023-11-25 00:00:00+00:00,0,1,0,4497460596,0.0,0.0,55994,0.0,0.0,0.008246574550867,580,87.26030731201172,0.0,642.0,53744.0,87.22044372558594,0.0100791165605187,0.0,0.0,260.0,19403.0,87.0084457397461,0.0037939704488962,0.0,0.0,670.7142857142857,51458.28571428572,87.17636980329242,0.011235785803624514,0.0,0.0,407.2,31817.0,87.10592397054036,0.006982335510353194,0.0,0.0,0.0,123.07692307692308,-9.657320872274145,188.58423955058495,4.186513843405781,117.36001009881929,-18.181573738615377,0.2894679592587712,0.045704406814528475,0.0,0.0,0.0,0.0,0.010358067684614699,0.0,0.01984514508928907,0.013260596139089226,1.000808737563887,0.0,1.6091730033545988,0.0,0.0,289.2825152448271,280.1071733666036,20598.188014435207,20024.582588836725,0,0.0
2023-11-26 00:00:00+00:00,0,1,0,4497460596,0.0,76600.0,48429,0.0,0.0189125505636051,0.007962211035192,550,87.29911804199219,0.0,580.0,55994.0,87.26030731201172,0.008246574550867,0.0,0.0,978.0,65772.0,87.16699981689453,0.0141037376597523,0.0,76600.0,609.5714285714286,48980.71428571428,87.19524383544922,0.010358424857258757,0.0,76600.0,416.125,32855.25,87.1179986000061,0.007043577730655619,0.0,0.0,0.0,-43.76278118609407,-5.1724137931034475,-26.368363437328956,-13.510376111726252,-43.54538330705281,-3.448262232045207,0.151569086208303,0.04447695770963822,0.0,0.0,139.01996370235935,1.5816642576915134,0.011356597150526533,0.0,0.03165817260742738,0.015182124867159185,1.0008866736688682,1.0,1.4706197976883248,0.0,0.0,288.1729200812107,272.9539338423244,20683.51053003706,19786.335090999884,1,1.0
2023-11-27 00:00:00+00:00,0,0,0,4497460596,0.0,137816.0,31416,0.0,0.0335170560335151,0.0053583313710987,232,87.26620483398438,76600.0,550.0,48429.0,87.29911804199219,0.007962211035192,0.0,0.0,559.0,41754.0,87.11311340332031,0.0100205214694142,0.0,107208.0,562.8571428571429,47503.857142857145,87.2171140398298,0.009692397700356542,0.0,107208.0,405.29411764705884,32770.58823529412,87.12671661376953,0.006944445591858153,0.0,0.0,79.91644908616189,-58.497316636851515,-57.81818181818181,-24.75930449777267,-35.129777612587496,-46.5264219286988,-32.702972234527195,0.17573867433169355,-0.037701650080790294,0.40375950224904567,0.40375950224904567,591.4849785407725,4.386669637457428,0.007384537034089824,0.0,0.02752821786063321,0.015557775310441493,1.001037539684423,1.0,1.3957050382423846,43286.24871711569,43286.24871711569,279.59224627271794,268.03282557969516,19638.70290528878,19161.216421651134,2,1.0
2023-11-28 00:00:00+00:00,0,0,0,4497460596,0.0,113546.0,23993,0.0,0.027352420737977,0.0054248059168457,217,87.3282470703125,137816.0,232.0,31416.0,87.26620483398438,0.0053583313710987,0.0,0.0,568.0,45969.0,87.14602661132812,0.0113723119720816,0.0,109320.66666666667,512.7142857142857,44364.42857142857,87.24314553397042,0.008842753978179985,0.0,109320.66666666667,394.8333333333333,32282.944444444445,87.13791275024414,0.006860021165468572,0.0,0.0,-17.610437104545195,-61.79577464788733,-6.465517241379315,-47.806130218190525,-23.62808759867583,-52.29812609640591,1.2405829565812931,0.20909783964917494,0.07109537586302839,0.2819774146307087,0.2819774146307087,520.8532110091743,4.732266399933317,0.00904392764857881,0.0,0.029279981340682174,0.01663690651656236,1.001207657842665,1.0,1.2890272150604922,30825.958952372162,30825.958952372162,271.6065755244741,263.79030218984883,18653.91743334065,18703.886282148844,2,0.823895628954548
2023-11-29 00:00:00+00:00,0,0,0,4497460596,0.0,101123.0,23818,0.0,0.024156292616221,0.0048123132437467,189,87.37642669677734,113546.0,217.0,23993.0,87.3282470703125,0.0054248059168457,0.0,0.0,622.0,48676.0,87.12059020996094,0.0113198924809694,0.0,107271.25,450.85714285714283,40813.28571428572,87.27969360351562,0.007913099801433886,0.0,107271.25,384.0,31837.42105263158,87.15046611585115,0.006752247064325316,0.0,0.0,-10.940940235675411,-69.61414790996785,-12.903225806451612,-51.0682882734818,-0.7293794023256805,-57.48799512153503,-11.290591451336907,0.2936578898281583,0.0551707243431343,0.2377231071076188,0.2377231071076188,532.2263157894737,4.245476300432428,0.007934841932910702,0.0,0.02605220249721097,0.017907380221181202,1.0014828089099683,1.0,1.1719209510626167,25500.854853318153,25500.854853318153,264.8301134897408,260.6709292064102,17543.473950368352,18280.35543757223,2,0.733753700586289
2023-11-30 00:00:00+00:00,0,0,0,4497460596,0.0,126548.0,27805,0.0,0.0299489377854385,0.0059472736902534,246,87.39283752441406,101123.0,189.0,23818.0,87.37642669677734,0.0048123132437467,0.0,0.0,746.0,48299.0,87.20710754394531,0.0135083459317684,0.0,111126.6,379.42857142857144,37885.57142857143,87.3062264578683,0.0068329466240746,0.0,111126.6,377.1,31635.8,87.1625846862793,0.00671199839562172,0.0,0.0,25.142648062260808,-67.02412868632707,30.15873015873016,-42.4315203213317,16.739440759089774,-55.97333885071129,23.584508925754367,0.2129757375282315,0.018781756426911045,0.21333648165303967,0.21333648165303967,512.34008097166,4.5511040782564915,0.008847011436380637,0.0,0.027805328369141957,0.018811631740484173,1.0016479751272407,1.0,1.018019704613126,23707.35786206468,23707.35786206468,252.10053811660399,255.58805259944947,15985.829453056165,17815.62369796153,2,0.9182388111685146
