timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-12-23 00:00:00+00:00,0,0,0,4154513353,0.0,49845,94.08517456054688,1061,0.0175605732947587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,49845.0,94.08517456054688,0.0175605732947587,0.0,0.0,1061.0,49845.0,94.08517456054688,0.0175605732947587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021285559523331863,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-12-24 00:00:00+00:00,0,1,0,4154513353,0.0,41803,93.36670684814452,752,0.0128282764926552,0.0,0.0,0.0,0.0,1061.0,49845.0,94.08517456054688,0.0175605732947587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.5,45824.0,93.7259407043457,0.01519442489370695,0.0,0.0,906.5,45824.0,93.7259407043457,0.01519442489370695,0.0,0.0,0.0,0.0,-29.1234684260132,0.0,-16.13401544788845,0.0,-26.948418611799806,0.0,-0.7636354141427493,0.0,0.0,0.0,0.0,0.01798870921442924,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,218.4959953866432,218.4959953866432,5686.552734302215,5686.552734302215,0,0.0
2022-12-25 00:00:00+00:00,0,1,1,4154513353,0.0,161677,91.79142761230467,4039,0.0776312276721,0.0,0.0,0.0,0.0,752.0,41803.0,93.36670684814452,0.0128282764926552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.6666666666667,84441.66666666667,93.0811030069987,0.03600669248650463,0.0,0.0,1950.6666666666667,84441.66666666667,93.0811030069987,0.03600669248650463,0.0,0.0,0.0,0.0,437.1010638297872,0.0,286.7593234935292,0.0,505.15711301161605,0.0,-1.6871958849335233,0.0,0.0,0.0,0.0,0.024981753856430682,0.0,-1.1468734741210938,0.0,1.0,0.0,1.0,0.0,0.0,1815.137001257297,1815.137001257297,67008.51421523487,67008.51421523487,0,0.0
2022-12-26 00:00:00+00:00,0,0,1,4154513353,0.0,110921,90.90521240234376,2561,0.0426083840429782,0.0,0.0,0.0,0.0,4039.0,161677.0,91.79142761230467,0.0776312276721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.25,91061.5,92.53713035583496,0.037657115375623024,0.0,0.0,2103.25,91061.5,92.53713035583496,0.037657115375623024,0.0,0.0,0.0,0.0,-36.59321614260955,0.0,-31.393457325408068,0.0,-45.11437559257963,0.0,-0.9654662020335714,0.0,0.0,0.0,0.0,0.023088296280269018,0.0,-1.1115165710449322,0.0,1.0,0.0,1.0,0.0,0.0,1513.1451516625891,1513.1451516625891,56291.350060792356,56291.350060792356,0,0.0
2022-12-27 00:00:00+00:00,0,0,0,4154513353,0.0,97866,90.67732238769533,2296,0.0365878976881504,0.0,0.0,0.0,0.0,2561.0,110921.0,90.90521240234376,0.0426083840429782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.8,92422.4,92.16516876220703,0.0374432718381285,0.0,0.0,2141.8,92422.4,92.16516876220703,0.0374432718381285,0.0,0.0,0.0,0.0,-10.347520499804762,0.0,-11.769637850361969,0.0,-14.129816208835933,0.0,-0.2506897114323947,0.0,0.0,0.0,0.0,0.02346041055718475,0.0,-0.927719879150388,-0.927719879150388,1.0,0.0,1.0,0.0,0.0,1313.2542404271915,1313.2542404271915,48844.62419550386,48844.62419550386,0,0.0
2022-12-28 00:00:00+00:00,0,0,0,4154513353,0.0,88651,90.39331817626952,2264,0.0351075679063797,0.0,0.0,0.0,0.0,2296.0,97866.0,90.67732238769533,0.0365878976881504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.1666666666665,91793.83333333333,91.86986033121745,0.0370539878495037,0.0,0.0,2162.1666666666665,91793.83333333333,91.86986033121745,0.0370539878495037,0.0,0.0,0.0,0.0,-1.3937282229965153,0.0,-9.415936075858832,0.0,-4.045954742707525,0.0,-0.31320312945670725,0.0,0.0,0.0,0.0,0.025538058927040565,0.0,-0.7832471575055693,-0.7832471575055693,1.0,0.0,1.0,0.0,0.0,1175.6692420347938,1175.6692420347938,43715.08236943706,43715.08236943706,0,0.0
2022-12-29 00:00:00+00:00,0,0,0,4154513353,0.0,94244,89.7774887084961,2107,0.0321641936898231,0.0,0.0,0.0,0.0,2264.0,88651.0,90.39331817626952,0.0351075679063797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.285714285714,92143.85714285714,91.57095009940011,0.03635544582669219,0.0,0.0,2154.285714285714,92143.85714285714,91.57095009940011,0.03635544582669219,0.0,0.0,0.0,0.0,-6.9346289752650225,0.0,6.309009486638617,0.0,-8.383873882707016,0.0,-0.6812776433016143,0.0,0.0,0.0,0.0,0.022356623693564646,0.0,-0.7137121473039912,-0.7137121473039912,1.0,0.0,1.0,0.0,0.0,1073.4368036491815,1073.4368036491815,39916.971814123426,39916.971814123426,0,0.0
2022-12-30 00:00:00+00:00,0,0,0,4154513353,0.0,119306,88.93791961669922,2965,0.0456034578382968,0.0,0.0,0.0,0.0,2107.0,94244.0,89.7774887084961,0.0321641936898231,0.0,0.0,1061.0,49845.0,94.08517456054688,0.0175605732947587,0.0,0.0,2426.285714285714,102066.85714285714,90.83562796456474,0.040361572190054776,0.0,0.0,2255.625,95539.125,91.2418212890625,0.037511447328142766,0.0,0.0,0.0,179.45334590009426,40.72140484100617,139.35399739191493,26.59267433470567,159.69230658265613,41.7833081036505,-5.4708459307106105,-0.9351666034265294,0.0,0.0,0.0,0.0,0.024851852783156058,0.0,-0.6366476331438313,-0.6952273050943907,0.995548167290404,0.0,1.0759801357964058,0.0,0.0,1034.3182623627713,1034.3182623627713,38183.29306848182,38183.29306848182,0,0.0
2022-12-31 00:00:00+00:00,0,1,0,4154513353,0.0,88301,88.68392181396484,2822,0.0591578036546707,0.0,0.0,0.0,0.0,2965.0,119306.0,88.93791961669922,0.0456034578382968,0.0,0.0,752.0,41803.0,93.36670684814452,0.0128282764926552,0.0,0.0,2722.0,108709.42857142857,90.16665867396763,0.0469800760703427,0.0,0.0,2318.5555555555557,94734.88888888889,90.95761023627387,0.03991659803109031,0.0,0.0,0.0,275.2659574468085,-4.822934232715004,111.23125134559722,-25.987796087371972,361.1516105732626,29.722188752518797,-5.015476278708153,-0.2855899978648546,0.0,0.0,0.0,0.0,0.031958506036103375,0.0,-0.5056048801967068,-0.6571857452392574,0.991304173886587,0.0,1.1769559127696898,0.0,0.0,985.7635506437523,985.7635506437523,35798.59700269148,35798.59700269148,0,0.0
2023-01-01 00:00:00+00:00,0,1,1,4154513353,0.0,199054,87.57225799560547,4665,0.074911780655384,0.0,0.0,0.0,0.0,2822.0,88301.0,88.68392181396484,0.0591578036546707,0.0,0.0,4039.0,161677.0,91.79142761230467,0.0776312276721,0.0,0.0,2811.4285714285716,114049.0,89.56392015729632,0.046591583639383274,0.0,0.0,2553.2,105166.8,90.61907501220703,0.04341611629351968,0.0,0.0,0.0,15.49888586283734,65.3082919914954,23.118316148864704,125.426665609676,-3.5030323469859903,26.63042916987921,-4.59647455808131,-1.2535122439570778,0.0,0.0,0.0,0.0,0.023435733842405364,0.0,-0.5514665331159321,-0.6626088460286439,0.9883561506805429,0.0,1.0731402902183944,0.0,0.0,1189.2602556024292,1189.2602556024292,47195.27474887949,47195.27474887949,0,0.0
