timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_rpv,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-27 00:00:00+00:00,1,0,0,7703544118,0.0453694090247154,0.2678456907267224,5403,98.6659164428711,1044828,28.302937984466553,307544,118.0,1074036.0,3025.0,285940.0,98.65673065185548,0.0276103541254997,24.536978006362915,133600.0,3377.0,299698.0,98.6123275756836,0.0281787868589162,23.702317237854004,554982.7142857143,3516.714285714286,315269.0,98.64636121477399,0.03157122646059306,26.62240850357782,242758.65,2312.1,201425.75,98.6683406829834,0.02145122706860998,24.722288969610677,682.0568862275449,-2.719461917477628,59.99407758365414,78.61157024793388,2.6179687552135844,7.55543120934461,61.00554382226653,64.3202720924692,0.05434296959105911,0.009310860956901479,1.1400952968850553,1.4568599463640621,193.34344929681717,3.3973174657367213,0.017568160756962395,2.7088583858666396e-05,0.005189350673126933,-0.008142497127217619,0.9997772388989491,2.2861501095253014,1.471767855499133,386572.1123148157,353665.3538184121,881.6588043300802,1495.0670782346363,74078.41180955005,132428.2448147814,15,0.9728053808252237
2025-06-28 00:00:00+00:00,1,1,0,7703544118,0.0464213117957115,0.2358724659209937,5578,98.6720962524414,1016996,25.745218992233276,491105,121.0,1044828.0,5403.0,307544.0,98.6659164428711,0.0453694090247154,28.302937984466553,136156.0,3501.0,303040.0,98.63133239746094,0.0283008851110935,28.3114226659139,680817.0,3813.4285714285716,342135.4285714286,98.65218462262835,0.034159858844109915,26.255807978766306,279627.09523809527,2467.6190476190477,215220.0,98.66851951962425,0.02264027872228148,24.7709999230689,646.9343987778724,-2.6637877239124474,59.32590688374751,3.2389413288913538,62.05946409714889,59.68609369716202,64.02777373741955,2.3185287038300695,0.04132951871338442,0.00626336813471795,1.0266786410027422,1.3728576641126662,182.2900161319233,2.070827886444067,0.01135803675784861,2.531494094105811e-05,0.00579970223563019,-0.006983382980545098,0.999834446720439,2.4347318682415304,1.5088091124289655,417520.9429545467,383888.20079118153,983.3131592889259,1622.1510249107657,74703.51924304981,143722.94882098684,15,0.9468919105132416
2025-06-29 00:00:00+00:00,1,1,0,7703544118,0.0459067709743976,0.2060177282050375,5081,98.68195343017578,990449,25.01671576499939,497077,122.0,1016996.0,5578.0,491105.0,98.6720962524414,0.0464213117957115,25.745218992233276,195529.0,3731.0,374586.0,98.63874816894533,0.0344039089977741,29.872660954793293,794377.0,4006.285714285714,359634.14285714284,98.65835680280414,0.03580312484077042,25.56210152308146,311937.1818181818,2586.409090909091,228031.68181818182,98.66913015192205,0.023697846551923127,24.78216882497483,406.5483892414936,-2.6103347505791574,36.18332886625571,-8.910003585514525,32.70036787279824,1.2160332311827338,33.43475294440441,-1.1084150822326388,0.04380151008855915,0.009989833102519441,0.9184490730134676,1.295542108545431,194.8935458480913,1.99254241789015,0.010221735824156369,2.5257928986823556e-05,0.007069723946706389,-0.0059132115575682145,0.9998908133769769,2.546592860042625,1.5108176501322195,433281.82717987977,404127.75426644675,962.7203929205272,1678.24731871395,78242.46433781249,152590.02442005504,15,0.9221748619226916
2025-06-30 00:00:00+00:00,1,0,0,7703544118,0.038266684859991,0.1919635484256625,4342,98.67874145507812,1016996,24.097636063893635,446946,120.0,990449.0,5081.0,497077.0,98.68195343017578,0.0459067709743976,25.01671576499939,186739.0,3188.0,335522.0,98.64358520507812,0.0297746304422616,27.133936405181885,912985.1428571428,4171.142857142857,375551.85714285716,98.6633791242327,0.03701627547187462,25.128344331468856,342591.9130434783,2662.7391304347825,237549.69565217392,98.66954803466797,0.024331274304447814,24.752406531014774,444.608250017404,2.6802995409152874,36.19824341279801,-14.544381027356824,33.209148729442475,-10.085157832689905,28.521107706767435,-16.642612739344067,0.0356396717809071,-0.0032548758775119424,0.8302234353480533,1.2297961138832345,234.16900759843426,2.2754286302402744,0.009714798398915307,2.369489395140166e-05,0.007143565586634632,-0.0050695894263951755,0.9999374790849037,2.6649348922059235,1.5213455328604781,444223.32452948426,421318.2033086926,949.3099894365145,1680.028279453309,76598.18046202807,155913.41941761805,15,0.9468919105132416
2025-07-01 00:00:00+00:00,1,0,0,7703544118,0.0397188290953636,0.1757660841388078,4358,98.68055725097656,1011569,26.689481337865193,442558,120.0,1016996.0,4342.0,446946.0,98.67874145507812,0.038266684859991,24.097636063893635,221465.0,3016.0,306670.0,98.63904571533205,0.0294692888855934,24.35071198145549,1025857.1428571428,4362.857142857143,394964.4285714286,98.6693093436105,0.03848049550184179,25.462454239527386,370465.9583333333,2733.375,246091.70833333334,98.67000675201416,0.02497242242073597,24.83311798130021,356.7624681100851,-0.5336304174254347,44.49602122015914,0.36849378166743385,44.31082270844882,-0.9817740845650236,34.78041241361911,3.794800204631432,0.04208428350402915,0.0018401084890928843,0.7469858967415882,1.1717536906467632,232.06446432668042,2.2857268748347677,0.009847274600674713,2.6384215959217052e-05,0.0055078778948104805,-0.004351146532143616,0.9999929319108549,2.7690996157172143,1.540919613384776,445978.75239426247,434094.85393607325,930.7652322591433,1679.1438504941061,77550.85757895125,158124.20779866286,15,0.9418390072586021
2025-07-02 00:00:00+00:00,1,0,0,7703544118,0.0402837805449962,0.1663798285978642,4608,98.68655395507812,1035402,28.47666052113409,514131,118.0,1011569.0,4358.0,442558.0,98.68055725097656,0.0397188290953636,26.689481337865193,1026126.0,2753.0,293581.0,98.649169921875,0.0260701086372137,23.848211526870728,1027182.2857142857,4627.857142857143,426471.5714285714,98.67464991978237,0.04051102006009643,26.123661238707864,397063.4,2808.36,256813.28,98.67066864013673,0.025584876745706378,24.978859682893564,0.9039825518503575,2.3560429392359694,67.38103886669089,5.736576411197802,75.12407138064113,16.17256947112018,54.520953884684765,1.4223768990676122,0.03789594299954402,0.006076885121664155,0.6699336186677081,1.1214275248212995,224.64786287697981,2.0138835940964577,0.008962678845121487,2.750297277594723e-05,0.004478454589846493,-0.003696347750150154,1.0000403491706351,2.586947791496989,1.5833971163021114,441676.6115545239,445277.8258591296,937.5329825699962,1686.0049396922495,86627.24195294248,163814.72722217828,15,0.9640291386880887
2025-07-03 00:00:00+00:00,1,0,0,7703544118,0.0452379509806633,0.1520741870770753,4956,98.67382049560548,1026126,26.83627939224243,480492,119.0,1035402.0,4608.0,514131.0,98.68655395507812,0.0402837805449962,28.47666052113409,1074036.0,3025.0,285940.0,98.65673065185548,0.0276103541254997,24.536978006362915,1020338.0,4903.714285714285,454264.71428571426,98.67709132603237,0.043029248182262655,26.452132865262083,421258.1153846154,2890.9615384615386,265416.3076923077,98.67078986534706,0.026340764216281645,25.050298902483902,-4.460744332592204,-0.8958839175508659,63.83471074380165,7.552083333333326,68.03944883542002,-6.5428849845661885,63.844153447070525,12.298176508367643,0.017322532012853387,-0.012902932529634814,0.5877781444437523,1.076273244755073,207.0054468428485,2.1355690925778315,0.010314406245252272,2.6152980471464478e-05,0.0018296922956247668,-0.0032587035089456304,1.0000638634867918,2.4221206968758695,1.633561115727447,424712.4072443896,453388.83872440684,958.3015223259885,1704.789288581301,89274.94719703271,166391.61181688678,15,0.955392556674078
2025-07-04 00:00:00+00:00,1,0,1,7703544118,0.0579172931611537,0.1418924697295429,6754,98.6855697631836,1035402,25.29946764310201,698865,118.0,1026126.0,4956.0,480492.0,98.67382049560548,0.0452379509806633,26.83627939224243,1044828.0,5403.0,307544.0,98.6659164428711,0.0453694090247154,28.302937984466553,1018991.4285714285,5096.714285714285,510167.71428571426,98.67989894321987,0.0448218030588967,26.023065673638577,444004.18518518517,3034.037037037037,281469.962962963,98.67133726897063,0.027510265288313945,25.059527374358648,-0.9021580585512612,0.9039825518503575,25.004627059041272,36.27925746569814,127.24065499570791,45.44779101421044,27.6571469767277,28.028108934266527,0.01991905717906306,0.01190717813408515,0.5030891755442212,1.0360864657280164,153.27934863064397,1.4815458185117032,0.009664227477084305,2.443441601299398e-05,0.0011416843959235993,-0.0027922559279378602,1.0000867696180695,2.2950041071041434,1.6292755663805432,395924.6769289611,460026.72699696623,1172.6978382261218,1829.5441105427471,119001.4646461949,183247.787798061,15,0.9640291386880887
2025-07-05 00:00:00+00:00,1,1,0,7703544118,0.052394550293684,0.1305132939584819,6760,98.68134307861328,1044828,21.868666013081867,671053,115.0,1035402.0,6754.0,698865.0,98.6855697631836,0.0579172931611537,25.29946764310201,1016996.0,5578.0,491105.0,98.6720962524414,0.0464213117957115,25.745218992233276,1022967.4285714285,5265.571428571428,535874.5714285715,98.68121991838727,0.04567512284432134,25.46927239090266,465462.1785714286,3167.1071428571427,295383.64285714284,98.671694619315,0.028398989752791447,24.945568040027336,2.7366872632734074,0.910371044290037,21.19039082108283,0.08883624518802868,36.641451420775596,-3.979595486968157,12.867448736173625,-9.53556799020766,0.009371267585334131,-0.004282981372505379,0.41460680029482216,1.0000555604100803,154.53749445348322,1.5569954131858241,0.01007370494773893,2.093037809352714e-05,0.00018174307687431583,-0.002429467312414661,1.000096535273961,2.1977455433888635,1.6083361852627789,353200.305161071,465488.0398409469,1315.2551521984678,1928.4901854825823,132760.96246783025,194310.5527082707,15,0.9728053808252237
2025-07-06 00:00:00+00:00,1,1,0,7703544118,0.0509502962231636,0.1292929672515588,6084,98.67063903808594,1126050,24.847766478856403,704806,109.0,1044828.0,6760.0,671053.0,98.68134307861328,0.052394550293684,21.868666013081867,990449.0,5081.0,497077.0,98.68195343017578,0.0459067709743976,25.01671576499939,1042339.0,5408.857142857143,565550.1428571428,98.67960357666016,0.04639562645128791,25.44513677859652,488241.0689655172,3267.689655172414,309501.6551724138,98.67165821996228,0.029176621010390487,24.942195572400752,13.69086141739757,7.773719693576364,19.74020862035033,-9.999999999999998,41.790104953558505,5.029856062039806,10.98645176237465,-2.756496739498693,-0.011465512889197171,-0.010847076249065335,0.33141798205847445,0.9693443876300137,185.0534100246508,1.5976714192679697,0.008632150361730232,2.206628871947754e-05,-0.0008471352713458004,-0.002193800451720976,1.0000805231901562,2.1348859533846727,1.590164482541187,304360.3551672565,473273.7400122026,1353.7692516870025,1969.6798525838851,148800.9948130813,205398.07959011063,16,1.0
2025-07-07 00:00:00+00:00,1,0,0,7703544118,0.0537893138825893,0.1211795090659053,6624,98.65744018554688,1136990,23.29652484258016,677839,108.0,1126050.0,6084.0,704806.0,98.67063903808594,0.0509502962231636,24.847766478856403,1016996.0,4342.0,446946.0,98.67874145507812,0.038266684859991,24.097636063893635,1059481.0,5734.857142857143,598534.8571428572,98.6765605381557,0.04861314488308767,25.330692318408882,509866.0333333333,3379.5666666666666,321779.56666666665,98.67118428548177,0.02999704410613045,24.88733988140673,11.798866465551484,0.9715376759468874,52.55642561031784,8.875739644970416,51.66015581300649,-3.8261592551709245,40.5643422715922,5.572131802709701,-0.02158648277952313,-0.013376676859233605,0.22712773926147123,0.9412061163168485,171.6211320754717,1.6773722412368701,0.009772217632479641,2.0489629946569636e-05,-0.0033449445452031204,-0.0020732264364901605,1.0000544865526126,2.0779595633650434,1.6205978399435923,224000.8878984685,479889.02907554345,1368.4717472702616,2030.1113386034856,154336.5181197379,212734.60696818747,17,1.0
2025-07-08 00:00:00+00:00,1,0,0,7703544118,0.0554299876093864,0.1140455859382554,6529,98.6533660888672,1148119,22.43573061625163,686514,107.0,1136990.0,6624.0,677839.0,98.65744018554688,0.0537893138825893,23.29652484258016,1011569.0,4358.0,442558.0,98.68055725097656,0.0397188290953636,26.689481337865193,1078988.142857143,6045.0,633385.7142857143,98.67267608642578,0.050857596099376644,24.723013643892653,548058.9333333333,3596.233333333333,344607.8,98.64665273030599,0.03183476477085298,24.89690312612041,13.498832012447991,0.9788124785618191,49.81642955484167,-1.4341787439613563,55.124074132656055,1.2798024309607525,39.555945811747925,3.050185266126193,-0.02755473100968242,-0.004129538200070559,0.047359495550216846,0.8825381687175692,175.82220520673812,1.6723873476908735,0.009510353014864933,1.954127670997076e-05,-0.005259105137418042,0.002764427516033932,1.0002638037419367,1.9687447411807713,1.5975489834917969,49842.20547134031,483682.9273733043,1306.6571832372463,2006.9148510936454,153574.10169359457,213940.82983650183,18,1.0
2025-07-09 00:00:00+00:00,1,0,0,7703544118,0.0465404577553272,0.1094207661446484,5416,98.64362335205078,1170966,22.820823351542156,607636,104.0,1148119.0,6529.0,686514.0,98.6533660888672,0.0554299876093864,22.43573061625163,1035402.0,4608.0,514131.0,98.68655395507812,0.0402837805449962,28.47666052113409,1098354.4285714286,6160.428571428572,646743.5714285715,98.66654314313617,0.05175140712942393,23.91503690537952,586980.6666666666,3771.3,364643.9,98.6369389851888,0.03332413069438185,24.919526042553958,13.092885661800914,1.989950519066408,17.534722222222232,-17.04702098330525,18.186999033320305,-11.489641871833644,15.531504555145737,-16.037401842308675,-0.04350197803734135,-0.009875726701147336,0.05483944949836454,0.82679631047568,216.16503599778474,1.927081464756096,0.008913216278798033,1.9488869755972763e-05,-0.006389345441544556,0.004733731245439036,1.0003001325695215,1.8711935348888755,1.5529709568132486,58281.63164999556,485313.449520555,1099.8941107875132,1924.572360023264,141321.57091471285,209285.245749028,19,1.0
2025-07-10 00:00:00+00:00,1,0,0,7703544118,0.0450678020715713,0.0992312768416008,5448,98.64013671875,1122351,27.366186141967773,563197,99.0,1170966.0,5416.0,607636.0,98.64362335205078,0.0465404577553272,22.820823351542156,1026126.0,4956.0,480492.0,98.67382049560548,0.0452379509806633,26.83627939224243,1112100.857142857,6230.714285714285,658558.5714285715,98.66173117501395,0.05172710014241078,23.990737869626,623945.9666666667,3941.866666666667,382729.86666666664,98.63732045491537,0.034703335165977435,25.19197832943318,9.377503347542104,-4.151700390959256,9.927360774818395,0.5908419497784312,17.212565453743256,-7.313424484395259,-0.37611984053992353,-3.1642483868507543,-0.03413648796235513,-0.003534575456887179,0.05664161146154812,0.7730514455582691,205.97375665259682,1.992817801199578,0.009673329805858685,2.4382890699145876e-05,-0.008178983415864628,0.00469749034843444,1.00024747955425,1.7823672506196029,1.490551265318244,60392.38660589672,482342.3314819182,863.6987703673459,1833.7661779524394,121533.52566559077,201841.9966296159,19,0.9584829960904074
2025-07-11 00:00:00+00:00,1,0,0,7703544118,0.0494201034307479,0.0956690709335865,6579,98.63713073730467,1140842,26.154698928197224,699310,97.0,1122351.0,5448.0,563197.0,98.64013671875,0.0450678020715713,27.366186141967773,1035402.0,6754.0,698865.0,98.6855697631836,0.0579172931611537,25.29946764310201,1127163.7142857143,6205.714285714285,658622.1428571428,98.65481131417411,0.050513215895209955,24.112913767496742,661159.5666666667,4147.6,404996.0,98.64380645751953,0.036203071506073034,25.326105615178584,10.183484289193956,1.6475238138514703,-2.5910571513177327,20.75991189427313,0.06367467250469883,24.167919928550763,-14.671248027359528,9.657230126875938,-0.04908420349111209,-0.003047422221136298,0.05886281400744217,0.7222711145248552,173.38024316109423,1.6313800297721615,0.009407831422643145,2.2925765357895192e-05,-0.007409232003346293,0.003353026393259743,1.00011156155718,1.7048285635016616,1.3952743177256772,63164.36550255774,477536.45709510363,902.8008706729914,1768.5729411805048,103603.20350368177,198557.7688025882,19,0.9742742317027139
