timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-03-30 00:00:00+00:00,0,0,0,2023680558,0.0,11414,0.344166100025177,546446,79.65909576416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11414.0,546446.0,79.65909576416016,0.344166100025177,0.0,0.0,11414.0,546446.0,79.65909576416016,0.344166100025177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020887661566446517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-03-31 00:00:00+00:00,0,0,0,2023680558,0.0,11669,0.3427828550338745,535299,79.65050506591797,0.0,0.0,0.0,0.0,11414.0,546446.0,79.65909576416016,0.344166100025177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11541.5,540872.5,79.65480041503906,0.34347447752952576,0.0,0.0,11541.5,540872.5,79.65480041503906,0.34347447752952576,0.0,0.0,0.0,0.0,2.2340984755563342,0.0,-2.0399087924515835,0.0,-0.4019120393325526,0.0,-0.010784328091828499,0.0,0.0,0.0,0.0,0.021798991219876704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,180.31222920256963,180.31222920256963,7882.119289886446,7882.119289886446,0,0.0
2021-04-01 00:00:00+00:00,0,0,0,2023680558,0.0,11782,0.3249787390232086,530982,79.66160583496094,0.0,0.0,0.0,0.0,11669.0,535299.0,79.65050506591797,0.3427828550338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11621.666666666666,537575.6666666666,79.65706888834636,0.33730923136075336,0.0,0.0,11621.666666666666,537575.6666666666,79.65706888834636,0.33730923136075336,0.0,0.0,0.0,0.0,0.9683777530208326,0.0,-0.806465171801185,0.0,-5.193992566782968,0.0,0.013936847021600585,0.0,0.0,0.0,0.0,0.02218903430053316,0.0,0.0012550354003806245,0.0,1.0,0.0,1.0,0.0,0.0,188.5108308117425,188.5108308117425,7979.425564120085,7979.425564120085,0,0.0
2021-04-02 00:00:00+00:00,0,0,0,2023680558,0.0,12755,0.3157711327075958,598120,79.65563201904297,0.0,0.0,0.0,0.0,11782.0,530982.0,79.66160583496094,0.3249787390232086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905.0,552711.75,79.65670967102051,0.331924706697464,0.0,0.0,11905.0,552711.75,79.65670967102051,0.331924706697464,0.0,0.0,0.0,0.0,8.25836021049058,0.0,12.644119763005147,0.0,-2.833294985169854,0.0,-0.00749899007853605,0.0,0.0,0.0,0.0,0.021325116489807245,0.0,7.095336913018646e-05,0.0,1.0,0.0,1.0,0.0,0.0,587.1984332404168,587.1984332404168,30965.32839994866,30965.32839994866,0,0.0
2021-04-03 00:00:00+00:00,0,1,0,2023680558,0.0,12471,0.3228116929531097,620242,79.65018463134766,0.0,0.0,0.0,0.0,12755.0,598120.0,79.65563201904297,0.3157711327075958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12018.2,566217.8,79.65540466308593,0.33010210394859313,0.0,0.0,12018.2,566217.8,79.65540466308593,0.33010210394859313,0.0,0.0,0.0,0.0,-2.226577812622499,0.0,3.698588911924028,0.0,2.2296402413812144,0.0,-0.006838672366582532,0.0,0.0,0.0,0.0,0.02010663562506953,0.0,-0.0012695312500042477,-0.0012695312500042477,1.0,0.0,1.0,0.0,0.0,568.0428681006391,568.0428681006391,40388.18645594278,40388.18645594278,0,0.0
2021-04-04 00:00:00+00:00,0,1,0,2023680558,0.0,11968,0.3267776668071747,582314,79.66690826416016,0.0,0.0,0.0,0.0,12471.0,620242.0,79.65018463134766,0.3228116929531097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12009.833333333334,568900.5,79.65732192993164,0.32954803109169006,0.0,0.0,12009.833333333334,568900.5,79.65732192993164,0.32954803109169006,0.0,0.0,0.0,0.0,-4.033357389142811,0.0,-6.115032519564945,0.0,1.2285719323807287,0.0,0.020996351596558327,0.0,0.0,0.0,0.0,0.020552450134377443,0.0,0.0009179251534616265,0.0009179251534616265,1.0,0.0,1.0,0.0,0.0,508.48615189272044,508.48615189272044,36717.10445963842,36717.10445963842,0,0.0
2021-04-05 00:00:00+00:00,0,0,0,2023680558,0.0,11295,0.3066297173500061,535475,79.66912078857422,0.0,0.0,0.0,0.0,11968.0,582314.0,79.66690826416016,0.3267776668071747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11907.714285714286,564125.4285714285,79.6590074811663,0.3262739862714495,0.0,0.0,11907.714285714286,564125.4285714285,79.6590074811663,0.3262739862714495,0.0,0.0,0.0,0.0,-5.623328877005351,0.0,-8.04359847092806,0.0,-6.165644566235762,0.0,0.0027772188757824168,0.0,0.0,0.0,0.0,0.021093382336463257,0.0,0.0018378666469035041,0.0018378666469035041,1.0,0.0,1.0,0.0,0.0,537.0877378001087,537.0877378001087,35819.88204827566,35819.88204827566,0,0.0
2021-04-06 00:00:00+00:00,0,0,0,2023680558,0.0,10283,0.2852078974246979,498864,79.66529846191406,0.0,0.0,0.0,0.0,11295.0,535475.0,79.66912078857422,0.3066297173500061,0.0,0.0,11414.0,546446.0,79.65909576416016,0.344166100025177,0.0,0.0,11746.142857142857,557328.0,79.65989358084542,0.3178513858999525,0.0,0.0,11704.625,555967.75,79.65979385375977,0.32114072516560555,0.0,0.0,0.0,-9.908883826879267,-8.959716688800356,-8.70753926279998,-6.837107241234419,-17.13074082431887,-6.9862178103422545,0.007786553053867884,-0.004797751779261894,0.0,0.0,0.0,0.0,0.02061279103565093,0.0,0.0025245121547166887,0.0017494928269194863,1.0000012519124244,0.0,0.9897573275268753,0.0,0.0,759.7475026988526,759.7475026988526,40399.886848321024,40399.886848321024,0,0.0
2021-04-07 00:00:00+00:00,0,0,0,2023680558,0.0,10641,0.3014975488185882,489750,79.6812515258789,0.0,0.0,0.0,0.0,10283.0,498864.0,79.66529846191406,0.2852078974246979,0.0,0.0,11669.0,535299.0,79.65050506591797,0.3427828550338745,0.0,0.0,11599.285714285714,550821.0,79.66428593226841,0.31195348501205444,0.0,0.0,11586.444444444445,548610.2222222222,79.66217803955078,0.31895815001593697,0.0,0.0,0.0,-8.809666638100955,3.48147427793446,-8.509076235898071,-1.8269508322909633,-12.044157287623502,5.711500817817017,0.038601713743680044,0.020025110396670875,0.0,0.0,0.0,0.0,0.021727367580668545,0.0,0.0034716469900987804,0.0026551564534502315,1.000026460395253,0.0,0.9780389213960122,0.0,0.0,794.2065397475509,794.2065397475509,43764.49400135279,43764.49400135279,0,0.0
2021-04-08 00:00:00+00:00,0,0,0,2023680558,0.0,10421,0.30535688996315,479529,79.67428588867188,0.0,0.0,0.0,0.0,10641.0,489750.0,79.6812515258789,0.3014975488185882,0.0,0.0,11782.0,530982.0,79.66160583496094,0.3249787390232086,0.0,0.0,11404.857142857143,543470.5714285715,79.66609736851284,0.30915036371776033,0.0,0.0,11469.9,541702.1,79.66338882446288,0.3175980240106583,0.0,0.0,0.0,-11.551519266677978,-2.06747486138521,-9.69015898844029,-2.086983154670752,-6.037887007327358,1.2800572209242134,0.015917396565168218,-0.008741877259255126,0.0,0.0,0.0,0.0,0.021731695618626572,0.0,0.004160199846539351,0.0025914510091127213,1.000033999859784,0.0,0.9734014078985125,0.0,0.0,834.5688773918613,834.5688773918613,46687.663394210584,46687.663394210584,0,0.0
