timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-22 00:00:00+00:00,0,1,0,6275120808,7.528800551881432e-07,0,12.0,78.96610260009766,11,3.61643005973072e-06,1.4480576068162918,0.0,25.0,0.0,25.0,78.96610260009766,0.0,2.658252775669098,1033141.0,3089.0,357724.0,80.25415802001953,0.0423395968973636,12.398212552070618,392045.28571428574,1200.2857142857142,136302.2857142857,79.14532034737724,0.017203826436522268,9.555976438380423,644736.9090909091,2317.181818181818,230790.9090909091,80.29733553799716,0.032758471966138264,10.828628378207348,-99.99883849348734,-52.0,-100.0,0.0,-99.99692500363409,-56.00000000000001,-99.99822180627508,inf,-1.6049703239059188,0.0,0.759523203477602,0.759523203477602,12.0,1.0,0.0,0.1113890466781763,-0.13127435956682287,-0.510695509477096,0.9856531330348467,0.6080701758909333,0.5251718228586943,489692.6425929747,489692.6425929747,1858.8208530238635,1858.8208530238635,165380.18283243885,165380.18283243885,3,6.982366614977759e-06
2024-12-23 00:00:00+00:00,0,0,0,6275120808,0.0,0,3.0,78.96610260009766,4,6.956123254364367e-07,0.5133928457895914,0.0,12.0,0.0,11.0,78.96610260009766,7.528800551881432e-07,1.4480576068162918,639253.0,2308.0,221567.0,79.84390258789062,0.0328064113855361,12.707326412200928,300723.85714285716,870.5714285714286,104650.42857142857,79.0199203491211,0.01251719623858854,7.813985928893088,591009.0833333334,2124.0833333333335,211558.66666666666,80.18639945983887,0.030028599302293405,9.969025417172535,-99.99953070224153,-75.0,-100.0,0.0,-99.99819467700515,-63.63636363636363,-100.0,-100.0,-1.09939514395192,0.0,0.8504644385795974,0.8504644385795974,3.0,0.6,0.0,0.12834821144739786,-0.05067879813058097,-0.4440439664400548,0.9854529057474142,0.5088311933325173,0.4168424944693492,502632.2082525259,502632.2082525259,1894.346539207138,1894.346539207138,171180.41953677958,171180.41953677958,3,1.7455916537444396e-06
2024-12-24 00:00:00+00:00,0,0,0,6275120808,0.0,0,9.0,78.96610260009766,8,2.443461434310754e-06,1.2049555977185566,0.0,3.0,0.0,4.0,78.96610260009766,0.0,0.5133928457895914,586492.0,2067.0,202634.0,79.41357421875,0.0296006202697753,12.720182339350382,216940.57142857142,575.2857142857143,75703.85714285714,78.95599583217076,0.00828853620004921,6.1689535372314,545547.5384615385,1960.6923076923076,195285.53846153847,80.092530470628,0.027718707048270837,9.294866200291459,-99.99846545221418,200.0,-100.0,0.0,-99.99605199522291,100.0,-100.0,0.0,-0.5634699395593912,0.0,0.9318773075259283,0.9318773075259283,9.0,1.0,0.0,0.12049555977185566,-0.00020871843610562006,-0.3891212547218399,0.9858097299238904,0.397656585602697,0.2990231898484699,508383.3712689363,508383.3712689363,1906.976463087374,1906.976463087374,174078.8111285687,174078.8111285687,3,5.236774961233318e-06
2024-12-25 00:00:00+00:00,0,0,1,6275120808,0.0,0,15.0,78.96610260009766,11,4.39966142319686e-06,1.937706544995308,0.0,9.0,0.0,8.0,78.96610260009766,0.0,1.2049555977185566,506137.0,2026.0,175612.0,79.11344146728516,0.0299970190972089,12.529278675715128,144637.42857142858,285.85714285714283,50618.0,78.93494742257255,0.004003247757590796,4.655871804271426,506580.9285714286,1820.642857142857,181337.35714285713,80.0120713370187,0.025738799401965776,8.769354796341734,-99.99703637552678,66.66666666666667,-100.0,0.0,-99.99373619114866,37.5,-100.0,0.0,-0.18623746414625497,0.0,1.0062269408273659,1.0062269408273659,15.0,1.25,0.0,0.12110665906220675,0.023366383143836923,-0.3434806572211977,0.9865379823763193,0.28551692417499785,0.1555335855053539,509735.37803791487,509735.37803791487,1905.6279242586381,1905.6279242586381,175203.09325272817,175203.09325272817,3,8.727958268722197e-06
2024-12-26 00:00:00+00:00,0,0,0,6275120808,0.0,0,18.0,78.96610260009766,14,5.391037123552318e-06,1.0194128801425295,0.0,15.0,0.0,11.0,78.96610260009766,0.0,1.937706544995308,505562.0,2000.0,174270.0,78.74801635742188,0.0279983133077621,12.542731046676636,72416.85714285714,0.14285714285714285,25724.285714285714,78.96610260009766,3.4887136247821867e-06,3.009683494766553,472810.06666666665,1699.2666666666667,169249.13333333333,79.94234008789063,0.024022879441834726,8.252692001928454,-99.9964396058248,19.999999999999996,-100.0,0.0,-99.99196648878178,27.27272727272727,-100.0,0.0,0.27694188725457813,0.0,1.1233040659660893,1.0750805105860561,18.0,1.2,0.0,0.05365330948118576,1.4897023514804435e-15,-0.30522725241524895,0.9877882297826199,0.15316268042556583,0.00014522462360222956,527323.0583670739,508308.8878822272,1835.7390343395225,1895.5245963157786,179461.98039746835,175201.0871280144,3,1.0473549922466637e-05
2024-12-27 00:00:00+00:00,0,0,0,6275120808,0.0,0,0.0,78.96610260009766,0,0.0,0.0,0.0,18.0,0.0,14.0,78.96610260009766,0.0,1.0194128801425295,506836.0,1.0,179997.0,78.96610260009766,2.3668115318287164e-05,12.286006212234495,11.714285714285714,0.0,10.428571428571429,78.96610260009766,1.0755429359830617e-07,1.254539750161625,443259.4375,1593.0625,158671.0625,79.88132524490356,0.022521449476720055,7.736898751807925,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,1.299736405039538,1.1395100188860563,0.0,0.0,0.0,0.0,1.4897023514804435e-15,-0.27289827010210665,0.9885427208174128,2.642760587423638e-05,4.775638162609505e-06,510250.33221379254,505098.56999704766,1472.1429920394926,1879.879906403598,172010.77871043843,174468.87646892542,3,0.0
2024-12-28 00:00:00+00:00,0,1,0,6275120808,0.0,0,4.0,78.96610260009766,6,1.0002378123249016e-06,0.4761904676755269,0.0,0.0,0.0,0.0,78.96610260009766,0.0,0.0,25.0,0.0,25.0,78.96610260009766,0.0,2.658252775669098,8.714285714285714,0.0,7.714285714285714,78.96610260009766,1.0755429359830617e-07,0.9428165633054005,417185.5882352941,1499.3529411764705,149337.82352941178,79.82748861873851,0.02119665833103064,7.30979826450602,-84.0,inf,0.0,0.0,-76.0,inf,0.0,0.0,0.0,0.0,1.2877069324692774,1.2002718401483312,4.0,0.5714285714285714,0.0,0.09523809353510539,1.4897023514804435e-15,-0.24536076714010951,0.9892094060135739,2.0888271215569477e-05,5.074115547772599e-06,347451.56795365876,500736.1136745405,1170.6113576031335,1860.7422894229762,120510.53179667566,173256.4169010903,3,2.3274555383259192e-06
2024-12-29 00:00:00+00:00,0,1,0,6275120808,0.0,0,8.0,78.96610260009766,3,2.432441600266361e-06,1.3005050669113796,0.0,4.0,0.0,6.0,78.96610260009766,0.0,0.4761904676755269,12.0,0.0,11.0,78.96610260009766,7.528800551881432e-07,1.4480576068162918,8.142857142857142,0.0,6.571428571428571,78.96610260009766,0.0,0.9217376290332703,394009.05555555556,1416.0555555555557,141041.44444444444,79.77963383992513,0.020019066201528938,6.975948642417428,-33.333333333333336,100.0,0.0,0.0,-72.72727272727273,-50.0,-100.0,0.0,0.0,0.0,1.402992712950634,1.2579333620428845,8.0,2.0,0.0,0.1445005629901533,1.4897023514804435e-15,-0.2217316287959001,0.9898027704481599,2.066667511328047e-05,0.0,275024.0516865131,495637.13593034167,986.8999526210936,1839.4525551408983,95567.38911583582,171729.35738101605,3,4.6549110766518385e-06
2024-12-30 00:00:00+00:00,0,0,0,6275120808,1.8744917724689003e-06,0,59.0,78.96610260009766,13,1.7762026297237225e-05,5.950008392333984,0.0,8.0,0.0,3.0,78.96610260009766,0.0,1.3005050669113796,3.0,0.0,4.0,78.96610260009766,0.0,0.5133928457895914,16.142857142857142,0.0,7.857142857142857,78.96610260009766,2.677845389241286e-07,1.6983969928253264,373274.84210526315,1341.5263157894738,133618.8947368421,79.73681640625,0.018965529795752282,6.9219517871498795,1866.6666666666667,637.5,0.0,0.0,225.0,333.3333333333333,inf,inf,0.0,0.0,1.6456671958081297,1.3129157308198292,59.0,4.214285714285714,0.0,0.09916680653889974,1.4897023514804435e-15,-0.20131711457904922,0.9903342791838384,4.324657148553524e-05,1.4119539069459816e-05,247458.97623366845,490078.4121192879,864.8937176654384,1816.9056836164873,86082.3925870818,169998.16317206837,3,3.432996919030731e-05
2024-12-31 00:00:00+00:00,0,0,0,6275120808,3.3606811484787613e-06,0,21.0,78.96610260009766,8,6.256785328503465e-06,2.1519392480452857,0.0,59.0,0.0,13.0,78.96610260009766,1.8744917724689003e-06,5.950008392333984,9.0,0.0,8.0,78.96610260009766,0.0,1.2049555977185566,17.857142857142858,0.0,7.857142857142857,78.96610260009766,7.478818458496659e-07,1.8336803714434304,354612.15,1274.45,126938.35,79.69828071594239,0.018017421340022093,6.6834511601946485,133.33333333333334,-64.40677966101696,0.0,0.0,0.0,-38.46153846153846,inf,79.28492393713711,0.0,0.0,1.9868497140617174,1.3655875764940677,21.0,2.3333333333333335,0.0,0.09781542036569481,1.4897023514804435e-15,-0.18356772401279,0.9908131253363629,5.03568274723324e-05,4.150881703523224e-05,215531.8958852112,484253.9465138508,730.9813853404792,1793.7074359519934,75215.38610689162,168139.67193762484,3,1.2219141576211078e-05
2025-01-01 00:00:00+00:00,0,0,1,6275120808,0.0,0,10.0,78.96610260009766,5,2.8685315973248345e-06,0.5376838246981303,0.0,21.0,0.0,8.0,78.96610260009766,3.3606811484787613e-06,2.1519392480452857,15.0,0.0,11.0,78.96610260009766,0.0,1.937706544995308,17.142857142857142,0.0,7.0,78.96610260009766,7.478818458496659e-07,1.633677125686691,337726.3333333333,1213.7619047619048,120893.90476190476,79.66341509137835,0.017159448895259135,6.390795572790053,-33.333333333333336,-52.38095238095239,0.0,0.0,-54.54545454545454,-37.5,0.0,-100.0,0.0,0.0,2.5414190999604402,1.4162157697144373,10.0,1.6666666666666667,0.0,0.048880347699830025,1.4897023514804435e-15,-0.16804456834669437,0.9912467662793412,5.075961052150847e-05,4.358425788699385e-05,183813.9453625816,478293.3591145013,534.5019916902831,1770.2714454219135,64330.180240752365,166206.6289240308,3,5.818638845814799e-06
2025-01-02 00:00:00+00:00,0,0,0,6275120808,0.0,0,5.0,78.96610260009766,7,1.4505160959052031e-06,0.434331809480985,0.0,10.0,0.0,5.0,78.96610260009766,0.0,0.5376838246981303,18.0,0.0,14.0,78.96610260009766,0.0,1.0194128801425295,15.285714285714286,0.0,6.0,78.96610260009766,7.478818458496659e-07,1.5500941155921846,322375.36363636365,1158.590909090909,115399.04545454546,79.6317190690474,0.016379473945474628,6.120047219912368,-72.22222222222221,-50.0,0.0,0.0,-50.0,39.99999999999999,0.0,0.0,0.0,0.0,3.740155369894708,1.4650230757477245,5.0,0.625,0.0,0.0723886349134975,1.4897023514804435e-15,-0.15439423917041198,0.9916413148336958,4.7415888463972165e-05,4.5659698738755466e-05,135453.73403006172,472287.3467798366,0.26726124276822766,1746.8812116261563,48103.857908387385,164235.93034977143,3,2.9093194229073995e-06
2025-01-03 00:00:00+00:00,0,0,0,6275120808,0.0,0,26.0,78.96610260009766,10,7.67659549980281e-06,2.627258171637853,0.0,5.0,0.0,7.0,78.96610260009766,0.0,0.434331809480985,0.0,0.0,0.0,78.96610260009766,0.0,0.0,19.0,0.0,7.428571428571429,78.96610260009766,7.478818458496659e-07,1.9254167115404495,308360.17391304346,1108.2173913043478,110382.13043478261,79.60277922257133,0.015667322904367037,5.968186826509128,inf,420.0,0.0,0.0,inf,42.85714285714286,0.0,0.0,0.0,0.0,0.9741047071409608,1.5121876673348065,26.0,2.3636363636363638,0.0,0.09730585820880938,1.4897023514804435e-15,-0.14232992089313015,0.992001829223908,6.161625789378993e-05,4.773513959051707e-05,14.95946514537904,466298.4520885204,0.0,1723.73067809124,6.069650217039524,162253.72834357707,3,1.5128460999118477e-05
2025-01-04 00:00:00+00:00,0,1,0,6275120808,0.0,0,4.0,78.96610260009766,4,1.0195634642769044e-06,0.5581395328044891,0.0,26.0,0.0,10.0,78.96610260009766,0.0,2.627258171637853,4.0,0.0,6.0,78.96610260009766,0.0,0.4761904676755269,19.0,0.0,7.142857142857143,78.96610260009766,7.478818458496659e-07,1.9371237208445866,295512.0,1062.0416666666667,105783.04166666667,79.57625102996826,0.015014517783351743,5.742768189271435,0.0,-84.61538461538461,0.0,0.0,-33.333333333333336,-60.0,0.0,0.0,0.0,0.0,1.0803836372195499,1.557879275713376,4.0,0.8,0.0,0.11162790656089783,1.4897023514804435e-15,-0.1316170966106927,0.9923325311010087,6.429518936625248e-05,4.981058044227869e-05,14.971030401470905,460372.0205246112,0.0,1700.951357307885,4.051860910019395,160278.79037435912,3,2.3274555383259192e-06
2025-01-05 00:00:00+00:00,0,1,0,6275120808,0.0,0,4.0,78.96610260009766,9,9.73829129903603e-07,0.3517316083113352,0.0,4.0,0.0,4.0,78.96610260009766,0.0,0.5581395328044891,8.0,0.0,3.0,78.96610260009766,0.0,1.3005050669113796,18.428571428571427,0.0,8.0,78.96610260009766,7.478818458496659e-07,1.8015846553302948,283691.68,1019.56,101552.08,79.55184509277343,0.014413937072017673,5.527126726033031,-50.0,0.0,0.0,0.0,200.0,125.0,0.0,0.0,0.0,0.0,1.1439594790558287,1.6022240649014785,4.0,0.4,0.0,0.07034632166226704,1.4897023514804435e-15,-0.1220626478928787,0.9926369716253258,6.495985863445635e-05,5.18860212940403e-05,15.198318793170298,454537.6367083295,0.0,1678.6307932359637,3.9502392359143954,158323.81200983844,3,2.3274555383259192e-06
2025-01-06 00:00:00+00:00,0,0,0,6275120808,0.0,0,5.0,78.96610260009766,2,1.4739107365427622e-06,0.9482758839925132,0.0,4.0,0.0,9.0,78.96610260009766,0.0,0.3517316083113352,59.0,0.0,13.0,78.96610260009766,1.8744917724689003e-06,5.950008392333984,10.714285714285714,0.0,6.428571428571429,78.96610260009766,4.800973069255374e-07,1.0870514398529416,272780.6538461539,980.3461538461538,97646.30769230769,79.52931653536282,0.01385955487694007,5.351017078262242,-91.52542372881356,25.0,0.0,0.0,-84.61538461538461,-77.77777777777779,-100.0,0.0,0.0,0.0,1.1247140821584714,1.645335788832103,5.0,1.6666666666666667,0.0,0.15804598066541886,1.4897023514804435e-15,-0.11350647755158215,0.9929181594938675,3.927802636739952e-05,3.46401678256159e-05,15.103303388985188,448815.7722740984,0.0,1656.825324343099,4.111093931992068,156398.22173433282,3,2.9093194229073995e-06
2025-01-07 00:00:00+00:00,0,0,0,6275120808,0.0,0,4.0,78.96610260009766,2,1.0871291478763853e-06,0.7107843160629272,0.0,5.0,0.0,2.0,78.96610260009766,0.0,0.9482758839925132,21.0,0.0,8.0,78.96610260009766,3.3606811484787613e-06,2.1519392480452857,8.285714285714286,0.0,5.571428571428571,78.96610260009766,0.0,0.8811721638554619,262677.81481481483,944.0370370370371,94029.85185185185,79.50845675998264,0.013346238029645994,5.179156605588194,-80.95238095238095,-19.999999999999996,0.0,0.0,-75.0,0.0,-100.0,0.0,0.0,0.0,1.1685202749255204,1.6873138500610083,4.0,1.3333333333333333,0.0,0.14215686321258544,1.4897023514804435e-15,-0.10581502110966916,0.9931786607112472,3.1543258769514394e-05,0.0,15.274229307955016,443219.9150407978,0.0,1635.5690254578183,4.322188461634368,154508.07528552914,3,2.3274555383259192e-06
