timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-21 00:00:00+00:00,1,0,0,5903289376,88.4465560913086,0.0077770887740373,3801,17.099087675412495,0.0303369332104921,205786.0,391442,245.0,209080.0,3820.0,379879.0,88.47612762451172,0.0286713130772113,19.072130640347797,205786.0,4127.0,350197.0,86.27198791503906,0.0315671898424625,20.321038246154785,146043.14285714287,2588.714285714286,183605.57142857142,87.8916495186942,0.019378123804926827,45.557854890823364,140560.86666666667,2786.9333333333334,230842.76666666666,86.3489507039388,0.02026706005757049,27.81671369749567,0.0,-1.5754735029653744,-7.899200387690819,-0.49738219895287816,11.777656576155703,3.043863967210614,-3.897263703579734,5.80936118550035,2.5205958838123044,-0.03342317752492718,0.3350780712574247,0.33864938775425507,54.12572330352446,0.5257112785258645,0.009710226009917153,8.309119465958731e-05,0.3284759521484392,0.09346077211441628,1.0178658663733482,1.0390028627489696,0.9561388652267001,55501.781237677045,47600.851438874146,996.6128349851533,782.2454828263951,132741.29231508193,89261.88315662958,23,0.7024323973757689
2025-08-22 00:00:00+00:00,1,0,0,5903289376,88.41682434082031,0.0077174584091579,3938,17.05136493841807,0.0268241371959447,207180.0,370794,245.0,205786.0,3801.0,391442.0,88.4465560913086,0.0303369332104921,17.099087675412495,212024.0,2705.0,343555.0,86.28589630126953,0.0227920096367597,22.003107229868572,145351.14285714287,2764.8571428571427,187496.85714285713,88.1960678100586,0.019954142027667543,44.850463134901865,144283.8,2854.0333333333333,235559.66666666666,86.44977213541667,0.020638485656430273,27.842761833253117,-2.2846470210919567,0.677402738767463,45.582255083179305,3.6043146540384097,7.928570389020684,-5.274855534153211,17.690969876925,-11.579272005426343,2.469613379352964,-0.03361549821971899,0.33540460488298307,0.33487238470604747,52.5971058644326,0.5587453984007336,0.010620423684246013,8.230177930610467e-05,0.15535136631557128,0.10020348333543372,1.0202001188841365,1.007397523887941,0.9668413836094844,56592.26796005485,48316.66018045041,1022.251318532659,792.0354608629395,138164.53498565473,92843.8219006866,23,0.7071906936735822
2025-08-23 00:00:00+00:00,1,1,0,5903289376,88.43132019042969,0.0076699676397408,3940,18.780253887176514,0.0247756242752075,208600.0,336622,245.0,207180.0,3938.0,370794.0,88.41682434082031,0.0268241371959447,17.05136493841807,72528.0,1472.0,42601.0,87.36556243896484,0.0097821000963449,65.82624737421672,164790.0,3117.4285714285716,229499.85714285713,88.34831891741071,0.022096074053219342,38.129606922467545,148036.66666666666,2911.633333333333,239065.53333333333,86.55038274129232,0.0209420108236372,27.957054121079654,187.6130597838076,0.6853943430833009,167.66304347826087,0.0507872016251909,690.1739395788832,-9.215898854889781,153.27510484650384,-7.636826883836911,1.2198831229518037,0.016394899633009885,0.3359986287111103,0.329702493524013,52.93072824156305,0.6196843352949739,0.0117044884039415,9.002954869428485e-05,0.061913354056221115,0.10583752556823126,1.0207732897206543,1.1131701605458109,1.055107565328901,57591.79695442376,48808.05813298313,1045.6482320908533,806.436798016685,140541.75370025402,94651.30609541418,23,0.7120377386828326
2025-08-24 00:00:00+00:00,1,1,0,5903289376,88.42501831054688,0.0075247716470222,3752,21.86221730709076,0.0260714925825595,207180.0,325915,248.0,208600.0,3940.0,336622.0,88.43132019042969,0.0247756242752075,18.780253887176514,67538.0,1357.0,37873.0,87.95782470703125,0.0098300278186798,63.59718608856201,184738.85714285713,3459.5714285714284,270648.71428571426,88.41506086077008,0.024416283305202156,32.16746852511451,151700.33333333334,2969.3333333333335,242539.63333333333,86.64839223225911,0.02134112234537795,28.12514096642462,206.7606384553881,-0.6807286673058521,176.49226234340455,-4.771573604060919,760.5470915955958,-3.1807190260886076,165.22297864728702,5.230416367949009,0.5311563866793545,-0.0071262985435915915,0.3366711177910796,0.32294392616632395,55.20383693045564,0.6356852685968164,0.011512168779685562,0.00010552230806440146,0.014346258980889521,0.11058264404568603,1.0203889372093073,1.2177880765556905,1.1440955592708189,58354.6036483032,48990.70124740674,1056.2755036260387,802.4311908767974,141982.97445938783,95896.16002109743,23,0.7071906936735822
2025-08-25 00:00:00+00:00,1,0,0,5903289376,88.3651123046875,0.0073139339678666,3477,23.28895592689514,0.0270540658384561,203522.0,276220,249.0,207180.0,3752.0,325915.0,88.42501831054688,0.0260714925825595,21.86221730709076,59794.0,1291.0,31160.0,88.25753784179688,0.010050430893898,67.44839318593343,205271.42857142858,3771.8571428571427,305657.28571428574,88.43042864118304,0.026845374011567603,25.858977488109044,155343.66666666666,3019.3,244482.7,86.74136581420899,0.02181279842431341,28.39558743249967,240.37194367327825,-1.7656144415484132,169.32610379550735,-7.3294243070362475,786.4569961489088,-15.247840694659654,169.18314372851074,3.768764879053732,0.12188699744088982,-0.06774780147512649,0.33699249372343315,0.313058469223381,58.51696377228292,0.7368085699494246,0.012587746767986503,0.00011442911084690743,-0.013508660452705974,0.11426179268468858,1.019472402943157,1.3214019790835498,1.2307166411827601,58835.08620311084,48631.65049021382,1055.8903981792025,785.0557261134074,142060.03902676405,95970.81112618155,23,0.694704432656795
2025-08-26 00:00:00+00:00,1,0,0,5903289376,88.35991668701172,0.0073084312033607,3253,24.299821853637695,0.0259004216641187,205328.0,243134,244.0,203522.0,3477.0,276220.0,88.3651123046875,0.0270540658384561,23.28895592689514,195552.0,3675.0,58729.0,88.45204162597656,0.024184051901102,63.85883204142253,206668.0,3711.5714285714284,332000.85714285716,88.41726793561664,0.027090569691998554,20.207690318425495,158895.23333333334,3050.6,244945.03333333333,86.83142801920573,0.02215782900651291,27.812322885575504,4.999181803305519,0.8873733552146712,-11.482993197278912,-6.442335346563133,313.9930868906332,-11.978133371949895,7.097114123123793,-4.2642173683836715,-0.10415241668970676,-0.005879716033030391,0.33747733584218315,0.3036433767164627,63.100184388444994,0.8445020256236248,0.013379398276677565,0.0001183457858054035,-0.017975943429128807,0.11723291653812389,1.0182634324067565,1.300655757032359,1.2226184110381821,59267.64919298427,48247.485193483575,1042.712122989166,774.6153483704254,141758.85810754844,95928.36743021538,23,0.7008690546896867
2025-08-27 00:00:00+00:00,1,0,0,5903289376,88.31459045410156,0.0075578421398394,3271,24.611431280771892,0.0267491843551397,214047.0,224388,230.0,205328.0,3253.0,243134.0,88.35991668701172,0.0259004216641187,24.299821853637695,209080.0,3820.0,379879.0,88.47612762451172,0.0286713130772113,19.072130640347797,207377.57142857142,3633.1428571428573,309787.85714285716,88.39419119698661,0.026815979874559755,20.999018981343223,162664.6,3079.9666666666667,244528.9,86.91990025838216,0.022506007676323204,28.13121322007571,2.37564568586186,4.246376529260498,-14.371727748691098,0.5533353827236409,-40.93171773117229,-7.7101516036424345,-6.704013579340939,3.2770226756456244,-0.18257712531871695,-0.051297278912920685,0.3387696620922219,0.29497628542754084,65.41778728606357,0.953910396677199,0.01457736341799286,0.00011498089811991653,-0.020568575177878176,0.11872581167931956,1.0169614890746757,1.274878316662454,1.1915031870699455,59864.107977481566,47982.199478556766,1019.9333446223479,765.3520931158304,140563.594189527,95991.65218746514,23,0.7306305937288795
2025-08-28 00:00:00+00:00,1,0,0,5903289376,88.34321594238281,0.0076378119411906,3728,21.534597317377727,0.0304290764033794,218281.0,268687,222.0,214047.0,3271.0,224388.0,88.31459045410156,0.0267491843551397,24.611431280771892,205786.0,3801.0,391442.0,88.4465560913086,0.0303369332104921,17.099087675412495,209162.57142857142,3622.714285714286,292251.4285714286,88.37942831856864,0.02682914318782937,21.63266321590968,166546.46666666667,3126.233333333333,245371.76666666666,87.00606104532878,0.02296672190229093,28.308730395750146,6.071841621879037,1.9780702369105896,-1.920547224414626,13.971262610822377,-31.35969057995821,19.742143073604645,0.30373272159043285,13.757025258725797,-0.11683908734568815,0.032413090672855915,0.3402055768572458,0.28580410704993114,58.5360686511129,0.8123957899124635,0.013874828797713333,9.865493864531994e-05,-0.018549510410851674,0.11989809403297519,1.0157847310490744,1.255881170071284,1.168174687792652,60421.482465780726,47599.66418798779,995.3360026854047,761.0185861762826,137469.4495413156,96092.36761671047,23,0.7450829800451936
2025-08-29 00:00:00+00:00,1,0,0,5903289376,88.3057861328125,0.0076413186382574,4271,22.88495910167694,0.0316909812390804,220485.0,292161,219.0,218281.0,3728.0,268687.0,88.34321594238281,0.0304290764033794,21.534597317377727,207180.0,3938.0,370794.0,88.41682434082031,0.0268241371959447,17.05136493841807,211063.2857142857,3670.285714285714,281018.14285714284,88.36356571742466,0.02752440662256304,22.46603381066095,170367.56666666668,3192.6666666666665,246812.76666666666,87.08760019938151,0.02345054727047677,27.299541375487323,6.421951925861569,1.0097076703881713,8.456069070594218,14.565450643776835,-21.206653829349985,8.736559640027242,18.14352501847283,4.147036272060034,-0.12558493118888236,-0.04236862918226558,0.34136200193774946,0.2768040952162568,51.611657303370784,0.7546669313599988,0.01461860200847475,0.00010379325264042589,-0.021097455705907896,0.12037686866701067,1.0146515177260818,1.2388701079897584,1.1737212912389077,60833.17142832094,47158.44014536199,1034.0796513203068,771.3382608451878,135097.56685832085,96470.97474787802,23,0.7526061400454667
2025-08-30 00:00:00+00:00,1,1,0,5903289376,88.2471694946289,0.0066230795734407,4031,23.857592185338337,0.0263972971588373,193166.0,308757,217.0,220485.0,4271.0,292161.0,88.3057861328125,0.0316909812390804,22.88495910167694,208600.0,3940.0,336622.0,88.43132019042969,0.0247756242752075,18.780253887176514,208858.42857142858,3683.285714285714,277037.4285714286,88.33725847516742,0.0277560741773673,23.191367853255496,173326.06666666668,3234.7,249023.2,87.16820780436198,0.02369537421812609,27.620171429166472,-7.398849472674973,-12.39041204617094,2.30964467005077,-5.619292905642704,-8.277830920141882,5.680429626130801,6.5454370215509705,-16.704071231833872,-0.20824148661834352,-0.06637915900032931,0.2821619864540285,0.26330407509881787,47.90823412698413,0.6256226559311824,0.013055532164348778,0.00012350759801279897,-0.023889269147599142,0.11917755500360641,1.01341143405666,1.205002989960513,1.1713709993292667,52714.691420570234,45637.45967418271,921.8738114166312,781.7987725045723,124352.35768177657,97124.91806250467,23,0.659355138209051
2025-08-31 00:00:00+00:00,1,1,0,5903289376,88.26290893554688,0.0075487351783891,3556,24.424428860346477,0.0265124570578336,222559.0,314954,215.0,193166.0,4031.0,308757.0,88.2471694946289,0.0263972971588373,23.857592185338337,207180.0,3752.0,325915.0,88.42501831054688,0.0260714925825595,21.86221730709076,211055.42857142858,3655.285714285714,275471.5714285714,88.31409999302456,0.027819069102406457,23.55739807514917,177041.33333333334,3264.6,251906.86666666667,87.24866561889648,0.023984497847656362,27.803839359133715,7.423013804421275,15.216445958398484,-5.223880597014929,-11.783676507070206,-3.363146832763142,2.0070800014250656,1.6913664374132553,0.43625640270426036,-0.18332976130203127,0.017835632585283534,0.205288490881601,0.2537737408084968,62.56929997188642,0.7066374561445286,0.011290501817719992,0.00010974312032865959,-0.01931817190987035,0.11714336153397423,1.0122114689843156,1.1921251642070132,1.1598770705605908,40626.005806923466,44928.441437724025,709.9070052083994,776.1543838607159,108468.91327285169,97774.92493996638,23,0.7596855564885548
2025-09-01 00:00:00+00:00,0,0,1,5903289376,88.26441192626953,0.0074413169909319,3390,19.98017891248067,0.0264425538480281,221610.0,298395,210.0,222559.0,3556.0,314954.0,88.26290893554688,0.0265124570578336,24.424428860346477,203522.0,3477.0,276220.0,88.3651123046875,0.0270540658384561,23.28895592689514,213639.42857142858,3642.8571428571427,278639.4285714286,88.29971422467914,0.02773171024663103,23.084715644518532,179684.5,3293.9,254466.13333333333,87.33026631673177,0.024317640997469372,27.787296193175845,8.887491278584125,-0.42640378506373366,-2.5021570319240682,-4.668166479190106,8.02802114256751,-5.257593172336272,-2.2603330459807003,-0.26366175587956286,-0.11395943013204901,0.00170285654617075,0.04342816556227713,0.25125694100464485,65.35240342081981,0.7426708132816794,0.011360742101100552,9.015878684939227e-05,-0.017354420253210826,0.11381880746402327,1.0111009384127074,1.1889697139788271,1.1403947549647988,9096.265029917713,45146.9778159491,294.5945341659313,763.2080816278544,83194.26007993141,97959.40707594769,23,0.7564462285211051
2025-09-02 00:00:00+00:00,0,0,0,5903289376,88.28148651123047,0.0075446328775959,3463,21.788170218467712,0.0294978488236665,226884.0,269523,200.0,221610.0,3390.0,298395.0,88.26441192626953,0.0264425538480281,19.98017891248067,205328.0,3253.0,243134.0,88.35991668701172,0.0259004216641187,24.299821853637695,216718.85714285713,3672.8571428571427,282409.28571428574,88.28850991385323,0.02824562841228071,22.725908268065677,182530.36666666667,3313.6666666666665,255115.66666666666,87.41014175415039,0.02458893439422046,27.916282800833383,10.49832463180862,2.3798565046703635,6.455579465109129,2.1533923303834746,10.853685621920416,-9.675765344593579,13.88945402588373,11.55446252732597,-0.08876216583483254,0.019344812465527106,0.0437671460310799,0.24844048954419895,65.49769053117782,0.8417951648090708,0.012848577492171383,9.60317791765331e-05,-0.010707037789480539,0.10998989864769591,1.0100488128960292,1.1873030285345605,1.148712992577659,9265.217202105698,45347.9336513488,301.74752017882173,759.5210075564343,50253.31929253632,97993.62273596945,23,0.7744485632948983
2025-09-03 00:00:00+00:00,0,0,0,5903289376,88.29389190673828,0.0076050851283441,3180,23.35082236925761,0.0283160768449306,230665.0,239840,194.0,226884.0,3463.0,269523.0,88.28148651123047,0.0294978488236665,21.788170218467712,214047.0,3271.0,224388.0,88.31459045410156,0.0267491843551397,24.611431280771892,219092.85714285713,3659.8571428571427,284616.71428571426,88.28555297851562,0.028469470196536558,22.545821280706495,185380.53333333333,3324.2,255634.73333333334,87.49192530314127,0.02480694632977242,27.695026959313285,7.763715445673136,1.6664903651204988,-2.7820238459186797,-8.172105111175277,6.886286254166896,-11.013160286877188,5.857720627993013,-4.006298851825929,-0.02343729077703971,0.014052091778316012,0.049284947914205846,0.2460047341784985,72.51336057843446,0.9617413202913597,0.013258783944363141,0.00010123218146262392,-0.006404604230602371,0.10486560689992079,1.009070867655782,1.1818547136710713,1.1476410606156915,10509.286429545951,45604.48882453494,328.21750527543963,755.249006665329,48584.51964982687,97865.74853582906,23,0.7873546739850219
2025-09-04 00:00:00+00:00,0,0,0,5903289376,88.3197021484375,0.0078304856159433,3153,28.061891638714336,0.0272586569190025,239286.0,213222,190.0,230665.0,3180.0,239840.0,88.29389190673828,0.0283160768449306,23.35082236925761,218281.0,3728.0,268687.0,88.34321594238281,0.0304290764033794,21.534597317377727,222093.57142857142,3577.714285714286,276693.14285714284,88.28219386509487,0.028016553127339857,23.478291898040293,188374.63333333333,3322.5333333333333,254933.63333333333,87.57227910359701,0.024938530164460293,27.823987598004553,9.62291724886728,3.737454750395597,-15.423819742489275,-0.8490566037735903,-20.64297863313075,-11.09823215476985,-10.419046054335046,-3.7343447389231343,-0.0266164115653722,0.02923219391719467,0.05721653962494004,0.24478269194291521,75.86746987951807,1.1222335301538764,0.014787335324988393,0.00011727294687431551,0.00549180167062643,0.09928998427343284,1.0081066151157039,1.1789993562220855,1.1234243936022352,12337.492093142258,46110.84984109294,349.7390628567455,755.580787498453,45224.86227802079,98099.25270778775,23,0.8167816986503369
