timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-05 00:00:00+00:00,1,0,0,7800084083,97.6815414428711,0.2374676714743892,0.0061270287260413,554,29382,10.861346244812012,10792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29382.0,554.0,10792.0,97.6815414428711,0.0061270287260413,10.861346244812012,29382.0,554.0,10792.0,97.6815414428711,0.0061270287260413,10.861346244812012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94054054054054,2.722320022236635,0.051329565459093854,0.0003696472873706569,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-06-06 00:00:00+00:00,1,0,0,7800084083,97.8484878540039,0.0921152883711394,0.0038625295273959,398,14886,10.044512689113615,64423,0.0,29382.0,554.0,10792.0,97.6815414428711,0.0061270287260413,10.861346244812012,0.0,0.0,0.0,0.0,0.0,0.0,22134.0,476.0,37607.5,97.7650146484375,0.0049947791267185996,10.452929466962814,22134.0,476.0,37607.5,97.7650146484375,0.0049947791267185996,10.452929466962814,0.0,-49.33632836430467,0.0,-28.158844765342963,0.0,496.95144551519644,0.0,-36.959173849157104,0.0,0.17090886227513202,0.46309839613626963,0.46309839613626963,37.30827067669173,0.23106295790388676,0.006177821929715634,0.0006747170477002496,0.0,0.0,1.0,1.0,1.0,10250.219900080192,10250.219900080192,110.30865786510141,110.30865786510141,37922.84378181573,37922.84378181573,1,0.5066367163569533
2025-06-07 00:00:00+00:00,1,1,0,7800084083,98.19893646240234,0.1342687326486278,0.0027420988772064,344,31511,10.834358394145966,82348,0.0,14886.0,398.0,64423.0,97.8484878540039,0.0038625295273959,10.044512689113615,0.0,0.0,0.0,0.0,0.0,0.0,25259.666666666668,432.0,52521.0,97.90965525309245,0.004243885710214533,10.58007244269053,25259.666666666668,432.0,52521.0,97.90965525309245,0.004243885710214533,10.58007244269053,0.0,111.68211742576916,0.0,-13.567839195979904,0.0,27.823913819598587,0.0,-29.007691520351663,0.0,0.3581543425804634,0.3581482533198875,0.3581482533198875,91.33623188405797,0.38265188405445116,0.004177342772832699,0.00034381690765885903,0.25869750976560585,0.0,1.0,1.0,1.0,9046.70549610925,9046.70549610925,109.05044704172468,109.05044704172468,37233.16380594053,37233.16380594053,2,1.0
2025-06-08 00:00:00+00:00,1,1,0,7800084083,98.56407165527344,0.1679850532837696,0.0106010930612683,1170,56558,9.941582043965658,149505,0.0,31511.0,344.0,82348.0,98.19893646240234,0.0027420988772064,10.834358394145966,0.0,0.0,0.0,0.0,0.0,0.0,33084.25,616.5,76767.0,98.0732593536377,0.005833187547977975,10.420449843009312,33084.25,616.5,76767.0,98.0732593536377,0.005833187547977975,10.420449843009312,0.0,79.48652851385229,0.0,240.11627906976742,0.0,81.55267887501823,0.0,286.6050618885231,0.0,0.3718321257083046,0.5230544613870054,0.5230544613870054,48.29888983774552,0.3782991986943668,0.007825772878680455,0.00017577365306963805,0.2998039245605453,0.0,1.0,1.0,1.0,17304.864564143034,17304.864564143034,379.59056890286405,379.59056890286405,57233.55416187256,57233.55416187256,3,1.0
2025-06-09 00:00:00+00:00,1,0,0,7800084083,98.5409927368164,0.0924868321116697,0.0086363777518272,845,45373,10.687719742457071,128554,0.0,56558.0,1170.0,149505.0,98.56407165527344,0.0106010930612683,9.941582043965658,0.0,0.0,0.0,0.0,0.0,0.0,35542.0,662.2,87124.4,98.16680603027343,0.00639382558874782,10.473903822898865,35542.0,662.2,87124.4,98.16680603027343,0.00639382558874782,10.473903822898865,0.0,-19.77615898723434,0.0,-27.77777777777778,0.0,-14.01357814119929,0.0,-18.533138970539742,0.0,-0.023415143134253302,0.44911215123271603,0.44911215123271603,53.632387706855795,0.35294620979347363,0.00657306211349228,0.00023554722401501017,0.2434486389160073,0.2434486389160073,1.0,1.0,1.0,15962.344079113192,15962.344079113192,344.2516521383739,344.2516521383739,54709.58293845787,54709.58293845787,3,0.8022384101276566
2025-06-10 00:00:00+00:00,1,0,0,7800084083,98.53668975830078,0.0580672240379582,0.0080885645002126,793,34894,9.4043643673261,97775,0.0,45373.0,845.0,128554.0,98.5409927368164,0.0086363777518272,10.687719742457071,0.0,0.0,0.0,0.0,0.0,0.0,35434.0,684.0,88899.5,98.228453318278,0.00667628207399195,10.29564724697007,35434.0,684.0,88899.5,98.228453318278,0.00667628207399195,10.29564724697007,0.0,-23.09523284772883,0.0,-6.153846153846154,0.0,-23.94246775674036,0.0,-6.343090440881872,0.0,-0.004366688822710074,0.4029916259710047,0.4029916259710047,43.9471032745592,0.3568769432171494,0.008110374734086075,0.0002695046386968362,0.1919540405273532,0.1919540405273532,1.0,1.0,1.0,14279.60527465658,14279.60527465658,312.5040799733661,312.5040799733661,49126.537149487755,49126.537149487755,3,0.6169595813147565
2025-06-11 00:00:00+00:00,1,0,0,7800084083,98.61172485351562,0.071439697365409,0.0110519938170909,1049,53807,10.515860478083292,196222,0.0,34894.0,793.0,97775.0,98.53668975830078,0.0080885645002126,9.4043643673261,0.0,0.0,0.0,0.0,0.0,0.0,38058.71428571428,736.1428571428571,104231.28571428571,98.28320639474052,0.0073013837515775145,10.327106279986245,38058.71428571428,736.1428571428571,104231.28571428571,98.28320639474052,0.0073013837515775145,10.327106279986245,0.0,54.20129535163638,0.0,32.28247162673392,0.0,100.68729225262084,0.0,36.63727125870615,0.0,0.07614939714222224,0.3880788666953868,0.3880788666953868,51.2447619047619,0.2742135223699566,0.005345958424853355,0.00019543302999708764,0.16103608267648228,0.16103608267648228,1.0,1.0,1.0,14769.782707883527,14769.782707883527,316.8824327577599,316.8824327577599,60470.04312802135,60470.04312802135,3,0.951359666183387
2025-06-12 00:00:00+00:00,1,0,0,7800084083,98.60688018798828,0.0284977742431308,0.0060175056569278,465,26080,12.26778569428817,118761,0.0,53807.0,1049.0,196222.0,98.61172485351562,0.0110519938170909,10.515860478083292,29382.0,554.0,10792.0,97.6815414428711,0.0061270287260413,10.861346244812012,37587.0,723.4285714285714,119655.42857142857,98.41539764404297,0.007285737598847014,10.528026201339982,36561.375,702.25,106047.5,98.32366561889648,0.0071408989897463,10.569691206773985,-11.238173031107479,-51.530470013195306,-16.064981949458478,-55.67206863679694,1000.4540400296517,-39.47620552231656,-1.7875396707053293,-45.55275947022087,0.9473015387030603,-0.00491286967603255,0.3915331020183574,0.3915331020183574,55.9656652360515,0.21959886158872366,0.003915393812835756,0.000470372520006448,0.10976328168596894,0.13433020455497194,1.000932959776968,1.028052145194211,1.0202829656754269,14314.988567806422,14314.988567806422,308.64114622463603,308.64114622463603,56219.56982353082,56219.56982353082,3,0.46111955868312177
2025-06-13 00:00:00+00:00,1,0,0,7800084083,98.60188293457033,0.0280224682110468,0.0071169906295835,729,28707,10.3342191974322,117506,0.0,26080.0,465.0,118761.0,98.60688018798828,0.0060175056569278,12.26778569428817,14886.0,398.0,64423.0,97.8484878540039,0.0038625295273959,10.044512689113615,39561.42857142857,770.7142857142857,127238.71428571429,98.52302551269531,0.007750660613445244,10.569412845385495,35688.666666666664,705.2222222222222,107320.66666666667,98.35457865397136,0.007138242505283767,10.543527650180454,92.84562676340184,10.072852760736195,83.16582914572865,56.77419354838709,82.39759092249663,-1.0567442173777586,84.2572484975084,18.271440615762312,0.7699608824722315,-0.005067854705909092,0.3823061157371042,0.3823061157371042,39.324657534246576,0.24430033955423933,0.0062038857259567514,0.00035997698193647064,0.04875673566546073,0.11257896423340027,1.0017126488774517,1.1085151748854514,1.0857939622684663,13643.995529169599,13643.995529169599,288.8450180363934,288.8450180363934,52727.11453796804,52727.11453796804,3,0.5075674528802292
2025-06-14 00:00:00+00:00,1,1,0,7800084083,98.4880599975586,0.0829075375574062,0.0190006587654352,2172,103626,12.498764753341677,348473,0.0,28707.0,729.0,117506.0,98.60188293457033,0.0071169906295835,10.3342191974322,31511.0,344.0,82348.0,98.19893646240234,0.0027420988772064,10.834358394145966,49863.57142857143,1031.857142857143,165256.57142857142,98.5643288748605,0.010073312026049358,10.807185182413452,42482.4,851.9,131435.9,98.36792678833008,0.00832448413129891,10.739051360496576,228.85658976230522,260.9781586372662,531.3953488372092,197.94238683127574,323.1711759848448,196.55762258948477,592.923910343916,166.97602616553056,0.2944263406222891,-0.11543687972699335,0.5894303599235835,0.5894303599235835,47.68798895536125,0.2973708225003874,0.006232889684739751,0.00012061301353258974,-0.0012880052838891232,0.08915641091086708,1.0019966069525186,1.1737465733708883,1.2100824347991845,25040.416322417645,25040.416322417645,537.870792002028,537.870792002028,91031.24734879655,91031.24734879655,4,1.0
