timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-08-19 00:00:00+00:00,1,0,0,4867536568,89.0834732055664,67636,0.0068012401461601,430,339609.0,9.784913341204325,0.0127499626908493,0.0,437419.0,415.0,95483.0,89.07238006591797,0.0061434796079993,9.15814971923828,536546.0,574.0,101306.0,88.99716186523438,0.0082203252241015,10.380239446957908,395844.5714285714,452.2857142857143,80464.14285714286,89.04562159946987,0.0070355585776269,9.957662525631132,849614.3666666667,946.4,224745.53333333333,91.15759913126628,0.01627406414287781,9.162129273017248,-36.70458823660972,-22.36071135455936,-25.087108013937286,3.6144578313253017,-33.23593864134404,-29.164353864038628,-17.26312571892811,10.706644770242967,0.096982126758971,0.012454073462753179,0.9583354391870458,0.7381369517854149,787.9559164733179,5.02105356535624,0.006357467066842113,2.881220618122059e-05,0.013367516653880224,-0.20341908388063587,0.9768315801214205,0.4659108731666199,0.43231724514899034,709273.4365391303,627131.7588044292,1085.4745480689514,965.0721466687672,244481.4670588719,271937.59341890254,12,0.11059948805127304
2024-08-20 00:00:00+00:00,1,0,0,4867536568,89.08372497558594,71246,0.0056892097927629,323,347625.0,9.500333468119305,0.0130157346371217,0.0,339609.0,430.0,67636.0,89.0834732055664,0.0068012401461601,9.784913341204325,451242.0,478.0,89575.0,89.00519561767578,0.0104381153360009,9.990494986375174,381042.14285714284,430.14285714285717,77845.71428571429,89.05684007917132,0.006357143500021471,9.887639451594579,835895.1,932.9666666666667,221975.46666666667,91.01906814575196,0.01611807889615491,9.173672986692852,-22.962623160078188,2.3603614745192347,-32.42677824267782,-24.883720930232556,-20.462182528607308,5.337394287066055,-45.49581404661335,-16.35040565396061,0.08823008293525891,0.0002826225903307389,1.0210354113849842,0.7580447247375851,1072.9166666666667,4.8791528064339555,0.004533524218563589,2.7329179831541096e-05,0.011674880981453011,-0.20243991431723254,0.9784415715678559,0.45584923617466216,0.3944107446662279,714882.1732850439,633645.8709889961,1095.4585772659295,971.0321733131174,246304.14668843398,273100.1889337259,12,0.11321003575825078
2024-08-21 00:00:00+00:00,1,0,0,4867536568,89.09265899658203,59868,0.0060527836903929,390,305620.0,10.148765881856283,0.0114169949550569,0.0,347625.0,323.0,71246.0,89.08372497558594,0.0056892097927629,9.500333468119305,410962.0,488.0,79611.0,89.02024841308594,0.0067392233759164,10.077809572219849,365993.28571428574,416.14285714285717,75025.28571428571,89.06718444824219,0.006259080687803828,9.897776067256927,821587.6333333333,921.1333333333333,219037.46666666667,90.88116302490235,0.015944420484205038,9.18983761270841,-25.63302689786403,-12.083423229054302,-20.081967213114748,20.74303405572755,-24.79933677506877,-15.97001936950846,-10.185738730320072,6.390586933399667,0.08134170010409836,0.010028791452687535,1.0679676309892387,0.7799674086930029,781.6368286445013,5.104812173244918,0.00651422271960447,3.32070305438968e-05,0.01028524126325576,-0.1996218468111269,0.9800401038423868,0.4454707822577406,0.39255617311424007,722572.5578477029,640811.577385217,1100.9515464780036,975.5543334285718,248164.5122956757,274394.4035305351,12,0.09953038799981763
2024-08-22 00:00:00+00:00,1,0,0,4867536568,89.09337615966797,62876,0.0091439997777342,511,326889.0,10.171001394589744,0.0121826638496724,0.0,305620.0,390.0,59868.0,89.09265899658203,0.0060527836903929,10.148765881856283,361647.0,433.0,67885.0,89.02828979492188,0.0066094347275793,10.415856639544169,361027.85714285716,427.2857142857143,74309.71428571429,89.07648250034877,0.006621161409254528,9.86279674654915,807686.4,912.9333333333333,216209.03333333333,90.74284642537435,0.015864431485533664,9.202876871824264,-9.611029539855165,6.959295857600933,18.013856812933014,31.025641025641026,-7.378655078441487,5.024386984699669,38.34768258742125,51.07098230270051,0.07310750874358618,0.0008049631630813181,1.0936324272632716,0.8011122677825665,638.455078125,5.198864449639773,0.008126978068292063,3.1114446433325414e-05,0.007535117013118697,-0.19486829271836384,0.9816364155339123,0.4469901401618959,0.4173588833165678,727128.9381932698,647047.4835611371,1101.9294092984917,978.0123027691506,249318.97882149572,275589.5171656925,12,0.10645700216894308
2024-08-23 00:00:00+00:00,1,0,0,4867536568,89.0908432006836,75775,0.0056052911095321,409,380149.0,9.995667040348051,0.0141297648648917,0.0,326889.0,511.0,62876.0,89.09337615966797,0.0091439997777342,10.171001394589744,354083.0,423.0,69157.0,89.04627990722656,0.0058088889345526,10.029810428619385,364751.5714285714,425.2857142857143,75255.14285714286,89.08284868512835,0.006592076005680171,9.857919119653246,795183.4333333333,901.2333333333333,213714.06666666668,90.6041254679362,0.015636579552665304,9.210201075341967,7.361550822829677,16.292992422504284,-3.309692671394804,-19.960861056751465,9.569530199401367,20.514981869075633,-3.504935751300975,-38.69978952557411,0.05004509284773917,-0.0028430384991118274,1.170545602289588,0.8195632133707588,927.1926829268293,5.016746727195946,0.005397487331081081,2.6294007734704857e-05,0.0047591073172440325,-0.1882186159806457,0.9832096300808487,0.45870117024391155,0.42158043474133905,721345.5502157523,651703.0898418592,216.66651591992448,981.9963369316237,245316.13822814502,276540.9150084658,12,0.12380203346555418
2024-08-24 00:00:00+00:00,1,1,0,4867536568,89.08613586425781,75203,0.0056355982087552,386,384121.0,9.976508537928265,0.0142374779661564,0.0,380149.0,409.0,75775.0,89.0908432006836,0.0056052911095321,9.995667040348051,415950.0,499.0,93902.0,89.06348419189453,0.0067085279151797,10.246602992216744,360204.5714285714,409.14285714285717,72583.85714285714,89.0860846383231,0.006438800333333813,9.819334197612037,782758.8333333334,892.1,211271.66666666666,90.46508992513021,0.01536306943744416,9.214401906066469,-7.652121649236687,1.0448534653517472,-22.645290581162325,-5.623471882640585,-19.91331388042853,-0.754866380732433,-15.993519293505976,0.5406873368550169,0.025433175637368244,-0.00528374887549532,0.34511909579959327,0.8380587280656044,992.5607235142119,5.107720334024786,0.005132705707143237,2.5972239387299515e-05,0.0023449489048565906,-0.1797150167395182,0.9847564923889602,0.46017311602177774,0.41910897816035575,146452.8413384885,655997.8722454498,101.83298112083227,985.5850126911324,28268.83639061128,277459.0167173291,12,0.12509558330239495
2024-08-25 00:00:00+00:00,1,1,0,4867536568,89.0968017578125,76412,0.0069856233894824,467,393416.0,10.056026419003803,0.0145416411311557,0.0,384121.0,386.0,75203.0,89.08613586425781,0.0056355982087552,9.976508537928265,437419.0,415.0,95483.0,89.07238006591797,0.0061434796079993,9.15814971923828,353918.4285714286,416.57142857142856,69859.42857142857,89.08957345145089,0.006559106587831399,9.94760229757854,771951.7,885.3,208959.56666666668,90.32621281941732,0.015123555219421733,9.22411565648185,-10.0596910513718,2.419810424319424,12.530120481927721,20.98445595854923,-19.973188944628884,1.6076486310386606,13.707928327564755,23.9553128296099,0.027417805470619783,0.011972562791306984,0.15334844438855935,0.8546747161171572,840.6324786324786,5.148548021933441,0.006111525525761323,2.556073179095922e-05,0.0015354156494203932,-0.16924595816912535,0.9863091861225406,0.45847224453476637,0.43370136800956477,59644.63646880327,659767.6000536568,63.10726956957653,987.8641938633275,12836.21168161357,278311.32499113824,12,0.1281226592675095
2024-08-26 00:00:00+00:00,1,0,0,4867536568,89.09729766845703,68434,0.0063473391346633,370,351055.0,9.987818996111551,0.012940698175922,0.0,393416.0,467.0,76412.0,89.0968017578125,0.0069856233894824,10.056026419003803,339609.0,430.0,67636.0,89.0834732055664,0.0068012401461601,9.784913341204325,355553.5714285714,408.0,69973.42857142857,89.09154837472099,0.006494263586189,9.976588819708143,758094.7666666667,873.4666666666667,205930.9,90.18716634114584,0.014819740985209693,9.247720242871177,3.370346486694986,-10.767482766333858,-13.953488372093027,-20.770877944325484,1.1798450529303839,-10.440768465686023,-6.673797744857857,-9.137112312411588,0.015518549505499912,0.0005565975823351721,0.11302426767022626,0.8761843155845103,946.2398921832884,5.129758164681815,0.005406590195075619,2.84507856185667e-05,0.001491546630865397,-0.15688148303344915,0.9878517308961619,0.4690093996980563,0.43821707765812945,42463.11241259831,664230.7442800323,53.82858426074574,991.9682883325817,11040.702034386934,279362.8339418544,12,0.11432707401111177
2024-08-27 00:00:00+00:00,1,0,0,4867536568,89.10380554199219,63254,0.0061233658343553,353,337101.0,10.4314093987147,0.0123969136973105,0.0,351055.0,370.0,68434.0,89.09729766845703,0.0063473391346633,9.987818996111551,347625.0,323.0,71246.0,89.08372497558594,0.0056892097927629,9.500333468119305,354050.14285714284,412.2857142857143,68831.71428571429,89.09441702706474,0.006556285877845056,10.109599666936058,743310.4,860.9666666666667,202582.16666666666,90.04844131469727,0.014519713337843566,9.28537251551946,-3.0274002157497315,-3.974875731722949,9.287925696594424,-4.594594594594592,-11.217471858069228,-7.569336879328992,7.631218700085185,-3.5286171977934044,0.022541228952599468,0.007304232233140695,0.10206079055590007,0.8995343737504855,952.2627118644068,5.329238795352146,0.005580586514900008,3.0944371136079586e-05,0.001687186104911034,-0.14264063172133412,0.9894054325238295,0.47631533590427744,0.45154375470740393,37512.04990577178,668633.2551662229,55.617067899683086,996.2181759147887,10641.83387484545,280486.17743409734,12,0.10978271489145515
2024-08-28 00:00:00+00:00,1,0,0,4867536568,89.10619354248047,64892,0.007509178481996,417,348435.0,10.44194519519806,0.0127838876472115,0.0,337101.0,353.0,63254.0,89.10380554199219,0.0061233658343553,10.4314093987147,305620.0,390.0,59868.0,89.09265899658203,0.0060527836903929,10.148765881856283,360166.5714285714,416.14285714285717,69549.42857142857,89.09635053362165,0.0067643422766455,10.151482425984883,730984.9,851.2333333333333,199818.46666666667,89.91021830240885,0.013673032059644609,9.317684638500214,14.009227144820358,3.362197086333185,6.923076923076921,18.130311614730886,8.391795282955838,2.589559553546028,24.061570115494433,22.631550770093845,0.015191538843795094,0.002680020762024782,0.09810465466848978,0.9200039100452847,833.5765550239234,5.36937728260367,0.006425962738662105,2.996804347196633e-05,0.0026978084019239445,-0.12662004549325653,0.9909479947423796,0.4927141058981812,0.4947214522088468,35619.83100955994,672508.9661840615,52.19026897635124,999.1762014825993,10701.41132034839,281451.3530564242,12,0.1134738261328331
2024-08-29 00:00:00+00:00,1,0,0,4867536568,89.10515594482422,70877,0.0078496746718883,422,376079.0,10.369212865829468,0.0137639413775226,0.0,348435.0,417.0,64892.0,89.10619354248047,0.007509178481996,10.44194519519806,326889.0,511.0,62876.0,89.09337615966797,0.0091439997777342,10.171001394589744,367193.71428571426,403.42857142857144,70692.42857142857,89.09803336007255,0.006579438690096085,10.1797983504477,718622.8666666667,842.4333333333333,197184.63333333333,89.77261683146159,0.013375159213319368,9.338471262984806,15.047921465696312,7.933760959719893,-17.416829745596875,1.1990407673860837,12.725046122526873,9.223016704678532,-14.154911825321836,4.5344000107158555,0.013221841694655012,-0.001164450657131777,0.09827676363482016,0.9401412597363833,889.0756501182033,5.306004684105082,0.005953892604193121,2.757182744583458e-05,0.003216334751675606,-0.10889688052642989,0.9924856432262023,0.5109685918970863,0.4919147940716916,35783.62962453151,675607.007143371,51.99941884713016,1001.8406399303695,10636.40909955023,282303.1018062193,12,0.12247656825006024
2024-08-30 00:00:00+00:00,1,0,0,4867536568,89.10600280761719,79153,0.0072643980383872,525,399023.0,9.874473571777344,0.0145639110731877,0.0,376079.0,422.0,70877.0,89.10515594482422,0.0078496746718883,10.369212865829468,380149.0,409.0,75775.0,89.0908432006836,0.0056052911095321,9.995667040348051,369890.0,420.0,71175.0,89.10019901820591,0.006816453965646814,10.16248499779474,707855.8,837.5,195202.76666666666,89.63527323404948,0.013065657687062967,9.328094155258603,4.9648953436678855,6.100845832923407,28.361858190709043,24.40758293838863,4.457934675024755,11.676566446096759,29.598943149155964,-7.45606229513085,0.01701589791831548,0.0009504082945532843,0.10022762329159676,0.9579916999016667,758.5988593155894,5.041097101852086,0.006632640169795589,2.4746565549383857e-05,0.003043038504462391,-0.08937903755366193,0.994030539579587,0.5225499317798907,0.5217076804634307,36815.68933774477,678119.9811272542,59.72450488297246,1003.0673903856972,10729.756527917096,282936.49373809266,12,0.12994867486045164
2024-08-31 00:00:00+00:00,1,1,0,4867536568,89.11371612548828,116850,0.0079642571508884,596,533167.0,8.92121418317159,0.0193906912510078,0.0,399023.0,525.0,79153.0,89.10600280761719,0.0072643980383872,9.874473571777344,384121.0,386.0,75203.0,89.08613586425781,0.0056355982087552,9.976508537928265,391182.28571428574,450.0,77124.57142857143,89.10413905552456,0.007149119528808701,10.011728661400932,699057.2333333333,822.5333333333333,193367.03333333333,89.50405476888021,0.012578944722190448,9.311881556775836,38.80183587983994,33.618112239144104,54.4041450777202,13.523809523809515,55.37943965001397,47.62548482053744,41.32052811209117,9.634096435835971,0.030959094771487727,0.00865633922300102,0.1508944087726412,0.9707846195145907,893.0770519262982,4.562793643186622,0.005100512618633987,1.6732463657180458e-05,0.0024822780064260802,-0.06919221973525139,0.9955318704343806,0.5595854918044418,0.5683401657848911,56690.03778405223,678634.0102804224,73.33874438910956,1003.2142733040235,15025.882040812892,283271.21094864054,12,0.1736349662283187
2024-09-01 00:00:00+00:00,0,1,0,4867536568,89.12188720703125,132112,0.0102563062682747,658,623548.0,9.412446101506552,0.0225754117977016,0.0,533167.0,596.0,116850.0,89.11371612548828,0.0079642571508884,8.92121418317159,393416.0,467.0,76412.0,89.0968017578125,0.0069856233894824,10.056026419003803,424058.28571428574,477.2857142857143,85081.71428571429,89.10772269112724,0.0076163599400647436,9.919788616044181,688991.8666666667,811.8666666666667,190394.46666666667,89.39586715698242,0.01229086457751686,9.353972751564449,58.495841551945006,16.951724319021988,40.899357601713064,10.402684563758392,72.89430979427316,13.061189559264008,46.82020052378808,28.779195271597004,0.02815527462696199,0.009169274830211904,0.22197916587576322,0.9831722623037167,946.2033383915023,4.7198080431146066,0.004980584802404002,1.5094958217408016e-05,0.0033356802804128047,-0.05190981142512835,0.9967767585346067,0.615476475456632,0.6196764997311106,86347.31105395491,677397.6922595274,95.13994897050144,1003.2054739625906,20925.09605423948,283435.9532304199,12,0.20306908702477025
2024-09-02 00:00:00+00:00,0,0,1,4867536568,89.13187408447266,116213,0.0101688196882605,654,561098.0,9.332378029823303,0.0202234359251146,0.0,623548.0,658.0,132112.0,89.12188720703125,0.0102563062682747,9.412446101506552,351055.0,370.0,68434.0,89.09729766845703,0.0063473391346633,9.987818996111551,454064.4285714286,517.8571428571429,91907.28571428571,89.11266217912946,0.008162285733435772,9.826154192288715,679486.1,804.7,187482.83333333334,89.31006418863932,0.011992441598946796,9.393858110242421,59.83193516685419,-10.01526746938487,76.75675675675674,-0.6079027355623046,69.81763450916212,-12.034485890759361,60.20602448556443,-0.8530028036001447,0.03880748004758683,0.011205863962704399,0.23793682331619517,0.9965109653781608,856.6381679389312,4.828144629734799,0.00562754917651918,1.6632319839855897e-05,0.004434040614535707,-0.03768129613959002,0.997789700284025,0.6682468244330952,0.680619177178449,96318.96750980565,677115.3494720415,109.78262738122551,1003.5511481217846,23084.92778218764,283744.5078142736,12,0.18273117481160156
2024-09-03 00:00:00+00:00,0,0,0,4867536568,89.14875030517578,103483,0.0099248131737113,568,494987.0,9.271356582641602,0.017769232304832,0.0,561098.0,654.0,116213.0,89.13187408447266,0.0101688196882605,9.332378029823303,337101.0,353.0,63254.0,89.10380554199219,0.0061233658343553,10.4314093987147,476619.5714285714,548.5714285714286,97654.28571428571,89.11908285958427,0.008705349639058058,9.660432361421131,647399.6333333333,681.8,172596.6,89.24017333984375,0.010191156420235778,9.462049204773374,46.836408079477664,-11.782433728154441,60.90651558073654,-13.149847094801226,63.59913997533753,-10.954024076480252,62.08100972879791,-2.3995559172997782,0.050440901946013916,0.018933990647540533,0.23506846145838592,1.0219373045529323,869.9244288224957,4.783222527153956,0.005488771211008465,1.873046737020211e-05,0.0070353916713196026,-0.025374364799863602,0.9986430945197927,0.7362061188922073,0.8542062627723512,97632.12585860994,661601.8362572234,105.19265423732895,763.4914537832107,23644.548026651784,275665.7112250521,12,0.16120099523874656
