timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,sort_sort_position,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-25 00:00:00+00:00,1,0,0,8312475892,227.0,0.0018094584811478,485.0,94.94300842285156,0.1866114461493719,3970.0,29.807766914367676,117856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117856.0,227.0,3970.0,94.94300842285156,0.0018094584811478,29.807766914367676,117856.0,227.0,3970.0,94.94300842285156,0.0018094584811478,29.807766914367676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.9122807017544,29.679174011583985,0.057164442205993454,0.000252914692503353,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-26 00:00:00+00:00,1,0,0,8312475892,839.0,0.0058486387133598,485.0,95.09943389892578,0.1953182682759741,56505.0,28.5963480869929,127910.0,117856.0,227.0,3970.0,94.94300842285156,0.0018094584811478,29.807766914367676,0.0,0.0,0.0,0.0,0.0,0.0,122883.0,533.0,30237.5,95.02122116088867,0.0038290485972538,29.20205750068029,122883.0,533.0,30237.5,95.02122116088867,0.0038290485972538,29.20205750068029,0.0,8.53074938908498,0.0,269.6035242290749,0.0,1323.2997481108312,0.0,223.22591395685478,0.0,0.1647572356013205,0.05785382500467558,0.05785382500467558,152.27380952380952,2.263653417336212,0.014847980745407567,0.0002235644165630235,0.0,0.0,1.0,1.0,1.0,7109.251578049549,7109.251578049549,432.7493500861671,432.7493500861671,37147.85474963528,37147.85474963528,2,1.0
2025-08-27 00:00:00+00:00,1,0,0,8312475892,831.0,0.0094664767384529,493.0,95.25225830078124,0.1236557470573092,93988.0,23.4387979110082,90530.0,127910.0,839.0,56505.0,95.09943389892578,0.0058486387133598,28.5963480869929,0.0,0.0,0.0,0.0,0.0,0.0,112098.66666666667,632.3333333333334,51487.666666666664,95.09823354085286,0.005708191310986832,27.280970970789593,112098.66666666667,632.3333333333334,51487.666666666664,95.09823354085286,0.005708191310986832,27.280970970789593,0.0,-29.223672895004306,0.0,-0.9535160905840279,0.0,66.3357225024334,0.0,61.857779261164204,0.0,0.16069959156421731,0.17255902211761964,0.17255902211761964,108.81009615384616,0.9631978210216089,0.00884146017087106,0.0002589035569142968,0.15462493896483684,0.0,1.0,1.0,1.0,19343.636300689006,19343.636300689006,351.05175306973376,351.05175306973376,45218.25191593914,45218.25191593914,2,0.707763271049957
2025-08-28 00:00:00+00:00,1,0,0,8312475892,1316.0,0.0100442618131637,484.0,95.42303466796876,0.0503388423315262,117557.0,21.17420240243276,42492.0,90530.0,831.0,93988.0,95.25225830078124,0.0094664767384529,23.4387979110082,0.0,0.0,0.0,0.0,0.0,0.0,94697.0,803.25,68005.0,95.17943382263184,0.00679220893653105,25.754278828700386,94697.0,803.25,68005.0,95.17943382263184,0.00679220893653105,25.754278828700386,0.0,-53.06307301447034,0.0,58.36341756919374,0.0,25.076605524109464,0.0,6.103485918513196,0.0,0.17928852316368982,0.4035967788230102,0.4035967788230102,32.264236902050115,0.3614556219057827,0.011194474216982256,0.0004982985998266246,0.15929031372069094,0.0,1.0,1.0,1.0,38219.4041642026,38219.4041642026,446.10340729476616,446.10340729476616,49542.063669841875,49542.063669841875,2,0.3322023297631147
2025-08-29 00:00:00+00:00,1,0,0,8312475892,1189.0,0.0083462903276085,447.0,95.64732360839844,0.1525141004541678,108684.0,24.022235075632732,145505.0,42492.0,1316.0,117557.0,95.42303466796876,0.0100442618131637,21.17420240243276,0.0,0.0,0.0,0.0,0.0,0.0,104858.6,880.4,76140.8,95.27301177978515,0.007103025214746541,25.40787007808685,104858.6,880.4,76140.8,95.27301177978515,0.007103025214746541,25.40787007808685,0.0,242.42916313659043,0.0,-9.65045592705167,0.0,-7.54782786222854,0.0,-16.90489074398569,0.0,0.23504695822147426,0.38287404624822485,0.38287404624822485,122.27310924369748,1.3387772001656162,0.010939872107466532,0.0001650944639783427,0.17322311401367546,0.17322311401367546,1.0,1.0,1.0,40147.636465924115,40147.636465924115,423.1037697775807,423.1037697775807,46602.23452475214,46602.23452475214,3,1.0
2025-08-30 00:00:00+00:00,1,1,0,8312475892,1688.0,0.0107813086360692,411.0,95.77465057373048,0.1435256648084381,136053.0,23.43667475382487,154145.0,145505.0,1189.0,108684.0,95.64732360839844,0.0083462903276085,24.022235075632732,0.0,0.0,0.0,0.0,0.0,0.0,113073.0,1015.0,86126.16666666667,95.3566182454427,0.007716072451633651,25.079337524043193,113073.0,1015.0,86126.16666666667,95.3566182454427,0.007716072451633651,25.079337524043193,0.0,5.937940276966436,0.0,41.96804037005888,0.0,25.182179529645587,0.0,29.17485748615718,0.0,0.1331213049445612,0.36403183477142087,0.36403183477142087,91.26406157489639,1.1329692622047127,0.01240683846119923,0.00015204205593284854,0.1706473214285787,0.1706473214285787,1.0,1.0,1.0,41162.171653108875,41162.171653108875,501.91274142025924,501.91274142025924,48328.66535470089,48328.66535470089,4,1.0
2025-08-31 00:00:00+00:00,1,1,0,8312475892,1849.0,0.013029552064836,381.0,95.95508575439452,0.1257733281522548,176041.0,23.68229341506958,156086.0,154145.0,1688.0,136053.0,95.77465057373048,0.0107813086360692,23.43667475382487,0.0,0.0,0.0,0.0,0.0,0.0,119217.71428571429,1134.142857142857,98971.14285714286,95.4421136038644,0.008475140967805415,24.87975979418982,119217.71428571429,1134.142857142857,98971.14285714286,95.4421136038644,0.008475140967805415,24.87975979418982,0.0,1.2592039962373125,0.0,9.53791469194314,0.0,29.391487141040628,0.0,20.853158968524752,0.0,0.18839555099721128,0.34342132057856606,0.34342132057856606,84.37081081081081,0.8866406880176322,0.010503175378602833,0.000151724957331934,0.17077609470912403,0.17077609470912403,1.0,1.0,1.0,40941.90487635818,40941.90487635818,556.1433953491457,556.1433953491457,55689.650197706,55689.650197706,5,1.0
2025-09-01 00:00:00+00:00,0,0,1,8312475892,1275.0,0.0107365921139717,329.0,95.99031829833984,0.1239500719872936,125632.0,23.010069568951923,172234.0,156086.0,1849.0,176041.0,95.95508575439452,0.013029552064836,23.68229341506958,117856.0,227.0,3970.0,94.94300842285156,0.0018094584811478,29.807766914367676,126986.0,1283.857142857143,116351.42857142857,95.59172930036273,0.009750445772494542,23.908660173416138,125844.75,1151.75,102303.75,95.51063919067383,0.0087578223610762,24.64604851603508,46.139356502850944,10.345578719423898,461.67400881057273,-31.043807463493778,3064.534005037783,-28.634806664356592,493.3594070177902,-17.598148727249896,1.103093206003991,0.03671774525375593,0.33601830463250343,0.33601830463250343,134.9796238244514,1.3709296124425907,0.010148607451863762,0.00013359694353036214,0.15821157182966267,0.15953445434570732,1.0008490165114172,1.0090687136332663,1.1133413502230896,42286.13954190123,42286.13954190123,517.2915038931145,517.2915038931145,52413.15807463945,52413.15807463945,6,1.0
2025-09-02 00:00:00+00:00,0,0,0,8312475892,1468.0,0.0123367635533213,284.0,95.96675872802734,0.1225354542408179,114897.0,25.40485978126526,184847.0,172234.0,1275.0,125632.0,95.99031829833984,0.0107365921139717,23.010069568951923,127910.0,839.0,56505.0,95.09943389892578,0.0058486387133598,28.5963480869929,135119.85714285713,1373.7142857142858,124693.14285714286,95.71563284737724,0.0106773207496319,23.452733272597904,132400.55555555556,1186.888888888889,103703.0,95.56131913926866,0.009155482493547877,24.730360878838432,44.51332968493471,7.3231766085674055,74.97020262216924,15.137254901960784,103.33952747544464,-8.544797503820678,110.93393108965594,14.903904538454738,0.9120189190856554,-0.024543694333090116,0.3336448881192924,0.3336448881192924,125.83185840707965,1.6087921460773904,0.012776549635328727,0.00013743648717468005,0.12806538173131168,0.14208208719889157,1.0016148134987932,1.020538445446028,1.166221524333262,44174.76854526549,44174.76854526549,495.231623698559,495.231623698559,49207.39631396889,49207.39631396889,7,1.0
2025-09-03 00:00:00+00:00,0,0,0,8312475892,936.0,0.008473303169012,261.0,95.95720672607422,0.1200326557169195,90358.0,27.40302610397339,194331.0,184847.0,1468.0,114897.0,95.96675872802734,0.0123367635533213,25.40485978126526,90530.0,831.0,93988.0,95.25225830078124,0.0094664767384529,23.4387979110082,149948.57142857142,1388.7142857142858,124174.57142857143,95.81633976527623,0.010535438811140344,24.019051585878646,138593.6,1161.8,102368.5,95.60090789794921,0.00908726456109429,24.997627401351927,114.65922898486691,5.1307297386487205,12.635379061371843,-36.23978201634878,-3.862195173851979,-21.357389662045133,-10.491480588618785,-31.316644496028946,0.7400857868030242,-0.009953448547950217,0.33207226057476263,0.33207226057476263,207.39701173959446,2.1506546110514724,0.010358680374948815,0.0001410113934090803,0.08775193350655267,0.1249262954249519,1.0022534500148992,1.0819299839860672,1.1593630558800043,46023.09005319443,46023.09005319443,473.60152026783027,473.60152026783027,46584.71725851253,46584.71725851253,8,1.0
