timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,daily_rpv,ccu_playing,daily_Estimated Revenue,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-24 00:00:00+00:00,0,0,0,6221848978,86.0,0.0017952505731955,0.2729403884795713,94,20492.0,310,19.798583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20492.0,94.0,310.0,86.0,0.0017952505731955,19.798583984375,20492.0,94.0,310.0,86.0,0.0017952505731955,19.798583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.70526315789473,65.89067524115755,0.3022508038585209,0.0009661144773520226,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-10-25 00:00:00+00:00,0,0,0,6221848978,86.97714233398438,0.001569434069097,2.3731012081355547,81,198258.0,20968,11.273007273674011,460.0,20492.0,94.0,310.0,86.0,0.0017952505731955,19.798583984375,0.0,0.0,0.0,0.0,0.0,0.0,109375.0,87.5,10639.0,86.48857116699219,0.00168234232114625,15.535795629024506,109375.0,87.5,10639.0,86.48857116699219,0.00168234232114625,15.535795629024506,0.0,867.4897520983798,0.0,-13.829787234042556,0.0,6663.870967741936,0.0,-12.578550731029836,0.0,1.1362120162609068,1.149252974303157,1.149252974303157,2417.7804878048782,9.454814249606562,0.003862845152367781,5.686000269180219e-05,0.0,0.0,1.0,1.0,1.0,125699.5440644078,125699.5440644078,9.192388155425117,9.192388155425117,14607.411885751699,14607.411885751699,2,1.0
2024-10-26 00:00:00+00:00,0,1,0,6221848978,87.16288757324219,0.0008272335398942,2.014332841758409,53,213453.0,24389,10.710386057694754,394.0,198258.0,81.0,20968.0,86.97714233398438,0.001569434069097,11.273007273674011,0.0,0.0,0.0,0.0,0.0,0.0,144067.66666666666,76.0,15222.333333333334,86.71334330240886,0.0013973060607289,13.927325771914589,144067.66666666666,76.0,15222.333333333334,86.71334330240886,0.0013973060607289,13.927325771914589,0.0,7.664255666858333,0.0,-34.5679012345679,0.0,16.31533765738269,0.0,-47.290965821191676,0.0,0.21355638306046476,0.7447126035254304,0.7447126035254304,3952.8333333333335,8.751660516605167,0.0021730217302173022,5.017655353235242e-05,0.5814437866210915,0.0,1.0,1.0,1.0,107289.0071271672,107289.0071271672,20.952326839756964,20.952326839756964,13027.24354318032,13027.24354318032,3,1.0
2024-10-27 00:00:00+00:00,0,1,0,6221848978,87.62174224853516,0.0015087330248206,1.5612792027931424,73,201147.0,20744,11.584183394908903,316.0,213453.0,53.0,24389.0,87.16288757324219,0.0008272335398942,10.710386057694754,0.0,0.0,0.0,0.0,0.0,0.0,158337.5,75.25,16602.75,86.94044303894043,0.0014251628017518249,13.341540177663166,158337.5,75.25,16602.75,86.94044303894043,0.0014251628017518249,13.341540177663166,0.0,-5.765203581116218,0.0,37.73584905660377,0.0,-14.945262208372622,0.0,82.3829610455061,0.0,0.5264335407743292,0.5818765278935922,0.5818765278935922,2718.2027027027025,9.696167751265365,0.0035189202217401783,5.759034837487275e-05,0.5050971984863221,0.0,1.0,1.0,1.0,92132.87473535165,92132.87473535165,17.173137938847013,17.173137938847013,10989.15754656986,10989.15754656986,3,0.9423479641888378
2024-10-28 00:00:00+00:00,0,0,0,6221848978,87.70445251464844,0.001462131505832,1.2095685802530334,74,179525.0,17934,12.04920732975006,277.0,201147.0,73.0,20744.0,87.62174224853516,0.0015087330248206,11.584183394908903,0.0,0.0,0.0,0.0,0.0,0.0,162575.0,75.0,16869.0,87.09324493408204,0.00143255654256786,13.083073608080545,162575.0,75.0,16869.0,87.09324493408204,0.00143255654256786,13.083073608080545,0.0,-10.74935246362113,0.0,1.3698630136986356,0.0,-13.54608561511762,0.0,-3.0887849753365892,0.0,0.09439468331806644,0.4942337938326111,0.4942337938326111,2393.6666666666665,10.009757457485364,0.004126010593810984,6.711678157899167e-05,0.40535049438476156,0.40535049438476156,1.0,1.0,1.0,80350.05903233675,80350.05903233675,14.882876066137216,14.882876066137216,9535.49332756308,9535.49332756308,3,0.8410516600844214
2024-10-29 00:00:00+00:00,0,0,0,6221848978,87.07633209228516,0.0017506419681012,1.0157460906452875,99,167728.0,15697,13.271507104237877,277.0,179525.0,74.0,17934.0,87.70445251464844,0.001462131505832,12.04920732975006,0.0,0.0,0.0,0.0,0.0,0.0,163433.83333333334,79.0,16673.666666666668,87.09042612711589,0.00148557078015675,13.114479190773435,163433.83333333334,79.0,16673.666666666668,87.09042612711589,0.00148557078015675,13.114479190773435,0.0,-6.571229633755749,0.0,33.7837837837838,0.0,-12.473513995762243,0.0,19.732182852118243,0.0,-0.7161784884961997,0.4399215230229576,0.4399215230229576,1677.28,10.684673206777934,0.00630653586444133,7.912470177630509e-05,0.2292127336774601,0.2292127336774601,1.0,1.0,1.0,71898.06087348022,71898.06087348022,16.52876280911551,16.52876280911551,8542.21499768454,8542.21499768454,3,0.7857842241617593
2024-10-30 00:00:00+00:00,0,0,0,6221848978,86.48208618164062,0.0019146736012771,0.8923628650529132,95,161159.0,14962,13.893280029296877,210.0,167728.0,99.0,15697.0,87.07633209228516,0.0017506419681012,13.271507104237877,0.0,0.0,0.0,0.0,0.0,0.0,163108.85714285713,81.28571428571429,16429.14285714286,87.00352042061942,0.0015468711831739428,13.22573645341964,163108.85714285713,81.28571428571429,16429.14285714286,87.00352042061942,0.0015468711831739428,13.22573645341964,0.0,-3.9164599828293456,0.0,-4.040404040404044,0.0,-4.682423393005031,0.0,9.36979897459067,0.0,-0.6824425149359103,0.40242622202952233,0.40242622202952233,1678.7395833333333,10.7705005680679,0.006348994185657956,8.620799223937005e-05,0.07807867867606455,0.07807867867606455,1.0,1.0,1.0,65639.28115955307,65639.28115955307,16.25540203249662,16.25540203249662,7824.730505019996,7824.730505019996,3,0.755009299471078
2024-10-31 00:00:00+00:00,0,0,0,6221848978,86.11845397949219,0.0017256614519283,0.7896347774167521,53,153983.0,12314,14.848174571990969,206.0,161159.0,95.0,14962.0,86.48208618164062,0.0019146736012771,13.893280029296877,20492.0,94.0,310.0,86.0,0.0017952505731955,19.798583984375,182179.0,75.42857142857143,18144.0,87.02044241768974,0.0015369298801357714,12.51853510879335,161968.125,77.75,15914.75,86.89288711547852,0.0015692199667682375,13.428541218241056,651.4298262736678,-4.4527454253253,-43.61702127659575,-44.21052631578948,3872.258064516129,-17.69816869402486,-3.8762901572749864,-9.871768703695894,0.13773718545602165,-0.4204711266847738,0.3757267514333325,0.3757267514333325,2851.537037037037,12.503694681282989,0.004303694681282989,9.64267363621608e-05,-0.16010992867605656,-0.021703084309894757,1.001467960226039,1.1247830398728145,0.9794228423571703,60855.75744199793,60855.75744199793,18.069310999592652,18.069310999592652,7388.949717556036,7388.949717556036,3,0.7213906574280989
2024-11-01 00:00:00+00:00,0,0,0,6221848978,85.56463623046875,0.0020834254100918,0.8902012191416121,119,185434.0,16937,13.6820197502772,203.0,153983.0,53.0,12314.0,86.11845397949219,0.0017256614519283,14.848174571990969,198258.0,81.0,20968.0,86.97714233398438,0.001569434069097,11.273007273674011,180347.0,80.85714285714286,17568.14285714286,86.81865583147321,0.0016103572145635997,12.862679748308093,164575.44444444444,82.33333333333333,16028.333333333334,86.74530368381076,0.0016263539049153,13.456705499578407,-6.4683392347345325,20.424981978530088,46.91358024691359,124.52830188679246,-19.22453262113697,37.54263439987007,32.750107259397865,20.73198991399645,-1.6239969095463325,-0.6430883549713107,0.34914219988484047,0.34914219988484047,1545.2833333333333,10.94780965875546,0.0070256228598417755,7.378337288147977e-05,-0.3222748892647833,-0.10374221801758468,1.0008456036759041,1.0958317664509152,0.9901640778779123,57460.232720358676,57460.232720358676,21.788758569500924,21.788758569500924,6920.124005391811,6920.124005391811,3,0.868734569202588
2024-11-02 00:00:00+00:00,0,1,0,6221848978,84.9813232421875,0.0018586481455713,0.7840223956089908,107,176793.0,17407,13.305159111817678,201.0,185434.0,119.0,16937.0,85.56463623046875,0.0020834254100918,13.6820197502772,213453.0,53.0,24389.0,87.16288757324219,0.0008272335398942,10.710386057694754,175109.85714285713,88.57142857142857,16570.714285714286,86.50700378417969,0.0017577021582317572,13.233361613182796,165797.2,84.8,16166.2,86.56890563964843,0.0016495833289809,13.441550860802332,-17.174741043695807,-4.659878986593613,101.8867924528302,-10.084033613445376,-28.627660010660538,2.774989667591665,124.68239692131124,-10.788831864664427,-2.5028591775617115,-0.6817220454371942,0.32757863189003267,0.32757863189003267,1636.9722222222222,10.155847886029411,0.006146599264705882,7.525797884440466e-05,-0.46995598929269256,-0.1716660008285964,0.9992849412267446,1.0561689651143513,1.0655431146468073,54311.61994719812,54311.61994719812,21.973721679416176,21.973721679416176,6538.905613496972,6538.905613496972,3,0.8282525895630419
