timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-06-02 00:00:00+00:00,1,1,0,3310460039,4214388,58.332611083984375,21290,1.1621475219726562,9.719683488210045,1619005.0,0.0006925617986037,1551491.0,24855.0,4114119.0,58.33928680419922,1.2363247871398926,9.584423462549845,1053119.0,33519.0,3117997.0,58.37065887451172,0.4567061066627502,0.0,1138335.142857143,22245.571428571428,3218663.5714285714,58.35234069824219,0.9511879810265133,6.075926678521292,1009290.3333333334,20897.633333333335,2694491.6,58.38642438252767,0.7601535767316818,5.207835717522909,53.734288337785195,4.351556019338809,-36.48378531579104,-14.343190504928582,35.16331157470645,2.437192507071373,154.46288215078147,-5.999820268817679,-0.06518307530011258,-0.011442923937776683,0.273332156106113,0.30614791844698735,76.0417547320464,0.38416126275956014,0.00505174059632369,6.003488244151069e-06,-0.005573545183452537,-0.002824806663165256,0.9994162395685994,1.12785697560148,1.2513102748476082,298600.24965871545,308992.13465866604,4638.803661730897,6237.5458894494905,753447.3747775685,661696.2728599902,9,0.6275018604074293
2024-06-03 00:00:00+00:00,1,0,0,3310460039,3216274,58.33153533935547,20437,1.1911364793777466,9.541285872459412,1342953.0,0.0005735627748597,1619005.0,21290.0,4214388.0,58.332611083984375,1.1621475219726562,9.719683488210045,731351.0,24224.0,2304726.0,58.3659782409668,0.3886611759662628,0.0,1225706.857142857,21704.571428571428,3348884.714285714,58.34742028372629,1.0658273100852966,7.438967517444065,1031985.4333333333,21051.866666666665,2715277.1333333333,58.383179346720375,0.7735512961943944,5.234032560908605,83.62632990178452,-17.050719423349527,-15.633256274768826,-4.00657585720996,39.55125251331395,-23.683486190640256,206.47169129163072,2.4944300837026034,-0.05901194951128952,-0.0018441564828219903,0.2550867338435881,0.29807874833426706,65.70863098150504,0.4175491834497983,0.006354245206022495,7.104700438331776e-06,-0.0058544703892279715,-0.00288608792891567,0.999387510865386,1.1877172075809246,1.3778366287133115,289271.6176447259,307612.9262671962,4642.154509385815,6164.1816177082,725818.2162497117,668151.1440568421,9,0.52050827881306
2024-06-04 00:00:00+00:00,1,0,0,3310460039,3125120,58.329132080078125,20171,1.172349452972412,9.445926705996197,1118750.0,0.0004771639527003,1342953.0,20437.0,3216274.0,58.33153533935547,1.1911364793777466,9.541285872459412,906399.0,21767.0,2258665.0,58.36299514770508,0.4094656109809875,0.0,1256042.7142857143,21476.571428571428,3472664.0,58.34258270263672,1.1748107160840715,8.788385618300664,1034420.2,21268.633333333335,2720806.7,58.379957326253255,0.7870482216278712,5.232307570699661,23.42798259927472,-16.694776362240525,-7.332200119446874,-1.301560894456133,38.36137718519568,-2.83414908058206,186.31206663820353,-1.577235415974232,-0.0580214698393311,-0.004120000036622606,0.25445587111242557,0.297764955974465,55.46053936149118,0.35798613877670654,0.0064544700829183895,8.443278894048986e-06,-0.005588940211704513,-0.002940894817482685,0.9993598038551541,1.2142480534368087,1.4926794620718176,289053.7088204205,308014.0853120973,4597.38269364953,6007.930738404945,667409.324849205,670920.4180948474,9,0.4336105857182723
2024-06-05 00:00:00+00:00,1,0,0,3310460039,3187681,58.3265380859375,19725,1.1428858041763306,9.451630036036171,1234774.0,0.0005259419217544,1118750.0,20171.0,3125120.0,58.329132080078125,1.172349452972412,9.445926705996197,996285.0,19366.0,2970860.0,58.36027908325195,1.1189974546432495,4.134290059407552,1290112.5714285714,21527.85714285714,3503638.4285714286,58.33776256016323,1.1782233374459403,9.548005614961896,1057892.8333333333,21537.2,2761954.7666666666,58.37672856648763,0.8005802184343338,5.2331475643884575,23.93782903486452,10.37086033519552,1.8537643292368067,-2.2110951365822196,7.298257070343261,2.0018751279950786,2.1347992735780474,-2.513213847746376,-0.057815003362682305,-0.004447167389809437,0.2519434269414332,0.278710084477545,62.596268883706784,0.3873579610513219,0.006187881978189794,7.654536280728206e-06,-0.004779951913013676,-0.0029859243696331045,0.9993325078797449,1.2195115901896536,1.4717117789272256,289322.9055038445,294845.4009465227,4629.725921681561,5737.981511009719,613151.4312261777,659987.1616119526,9,0.47857973396173764
2024-06-06 00:00:00+00:00,1,0,0,3310460039,3219419,58.324710845947266,20567,1.1920409202575684,9.43625291188558,1059213.0,0.0004505502796779,1234774.0,19725.0,3187681.0,58.3265380859375,1.1428858041763306,9.451630036036171,748916.0,20130.0,3151473.0,58.35349655151367,1.1243988275527954,9.524739782015482,1334440.7142857143,21590.285714285714,3513345.0,58.333650316510884,1.1878864935466222,9.535364633514765,1068941.9,21821.7,2807033.1,58.37350196838379,0.8140416910250982,5.234207973404536,41.43281756565489,-14.218067435822269,2.1708892200695384,4.268694550063379,2.156007682756611,0.9956454237422196,6.015845182975954,4.3009647946991025,-0.049329872702652544,-0.0031327763488020466,0.2545860737099251,0.2695957073744855,51.498103850641776,0.32900739884823976,0.006388417789539731,8.908731296872568e-06,-0.003930636814661106,-0.0030126934454621198,0.9993172989365193,1.248375346018071,1.459245277782705,289360.5856137089,288182.14767272654,4691.337823204446,5455.060214276194,575273.2271825767,642715.1419375617,9,0.410534944652879
2024-06-07 00:00:00+00:00,1,0,0,3310460039,3675255,58.32264709472656,23025,1.1964021921157837,8.741278171539307,1389808.0,0.0005903107930921,1059213.0,20567.0,3219419.0,58.324710845947266,1.1920409202575684,9.43625291188558,1414899.0,24087.0,3516414.0,58.35173797607422,1.2183204889297483,9.568349957466124,1330856.2857142857,21438.571428571428,3536036.5714285714,58.32949447631836,1.1847553082874842,9.417211521239507,1097250.7,22145.666666666668,2859732.6666666665,58.370323689778644,0.8253759771585465,5.209895689146859,-1.7733421254803372,31.211380524974675,-4.409017312243124,11.951183935430553,4.517130235518341,14.1589522830051,-1.7990583769315949,0.3658659517554952,-0.049854352855072115,-0.00353838225817249,0.23691896844906474,0.2514822390505653,60.358203769651695,0.37815270555302816,0.006264869712477172,6.289553580052588e-06,-0.002525602068216349,-0.0030339377873196483,0.9993005141846175,1.2129008308805689,1.4354128797958758,279273.5647361252,275939.0628358001,4654.014672455236,5215.212921453128,550317.5278310052,647058.5356096745,9,0.5386685684164833
2024-06-08 00:00:00+00:00,1,1,0,3310460039,4624423,58.3129997253418,30825,1.4990745782852173,9.574720740318298,1209016.0,0.0005126359561979,1389808.0,23025.0,3675255.0,58.32264709472656,1.1964021921157837,8.741278171539307,1551491.0,24855.0,4114119.0,58.33928680419922,1.2363247871398926,9.584423462549845,1281931.2857142857,22291.428571428572,3608937.1428571427,58.325739179338726,1.2222909927368164,9.415825418063573,1106547.5,22698.3,2933372.5,58.36693827311198,0.8455589065949122,5.214559575111147,-22.073927596099495,-13.008415550925022,24.019312009656012,33.87622149837133,12.403724831488837,25.82590867844543,21.252489141883892,25.29854827783047,-0.045058965060107425,-0.016541377775769472,0.23580305705350732,0.24834882184449975,39.22065788619996,0.2614414249212442,0.0066656950141250025,7.919426062924092e-06,-0.00289399283272835,-0.003098676467232771,0.999294136458204,1.1584963914466262,1.4455420943515505,275821.8507460027,274809.7679399766,4250.100939977783,5227.641765092329,663219.5258458129,716690.683265935,9,0.46859632259464823
2024-06-09 00:00:00+00:00,1,1,0,3310460039,5038827,58.29835891723633,23792,1.2520283460617063,9.691611806551617,1711609.0,0.0007242035926934,1209016.0,30825.0,4624423.0,58.3129997253418,1.4990745782852173,9.574720740318298,1619005.0,21290.0,4214388.0,58.332611083984375,1.1621475219726562,9.719683488210045,1295160.4285714286,22648.85714285714,3726714.1428571427,58.32084601266043,1.2351311104638236,9.411815177826654,1139387.1,22875.4,3008777.066666667,58.363195927937824,0.8534225195646286,5.221051356716761,5.719809389100106,41.57041759579692,11.751996242367312,-22.81589618815896,19.56248451732494,8.961204457291206,7.734028803545034,-16.479916063022404,-0.058718727160578243,-0.025107279979463826,0.2536324415977166,0.25139586614410414,71.93750262682302,0.33968395031543047,0.00472173291090706,5.662278092878411e-06,-0.004845891680033628,-0.003239806687606251,0.9992743729227974,1.1367167739317292,1.4472680086927197,308606.71169932955,286437.20687791903,3048.402410811562,5169.444941857517,799456.8432126394,812266.6097571311,9,0.6633937707357911
2024-06-10 00:00:00+00:00,1,0,0,3310460039,3533703,58.295509338378906,21319,1.1771953105926514,9.685071110725405,1113993.0,0.0004705011197933,1711609.0,23792.0,5038827.0,58.29835891723633,1.2520283460617063,9.691611806551617,1342953.0,20437.0,3216274.0,58.33153533935547,1.1911364793777466,9.541285872459412,1262451.857142857,22774.85714285714,3772061.1428571427,58.315699441092356,1.2331395149230957,9.432355926150366,1131147.1333333333,22953.8,3008591.6666666665,58.35952695210775,0.8592645655075709,5.2239478497278125,-17.048995757856012,-34.91545090029323,4.315701913196657,-10.394250168123742,9.86946385786782,-29.87052343729999,-1.1704090191560712,-5.976944188559674,-0.06176076245374418,-0.004887922937024669,0.22322404729253664,0.25052067070942124,52.251078799249534,0.31524796643974706,0.006033046344572154,8.694006530309324e-06,-0.00603348868233675,-0.003384199980500948,0.9992490084600693,1.1160810295496988,1.4351104007118871,277708.4292545257,283375.7385137058,3016.862313692852,5125.77685550332,725386.2132729953,812141.9756834342,9,0.43176684443893215
2024-06-11 00:00:00+00:00,1,0,0,3310460039,3227660,58.29117965698242,19197,1.0893157720565796,9.667108337084452,892761.0,0.0003765230330354,1113993.0,21319.0,3533703.0,58.295509338378906,1.1771953105926514,9.685071110725405,1118750.0,20171.0,3125120.0,58.329132080078125,1.172349452972412,9.445926705996197,1230167.7142857143,22635.714285714286,3786709.714285714,58.3102776663644,1.2212775605065482,9.463953302020117,1121676.4666666666,22970.933333333334,2991974.433333333,58.35590833028157,0.857195986310641,5.225041715493278,-20.200134078212294,-19.859370750085503,-4.828714491101083,-9.953562549838168,3.2811540036862485,-8.660688235542146,-7.08267323410322,-7.465162131153025,-0.06506598288416043,-0.007427126798653649,0.22444194365087086,0.25544339014311657,46.50281279299927,0.27659689168100365,0.005947650636172758,1.0828315202802597e-05,-0.00674165998186059,-0.003547830549839539,0.9992180626568451,1.0967224068999644,1.424735509743704,279004.95045681804,286524.83928908576,3124.12239633032,5111.849216202989,631810.5650309671,801989.7953191919,9,0.3460206660258597
2024-06-12 00:00:00+00:00,1,0,0,3310460039,3225715,58.28769302368164,19754,1.12340247631073,9.470331947008768,1116219.0,0.0004701324942551,892761.0,19197.0,3227660.0,58.29117965698242,1.0893157720565796,9.667108337084452,1234774.0,19725.0,3187681.0,58.3265380859375,1.1428858041763306,9.451630036036171,1213231.2857142857,22639.85714285714,3792143.1428571427,58.30472837175642,1.2184942279543196,9.466625003587634,1134957.1,23074.733333333334,3014373.8,58.35229962666829,0.8585202266772588,5.223582871944185,-9.601352150272035,25.029991229455597,0.14702154626109465,2.9014950252643557,1.1931557768798173,-0.060260374388876325,-1.7047484354433928,3.1291848634300345,-0.06659929344448035,-0.0059814080299980255,0.2177978831412694,0.2433634633023682,56.50311313591496,0.34603759289410474,0.006123911714484474,8.484287996101815e-06,-0.006838526044569716,-0.003711751358660536,0.9991847578378876,1.0689666470338708,1.4192958885433282,272611.49643020733,276207.09055561223,3100.0504923218605,5009.452375145439,614810.8366091397,798705.1881201848,9,0.43262960838423614
2024-06-13 00:00:00+00:00,1,0,0,3310460039,3342737,58.27753829956055,20732,1.1753966808319092,9.44084902604421,1311193.0,0.0005514926724898,1116219.0,19754.0,3225715.0,58.28769302368164,1.12340247631073,9.470331947008768,1059213.0,20567.0,3219419.0,58.324710845947266,1.1920409202575684,9.43625291188558,1249228.4285714286,22663.428571428572,3809760.0,58.29798943655832,1.2161164794649397,9.46728159132458,1153808.2666666666,23286.5,3044064.3,58.34837265014649,0.8666084080934524,5.217661973029848,23.78936059130694,17.46736079568616,0.8022560412310975,4.950896021059026,3.8304426978905237,3.6277848477004326,-1.3962808778462787,4.62827932264569,-0.08087917745759343,-0.017421729346822623,0.1788960100271623,0.2321833160946187,63.24183668547726,0.3922512024573867,0.006202101391135051,7.200192363635137e-06,-0.006897108895435675,-0.0038971999595891356,0.9991365103892398,1.0827001891574493,1.4033056546732667,231104.0504437206,267895.02949205076,3074.9376943567136,4757.103753408092,604977.8103621486,793619.0873594554,9,0.5081985829896747
2024-06-14 00:00:00+00:00,1,0,0,3310460039,3504859,58.27366638183594,22057,1.114618182182312,9.40649942557017,793069.0,0.0003330881303057,1311193.0,20732.0,3342737.0,58.27753829956055,1.1753966808319092,9.44084902604421,1389808.0,23025.0,3675255.0,58.32264709472656,1.1964021921157837,8.741278171539307,1163980.0,22525.14285714286,3785417.714285714,58.29099219185965,1.2044330494744437,9.562313199043274,1154533.6,23439.7,3090080.9,58.34447034200033,0.8626960704723994,5.202801761362287,-42.9367941471052,-39.51546416126382,-4.204125950054294,6.39108624348832,-4.636304147603365,4.849977727832022,-6.835829161165307,-5.170892485980138,-0.08398232132892369,-0.006643928068317262,0.2109671905677655,0.231133259911194,35.95380360866805,0.2262769411617012,0.006293261357087017,1.1860869060196665e-05,-0.005980627877367843,-0.0040870174284906085,0.9990834067080016,1.0081820052703532,1.396126736516737,263164.301061831,266851.1146450065,3022.8172508221664,4635.478475842565,605198.892619084,778328.4075519171,9,0.30738155406033923
2024-06-15 00:00:00+00:00,1,1,0,3310460039,4087426,58.27117919921875,23415,1.0221750736236572,9.422946492830912,1177136.0,0.0004936066604018,793069.0,22057.0,3504859.0,58.27366638183594,1.114618182182312,9.40649942557017,1209016.0,30825.0,4624423.0,58.3129997253418,1.4990745782852173,9.574720740318298,1159425.7142857143,21466.571428571428,3708703.8571428573,58.285017830984934,1.1363045488085066,9.540631163687934,1158231.8333333333,23552.266666666666,3161058.5,58.34054896036784,0.8813996265331904,5.516899977789985,-2.6368550953833503,48.427942587593265,-24.03892944038929,6.156775626785138,-11.612194645688767,16.621695765792577,-31.812927226548172,-8.293701828697998,-0.07171732944630804,-0.004268107314353564,0.20357666968343227,0.22996508062388626,50.270584215920735,0.28798948580610734,0.005728542674890585,8.004970103591096e-06,-0.004959515162875264,-0.004253999330310796,0.999048155521803,1.001030778914913,1.2892047087402725,248501.66378416758,266352.87693365157,2940.9227751219023,4590.811925284354,603700.8262950688,768568.6553501546,9,0.4562401165855322
2024-06-16 00:00:00+00:00,1,1,0,3310460039,4539698,58.26486587524414,24963,1.21081805229187,9.353579640388489,1491235.0,0.0006241870270668,1177136.0,23415.0,4087426.0,58.27117919921875,1.0221750736236572,9.422946492830912,1711609.0,23792.0,5038827.0,58.29835891723633,1.2520283460617063,9.691611806551617,1127943.7142857143,21633.85714285714,3637399.714285714,58.28023311070034,1.130417363984244,9.492340854236058,1167974.1666666667,23569.1,3240662.7333333334,58.336412302652995,0.9059087266524632,5.828685965802935,-12.875253635614204,26.68332291256066,4.921822461331549,6.611146700832804,-9.905658598717515,11.064958729528062,-3.291482489151676,18.455055649074346,-0.05745108887152961,-0.010834385130642499,0.19372759745081064,0.2338686124118795,59.735419003364846,0.3284876376165028,0.005498822719303637,6.272367110496587e-06,-0.005212783813478382,-0.004408369393184756,0.9990369789684495,0.9657265943687804,1.2478269948468106,234711.07198441005,273152.49769125466,3046.2820367216013,4595.171321334331,632312.1077000457,783927.1694044113,9,0.577980140150693
2024-06-17 00:00:00+00:00,1,0,0,3310460039,3984211,58.26352310180664,22004,1.0487922430038452,9.265558203061422,1139305.0,0.000476016730955,1491235.0,24963.0,4539698.0,58.26486587524414,1.21081805229187,9.353579640388489,1113993.0,21319.0,3533703.0,58.295509338378906,1.1771953105926514,9.685071110725405,1131559.7142857143,21731.714285714286,3701758.0,58.275663648332866,1.1120740686144148,9.432410438855488,1152814.2,23209.433333333334,3276872.1666666665,58.33237215677897,0.9256909052530925,6.137537905904981,2.2721866295389637,-23.599902094572624,3.213096299075935,-11.85354324400112,12.748892592275007,-12.236210426332327,-10.90754154670922,-13.381515825712853,-0.05486912617334028,-0.0023046022973316482,0.19401625435007405,0.22643616921627752,51.77482390365826,0.28595491404573853,0.005522798485622753,8.132633553287196e-06,-0.004820823669432688,-0.004545414195841276,0.999027838122309,0.9815629563599358,1.201344922266859,232238.57897965307,261038.83126612758,3007.381775374904,4258.145700389648,622022.8657933767,792590.1588341657,9,0.44157739294905585
