timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-12 00:00:00+00:00,1,0,0,3873871110,0.0003429606909125,27.0,29.833587010701496,2258,0.0005640301969833,2256.0,76.10244750976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,27.0,2256.0,76.10244750976562,0.0005640301969833,29.833587010701496,2258.0,27.0,2256.0,76.10244750976562,0.0005640301969833,29.833587010701496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.64285714285714,1.0004430660168364,0.011962782454585734,0.01320654582147034,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-13 00:00:00+00:00,1,1,0,3873871110,0.0002708738581085,47.0,12.505480885505676,1784,0.0007051256252452,4321.0,76.09166717529297,0.0,2258.0,27.0,2256.0,76.10244750976562,0.0005640301969833,29.833587010701496,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,37.0,3288.5,76.0970573425293,0.00063457791111425,21.169533948103584,2021.0,37.0,3288.5,76.0970573425293,0.00063457791111425,21.169533948103584,0.0,-20.99202834366696,0.0,74.07407407407408,0.0,91.53368794326242,0.0,25.015580551634486,0.0,-0.014165555544420894,0.16584295610213928,0.16584295610213928,37.166666666666664,0.4127718648773716,0.01087459509486349,0.007005871644540995,0.0,0.0,1.0,1.0,1.0,335.1686142824235,335.1686142824235,14.142135623730951,14.142135623730951,1460.1755031502207,1460.1755031502207,1,0.7900797165633304
2024-07-14 00:00:00+00:00,1,1,0,3873871110,0.0002672401600342,29.0,11.429932554562887,1761,0.000522362999618,4803.0,76.08336639404297,0.0,1784.0,47.0,4321.0,76.09166717529297,0.0007051256252452,12.505480885505676,0.0,0.0,0.0,0.0,0.0,0.0,1934.3333333333333,34.333333333333336,3793.3333333333335,76.09249369303386,0.0005971729406155,17.923000150256687,1934.3333333333333,34.333333333333336,3793.3333333333335,76.09249369303386,0.0005971729406155,17.923000150256687,0.0,-1.289237668161436,0.0,-38.297872340425535,0.0,11.154825271927793,0.0,-25.919158102309257,0.0,-0.010908922827090883,0.1450315499580321,0.1450315499580321,58.7,0.36656952539550375,0.006036636136552873,0.006486908373758733,-0.00954055786132767,0.0,1.0,1.0,1.0,280.5393614688201,280.5393614688201,11.015141094572204,11.015141094572204,1353.006405503438,1353.006405503438,1,0.7798937112488928
2024-07-15 00:00:00+00:00,1,0,0,3873871110,0.0003165575167007,39.0,12.086834152539572,2088,0.0006692946772091,4143.0,76.07798767089844,0.0,1761.0,29.0,4803.0,76.08336639404297,0.000522362999618,11.429932554562887,0.0,0.0,0.0,0.0,0.0,0.0,1972.75,35.5,3880.75,76.0888671875,0.0006152033747639,16.463958650827408,1972.75,35.5,3880.75,76.0888671875,0.0006152033747639,16.463958650827408,0.0,18.568994889267465,0.0,34.48275862068966,0.0,-13.741411617738908,0.0,28.12827051275646,0.0,-0.007069512561619362,0.12246970868905076,0.12246970868905076,52.2,0.5038610038610039,0.009411196911196911,0.005785942629267387,-0.00816802978515982,0.0,1.0,1.0,1.0,241.6021178163249,241.6021178163249,9.291573243177568,9.291573243177568,1118.4740721179012,1118.4740721179012,1,0.9247121346324181
2024-07-16 00:00:00+00:00,1,0,0,3873871110,0.0002586478582742,25.0,12.120540221532186,1707,0.0005999040440656,4334.0,76.06229400634766,0.0,2088.0,39.0,4143.0,76.07798767089844,0.0006692946772091,12.086834152539572,0.0,0.0,0.0,0.0,0.0,0.0,1919.6,33.4,3971.4,76.08355255126953,0.00061214350862424,15.595274964968363,1919.6,33.4,3971.4,76.08355255126953,0.00061214350862424,15.595274964968363,0.0,-18.247126436781613,0.0,-35.89743589743589,0.0,4.610185855660154,0.0,-10.367725234698245,0.0,-0.02062839072277667,0.12535478504824155,0.12535478504824155,65.65384615384616,0.39377162629757784,0.0057670126874279125,0.007096335024316268,-0.00939865112304966,-0.00939865112304966,1.0,1.0,1.0,240.63104537860445,240.63104537860445,9.316651759081692,9.316651759081692,989.6086600267805,989.6086600267805,1,0.7559787422497786
2024-07-17 00:00:00+00:00,1,0,0,3873871110,0.0001913099380635,45.0,10.940300107002258,1264,0.0007435195730067,4444.0,76.09278106689453,0.0,1707.0,25.0,4334.0,76.06229400634766,0.0005999040440656,12.120540221532186,0.0,0.0,0.0,0.0,0.0,0.0,1810.3333333333333,35.333333333333336,4050.1666666666665,76.08509063720703,0.00063403951935465,14.819445821974012,1810.3333333333333,35.333333333333336,4050.1666666666665,76.08509063720703,0.00063403951935465,14.819445821974012,0.0,-25.95196250732279,0.0,80.0,0.0,2.538071065989844,0.0,23.93975009199898,0.0,0.040081700065908166,0.1897164138279819,0.1897164138279819,27.47826086956522,0.2843644544431946,0.010123734533183352,0.00864845858261048,-0.004052298409594279,-0.004052298409594279,1.0,1.0,1.0,343.44994783325654,343.44994783325654,9.584710046040342,9.584710046040342,905.9168652071043,905.9168652071043,1,0.5597874224977857
2024-07-18 00:00:00+00:00,1,0,0,3873871110,0.0001979461597668,38.0,12.09583830833435,1308,0.0005969592020846,3857.0,76.09479522705078,0.0,1264.0,45.0,4444.0,76.09278106689453,0.0007435195730067,10.940300107002258,0.0,0.0,0.0,0.0,0.0,0.0,1738.5714285714287,35.714285714285715,4022.5714285714284,76.08647700718471,0.0006287423311732143,14.430359034311204,1738.5714285714287,35.714285714285715,4022.5714285714284,76.08647700718471,0.0006287423311732143,14.430359034311204,0.0,3.4810126582278444,0.0,-15.555555555555555,0.0,-13.208820882088212,0.0,-19.711703126984027,0.0,0.0026469792902883427,0.21082438035034945,0.21082438035034945,33.53846153846154,0.3390357698289269,0.009849663037843442,0.009240518188185142,-0.0014929090227369932,-0.0014929090227369932,1.0,1.0,1.0,366.5332441233933,366.5332441233933,8.807464366741916,8.807464366741916,830.2017540218476,830.2017540218476,1,0.579273693534101
2024-07-19 00:00:00+00:00,1,0,0,3873871110,0.0002630301522176,36.0,11.272976517677307,1739,0.0006624908419325,4106.0,76.10464477539062,0.0,1308.0,38.0,3857.0,76.09479522705078,0.0005969592020846,12.09583830833435,2258.0,27.0,2256.0,76.10244750976562,0.0005640301969833,29.833587010701496,1664.4285714285713,37.0,4286.857142857143,76.08679090227399,0.0006428081375945286,11.778843249593463,1738.625,35.75,4033.0,76.08874797821045,0.0006329608950181251,14.035686219731966,-22.98494242692648,32.95107033639144,33.33333333333333,-5.263157894736848,82.00354609929077,6.4557946590614534,17.45662652032003,10.977574282976367,0.002887246989935477,0.012943787167651877,0.19517945415087543,0.19517945415087543,47.0,0.42342342342342343,0.008765522279035792,0.006478722136596154,0.002735137939454163,0.0005187080020075699,0.9999742790361458,0.9573246510481394,1.0155574264601632,339.3438784730658,339.3438784730658,8.154753215150047,8.154753215150047,769.1832402898916,769.1832402898916,1,0.7701505757307352
2024-07-20 00:00:00+00:00,1,1,0,3873871110,0.0002081320442188,34.0,11.23957532644272,1377,0.0004809558449778,3957.0,76.10418701171875,0.0,1739.0,36.0,4106.0,76.10464477539062,0.0006624908419325,11.272976517677307,1784.0,47.0,4321.0,76.09166717529297,0.0007051256252452,12.505480885505676,1606.2857142857142,35.142857142857146,4234.857142857143,76.08857945033482,0.0006107838832706143,11.597999598298754,1698.4444444444443,35.55555555555556,4024.5555555555557,76.09046342637804,0.0006160714450136445,13.725007231588718,-22.813901345291477,-20.816561242093158,-27.6595744680851,-5.555555555555558,-8.42397593149734,-3.6288358499756423,-31.79146697291668,-27.401887764238154,0.01645362349196322,-0.0006014924230024477,0.1999148230971312,0.1999148230971312,39.34285714285714,0.34790298130368874,0.008590197069226882,0.008156440730364818,0.005295617239816066,0.0013923645019528245,0.9999752403131958,0.9457393319751033,0.9914172913128394,339.54422065141637,339.54422065141637,7.650344945019001,7.650344945019001,719.9508856705281,719.9508856705281,1,0.6098317094774136
2024-07-21 00:00:00+00:00,1,1,0,3873871110,0.0002548186846744,22.0,10.429319242636362,1687,0.0004998716758564,4231.0,76.10127258300781,0.0,1377.0,34.0,3957.0,76.10418701171875,0.0004809558449778,11.23957532644272,1761.0,29.0,4803.0,76.08336639404297,0.000522362999618,11.429932554562887,1595.7142857142858,34.142857142857146,4153.142857142857,76.0911374773298,0.0006075708370189571,11.455054839452107,1697.3,34.2,4045.2,76.09154434204102,0.00060445146809792,13.395438432693481,-4.202157864849521,22.512708787218582,-24.13793103448276,-35.29411764705882,-11.909223402040393,6.924437705332331,-4.305688530398932,3.9329662122045805,0.023534958839888098,-0.003829524794063399,0.18862064306334825,0.18862064306334825,73.34782608695652,0.3986294896030246,0.005198487712665407,0.006178506660329599,0.005910873413085672,0.0016022190903179714,0.9999946529576349,0.9401486394357426,1.0051606606744674,320.14581747142097,320.14581747142097,8.390470785361211,8.390470785361211,681.9084004957459,681.9084004957459,1,0.7471213463241807
