timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-02-24 00:00:00+00:00,0,0,0,110181652,0.0,305725,89.96446990966797,7392,0.9280731081962584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7392.0,305725.0,89.96446990966797,0.9280731081962584,0.0,0.0,7392.0,305725.0,89.96446990966797,0.9280731081962584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02417851278595867,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-02-25 00:00:00+00:00,0,0,0,110181652,0.0,447372,89.9640884399414,7131,0.8983744382858276,0.0,0.0,0.0,0.0,7392.0,305725.0,89.96446990966797,0.9280731081962584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7261.5,376548.5,89.96427917480469,0.9132237732410431,0.0,0.0,7261.5,376548.5,89.96427917480469,0.9132237732410431,0.0,0.0,0.0,0.0,-3.5308441558441594,0.0,46.33150707335023,0.0,-3.2000356058318746,0.0,-0.00042402264688323754,0.0,0.0,0.0,0.0,0.01593971920522696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,184.55486988968892,184.55486988968892,100159.5542347309,100159.5542347309,0,0.0
2020-02-26 00:00:00+00:00,0,0,0,110181652,0.0,424591,89.96249389648438,7045,0.8820395469665527,0.0,0.0,0.0,0.0,7131.0,447372.0,89.9640884399414,0.8983744382858276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189.333333333333,392562.6666666667,89.96368408203125,0.9028290311495463,0.0,0.0,7189.333333333333,392562.6666666667,89.96368408203125,0.9028290311495463,0.0,0.0,0.0,0.0,-1.2060019632590069,0.0,-5.092182791949429,0.0,-1.8182720503984062,0.0,-0.0017724221794246375,0.0,0.0,0.0,0.0,0.016592399291555187,0.0,-0.0009880065918002254,0.0,1.0,0.0,1.0,0.0,0.0,180.70510046297338,180.70510046297338,76061.34862289343,76061.34862289343,0,0.0
2020-02-27 00:00:00+00:00,0,0,0,110181652,0.0,473183,89.96114349365234,10043,1.2455074787139893,0.0,0.0,0.0,0.0,7045.0,424591.0,89.96249389648438,0.8820395469665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7902.75,412717.75,89.96304893493652,0.988498643040657,0.0,0.0,7902.75,412717.75,89.96304893493652,0.988498643040657,0.0,0.0,0.0,0.0,42.555003548616035,0.0,11.444425341092956,0.0,41.20766840868411,0.0,-0.0015010731400866284,0.0,0.0,0.0,0.0,0.021224301751538513,0.0,-0.0011573791504001258,0.0,1.0,0.0,1.0,0.0,0.0,1434.4416741947603,1434.4416741947603,74039.14757016498,74039.14757016498,0,0.0
2020-02-28 00:00:00+00:00,0,0,0,110181652,0.0,632403,89.95894622802734,11135,1.236515998840332,0.0,0.0,0.0,0.0,10043.0,473183.0,89.96114349365234,1.2455074787139893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8549.2,456654.8,89.96222839355468,1.038102114200592,0.0,0.0,8549.2,456654.8,89.96222839355468,1.038102114200592,0.0,0.0,0.0,0.0,10.873245046300916,0.0,33.64871519052883,0.0,-0.7219129573546312,0.0,-0.002442460755469611,0.0,0.0,0.0,0.0,0.017607415512868357,0.0,-0.0013992309570328226,-0.0013992309570328226,1.0,0.0,1.0,0.0,0.0,1905.9656869943908,1905.9656869943908,117318.66153003964,117318.66153003964,0,0.0
2020-02-29 00:00:00+00:00,0,1,0,110181652,0.0,834997,89.95471954345703,13631,0.9343770146369934,0.0,0.0,0.0,0.0,11135.0,632403.0,89.95894622802734,1.236515998840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.166666666666,519711.8333333333,89.9609769185384,1.020814597606659,0.0,0.0,9396.166666666666,519711.8333333333,89.9609769185384,1.020814597606659,0.0,0.0,0.0,0.0,22.41580601706332,0.0,32.03558490392992,0.0,-24.43470076300671,0.0,-0.004698459405694244,0.0,0.0,0.0,0.0,0.016324589999017963,0.0,-0.001872253417965966,-0.001872253417965966,1.0,0.0,1.0,0.0,0.0,2685.196336707367,2685.196336707367,186729.94240712083,186729.94240712083,0,0.0
2020-03-01 00:00:00+00:00,0,1,0,110181652,0.0,785871,89.9516372680664,13482,0.9400375485420228,0.0,0.0,0.0,0.0,13631.0,834997.0,89.95471954345703,0.9343770146369934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979.857142857143,557734.5714285715,89.9596426827567,1.0092750191688538,0.0,0.0,9979.857142857143,557734.5714285715,89.9596426827567,1.0092750191688538,0.0,0.0,0.0,0.0,-1.0930966180030866,0.0,-5.883374431285382,0.0,0.6058083424953065,0.0,-0.0034264743487222304,0.0,0.0,0.0,0.0,0.017155465521102673,0.0,-0.0021708352225141615,-0.0021708352225141615,1.0,0.0,1.0,0.0,0.0,2897.1413743304174,2897.1413743304174,197931.3680175169,197931.3680175169,0,0.0
2020-03-02 00:00:00+00:00,0,0,0,110181652,0.0,476104,89.95148468017578,7894,1.030575156211853,0.0,0.0,0.0,0.0,13482.0,785871.0,89.9516372680664,0.9400375485420228,0.0,0.0,7392.0,305725.0,89.96446990966797,0.9280731081962584,0.0,0.0,10051.57142857143,582074.4285714285,89.9577876499721,1.0239181688853674,0.0,0.0,9719.125,547530.75,89.95862293243408,1.0119375362992287,0.0,0.0,0.0,6.791125541125531,-41.447856401127424,55.729495461607655,-39.41702900348785,11.044609213471436,9.631275666621185,-0.014433730899798825,-0.00016963325544239183,0.0,0.0,0.0,0.0,0.016580376177523865,0.0,-0.002355303083151036,-0.0021270570300807303,0.9999907148149366,0.0,1.0118393005065838,0.0,0.0,2781.7650839247467,2781.7650839247467,185507.6298351942,185507.6298351942,0,0.0
2020-03-03 00:00:00+00:00,0,0,0,110181652,0.0,465002,89.94989776611328,7697,1.0596134662628174,0.0,0.0,0.0,0.0,7894.0,476104.0,89.95148468017578,1.030575156211853,0.0,0.0,7131.0,447372.0,89.9640884399414,0.8983744382858276,0.0,0.0,10132.42857142857,584593.0,89.9557604108538,1.0469523157392229,0.0,0.0,9494.444444444445,538360.8888888889,89.95765346950955,1.0172348618507385,0.0,0.0,0.0,7.937175711681399,-2.4955662528502676,3.9407920030757326,-2.3318434627728424,17.947864621420774,2.817679998972822,-0.015773709348032572,-0.0017641888492958557,0.0,0.0,0.0,0.0,0.01655258138119539,0.0,-0.002300534929553254,-0.0020706176757838324,0.9999789561134296,0.0,1.029213955403,0.0,0.0,2687.9866122765147,2687.9866122765147,175693.54800720804,175693.54800720804,0,0.0
2020-03-04 00:00:00+00:00,0,0,0,110181652,0.0,460013,89.94894409179688,7710,1.1042649745941162,0.0,0.0,0.0,0.0,7697.0,465002.0,89.94989776611328,1.0596134662628174,0.0,0.0,7045.0,424591.0,89.96249389648438,0.8820395469665527,0.0,0.0,10227.42857142857,589653.2857142857,89.95382472446987,1.0786988054003035,0.0,0.0,9316.0,530526.1,89.95678253173828,1.0259378731250763,0.0,0.0,0.0,9.439318665720364,0.16889697284656613,8.342616777086654,-1.0728986111887662,25.194497048553586,4.213943079525184,-0.015061615236111603,-0.0010602283494365317,0.0,0.0,0.0,0.0,0.01676035946732056,0.0,-0.002068928309848995,-0.001980960730346999,0.9999671196858628,0.0,1.0514270246350432,0.0,0.0,2596.3220567222047,2596.3220567222047,167488.08747519928,167488.08747519928,0,0.0
