timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-15 00:00:00+00:00,0,0,0,6325068386,3.0,37638101.0,12.710244496663412,16460214,0.0171036229985576,97.42713165283205,156258,2.1176207065582275,25621263.0,161302.0,17760557.0,97.4300308227539,2.1693060398101807,12.56191317240397,38017629.0,199924.0,19755253.0,97.4491958618164,2.9223501682281494,12.549866318702698,42802620.28571428,195516.0,23200981.285714287,97.43775612967355,2.6071526323046004,12.405556454544977,43491638.266666666,231775.56666666668,26481119.3,97.47553532918295,3.031643303235372,11.91298215657826,-0.9982947647787288,46.901817447484916,-21.841299693883677,-3.127053601319263,-16.679305499150022,-7.321521504083462,-27.537064873982487,-2.3825745332122783,-0.02264175582900041,-0.0029756430305671877,0.28541365412998165,0.2813167422356415,240.86997228959612,2.286610533337505,0.00949307162755772,3.376962126481142e-07,-0.00322369166781917,-0.0038042842877701833,0.9996124237801637,0.9841574608726462,0.859980008044563,12578949.070012998,12234925.991669629,57072.72678644907,52304.46419510271,8644901.950508054,8631447.051214712,22,0.503351279701464
2025-04-16 00:00:00+00:00,0,0,0,6325068386,3.0,39230810.0,12.571972131729126,16275823,0.017698496149936,97.42269897460938,156524,2.0977883338928223,37638101.0,156258.0,16460214.0,97.42713165283205,2.1176207065582275,12.710244496663412,43688988.0,191823.0,19283928.0,97.44524383544922,2.935983896255493,12.89886518319448,42165737.71428572,190473.2857142857,22771252.0,97.43453543526786,2.487410409109933,12.358857447192785,43877199.766666666,230309.16666666666,26308521.133333333,97.47150166829427,3.0074939568837484,11.925021553076197,-10.204351723596805,4.231640166968043,-18.401860048065146,0.17023128415825095,-15.599026297961704,-1.120222373779589,-28.54905176529381,-0.9365403636253045,-0.02313592737056558,-0.004549736964920559,0.2886028872514702,0.2711321690513812,250.63606452643347,2.410373201381386,0.00961696317187996,3.204616935329001e-07,-0.0037672860281777296,-0.0036750021182357846,0.9996207482967462,0.9609942735297082,0.8270707920847474,12643436.169894047,11896520.34463709,59756.695673988106,53806.19121412762,9021868.329612125,8785832.198925983,22,0.5246512946342587
2025-04-17 00:00:00+00:00,0,0,0,6325068386,3.0,42661604.0,13.077563007672628,16982182,0.0190993195885333,97.4183349609375,156219,1.9776262044906616,39230810.0,156524.0,16275823.0,97.42269897460938,2.0977883338928223,12.571972131729126,44676315.0,192490.0,19353479.0,97.44347381591795,2.8815886974334717,12.68116327126821,41877921.85714286,185291.7142857143,22432495.285714287,97.43094417027065,2.358272910118103,12.415485980964842,44064070.8,229067.83333333334,26224595.666666668,97.4674082438151,2.9780314485232036,11.955315189085146,-4.509572913522519,8.745152088371366,-18.843056782170496,-0.19485829649127373,-12.252561929563155,4.339928002411919,-31.370281738956606,-5.7280387854564125,-0.02579839777463455,-0.004479462915529808,0.28921363177886433,0.2684616078286788,273.08669824606324,2.5121389870783988,0.009198994028035147,3.0654174890214814e-07,-0.0042261396135578125,-0.003537764671247699,0.9996258844448471,0.9503870408891695,0.7918898610985331,12647168.04798488,11829511.294444734,61923.52859427454,55099.68112310466,9290315.703140602,8864783.438955665,22,0.5705328482836339
2025-04-18 00:00:00+00:00,0,0,0,6325068386,3.0,41912080.0,12.790475686391195,18255225,0.0186141721683618,97.4137725830078,148578,1.6431677341461182,42661604.0,156219.0,16982182.0,97.4183349609375,1.9776262044906616,13.077563007672628,48113619.0,220568.0,20986892.0,97.44378662109376,2.7256553173065186,12.61449392636617,40991987.71428572,175007.42857142858,22042257.14285714,97.42665645054409,2.2036318268094743,12.44062623239699,44145977.7,227226.1,26173460.4,97.46324615478515,2.9320222179094952,11.974039075627994,-12.889362988886788,-1.7569053427995862,-32.63846070146168,-4.8912104161465635,-13.016062597548983,7.4963452870779435,-39.71476423622449,-16.91211764817221,-0.030801387268208913,-0.00468328465225154,0.29090698989171876,0.26740778979196794,282.0861629166975,2.295894885113994,0.008138929641298333,3.0517395894494465e-07,-0.004231316702703545,-0.003392580433338965,0.9996245794626729,0.928555439248675,0.7515740547084406,12597861.056034373,11804978.324962504,62987.11157298527,56867.41280190931,9441521.114281945,8907506.234879214,22,0.5605091261897122
2025-04-19 00:00:00+00:00,0,1,0,6325068386,3.0,55717377.0,11.978517293930054,28996108,0.0245255116309983,97.40265655517578,302276,3.0906271934509277,41912080.0,148578.0,18255225.0,97.4137725830078,1.6431677341461182,12.790475686391195,66416921.0,272984.0,38947459.0,97.43988037109376,3.181262969970703,11.635132173697151,39463481.428571425,179192.0,20620635.57142857,97.4213387625558,2.1906838587352206,12.489681249573115,44639837.766666666,230442.66666666666,26458154.9,97.45871276855469,2.9370484471321108,11.97197745560448,-16.109665788331263,32.93870645408197,10.730299211675408,103.44600142685998,-25.550706658424104,58.83730822271431,-2.849050121770036,88.08957413328169,-0.038201828426120965,-0.011411146018946994,0.24701669743222707,0.26821956436800304,184.32555900713584,1.9215466806253212,0.010424709053204346,2.1498709601751277e-07,-0.0049136025564972315,-0.003263398404910155,0.9996165144712342,0.8840417753050054,0.7458793745381763,10420879.793366905,11973277.839233663,48295.87561532095,58322.91111965575,7641997.388473997,8854775.637240773,22,0.7451335819136814
2025-04-20 00:00:00+00:00,0,1,0,6325068386,3.0,47366903.0,13.374577363332111,28725220,0.0205451321904832,97.39703369140624,191600,2.2776618003845215,55717377.0,302276.0,28996108.0,97.40265655517578,3.0906271934509277,11.978517293930054,33463135.0,173187.0,29614340.0,97.43474578857422,2.2386507987976074,11.737082958221436,41449734.0,181822.42857142858,20493618.42857143,97.41595132010323,2.196256858961923,12.723609021731786,44776370.166666664,228918.4,26693537.4,97.45411834716796,2.9205910483996074,12.000079381984213,41.549508137835865,-14.98719869745484,10.631860359033872,-36.61422011671453,-3.0023292769651433,-0.9342219307501565,1.742612184440162,-26.304220541030922,-0.03870497825263497,-0.0057728032975767896,0.24763299124383503,0.26756257739419553,247.21636630288987,1.64896565982904,0.00667009663737661,2.8236123187050837e-07,-0.005602427891321655,-0.003136130938673611,0.999608359013328,0.92570554168897,0.7519905466276776,10486628.244442867,11980481.008149898,45538.94491730482,58732.86695304545,6673132.876705581,8816707.427945208,22,0.6334589314308156
2025-04-21 00:00:00+00:00,0,0,0,6325068386,4.0,27895398.0,13.83504851659139,19378253,0.0119807167441679,97.39356994628906,169914,2.1033663749694824,47366903.0,191600.0,28725220.0,97.39703369140624,2.2776618003845215,13.374577363332111,25621263.0,161302.0,17760557.0,97.4300308227539,2.1693060398101807,12.56191317240397,41774610.428571425,183052.7142857143,20724717.85714286,97.4107426234654,2.186836906841823,12.905485499472846,43686170.233333334,222981.8,26125524.133333333,97.44998677571614,2.855264389514923,12.069676248750826,8.875967589888134,-41.10782797009127,5.339053452530029,-11.318371607515655,9.10836298658877,-32.53923555676859,-3.0396663094372833,-7.652383922214179,-0.03742262642939531,-0.0035563147930628425,0.24891104727381774,0.274202764614264,164.17266280198922,1.4395207122375422,0.008768282219853244,4.959616643802582e-07,-0.005989074707025964,-0.0030895330749438,0.9995972893014232,0.9562433650157012,0.7658964664961698,10532851.301445348,11978868.653389368,45642.55205668562,55173.04352633287,6718337.326070343,8716911.71470374,22,0.3730577236370575
2025-04-22 00:00:00+00:00,0,0,0,6325068386,4.0,31267368.0,13.20374310016632,15675520,0.0133302587855546,97.39274597167967,158448,2.0934062004089355,27895398.0,169914.0,19378253.0,97.39356994628906,2.1033663749694824,13.83504851659139,37638101.0,156258.0,16460214.0,97.42713165283205,2.1176207065582275,12.710244496663412,40864505.71428572,183365.57142857142,20612618.714285713,97.40583038330078,2.1833776916776384,12.97598529997326,43273566.13333333,220091.76666666666,25346734.866666667,97.446310933431,2.8226668000221253,12.129462979093265,-16.92628700900718,12.087907833399614,1.4015282417540131,-6.748119636992833,-4.767216270699759,-19.10767188352841,-1.1434770199545308,-0.47353493328956553,-0.03529374268648189,-0.0008460256768927366,0.26039098695290064,0.28173335916821973,197.33395603632715,1.9946621231919501,0.010107989393143616,4.222850697852551e-07,-0.005575997488837202,-0.0030930736571423327,0.9995845861198597,0.9443295148908023,0.773515914687672,10893082.757326346,12191607.149932109,46455.67271343992,56232.44094776323,6917966.033052939,8565762.194908602,22,0.41815259743568367
2025-04-23 00:00:00+00:00,0,0,0,6325068386,4.0,33907241.0,12.972318212191263,15197729,0.0143616881302715,97.3897476196289,155544,2.086596727371216,31267368.0,158448.0,15675520.0,97.39274597167967,2.0934062004089355,13.20374310016632,39230810.0,156524.0,16275823.0,97.42269897460938,2.0977883338928223,12.571972131729126,40103995.85714286,183225.57142857142,20458605.285714287,97.401123046875,2.1817788907459805,13.033177597182137,43524263.06666667,217703.3,24999931.233333334,97.44281005859375,2.788758901755015,12.18354167195334,-13.56986766268654,8.44290123812148,-0.6261020674145801,-1.8327779460769467,-6.623898527281846,-3.0480073388315043,-0.5334955076634618,-0.325281975203362,-0.033823077503791765,-0.0030786194812115752,0.2692866846408122,0.27355705437301375,217.9899128869459,2.231072732572562,0.010234686364345201,3.8258252358570663e-07,-0.004889351981026997,-0.003123771149800975,0.9995721899676981,0.9214169989671062,0.7823476204317801,11077071.899866462,11906369.198273487,47316.438146579945,57429.20903833664,7120376.146909095,8763413.830714207,22,0.4534568082618181
2025-04-24 00:00:00+00:00,0,0,0,6325068386,4.0,35842611.0,13.007786989212036,14679501,0.0150849469205779,97.38805389404295,152837,1.9965752363204956,33907241.0,155544.0,15197729.0,97.3897476196289,2.086596727371216,12.972318212191263,42661604.0,156219.0,16982182.0,97.4183349609375,1.9776262044906616,13.077563007672628,39129854.0,182742.42857142858,20129650.85714286,97.39679718017578,2.1844858952930997,13.02320959454491,43522980.5,215951.3,24770844.4,97.43946126302083,2.7585707585016888,12.219428640460047,-15.983911434741183,5.707836859979265,-2.1649095180483857,-1.7403435683793655,-13.559394193278573,-3.409904203450398,0.9581705474374091,-4.314273566609739,-0.031083539773790747,-0.0017391210341388685,0.27432839064404957,0.2735847321317271,234.51374003847212,2.4416775855202717,0.010411592981832762,3.6291403620952725e-07,-0.0038307734898115277,-0.0031618111921213484,0.9995621477962621,0.8990619105233384,0.7918904702954214,11111366.390271947,11907222.961666884,48132.59485639534,58607.22981418849,7340731.480325955,8944608.461058477,22,0.47933938310787166
