timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-05 00:00:00+00:00,1,1,0,7893515528,242269,19.95258140563965,289596,414,0.0915412543781907,97.2322769165039,16173,0.1201353594660759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242269.0,16173.0,289596.0,97.2322769165039,0.1201353594660759,19.95258140563965,242269.0,16173.0,289596.0,97.2322769165039,0.1201353594660759,19.95258140563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978916780017311,0.8365728926749931,0.055846572996267226,8.235679781087072e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-06 00:00:00+00:00,1,1,0,7893515528,361171,20.71177045504252,2158440,368,0.0936093487244089,97.12638854980467,21557,0.172448068857193,242269.0,16173.0,289596.0,97.2322769165039,0.1201353594660759,19.95258140563965,0.0,0.0,0.0,0.0,0.0,0.0,301720.0,18865.0,1224018.0,97.1793327331543,0.14629171416163445,20.332175930341084,301720.0,18865.0,1224018.0,97.1793327331543,0.14629171416163445,20.332175930341084,0.0,49.078503646772795,0.0,33.29005132010141,0.0,645.3279741432893,0.0,43.544806145012856,0.0,-0.10890248594113139,0.2786570678000891,0.2786570678000891,16.75345579367288,0.16732956796132023,0.009987301019578483,5.734600261106209e-05,0.0,0.0,1.0,1.0,1.0,84076.41049664287,84076.41049664287,3807.0629099083717,3807.0629099083717,1321472.2653797923,1321472.2653797923,2,1.0
2025-07-07 00:00:00+00:00,1,0,0,7893515528,369562,19.99843355019887,2752479,262,0.059867311765464,97.01164245605467,24905,0.2045578807592392,361171.0,21557.0,2158440.0,97.12638854980467,0.172448068857193,20.71177045504252,0.0,0.0,0.0,0.0,0.0,0.0,324334.0,20878.333333333332,1733505.0,97.1234359741211,0.16571376969416937,20.220928470293682,324334.0,20878.333333333332,1733505.0,97.1234359741211,0.16571376969416937,20.220928470293682,0.0,2.323276232034144,0.0,15.530918031265939,0.0,27.52168232612442,0.0,18.619989261020287,0.0,-0.11814100726206256,0.21950860412779413,0.21950860412779413,14.838271902352847,0.13426509911062023,0.009048203801662501,5.411373311234856e-05,-0.1103172302246202,0.0,1.0,1.0,1.0,71194.10361118398,71194.10361118398,4405.382768084214,4405.382768084214,1285253.081533361,1285253.081533361,3,1.0
2025-07-08 00:00:00+00:00,1,0,0,7893515528,513311,18.758920788764954,3332832,213,0.0553914203260032,97.10823059082033,40157,0.3252032697200775,369562.0,24905.0,2752479.0,97.01164245605467,0.2045578807592392,19.99843355019887,0.0,0.0,0.0,0.0,0.0,0.0,371578.25,25698.0,2133336.75,97.1196346282959,0.2055861447006464,19.8554265499115,371578.25,25698.0,2133336.75,97.1196346282959,0.2055861447006464,19.8554265499115,0.0,38.89712686910451,0.0,61.2407147159205,0.0,21.084738521165836,0.0,58.97860718592196,0.0,0.09956344653108129,0.2985577493762443,0.2985577493762443,12.782284974351313,0.15401641786432144,0.01204890854117203,3.654487093378872e-05,-0.04868850708008833,0.0,1.0,1.0,1.0,110937.56603716344,110937.56603716344,10288.586491836475,10288.586491836475,1319360.4646290755,1319360.4646290755,4,1.0
2025-07-09 00:00:00+00:00,1,0,0,7893515528,684322,20.52785579363505,5566787,160,0.0502579593442144,97.07150268554688,63685,0.518882691860199,513311.0,40157.0,3332832.0,97.10823059082033,0.3252032697200775,18.758920788764954,0.0,0.0,0.0,0.0,0.0,0.0,434127.0,33295.4,2820026.8,97.1100082397461,0.2682454541325569,19.98991239865621,434127.0,33295.4,2820026.8,97.1100082397461,0.2682454541325569,19.98991239865621,0.0,33.315280599870256,0.0,58.59003411609434,0.0,67.02873112116062,0.0,59.55641906885907,0.0,-0.037821619290145936,0.390858702219429,0.390858702219429,10.745250133467325,0.12292941638876853,0.01144016980707726,2.999731967745502e-05,-0.03397064208983714,-0.03397064208983714,1.0,1.0,1.0,169682.31581841403,169682.31581841403,19183.161699782442,19183.161699782442,1913961.8989323429,1913961.8989323429,5,1.0
2025-07-10 00:00:00+00:00,1,0,0,7893515528,981872,28.77211078008016,7337701,109,0.0477822186726925,97.04167175292967,65843,0.545261800289154,684322.0,63685.0,5566787.0,97.07150268554688,0.518882691860199,20.52785579363505,0.0,0.0,0.0,0.0,0.0,0.0,525417.8333333334,38720.0,3572972.5,97.09861882527669,0.3144148451586564,21.453612128893536,525417.8333333334,38720.0,3572972.5,97.09861882527669,0.3144148451586564,21.453612128893536,0.0,43.48099286593155,0.0,3.388553034466524,0.0,31.812138671732914,0.0,5.083828935281254,0.0,-0.030730885782037642,0.514362072673598,0.514362072673598,14.91209525545228,0.1338119209529087,0.008973245302139552,2.930329154593329e-05,-0.02917415073938288,-0.02917415073938288,1.0,1.0,1.0,270255.00577300444,270255.00577300444,21701.443850582844,21701.443850582844,2516379.0420647482,2516379.0420647482,6,1.0
2025-07-11 00:00:00+00:00,1,0,0,7893515528,1325623,22.408077637354538,7703773,78,0.0470611950276816,97.16789245605467,74470,0.5358765125274658,981872.0,65843.0,7337701.0,97.04167175292967,0.545261800289154,28.77211078008016,0.0,0.0,0.0,0.0,0.0,0.0,639732.8571428572,43827.142857142855,4163086.8571428573,97.10851505824498,0.3460522262113435,21.589964344387962,639732.8571428572,43827.142857142855,4163086.8571428573,97.10851505824498,0.3460522262113435,21.589964344387962,0.0,35.00975687258625,0.0,13.102379903710348,0.0,4.988919553958393,0.0,-1.7212443190979476,0.0,0.13006855801738215,0.6101108059049118,0.6101108059049118,17.800526379396008,0.17207449232025757,0.009666690637601777,1.6903795976351167e-05,-0.010811669485911243,-0.010811669485911243,1.0,1.0,1.0,390307.9290352804,390307.9290352804,23980.010664638798,23980.010664638798,2777489.4391029603,2777489.4391029603,7,1.0
2025-07-12 00:00:00+00:00,1,1,0,7893515528,1832246,16.666609684626263,8284051,60,0.0507374451214716,97.2489013671875,66154,0.4675273895263672,1325623.0,74470.0,7703773.0,97.16789245605467,0.5358765125274658,22.408077637354538,242269.0,16173.0,289596.0,97.2322769165039,0.1201353594660759,19.95258140563965,866872.4285714285,50967.28571428572,5305151.857142857,97.1108899797712,0.3956796590770994,21.120539812814624,788797.0,46618.0,4678207.375,97.1260633468628,0.36123662162572145,20.97454501191775,656.2857815073327,38.21772856988752,309.03975762072594,-11.166912850812405,2760.554358485614,7.532387052422229,289.1671790921712,-12.754640556782281,0.017097666753063123,0.08337004033454054,0.7039608533368619,0.7039608533368619,27.69625878618396,0.2211775107157705,0.007985705546029889,9.096267962030371e-06,0.021909986223496464,0.004491079421282037,0.99984377656657,1.0989803822421085,1.0953475793688063,555282.2092295566,555282.2092295566,23562.75193120338,23562.75193120338,2955533.2559538917,2955533.2559538917,8,1.0
2025-07-13 00:00:00+00:00,1,1,0,7893515528,2140993,19.56172327200572,8245500,46,0.0478788711071681,97.03931427001952,55762,0.4664926528930664,1832246.0,66154.0,8284051.0,97.2489013671875,0.4675273895263672,16.666609684626263,361171.0,21557.0,2158440.0,97.12638854980467,0.172448068857193,20.71177045504252,1121132.7142857143,55853.71428571428,6174731.857142857,97.09845079694476,0.4376860282250813,20.95624735809508,939041.0,47634.0,5074573.222222222,97.11642456054688,0.372931736210982,20.817564818594192,492.79205694809383,16.85073947493949,158.67235700700468,-15.708800677207723,282.01200867293045,-0.4653641074879866,170.5119610700752,-0.22132107262187173,-0.08965048642831652,-0.21551615927940526,0.7323615389925812,0.7323615389925812,38.39450890375338,0.259655902048887,0.006762718238709812,9.136748291684013e-06,0.016455241612034273,-0.0026395161946641535,0.9998149256041555,1.1939124215936412,1.173635777614446,687717.5119371325,687717.5119371325,22250.689264604815,22250.689264604815,3009523.6645133635,3009523.6645133635,9,1.0
2025-07-14 00:00:00+00:00,1,0,0,7893515528,2427687,18.97276560465495,7259828,35,0.0463494598075182,96.81975555419922,56106,0.4576664865016937,2140993.0,55762.0,8245500.0,97.03931427001952,0.4664926528930664,19.56172327200572,369562.0,24905.0,2752479.0,97.01164245605467,0.2045578807592392,19.99843355019887,1415150.5714285714,60311.0,6818638.857142857,97.07103838239398,0.4738444004740034,20.80972336587452,1087905.6,48481.2,5293098.7,97.08675765991211,0.38140521124005317,20.63308489720027,556.909260151206,13.390702351665794,125.28006424412767,0.6169075714644423,163.755981426198,-11.954059790188587,123.7344681138727,-1.8920268811598806,-0.1977978075594189,-0.22625748901043963,0.7365126005667874,0.7365126005667874,43.2688791059939,0.33440002512455874,0.007728281203317599,7.815158127673304e-06,-0.025806154523573644,-0.018101593942354208,0.9998380904059728,1.3008027272114155,1.2423647776951054,801256.1826271712,801256.1826271712,21148.529467133696,21148.529467133696,2920343.703089075,2920343.703089075,10,1.0
