timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-28 00:00:00+00:00,1,0,0,8309059073,0.083198207141686,98.55034637451172,146555,0.0456951670348644,5823,22.20974318186442,139442,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146555.0,5823.0,139442.0,98.55034637451172,0.0456951670348644,22.20974318186442,146555.0,5823.0,139442.0,98.55034637451172,0.0456951670348644,22.20974318186442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16397664835165,1.0510029187553338,0.0417589983003808,0.00015154441429804594,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-29 00:00:00+00:00,1,0,0,8309059073,0.0669011406107864,98.53390502929688,146555,0.0508239492774009,6360,18.112191716829937,734239,418.0,146555.0,5823.0,139442.0,98.55034637451172,0.0456951670348644,22.20974318186442,0.0,0.0,0.0,0.0,0.0,0.0,146555.0,6091.5,436840.5,98.5421257019043,0.04825955815613265,20.16096744934718,146555.0,6091.5,436840.5,98.5421257019043,0.04825955815613265,20.16096744934718,0.0,0.0,0.0,9.222050489438427,0.0,426.5551268627816,0.0,11.223905229678577,0.0,-0.016683193737709878,0.0,0.0,23.039616412513755,0.1996009479189366,0.008662017868816735,0.00012358546710356408,0.0,0.0,1.0,1.0,1.0,0.0,0.0,379.716341497176,379.716341497176,420584.9921294149,420584.9921294149,2,1.0
2025-08-30 00:00:00+00:00,1,1,0,8309059073,0.0519747054272881,98.48273468017578,153537,0.0341837964951992,4994,18.739930113156635,748538,311.0,146555.0,6360.0,734239.0,98.53390502929688,0.0508239492774009,18.112191716829937,0.0,0.0,0.0,0.0,0.0,0.0,148882.33333333334,5725.666666666667,540739.6666666666,98.52232869466145,0.04356763760248816,19.687288337283665,148882.33333333334,5725.666666666667,540739.6666666666,98.52232869466145,0.04356763760248816,19.687288337283665,0.0,4.7640817440551375,0.0,-21.47798742138365,0.0,1.947458525085155,0.0,-32.74077087433428,0.0,-0.05193171741836311,0.02707547288674476,0.02707547288674476,30.738138138138137,0.20511556512085544,0.006671663066319858,0.00012205401993745285,-0.03380584716796522,0.0,1.0,1.0,1.0,4031.059579481963,4031.059579481963,688.1819042472226,688.1819042472226,347607.5061104598,347607.5061104598,3,1.0
2025-08-31 00:00:00+00:00,1,1,0,8309059073,0.0556101385887043,98.50716400146484,208124,0.0335012264549732,4367,18.201972881952923,764867,244.0,153537.0,4994.0,748538.0,98.48273468017578,0.0341837964951992,18.739930113156635,0.0,0.0,0.0,0.0,0.0,0.0,163692.75,5386.0,596771.5,98.5185375213623,0.04105103481560943,19.31595947345098,163692.75,5386.0,596771.5,98.5185375213623,0.04105103481560943,19.31595947345098,0.0,35.552993740922375,0.0,-12.555066079295152,0.0,2.1814523778352024,0.0,-1.9967648716895936,0.0,0.024805689411855347,0.18206751893196763,0.18206751893196763,47.6474358974359,0.27210446769900165,0.005709481897530031,8.745692676013417e-05,-0.01807174682618066,0.0,1.0,1.0,1.0,29803.132859650843,29803.132859650843,881.6027071948755,881.6027071948755,305143.000776685,305143.000776685,4,1.0
2025-09-01 00:00:00+00:00,0,0,1,8309059073,0.0503288832801733,98.48039245605467,220485,0.0285193175077438,3420,17.514024178187054,517151,210.0,208124.0,4367.0,764867.0,98.50716400146484,0.0335012264549732,18.201972881952923,0.0,0.0,0.0,0.0,0.0,0.0,175051.2,4992.8,580847.4,98.51090850830079,0.0385446913540363,18.955572414398194,175051.2,4992.8,580847.4,98.51090850830079,0.0385446913540363,18.955572414398194,0.0,5.939247756145383,0.0,-21.68536752919624,0.0,-32.38680711810027,0.0,-14.870825561939515,0.0,-0.02717725729041165,0.20685990928776804,0.20685990928776804,64.45045308389359,0.4263446723593837,0.006613142751067384,7.94337244912922e-05,-0.016664886474613137,-0.016664886474613137,1.0,1.0,1.0,36211.07535271494,36211.07535271494,1164.4521029222285,1164.4521029222285,266649.7196628941,266649.7196628941,5,1.0
2025-09-02 00:00:00+00:00,0,0,0,8309059073,0.0490059784100597,98.47618865966795,235166,0.0235954187810421,2354,15.817483027776085,321030,192.0,220485.0,3420.0,517151.0,98.48039245605467,0.0285193175077438,17.514024178187054,0.0,0.0,0.0,0.0,0.0,0.0,185070.33333333334,4553.0,537544.5,98.50512186686198,0.03605314592520393,18.432557516627842,185070.33333333334,4553.0,537544.5,98.50512186686198,0.03605314592520393,18.432557516627842,0.0,6.658502845998604,0.0,-31.16959064327486,0.0,-37.92335314057209,0.0,-17.265135203059202,0.0,-0.004268663316497889,0.21957106188483405,0.21957106188483405,99.85817409766454,0.732533618248705,0.0073326251981895825,6.726064042904015e-05,-0.01448277064732257,-0.01448277064732257,1.0,1.0,1.0,40636.0896133802,40636.0896133802,1498.4335821116665,1498.4335821116665,261022.03985008624,261022.03985008624,6,1.0
2025-09-03 00:00:00+00:00,0,0,0,8309059073,0.0451823750044853,98.47119903564452,235166,0.0402797311544418,4206,18.45564870039622,508584,191.0,235166.0,2354.0,321030.0,98.47618865966795,0.0235954187810421,15.817483027776085,0.0,0.0,0.0,0.0,0.0,0.0,192226.85714285713,4503.428571428572,533407.2857142857,98.50027574811664,0.03665694381509505,18.435856257166183,192226.85714285713,4503.428571428572,533407.2857142857,98.50027574811664,0.03665694381509505,18.435856257166183,0.0,0.0,0.0,78.67459643160576,0.0,58.42257732922156,0.0,70.70996504967661,0.0,-0.005066832999278681,0.21666263343207143,0.21666263343207143,55.89874019491324,0.462392717048281,0.008270004030791313,7.847890520522106e-05,-0.012686320713586196,-0.012686320713586196,1.0,1.0,1.0,41648.37708494202,41648.37708494202,1374.1496591398936,1374.1496591398936,238530.71821864948,238530.71821864948,7,1.0
2025-09-04 00:00:00+00:00,0,0,0,8309059073,0.0419113006206049,98.41690826416016,236517,0.0371448136866092,4244,26.08031702041626,391471,196.0,235166.0,4206.0,508584.0,98.47119903564452,0.0402797311544418,18.45564870039622,146555.0,5823.0,139442.0,98.55034637451172,0.0456951670348644,22.20974318186442,205078.57142857142,4277.857142857143,569411.4285714285,98.48121316092355,0.035435464765344316,18.988795376959303,197763.125,4471.0,515665.25,98.48985481262207,0.03671792754903432,19.39141385257244,61.384463170823246,0.5744878086117788,-27.116606560192334,0.903471231573949,180.74109665667444,-23.027267865288724,-18.71172358716069,-7.782865917879644,-0.13540095520767625,-0.05513365533886816,0.21043962878925043,0.21043962878925043,55.71660777385159,0.6041734785629623,0.010841132954591898,0.00011026778943004871,-0.014465604509620762,-0.015404837472097843,0.9999122584583461,1.0369909528309256,0.965072571648349,41617.198613202134,41617.198613202134,1275.51748602003,1275.51748602003,226466.36197883467,226466.36197883467,8,1.0
2025-09-05 00:00:00+00:00,0,0,0,8309059073,0.0360544115241689,98.35260772705078,226281,0.0583454743027687,8320,26.800799494204313,912752,210.0,236517.0,4244.0,391471.0,98.41690826416016,0.0371448136866092,26.08031702041626,146555.0,6360.0,734239.0,98.53390502929688,0.0508239492774009,18.112191716829937,216468.0,4557.857142857143,594913.2857142857,98.45531354631696,0.03650996834039686,20.230025059441356,200931.77777777778,4898.666666666667,559786.0,98.47460513644748,0.03912098829944925,20.21467892386487,54.40005458701511,-4.327807303491927,30.817610062893074,96.04147031102734,24.312655688406636,133.1595443851524,14.799174665303472,57.07569512941828,-0.18399484136164546,-0.06533484768367348,0.1994364859489188,0.1994364859489188,27.193967071265472,0.247910442365021,0.009115280913894559,0.00011843982064063563,-0.020717348371232833,-0.01993319193522286,0.999804095785875,1.0773208817144126,0.9332578221422604,40073.127675469055,40073.127675469055,1752.0461609215665,1752.0461609215665,249791.71662507145,249791.71662507145,8,0.9567219269650807
2025-09-06 00:00:00+00:00,0,1,0,8309059073,0.0412580896699548,98.3123550415039,297258,0.0317015759646892,4950,20.888185847889293,795908,221.0,226281.0,8320.0,912752.0,98.35260772705078,0.0583454743027687,26.800799494204313,153537.0,4994.0,748538.0,98.48273468017578,0.0341837964951992,18.739930113156635,236999.57142857142,4551.571428571428,601680.4285714285,98.43097359793526,0.036155365407466854,20.536918735831733,210564.4,4903.8,583398.2,98.45838012695313,0.03837904706597325,20.282029616267316,93.6067527696907,31.366751958847637,-0.8810572687224627,-40.504807692307686,6.328336036380255,-12.801286658369415,-7.261395119932345,-45.66574984002685,-0.17300457712225992,-0.04092691233829049,0.23048267535168343,0.23048267535168343,60.03999192082408,0.37348239560050206,0.006219303965654365,7.02693134535516e-05,-0.03211702619280299,-0.023346872040721393,0.9997216435108669,1.1255443533122,0.9420600085592562,48531.44624582201,48531.44624582201,1651.9247225248762,1651.9247225248762,247059.473845559,247059.473845559,9,1.0
