timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,visits_visits_gained,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,8071474537,621,0.0063816695474088,90.92575073242188,0.0010335464585446,150832,10363,24.96421332359314,15664.0,876.0,198208.0,90.9832992553711,0.0087795266881585,12.815238289211107,1363486.0,2420.0,418715.0,91.79991149902344,0.0206113718450069,9.523372451464336,746878.7142857143,1189.142857142857,284123.71428571426,91.20115225655692,0.009870491323194286,16.465130857606404,1034363.8181818182,1548.909090909091,320686.36363636365,91.52036007967862,0.012900056783109863,13.984840536521519,-99.23996285990468,-33.84193054136875,-74.3388429752066,-29.109589041095894,-63.97740706685933,-23.902163383919927,-69.03811354529147,-27.31191812405833,-0.952245761817383,-0.06325174336412331,0.8012397943063815,0.8012397943063815,16.660771704180064,0.06870512421021925,0.004117136170466675,0.0024087430840981417,-0.11706570216587478,-0.14977951049804802,0.9965121660049874,0.7220657772026106,0.7651509981039611,828773.4529179634,828773.4529179634,675.3368721675805,675.3368721675805,111922.01433343909,111922.01433343909,1,0.005333691554825388
2025-09-12 00:00:00+00:00,0,0,0,8071474537,362,0.0027521501760929,90.90525817871094,0.0006719039529799,94001,6825,12.321306878870184,10363.0,621.0,150832.0,90.92575073242188,0.0063816695474088,24.96421332359314,1530474.0,1766.0,403758.0,91.65470886230467,0.0127047635614871,16.404431429776277,529214.5714285715,988.5714285714286,239872.7142857143,91.09408787318638,0.008448689410995113,15.881827350334104,948735.5833333334,1450.0,301795.9166666667,91.46910158793132,0.012054397899191783,13.846212731717243,-99.55405972267415,-34.140692849560935,-79.50169875424689,-41.706924315619965,-76.71847988151318,-37.67834411795905,-78.33765136381051,-56.87413527686689,-0.8176892304787686,-0.022537678870804267,0.8896509545311732,0.8896509545311732,18.801652892561982,0.07260483819493202,0.0038509818940022553,0.0018050552122575716,-0.0839748382568333,-0.1388727734972514,0.9959001049727767,0.5578103959895796,0.700880249818332,844043.5173101894,844043.5173101894,729.3930228746241,729.3930228746241,125179.66694131232,125179.66694131232,1,0.003512732303549481
2025-09-13 00:00:00+00:00,0,1,0,8071474537,448,0.0030932778026908,90.87889862060548,0.0005409930523298,98173,5540,9.7006139340608,6825.0,362.0,94001.0,90.90525817871094,0.0027521501760929,12.321306878870184,1757613.0,2140.0,444284.0,91.43999481201172,0.0137885371223092,10.599677920341492,278918.4285714286,746.8571428571429,190428.2857142857,91.01393127441406,0.0069207952224782,15.75338963800829,876182.0769230769,1372.923076923077,286132.6153846154,91.42370135967548,0.011365080968691708,13.5273205165129,-99.6847997824322,-18.82783882783883,-79.06542056074765,23.756906077348063,-77.90309801838464,4.438250656907905,-77.56630906344645,12.394949576559199,-0.6136222913832978,-0.028996736419395486,0.9694290346995855,0.9694290346995855,12.338530066815144,0.056430419459327315,0.004563326338949213,0.0017506973351490347,-0.057615552629740344,-0.128571562714627,0.9955179009472684,0.31833386680416637,0.608952566333972,849396.3450526164,849396.3450526164,751.6054440926727,751.6054440926727,132489.72421508672,132489.72421508672,1,0.0028513607269837543
2025-09-14 00:00:00+00:00,0,1,0,8071474537,426,0.00380449462682,90.84375762939452,0.000979649766023,93332,10137,19.786938688029412,5540.0,448.0,98173.0,90.87889862060548,0.0030932778026908,9.7006139340608,1878377.0,1014.0,385210.0,91.22150421142578,0.0085549382492899,9.892514394677203,12027.0,662.8571428571429,148731.42857142858,90.95996747698102,0.006242160419268214,17.166878822772894,814321.7142857143,1305.2857142857142,272361.14285714284,91.38227680751255,0.010825039087129442,13.97443610019265,-99.46033197808534,82.9783393501805,-57.98816568047338,-4.91071428571429,-75.77113782092884,-4.931091033176127,-55.52867225972331,22.992335945724697,-0.41409817268058813,-0.03866793253918255,1.0416803545460924,1.0416803545460924,23.740046838407494,0.1086111021825078,0.004564302015364341,0.0019517595865091155,-0.04619516645158576,-0.11942707103687691,0.9953786516895274,0.014769347039394047,0.57664091270487,848262.9320517246,848262.9320517246,765.1819721801152,765.1819721801152,137325.90466189833,137325.90466189833,1,0.005217372507118108
2025-09-15 00:00:00+00:00,0,0,0,8071474537,370,0.0030613814014941,90.81552124023438,0.0006667280190277,77741,6959,15.800190448760986,10137.0,426.0,93332.0,90.84375762939452,0.00380449462682,19.786938688029412,16040.0,924.0,205782.0,91.13887786865234,0.00868796184659,22.89702731912786,10729.714285714286,583.7142857142857,130439.85714285714,90.91377367292132,0.005438363212825943,16.153044984149055,760497.5333333333,1242.9333333333334,259386.46666666667,91.34449310302735,0.010307461908087087,14.096153056763873,-56.61471321695761,-31.35049817500246,-59.956709956709965,-13.145539906103288,-62.22167147758307,-16.704881498307124,-64.76295067184621,-19.53250820982323,-0.35479549011343536,-0.031082365918122523,1.1935982286251015,1.1092334824991545,18.757412398921833,0.08951403359831236,0.0047593321499318254,0.0022701423058564636,-0.036112921578540055,-0.11120338439941548,0.9952846699842078,0.014108808793481451,0.5276141945825753,806917.67402624,843569.3273313502,726.2411884052458,775.8859881881272,146560.10872033148,141550.3746419156,1,0.003581700234490965
2025-09-16 00:00:00+00:00,0,0,0,8071474537,449,0.0033883592113852,90.8067855834961,0.0006703431904167,79122,7042,15.303724902016777,6959.0,370.0,77741.0,90.81552124023438,0.0030613814014941,15.800190448760986,19620.0,983.0,200792.0,91.04393005371094,0.0101960422471165,17.682813326517742,8932.857142857143,507.42857142857144,113058.42857142857,90.87989589146206,0.004465837064864329,15.813175209220343,713406.5625,1193.3125,248119.9375,91.31088638305664,0.009875017989543218,14.17162629709218,-64.10805300713558,1.1927001005891613,-54.323499491353,21.351351351351354,-60.595043627236144,1.7764114173987933,-66.76789749136782,10.680727652278787,-0.26047257634302934,-0.009619123051851641,1.382087739317944,1.172473887243507,15.648888888888889,0.08900066984315559,0.00567470899738382,0.002172898608833846,-0.028982162475589004,-0.10344045302446889,0.9952799659638989,0.01252141150980391,0.4522358409466454,795580.9387183163,836450.565519403,714.4090618772327,775.4104907509742,147025.91100883554,143985.05545806655,1,0.0036244191767905412
2025-09-17 00:00:00+00:00,0,0,0,8071474537,236,0.0027877925895154,90.801025390625,0.0004622915016507,50999,4889,28.020482754707334,7042.0,449.0,79122.0,90.8067855834961,0.0033883592113852,15.303724902016777,15664.0,876.0,198208.0,90.9832992553711,0.0087795266881585,12.815238289211107,7393.571428571428,416.0,92028.57142857143,90.8538567679269,0.0036098750507724572,17.985352990005516,671729.0588235294,1137.0,236524.58823529413,91.28089455997242,0.009458122377776877,14.986264912246012,-68.78830439223698,-30.57370065322351,-73.0593607305936,-47.43875278396437,-74.2699588311269,-35.543843684436695,-68.24666421624447,-17.72440831691754,-0.20033771718311888,-0.0063433507023535896,1.6220234324016034,1.232519997574398,20.628691983122362,0.09586274509803921,0.004627450980392157,0.005730160072537288,-0.022660664149690295,-0.09619765188179748,0.9953217177142698,0.011006776216471233,0.3816693109463609,768494.8904142411,827919.4979518291,697.6299949759255,785.8697411149001,144062.08217165218,147382.66960792014,1,0.002516300107260573
2025-09-18 00:00:00+00:00,0,0,0,8071474537,208,0.0067203901708126,90.77115631103516,0.0003222070071965,29669,3428,40.2721164226532,4889.0,236.0,50999.0,90.801025390625,0.0027877925895154,28.020482754707334,10363.0,621.0,150832.0,90.92575073242188,0.0063816695474088,24.96421332359314,6402.857142857143,357.0,74719.57142857143,90.83177185058594,0.0036582637112587144,20.17219628987124,634601.2222222222,1085.388888888889,225032.61111111112,91.2525757683648,0.009306026144056638,16.391034440601967,-66.9207758371128,-29.883411740642263,-66.50563607085347,-11.864406779661019,-80.32977087090273,-41.82434949704896,5.307711734170462,141.0649269994939,-0.17002270549479892,-0.032895090624085466,1.9448121523557422,1.2897867332258877,16.401913875598087,0.11553758004718571,0.007010448264239973,0.01174456588587145,-0.021250861031667394,-0.08995132525024181,0.9953885803854234,0.010089575813352302,0.39310696688672975,732495.577129958,818500.2373111557,574.0119891920931,793.2270010302213,137498.595326871,151066.49792261873,1,0.0017643437855776733
2025-09-19 00:00:00+00:00,0,0,0,8071474537,179,0.0014598767738789,90.74812316894533,0.0053738026292548,32027,57428,9.613743045113305,3428.0,208.0,29669.0,90.77115631103516,0.0067203901708126,40.2721164226532,6825.0,362.0,94001.0,90.90525817871094,0.0027521501760929,12.321306878870184,13631.857142857143,330.85714285714283,65866.14285714286,90.809323992048,0.0034736532252281427,19.785401456477405,604223.6842105263,1037.6842105263158,214874.42105263157,91.22602563155324,0.008893070914047283,16.034334893470987,741.4358974358973,1575.2625437572926,-50.552486187845304,-13.942307692307686,-65.92908586078872,7.947689507566813,-46.95504676451125,-78.27690451338218,-0.17285579834853682,-0.025374957228596617,2.4161021912715706,1.3345801920092182,319.0444444444444,1.793056075933558,0.0055888597477207445,0.00016740223658975962,-0.019715172903870593,-0.08442366750616821,0.9954322065811764,0.022560944728057815,0.390602218154051,655786.2227976873,806384.9604902014,516.6819328951028,798.4309649856732,126279.39924488217,153342.21962450008,1,0.029557390582892248
2025-09-20 00:00:00+00:00,0,1,0,8071474537,108,0.0008623152389191,90.74571228027344,0.0040998158410837,34315,43924,17.09545686509874,57428.0,179.0,32027.0,90.74812316894533,0.0014598767738789,9.613743045113305,5540.0,448.0,98173.0,90.87889862060548,0.0030932778026908,9.7006139340608,19115.285714285714,282.2857142857143,56743.57142857143,90.79029737200055,0.0031549442875464717,20.84180758948282,576208.7,991.2,205846.45,91.20200996398925,0.008491533130290874,16.08739099205237,692.8519855595667,-23.514661837431216,-75.89285714285714,-39.66480446927374,-65.04639768571808,7.143972273394317,-72.12292933505734,-40.93232700538662,-0.14655364705514762,-0.002656681579404907,3.3418518583101555,1.3793858031359634,402.9724770642202,1.2799860123557525,0.0031472199557057933,0.00038919651371881024,-0.016591480800084737,-0.07922476288071398,0.9954857070348421,0.03317424001804505,0.3715400080454494,497992.2609623961,794814.1004234293,314.8498333847697,804.4597140807907,97834.90789587579,154616.7882647714,1,0.022607070139356394
2025-09-21 00:00:00+00:00,0,1,0,8071474537,85,0.0005661280010826,90.74657440185548,0.0,8879,0,6.10621839761734,43924.0,108.0,34315.0,90.74571228027344,0.0008623152389191,17.09545686509874,10137.0,426.0,93332.0,90.84375762939452,0.00380449462682,19.786938688029412,17667.14285714286,233.57142857142858,44678.857142857145,90.7764140537807,0.0026923204838696997,18.88741897656681,548770.1904761905,948.047619047619,196467.04761904763,91.1803225562686,0.008114132886042862,15.612097058984038,-100.0,-100.0,-80.04694835680752,-21.29629629629629,-90.486649809283,-74.12501821360921,-85.11949531767902,-34.347907176935266,-0.10697843206299851,0.0009500411208174242,1.097208789533357,1.430155883969901,0.0,0.0,0.009572072072072071,6.10621839761734,-0.013638905116487448,-0.0743361336844306,0.9955702229256904,0.03219406440756622,0.3318063090266572,16290.33727025815,784826.9168568072,298.99219917053824,808.6422865637486,67383.0333482308,156711.42467014847,1,0.0
