timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-15 00:00:00+00:00,1,0,0,8276957001,490.0,0.0200373177386326,96.30655670166016,7.340290917290582,2628,0.0174735337495803,140243,233910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140243.0,2628.0,233910.0,96.30655670166016,0.0174735337495803,7.340290917290582,140243.0,2628.0,233910.0,96.30655670166016,0.0174735337495803,7.340290917290582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34461772537087,0.5995570965025159,0.011235042387916772,5.233942926107771e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-16 00:00:00+00:00,1,1,0,8276957001,487.0,0.0112464736937736,96.33386993408205,6.291862189769745,2521,0.0157087072730064,84543,765134,140243.0,2628.0,233910.0,96.30655670166016,0.0174735337495803,7.340290917290582,0.0,0.0,0.0,0.0,0.0,0.0,112393.0,2574.5,499522.0,96.3202133178711,0.01659112051129335,6.816076553530163,112393.0,2574.5,499522.0,96.3202133178711,0.01659112051129335,6.816076553530163,0.0,-39.71677730795833,0.0,-4.071537290715376,0.0,227.10615193877985,0.0,-10.099997526924332,0.0,0.028360719516218325,0.3504297217094543,0.3504297217094543,33.52220459952419,0.11049422650904742,0.0032948433936494867,7.442115572683744e-05,0.0,0.0,1.0,1.0,1.0,39385.8477120907,39385.8477120907,75.66042558696059,75.66042558696059,375632.0927290425,375632.0927290425,1,0.6028322269204167
2025-08-17 00:00:00+00:00,1,1,0,8276957001,471.0,0.016940304542638,96.30854034423828,6.631709039211273,2569,0.0181311126798391,140886,861649,84543.0,2521.0,765134.0,96.33386993408205,0.0157087072730064,6.291862189769745,0.0,0.0,0.0,0.0,0.0,0.0,121890.66666666667,2572.6666666666665,620231.0,96.31632232666016,0.017104451234141935,6.754620715423866,121890.66666666667,2572.6666666666665,620231.0,96.31632232666016,0.017104451234141935,6.754620715423866,0.0,66.64419289592279,0.0,1.9040063466878143,0.0,12.614130335339958,0.0,15.420781384062842,0.0,-0.026293545417721553,0.2653658955790899,0.2653658955790899,54.81945525291829,0.1635072245111124,0.0029814890036557766,4.707112110564689e-05,0.000991821289064661,0.0,1.0,1.0,1.0,32345.625922732324,32345.625922732324,53.594153910042586,53.594153910042586,338026.2158280035,338026.2158280035,2,1.0
2025-08-18 00:00:00+00:00,1,0,0,8276957001,458.0,0.0158622811331576,96.25220489501952,8.3033620317777,2486,0.0182620249688625,145332,786200,140886.0,2569.0,861649.0,96.30854034423828,0.0181311126798391,6.631709039211273,0.0,0.0,0.0,0.0,0.0,0.0,127751.0,2551.0,661723.25,96.30029296875,0.017393844667822074,7.141806044512325,127751.0,2551.0,661723.25,96.30029296875,0.017393844667822074,7.141806044512325,0.0,3.155742941101325,0.0,-3.230829116387701,0.0,-8.756349743340962,0.0,0.7220311921009026,0.0,-0.05849475967282247,0.22617486980243667,0.22617486980243667,58.43667068757539,0.18485349166434537,0.003162041259169093,5.713335602910351e-05,-0.018838500976587614,0.0,1.0,1.0,1.0,28894.06579213109,28894.06579213109,61.58463011715393,61.58463011715393,288202.8954832284,288202.8954832284,3,1.0
2025-08-19 00:00:00+00:00,1,0,0,8276957001,457.0,0.014175723968734,96.30142974853516,7.14583021402359,2513,0.019394589588046,141075,785489,145332.0,2486.0,786200.0,96.25220489501952,0.0182620249688625,8.3033620317777,0.0,0.0,0.0,0.0,0.0,0.0,130415.8,2543.4,686476.4,96.30052032470704,0.01779399365186686,7.142610878414578,130415.8,2543.4,686476.4,96.30052032470704,0.01779399365186686,7.142610878414578,0.0,-2.9291553133514947,0.0,1.0860820595333776,0.0,-0.09043500381582525,0.0,6.201747183647877,0.0,0.05114153340106675,0.1972358890151359,0.1972358890151359,56.11575178997613,0.17960126799831952,0.0031992768844924823,5.065234493481237e-05,-0.009191894531258179,-0.009191894531258179,1.0,1.0,1.0,25722.67625462016,25722.67625462016,55.9758876660299,55.9758876660299,255654.59882094827,255654.59882094827,3,0.970708446866485
2025-08-20 00:00:00+00:00,1,0,0,8276957001,450.0,0.0121881186150686,96.30435943603516,7.295980493227641,2526,0.0186186451464891,130229,717118,141075.0,2513.0,785489.0,96.30142974853516,0.019394589588046,7.14583021402359,0.0,0.0,0.0,0.0,0.0,0.0,130384.66666666667,2540.5,691583.3333333334,96.30116017659505,0.017931435567637235,7.168172480883421,130384.66666666667,2540.5,691583.3333333334,96.30116017659505,0.017931435567637235,7.168172480883421,0.0,-7.688109161793378,0.0,0.5173099880620757,0.0,-8.704259384918188,0.0,-4.000829396437256,0.0,0.0030422056117362928,0.17645623557481305,0.17645623557481305,51.53502176493866,0.18160026439126561,0.0035224279373437324,5.6023807826365977e-05,-0.004704066685265192,-0.004704066685265192,1.0,1.0,1.0,23007.18745667681,23007.18745667681,50.56777630072336,50.56777630072336,229006.33992766807,229006.33992766807,3,0.8960793218286406
2025-08-21 00:00:00+00:00,1,0,0,8276957001,431.0,0.0131712277874431,96.29210662841795,7.106106261412303,2272,0.0178004819899797,150787,757138,130229.0,2526.0,717118.0,96.30435943603516,0.0186186451464891,7.295980493227641,0.0,0.0,0.0,0.0,0.0,0.0,133299.2857142857,2502.1428571428573,700948.2857142857,96.29986681256976,0.017912727913686154,7.159305878101834,133299.2857142857,2502.1428571428573,700948.2857142857,96.29986681256976,0.017912727913686154,7.159305878101834,0.0,15.78603843997881,0.0,-10.055423594615998,0.0,5.580671521283809,0.0,-4.394321660207801,0.0,-0.012723004118353476,0.16784418105124618,0.16784418105124618,66.3383194016718,0.19915365606579505,0.0030007700039226615,4.712647068342509e-05,-0.003910064697272337,-0.003910064697272337,1.0,1.0,1.0,22373.509445430365,22373.509445430365,111.48905562345361,111.48905562345361,210516.43507710137,210516.43507710137,4,1.0
2025-08-22 00:00:00+00:00,1,0,0,8276957001,418.0,0.0126151198966133,96.32884216308594,8.880177597204844,2729,0.0183191299438476,153942,740531,150787.0,2272.0,757138.0,96.29210662841795,0.0178004819899797,7.106106261412303,140243.0,2628.0,233910.0,96.30655670166016,0.0174735337495803,7.340290917290582,135256.2857142857,2516.5714285714284,773322.7142857143,96.3030504499163,0.018033527370010054,7.379289689518157,135879.625,2530.5,705896.125,96.30348873138428,0.017963528167456336,7.37441484298971,9.76804546394472,2.0923554417821233,3.8432267884322746,20.1144366197183,216.58800393313666,-2.193391429303504,4.83929699845409,2.913673653105908,0.023140128968401896,0.038150099685463346,0.1616282067388178,0.1616282067388178,56.38901098901099,0.20788028066309086,0.0036851884861153874,5.768484177393479e-05,0.00015013558523966047,-0.00019209725515502695,0.9999954489554455,0.9954125625110145,1.003896740211677,21961.980121093038,21961.980121093038,130.7177985476456,130.7177985476456,195402.13443302544,195402.13443302544,5,1.0
2025-08-23 00:00:00+00:00,1,1,0,8276957001,413.0,0.0119874338571149,96.41556549072266,11.717242191235224,2622,0.016294527798891,155382,741662,153942.0,2729.0,740531.0,96.32884216308594,0.0183191299438476,8.880177597204844,84543.0,2521.0,765134.0,96.33386993408205,0.0157087072730064,6.291862189769745,145376.14285714287,2531.0,769969.5714285715,96.3147212437221,0.018117216016564998,8.154343975441796,138046.55555555556,2540.6666666666665,709870.1111111111,96.3159417046441,0.01777808368206019,7.85695121501699,83.79049714346544,0.9354172350625634,4.006346687822293,-3.920850128252107,-3.0676979457193165,0.15272824500256466,3.7292726619921446,-11.051846627882856,0.08480460371467213,0.09002841276748441,0.15608915667050854,0.15608915667050854,59.23827678231033,0.20950485597906326,0.00353529837675602,7.540877825267387e-05,0.01660810198103351,0.007337315877275383,0.9999873285678321,1.0530950393661767,1.0190758655752659,21547.570437935174,21547.570437935174,126.02182350688314,126.02182350688314,183170.3523058825,183170.3523058825,6,1.0
2025-08-24 00:00:00+00:00,1,1,0,8276957001,409.0,0.0113103421274287,96.419677734375,7.324186583360036,2563,0.0179859474301338,155591,861870,155382.0,2622.0,741662.0,96.41556549072266,0.016294527798891,11.717242191235224,140886.0,2569.0,861649.0,96.30854034423828,0.0181311126798391,6.631709039211273,147476.85714285713,2530.1428571428573,770001.1428571428,96.33059801374164,0.018096478123749957,8.25326933889162,139801.0,2542.9,725070.1,96.3263153076172,0.01779887005686755,7.803674751851294,10.437516857601171,0.13450721447787473,-0.23355391202802833,-2.250190694126619,0.025648494920793574,16.207922207150972,-0.8006417050549608,10.380292403182834,0.11539723241518196,0.004265124237368134,0.1506369762840835,0.1506369762840835,60.68291731669267,0.1805270162240057,0.0029737628949111873,4.707302806930971e-05,0.026970454624723944,0.010994558623346236,1.0000444603960066,1.0549055954024444,1.0167206157431088,21059.19992149116,21059.19992149116,119.02422722566473,119.02422722566473,179259.15234991797,179259.15234991797,7,1.0
