timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-23 00:00:00+00:00,1,1,0,8283159479,388846,150026,442,17.551891326904297,0.0503661669790744,7955,98.901611328125,0.0337845744202479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150026.0,7955.0,388846.0,98.901611328125,0.0503661669790744,17.551891326904297,150026.0,7955.0,388846.0,98.901611328125,0.0503661669790744,17.551891326904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.856963298139767,0.38582270147384445,0.020457917895727627,0.0001169915503669626,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-24 00:00:00+00:00,1,1,0,8283159479,1025879,148537,417,18.459076682726543,0.0517449229955673,7043,98.94325256347656,0.0291450538600276,150026.0,7955.0,388846.0,98.901611328125,0.0503661669790744,17.551891326904297,0.0,0.0,0.0,0.0,0.0,0.0,149281.5,7499.0,707362.5,98.92243194580078,0.05105554498732085,18.005484004815422,149281.5,7499.0,707362.5,98.92243194580078,0.05105554498732085,18.005484004815422,0.0,-0.9924946342633967,0.0,-11.464487743557516,0.0,163.82655344275113,0.0,2.737464649763255,0.0,0.04210369759640731,0.007052997171027684,0.007052997171027684,21.08702441794435,0.14478983896752057,0.006865325379186649,0.00012427174650746976,0.0,0.0,1.0,1.0,1.0,1052.8819971867692,1052.8819971867692,644.8813844421313,644.8813844421313,450450.3541396099,450450.3541396099,1,0.990075053657366
2025-08-25 00:00:00+00:00,1,0,0,8283159479,863057,167416,336,19.504080295562744,0.0526365265250206,6657,98.91236877441406,0.0278731098891202,148537.0,7043.0,1025879.0,98.94325256347656,0.0517449229955673,18.459076682726543,0.0,0.0,0.0,0.0,0.0,0.0,155326.33333333334,7218.333333333333,759260.6666666666,98.91907755533855,0.05158253883322076,18.505016101731197,155326.33333333334,7218.333333333333,759260.6666666666,98.91907755533855,0.05158253883322076,18.505016101731197,0.0,12.709964520624496,0.0,-5.480619054380231,0.0,-15.871462423931082,0.0,1.723074415493242,0.0,-0.03121363838598512,0.06757640437448008,0.06757640437448008,25.14508861519976,0.19398001061342343,0.00771327071876977,0.00011649999877887398,0.005378723144531971,0.0,1.0,1.0,1.0,10496.395111338617,10496.395111338617,666.52631856014,666.52631856014,330957.73126236734,330957.73126236734,2,1.0
2025-08-26 00:00:00+00:00,1,0,0,8283159479,832846,195118,267,17.410107135772705,0.0495080091059207,6038,98.91280364990234,0.0281010019519123,167416.0,6657.0,863057.0,98.91236877441406,0.0526365265250206,19.504080295562744,0.0,0.0,0.0,0.0,0.0,0.0,165274.25,6923.25,777657.0,98.91750907897949,0.05106390640139575,18.231288860241573,165274.25,6923.25,777657.0,98.91750907897949,0.05106390640139575,18.231288860241573,0.0,16.54680556219239,0.0,-9.298482800060082,0.0,-3.5004640481451355,0.0,-5.943624371970612,0.0,0.00043965733877993074,0.13107418868404155,0.13107418868404155,32.309653916211296,0.234278324830371,0.007249831001372401,8.92281486465834e-05,0.00026931762694895156,0.0,1.0,1.0,1.0,21663.188229113457,21663.188229113457,802.7877988609442,802.7877988609442,272719.1111296261,272719.1111296261,3,1.0
2025-08-27 00:00:00+00:00,1,0,0,8283159479,771462,205121,247,16.446444272994995,0.0446024611592292,5361,98.884765625,0.0265170102546154,195118.0,6038.0,832846.0,98.91280364990234,0.0495080091059207,17.410107135772705,0.0,0.0,0.0,0.0,0.0,0.0,173243.6,6610.8,776418.0,98.9109603881836,0.04977161735296244,17.87431994279226,173243.6,6610.8,776418.0,98.9109603881836,0.04977161735296244,17.87431994279226,0.0,5.126641314486613,0.0,-11.212321960914206,0.0,-7.370390204191413,0.0,-9.908594660302839,0.0,-0.02834620379540409,0.149356988219168,0.149356988219168,38.25456919060052,0.265885726211108,0.00694913430715407,8.017884124079814e-05,-0.006414031982423766,-0.006414031982423766,1.0,1.0,1.0,25875.142324246255,25875.142324246255,985.6349222709187,985.6349222709187,236197.92714268263,236197.92714268263,4,1.0
2025-08-28 00:00:00+00:00,1,0,0,8283159479,669912,217202,223,19.05323032538096,0.046395156532526,5409,98.8718490600586,0.0257613682539018,205121.0,5361.0,771462.0,98.884765625,0.0446024611592292,16.446444272994995,0.0,0.0,0.0,0.0,0.0,0.0,180570.0,6410.5,758667.0,98.9044418334961,0.0492088738828897,18.07080500655704,180570.0,6410.5,758667.0,98.9044418334961,0.0492088738828897,18.07080500655704,0.0,5.889694375514942,0.0,0.8953553441522155,0.0,-13.163318478421493,0.0,4.019274557287189,0.0,-0.013062239526751007,0.1621869219770199,0.1621869219770199,40.14824399260628,0.3242241903053083,0.008074182767016016,8.772084329121126e-05,-0.00925249372209468,-0.00925249372209468,1.0,1.0,1.0,29286.09250139048,29286.09250139048,1008.9110466240321,1008.9110466240321,215689.9548778292,215689.9548778292,5,1.0
2025-08-29 00:00:00+00:00,1,0,0,8283159479,760159,221610,216,17.500622908274334,0.0394246205687522,5628,98.8638916015625,0.0242404612724912,217202.0,5409.0,669912.0,98.8718490600586,0.046395156532526,19.05323032538096,0.0,0.0,0.0,0.0,0.0,0.0,186432.85714285713,6298.714285714285,758880.1428571428,98.89864894321987,0.047811123409441485,17.989350421088083,186432.85714285713,6298.714285714285,758880.1428571428,98.89864894321987,0.047811123409441485,17.989350421088083,0.0,2.0294472426588994,0.0,4.048807542983912,0.0,13.471470879757351,0.0,-15.024275128562191,0.0,-0.008048254960080214,0.16578939757233327,0.16578939757233327,39.369337360099486,0.29153073037255317,0.007403704483266681,7.897001010001459e-05,-0.010127476283476764,-0.010127476283476764,1.0,1.0,1.0,30908.591073403153,30908.591073403153,967.3280578110879,967.3280578110879,196897.89707310114,196897.89707310114,6,1.0
2025-08-30 00:00:00+00:00,1,1,0,8283159479,713474,195915,208,16.853120803833008,0.0339485369622707,4988,98.85857391357422,0.0197472385259922,221610.0,5628.0,760159.0,98.8638916015625,0.0394246205687522,17.500622908274334,150026.0,7955.0,388846.0,98.901611328125,0.0503661669790744,17.551891326904297,192988.42857142858,5874.857142857143,805255.5714285715,98.89250074114118,0.04546574769275524,17.889526060649327,187618.125,6134.875,753204.375,98.89363956451416,0.04607830010354514,17.847321718931198,30.58736485675817,-11.594693380262623,-37.29729729729729,-11.371712864250183,83.48497862907168,-6.141478295988079,-32.59654446927581,-13.890009662697478,-0.04351538258360321,-0.005378796952193454,0.15356459347210355,0.15356459347210355,39.26939266386049,0.2745926626721329,0.006991134938154806,8.602217687086817e-05,-0.013998031616204663,-0.010091236659451552,0.9999884843618053,1.0286235861883204,0.9867062715114621,28811.50109362331,28811.50109362331,1008.362666830314,1008.362666830314,182997.53874764664,182997.53874764664,6,0.8840530661973738
2025-08-31 00:00:00+00:00,1,1,0,8283159479,623119,235166,195,18.69453275203705,0.0328550301492214,4248,98.86646270751952,0.0221814419905647,195915.0,4988.0,713474.0,98.85857391357422,0.0339485369622707,16.853120803833008,148537.0,7043.0,1025879.0,98.94325256347656,0.0517449229955673,18.459076682726543,205364.0,5475.571428571428,747718.4285714285,98.88153076171875,0.04276719157184868,17.9231626419794,192901.22222222222,5925.222222222223,738750.4444444445,98.89061991373698,0.04460904788639805,17.94145627816518,58.32149565428142,20.034708929893075,-39.68479341189833,-14.835605453087409,-39.259990700657674,-12.664091473550542,-36.50578984911059,-3.221071983940249,-0.0776099976173561,0.007979878358543857,0.16208105269939474,0.16208105269939474,55.34619910567192,0.3774008216715881,0.006817306457825138,7.949471121389075e-05,-0.00953756059919791,-0.008875656127930108,0.9999080888356635,1.0646070441348507,0.9587111493784879,31265.633164777657,31265.633164777657,1133.7038609991785,1133.7038609991785,176585.19690443415,176585.19690443415,7,1.0
2025-09-01 00:00:00+00:00,0,0,1,8283159479,613761,232528,195,17.68489110469818,0.0374654345214366,4712,98.86551666259766,0.0207628300556561,235166.0,4248.0,623119.0,98.86646270751952,0.0328550301492214,18.69453275203705,167416.0,6657.0,863057.0,98.91236877441406,0.0526365265250206,19.504080295562744,214665.7142857143,5197.714285714285,712104.7142857143,98.87483760288784,0.040599892714193835,17.66327847185589,196863.9,5803.9,726251.5,98.88810958862305,0.04389468654990191,17.91579976081848,38.89234003918383,-1.1217607987549227,-29.217365179510292,10.922787193973637,-28.88523006012349,-1.5017998167284219,-28.822365389882766,14.032567772044668,-0.04736729328893574,-0.0009568916455093834,0.16270373719152875,0.16270373719152875,49.33757691491619,0.37885695106572254,0.007677242970402208,7.605456138674394e-05,-0.006847926548545254,-0.007824290882454472,0.9998657878506281,1.090427012193268,0.92493866354502,32030.492248099396,32030.492248099396,1135.6345705277636,1135.6345705277636,171113.60074085288,171113.60074085288,7,0.9887823920124508
