timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,daily_rpv,visits_visits_gained,ratings_like_ratio,platform_platform_share,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-04 00:00:00+00:00,1,0,0,6858584271,23.274017969767257,237,0.0268409333428022,4169,79.68441772460938,0.0027077014092355,8676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8676.0,237.0,4169.0,79.68441772460938,0.0027077014092355,23.274017969767257,8676.0,237.0,4169.0,79.68441772460938,0.0027077014092355,23.274017969767257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.45378151260504,2.080575539568345,0.05683453237410072,0.002682265526076669,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-06-05 00:00:00+00:00,1,0,0,6858584271,21.78201683362325,260,0.0198030678611494,14738,79.73484802246094,0.0027653281576931,6589,0.0,8676.0,237.0,4169.0,79.68441772460938,0.0027077014092355,23.274017969767257,0.0,0.0,0.0,0.0,0.0,0.0,7632.5,248.5,9453.5,79.70963287353516,0.0027365147834643,22.52801740169525,7632.5,248.5,9453.5,79.70963287353516,0.0027365147834643,22.52801740169525,0.0,-24.054863992623332,0.0,9.704641350210963,0.0,253.5140321420005,0.0,2.128253442608008,0.0,0.06328752758895106,0.19334842480659348,0.19334842480659348,25.245210727969347,0.4470452540877943,0.017640274102720673,0.0033053136318092944,0.0,0.0,1.0,1.0,1.0,1475.7318523363247,1475.7318523363247,16.263455967290593,16.263455967290593,7473.411570360621,7473.411570360621,1,0.7594513600737667
2025-06-06 00:00:00+00:00,1,0,0,6858584271,21.154815475145977,238,0.0220518158496794,14955,79.928955078125,0.002493011765182,7669,0.0,6589.0,260.0,14738.0,79.73484802246094,0.0027653281576931,21.78201683362325,0.0,0.0,0.0,0.0,0.0,0.0,7644.666666666667,245.0,11287.333333333334,79.78274027506511,0.0026553471107035333,22.07028342617883,7644.666666666667,245.0,11287.333333333334,79.78274027506511,0.0026553471107035333,22.07028342617883,0.0,16.390954621338594,0.0,-8.461538461538465,0.0,1.4723843126611458,0.0,-9.847525392366908,0.0,0.24344067929920055,0.1365282240961258,0.1365282240961258,32.08786610878661,0.5127707943300348,0.015913345814388875,0.0027581245730307663,0.12226867675781472,0.0,1.0,1.0,1.0,1043.7127638068498,1043.7127638068498,13.0,13.0,6165.612243186667,6165.612243186667,1,0.8839326878745966
2025-06-07 00:00:00+00:00,1,1,0,6858584271,23.790602604548138,251,0.0250369565768022,14749,79.9654541015625,0.0023182723671197,9082,0.0,7669.0,238.0,14955.0,79.928955078125,0.002493011765182,21.154815475145977,0.0,0.0,0.0,0.0,0.0,0.0,8004.0,246.5,12152.75,79.82841873168945,0.002571078424807575,22.500363220771156,8004.0,246.5,12152.75,79.82841873168945,0.002571078424807575,22.500363220771156,0.0,18.424827226496276,0.0,5.462184873949583,0.0,-1.3774657305249072,0.0,-7.009168608939298,0.0,0.04566433203314624,0.13927626690146586,0.13927626690146586,36.03968253968254,0.6157288135593221,0.017016949152542375,0.002619245029676113,0.10372161865233089,0.0,1.0,1.0,1.0,1114.7672402793328,1114.7672402793328,11.030261405182864,11.030261405182864,5323.435630931087,5323.435630931087,2,1.0
2025-06-08 00:00:00+00:00,1,1,0,6858584271,22.416961431503296,291,0.0274303370841752,15456,80.19966888427734,0.0025226965080946,10367,0.0,9082.0,251.0,14749.0,79.9654541015625,0.0023182723671197,23.790602604548138,0.0,0.0,0.0,0.0,0.0,0.0,8476.6,255.4,12813.4,79.90266876220703,0.00256140204146498,22.483682862917583,8476.6,255.4,12813.4,79.90266876220703,0.00256140204146498,22.483682862917583,0.0,14.148865888570805,0.0,15.936254980079688,0.0,4.793545325106785,0.0,8.81795184527363,0.0,0.29289495738669125,0.16885982035180713,0.16885982035180713,35.50342465753425,0.670699359513489,0.018826421685967522,0.002162129767699006,0.12611083984374596,0.12611083984374596,1.0,1.0,1.0,1431.3571531941284,1431.3571531941284,22.074872593063816,22.074872593063816,4841.127688875806,4841.127688875806,3,1.0
2025-06-09 00:00:00+00:00,1,0,0,6858584271,22.77430013815562,265,0.0200870970446263,13429,79.90353393554688,0.0027470767963677,7891,0.0,10367.0,291.0,15456.0,80.19966888427734,0.0025226965080946,22.416961431503296,0.0,0.0,0.0,0.0,0.0,0.0,8379.0,257.0,12916.0,79.90281295776367,0.0025923478339487664,22.532119075457256,8379.0,257.0,12916.0,79.90281295776367,0.0025923478339487664,22.532119075457256,0.0,-23.883476415549342,0.0,-8.93470790378007,0.0,-13.114648033126297,0.0,8.894462237257983,0.0,-0.3692470964659078,0.1554332515517219,0.1554332515517219,29.665413533834588,0.5875651526433359,0.019731943410275503,0.0028857450757926533,0.07218693324498059,0.07218693324498059,1.0,1.0,1.0,1302.3752147518778,1302.3752147518778,20.129580224137808,20.129580224137808,4337.323414272908,4337.323414272908,3,0.7611652358445066
2025-06-10 00:00:00+00:00,1,0,0,6858584271,22.09671115875244,229,0.0183649134534181,13159,80.03144836425781,0.0023624524474143,7457,0.0,7891.0,265.0,13429.0,79.90353393554688,0.0027470767963677,22.77430013815562,0.0,0.0,0.0,0.0,0.0,0.0,8247.285714285714,253.0,12950.714285714286,79.9211894444057,0.0025595056358724143,22.469917944499425,8247.285714285714,253.0,12950.714285714286,79.9211894444057,0.0025595056358724143,22.469917944499425,0.0,-5.499936636674696,0.0,-13.584905660377355,0.0,-2.010574130612852,0.0,-14.001223025944022,0.0,0.16008607180517664,0.15022164939041938,0.15022164939041938,32.42173913043478,0.5666413373860182,0.017401215805471125,0.0029628199461990403,0.05889919825962337,0.05889919825962337,1.0,1.0,1.0,1238.9208629940429,1238.9208629940429,21.205345238091898,21.205345238091898,3960.4815664380053,3960.4815664380053,3,0.7193016301726632
2025-06-11 00:00:00+00:00,1,0,0,6858584271,24.57624912261963,212,0.0168108599158134,11753,80.0,0.0024299148935824,7045,0.0,7457.0,229.0,13159.0,80.03144836425781,0.0023624524474143,22.09671115875244,8676.0,237.0,4169.0,79.68441772460938,0.0027077014092355,23.274017969767257,8014.285714285715,249.42857142857142,14034.142857142857,79.96627262660435,0.002519821847921971,22.655950966335475,8097.0,247.875,12801.0,79.93104076385498,0.0025433067930861622,22.73320934176445,-18.7989857076994,-5.525010057663938,-10.54852320675106,-7.423580786026196,181.91412808827056,-10.68470248499126,-10.25912660478805,2.8556107549143395,0.3960401348244602,-0.039295008275597176,0.15107425612876477,0.15107425612876477,33.075117370892016,0.5993704270886506,0.018036413135953718,0.0034879717744279917,0.0335186549595412,0.04583367847261421,1.0004407782309936,0.9897845762980999,0.9907659802474347,1223.2482518746083,1223.2482518746083,24.40396630526627,24.40396630526627,3691.064306441397,3691.064306441397,3,0.6795601427606829
2025-06-12 00:00:00+00:00,1,0,0,6858584271,21.397434317547344,176,0.0168404113948347,11999,79.24812316894531,0.0018391837365925,7255,0.0,7045.0,212.0,11753.0,80.0,0.0024299148935824,24.57624912261963,6589.0,260.0,14738.0,79.73484802246094,0.0027653281576931,21.78201683362325,8109.428571428572,237.42857142857142,13642.857142857143,79.89674050467355,0.002387515502050457,22.601010606896065,8003.444444444444,239.88888888888889,12711.888888888889,79.85516103108723,0.0024650708979202,22.584789894629218,10.107755349825464,2.980837473385378,-32.30769230769231,-16.981132075471695,-18.584611209119284,2.0930826172041117,-33.49130259727333,-24.31077559753505,-0.6104292735072625,-0.9398460388183594,0.14720699279019836,0.14720699279019836,40.98870056497175,0.6045833333333334,0.014666666666666666,0.0029489297571040993,-0.07648658752441005,-0.013444264729819107,1.0005206861153297,1.0132423143210165,0.9685382696557826,1178.1629886300864,1178.1629886300864,33.092463055975614,33.092463055975614,3463.0085707533426,3463.0085707533426,3,0.6998167261502846
2025-06-13 00:00:00+00:00,1,0,0,6858584271,23.38894482453664,213,0.0201509403029123,11134,78.99407958984375,0.0020039502996951,8910,0.0,7255.0,176.0,11999.0,79.24812316894531,0.0018391837365925,21.397434317547344,7669.0,238.0,14955.0,79.928955078125,0.002493011765182,21.154815475145977,8286.714285714286,233.85714285714286,13097.0,79.76318686349052,0.0023176495784094715,22.920171942523304,8094.1,237.2,12554.1,79.7690528869629,0.00241895883809769,22.66520538761996,16.182031555613506,22.811853893866306,-10.504201680672265,21.02272727272727,-25.549983283182886,-7.208934077839824,-19.617294724286893,8.958678778220763,-1.1696330664744403,-0.3205673130705966,0.14173042809495387,0.14173042809495387,41.63551401869159,0.8001796138302649,0.019128872923215086,0.0026247272836423118,-0.16859817504882632,-0.05674572568951416,0.9999264624154346,1.0237968749724227,0.9581186508457128,1147.1802580433662,1147.1802580433662,32.33780037871056,32.33780037871056,3302.8638566485834,3302.8638566485834,3,0.8594578952445259
