timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_rpv,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-24 00:00:00+00:00,0,0,0,6112350547,19244,0.0272190082188554,8.582497755686441,171002.0,1053,0.0172667540609836,83.33333587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171002.0,1053.0,19244.0,83.33333587646484,0.0172667540609836,8.582497755686441,171002.0,1053.0,19244.0,83.33333587646484,0.0172667540609836,8.582497755686441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.24098671726756,8.88552870875552,0.05471551052221356,5.018916484322755e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-10-25 00:00:00+00:00,0,0,0,6112350547,315712,0.0869166288515334,7.680984695752461,560817.0,1818,0.0248842909932136,83.13304138183594,201.0,171002.0,1053.0,19244.0,83.33333587646484,0.0172667540609836,8.582497755686441,0.0,0.0,0.0,0.0,0.0,0.0,365909.5,1435.5,167478.0,83.23318862915039,0.0210755225270986,8.131741225719452,365909.5,1435.5,167478.0,83.23318862915039,0.0210755225270986,8.131741225719452,0.0,227.95932211319166,0.0,72.64957264957266,0.0,1540.5736853045105,0.0,44.116785965248596,0.0,-0.24035338621968272,0.7533032892237944,0.7533032892237944,308.3106102253986,1.7763506729212923,0.005758394491199285,1.369603810104608e-05,0.0,0.0,1.0,1.0,1.0,275640.829908234,275640.829908234,540.9366876077089,540.9366876077089,209634.53320481337,209634.53320481337,2,1.0
2024-10-26 00:00:00+00:00,0,1,0,6112350547,414164,0.1074222631460989,7.647507230440776,733576.0,1682,0.0192335527390241,83.0003433227539,208.0,560817.0,1818.0,315712.0,83.13304138183594,0.0248842909932136,7.680984695752461,0.0,0.0,0.0,0.0,0.0,0.0,488465.0,1517.6666666666667,249706.66666666666,83.15557352701823,0.020461532597740435,7.970329893959892,488465.0,1517.6666666666667,249706.66666666666,83.15557352701823,0.020461532597740435,7.970329893959892,0.0,30.804879310006662,0.0,-7.480748074807487,0.0,31.184117170079052,0.0,-22.70805407206724,0.0,-0.15962132128973794,0.5899733675776695,0.5899733675776695,435.8740344622698,1.771216785580626,0.004061183344802192,1.0424955022364082e-05,-0.16649627685547186,0.0,1.0,1.0,1.0,288181.34099382634,288181.34099382634,408.118038480699,408.118038480699,205567.45759320303,205567.45759320303,3,1.0
2024-10-27 00:00:00+00:00,0,1,0,6112350547,397594,0.1060669356094738,8.272641440232595,767672.0,1514,0.021316859871149,83.00801849365234,213.0,733576.0,1682.0,414164.0,83.0003433227539,0.0192335527390241,7.647507230440776,0.0,0.0,0.0,0.0,0.0,0.0,558266.75,1516.75,286678.5,83.11868476867676,0.020675364416092575,8.045907780528069,558266.75,1516.75,286678.5,83.11868476867676,0.020675364416092575,8.045907780528069,0.0,4.647916507628391,0.0,-9.98810939357907,0.0,-4.000830588848858,0.0,10.831629290713174,0.0,0.009247155603442359,0.49008120540691097,0.49008120540691097,506.7141914191419,1.9307888680692664,0.0038078949684980947,1.0776256870089994e-05,-0.11086502075196417,0.0,1.0,1.0,1.0,273596.0417785986,273596.0417785986,333.2320262719856,333.2320262719856,183411.15629735647,183411.15629735647,4,1.0
2024-10-28 00:00:00+00:00,0,0,0,6112350547,346147,0.0856172415043672,8.184261600176493,649451.0,1786,0.028676763176918,82.88990783691406,227.0,767672.0,1514.0,397594.0,83.00801849365234,0.021316859871149,8.272641440232595,0.0,0.0,0.0,0.0,0.0,0.0,576503.6,1570.6,298572.2,83.07292938232422,0.022275644168257662,8.073578544457753,576503.6,1570.6,298572.2,83.07292938232422,0.022275644168257662,8.073578544457753,0.0,-15.399936431184146,0.0,17.965653896961697,0.0,-12.939581583223092,0.0,34.52620766030439,0.0,-0.1422882498361422,0.4170392746516505,0.4170392746516505,363.43088975937326,1.8762234651074108,0.0051596426961877575,1.2601795975955871e-05,-0.10118789672851725,-0.10118789672851725,1.0,1.0,1.0,240424.64317806525,240424.64317806525,312.7008154770307,312.7008154770307,161049.80499584592,161049.80499584592,4,0.8460006356881585
2024-10-29 00:00:00+00:00,0,0,0,6112350547,335068,0.0802521639470611,8.24583649635315,637434.0,1559,0.0252144280821084,82.86209869384766,227.0,649451.0,1786.0,346147.0,82.88990783691406,0.028676763176918,8.184261600176493,0.0,0.0,0.0,0.0,0.0,0.0,586658.6666666666,1568.6666666666667,304654.8333333333,83.0377909342448,0.022765441487232783,8.102288203106985,586658.6666666666,1568.6666666666667,304654.8333333333,83.0377909342448,0.022765441487232783,8.102288203106985,0.0,-1.850332049685044,0.0,-12.70996640537514,0.0,-3.2006633020075337,0.0,-12.073660731684111,0.0,-0.03354949208186353,0.36899861100484704,0.36899861100484704,408.6115384615385,1.9023962228675289,0.004652773010932077,1.2935964445556252e-05,-0.08794032505579984,-0.08794032505579984,1.0,1.0,1.0,216476.23313395554,216476.23313395554,279.72820141463507,279.72820141463507,144815.8220670886,144815.8220670886,4,0.8303468147854813
2024-10-30 00:00:00+00:00,0,0,0,6112350547,349623,0.0806203874123441,8.469403386116028,666781.0,1882,0.0309978034347295,82.7464599609375,242.0,637434.0,1559.0,335068.0,82.86209869384766,0.0252144280821084,8.24583649635315,0.0,0.0,0.0,0.0,0.0,0.0,598104.7142857143,1613.4285714285713,311078.85714285716,82.99617222377232,0.02394149319401803,8.154733229251134,598104.7142857143,1613.4285714285713,311078.85714285716,82.99617222377232,0.02394149319401803,8.154733229251134,0.0,4.6039276223106995,0.0,20.718409236690192,0.0,4.343894373679369,0.0,22.936769907245512,0.0,-0.13955564091782113,0.3342588218265534,0.3342588218265534,354.10568242166755,1.907137381873098,0.005382925657277532,1.2701907649150738e-05,-0.08617673601422782,-0.08617673601422782,1.0,1.0,1.0,199921.77712605023,199921.77712605023,281.4817087857617,281.4817087857617,133286.2652619398,133286.2652619398,4,0.8685753811523672
2024-10-31 00:00:00+00:00,0,0,0,6112350547,397412,0.0883273418125144,8.314142306645712,764529.0,1702,0.0336130633950233,82.5862045288086,244.0,666781.0,1882.0,349623.0,82.7464599609375,0.0309978034347295,8.469403386116028,171002.0,1053.0,19244.0,83.33333587646484,0.0172667540609836,8.582497755686441,682894.2857142857,1706.142857142857,365102.85714285716,82.88943917410714,0.026276680241737984,8.116396736531032,618907.75,1624.5,321870.5,82.94492626190186,0.025150439469143686,8.174659363925457,347.08775335960985,14.659685863874339,61.63342830009497,-9.564293304994687,1965.121596341717,13.668723167526164,94.66926601437058,8.436920266949288,-0.8965575898267297,-0.19367043883757873,0.31380933174216136,0.31380933174216136,448.9307105108632,1.9237644465581145,0.004282698351588901,1.087484115292495e-05,-0.08193561008998414,-0.09161513192313353,0.9993310369868855,1.1033862247068091,1.044780162747297,194219.02743754466,194219.02743754466,262.47612136290473,262.47612136290473,127118.1150156926,127118.1150156926,4,0.9959058035202535
2024-11-01 00:00:00+00:00,0,0,0,6112350547,413021,0.0883210903673439,8.403642555077871,798847.0,2891,0.0361627675592899,82.4796371459961,244.0,764529.0,1702.0,397412.0,82.5862045288086,0.0336130633950233,8.314142306645712,560817.0,1818.0,315712.0,83.13304138183594,0.0248842909932136,7.680984695752461,716898.5714285715,1859.4285714285713,379004.14285714284,82.7960957118443,0.027887891179748884,8.219633573577518,638901.0,1765.2222222222222,331998.3333333333,82.89322747124567,0.026374031479159933,8.200101940720169,42.44343520257055,4.488776750129819,59.02090209020903,69.85898942420681,30.822078349888503,3.9276619729650797,45.323680586889715,7.58545608980139,-0.7859741746229498,-0.12903775324282218,0.2994522456935658,0.2994522456935658,276.2264868603043,1.9341512074417344,0.006999627138505939,1.0519701564099643e-05,-0.09104265485490784,-0.09514986673991109,0.9988282304554367,1.1220808410513858,1.0573996319745491,191320.33922586488,191320.33922586488,488.37147177578305,488.37147177578305,122728.54330492967,122728.54330492967,5,1.0
2024-11-02 00:00:00+00:00,0,1,0,6112350547,593857,0.1201364118191734,8.410254637400309,1150754.0,2913,0.0354996472597122,82.40996551513672,241.0,798847.0,2891.0,413021.0,82.4796371459961,0.0361627675592899,8.403642555077871,733576.0,1682.0,414164.0,83.0003433227539,0.0192335527390241,7.647507230440776,776495.4285714285,2035.2857142857142,404674.5714285714,82.71175602504185,0.030211618968418612,8.32859748885745,690086.3,1880.0,358184.2,82.84490127563477,0.027286593057215158,8.221117210388183,56.86909059184051,44.05186475007103,73.18668252080856,0.7609823590453146,43.3869191914314,43.78373012510259,84.57145043039735,-1.833710040279668,-0.7112956211776766,-0.08447131106560368,0.35119467663466103,0.35119467663466103,394.90528483184625,1.9377595317399108,0.004905213030724517,7.30846673479612e-06,-0.10323551722934779,-0.0955596461440544,0.9983928371143816,1.1252149601744426,1.1071964501053757,242354.6349785097,242354.6349785097,586.2979902177162,586.2979902177162,142287.39614347045,142287.39614347045,6,1.0
