timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-03-12 00:00:00+00:00,0,0,0,3747388906,0.0542451217216782,90.36087799072266,0.031173750758171,1422,0.0,209134.0,16187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209134.0,1422.0,16187.0,90.36087799072266,0.031173750758171,0.0,209134.0,1422.0,16187.0,90.36087799072266,0.031173750758171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.96697118763177,12.919075858660737,0.08784284655300223,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-03-13 00:00:00+00:00,0,0,0,3747388906,0.1423244836726999,90.37057495117188,0.0272994134575128,1249,0.0,552874.0,22394,0.0,209134.0,1422.0,16187.0,90.36087799072266,0.031173750758171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381004.0,1335.5,19290.5,90.36572647094727,0.0292365821078419,0.0,381004.0,1335.5,19290.5,90.36572647094727,0.0292365821078419,0.0,0.0,164.3635181271338,0.0,-12.16596343178622,0.0,38.34558596404523,0.0,-12.428203878042133,0.0,0.010731370328453949,0.6379483810276634,0.6379483810276634,442.2992,24.687385577137754,0.05577137753962938,0.0,0.0,0.0,1.0,1.0,1.0,243060.88496506386,243060.88496506386,122.32947314527271,122.32947314527271,4389.0117908249,4389.0117908249,2,1.0
2024-03-14 00:00:00+00:00,0,0,0,3747388906,0.1210790931490793,90.39590454101562,0.0238592345267534,1115,0.0,474094.0,20754,0.0,552874.0,1249.0,22394.0,90.37057495117188,0.0272994134575128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412034.0,1262.0,19778.333333333332,90.37578582763672,0.02744413291414573,0.0,412034.0,1262.0,19778.333333333332,90.37578582763672,0.02744413291414573,0.0,0.0,-14.249177932042379,0.0,-10.728582866293035,0.0,-7.323390193801915,0.0,-12.601658772315716,0.0,0.02802858104802297,0.4370450658947043,0.4370450658947043,424.81541218637994,22.842399421826066,0.05372199470007227,0.0,0.017513275146489315,0.0,1.0,1.0,1.0,180077.4266808586,180077.4266808586,153.91231269784754,153.91231269784754,3216.466435909651,3216.466435909651,2,0.8575082206795762
2024-03-15 00:00:00+00:00,0,0,0,3747388906,0.0950691791547062,90.41616821289062,0.0137477675452828,861,0.0,374983.0,19736,0.0,474094.0,1115.0,20754.0,90.39590454101562,0.0238592345267534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402771.25,1161.75,19767.75,90.3858814239502,0.02402004157193,0.0,402771.25,1161.75,19767.75,90.3858814239502,0.02402004157193,0.0,0.0,-20.905347884596726,0.0,-22.780269058295964,0.0,-4.9050785390768015,0.0,-42.37967890433616,0.0,0.022416581788631262,0.3679385656217138,0.3679385656217138,435.0150812064965,18.998986674773267,0.043623651010791915,0.0,0.019120025634756916,0.0,1.0,1.0,1.0,148195.0759986647,148195.0759986647,236.62822457743005,236.62822457743005,2626.319144734699,2626.319144734699,2,0.6782431440074954
2024-03-16 00:00:00+00:00,0,1,0,3747388906,0.2798721278274201,90.36322021484376,0.0308155231177806,2440,0.0,1118877.0,41479,0.0,374983.0,861.0,19736.0,90.41616821289062,0.0137477675452828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545992.4,1417.4,24110.0,90.3813491821289,0.025379137881100123,0.0,545992.4,1417.4,24110.0,90.3813491821289,0.025379137881100123,0.0,0.0,198.38072659293888,0.0,183.39140534262484,0.0,110.16923388731254,0.0,124.1492883573971,0.0,-0.058560320674272415,0.6318976960031624,0.6318976960031624,458.3682916837362,26.973891031822564,0.058823529411764705,0.0,0.005027770996090169,0.005027770996090169,1.0,1.0,1.0,345011.33959523705,345011.33959523705,607.2720148335505,607.2720148335505,9972.403897757049,9972.403897757049,3,1.0
2024-03-17 00:00:00+00:00,0,1,0,3747388906,0.2611409508080082,90.33904266357422,0.0304275285452604,2357,0.0,1059157.0,36165,0.0,1118877.0,2440.0,41479.0,90.36322021484376,0.0308155231177806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631519.8333333334,1574.0,26119.166666666668,90.37429809570312,0.02622053632512683,0.0,631519.8333333334,1574.0,26119.166666666668,90.37429809570312,0.02622053632512683,0.0,0.0,-5.337494648652175,0.0,-3.401639344262297,0.0,-12.811302104679479,0.0,-1.2590880610309108,0.0,-0.026755964663571774,0.5906108310272449,0.5906108310272449,449.17599660729434,29.285986838467068,0.06517170823425317,0.0,-0.0031707763671811142,-0.0031707763671811142,1.0,1.0,1.0,372982.4535751872,372982.4535751872,664.9547353015843,664.9547353015843,10187.226107565624,10187.226107565624,3,0.9466250535134783
2024-03-18 00:00:00+00:00,0,0,0,3747388906,0.162959701163211,90.31439971923828,0.0293735116720199,1524,0.0,667938.0,23299,0.0,1059157.0,2357.0,36165.0,90.33904266357422,0.0304275285452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636722.4285714285,1566.857142857143,25716.285714285714,90.36574118477958,0.026670961374682983,0.0,636722.4285714285,1566.857142857143,25716.285714285714,90.36574118477958,0.026670961374682983,0.0,0.0,-36.93682806231748,0.0,-35.341535850657614,0.0,-35.575832987695286,0.0,-3.464023940270633,0.0,-0.027278288112608795,0.5351829057270224,0.5351829057270224,437.992131147541,28.6668669527897,0.06540772532188842,0.0,-0.008399418422149698,-0.008399418422149698,1.0,1.0,1.0,340762.9594644236,340762.9594644236,607.3119540432326,607.3119540432326,9360.511270122763,9360.511270122763,3,0.5969717851023839
2024-03-19 00:00:00+00:00,0,0,0,3747388906,0.1409501191660482,90.332763671875,0.0280171297490596,1319,0.0,582381.0,21660,0.0,667938.0,1524.0,23299.0,90.31439971923828,0.0293735116720199,0.0,209134.0,1422.0,16187.0,90.36087799072266,0.031173750758171,0.0,690043.4285714285,1552.142857142857,26498.14285714286,90.36172485351562,0.026220015516238503,0.0,629929.75,1535.875,25209.25,90.3616189956665,0.026839232421480064,0.0,178.47265389654478,-12.809123002434353,-7.243319268635728,-13.4514435695538,33.811082967813675,-7.034636679685824,-10.125894165250582,-4.6177043388800465,-0.031113375027791434,0.020333360675373058,0.5017538313214798,0.5017538313214798,441.19772727272726,26.886154840496744,0.0608928488989428,0.0,-0.012627465384343832,-0.008347738356814205,1.0000011714912846,1.095429178525746,0.9769286656370252,316069.6655258819,316069.6655258819,569.0494423660767,569.0494423660767,8784.009818983583,8784.009818983583,3,0.5205049348587915
2024-03-20 00:00:00+00:00,0,0,0,3747388906,0.1300853913253047,90.34544372558594,0.027858231216669,1268,0.0,541579.0,21054,0.0,582381.0,1319.0,21660.0,90.332763671875,0.0280171297490596,0.0,552874.0,1249.0,22394.0,90.37057495117188,0.0272994134575128,0.0,688429.8571428572,1554.857142857143,26306.714285714286,90.35813467843192,0.02629984662468939,0.0,620113.0,1506.111111111111,24747.555555555555,90.35982174343533,0.02695245450983439,0.0,-2.0429609639809443,-7.006066475382955,1.5212169735788539,-3.8665655799848375,-5.983745646155225,-2.7977839335180055,2.04699547858751,-0.567147790704492,-0.027809080112095597,0.014037048348258807,0.47913726413702157,0.47913726413702157,426.7762017336485,25.72210876276419,0.06022322488720019,0.0,-0.013107572283056677,-0.006921768188477898,0.9999813294784025,1.1101684001832846,0.9757866993187252,297119.24627580086,297119.24627580086,539.7342967712086,539.7342967712086,8332.612482155748,8332.612482155748,3,0.4840380131149358
2024-03-21 00:00:00+00:00,0,0,0,3747388906,0.1034791502387492,90.34390258789062,0.0203359555453062,943,0.0,433857.0,18835,0.0,541579.0,1268.0,21054.0,90.34544372558594,0.027858231216669,0.0,474094.0,1115.0,20754.0,90.39590454101562,0.0238592345267534,0.0,682681.7142857143,1530.2857142857142,26032.571428571428,90.3507058279855,0.025796521055911212,0.0,601487.4,1449.8,24156.3,90.35822982788086,0.02629080461338157,0.0,-8.487135462587592,-19.89035763942103,-15.42600896860986,-25.63091482649842,-9.24641033053869,-10.539564928279665,-14.766940563397135,-27.001985922429416,-0.057526890614167936,-0.0017058278002357596,0.47590659414299175,0.47590659414299175,459.59427966101697,23.033393501805055,0.05006370779358675,0.0,-0.009236744471953861,-0.0059023308031455005,0.9999167314376377,1.1349892188692803,0.9811993750385725,286251.81995392335,286251.81995392335,539.1237334786886,539.1237334786886,8075.490546503455,8075.490546503455,3,0.3877611211956274
