timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-30 00:00:00+00:00,0,0,0,6996253752,3727,29.63834526959587,2515,0.0108079645016557,87.94599914550781,0.0015515531413257,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3727.0,135.0,2515.0,87.94599914550781,0.0015515531413257,29.63834526959587,3727.0,135.0,2515.0,87.94599914550781,0.0015515531413257,29.63834526959587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.404411764705884,1.4813195548489666,0.053656597774244835,0.007950199911372283,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-01 00:00:00+00:00,0,0,0,6996253752,14213,27.2545964717865,4330,0.0407610991660976,88.21839141845703,0.001766144298017,149,0.0,3727.0,135.0,2515.0,87.94599914550781,0.0015515531413257,29.63834526959587,0.0,0.0,0.0,0.0,0.0,0.0,8970.0,142.0,3422.5,88.08219528198242,0.00165884871967135,28.446470870691186,8970.0,142.0,3422.5,88.08219528198242,0.00165884871967135,28.446470870691186,0.0,281.35229407029783,0.0,10.370370370370363,0.0,72.16699801192843,0.0,13.830731992069968,0.0,0.30972673640166093,0.8266133453201936,0.8266133453201936,94.75333333333333,3.2816901408450705,0.034403140152389745,0.001917447338665154,0.0,0.0,1.0,1.0,1.0,7414.721707522137,7414.721707522137,9.899494936611665,9.899494936611665,1283.3988078535838,1283.3988078535838,2,1.0
2025-05-02 00:00:00+00:00,0,0,0,6996253752,50391,16.77612614631653,11643,0.1416682596037707,87.94392395019531,0.0019865839276462,197,0.0,14213.0,149.0,4330.0,88.21839141845703,0.001766144298017,27.2545964717865,0.0,0.0,0.0,0.0,0.0,0.0,22777.0,160.33333333333334,6162.666666666667,88.03610483805339,0.0017680937889963,24.5563559625663,22777.0,160.33333333333334,6162.666666666667,88.03610483805339,0.0017680937889963,24.5563559625663,0.0,254.54161682966298,0.0,32.21476510067114,0.0,168.89145496535795,0.0,12.481405391207634,0.0,-0.3111227305877762,1.0748745708181953,1.0748745708181953,254.5,4.327636551013398,0.016918584678804534,0.00033291248901247275,-0.0010375976562505987,0.0,1.0,1.0,1.0,24482.418099526036,24482.418099526036,32.516662395352526,32.516662395352526,4832.09026543724,4832.09026543724,3,1.0
2025-05-03 00:00:00+00:00,0,1,0,6996253752,59431,16.93926751613617,12216,0.1613200568978504,88.1401596069336,0.0016779176658019,165,0.0,50391.0,197.0,11643.0,87.94392395019531,0.0019865839276462,16.77612614631653,0.0,0.0,0.0,0.0,0.0,0.0,31940.5,161.5,7676.0,88.06211853027344,0.0017455497581977,22.652083850958768,31940.5,161.5,7676.0,88.06211853027344,0.0017455497581977,22.652083850958768,0.0,17.93971145641087,0.0,-16.24365482233503,0.0,4.921412007214632,0.0,-15.537539469073558,0.0,0.22313725374525362,0.8490655141733302,0.8490655141733302,358.01807228915663,4.864614880903659,0.01350577064745846,0.0002850193080518268,0.030801391601553218,0.0,1.0,1.0,1.0,27119.577055453254,27119.577055453254,26.652079343520896,26.652079343520896,4972.602470873108,4972.602470873108,4,1.0
2025-05-04 00:00:00+00:00,0,1,0,6996253752,70140,20.861932118733723,12284,0.1843973029267222,87.5,0.0026224900502711,266,0.0,59431.0,165.0,12216.0,88.1401596069336,0.0016779176658019,16.93926751613617,0.0,0.0,0.0,0.0,0.0,0.0,39580.4,182.4,8597.6,87.94969482421875,0.00192093781661238,22.29405350451376,39580.4,182.4,8597.6,87.94969482421875,0.00192093781661238,22.29405350451376,0.0,18.01921556090256,0.0,61.212121212121204,0.0,0.5566470203012486,0.0,56.29432264292753,0.0,-0.726297308500945,0.7337496989260605,0.7337496989260605,262.69662921348316,5.7094017094017095,0.021652421652421653,0.0002974284957262332,-0.09702301025390642,-0.09702301025390642,1.0,1.0,1.0,29042.106583373046,29042.106583373046,52.12293161363815,52.12293161363815,4774.077324468049,4774.077324468049,5,1.0
2025-05-05 00:00:00+00:00,0,0,0,6996253752,67968,20.149166186650593,12211,0.1728649118324231,87.5106201171875,0.0031372073572129,261,0.0,70140.0,266.0,12284.0,87.5,0.0026224900502711,20.861932118733723,0.0,0.0,0.0,0.0,0.0,0.0,44311.666666666664,195.5,9199.833333333334,87.8765157063802,0.0021236494067124667,21.936572284869897,44311.666666666664,195.5,9199.833333333334,87.8765157063802,0.0021236494067124667,21.936572284869897,0.0,-3.0966638152266857,0.0,-1.8796992481203034,0.0,-0.5942689677629454,0.0,19.62704517748659,0.0,0.012137276785706419,0.6419090216334818,0.6419090216334818,259.41984732824426,5.56567310841795,0.021372420569931216,0.00029644641213863075,-0.11816667829240586,-0.11816667829240586,1.0,1.0,1.0,28444.05859694897,28444.05859694897,56.59593624987575,56.59593624987575,4517.694253340598,4517.694253340598,5,0.9690333618477331
2025-05-06 00:00:00+00:00,0,0,0,6996253752,68797,25.75123365720113,10616,0.1697753266398955,87.56218719482422,0.003467553993687,261,0.0,67968.0,261.0,12211.0,87.5106201171875,0.0031372073572129,20.149166186650593,0.0,0.0,0.0,0.0,0.0,0.0,47809.57142857143,204.85714285714286,9402.142857142857,87.83161163330078,0.0023156357762802574,22.481523909488647,47809.57142857143,204.85714285714286,9402.142857142857,87.83161163330078,0.0023156357762802574,22.481523909488647,0.0,1.2196916195856833,0.0,0.0,0.0,-13.061993284743266,0.0,10.529958617959533,0.0,0.058926650922663804,0.5765728088784651,0.5765728088784651,262.58396946564886,6.47989074126401,0.024583215597626447,0.00037430206775198596,-0.10753222874232443,-0.10753222874232443,1.0,1.0,1.0,27565.698889847037,27565.698889847037,57.289989152930175,57.289989152930175,4158.662262016935,4158.662262016935,5,0.9808525805531794
2025-05-07 00:00:00+00:00,0,0,0,6996253752,70150,25.460955163706902,10604,0.168989638485427,87.54071807861328,0.0039363144896924,321,0.0,68797.0,261.0,10616.0,87.56218719482422,0.003467553993687,25.75123365720113,3727.0,135.0,2515.0,87.94599914550781,0.0015515531413257,29.63834526959587,57298.57142857143,231.42857142857142,10557.714285714286,87.77371433803013,0.0026563159689040714,21.884753894361648,50602.125,219.375,9552.375,87.79524993896484,0.002518220615456775,22.853952816265927,1782.2108934800106,1.966655522769889,137.77777777777777,22.988505747126432,321.63021868787274,-0.11303692539562649,153.70155780349734,13.518477199167545,-0.46082945311018975,-0.024518707102605397,0.5279462637793294,0.5279462637793294,217.85714285714286,6.614804337576615,0.03026874115983027,0.00036294500668140016,-0.12235832214355039,-0.09592928205216898,0.999754706536519,1.1323352809505811,1.0548384651446623,26715.202833044597,26715.202833044597,67.07764690480514,67.07764690480514,3873.55012276483,3873.55012276483,6,1.0
2025-05-08 00:00:00+00:00,0,0,0,6996253752,84985,24.36849180857341,12209,0.1988703653715866,87.54988098144531,0.004050048533827,297,0.0,70150.0,321.0,10604.0,87.54071807861328,0.0039363144896924,25.460955163706902,14213.0,149.0,4330.0,88.21839141845703,0.001766144298017,27.2545964717865,67408.85714285714,252.57142857142858,11683.285714285714,87.67821284702846,0.002982588002591214,21.47245322818835,54422.444444444445,228.0,9847.555555555555,87.76798672146268,0.002688423717497911,23.022234926522312,497.9385070006332,21.14754098360656,99.32885906040268,-7.476635514018692,181.96304849884527,15.135797812146357,129.31583440686768,2.8893535928702363,-0.7577903272353859,0.010467018129545202,0.5051701909032481,0.5051701909032481,285.1845637583893,6.96027846027846,0.024324324324324326,0.0002867353659258397,-0.08281517028808487,-0.08350842793783163,0.9989771455653971,1.2386223704389003,1.1094188699417808,27492.596649421415,27492.596649421415,67.87120155117339,67.87120155117339,3730.016860253822,3730.016860253822,7,1.0
2025-05-09 00:00:00+00:00,0,0,0,6996253752,82412,23.566761533419292,12750,0.1875989466939966,87.85769653320312,0.0031378795392811,290,0.0,84985.0,297.0,12209.0,87.54988098144531,0.004050048533827,24.36849180857341,50391.0,197.0,11643.0,87.94392395019531,0.0019865839276462,16.77612614631653,71983.28571428571,265.85714285714283,11841.42857142857,87.66589464460101,0.0031470588042533426,22.44254399777446,57221.4,234.2,10137.8,87.77695770263672,0.0027333692996762303,23.076687587212014,63.545077493996935,-3.027593104665527,47.20812182741116,-2.3569023569023573,9.507858799278534,4.431157342943726,57.953534991044165,-22.522421322293805,-0.09804818015741734,0.3515887723742894,0.4786638025708468,0.4786638025708468,283.20274914089345,6.463179358481688,0.022743314249862756,0.00028595927260771105,-0.025626046316965204,-0.055840139678028276,0.9987347128341818,1.257978408677273,1.1513478272497295,27389.812912427453,27389.812912427453,66.92582959266673,66.92582959266673,3634.4947929526606,3634.4947929526606,7,0.9697240689533447
