timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-07 00:00:00+00:00,0,1,0,7922860790,0.0697430786749987,95.35107421875,0.0062846546061336,758,292,281990,58127,57.89310538250467,244359.0,836.0,54040.0,95.32044982910156,0.0057072257623076,59.16179358440897,215670.0,754.0,56182.0,95.23384857177734,0.0059438794851303,30.753417412439983,210960.57142857142,877.4285714285714,62539.71428571428,95.2905763898577,0.007289794473243558,43.80759378841945,193005.42857142858,1222.1785714285713,111378.96428571429,95.00081035069057,0.00940526739161989,28.619246623345784,30.750683915240874,15.399882959088874,0.5305039787798504,-9.330143540669855,3.461962906268923,7.562916358253147,5.733210470633043,10.117504859182723,0.12309241801176096,0.03212782745292131,0.12896545679465632,0.15184336374742763,371.52832674571806,4.851190476190476,0.01304018717313515,0.00020530125210558022,0.01833316258021417,0.03195783827040005,1.0030501428155978,1.093029211613589,0.7750757282816625,27119.33526933414,29306.593495799592,427.3866214282151,400.88467479659585,57927.85144859547,56708.20393942763,18,1.0
2025-09-08 00:00:00+00:00,0,0,0,7922860790,0.0648638271933837,95.34479522705078,0.0060429638251662,657,301,265866,45229,44.43663215637207,281990.0,758.0,58127.0,95.35107421875,0.0062846546061336,57.89310538250467,206712.0,1096.0,72462.0,95.23770904541016,0.00950070284307,30.889661471048992,219411.14285714287,814.7142857142857,58649.28571428572,95.30587441580636,0.006795831756400157,45.742875314894185,195517.8620689655,1202.6896551724137,109097.93103448275,95.01267189815127,0.009289325889328383,29.164673710691517,28.616626030419123,-5.717933260044683,-40.05474452554745,-13.324538258575203,-37.582457011951085,-22.189344022571266,-36.394560223783266,-3.8457289400044004,0.11244094667330895,-0.006585129481406771,0.14315322027994326,0.16264656288643248,404.0516717325228,5.878089763431351,0.014525757240769401,0.0001671385773953596,0.016589845929827797,0.031134363935498177,1.0030859306637476,1.1222051046146844,0.7315742646306809,30753.83126780065,31800.308248420828,341.1378262279292,407.41091080910604,47957.01172381382,57025.0816201151,18,0.9428206673995532
2025-09-09 00:00:00+00:00,0,0,0,7922860790,0.0634964179782659,95.35780334472656,0.0069437455385923,747,308,263974,89804,82.59844597526218,265866.0,657.0,45229.0,95.34479522705078,0.0060429638251662,44.43663215637207,192782.0,1008.0,93638.0,95.24258422851562,0.0086188884451985,23.39864921569824,229581.42857142858,777.4285714285714,58101.57142857143,95.32233428955078,0.006556525626884986,54.19998913768903,197799.73333333334,1187.5,108454.8,95.02417627970378,0.00921113987763718,30.945799452843872,36.92875890902678,-0.7116366891592008,-25.89285714285714,13.698630136986312,-4.094491552574809,98.55402507240929,-19.43571862261897,14.906290017404267,0.12097436996720834,0.013643238359062337,0.15313546475686768,0.17014215920045506,352.9064171122995,2.939413172985914,0.008318022381827293,0.00031290253234307104,0.013112204415457048,0.030348015468032338,1.003137706860719,1.1606761278314595,0.711803936753032,33438.736652042004,33654.07371860756,175.1578879590815,408.87876543981366,31778.29823217348,56143.88086373599,18,0.9361112096173623
2025-09-10 00:00:00+00:00,0,0,0,7922860790,0.0633217395879347,95.33895111083984,0.0101980324834585,1073,302,271702,150283,45.92744272405451,263974.0,747.0,89804.0,95.35780334472656,0.0069437455385923,82.59844597526218,180889.0,895.0,59244.0,95.28240203857422,0.0079968050122261,33.645637114842735,242554.7142857143,802.8571428571429,71107.14285714286,95.33041272844586,0.0068709866942039,55.95453279614785,202063.06666666668,1188.5333333333333,112246.0,95.0512596130371,0.009274032743026767,31.771686177055827,50.20371609108347,2.927561047678928,19.888268156424573,43.64123159303883,153.66788197960975,67.34555253663534,27.526336679048736,46.86644875995756,0.05934891549306265,-0.019769995978791144,0.16327165124498036,0.17154946296657722,252.98137802607076,1.8079236645284926,0.007139815283064065,0.00016903546417983793,0.009187970842632518,0.02894623345872551,1.002936869185587,1.2003911367228959,0.7408844549713565,36312.326634792626,34663.81057204636,150.76661244642952,408.53740244364684,27193.922306300206,54948.1247792736,18,0.9635164367530763
2025-09-11 00:00:00+00:00,0,0,0,7922860790,0.0582266022383515,95.35830688476562,0.0096280602738261,999,322,257549,135224,91.44936256408693,271702.0,1073.0,150283.0,95.33895111083984,0.0101980324834585,45.92744272405451,180570.0,820.0,51482.0,95.29991149902344,0.0072037633508443,54.08195590972901,253551.7142857143,828.4285714285714,83070.28571428571,95.33875492640904,0.007217314826058442,61.29273374677041,205826.5,1183.9333333333334,113493.6,95.07813975016276,0.009301118118067537,34.048773342570456,42.63111258791605,-5.209015759913438,21.829268292682926,-6.896551724137934,162.66267821762946,-10.020428125603031,33.65320048579421,-5.589040930757094,0.06127538297113766,0.020302063008093008,0.16616804314930742,0.16685185792958424,257.549,1.9045960436309854,0.007387687188019966,0.0003550742091403103,0.007819311959400561,0.02748334330897132,1.0027410630554099,1.231871086986925,0.7759620654680988,37441.719369450184,34342.53393614357,139.8501749322177,409.9122642320135,32315.733144813636,55033.5593218137,18,0.9133267137132522
2025-09-12 00:00:00+00:00,0,0,0,7922860790,0.0515076288437681,95.36587524414062,0.0057630152441561,714,348,235338,118925,49.26524225870768,257549.0,999.0,135224.0,95.35830688476562,0.0096280602738261,91.44936256408693,189422.0,729.0,48785.0,95.2999038696289,0.0057165212929248,47.58235384070355,260111.14285714287,826.2857142857143,93090.28571428571,95.34817940848214,0.007223956819091486,61.53314637791386,208505.53333333333,1168.1333333333334,114213.16666666667,95.10247294108073,0.009177481646959936,34.99626378834326,24.240056593215154,-8.623989998019798,-2.0576131687242816,-28.52852852852853,143.77370093266376,-12.053333727740634,0.8133259520758607,-40.14354833420738,0.06922501684993865,0.00793675938914884,0.16511542547100894,0.15999080724325818,329.14405594405594,1.9788608041975682,0.006003733414055799,0.0002093373485002812,0.005174909319198333,0.026289630758351567,1.0025835970380457,1.247502350171728,0.7871393370189348,37430.98290465792,33358.96859268608,142.28343868165896,418.7891192912987,34330.75075642818,54956.111111399674,18,0.8345615092733785
2025-09-13 00:00:00+00:00,0,1,0,7922860790,0.0486665243393351,95.3843231201172,0.0082810847088694,1252,357,227307,135351,39.47536770502726,235338.0,714.0,118925.0,95.36587524414062,0.0057630152441561,49.26524225870768,244359.0,836.0,54040.0,95.32044982910156,0.0057072257623076,59.16179358440897,257675.14285714287,885.7142857142857,104706.14285714286,95.35730416434151,0.0075916509543146,58.72079982371647,210743.53333333333,1167.0666666666666,115451.93333333333,95.12813110351563,0.009114275081083133,35.27665209326558,-6.978257399972987,-3.412538561558265,49.76076555023923,75.35014005602241,150.46447076239824,13.812066428421277,45.09825007379966,43.693611035763126,0.06700901131935222,0.019344315699254544,0.15525341944378487,0.15297026494711102,181.41021548284118,1.6793767362137242,0.009249955671138956,0.00017366466514608927,0.005086081368585701,0.024743228017026747,1.002409098740482,1.2226953718649947,0.832940731630015,35643.19093120373,32237.49412989032,176.96302463484437,418.52449632367814,37090.75334697515,55001.258936020065,18,0.8060817759495018
2025-09-14 00:00:00+00:00,0,1,0,7922860790,0.045477976662584,95.39485931396484,0.0107166655361652,1095,363,220447,184155,15.606159408887228,227307.0,1252.0,135351.0,95.3843231201172,0.0082810847088694,39.47536770502726,281990.0,758.0,58127.0,95.35107421875,0.0062846546061336,57.89310538250467,248883.2857142857,933.8571428571429,122710.14285714286,95.36355917794364,0.008224795372890543,52.679807541771126,212586.53333333333,1164.9,118365.83333333333,95.15359446207682,0.009190896417324698,34.95156074716064,-21.824532784850526,-3.017944893909996,44.45910290237467,-12.539936102236426,216.81490529358132,36.057361969989145,70.52115363199299,29.411374390207445,0.04591987617716953,0.011046043524753912,0.154497833707003,0.14630239247589785,201.13777372262774,1.197066617433046,0.005946045743825887,7.07929280777654e-05,0.008219855172298538,0.023035278999235735,1.0022065873291892,1.1707387190139626,0.8948850035331626,35522.439886021995,31101.918434823874,181.5050781840382,418.7305404639616,44810.60208934807,56276.470162375874,18,0.7817546721514947
2025-09-15 00:00:00+00:00,0,0,0,7922860790,0.0433405004287233,95.39313507080078,0.0098899248987436,1100,363,217813,158629,23.74599488576253,220447.0,1095.0,184155.0,95.39485931396484,0.0107166655361652,15.606159408887228,265866.0,657.0,45229.0,95.34479522705078,0.0060429638251662,44.43663215637207,242018.57142857142,997.1428571428571,138910.14285714287,95.37046486990792,0.008774361240544457,49.72400221739833,214124.33333333334,1167.8666666666666,120040.83333333333,95.17725728352865,0.009282790496945336,35.08195495161824,-18.07414261319612,-1.1948450194377735,67.427701674277,0.45662100456620447,250.724092949214,-13.861149575086207,63.66017048714661,-7.714532422716969,0.05070003416010049,-0.001807480168702913,0.1520739083046563,0.14073616848591022,197.83197093551317,1.373088318729118,0.0069343755909979194,0.00010901959876666573,0.008708136422300547,0.021336950316975214,1.0020299764029101,1.130271219814211,0.9452288343070775,35085.71002966473,30135.038252933202,181.83063306516738,417.9170626623993,47655.434035824845,56715.08001257985,18,0.7724139153870705
2025-09-16 00:00:00+00:00,0,0,0,7922860790,0.0429131219590302,95.3991241455078,0.0075745661742985,1058,354,222463,147313,33.81718818346659,217813.0,1100.0,158629.0,95.39313507080078,0.0098899248987436,23.74599488576253,263974.0,747.0,89804.0,95.35780334472656,0.0069437455385923,82.59844597526218,236088.42857142858,1041.5714285714287,147125.7142857143,95.3763678414481,0.00886447847421677,42.755251104284675,215583.5,1167.7333333333333,121059.46666666666,95.19952011108398,0.009300499285260794,35.476171273192556,-15.725412351216406,2.1348588008980096,41.63319946452477,-3.8181818181818206,64.038350184847,-7.133626260015513,9.08473146373514,-23.41128722564152,0.04333237483655772,0.006278307870455357,0.14378063237494845,0.13642569378538805,210.06893295561852,1.510128025849546,0.007181937901353571,0.0001520119578154964,0.00996998378208758,0.019692363463201294,1.001857653590667,1.0951136268379935,0.9531185587278073,33477.153268975955,29411.128556182204,184.46169083204188,417.9526398952425,49339.31307495867,56928.03930355521,18,0.7889038618390724
2025-09-17 00:00:00+00:00,0,0,0,7922860790,0.0437202151851432,95.38539123535156,0.0148227289319038,896,341,233095,144162,22.725153827667235,222463.0,1058.0,147313.0,95.3991241455078,0.0075745661742985,33.81718818346659,271702.0,1073.0,150283.0,95.33895111083984,0.0101980324834585,45.92744272405451,230573.14285714287,1016.2857142857143,146251.2857142857,95.38300214494977,0.009525149395423243,39.44063840480078,217269.7,1158.0666666666666,120701.16666666667,95.2202995300293,0.00948111700514948,35.66421337160878,-14.209317561151558,4.779221713273674,-16.495806150978567,-15.311909262759926,-4.0729823067146675,-2.1389829818142303,45.34890878163693,95.69079721290534,0.04871054691772958,-0.014395216181739556,0.12668748374310856,0.1329917833858899,259.86064659977706,1.6168850537239097,0.006215186975853721,9.749268038776828e-05,0.005591528756278869,0.01787421170278209,1.001708696735082,1.0612300880294991,1.0046442196894994,29969.688855098757,28895.084878717284,184.4558376521504,420.85913224664887,48814.441003549444,56741.15379333462,18,0.8266073265009397
2025-09-18 00:00:00+00:00,0,0,0,7922860790,0.0433946280667919,95.36776733398438,0.0177393835037946,1330,338,238394,80815,0.0,233095.0,896.0,144162.0,95.38539123535156,0.0148227289319038,22.725153827667235,257549.0,999.0,135224.0,95.35830688476562,0.0096280602738261,91.44936256408693,227836.7142857143,1063.5714285714287,138478.57142857142,95.38435363769531,0.010683909856847315,26.37644375278836,219429.33333333334,1150.0,117906.36666666667,95.23755950927735,0.009664817868421431,35.039318894347346,-7.437419675479228,2.2733220360797057,33.13313313313313,48.4375,-40.236200674436496,-43.941537991981235,84.24670182029446,19.676906899465195,0.009920949236419396,-0.018476520501664595,0.10501403869910665,0.12725685854388658,179.10894064613072,2.9498366660067314,0.016457137200554344,0.0,0.0004313332693959686,0.016271606037961107,1.001541347018701,1.0383147541154372,1.1054434757384968,25276.27153365107,27923.887632379334,213.48211958994543,414.9290757840843,46756.71868745261,56565.947307474264,18,0.845398773006135
2025-09-19 00:00:00+00:00,0,0,0,7922860790,0.0298707781298585,95.34191131591795,0.007122351322323,875,350,170314,139435,16.259654651988637,238394.0,1330.0,80815.0,95.36776733398438,0.0177393835037946,0.0,235338.0,714.0,118925.0,95.36587524414062,0.0057630152441561,49.26524225870768,218547.57142857142,1086.5714285714287,141408.57142857142,95.38093021937779,0.01087810072515687,21.661359808971355,218852.3,1129.7333333333333,118098.8,95.25214462280273,0.009525729110464405,34.77247786591228,-27.6300469962352,-28.557765715580086,22.549019607843146,-34.210526315789465,17.246163548454916,72.53603910165192,23.58723724608076,-59.8500628795839,-0.02512841009566502,-0.027111904566112788,0.11933496041830344,0.13145769754094083,194.42237442922374,1.2214492670472474,0.0062752804153877045,9.546813053453094e-05,-0.006755828857420234,0.014646901437253565,1.0013520493116983,0.9986076062649167,1.1419704044708587,28560.359361580864,28769.819459539245,205.48243955879377,412.9470144965442,43687.93179729699,56631.17717020157,18,0.6039717720486542
2025-09-20 00:00:00+00:00,0,1,0,7922860790,0.0289683283343647,95.3207778930664,0.0066482448019087,922,360,167932,120548,13.43503360748291,170314.0,875.0,139435.0,95.34191131591795,0.007122351322323,16.259654651988637,227307.0,1252.0,135351.0,95.3843231201172,0.0082810847088694,39.47536770502726,210065.42857142858,1039.4285714285713,139293.85714285713,95.37185232979911,0.010644837881305344,17.94131208075073,218011.16666666666,1114.3666666666666,117342.96666666666,95.26504999796549,0.009367850764344092,34.565960164498385,-26.121060944009646,-1.3985931867022128,-26.35782747603834,5.37142857142856,-10.93674963613125,-13.545379567540428,-19.71770564322156,-6.656601155412634,-0.0666202002301497,-0.02216593160327962,0.1464932363175726,0.13711970433225537,181.94149512459373,1.3930600834515425,0.007648342167915122,8.000234383642828e-05,-0.012716020856588997,0.012892952007765475,1.0011211071829165,0.9635535270200773,1.1363159116306292,34260.41503280108,29893.62671446338,202.87423701386138,411.77316180344866,39721.87704721223,56435.26998098297,18,0.5955246639951771
2025-09-21 00:00:00+00:00,0,1,0,7922860790,0.0,95.3216552734375,0.0060147354379296,940,367,0,39477,12.275338411331177,167932.0,922.0,120548.0,95.3207778930664,0.0066482448019087,13.43503360748291,220447.0,1095.0,184155.0,95.39485931396484,0.0107166655361652,15.606159408887228,178573.0,1017.2857142857143,118625.57142857143,95.36139460972377,0.0099731335815574,17.4654805096713,211328.96666666667,1096.2,112793.8,95.27776234944662,0.009215614292770579,34.36982057587746,-100.0,-100.0,-14.155251141552515,1.952277657266821,-78.56316689745051,-67.25204897634137,-43.87493556058217,-9.52897167380511,-0.07673793017127784,0.0009204502842807827,0.3230121393312008,0.2354476041730287,0.0,0.0,0.0238107300268504,12.275338411331177,-0.01480756487165129,0.011018386857793506,1.0008777731363003,0.8450001096237162,1.0821995435921266,69036.78465957023,49756.89889402851,194.4118207413232,406.8504257900158,42260.36390475876,57045.20098066216,18,0.0
