timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-11-14 00:00:00+00:00,0,0,0,2316994223,92.51229858398438,1.9478954076766968,71843,0.0,3815911,0.0,0.0,0.0,0.0,111655.0,7933402.0,92.5120620727539,1.9550682306289673,0.0,0.0,75720.0,4125516.0,92.52264404296876,2.14313006401062,0.0,0.0,94583.28571428571,4667219.142857143,92.51754324776788,2.1152424812316895,0.0,0.0,86703.2,4710541.633333334,92.52103373209636,1.9731946974992751,0.0,0.0,0.0,-5.120179609086106,-35.65626259459943,-7.504636995711566,-51.900697834296054,-9.10979037681755,-0.366883510247773,-0.011181542736271588,0.00025565447918651785,0.0,0.0,0.0,0.0,0.018827216141252733,0.0,-0.0020089830671054802,-0.0008539558385179662,0.9999622736129539,0.0,1.0719887317315613,0.0,0.0,49755.869439230526,54463.40765131284,2059330.0669738143,2375058.8992558396,0,0.0
2022-11-15 00:00:00+00:00,0,0,0,2316994223,92.51155853271484,1.765864014625549,62451,0.0,3298799,0.0,0.0,0.0,0.0,71843.0,3815911.0,92.51229858398438,1.9478954076766968,0.0,0.0,70421.0,3679749.0,92.5228271484375,1.8692628145217896,0.0,0.0,93444.71428571429,4612797.714285715,92.51593344552178,2.100471224103655,0.0,0.0,87984.46666666666,4749836.533333333,92.51976089477539,2.0183593769868216,0.0,0.0,0.0,-11.317646724698594,-13.07295073980763,-10.352608289315391,-13.551469098728974,-5.53152820956816,-9.345029118799609,-0.012179281664814745,-0.0007999490671650733,0.0,0.0,0.0,0.0,0.01893142961076755,0.0,-0.001895359584260865,-0.0007170867071250913,0.9999586310079426,0.0,1.0406824711461529,0.0,0.0,50025.29477893846,53379.08641143569,2101832.424392028,2340216.4533881736,0,0.0
2022-11-16 00:00:00+00:00,0,0,0,2316994223,92.5113754272461,1.790608048439026,57884,0.0,3059435,0.0,0.0,0.0,0.0,62451.0,3298799.0,92.51155853271484,1.765864014625549,0.0,0.0,64979.0,3312024.0,92.52185821533205,2.0632925033569336,0.0,0.0,92431.14285714286,4576713.571428572,92.51443590436664,2.0615163019725253,0.0,0.0,89346.73333333334,4808473.8,92.51859766642252,2.062288786967595,0.0,0.0,0.0,-10.918912263962198,-7.312933339738359,-7.626424204655525,-7.256095324389267,-13.21598631673675,1.4012423158599852,-0.011330066524983806,-0.00019792712571131688,0.0,0.0,0.0,0.0,0.01891982705309083,0.0,-0.0015373229980433093,-0.0005883493731088129,0.9999550170218653,0.0,0.9996254234615678,0.0,0.0,50307.14299466451,52009.389349877056,2139412.265898984,2271843.402161036,0,0.0
2022-11-17 00:00:00+00:00,0,0,0,2316994223,92.51182556152344,1.577947020530701,52696,0.0,2920666,0.0,0.0,0.0,0.0,57884.0,3059435.0,92.5113754272461,1.790608048439026,0.0,0.0,61409.0,3236473.0,92.5201416015625,1.8060694932937624,0.0,0.0,91186.42857142857,4531598.285714285,92.51324789864677,2.028927377292088,0.0,0.0,90540.0,4862991.466666667,92.5175682067871,2.0976600031057995,0.0,0.0,0.0,-14.188474002182094,-8.962753092391685,-9.7577517254122,-4.535772127860205,-12.630880130034772,-11.87647001216786,-0.00898835636771178,0.0004865718137514463,0.0,0.0,0.0,0.0,0.01804245400108948,0.0,-0.001001902988973915,-0.00046575289546876256,0.9999533028350823,0.0,0.9672336671758314,0.0,0.0,50742.05904830278,50683.623679067765,2167339.1674023285,2202957.609370396,0,0.0
2022-11-18 00:00:00+00:00,0,0,0,2316994223,92.51432037353516,1.5473198890686035,61942,0.0,3209518,0.0,0.0,0.0,0.0,52696.0,2920666.0,92.51182556152344,1.577947020530701,0.0,0.0,69653.0,3767543.0,92.51854705810548,1.5458691120147705,0.0,0.0,90084.85714285714,4451880.428571428,92.51264408656529,2.0291346311569214,0.0,0.0,92032.66666666667,4925355.533333333,92.51668701171874,2.131422777970632,0.0,0.0,0.0,-11.070592795715905,17.545923789281925,-14.81137706988348,9.889936062528214,0.09384863456791681,-1.9409480206627472,-0.004568472705990256,0.002696749303754409,0.0,0.0,0.0,0.0,0.019299465122343876,0.0,-0.00012997218539911073,-0.0003267892873577593,0.9999563005844239,0.0,0.9520094521505015,0.0,0.0,50930.22185999879,49082.17412022206,2196931.056105415,2124841.3930827626,0,0.0
2022-11-19 00:00:00+00:00,0,1,0,2316994223,92.51753997802734,3.9244000911712646,232757,0.0,5710537,0.0,0.0,0.0,0.0,61942.0,3209518.0,92.51432037353516,1.5473198890686035,0.0,0.0,212123.0,6925432.0,92.51506805419922,3.6192398071289062,0.0,0.0,93032.57142857143,4278324.0,92.51299721854073,2.0727289574486867,0.0,0.0,99186.2,5068757.5,92.5159693400065,2.243878467877706,0.0,0.0,0.0,9.727375154980834,275.76603919795934,-17.5425157593057,77.92506538364951,8.431612722684934,153.62564773425908,0.0026719148351839195,0.003480114731635453,0.0,0.0,0.0,0.0,0.040759206925862324,0.0,0.0007408687046626257,-0.0001669199501169594,0.9999678745033211,0.0,0.9237260337941141,0.0,0.0,57542.65373095864,53392.61889540845,1931852.1052380742,2021988.9154919325,0,0.0
2022-11-20 00:00:00+00:00,0,1,0,2316994223,92.51809692382812,2.054603338241577,120294,0.0,8440064,0.0,0.0,0.0,0.0,232757.0,5710537.0,92.51753997802734,3.9244000911712646,0.0,0.0,111655.0,7933402.0,92.5120620727539,1.9550682306289673,0.0,0.0,94266.71428571429,4350704.285714285,92.51385934012276,2.0869482585362027,0.0,0.0,102457.6,5293461.766666667,92.51532491048177,2.2936750769615175,0.0,0.0,0.0,7.7372262773722555,-48.31777347190418,6.386440520724901,47.79807923493009,5.091132168854706,-47.645416101589014,0.006523312678385906,0.000601989418336224,0.0,0.0,0.0,0.0,0.01425273383558065,0.0,0.0011536734444809425,-5.190364508738284e-06,0.9999841586206348,0.0,0.9098709226508358,0.0,0.0,57588.98989652542,51482.36736485259,1904448.495838173,2009117.033786912,0,0.0
2022-11-21 00:00:00+00:00,0,0,0,2316994223,92.5179214477539,1.9059932231903076,83277,0.0,4263224,0.0,0.0,0.0,0.0,120294.0,8440064.0,92.51809692382812,2.054603338241577,0.0,0.0,71843.0,3815911.0,92.51229858398438,1.9478954076766968,0.0,0.0,95900.14285714286,4414606.142857143,92.51466260637555,2.080962232181004,0.0,0.0,98000.46666666666,5277395.466666667,92.515066019694,2.229881536960602,0.0,0.0,0.0,15.915259663432767,-30.772108334580285,11.72231218180928,-49.48825032606388,-2.1511516645735584,-7.23303190865332,0.006077963530892738,-0.0001896667571554822,0.0,0.0,0.0,0.0,0.019533803634572418,0.0,0.0013659340994708871,8.303225372032178e-05,0.9999956394851583,0.0,0.9332164949970484,0.0,0.0,57432.58862142774,46799.869182497,1902547.3631951702,2015569.191226081,0,0.0
2022-11-22 00:00:00+00:00,0,0,0,2316994223,92.51837158203124,1.7553720474243164,71518,0.0,3630212,0.0,0.0,0.0,0.0,83277.0,4263224.0,92.5179214477539,1.9059932231903076,0.0,0.0,62451.0,3298799.0,92.51155853271484,1.765864014625549,0.0,0.0,97195.42857142857,4461950.857142857,92.51563589913505,2.079463379723685,0.0,0.0,94878.3,5061285.066666666,92.51504364013672,2.1929364085197447,0.0,0.0,0.0,14.518582568733883,-14.12034535345894,10.046474489655166,-14.84819939088352,-0.5941548791036144,-7.902503216348123,0.007364538468968007,0.0004865373868012668,0.0,0.0,0.0,0.0,0.019700772378921018,0.0,0.001319885253907632,0.00013178569721621793,1.0000064017588386,0.0,0.9482552123466931,0.0,0.0,57396.85723701885,45262.451296738625,1904317.3955946136,1816941.5264561882,0,0.0
2022-11-23 00:00:00+00:00,0,0,0,2316994223,92.5182647705078,1.6134048700332642,70963,0.0,3451985,0.0,0.0,0.0,0.0,71518.0,3630212.0,92.51837158203124,1.7553720474243164,0.0,0.0,57884.0,3059435.0,92.5113754272461,1.790608048439026,0.0,0.0,99063.85714285714,4518029.428571428,92.51662009102957,2.0541486399514333,0.0,0.0,93403.3,4950962.6,92.51513671875,2.1399066130320232,0.0,0.0,0.0,22.595190380761522,-0.7760284124276429,12.830800458254554,-4.909547982321694,-9.896257227272043,-8.087583347323024,0.007447022844364604,-0.0001154489877142062,0.0,0.0,0.0,0.0,0.020557151738158846,0.0,0.0009929112025614938,0.00015552423156879253,1.0000160338332966,0.0,0.9599244319549628,0.0,0.0,57175.38365516488,45297.92878887565,1897745.808946659,1810605.3721694632,0,0.0
2022-11-24 00:00:00+00:00,0,0,1,2316994223,92.5186996459961,1.467789888381958,67240,0.0,3433963,0.0,0.0,0.0,0.0,70963.0,3451985.0,92.5182647705078,1.6134048700332642,0.0,0.0,52696.0,2920666.0,92.51182556152344,1.577947020530701,0.0,0.0,101141.57142857143,4591357.571428572,92.51760210309708,2.0384119067873274,0.0,0.0,92174.96666666666,4864281.066666666,92.51529439290364,2.084317104021708,0.0,0.0,0.0,27.59981782298466,-5.246396009187881,17.57465591752019,-0.5220764284896928,-6.9810412336717365,-9.02532181202006,0.007430492729909588,0.0004700428497761422,0.0,0.0,0.0,0.0,0.019580869222857317,0.0,0.0005307878766779608,0.00017046053232133043,1.0000249440939315,0.0,0.9779759053237119,0.0,0.0,56926.69700318312,45497.33484084008,1887960.7792508125,1819174.53463278,0,0.0
2022-11-25 00:00:00+00:00,0,0,0,2316994223,92.5183334350586,1.3595227003097534,71866,0.0,3648822,0.0,0.0,0.0,0.0,67240.0,3433963.0,92.5186996459961,1.467789888381958,0.0,0.0,61942.0,3209518.0,92.51432037353516,1.5473198890686035,0.0,0.0,102559.28571428571,4654115.285714285,92.51817539760043,2.0115837369646346,0.0,0.0,91293.36666666667,4799634.1,92.51548360188802,2.0302659074465432,0.0,0.0,0.0,16.021439411061955,6.879833432480664,13.68753812877821,6.256881626272626,-12.13693368033245,-7.376204791242613,0.004337773338480844,-0.0003958236971524087,0.0,0.0,0.0,0.0,0.01969566624634848,0.0,0.00014032636369802498,0.00017187948088931234,1.0000290956238633,0.0,0.9907981656918009,0.0,0.0,56850.441228872565,45630.32366332196,1892063.345875082,1827003.8027632337,0,0.0
2022-11-26 00:00:00+00:00,0,1,0,2316994223,92.51921844482422,4.349238395690918,261784,0.0,6474985,0.0,0.0,0.0,0.0,71866.0,3648822.0,92.5183334350586,1.3595227003097534,0.0,0.0,232757.0,5710537.0,92.51753997802734,3.9244000911712646,0.0,0.0,106706.0,4763322.142857143,92.51841517857142,2.072274923324585,0.0,0.0,96825.96666666666,4841020.6,92.515687306722,2.082458515961965,0.0,0.0,0.0,12.470946093995018,264.2668299334873,13.386621958670442,77.45412080940095,10.825560458919913,219.90921480751945,0.001814214685413873,0.0009565777211673065,0.0,0.0,0.0,0.0,0.040430048806283134,0.0,0.0001613071986662995,0.00017958695154084368,1.0000294855059593,0.0,0.995109822088016,0.0,0.0,65519.980054740096,55245.554978928994,1852022.7183742258,1851072.523681289,0,0.0
2022-11-27 00:00:00+00:00,0,1,0,2316994223,92.52291107177734,3.1436927318573,182566,0.0,12083120,0.0,0.0,0.0,0.0,261784.0,6474985.0,92.51921844482422,4.349238395690918,0.0,0.0,120294.0,8440064.0,92.51809692382812,2.054603338241577,0.0,0.0,115602.0,5283758.714285715,92.51910291399273,2.2278591224125455,0.0,0.0,99593.83333333333,5045880.2,92.51599095662435,2.1080567240715027,0.0,0.0,0.0,51.76650539511529,-30.2608257189133,43.163843307349325,86.61232419843444,53.007282395823175,-27.718546424772505,0.005203466250702782,0.0039911998990005415,0.0,0.0,0.0,0.0,0.015109175849517686,0.0,0.0005975450788226579,0.00021318683900110858,1.000033636967363,0.0,1.0568307280221836,0.0,0.0,69141.96957387649,57422.895213454576,2615081.6201797007,2269396.8248630194,0,0.0
2022-11-28 00:00:00+00:00,0,0,0,2316994223,92.52538299560548,2.9806110858917236,111595,0.0,6705006,0.0,0.0,0.0,0.0,182566.0,12083120.0,92.52291107177734,3.1436927318573,0.0,0.0,83277.0,4263224.0,92.5179214477539,1.9059932231903076,0.0,0.0,119647.42857142857,5632584.714285715,92.52016884940011,2.381375959941319,0.0,0.0,99659.53333333334,5038173.966666667,92.51643320719401,2.1414118369420367,0.0,0.0,0.0,34.00458710088019,-38.87416057754456,57.27547977774567,-44.50931547481114,56.3809907415457,-5.187582244058165,0.008064975666144392,0.00267168834129361,0.0,0.0,0.0,0.0,0.016643532214060328,0.0,0.001101630074636781,0.0002470532036472146,1.000040378147715,0.0,1.1120588384072605,0.0,0.0,68491.66637479792,57435.892961861566,2643821.815064407,2263140.4094194393,0,0.0
2022-11-29 00:00:00+00:00,0,0,0,2316994223,92.52899169921876,2.9540770053863525,97987,0.0,5738540,0.0,0.0,0.0,0.0,111595.0,6705006.0,92.52538299560548,2.9806110858917236,0.0,0.0,71518.0,3630212.0,92.51837158203124,1.7553720474243164,0.0,0.0,123428.71428571429,5933774.428571428,92.52168600899833,2.552619525364467,0.0,0.0,99474.9,5009911.566666666,92.51701304117839,2.1787371198336283,0.0,0.0,0.0,37.01026315053553,-12.194094717505266,58.07726931650272,-14.414095975454755,68.28780028261893,-0.8902228348732333,0.011478927920949289,0.0039002309381919176,0.0,0.0,0.0,0.0,0.017075246129634694,0.0,0.0017901829310847993,0.00029472037072457116,1.0000505092811185,0.0,1.1716051019314295,0.0,0.0,67331.46165108366,57431.9379273683,2601454.8506570132,2248385.164150905,0,0.0
2022-11-30 00:00:00+00:00,0,0,0,2316994223,92.53244018554688,2.960322380065918,91744,0.0,5880877,0.0,0.0,0.0,0.0,97987.0,5738540.0,92.52899169921876,2.9540770053863525,0.0,0.0,70963.0,3451985.0,92.5182647705078,1.6134048700332642,0.0,0.0,126397.42857142857,6280759.0,92.52371106828964,2.745036312511989,0.0,0.0,100288.76666666666,5044747.4,92.51775919596354,2.2080542842547097,0.0,0.0,0.0,29.284274903823125,-6.371253329523308,70.36218291794431,2.4803695713543794,83.4829208123615,0.21141543257598983,0.015321747629215565,0.003726925220703947,0.0,0.0,0.0,0.0,0.015600391642200366,0.0,0.0024536677769333676,0.00034626758138315525,1.0000643322144616,0.0,1.2431924034143609,0.0,0.0,65896.19589768167,57132.896977849734,2531393.6813308517,2253684.340801009,0,0.0
2022-12-01 00:00:00+00:00,0,0,0,2316994223,92.5344467163086,3.046830654144287,104006,0.0,5853761,0.0,0.0,0.0,0.0,91744.0,5880877.0,92.53244018554688,2.960322380065918,0.0,0.0,67240.0,3433963.0,92.5186996459961,1.467789888381958,0.0,0.0,131649.7142857143,6626444.428571428,92.52596064976285,2.97061356476375,0.0,0.0,101464.06666666667,5094944.133333334,92.51855494181315,2.248113973935445,0.0,0.0,0.0,54.67876264128495,13.365451691663765,70.46662995495292,-0.4610876915126738,107.57948247640607,2.9222585574089743,0.01702041897773121,0.002168461955287526,0.0,0.0,0.0,0.0,0.01776737762826709,0.0,0.0028879983084548924,0.0004043782778407884,1.0000800456508898,0.0,1.32138032110691,0.0,0.0,63690.30969598324,56823.49091458147,2429802.9980049916,2254397.681872944,0,0.0
2022-12-02 00:00:00+00:00,0,0,0,2316994223,92.53697204589844,2.4826974868774414,99799,0.0,6536937,0.0,0.0,0.0,0.0,104006.0,5853761.0,92.5344467163086,3.046830654144287,0.0,0.0,71866.0,3648822.0,92.5183334350586,1.3595227003097534,0.0,0.0,135640.14285714287,7039032.285714285,92.52862330845426,3.1310671057019914,0.0,0.0,102670.86666666667,5186806.966666667,92.51941299438477,2.277252189318339,0.0,0.0,0.0,38.868171318843395,-4.044958944676269,79.15198384574529,11.670719047122002,82.61537569852891,-18.51540933197301,0.020145856661946127,0.002729069745877055,0.0,0.0,0.0,0.0,0.015266933845785289,0.0,0.002978188650946569,0.0004726846968633296,1.0000995500703194,0.0,1.374932087183207,0.0,0.0,61981.26481250742,56374.17473100854,2338056.869284686,2255161.327802258,0,0.0
2022-12-03 00:00:00+00:00,0,1,0,2316994223,92.53473663330078,4.285279750823975,251278,0.0,12911145,0.0,0.0,0.0,0.0,99799.0,6536937.0,92.53697204589844,2.4826974868774414,0.0,0.0,261784.0,6474985.0,92.51921844482422,4.349238395690918,0.0,0.0,134139.2857142857,7958483.714285715,92.53084019252233,3.1219301564352855,0.0,0.0,109023.86666666667,5504092.966666667,92.52021840413411,2.362898329893748,0.0,0.0,0.0,-4.01323228310363,151.7840860128859,99.40038471131594,97.51062309457778,-1.4705711448310455,72.60579565066914,0.016772935112729925,-0.002415696719093585,0.0,0.0,0.0,0.0,0.019462098871781016,0.0,0.002289635794508979,0.0005105906519407357,1.0001148050509547,0.0,1.3212291519016262,0.0,0.0,64730.46013408417,61943.82339180709,3003213.751788083,2632114.7094173385,0,0.0
2022-12-04 00:00:00+00:00,0,1,0,2316994223,92.52973175048828,2.17905855178833,124181,0.0,10683093,0.0,0.0,0.0,0.0,251278.0,12911145.0,92.53473663330078,4.285279750823975,0.0,0.0,182566.0,12083120.0,92.52291107177734,3.1436927318573,0.0,0.0,125798.57142857143,7758479.857142857,92.53181457519533,2.9841252735682895,0.0,0.0,110949.46666666666,5730230.366666666,92.5208340962728,2.381498897075653,0.0,0.0,0.0,-31.980215374166054,-50.58023384458647,-11.586634908864601,-17.25681184743878,-30.684747599332397,-49.15014471647178,0.00737188079356077,-0.005408653003824426,0.0,0.0,0.0,0.0,0.011624066960376834,0.0,0.0010381426130059625,0.0005101917848187809,1.0001186811492762,0.0,1.2530449949956424,0.0,0.0,64738.20153917934,61469.61545670664,3177442.7698452445,2776901.5763010257,0,0.0
2022-12-05 00:00:00+00:00,0,0,0,2316994223,92.5308837890625,2.1783769130706787,79185,0.0,5530331,0.0,0.0,0.0,0.0,124181.0,10683093.0,92.52973175048828,2.17905855178833,0.0,0.0,111595.0,6705006.0,92.52538299560548,2.9806110858917236,0.0,0.0,121168.57142857143,7590669.142857143,92.53260040283203,2.8695203917367116,0.0,0.0,107124.0,5629081.966666667,92.52128550211589,2.344157342116038,0.0,0.0,0.0,-29.042519826157086,-36.234206521126424,-17.519372838741674,-48.23286664264741,-26.915090553688813,-0.03128134014994677,0.005945172318044811,0.0012450469188962643,0.0,0.0,0.0,0.0,0.014318308557243942,0.0,1.9618443081781274e-05,0.0005509424262641743,1.0001222951092252,0.0,1.2241159499756256,0.0,0.0,64929.11649933753,59670.9159387176,3125807.473048841,2724870.3210549084,0,0.0
2022-12-06 00:00:00+00:00,0,0,0,2316994223,92.53181457519533,2.1508893966674805,72533,0.0,4719766,0.0,0.0,0.0,0.0,79185.0,5530331.0,92.5308837890625,2.1783769130706787,0.0,0.0,97987.0,5738540.0,92.52899169921876,2.9540770053863525,0.0,0.0,117532.28571428571,7445130.0,92.53300367082868,2.7547793047768727,0.0,0.0,105578.3,5499361.2,92.5216428120931,2.347457563877106,0.0,0.0,0.0,-25.976915305091495,-8.400580918103174,-17.753191578345707,-14.656717653970441,-27.189122262363853,-1.2618347283368636,0.0030508016187313913,0.0010059194235578772,0.0,0.0,0.0,0.0,0.015367919645185874,0.0,-0.0005801064627476461,0.0006175600249182635,1.0001227913641637,0.0,1.1735161253467035,0.0,0.0,64870.86707718715,59955.16177666024,3058710.7465876387,2670080.107912549,0,0.0
2022-12-07 00:00:00+00:00,0,0,0,2316994223,92.533447265625,2.327786684036255,79043,0.0,5474081,0.0,0.0,0.0,0.0,72533.0,4719766.0,92.53181457519533,2.1508893966674805,0.0,0.0,91744.0,5880877.0,92.53244018554688,2.960322380065918,0.0,0.0,115717.85714285714,7387016.285714285,92.53314753941127,2.6644170624869212,0.0,0.0,105689.06666666667,5544313.366666666,92.52200291951497,2.353612784544627,0.0,0.0,0.0,-13.843957098011861,8.97522506996815,-6.917267611616429,15.982042330064662,-21.367122050253805,8.224378605559801,0.0010883535288774837,0.0017644638626856946,0.0,0.0,0.0,0.0,0.014439498714122295,0.0,-0.0006130763462583668,0.0007006228301644075,1.000120453725002,0.0,1.1320541254633048,0.0,0.0,64430.88272011595,59901.14191412445,2939493.932495944,2657475.294164502,0,0.0
2022-12-08 00:00:00+00:00,0,0,0,2316994223,92.53529357910156,2.132737159729004,76304,0.0,5438617,0.0,0.0,0.0,0.0,79043.0,5474081.0,92.533447265625,2.327786684036255,0.0,0.0,104006.0,5853761.0,92.5344467163086,3.046830654144287,0.0,0.0,111760.42857142857,7327710.0,92.53326851981026,2.533832277570452,0.0,0.0,105885.16666666667,5602942.3,92.52241846720378,2.3623952627182008,0.0,0.0,0.0,-26.635001826817685,-3.4652024847235063,-7.0919191951977485,-0.6478530368841828,-30.001453909882937,-8.379183781954014,0.000915186531091905,0.001995293087109218,0.0,0.0,0.0,0.0,0.014030034836055777,0.0,-0.00019754682268196045,0.0007920533584431724,1.0001172694443816,0.0,1.0725691494381824,0.0,0.0,63891.78591657789,59791.23140537623,2806974.3712613587,2634221.2362481146,0,0.0
2022-12-09 00:00:00+00:00,0,0,0,2316994223,92.5350112915039,1.951462149620056,82560,0.0,5631527,0.0,0.0,0.0,0.0,76304.0,5438617.0,92.53529357910156,2.132737159729004,0.0,0.0,99799.0,6536937.0,92.53697204589844,2.4826974868774414,0.0,0.0,109297.71428571429,7198365.714285715,92.53298841203961,2.4579415151051114,0.0,0.0,106471.2,5680259.066666666,92.52285690307617,2.3586675842603047,0.0,0.0,0.0,-17.273720177556882,8.198783812119936,-13.850676547747053,3.5470414629307445,-21.39750573983684,-8.499641377842437,-0.0021188875658939565,-0.0003050593851638972,0.0,0.0,0.0,0.0,0.014660319543825406,0.0,0.000518253871367808,0.0008694335801733813,1.0001095027683164,0.0,1.0420889876586572,0.0,0.0,63311.39093458111,59461.721999955436,2672952.774584044,2598459.079711251,0,0.0
2022-12-10 00:00:00+00:00,0,1,0,2316994223,92.5360107421875,4.418503284454346,265805,0.0,13232229,0.0,0.0,0.0,0.0,82560.0,5631527.0,92.5350112915039,1.951462149620056,0.0,0.0,251278.0,12911145.0,92.53473663330078,4.285279750823975,0.0,0.0,111373.0,7244234.857142857,92.53317042759487,2.4769734484808787,0.0,0.0,113284.4,6013450.933333334,92.52338587443033,2.445748710632324,0.0,0.0,0.0,5.781246269072504,221.95373062015503,2.4868747117316126,134.96698142439874,3.108864330380179,126.42013760372528,0.0013768979445716312,0.001080078415349739,0.0,0.0,0.0,0.0,0.020087694969026383,0.0,0.0010918208531011044,0.0009355708409743941,1.0001057522168266,0.0,1.0127669444178022,0.0,0.0,63997.41836362403,65521.58429287453,3120407.0615183674,2897902.6483079307,0,0.0
2022-12-11 00:00:00+00:00,0,1,0,2316994223,92.53718566894533,2.338989734649658,137830,0.0,10594644,0.0,0.0,0.0,0.0,265805.0,13232229.0,92.5360107421875,4.418503284454346,0.0,0.0,124181.0,10683093.0,92.52973175048828,2.17905855178833,0.0,0.0,113322.85714285714,7231599.285714285,92.53423527308873,2.499820760318211,0.0,0.0,115556.96666666666,6241020.966666667,92.52400716145833,2.472186064720154,0.0,0.0,0.0,10.991214436991159,-48.14619740034988,-0.8279343819247886,-19.93303622541599,7.339462389850615,-47.06375475879029,0.008055700925568843,0.0012696967898184752,0.0,0.0,0.0,0.0,0.013009402391491173,0.0,0.0010307856968430323,0.0009912306262614393,1.0001105454891566,0.0,1.0111782426057747,0.0,0.0,61862.59943110663,65137.28549153499,2978067.8160651354,2982286.4225633102,0,0.0
2022-12-12 00:00:00+00:00,0,0,0,2316994223,92.5394515991211,2.2944486141204834,87009,0.0,5758726,0.0,0.0,0.0,0.0,137830.0,10594644.0,92.53718566894533,2.338989734649658,0.0,0.0,79185.0,5530331.0,92.5308837890625,2.1783769130706787,0.0,0.0,114440.57142857143,7264227.142857143,92.53545924595424,2.5164024318967546,0.0,0.0,111386.5,6202130.766666667,92.52481994628906,2.4280263582865396,0.0,0.0,0.0,9.880659215760556,-36.87223391134006,4.129861304865834,-45.64493153332948,5.328357106309389,-1.9042888418595916,0.009259405841333113,0.0024486698610770574,0.0,0.0,0.0,0.0,0.015109068375701782,0.0,0.001110894339425607,0.0010292231439883767,1.0001149886016678,0.0,1.036398317221145,0.0,0.0,62452.2837418405,62701.07426773143,3007966.5285498723,2980660.3840285586,0,0.0
2022-12-13 00:00:00+00:00,0,0,0,2316994223,92.5414581298828,2.140463352203369,78369,0.0,4924437,0.0,0.0,0.0,0.0,87009.0,5758726.0,92.5394515991211,2.2944486141204834,0.0,0.0,72533.0,4719766.0,92.53181457519533,2.1508893966674805,0.0,0.0,115274.28571428571,7293465.857142857,92.53683689662388,2.5149129969733104,0.0,0.0,110276.96666666666,6101831.933333334,92.52579981486002,2.434206195672353,0.0,0.0,0.0,8.045992858423068,-9.930007240630278,4.336464985764121,-14.48738835638299,-0.48473178027029773,-6.711209872797285,0.0104218800114797,0.0021682976579562308,0.0,0.0,0.0,0.0,0.015914303317454703,0.0,0.001232964651926854,0.0010485809292231755,1.0001192865318207,0.0,1.0331552854661374,0.0,0.0,63147.3724484462,62990.00139676418,3050693.8439255725,2971004.4686045125,0,0.0
2022-12-14 00:00:00+00:00,0,0,0,2316994223,92.5419692993164,2.0571858882904053,75146,0.0,4791820,0.0,0.0,0.0,0.0,78369.0,4924437.0,92.5414581298828,2.140463352203369,0.0,0.0,79043.0,5474081.0,92.533447265625,2.327786684036255,0.0,0.0,114717.57142857143,7196000.0,92.53805433000836,2.4762557404381886,0.0,0.0,110387.06666666667,6134362.233333333,92.52678883870443,2.43784921169281,0.0,0.0,0.0,-4.9302278506635595,-4.112595541604458,-12.463480171374886,-2.6930388184476683,-11.62481070974436,-3.890627878643149,0.009209679249222447,0.0005523680347563342,0.0,0.0,0.0,0.0,0.015682138377038708,0.0,0.0012986319405674217,0.0010597882467075252,1.0001217538341634,0.0,1.015754267557307,0.0,0.0,63798.41060888354,62923.35769584714,3104968.7993323114,2950383.4301432576,0,0.0
