timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-07-01 00:00:00+00:00,1,0,0,1160789089,26293,0.0,373,0.0088779674842953,75.61105346679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,26293.0,75.61105346679688,0.0088779674842953,0.0,0.0,373.0,26293.0,75.61105346679688,0.0088779674842953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014185745797520346,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-07-02 00:00:00+00:00,1,0,0,1160789089,27219,0.0,334,0.0078835757449269,75.61959838867188,0.0,0.0,0.0,0.0,373.0,26293.0,75.61105346679688,0.0088779674842953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.5,26756.0,75.61532592773438,0.0083807716146111,0.0,0.0,353.5,26756.0,75.61532592773438,0.0083807716146111,0.0,0.0,0.0,0.0,-10.45576407506702,0.0,3.521849922032483,0.0,-11.200668859481988,0.0,0.011301154372556077,0.0,0.0,0.0,0.0,0.012270389419544453,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.577164466275352,27.577164466275352,654.780879378743,654.780879378743,0,0.0
2021-07-03 00:00:00+00:00,1,1,0,1160789089,26976,0.0,311,0.0076188310049474,75.60725402832031,0.0,0.0,0.0,0.0,334.0,27219.0,75.61959838867188,0.0078835757449269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.3333333333333,26829.333333333332,75.61263529459636,0.008126791411389866,0.0,0.0,339.3333333333333,26829.333333333332,75.61263529459636,0.008126791411389866,0.0,0.0,0.0,0.0,-6.886227544910184,0.0,-0.8927587347073773,0.0,-3.358180964391244,0.0,-0.01632428710889311,0.0,0.0,0.0,0.0,0.011528338955406458,0.0,-0.001899719238286318,0.0,1.0,0.0,1.0,0.0,0.0,31.34219732777734,31.34219732777734,480.10658538842546,480.10658538842546,0,0.0
2021-07-04 00:00:00+00:00,1,1,1,1160789089,25420,0.0,280,0.0070653222501277,75.61259460449219,0.0,0.0,0.0,0.0,311.0,26976.0,75.60725402832031,0.0076188310049474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.5,26477.0,75.61262512207031,0.007861424121074325,0.0,0.0,324.5,26477.0,75.61262512207031,0.007861424121074325,0.0,0.0,0.0,0.0,-9.967845659163988,0.0,-5.768090154211148,0.0,-7.265008955576913,0.0,0.007063576425969664,0.0,0.0,0.0,0.0,0.011014515558003226,0.0,-0.000772094726572979,0.0,1.0,0.0,1.0,0.0,0.0,39.17907604831946,39.17907604831946,806.3642683882595,806.3642683882595,0,0.0
2021-07-05 00:00:00+00:00,1,0,1,1160789089,21700,0.0,312,0.0076605719514191,75.62145233154297,0.0,0.0,0.0,0.0,280.0,25420.0,75.61259460449219,0.0070653222501277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,25521.6,75.61439056396485,0.00782125368714328,0.0,0.0,322.0,25521.6,75.61439056396485,0.00782125368714328,0.0,0.0,0.0,0.0,11.428571428571432,0.0,-14.634146341463417,0.0,8.424947655864411,0.0,0.011714618572633562,0.0,0.0,0.0,0.0,0.014377217639740104,0.0,0.0013793945312496009,0.0013793945312496009,1.0,0.0,1.0,0.0,0.0,34.38749772809879,34.38749772809879,2247.57943129937,2247.57943129937,0,0.0
2021-07-06 00:00:00+00:00,1,0,0,1160789089,22493,0.0,329,0.0077039706520736,75.63741302490234,0.0,0.0,0.0,0.0,312.0,21700.0,75.62145233154297,0.0076605719514191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.1666666666667,25016.833333333332,75.61822764078777,0.0078017065146316665,0.0,0.0,323.1666666666667,25016.833333333332,75.61822764078777,0.0078017065146316665,0.0,0.0,0.0,0.0,5.448717948717952,0.0,3.654377880184323,0.0,0.5665203711905598,0.0,0.021106039182372527,0.0,0.0,0.0,0.0,0.014626122521561305,0.0,0.0040771484375062604,0.0040771484375062604,1.0,0.0,1.0,0.0,0.0,30.889588321417726,30.889588321417726,2360.0904573059615,2360.0904573059615,0,0.0
2021-07-07 00:00:00+00:00,1,0,0,1160789089,22527,0.0,309,0.0073752668686211,75.63480377197266,0.0,0.0,0.0,0.0,329.0,22493.0,75.63741302490234,0.0077039706520736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.14285714285717,24661.14285714286,75.62059565952846,0.0077407865652015856,0.0,0.0,321.14285714285717,24661.14285714286,75.62059565952846,0.0077407865652015856,0.0,0.0,0.0,0.0,-6.079027355623101,0.0,0.15115813808741496,0.0,-4.2666801094838895,0.0,-0.0034496855793153536,0.0,0.0,0.0,0.0,0.013716264204545454,0.0,0.004324231828966719,0.004324231828966719,1.0,0.0,1.0,0.0,0.0,28.702082220799305,28.702082220799305,2351.0208724843637,2351.0208724843637,0,0.0
2021-07-08 00:00:00+00:00,1,0,0,1160789089,23570,0.0,336,0.0077696465887129,75.65403747558594,0.0,0.0,0.0,0.0,309.0,22527.0,75.63480377197266,0.0073752668686211,0.0,0.0,373.0,26293.0,75.61105346679688,0.0088779674842953,0.0,0.0,315.85714285714283,24272.14285714286,75.62673623221261,0.007582455008689815,0.0,0.0,323.0,24524.75,75.62477588653564,0.0077443940681405,0.0,0.0,0.0,-9.919571045576403,8.737864077669899,-10.356368615220779,4.629999556088249,-12.483948578804405,5.347328132216256,0.05684884262053824,0.02542969989220989,0.0,0.0,0.0,0.0,0.014254804632811506,0.0,0.006544113159183099,0.005669639224101466,1.0000259220031265,0.0,0.9790895119713906,0.0,0.0,27.087160901694467,27.087160901694467,2210.544971591523,2210.544971591523,0,0.0
2021-07-09 00:00:00+00:00,1,0,0,1160789089,23848,0.0,291,0.0068462598137557,75.66364288330078,0.0,0.0,0.0,0.0,336.0,23570.0,75.65403747558594,0.0077696465887129,0.0,0.0,334.0,27219.0,75.61959838867188,0.0078835757449269,0.0,0.0,309.7142857142857,23790.571428571428,75.63302830287388,0.0074342670185225,0.0,0.0,319.44444444444446,24449.555555555555,75.62909444173177,0.007644601373208855,0.0,0.0,0.0,-12.874251497005984,-13.392857142857139,-12.384731253903524,1.179465422146797,-13.15793701657163,-11.884540235055475,0.058244814264329925,0.012696490544805705,0.0,0.0,0.0,0.0,0.012201769466224999,0.0,0.009478705269948097,0.006559880574542878,1.0000520151823997,0.0,0.9724858963315616,0.0,0.0,27.49141280068701,27.49141280068701,2080.044056691534,2080.044056691534,0,0.0
2021-07-10 00:00:00+00:00,1,1,0,1160789089,27407,0.0,369,0.0092347357422113,75.65229797363281,0.0,0.0,0.0,0.0,291.0,23848.0,75.66364288330078,0.0068462598137557,0.0,0.0,311.0,26976.0,75.60725402832031,0.0076188310049474,0.0,0.0,318.0,23852.14285714286,75.63946315220424,0.007665110552417343,0.0,0.0,324.4,24745.3,75.63141479492188,0.0078036148101091,0.0,0.0,0.0,18.64951768488745,26.8041237113402,1.5977164887307271,14.923683327742365,21.209352671224615,34.88731064013384,0.05957622174139754,-0.014993871872470699,0.0,0.0,0.0,0.0,0.013463222416812609,0.0,0.007861273629326683,0.00603646943063548,1.0001064155325428,0.0,0.982251269307612,0.0,0.0,30.28824487780329,30.28824487780329,2172.671067296351,2172.671067296351,0,0.0
