timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-21 00:00:00+00:00,1,0,0,8249277579,440171,153336,12.145460526148478,0.0256790295243263,3276,0.0285710319617796,91.73768615722656,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153336.0,3276.0,440171.0,91.73768615722656,0.0256790295243263,12.145460526148478,153336.0,3276.0,440171.0,91.73768615722656,0.0256790295243263,12.145460526148478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.79157766249619,0.3483547340585044,0.007442545186881492,7.920763107500785e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-22 00:00:00+00:00,1,0,0,8249277579,589503,175671,11.769163727760317,0.0267708469182252,3826,0.0298174099835787,91.78911590576172,291.0,153336.0,3276.0,440171.0,91.73768615722656,0.0256790295243263,12.145460526148478,0.0,0.0,0.0,0.0,0.0,0.0,164503.5,3551.0,514837.0,91.76340103149414,0.02622493822127575,11.957312126954397,164503.5,3551.0,514837.0,91.76340103149414,0.02622493822127575,11.957312126954397,0.0,14.566051025199567,0.0,16.788766788766797,0.0,33.92590606832344,0.0,4.2517860453589185,0.0,0.05606174592960311,0.09600543427830739,0.09600543427830739,45.9030572249804,0.2979979779611334,0.006490201932472044,6.69951029632515e-05,0.0,0.0,1.0,1.0,1.0,15793.229957801539,15793.229957801539,388.90872965260115,388.90872965260115,105593.66984814951,105593.66984814951,2,1.0
2025-08-23 00:00:00+00:00,1,1,0,8249277579,570041,195515,12.786168734232584,0.020799484103918,3157,0.0300300788146769,91.75743103027344,265.0,175671.0,3826.0,589503.0,91.78911590576172,0.0267708469182252,11.769163727760317,0.0,0.0,0.0,0.0,0.0,0.0,174840.66666666666,3419.6666666666665,533238.3333333334,91.76141103108723,0.024416453515489833,12.233597662713793,174840.66666666666,3419.6666666666665,533238.3333333334,91.76141103108723,0.024416453515489833,12.233597662713793,0.0,11.29611603508831,0.0,-17.485624673288026,0.0,-3.301425098769639,0.0,-22.305468454350564,0.0,-0.034519207615868464,0.12069134865083835,0.12069134865083835,61.91101963267891,0.3429834994614432,0.005538188414187024,6.539704542969672e-05,0.009872436523447962,0.0,1.0,1.0,1.0,21101.755859011675,21101.755859011675,356.8898055889707,356.8898055889707,81183.98094041295,81183.98094041295,3,1.0
2025-08-24 00:00:00+00:00,1,1,0,8249277579,497947,207480,13.750078439712524,0.0192951932549476,2764,0.0294930167937954,91.64418029785156,242.0,195515.0,3157.0,570041.0,91.75743103027344,0.020799484103918,12.786168734232584,0.0,0.0,0.0,0.0,0.0,0.0,183000.5,3255.75,524415.5,91.73210334777832,0.023136138450354275,12.612717856963476,183000.5,3255.75,524415.5,91.73210334777832,0.023136138450354275,12.612717856963476,0.0,6.119735058691145,0.0,-12.448527082673422,0.0,-12.647160467404973,0.0,-7.232346924830868,0.0,-0.12342404440738308,0.12968037590566522,0.12968037590566522,75.0379746835443,0.4166700137363741,0.005550780402772981,6.627150649800475e-05,-0.031220245361344576,0.0,1.0,1.0,1.0,23731.57363092469,23731.57363092469,438.62084993761977,438.62084993761977,68594.91278270325,68594.91278270325,4,1.0
2025-08-25 00:00:00+00:00,1,0,0,8249277579,465775,213541,12.55081041653951,0.0234805438667535,3013,0.0284538069988196,91.6192398071289,227.0,207480.0,2764.0,497947.0,91.64418029785156,0.0192951932549476,13.750078439712524,0.0,0.0,0.0,0.0,0.0,0.0,189108.6,3207.2,512687.4,91.70953063964843,0.02320501953363412,12.600336368878683,189108.6,3207.2,512687.4,91.70953063964843,0.02320501953363412,12.600336368878683,0.0,2.921245421245411,0.0,9.008683068017366,0.0,-6.460928572719582,0.0,21.69115673787152,0.0,-0.027214483932969102,0.13048909861270333,0.13048909861270333,70.84970139349701,0.45846286627048194,0.006468774689979733,5.877443508321319e-05,-0.03818283081055162,-0.03818283081055162,1.0,1.0,1.0,24676.61075391027,24676.61075391027,395.06543761761793,395.06543761761793,64936.03154489809,64936.03154489809,5,1.0
2025-08-26 00:00:00+00:00,1,0,0,8249277579,445360,218281,13.879339377085367,0.0262569393962621,3229,0.0273974675194301,91.55152893066406,222.0,213541.0,3013.0,465775.0,91.6192398071289,0.0234805438667535,12.55081041653951,0.0,0.0,0.0,0.0,0.0,0.0,193970.66666666666,3210.8333333333335,501466.1666666667,91.68319702148438,0.02371367284407212,12.81350353691313,193970.66666666666,3210.8333333333335,501466.1666666667,91.68319702148438,0.02371367284407212,12.81350353691313,0.0,2.219714246912763,0.0,7.168934616661127,0.0,-4.383017551392843,0.0,11.824238592018933,0.0,-0.0739046477654548,0.12929582951225901,0.12929582951225901,67.57925696594427,0.49012149694292945,0.0072502980727993695,6.35844429549178e-05,-0.044390433175219256,-0.044390433175219256,1.0,1.0,1.0,25079.598247712554,25079.598247712554,353.4693291739279,353.4693291739279,64256.10491903993,64256.10491903993,6,1.0
2025-08-27 00:00:00+00:00,1,0,0,8249277579,436799,216668,13.889337062835692,0.0255354940891265,3177,0.0257220979144956,91.51496124267578,224.0,218281.0,3229.0,445360.0,91.55152893066406,0.0262569393962621,13.879339377085367,0.0,0.0,0.0,0.0,0.0,0.0,197213.14285714287,3206.0,492228.0,91.65916333879743,0.023973933021937028,12.967194040616352,197213.14285714287,3206.0,492228.0,91.65916333879743,0.023973933021937028,12.967194040616352,0.0,-0.7389557496987775,0.0,-1.6104056983586301,0.0,-1.922265133824319,0.0,-2.747636715185109,0.0,-0.03994219257220655,0.1239721741959049,0.1239721741959049,68.17747010698552,0.49603479853479854,0.007273351648351648,6.41039422475559e-05,-0.04576928274971938,-0.04576928274971938,1.0,1.0,1.0,24448.942100007593,24448.942100007593,322.9251719310011,322.9251719310011,63546.140032263174,63546.140032263174,6,0.9926104425030122
2025-08-28 00:00:00+00:00,1,0,0,8249277579,401450,213032,13.975281318028768,0.0195813924074172,2404,0.0240748227083634,91.52045440673828,238.0,216668.0,3177.0,436799.0,91.51496124267578,0.0255354940891265,13.889337062835692,153336.0,3276.0,440171.0,91.73768615722656,0.0256790295243263,12.145460526148478,205741.14285714287,3081.4285714285716,486696.4285714286,91.62813023158482,0.02310284200523573,13.228597010884966,199190.5,3105.75,480880.75,91.64182472229004,0.02342486544512205,13.093204950292906,38.93149684353317,-1.6781435191168037,-26.617826617826623,-24.331129996852376,-8.796808513055154,-8.092738307551073,-23.74559019503707,-23.31696289458002,-0.2367966313385872,0.00600247652178254,0.11705393415069441,0.11705393415069441,88.57879417879418,0.5306550488104401,0.005988277523284286,6.560148576994536e-05,-0.04941340855189769,-0.04207193283806757,0.9998505650586212,1.0328863216726845,0.9862529225347855,23316.031670443896,23316.031670443896,412.0484541548827,412.0484541548827,67017.3070413265,67017.3070413265,6,0.9759530146920712
2025-08-29 00:00:00+00:00,1,0,0,8249277579,376557,206815,13.089204708735148,0.0165721680968999,2315,0.0223936504081929,91.5264663696289,249.0,213032.0,2404.0,401450.0,91.52045440673828,0.0195813924074172,13.975281318028768,175671.0,3826.0,589503.0,91.78911590576172,0.0267708469182252,11.769163727760317,210190.2857142857,2865.5714285714284,456275.5714285714,91.59060886928013,0.02164588788790354,13.41717429388137,200037.66666666666,3017.8888888888887,469289.22222222225,91.62900712754991,0.02266345462865292,13.09276047900871,17.728594930295838,-2.91834090653047,-39.4929430214323,-3.7021630615640566,-36.12297138436954,-6.200772200772198,-38.09621284107448,-15.36777491562572,-0.2861445319970901,0.006568982780508215,0.10976797495319765,0.10976797495319765,89.29835924006909,0.5492248206119642,0.006147791309705278,6.328912999349735e-05,-0.037308011736188355,-0.037140909830735064,0.9995809377458785,1.0507535366553584,0.9551009871432887,21957.729584362765,21957.729584362765,466.9444411395331,466.9444411395331,71688.04753021557,71688.04753021557,6,0.9474713786357951
2025-08-30 00:00:00+00:00,1,1,0,8249277579,383756,167416,14.142914334932962,0.0120279509574174,1881,0.0173960920765237,91.5237274169922,256.0,206815.0,2315.0,376557.0,91.5264663696289,0.0165721680968999,13.089204708735148,195515.0,3157.0,570041.0,91.75743103027344,0.020799484103918,12.786168734232584,206176.14285714287,2683.285714285714,429663.4285714286,91.55722263881138,0.020392811724117745,13.610995093981426,196775.5,2904.2,460735.9,91.61847915649415,0.02159990426152937,13.197775864601136,-14.371787330895325,-19.050359016512342,-40.41811846689895,-18.74730021598272,-32.6792283362074,1.9117955581757773,-42.171878411389564,-27.420776285346584,-0.25469720616320135,-0.0029925252720275353,0.11754413044067978,0.11754413044067978,88.95642933049947,0.4362552344322058,0.0049015392553100005,8.44771697911978e-05,-0.0206421443394315,-0.032754100452768,0.999331395606577,1.047773441597876,0.9441158385335289,23129.805039529983,23129.805039529983,568.3857844809279,568.3857844809279,72799.38046355738,72799.38046355738,6,0.7669746794269772
