timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,sort_sort_position,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-20 00:00:00+00:00,1,1,0,8058628992,0.0175674230131619,86.9506607055664,476.0,0.0746926665306091,10213,141030,17.959365963935852,484924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141030.0,10213.0,484924.0,86.9506607055664,0.0746926665306091,17.959365963935852,141030.0,10213.0,484924.0,86.9506607055664,0.0746926665306091,17.959365963935852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.807519091443117,0.2908284786307161,0.021060988812702994,0.00012734339233172744,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-21 00:00:00+00:00,1,0,0,8058628992,0.0158919664944824,86.72413635253906,476.0,0.0817315429449081,10589,142065,12.934161384900412,1430685,141030.0,10213.0,484924.0,86.9506607055664,0.0746926665306091,17.959365963935852,0.0,0.0,0.0,0.0,0.0,0.0,141547.5,10401.0,957804.5,86.83739852905273,0.07821210473775861,15.446763674418133,141547.5,10401.0,957804.5,86.83739852905273,0.07821210473775861,15.446763674418133,0.0,0.7338864071474216,0.0,3.681582297072361,0.0,195.03282988674516,0.0,9.423785146851671,0.0,-0.26052056555889713,0.005170388163182512,0.005170388163182512,13.41501416430595,0.09929851833316325,0.00740134452982695,9.104332764278865e-05,0.0,0.0,1.0,1.0,1.0,731.8555185280767,731.8555185280767,265.87214972614186,265.87214972614186,668754.0164817703,668754.0164817703,2,1.0
2025-07-22 00:00:00+00:00,1,0,0,8058628992,0.0146368555156608,86.55999755859375,405.0,0.0712120607495307,9181,152737,16.32651873429616,1347407,142065.0,10589.0,1430685.0,86.72413635253906,0.0817315429449081,12.934161384900412,0.0,0.0,0.0,0.0,0.0,0.0,145277.33333333334,9994.333333333334,1087672.0,86.74493153889973,0.07587875674168264,15.740015361044142,145277.33333333334,9994.333333333334,1087672.0,86.74493153889973,0.07587875674168264,15.740015361044142,0.0,7.512054341322627,0.0,-13.296817452072906,0.0,-5.820848055302186,0.0,-12.870774019851993,0.0,-0.18926541197029634,0.044610915859563824,0.044610915859563824,16.634393378348943,0.11335616235023097,0.0068138232814411075,0.00010689231713323575,-0.19533157348633318,0.0,1.0,1.0,1.0,6480.95489363514,6480.95489363514,729.0249195557952,729.0249195557952,523653.1962558808,523653.1962558808,3,1.0
2025-07-23 00:00:00+00:00,1,0,0,8058628992,0.0140790268770195,86.1287612915039,364.0,0.0758255124092102,9276,164898,12.403399427731832,1290637,152737.0,9181.0,1347407.0,86.55999755859375,0.0712120607495307,16.32651873429616,0.0,0.0,0.0,0.0,0.0,0.0,150182.5,9814.75,1138413.25,86.59088897705078,0.07586544565856453,14.905861377716064,150182.5,9814.75,1138413.25,86.59088897705078,0.07586544565856453,14.905861377716064,0.0,7.962052416899645,0.0,1.0347456704062674,0.0,-4.213277799506754,0.0,6.47846953328044,0.0,-0.4981934834251023,0.07421970795293999,0.07421970795293999,17.77492723940929,0.12776471791470576,0.007187143102868504,7.521816037533176e-05,-0.262983703613292,0.0,1.0,1.0,1.0,11146.50128964241,11146.50128964241,695.2114186825954,695.2114186825954,439439.57996397716,439439.57996397716,4,1.0
2025-07-24 00:00:00+00:00,1,0,0,8058628992,0.0135329877730839,85.77944946289062,327.0,0.0676894336938858,8714,175967,12.322891076405844,1246015,164898.0,9276.0,1290637.0,86.1287612915039,0.0758255124092102,12.403399427731832,0.0,0.0,0.0,0.0,0.0,0.0,155339.4,9594.6,1159933.6,86.42860107421875,0.07423024326562878,14.389267317454019,155339.4,9594.6,1159933.6,86.42860107421875,0.07423024326562878,14.389267317454019,0.0,6.712634477070667,0.0,-6.058645968089693,0.0,-3.457362527186192,0.0,-10.73000162717812,0.0,-0.4055693166548968,0.0968095209348178,0.0968095209348178,20.191279403327595,0.1412237082027839,0.00699348965021316,7.002915914487773e-05,-0.293779754638672,-0.293779754638672,1.0,1.0,1.0,15038.332896302036,15038.332896302036,777.701292271011,777.701292271011,383596.12309015845,383596.12309015845,5,1.0
2025-07-25 00:00:00+00:00,1,0,0,8058628992,0.0128642583150343,85.79502868652344,312.0,0.0657481849193573,9242,183168,14.3306032816569,1299133,175967.0,8714.0,1246015.0,85.77944946289062,0.0676894336938858,12.322891076405844,0.0,0.0,0.0,0.0,0.0,0.0,159977.5,9535.833333333334,1183133.5,86.32300567626953,0.07281656687458353,14.379489978154501,159977.5,9535.833333333334,1183133.5,86.32300567626953,0.07281656687458353,14.379489978154501,0.0,4.09224456858388,0.0,6.0592150562313485,0.0,4.263030541365875,0.0,-2.8678756322699894,0.0,0.01816195339368054,0.11005683876409646,0.11005683876409646,19.816942551119766,0.14099238415744642,0.007113969767552847,7.82370558427294e-05,-0.25838448660713936,-0.25838448660713936,1.0,1.0,1.0,17606.61792338324,17606.61792338324,710.335531046186,710.335531046186,347773.20293533255,347773.20293533255,6,1.0
2025-07-26 00:00:00+00:00,1,1,0,8058628992,0.0114938445706399,85.65814971923828,317.0,0.0631600841879844,9182,180253,13.424341837565104,1450161,183168.0,9242.0,1299133.0,85.79502868652344,0.0657481849193573,14.3306032816569,0.0,0.0,0.0,0.0,0.0,0.0,162874.0,9485.285714285714,1221280.2857142857,86.22802625383649,0.07143706934792651,14.243040243784586,162874.0,9485.285714285714,1221280.2857142857,86.22802625383649,0.07143706934792651,14.243040243784586,0.0,-1.591435185185186,0.0,-0.6492101276779905,0.0,11.625291636807011,0.0,-3.936383543587263,0.0,-0.15954183987195725,0.10932408989564904,0.10932408989564904,19.62898834803441,0.12429852664736768,0.006331706388665542,7.44745849610278e-05,-0.23272487095424352,-0.23272487095424352,1.0,1.0,1.0,17806.05181766394,17806.05181766394,662.0920666809906,662.0920666809906,333128.715947612,333128.715947612,6,0.9840856481481481
2025-07-27 00:00:00+00:00,1,1,0,8058628992,0.0104025581537693,85.41702270507812,326.0,0.0581696853041648,7910,178630,12.699902335802712,1419123,180253.0,9182.0,1450161.0,85.65814971923828,0.0631600841879844,13.424341837565104,141030.0,10213.0,484924.0,86.9506607055664,0.0746926665306091,17.959365963935852,168245.42857142858,9156.285714285714,1354737.2857142857,86.0089351109096,0.06907664345843446,13.491688296908423,164843.5,9288.375,1246010.625,86.1266508102417,0.0697786463424563,14.050148005286852,26.660994114727355,-0.900401102894266,-22.549691569568196,-13.853191025920275,192.64853874009123,-2.1403140754716166,-22.121289805168722,-7.9011909942465985,-1.7638025841822058,-0.2814992092994073,0.10556046423345374,0.10556046423345374,22.579951965617493,0.1258734261417607,0.005573861057948424,7.1095735543118e-05,-0.2163846152169344,-0.22273354303268883,0.998633225624999,1.0206373231060284,0.9899395743423198,17400.956385867332,17400.956385867332,828.2106249534085,828.2106249534085,316249.78158769984,316249.78158769984,6,0.9752249301187981
2025-07-28 00:00:00+00:00,1,0,0,8058628992,0.0094241619459465,85.1714096069336,335.0,0.0611147098243236,7969,174216,12.829831878344216,1239822,178630.0,7910.0,1419123.0,85.41702270507812,0.0581696853041648,12.699902335802712,142065.0,10589.0,1430685.0,86.72413635253906,0.0817315429449081,12.934161384900412,172838.42857142858,8782.0,1327471.142857143,85.78711700439453,0.06613138158406526,13.476784081686109,165884.88888888888,9141.777777777777,1245323.0,86.02051289876302,0.06881598672933045,13.91455732451545,22.63118994826312,-2.471029502323241,-24.74265747473794,0.7458912768647297,-13.340672475073134,-12.634634207182883,-25.225062904393557,5.062816662595804,-1.7904205344790536,-0.2875458431659039,0.09991394163664001,0.09991394163664001,21.85897114178168,0.14051683183809302,0.0064275303813528225,7.364282405473757e-05,-0.20394788469587283,-0.21959622701009146,0.9972867414236047,1.0419178608076667,0.9609886412611596,16574.213106844956,16574.213106844956,890.8467569927197,890.8467569927197,295831.7752765074,295831.7752765074,6,0.9511268343815513
2025-07-29 00:00:00+00:00,1,0,0,8058628992,0.008780149756765,84.86679077148438,345.0,0.0599087364971637,7895,172793,12.367705345153809,1213590,174216.0,7969.0,1239822.0,85.1714096069336,0.0611147098243236,12.829831878344216,152737.0,9181.0,1347407.0,86.55999755859375,0.0712120607495307,16.32651873429616,175703.57142857142,8598.285714285714,1308354.4285714286,85.54523032052177,0.06451662097658425,12.911239311808629,166575.7,9017.1,1242149.7,85.90514068603515,0.06792526170611377,13.759872126579285,13.13106843790306,-0.8168021306883433,-14.007188759394406,-0.9285983184841307,-9.931446103515862,-2.11578758886356,-15.872766682210472,-1.9732946955430375,-1.9561077112591363,-0.35765386161276114,0.09472135868457247,0.09472135868457247,21.883611955420466,0.14238157665968187,0.006505486609574396,7.157485413355677e-05,-0.1921427590506428,-0.22263664476799006,0.995810374528938,1.0547971368487206,0.9498177755386887,15778.27662783374,15778.27662783374,927.8333722531587,927.8333722531587,279093.33346592536,279093.33346592536,6,0.9433580101327743
