timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-30 00:00:00+00:00,1,0,0,7658839393,0.0404161342390586,97.94770050048828,0.0260875672101974,3484,1572251,494664,13.808481295903524,61.0,1506885.0,3723.0,519413.0,97.95794677734376,0.0305268317461013,14.878457506497702,1847668.0,3310.0,560673.0,97.9939422607422,0.0279297269880771,14.487483779589336,1601553.5714285714,4011.1428571428573,593935.5714285715,97.9693123953683,0.03005106906805714,15.917378607250395,1941185.1666666667,5291.933333333333,799524.2666666667,97.94393157958984,0.04221856972823536,15.326882174279953,-14.906195268847,4.337822727016327,5.256797583081574,-6.419554123019067,-11.773172597931413,-4.764801805114615,-6.5956956137312,-14.542172515072272,-0.047188386534013915,-0.0104598730297778,0.18100229290414363,0.14306807523100865,451.1480631276901,3.178415695470672,0.007043150414927274,8.782613280761305e-06,-0.006040028163363017,0.007513251214458491,1.0002591361748414,0.8250390529094663,0.7117974214071796,342433.38966964657,277721.6254619847,560.8338572024746,1480.3982906132296,91507.91071613532,211950.9509034861,29,0.6336985116508154
2025-07-31 00:00:00+00:00,1,0,0,7658839393,0.0406336251031775,97.9396743774414,0.0227655805647373,3085,1600890,448684,15.07078524430593,61.0,1572251.0,3484.0,494664.0,97.94770050048828,0.0260875672101974,13.808481295903524,1808436.0,3585.0,539017.0,97.98849487304688,0.0284013766795396,15.15174424648285,1571904.142857143,3939.714285714286,581030.8571428572,97.96233803885323,0.0292459553373711,15.905813035510835,1943552.4,5183.533333333334,786480.9333333333,97.95335006713867,0.04104825463145967,15.31733701494005,-11.476546585004943,1.8215284964042011,-13.947001394700143,-11.452353616532719,-16.75884063025842,-9.295198356864454,-19.843390615858205,-12.733984041875567,-0.04982268139613888,-0.008194294512131606,0.18157773056560975,0.1411731086935961,518.7589112119248,3.567959704469728,0.006875647726133033,9.413998357355953e-06,-0.006475176130022694,0.005507772783019152,1.0000917576755506,0.8087788849207992,0.7124774390518616,335276.63893239485,274377.33421689953,625.6266836163057,1519.7738882032309,103542.70239093587,221213.03575402754,29,0.6452415106218242
2025-08-01 00:00:00+00:00,1,0,0,7658839393,0.0408200949458895,97.93975830078124,0.03285863250494,4597,1626978,564222,14.398709098498026,60.0,1600890.0,3085.0,448684.0,97.9396743774414,0.0227655805647373,15.07078524430593,1633599.0,4781.0,754760.0,97.97811126708984,0.0335080251097679,15.285553733507792,1570958.2857142857,3913.4285714285716,553811.1428571428,97.9568590436663,0.029153184965252828,15.779120944795153,1937445.2333333334,5103.8,774906.5,97.96053619384766,0.04013023010144626,15.294418370723724,-0.4053014234215335,1.629593538594154,-3.8485672453461572,49.01134521880064,-25.244846043775503,25.750416774389095,-1.9380211238966716,44.334700411006914,-0.03914442298653675,8.568880829340486e-05,0.17225581847211616,0.1442313560792168,353.8447150935189,2.883572629970774,0.00814748778408537,8.849966163360453e-06,-0.006641115461074468,0.0038395628117623886,0.9999624629435053,0.810840099470314,0.7264644357023553,309467.49489870586,279440.3533328813,544.1097426879081,1484.1142348447995,92681.94411718499,223520.6153676381,29,0.6557563245872448
2025-08-02 00:00:00+00:00,1,1,0,7658839393,0.0374678404906151,97.94390869140624,0.0283586643636226,4210,1515077,508596,18.51694782574971,63.0,1626978.0,4597.0,564222.0,97.93975830078124,0.03285863250494,14.398709098498026,1572251.0,4117.0,631841.0,97.97246551513672,0.0308107733726501,23.339077432950337,1562790.5714285714,3926.714285714286,536204.7142857143,97.95277949741909,0.0288028836782489,15.090245286623636,1926872.9333333333,4998.733333333334,757507.9666666667,97.96627782185872,0.03892298086235915,15.421927711698743,-3.6364422728940915,-6.877843461927569,2.258926402720429,-8.418533826408526,-19.505698427294206,-9.858885332369171,-7.9586090857562635,-13.694934324004105,-0.029147805539375682,0.004237697434628096,0.1426076342845115,0.15018154054201735,359.7903110900024,2.97893420527451,0.008277673678767276,1.2221778565690817e-05,-0.005799157278883339,0.0024296931350593054,0.9998622145830203,0.8110501447155993,0.73999686149688,246362.95946928213,289380.7455567159,512.6353640586121,1429.2932647926418,86315.83769159313,223249.34963113107,29,0.6106544310904444
2025-08-03 00:00:00+00:00,1,1,0,7658839393,0.0370005209921447,97.94595336914062,0.0320354551076889,4318,1515077,506106,17.267244736353557,63.0,1515077.0,4210.0,508596.0,97.94390869140624,0.0283586643636226,18.51694782574971,1515077.0,4329.0,649039.0,97.9744110107422,0.0321150161325931,14.713948965072632,1562790.5714285714,3925.1428571428573,515785.71428571426,97.94871412004743,0.0287915178175483,15.455001825378053,1914095.3,4873.366666666667,733632.0666666667,97.97059987386068,0.037664481438696336,15.488416055838266,0.0,0.0,-0.2541002541002535,2.565320665083126,-22.02225135931739,-0.48958308755868707,-0.24773777031815714,12.965317043572554,-0.029045994059062608,0.002087600711164761,0.11461348298138534,0.15620154680622356,350.7934707108127,2.9935902882196848,0.008531792684155722,1.1396934505255543e-05,-0.0034403119768375507,0.0012641813386410211,0.9997766089638991,0.8164643481589299,0.764420927032013,191675.0944522005,298984.6465945225,491.1873257841433,1309.7426565691378,79638.83008051894,209709.18166913974,29,0.6106544310904444
2025-08-04 00:00:00+00:00,1,0,0,7658839393,0.0352765358340615,97.94292449951172,0.0315520651638507,4059,1461674,467864,18.07885869344075,65.0,1515077.0,4318.0,506106.0,97.94595336914062,0.0320354551076889,17.267244736353557,1602376.0,4059.0,568815.0,97.96605682373048,0.0289078932255506,14.24438707033793,1542690.2857142857,3925.1428571428573,501364.14285714284,97.9454095023019,0.029169256665876886,16.002783485821315,1900272.6666666667,4728.666666666667,708317.8666666667,97.97387898763021,0.03668294890473281,15.613002128071255,-8.780835459342873,-3.524771348254907,0.0,-5.998147290412225,-17.74759807670332,-7.556124606307768,9.146885653925896,-1.5089217312919567,-0.023612590900112806,-0.003092388735537188,0.09184984978764647,0.16322201094792826,360.0182266009852,3.124136235880008,0.008675579494084831,1.2368589935136573e-05,-0.00158309936522867,0.00021632855408045196,0.9997094175955623,0.8118257515224757,0.7951720768586706,149280.63478607574,310166.3260027155,490.0232613899934,1134.798427591601,80629.31642051748,193254.39138352362,29,0.5891302586665195
2025-08-05 00:00:00+00:00,1,0,0,7658839393,0.0342823308919912,97.94143676757812,0.0289224199950695,3834,1436274,435356,23.01676058769226,65.0,1461674.0,4059.0,467864.0,97.94292449951172,0.0315520651638507,18.07885869344075,1506885.0,3723.0,519413.0,97.95794677734376,0.0305268317461013,14.878457506497702,1532603.0,3941.0,489356.0,97.94305092947823,0.02894005498715806,17.16539821170625,1884868.2666666666,4625.366666666667,686269.2666666667,97.9765515645345,0.0357497840498884,15.901575779914856,-4.685891756836124,-1.7377335849170228,2.98146655922642,-5.543237250554323,-16.18307589528949,-6.948172973342681,-5.255742765499094,-8.334304442911689,-0.0168541811142342,-0.0015189784675073703,0.07456377600921668,0.1705848391650387,374.5173402868318,3.299071796249974,0.008806565646124904,1.6025315895418537e-05,-0.00021771022250612344,-0.0007696624857695013,0.9996580749728244,0.8131088135460856,0.8095169175503986,118314.14082041658,321529.9501166186,486.5950151729855,1066.196478086971,86305.28574902093,184957.14751240754,29,0.5788927443027628
2025-08-06 00:00:00+00:00,1,0,0,7658839393,0.0357986962195881,97.9414291381836,0.0294310636818408,3626,1515077,430210,16.754515488942463,63.0,1436274.0,3834.0,435356.0,97.94143676757812,0.0289224199950695,23.01676058769226,1572251.0,3484.0,494664.0,97.94770050048828,0.0260875672101974,13.808481295903524,1524435.2857142857,3961.285714285714,480148.28571428574,97.94215502057757,0.029417697340249967,17.58626023928324,1873546.6333333333,4503.8,664971.3333333334,97.97840906778971,0.03468749616295094,15.406349701351589,-3.6364422728940915,5.486627203444461,4.075774971297363,-5.425143453312464,-13.029854608380642,-1.1820211505067069,12.816436445390188,1.7586484355666343,-0.0064027662442733835,-7.789751488296304e-06,0.05915574283751602,0.1753527195812138,417.7218086572925,3.5217067903889023,0.008428422332297408,1.1058516781936285e-05,0.00027275085448924823,-0.0016227934331308283,0.9996299792213705,0.8136628459586704,0.8480778549727221,92460.09647304173,328531.4974172272,460.57592351171667,956.1397026765947,91526.46556847054,175914.10626826086,29,0.6106544310904444
2025-08-07 00:00:00+00:00,1,0,0,7658839393,0.0347860036845308,97.93807983398438,0.0277333483099937,3459,1487928,428206,18.394006927808125,62.0,1515077.0,3626.0,430210.0,97.9414291381836,0.0294310636818408,16.754515488942463,1600890.0,3085.0,448684.0,97.9396743774414,0.0227655805647373,15.07078524430593,1508297.857142857,4014.714285714286,477222.85714285716,97.94192722865513,0.03012737844671517,18.06100619406927,1858393.8,4390.466666666666,644132.0333333333,97.97899068196615,0.03369559838126098,15.552810287475586,-7.056199988756251,-1.7919221267301944,12.12317666126419,-4.6056260341974635,-4.564013871678063,-0.46581901861881825,21.82139713560045,-5.76844721006331,-0.0016280873580298838,-0.0034197011710923597,0.03994134990756335,0.1806114582210399,430.0369942196532,3.4747867269801755,0.008077868881171957,1.2362153656396324e-05,-0.0005182538713648286,-0.0022814486527995845,0.9996217204009447,0.8116136941173916,0.8941042715973789,61513.71293398822,335647.2141669396,470.15057793653216,864.4551296998433,96023.43550233304,165006.9763019408,29,0.5997119792218764
2025-08-08 00:00:00+00:00,1,0,0,7658839393,0.0356944909399531,97.93657684326172,0.0273784026503562,3945,1543169,519329,22.919377605120346,61.0,1487928.0,3459.0,428206.0,97.93807983398438,0.0277333483099937,18.394006927808125,1626978.0,4597.0,564222.0,97.93975830078124,0.03285863250494,14.398709098498026,1496325.142857143,3921.5714285714284,470809.5714285714,97.94147273472377,0.029344488467488914,19.278244552158174,1847674.8333333333,4293.733333333334,627925.4333333333,97.97906239827473,0.03279354019711409,15.84381756650077,-5.1512067157638235,3.7126124382362624,-14.183162932347182,14.050303555941014,-7.956619912020447,21.280178231972457,-16.678204285464094,-1.2798514469657296,-0.0032483820408768516,-0.001534633643218708,0.03611208769875878,0.18430553517178402,391.07171819564115,2.9714613059133885,0.007596326035468777,1.4852140467427662e-05,-0.0014013562883632923,-0.0028624334112560337,0.9996163500381524,0.8098422492217794,0.8948252701936492,55383.004084760476,340536.69898093684,409.36963736944244,732.3641892850386,70761.27775905265,151621.30949670455,29,0.6219769607560606
2025-08-09 00:00:00+00:00,1,1,0,7658839393,0.0373650781774418,97.93511199951172,0.02243223041296,3435,1633599,417056,23.723188281059265,59.0,1543169.0,3945.0,519329.0,97.93657684326172,0.0273784026503562,22.919377605120346,1515077.0,4210.0,508596.0,97.94390869140624,0.0283586643636226,18.51694782574971,1513256.857142857,3810.8571428571427,457732.4285714286,97.94021606445312,0.028497855045965685,20.021993188630965,1834437.2666666666,4205.833333333333,610000.9,97.9785530090332,0.03188624711086348,16.201993331644267,7.822836727110238,5.8600192201891055,-18.408551068883604,-12.927756653992395,-17.998568608482955,-19.693296542268968,-20.8981420093423,-18.065963528123685,-0.008981356790893624,-0.0014957065043730289,0.03955190755428499,0.18583036593365262,475.436263096624,3.916968184205037,0.008236284248915616,1.452203004472286e-05,-0.0017348698207312286,-0.003343699691824136,0.9996087210577957,0.8249161116818007,0.8937349995088201,60831.7717637266,340894.1485469962,424.1161267989906,666.8960567994975,65974.17450408082,143198.3338812608,29,0.6584249302015138
2025-08-10 00:00:00+00:00,1,1,0,7658839393,0.0348895288873732,97.93244171142578,0.0254857335239648,3400,1539303,400424,17.641401330629986,62.0,1633599.0,3435.0,417056.0,97.93511199951172,0.02243223041296,23.723188281059265,1515077.0,4318.0,506106.0,97.94595336914062,0.0320354551076889,17.267244736353557,1516717.7142857143,3679.714285714286,442635.0,97.93828582763672,0.027562180534005103,20.07544413067046,1815851.1666666667,4119.166666666667,590891.8,97.97727025349936,0.031234328076243344,16.342662256293824,1.598994638556328,-5.772285609871208,-21.259842519685034,-1.0189228529839833,-20.881396387318073,-3.9879536561037376,-20.44522720750137,13.612124406678117,-0.013795013729578365,-0.002726589097024057,0.03927401113254847,0.18795126990719152,452.60305792413993,3.8441730661172504,0.008490978335518512,1.1460635021171898e-05,-0.0017482212611631474,-0.00369380318680879,0.999602107450414,0.8352654348153061,0.8824323182725593,60472.32134795906,341291.5327374553,419.2195522241548,590.2296504157442,54323.937705086566,130695.75287123675,29,0.6204187627036872
2025-08-11 00:00:00+00:00,1,0,0,7658839393,0.0324858832019641,97.9254150390625,0.0250106155872344,3295,1445934,370822,17.090240637461346,62.0,1539303.0,3400.0,400424.0,97.93244171142578,0.0254857335239648,17.641401330629986,1461674.0,4059.0,467864.0,97.94292449951172,0.0315520651638507,18.07885869344075,1514469.142857143,3570.5714285714284,428771.85714285716,97.93578447614398,0.02662768773734563,19.93421297981626,1792682.5333333334,4056.0,574932.0,97.97549565633138,0.030803953856229728,16.447924795415666,-1.0768475049840132,-6.065667383224749,-18.82237004188224,-3.088235294117647,-20.74149752919652,-7.392663776397024,-20.73223905518191,-1.8642505866414805,-0.017877208117578203,-0.00717502008577009,0.04084374101054226,0.19080309059093692,438.69356796116506,3.8992565186086083,0.008885640858307063,1.181950823340008e-05,-0.0024645669119657257,-0.004018817091145493,0.999594682528306,0.8448061018596096,0.8644243483036026,62432.913964254396,342049.3678083903,432.7592788220501,572.8219919685046,54970.71173046851,127199.41762282676,29,0.5827862241749632
2025-08-12 00:00:00+00:00,1,0,0,7658839393,0.0331516718396687,97.92172241210938,0.0235467310994863,3007,1487928,350049,17.646968007087708,64.0,1445934.0,3295.0,370822.0,97.9254150390625,0.0250106155872344,17.090240637461346,1436274.0,3834.0,435356.0,97.94143676757812,0.0289224199950695,23.01676058769226,1521848.2857142857,3452.4285714285716,416585.14285714284,97.93296813964844,0.02585973218083374,19.167099754015606,1766503.0333333334,3977.3333333333335,558200.2666666667,97.97298914591471,0.03016087034096315,16.550859985086653,3.5963889898445567,2.9042819381797536,-21.570161711006786,-8.740515933232174,-19.59476841940848,-5.601879068663673,-18.586580571403132,-5.853052607370756,-0.020128717853640232,-0.003770856576557069,0.04134371940249565,0.18904839983863791,494.656914893617,4.250615626339094,0.008590201399800029,1.1860087414848228e-05,-0.0031637464250756555,-0.004218002845501715,0.999591509796576,0.8615033526676757,0.8573934335612393,63141.188442581755,333954.57176176674,476.06405977659784,548.0892409927068,60453.574920973086,122420.652610504,29,0.5997119792218764
2025-08-13 00:00:00+00:00,1,0,0,7658839393,0.0312079158820675,97.92326354980467,0.0291533209383487,3256,1411687,342220,18.231008609135944,67.0,1487928.0,3007.0,350049.0,97.92172241210938,0.0235467310994863,17.646968007087708,1515077.0,3626.0,430210.0,97.9414291381836,0.0294310636818408,16.754515488942463,1507078.2857142857,3399.5714285714284,404015.14285714284,97.9303730555943,0.02582005464604916,19.378027342614672,1737047.0333333334,3937.233333333333,545460.7,97.97018737792969,0.029932415795822884,16.68485422399309,-6.824075608038404,-5.123971052362752,-10.204081632653061,8.280678417026932,-20.45280211989493,-2.23654402669341,-0.9437061007872005,23.810480593566208,-0.018547399745705295,0.0015738465963810455,0.04530651843945351,0.18683283691272007,433.4316856002456,4.125074147992087,0.009514319693998907,1.2914332776885504e-05,-0.0029948098318923664,-0.0043020721537375215,0.999593607775988,0.867609371993949,0.8626117859037756,68673.66276169107,324537.4250884909,487.6591991396056,555.5901294605859,65853.95117920054,124398.0776545537,29,0.5689829110089957
