timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-07 00:00:00+00:00,1,0,0,7789353543,0.0351535677909851,4374,0.003946566355839,96.4283676147461,463158,19.006341497103374,167159,370.0,171679.0,4472.0,469793.0,96.432373046875,0.0353450067341327,18.915509859720867,181210.0,6905.0,787534.0,96.44684600830078,0.052466046065092,18.750500361124676,177107.7142857143,5236.142857142857,547363.1428571428,96.4349855695452,0.039171576499938916,19.151334052994137,294842.13333333336,7983.4,821789.5,96.48644358317057,0.06081109767158822,19.718366289138793,-7.753987086805358,-2.6328205546397587,-36.6545981173063,-2.1914132379248663,-41.18882486343447,-1.412324151275135,-32.997489943549716,-0.5416293865428079,-0.01915914757140147,-0.004153617713997804,0.04224757565933984,0.6579900472020715,38.20777142857143,0.36091061600875723,0.009443841099924648,0.00011370149256462895,-0.0017975398472328326,-0.005504393444973551,0.9994666814143583,0.6006865853378066,0.6441517749192088,7699.907343892374,194003.1892291595,1627.0957474680374,1937.2853847765894,154775.48954718714,188387.4377301584,11,0.22362288362336522
2025-08-08 00:00:00+00:00,1,0,0,7789353543,0.0280002150684595,4164,0.0037906547295736,96.42852783203124,422851,19.649221817652386,162248,387.0,167159.0,4374.0,463158.0,96.4283676147461,0.0351535677909851,19.006341497103374,182838.0,5792.0,643908.0,96.44046020507812,0.0402184687554836,22.30639163653056,174166.2857142857,5003.571428571428,515783.5714285714,96.43328094482422,0.037426111687506904,18.77173836458297,275679.56666666665,7872.966666666666,810078.3666666667,96.4818339029948,0.05974203279862797,19.664296738306682,-11.26133517102572,-2.9379213802427584,-28.107734806629836,-4.80109739368999,-34.3305254787951,-8.702645749398696,-30.379708788286962,-20.34886690607839,-0.012372787335845903,0.00016615160984834176,0.04877676505899727,0.6398871473860861,38.95510204081633,0.3836992612072309,0.009847417063180498,0.00012110534929430927,-0.001707349504745625,-0.005323735492777079,0.999496765803401,0.6317707468137309,0.6264619721538238,8784.841717420586,176403.81150696566,1716.3720763271592,2057.8250567936598,166563.05902286668,201885.61059421414,11,0.217053019114279
2025-08-09 00:00:00+00:00,1,1,0,7789353543,0.0241486560553312,3541,0.0036571529030328,96.42850494384766,431584,18.81439193089803,158160,400.0,162248.0,4164.0,422851.0,96.42852783203124,0.0280002150684595,19.649221817652386,179622.0,6055.0,623896.0,96.4382781982422,0.0408488400280475,17.51960813999176,171100.2857142857,4644.428571428572,488310.4285714286,96.431884765625,0.035040371119976,18.95670747756958,257047.76666666666,7767.7,799192.9333333333,96.47721379597982,0.058742306257287616,19.6650803870625,-11.9484250258877,-2.5195996252650232,-41.51940545004129,-14.961575408261286,-30.824368163924753,2.0652664886685823,-40.882884217152004,-13.755462248098382,-0.010134206641942978,-2.373590480830856e-05,0.056466434886631375,0.6091309522564381,44.652738565782045,0.3664631532606555,0.008204641032473325,0.00011895721404706616,-0.0015051705496647826,-0.0050796950088861864,0.9995301581734037,0.6656361497828707,0.5965099661988308,10040.732385403908,156575.75088505738,1803.8505594032283,2196.0778541252407,170952.5047156519,213265.4596549973,11,0.21158415205804917
2025-08-10 00:00:00+00:00,1,1,0,7789353543,0.0276101622730493,3574,0.0034874784156825,96.4237823486328,432729,18.47738242149353,152341,427.0,158160.0,3541.0,431584.0,96.42850494384766,0.0241486560553312,18.81439193089803,187078.0,5521.0,632898.0,96.43737030029295,0.0421697758138179,18.24935281276703,166137.85714285713,4366.285714285715,459714.85714285716,96.42994362967353,0.03296042632843763,18.98928313595908,240322.73333333334,7548.6,782146.5,96.47279866536458,0.05722121242433782,19.62466556628545,-18.568190808112128,-3.6791856348001972,-35.265350479985514,0.9319401299068053,-31.62737123517534,0.26530177207682026,-34.52618198647812,14.334156773722073,-0.014089923457938358,-0.004897509525436661,0.06476268458761905,0.5761038890000134,42.61286713286713,0.35204631063249603,0.008259191643750144,0.00012128882659735024,-0.001589638846256427,-0.004879431464649073,0.9995557811498794,0.6913114495598716,0.5760176153558504,11335.879899881202,138450.8612884465,1845.4154912010558,2276.9147849515684,161298.1849702016,221558.4678466032,11,0.20379957833001563
2025-08-11 00:00:00+00:00,1,0,0,7789353543,0.0258753634989261,3328,0.0033915373979793,96.42212677001952,357947,18.797280112902325,149463,440.0,152341.0,3574.0,432729.0,96.4237823486328,0.0276101622730493,18.47738242149353,177162.0,5440.0,517374.0,96.43292236328124,0.04171909019351,18.84386690457662,162180.85714285713,4064.5714285714284,436939.5714285714,96.42840140206472,0.03069703680063993,18.982627880005612,224433.23333333334,7342.166666666667,758037.2333333333,96.46841684977214,0.05580727588385338,19.60914188226064,-15.634842686354865,-1.8891828201206495,-38.8235294117647,-6.883044208170119,-30.814652456443504,-17.281485641128747,-37.97716254380019,-6.283189345165718,-0.011194924925173044,-0.0017169816127871051,0.07210128942684728,0.5283112595804965,44.89726644638029,0.41755506386402497,0.009297439851598557,0.00012576459958854523,-0.002001626150951488,-0.004649225729325888,0.9995851963884747,0.7226240727993364,0.5500543847459404,12414.616317382844,118570.60419405682,1890.298953041061,2370.7306320805556,162665.83087840758,227172.73164005743,11,0.19994943170872664
2025-08-12 00:00:00+00:00,1,0,0,7789353543,0.0257665943354368,3242,0.0033193602963248,96.4277801513672,340198,17.191818793614704,147446,450.0,149463.0,3328.0,357947.0,96.42212677001952,0.0258753634989261,18.797280112902325,174216.0,4999.0,480515.0,96.43512725830078,0.0387462861835956,19.218267520268757,158356.57142857142,3813.5714285714284,416894.28571428574,96.42735181535991,0.028842795108045816,18.693135204769316,209220.4,7127.9,731003.7666666667,96.46384785970052,0.05405964056650792,19.55372482273314,-15.365982458557193,-1.349497869037819,-35.14702940588118,-2.5841346153846145,-29.20137768852169,-4.958555316848578,-33.49918953949744,-0.42035801156499186,-0.007618704037071211,0.005863157697372223,0.07906484474683251,0.4549567207047845,45.4659266111625,0.4334110329542415,0.009529716430677338,0.00011659659941277004,-0.0011073521205308544,-0.004246342778868866,0.9996216609107933,0.7568887710212361,0.533536568238211,13398.543195376837,95186.2270885433,1730.5480996709464,2442.4817840707133,159660.7702810785,227027.48516480075,11,0.19725111838866413
2025-08-13 00:00:00+00:00,1,0,0,7789353543,0.025371128693223,3215,0.0032654279415088,96.42874908447266,336000,17.173633098602295,146203,459.0,147446.0,3242.0,340198.0,96.4277801513672,0.0257665943354368,17.191818793614704,171679.0,4472.0,469793.0,96.432373046875,0.0353450067341327,18.915509859720867,154717.14285714287,3634.0,397781.0,96.4268341064453,0.027417955387915856,18.444295667466662,194887.7,6963.333333333333,711909.2,96.45998916625976,0.052766886663933546,19.448693238364328,-14.839322223451912,-0.8430204956390797,-28.108228980322004,-0.8328192473781582,-28.47913868448444,-1.2339872662390672,-28.21863386795713,-1.5347998150842757,-0.003758035074574728,0.001004827762218774,0.08521987353766271,0.33808538377261277,45.46113184079602,0.4351266811705918,0.009568423903500288,0.00011746349688518984,-0.0002403259277283578,-0.003916496641776899,0.9996562817381482,0.7938784379780913,0.5196053267750621,14224.566498546332,65888.68284706183,1188.8107086912112,2535.644790925405,132102.7318824133,235486.88623747285,11,0.1955882510327704
2025-08-14 00:00:00+00:00,1,0,0,7789353543,0.0266401376575231,3422,0.0032596758279435,96.42652130126952,374999,17.990614414215088,147088,458.0,146203.0,3215.0,336000.0,96.42874908447266,0.025371128693223,17.173633098602295,167159.0,4374.0,463158.0,96.4283676147461,0.0351535677909851,19.006341497103374,151849.85714285713,3498.0,385186.85714285716,96.42657034737722,0.026201751083135574,18.29919179848262,182219.13333333333,6784.066666666667,696834.7,96.45650711059571,0.051271790017684254,19.179084302319424,-12.007130935217369,0.6053227361955571,-21.7649748513946,6.438569206842915,-19.034325219471537,11.606845238095232,-24.217826719839262,5.001783640154223,-0.0019146995041463555,-0.002310289435769608,0.0882027114781525,0.11607353786875146,42.97049371895998,0.3922346666666667,0.009125333333333333,0.0001223110797830911,-5.4768153597781746e-05,-0.003642805903587965,0.9996896345916387,0.8333365128297383,0.5110364017737293,14507.474880634014,21150.819473377738,1026.2373742714926,2590.825603113251,105299.84898813083,242228.13348991924,11,0.196772191185599
2025-08-15 00:00:00+00:00,1,0,0,7789353543,0.0203997511416673,3088,0.003194527046529,96.4301300048828,351301,16.278419931729633,145332,457.0,147088.0,3422.0,374999.0,96.42652130126952,0.0266401376575231,17.990614414215088,162248.0,4164.0,422851.0,96.42852783203124,0.0280002150684595,19.649221817652386,149433.2857142857,3344.285714285714,374965.4285714286,96.42679922921317,0.02511597052216526,17.817648671922232,179805.56666666668,6588.733333333334,680029.5666666667,96.45279490152994,0.049562751812239444,19.015366457568273,-10.426014496326609,-1.193843141520723,-25.840537944284346,-9.760374050263,-16.920853917810298,-6.3194835186227145,-27.144305528401635,-23.424753265467945,0.0016615133380026847,0.003742438869069886,0.08849311564398994,0.11728765185867328,47.04823567497572,0.41369533905300854,0.008790157756004805,0.00011200773349294127,0.000606264386858674,-0.003226848598053295,0.9997304829544513,0.8310826437944118,0.5067509289498916,14318.167148387078,21088.97270545147,991.2876214054363,2642.442638705822,95954.58138078464,248257.3993785177,11,0.1944230398767097
2025-08-16 00:00:00+00:00,1,1,0,7789353543,0.0208252854645252,3160,0.0032133724880307,96.42863464355467,413696,18.14413321018219,147446,442.0,145332.0,3088.0,351301.0,96.4301300048828,0.0203997511416673,16.278419931729633,158160.0,3541.0,431584.0,96.42850494384766,0.0241486560553312,18.81439193089803,147902.7142857143,3289.8571428571427,372410.0,96.42681775774274,0.02464120329490726,17.72189742610568,177686.1,6272.933333333333,658502.7333333333,96.44882888793946,0.04695117368052399,18.9615828288926,-6.774152756702079,1.454600500922032,-10.759672408924036,2.3316062176165886,-4.144731964113591,17.761122228516292,-13.762134767215395,2.0859780097450598,0.00013450349261034944,-0.0015507200167075297,0.08658696759565339,0.1183983525685982,46.64536539069915,0.35641060969743554,0.007638440694517968,0.00012305528908816178,0.001046589442665574,-0.002728789162981399,0.9997717843705257,0.8323820168584616,0.5248261409305041,13810.751211958108,21037.741514339195,862.2618607380915,2454.493865002182,81179.88595437926,242142.2506863341,11,0.19725111838866413
2025-08-17 00:00:00+00:00,1,1,0,7789353543,0.0231369156390428,3183,0.003274388193199,96.4282455444336,401876,19.157988746960957,151558,422.0,147446.0,3160.0,413696.0,96.42863464355467,0.0208252854645252,18.14413321018219,152341.0,3574.0,432729.0,96.4237823486328,0.0276101622730493,18.47738242149353,147790.85714285713,3234.0,368002.4285714286,96.42745535714286,0.024002168061477758,17.819126901172456,175512.0,6032.866666666667,634798.2,96.44531784057617,0.045193646599849015,18.96345253785451,-0.5139785087402649,2.7888176010200327,-10.940123111359823,0.7278481012658267,-7.1298664984320475,-2.857170482673266,-16.20144999427585,11.100112785754334,0.004628729232636353,-0.00040350993510962496,0.07268415092591897,0.11516144258946549,47.59987437185929,0.377125339345123,0.007920333833486365,0.00012640614379192893,0.0007659367152635652,-0.002277115428275245,0.9998147915955564,0.8420555696639382,0.5310960691885824,11408.821024561275,20212.215111762267,758.3080211530499,2389.7864532116755,56602.412474554956,230649.35898569092,11,0.20275209229649607
2025-08-18 00:00:00+00:00,1,0,0,7789353543,0.0217833314090967,2799,0.0032908439682425,96.42913055419922,333778,20.650076627731323,153537,414.0,151558.0,3183.0,401876.0,96.4282455444336,0.0231369156390428,19.157988746960957,149463.0,3328.0,357947.0,96.42212677001952,0.0258753634989261,18.797280112902325,148372.85714285713,3158.4285714285716,364549.71428571426,96.42845589773995,0.023417592048644985,18.0838121175766,173723.9,5819.766666666666,613231.8333333334,96.44241104125976,0.0437445032720764,19.0321969098515,2.72575821440757,1.3057707280381026,-15.895432692307686,-12.064090480678601,-6.752116933512509,-16.945027819526427,-15.814394607438963,-5.850322709661304,0.0072636690501726164,0.0009177910067936779,0.06330261674898402,0.11328232299204649,54.83464285714286,0.4599959853675636,0.00838578820117503,0.00013449489134762288,0.00018419538226046954,-0.0018917792365865046,0.999855300760639,0.8540727967934011,0.535326504978129,9829.431377701027,19679.846951237985,637.9265390550614,2383.3960222444343,51842.68550529763,227409.6105719551,11,0.20539956976818854
2025-08-19 00:00:00+00:00,1,0,0,7789353543,0.0210947692394256,2747,0.003096934575657,96.42871856689452,312743,17.702212293942768,145526,414.0,153537.0,2799.0,333778.0,96.42913055419922,0.0217833314090967,20.650076627731323,147446.0,3242.0,340198.0,96.4277801513672,0.0257665943354368,17.191818793614704,148098.57142857142,3087.714285714286,360627.5714285714,96.42858995710101,0.022750188463500527,18.156725474766322,171730.5,5615.8,589556.7,96.44004338582357,0.04217543384681141,18.93738011651569,-1.3021716424996277,-5.217634837205365,-15.268352868599633,-1.8578063594140715,-8.070300236920847,-6.302093007927423,-18.131325526346487,-3.1609589770256963,0.0009731796437151274,-0.0004272436164631799,0.05530667046722206,0.11293793105409386,52.957059679767106,0.46531987823907095,0.008783541810554319,0.00012164211654155426,0.00011580330985436417,-0.0015846888931487907,0.9998812378310871,0.862389449914671,0.5394180068457199,8474.50679949273,19394.887368885065,537.108155150962,2375.5290285570622,51373.50415485063,220133.93160154778,11,0.1946825702604936
2025-08-20 00:00:00+00:00,1,0,0,7789353543,0.0207964479923248,2695,0.0030225012196484,96.4271469116211,296073,20.829803943634033,142971,406.0,145526.0,2747.0,312743.0,96.42871856689452,0.0210947692394256,17.702212293942768,146203.0,3215.0,336000.0,96.42874908447266,0.025371128693223,17.173633098602295,147636.85714285713,3013.4285714285716,354923.71428571426,96.42836107526507,0.0220966626490865,18.679035595485143,169799.73333333334,5394.166666666667,569956.7,96.43775431315105,0.04042661370088652,18.94583173857795,-2.2106249529763367,-1.7557000123689215,-16.174183514774498,-1.892974153622129,-11.883035714285716,-5.330255193561484,-18.0310492142991,-1.4141953567486487,-0.0016615095257077606,-0.0016298622410260144,0.046394065353478287,0.11351190816192212,53.03078635014837,0.48288941278193964,0.009102454116200679,0.00014569149164615473,-1.6076224187028845e-05,-0.001283231911323957,0.9999025979197372,0.8694763781108635,0.5465870283516212,7013.715617942787,19274.2917360522,484.57601270379837,2325.339902233555,51275.51413927861,219181.66914829068,11,0.19126452835034996
2025-08-21 00:00:00+00:00,1,0,0,7789353543,0.026050554588437,3353,0.0033168530655149,96.42863464355467,333033,19.23384376366933,157941,396.0,142971.0,2695.0,296073.0,96.4271469116211,0.0207964479923248,20.829803943634033,147088.0,3422.0,374999.0,96.42652130126952,0.0266401376575231,17.990614414215088,149187.2857142857,3003.5714285714284,348928.5714285714,96.4286629813058,0.022012436496359915,18.856639788264317,168396.43333333332,5185.233333333334,550295.4333333333,96.43632888793945,0.038752033437291736,18.973129681746165,7.378576090503652,10.47065488805423,-2.0163646990064343,24.415584415584423,-11.190963175901803,12.483407808209467,-2.2131382227283725,25.264442264617948,0.0021916608176297814,0.0015428559085650662,0.03793119344367645,0.10994433947652978,47.090339892665476,0.4742488754901902,0.010068041100908616,0.00012177789165433723,-0.00024959019252463214,-0.0011100472014249291,0.9999205081039267,0.8859290114475052,0.5680330693350656,5709.349049722974,18514.234633036813,379.86620692664263,2211.253438949138,45835.1563279161,212794.61466621608,11,0.21129117703717973
