timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-24 00:00:00+00:00,1,1,0,6057699512,0.0037981717633922,97.34758758544922,12269,0.0884307920932769,3076050,12.301044265429178,2418244,35.0,3692429.0,15457.0,2831061.0,97.35630798339844,0.1012751460075378,11.87364271412725,6800000.0,35859.0,7335741.0,97.3849105834961,0.2609891295433044,13.469197690486908,4806385.142857143,20488.0,3442757.714285714,97.3672354561942,0.15373206351484567,12.99808651369304,9964643.866666667,50547.333333333336,8128943.933333334,97.48570302327474,0.3726825296878814,15.19255984402509,-54.7639705882353,-16.693049480436862,-65.7854374076243,-20.624959565245515,-67.03476853940181,-14.581706293152996,-66.11705926295903,-12.682631840693581,-0.038325237270586676,-0.008957198696057933,0.2018929062475923,0.657212983224279,250.69682151589242,1.2720175168355563,0.005073514056681602,3.998972795128942e-06,-0.005402428763252051,-0.012746455751615923,0.9987847698338672,0.4823438957949388,0.4125013953393389,1082943.5842550695,6548893.322379515,17221.14669463173,24868.80288334295,3065173.5193453324,3881656.538789693,13,0.07495190095983657
2025-08-25 00:00:00+00:00,1,0,0,6057699512,0.0034373800381423,97.3388900756836,14330,0.1134043782949447,2791440,13.859400629997252,1939998,39.0,3076050.0,12269.0,2418244.0,97.34758758544922,0.0884307920932769,12.301044265429178,6200000.0,29779.0,5045885.0,97.38166046142578,0.2335344851016998,14.461140831311544,4319448.0,18281.0,2999059.5714285714,97.36112540108817,0.13657061968530923,12.912123627791,9317438.366666667,47596.333333333336,7663363.533333333,97.47333221435547,0.35270704378684353,15.2440318496043,-54.97677419354838,-9.252450382796118,-51.87884079384801,16.798435080283646,-61.55286931826627,-19.776581684892015,-51.43998615640887,28.240826086150662,-0.04392037015956696,-0.0089344892681531,0.2450970145163419,0.6707669037455238,194.78333682227338,1.4388873396326494,0.007386601745671003,4.964962766541457e-06,-0.006378718784870727,-0.012146661438055274,0.9988488460308248,0.46358750442105595,0.3872069528836654,1279202.6876354527,6249829.284048751,15061.585327296454,23670.94207197306,2703876.1930283997,3751992.717524033,13,0.0680170135125652
2025-08-26 00:00:00+00:00,1,0,0,6057699512,0.0027369456750356,97.32806396484376,39586,0.3318205773830414,2229559,10.617535452047983,4724292,48.0,2791440.0,14330.0,1939998.0,97.3388900756836,0.1134043782949447,13.859400629997252,5635542.0,24496.0,4158332.0,97.377197265625,0.1879603564739227,13.730786005655924,3832879.0,20436.714285714286,3079911.0,97.35410635811942,0.1571220798151833,12.467373548704149,8668174.133333333,45790.7,7306018.4,97.46104888916015,0.34097371349732075,15.18861601329656,-60.43754087894296,-20.128714928495683,61.601894186806014,176.24563852058617,13.610264885054878,143.52045723758476,76.53753355648567,192.59944137256753,-0.05045667996298464,-0.011122081658643257,0.3014916918524111,0.6831205435751261,56.32048399727183,0.4719349540767264,0.008379243201046167,4.762166280363831e-06,-0.007625034877223541,-0.011544348321050201,0.9989027151640616,0.4421783574075562,0.4608040842902628,1506360.426520329,5921407.825766514,13594.414530353271,22038.23091834588,2366129.9948183848,3486451.3602818986,13,0.05432606275974456
2025-08-27 00:00:00+00:00,1,0,0,6057699512,0.0020698980273544,97.31018829345705,29921,0.2543869614601135,1699582,11.717613319555918,6108364,56.0,2229559.0,39586.0,4724292.0,97.32806396484376,0.3318205773830414,10.617535452047983,5633702.0,22771.0,3593305.0,97.37354278564452,0.1750148385763168,12.121363997459412,3270861.8571428573,21458.14285714286,3439205.1428571427,97.34505571637835,0.16846095451286855,12.409694880432223,7923509.2,43941.53333333333,7046331.0,97.44891916910807,0.3280728841821352,14.98102492004777,-69.83187964148618,-23.770485553421107,31.399587194238276,-24.415197291971914,69.9929173838569,29.29691898807272,45.351653339488585,-23.33598974892427,-0.06506335332476798,-0.01836641011699891,0.3647923647283011,0.6680188176762312,56.800414410801416,0.2782384484227776,0.00489836478337493,6.894404874346188e-06,-0.009553909301758364,-0.011048463136124696,0.9989341754263126,0.41280470238399636,0.513486370361973,1710578.9890248685,5293053.2476307405,12421.859673907325,20898.366630999404,2213153.830546621,3261314.403185656,13,0.041412493859697
2025-08-28 00:00:00+00:00,1,0,0,6057699512,0.0031793882912363,97.28981018066406,33623,0.2504643201828003,2627708,9.83496743440628,3887709,39.0,1699582.0,29921.0,6108364.0,97.31018829345705,0.2543869614601135,11.717613319555918,4818386.0,19650.0,3151048.0,97.36808013916016,0.1589838862419128,13.643800298372904,2957907.8571428573,23454.285714285714,3544442.4285714286,97.33387429373605,0.1815295879329953,11.865575899865563,7277766.133333334,42572.23333333333,6783516.8,97.4365613301595,0.3178213084737459,14.855010048318025,-45.46497520123959,54.6090744665453,71.10941475826974,12.372581130309811,23.378285573561563,-36.35433317333414,57.5406955404834,-1.5419977717404665,-0.08038564423189509,-0.020941396939366808,0.3957393139635857,0.6403632844741558,78.14977397097311,0.6759012374894218,0.008648536027635807,3.74279169969212e-06,-0.012183870588029014,-0.010615481842346775,0.9989461139122561,0.40643073753018333,0.5711687136546757,1771000.6774033257,4660414.224776111,11183.325922162954,20145.613412632923,2083914.2941015672,3184122.830746645,13,0.06402747346999244
2025-08-29 00:00:00+00:00,1,0,0,6057699512,0.0035800412599008,97.25022888183594,31281,0.2242283821105957,2975354,11.230267306168876,5735426,34.0,2627708.0,33623.0,3887709.0,97.28981018066406,0.2504643201828003,9.83496743440628,4588587.0,18994.0,2901429.0,97.36627197265624,0.1309249401092529,12.854827483495075,2727446.0,25209.571428571428,3949299.1428571427,97.31729670933315,0.1948586510760443,11.63349587453325,6706600.466666667,41154.166666666664,6619733.9,97.4234120686849,0.3066473032037417,14.745993670259697,-35.15751145178243,13.230008813764705,64.68884911024534,-6.965470065133983,97.67590383910824,47.52714259220534,71.26483458650728,-10.474920361134233,-0.11918202111392828,-0.040683910015471,0.41207879792410923,0.6027652147178052,95.11393133431366,0.518767652347419,0.005453996712014642,3.774429372686243e-06,-0.016517639160150536,-0.01038214118117166,0.9989107817402563,0.40668085322154324,0.6354487681457838,1755094.609827124,4042505.470316866,9525.918286039981,19351.62881335512,1886130.8655716,3103796.1697054957,13,0.07249831385330328
2025-08-30 00:00:00+00:00,1,1,0,6057699512,0.0030427192511573,97.24050903320312,25792,0.1732368618249893,2545576,9.969202438990274,5568871,32.0,2975354.0,31281.0,5735426.0,97.25022888183594,0.2242283821105957,11.230267306168876,3692429.0,15457.0,2831061.0,97.35630798339844,0.1012751460075378,11.87364271412725,2563609.8571428573,26686.0,4340414.857142857,97.30075400216239,0.2051388961928231,11.361432978085109,6167597.233333333,39849.03333333333,6478834.066666666,97.41021499633788,0.29589836895465843,14.280481830340078,-31.059581646661314,-14.444600541649832,66.86291000841042,-17.54739298615773,96.70614656483912,-2.9039691210382634,71.05565250144932,-22.740885790477662,-0.11894344865158724,-0.009994679441449605,0.41464277958555984,0.5537736561185982,98.69251347264762,0.45710801038343135,0.004631458579044374,3.916283985513019e-06,-0.019171851021903337,-0.010093132248179534,0.9988762883422482,0.4156577934900803,0.693274846081552,1638251.104668528,3415452.869369951,8449.105733289818,19009.003524615422,1570912.65103856,3050120.8797765747,13,0.06202622201776205
2025-08-31 00:00:00+00:00,1,1,0,6057699512,0.0042190323850615,97.2324447631836,20674,0.1590058505535125,3551460,11.360412458578743,4615333,29.0,2545576.0,25792.0,5568871.0,97.24050903320312,0.1732368618249893,9.969202438990274,3076050.0,12269.0,2418244.0,97.34758758544922,0.0884307920932769,12.301044265429178,2631525.5714285714,27886.714285714286,4654284.714285715,97.28430502755302,0.2152210474014282,11.227057005677905,5752645.9,38483.73333333333,6339303.666666667,97.3969830830892,0.2869735608498255,14.190976745322132,15.455210415955523,39.51498599923946,68.50599070828918,-19.843362282878406,90.85472764534927,-17.12264478742639,79.80823962969023,-8.214770875873711,-0.11828009827624664,-0.00829311785768283,0.38158047290251496,0.5035023339343768,171.77557436517534,0.7694914387561117,0.004479415790926507,3.1987997217423315e-06,-0.019800186157225477,-0.009728401362300751,0.9988431052793488,0.4574461243005712,0.7499682087927755,1419080.743881913,2896470.636948024,7945.11351138512,18860.781798863976,1304578.9953447822,3035927.772542201,13,0.0865358749639379
2025-09-01 00:00:00+00:00,0,0,1,6057699512,0.0038993922472987,97.22716522216795,17514,0.1371602416038513,3297800,13.84697699546814,3292930,29.0,3551460.0,20674.0,4615333.0,97.2324447631836,0.1590058505535125,11.360412458578743,2791440.0,14330.0,1939998.0,97.3388900756836,0.1134043782949447,13.859400629997252,2703862.714285714,28341.571428571428,4847560.714285715,97.26834433419364,0.21861474215984342,11.225282200745173,5429239.233333333,36262.23333333333,6040122.9,97.38518295288085,0.2725582927465438,14.173431380359448,18.139741495428872,-7.142414668896735,22.219120725750187,-15.284898906839505,69.7388347823039,-28.652385429177052,20.94792429188388,-13.738871163303001,-0.1147792556795868,-0.0054298141206832184,0.349653771166946,0.47597397989285734,188.28432771909792,1.0014786219328617,0.005318665954433907,4.1988515970090796e-06,-0.018124444144105568,-0.009553751876541014,0.9988002423454526,0.4980187090826815,0.8020843539812479,1227863.5386636087,2584176.6056801123,7957.313920863497,17141.994688751543,1285473.178506289,2869160.3863070826,13,0.08035512393665546
2025-09-02 00:00:00+00:00,0,0,0,6057699512,0.0047221699900775,97.22159576416016,13899,0.1205522567033767,4008166,13.407217542330423,2754777,27.0,3297800.0,17514.0,3292930.0,97.22716522216795,0.1371602416038513,13.84697699546814,2229559.0,39586.0,4724292.0,97.32806396484376,0.3318205773830414,10.617535452047983,2957949.4285714286,24672.0,4566201.428571428,97.25313459123883,0.18843355349131993,11.623808213642665,5096652.666666667,34594.63333333333,5727578.733333333,97.37425155639649,0.26052301973104475,14.196248731117892,79.7739373571186,21.54060282612651,-64.88910220785127,-20.64063035286057,-41.689103891122734,-16.34267961967002,-63.66944520013428,-12.108454101766664,-0.10939105983045483,-0.00572829413988396,0.31789451966229193,0.3977034823877649,288.35726618705036,1.4549869354263756,0.005045415637848131,3.3449747833187646e-06,-0.014601843697683142,-0.009475672364367782,0.9987561705150821,0.5803710046629484,0.7232894570539388,1079383.5707048755,2026956.5140542216,8331.180474183098,16787.65933548684,1320001.7288587878,2687732.7578485273,13,0.09766410203429213
2025-09-03 00:00:00+00:00,0,0,0,6057699512,0.004336991056366,97.21400451660156,12662,0.1140909790992736,3692429,11.801039656003317,2449511,29.0,4008166.0,13899.0,2754777.0,97.22159576416016,0.1205522567033767,13.407217542330423,1699582.0,29921.0,6108364.0,97.31018829345705,0.2543869614601135,11.717613319555918,3242641.8571428573,22206.428571428572,4043508.1428571427,97.23939405168805,0.1683912702969142,11.63572626170658,4873762.2,33230.0,5533492.066666666,97.3638079325358,0.2505336677034696,14.138960717496088,117.25512508369707,-7.877343403441872,-57.68189565856756,-8.899920857615651,-59.899066263896515,-11.081332536172617,-55.15061839473937,-5.359731771758791,-0.09884245271977177,-0.007808190658598058,0.2686979046313861,0.3649051281293592,291.5919608307668,1.5074141298348405,0.005169192884133656,3.1960090390348137e-06,-0.010643822806221656,-0.009453926468317206,0.9987221752775532,0.6653262354783861,0.6721303042440638,875082.3999186611,1778460.8200630278,8739.05364026767,16853.191020877835,1369774.0602598924,2707806.77590599,13,0.08997076533516307
2025-09-04 00:00:00+00:00,0,0,0,6057699512,0.003729179795503,97.21072387695312,11377,0.1002831682562828,3183317,13.515693386395771,2102064,35.0,3692429.0,12662.0,2449511.0,97.21400451660156,0.1140909790992736,11.801039656003317,2627708.0,33623.0,3887709.0,97.28981018066406,0.2504643201828003,9.83496743440628,3322014.5714285714,19028.428571428572,3788416.0,97.22809600830078,0.14693682002169742,12.161544254847936,4679872.766666667,32076.1,5379813.633333334,97.35379002888997,0.2422661704321702,14.104945028864819,21.144244337650917,-13.78799700684834,-66.1630431549832,-10.148475754225238,-45.930521034367544,-14.184341282811141,-59.96109618204638,-12.102456260784866,-0.08128940077494207,-0.003374657452648311,0.2391540084602538,0.34689280851829435,279.77825628405697,1.514376101595336,0.005412296955612695,4.245788006851898e-06,-0.006513323102674678,-0.009424647924234843,0.9987088944297711,0.7098514718370736,0.6065098555014179,750934.3108061545,1623414.2075372804,9167.189138923353,17131.90282394095,1431832.3680206875,2768733.255017464,13,0.07756559890371226
2025-09-05 00:00:00+00:00,0,0,0,6057699512,0.0029825906284065,97.20658111572266,11463,0.0844238325953483,2552421,19.952568928400677,1979478,40.0,3183317.0,11377.0,2102064.0,97.21072387695312,0.1002831682562828,13.515693386395771,2975354.0,31281.0,5735426.0,97.25022888183594,0.2242283821105957,11.230267306168876,3261595.5714285714,16197.285714285714,3251852.0,97.22186061314174,0.12696474151951923,13.40758734373819,4538286.8,31156.433333333334,5247429.366666666,97.34430313110352,0.23486352860927576,14.308835715429796,-14.214543882845533,-19.818824201296948,-63.354752085930755,0.7559110486068388,-65.48681824157438,-5.83169684652799,-62.34917640635336,-15.814553864517444,-0.04488191607889824,-0.004261629854451776,0.21284842458784284,0.35637813283587755,222.64663293789252,1.2894408074043726,0.0057909177111755165,7.81711211092863e-06,-0.005656651088163648,-0.009426810293227112,0.9987421706866927,0.7186843218962212,0.5405894319621699,637379.0316348351,1617346.1760577096,9523.251510942175,17481.428462273885,1489753.11147879,2834643.3526411094,13,0.06219300921630241
2025-09-06 00:00:00+00:00,0,1,0,6057699512,0.0038677667242578,97.19996643066406,10073,0.0663791894912719,3318112,18.395968755086265,2058167,43.0,2552421.0,11463.0,1979478.0,97.20658111572266,0.0844238325953483,19.952568928400677,2545576.0,25792.0,5568871.0,97.24050903320312,0.1732368618249893,9.969202438990274,3371957.8571428573,13951.714285714286,2750322.8571428573,97.21606881277901,0.11169935975755958,14.611411103180476,4435557.2,30377.366666666665,5148386.966666667,97.33501688639323,0.22848945160706832,14.434845504207887,30.348180529671875,29.998616999311633,-60.94525434243177,-12.1259705138271,-63.041575213360126,3.975239936993491,-61.68298779371173,-21.373873406773825,-0.04169312043112994,-0.006804770811474903,0.20663400678209987,0.35907697010256484,329.3738336311296,1.6121677142002013,0.004894158300002721,5.544105566955153e-06,-0.005338396344862464,-0.009432148323440099,0.9987779518880338,0.7602106578949894,0.488860028206677,613245.0696646636,1592706.4400926162,9854.36497471796,17891.892952190214,1534123.1250966955,2893813.1263512694,13,0.08085005185144756
2025-09-07 00:00:00+00:00,0,1,0,6057699512,0.0029914242733737,97.19280242919922,8831,0.0741959288716316,2572432,33.55445762302565,1796866,54.0,3318112.0,10073.0,2058167.0,97.19996643066406,0.0663791894912719,18.395968755086265,3551460.0,20674.0,4615333.0,97.2324447631836,0.1590058505535125,11.360412458578743,3232096.714285714,12259.857142857143,2347684.714285714,97.21040562220982,0.09958365666014803,17.781988983815747,4300993.633333334,29596.3,5056428.533333333,97.32585576375325,0.22391173268357906,15.076393682081342,-27.566916141530527,-22.473020802191122,-57.28451194737352,-12.329991065223867,-61.06746793784977,-12.695811370020028,-53.33761077762269,11.775888558246873,-0.040770685218216585,-0.007370374422865922,0.2118574626502334,0.36575963155408225,291.2626811594203,1.4316207042591356,0.004914665359205773,1.304386066538007e-05,-0.005491801670620472,-0.00943504562632577,0.9988137772780167,0.7514767492879991,0.4447451478608971,621126.0696953952,1573129.8466444537,10109.92279076195,18313.235762128454,1577612.8848153665,2956454.6931155906,13,0.06268060288028943
2025-09-08 00:00:00+00:00,0,0,0,6057699512,0.0015446880842755,97.18829345703124,7457,0.0698344185948371,1330855,18.005318641662598,1369185,72.0,2572432.0,8831.0,1796866.0,97.19280242919922,0.0741959288716316,33.55445762302565,3297800.0,17514.0,3292930.0,97.22716522216795,0.1371602416038513,13.84697699546814,2951104.5714285714,10823.142857142857,2072864.0,97.20485251290458,0.08996568194457456,18.376037790414955,4118688.8,28767.0,4932773.4,97.31677169799805,0.21889994144439692,15.224563540007182,-59.64415671053429,-48.2647160352538,-57.4226333219139,-15.558826859925269,-58.420464449593524,-23.80149660575691,-49.08552377989086,-5.878368723357397,-0.03998035430519131,-0.004639203783907142,0.26695018299907824,0.3861297643147722,178.4466344864575,0.9720045340808334,0.005446301671211946,1.3529126097536171e-05,-0.005466733660012084,-0.009391788062580241,0.9988499496732096,0.7165155501499826,0.4109899772057585,754797.2758876147,1590348.3356298918,10566.813751677486,18743.15876296691,1627641.7224012117,3032096.4131814833,13,0.032427987890932625
