timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-10 00:00:00+00:00,0,0,0,5578556129,14228691,94.60118865966795,41648256.0,3.520106554031372,206386,0.0,1.3711558900124354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41648256.0,206386.0,14228691.0,94.60118865966795,3.520106554031372,0.0,41648256.0,206386.0,14228691.0,94.60118865966795,3.520106554031372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.7968961223333,2.9270614614470536,0.014504917247488385,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-09-11 00:00:00+00:00,0,0,0,5578556129,20008250,95.2806167602539,54179655.0,3.704888343811035,212969,4.684316317240397,0.9645718632228346,0.0,41648256.0,206386.0,14228691.0,94.60118865966795,3.520106554031372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47913955.5,209677.5,17118470.5,94.94090270996094,3.6124974489212036,2.3421581586201987,47913955.5,209677.5,17118470.5,94.94090270996094,3.6124974489212036,2.3421581586201987,0.0,30.08865245161767,0.0,3.189654337018988,0.0,40.61904921541974,0.0,5.249323761749292,0.0,0.7182024985227464,0.18493645782707963,0.18493645782707963,254.4004085082406,2.707865620038453,0.010644058793544723,8.645895273385267e-08,0.0,0.0,1.0,1.0,1.0,8861037.21065432,8861037.21065432,4654.8839405510425,4654.8839405510425,4086765.3611677415,4086765.3611677415,2,1.0
2024-09-12 00:00:00+00:00,0,0,0,5578556129,18627978,95.60546875,57548209.0,3.514073371887207,206180,21.53684075673421,0.8248709340579897,0.0,54179655.0,212969.0,20008250.0,95.2806167602539,3.704888343811035,4.684316317240397,0.0,0.0,0.0,0.0,0.0,0.0,51125373.333333336,208511.66666666666,17621639.666666668,95.1624247233073,3.5796894232432046,8.74038569132487,51125373.333333336,208511.66666666666,17621639.666666668,95.1624247233073,3.5796894232432046,8.74038569132487,0.0,6.2173780914625665,0.0,-3.187787894012739,0.0,-6.8985143628253365,0.0,-5.150356885723206,0.0,0.34094236665520583,0.16388067519394076,0.16388067519394076,279.11499604716244,3.089342595887616,0.011068296780879987,3.7423997647770817e-07,0.5021400451660119,0.0,1.0,1.0,1.0,8378460.70140896,8378460.70140896,3861.537819746599,3861.537819746599,3018337.818977911,3018337.818977911,3,1.0
2024-09-13 00:00:00+00:00,0,0,0,5578556129,19848065,95.89812469482422,57096655.0,3.276776075363159,235824,17.510889649391174,0.6596967910498437,0.0,57548209.0,206180.0,18627978.0,95.60546875,3.514073371887207,21.53684075673421,0.0,0.0,0.0,0.0,0.0,0.0,52618193.75,215339.75,18178246.0,95.34634971618652,3.5039610862731934,10.933011680841446,52618193.75,215339.75,18178246.0,95.34634971618652,3.5039610862731934,10.933011680841446,0.0,-0.7846534372598857,0.0,14.377728198661366,0.0,6.549755427024873,0.0,-6.75277011636809,0.0,0.3061079545454648,0.14185439818490356,0.14185439818490356,242.11451288031378,2.876686071076144,0.011881459886318394,3.066885326767854e-07,0.4215660095214782,0.0,1.0,1.0,1.0,7464122.207982903,7464122.207982903,14015.415474279267,14015.415474279267,2704222.2358518043,2704222.2358518043,3,0.9921534656274011
2024-09-14 00:00:00+00:00,0,1,0,5578556129,24001705,96.2506866455078,71452909.0,3.0753719806671143,248821,17.624857743581135,0.6471322322594262,0.0,57096655.0,235824.0,19848065.0,95.89812469482422,3.276776075363159,17.510889649391174,0.0,0.0,0.0,0.0,0.0,0.0,56385136.8,222036.0,19342937.8,95.52721710205078,3.4182432651519776,12.271380893389383,56385136.8,222036.0,19342937.8,95.52721710205078,3.4182432651519776,12.271380893389383,0.0,25.143774184319547,0.0,5.51131352194858,0.0,20.92717854360111,0.0,-6.146410070871977,0.0,0.3676421742401459,0.18830553665495856,0.18830553665495856,287.16475633183563,2.9769929270860995,0.010366804759628336,2.4666396013236036e-07,0.3916503906249963,0.3916503906249963,1.0,1.0,1.0,10617633.444487251,10617633.444487251,19274.92473396459,19274.92473396459,3502448.9104900155,3502448.9104900155,4,1.0
2024-09-15 00:00:00+00:00,0,1,0,5578556129,21491614,96.46561431884766,69823709.0,3.008837938308716,222583,19.244004646937057,0.5344758177113633,0.0,71452909.0,248821.0,24001705.0,96.2506866455078,3.0753719806671143,17.624857743581135,0.0,0.0,0.0,0.0,0.0,0.0,58624898.833333336,222127.16666666666,19701050.5,95.6836166381836,3.350009044011434,13.433484852313995,58624898.833333336,222127.16666666666,19701050.5,95.6836166381836,3.350009044011434,13.433484852313995,0.0,-2.280103109587883,0.0,-10.544929889358212,0.0,-10.457969548413326,0.0,-2.1634469838658577,0.0,0.2232998857778945,0.1870795714308751,0.1870795714308751,313.69599342270783,3.248881435853006,0.010356736801771295,2.756084522999001e-07,0.3578569684709855,0.3578569684709855,1.0,1.0,1.0,10967520.948918412,10967520.948918412,17241.46301700255,17241.46301700255,3253181.0481253415,3253181.0481253415,4,0.9771989689041212
2024-09-16 00:00:00+00:00,0,0,0,5578556129,14478352,96.55105590820312,57493508.0,3.1439898014068604,214998,23.83525546391805,0.3830657480698999,0.0,69823709.0,222583.0,21491614.0,96.46561431884766,3.008837938308716,19.244004646937057,0.0,0.0,0.0,0.0,0.0,0.0,58463271.571428575,221108.7142857143,18954950.714285713,95.80753653390067,3.320577723639352,14.919452082543147,58463271.571428575,221108.7142857143,18954950.714285713,95.80753653390067,3.320577723639352,14.919452082543147,0.0,-17.659046155797885,0.0,-3.407717570524249,0.0,-32.63255146867983,0.0,4.491829266620928,0.0,0.08857206783865479,0.17140777266185747,0.17140777266185747,267.4129088972507,3.9709978061731195,0.014849617218201546,4.1457298186336215e-07,0.31660052708216974,0.31660052708216974,1.0,1.0,1.0,10021059.162583863,10021059.162583863,15968.221229620262,15968.221229620262,3565946.813251038,3565946.813251038,4,0.8046349519513614
2024-09-17 00:00:00+00:00,0,0,0,5578556129,12825088,96.60951232910156,54679109.0,3.894996404647827,198402,26.096992174784344,0.3346928049404093,0.0,57493508.0,214998.0,14478352.0,96.55105590820312,3.1439898014068604,23.83525546391805,41648256.0,206386.0,14228691.0,94.60118865966795,3.520106554031372,0.0,60324822.0,219968.14285714287,18754436.0,96.09443991524833,3.37413341658456,18.64759382179805,57990251.25,218270.375,18188717.875,95.90778350830078,3.3923800587654114,16.316644594073296,31.287871933941247,-4.895159641328551,-3.8684794511255616,-7.719141573409982,-9.86459682060704,-11.418868666820646,10.649957461859083,23.887055960070526,2.1229370348174514,0.06054456924222684,0.16164214758908738,0.16164214758908738,275.5961805013029,4.2634486980948045,0.015469834166452957,4.77275364847459e-07,0.23019109453474396,0.2778983343215261,1.0019462070764193,1.0402579864663029,0.994621285980707,9373668.751280759,9373668.751280759,16822.816351079353,16822.816351079353,3949216.4653909123,3949216.4653909123,4,0.765246786523415
2024-09-18 00:00:00+00:00,0,0,0,5578556129,11669554,96.65804290771484,51784858.0,3.095200777053833,185166,22.218550364176433,0.2919166053136111,0.0,54679109.0,198402.0,12825088.0,96.60951232910156,3.894996404647827,26.096992174784344,54179655.0,212969.0,20008250.0,95.2806167602539,3.704888343811035,4.684316317240397,59982708.14285714,215996.2857142857,17563193.714285713,96.29121507917132,3.287035192762102,21.152484399931772,57300763.11111111,214592.11111111112,17464366.333333332,95.99114566379123,3.359360138575236,16.972411901862536,-4.42010381941339,-5.293156843503066,-13.05495165963121,-6.671303716696409,-41.67628853098096,-9.009949873248434,-16.45630070810843,-20.533924669086034,1.4456520059340505,0.050233747633421366,0.15722199257494332,0.15722199257494332,279.66569637138366,4.43760349045015,0.01586744310301464,4.290549553138e-07,0.17431667872838025,0.24454612731933234,1.00312601139725,1.0468047000795697,0.9784706185613645,9008940.152393697,9008940.152393697,19219.726412233635,19219.726412233635,4285899.935536788,4285899.935536788,4,0.7247410738728636
2024-09-19 00:00:00+00:00,0,0,0,5578556129,10518354,96.69895935058594,49933840.0,3.0962860584259033,188389,217.2618540128072,0.2663703974123123,0.0,51784858.0,185166.0,11669554.0,96.65804290771484,3.095200777053833,22.218550364176433,57548209.0,206180.0,18627978.0,95.60546875,3.514073371887207,21.53684075673421,58894941.14285714,213454.7142857143,16404676.0,96.44742802211216,3.227351290839059,49.11320057937077,56564070.8,211971.8,16769765.1,96.0619270324707,3.333052730560303,37.001356112957,-13.231287527992396,-3.5744386901669256,-8.628867979435439,1.7406003261937864,-43.53464450086854,-9.864987128042769,-11.888975250307144,0.03506335938256999,1.1437531920326816,0.04233113110945208,0.15570658933315798,0.15570658933315798,265.0556823610595,4.747305068140408,0.017910500263586843,4.350994228799807e-06,0.1200398036411857,0.2164597482392273,1.004013046599733,1.0412076130641068,0.9682868984483558,8807398.543067273,8807398.543067273,19925.209592094358,19925.209592094358,4599201.436249689,4599201.436249689,4,0.6988356485248207
