timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-18 00:00:00+00:00,1,0,0,7364297396,20615,0.2016267478466034,0.014865556457637,85.98094940185547,3396047,86,12.370810906092323,804437,713233.0,21010.0,3229318.0,85.94129943847656,0.1968133449554443,11.553086002667746,504699.0,21722.0,3294480.0,86.11847686767578,0.2255861014127731,11.322169224421184,702574.7142857143,21233.714285714286,3487278.0,86.05806514195034,0.20110165221350532,12.925649721923573,485602.1666666667,18834.055555555555,2920478.9444444445,87.34667332967122,0.18432007709311113,12.136305003062539,59.38945787489176,12.787406079079355,-5.096215818064631,-1.880057115659206,3.0829448046429286,5.162978684663444,-10.62093516228172,2.4456689622590178,-0.1596956551282558,0.046136099451565826,0.29804692200610455,0.4563883234314781,39.02003298409003,0.23687444935996194,0.006070291114848789,1.5378203051188935e-05,-0.04138101850236605,-0.2961455306770673,0.9852471978771612,1.446811325222082,1.0910458338833962,167435.07543025495,221623.15869969322,1574.8097530310604,7098.527896039408,425635.75622296496,1248741.9367111975,6,0.9888276465656906
2025-06-19 00:00:00+00:00,1,0,1,7364297396,21102,0.1994502693414688,0.0144336157189801,86.02190399169922,3437574,89,11.477847258249918,831190,804437.0,20615.0,3396047.0,85.98094940185547,0.2016267478466034,12.370810906092323,510657.0,20902.0,3081740.0,86.22566986083984,0.2147752344608307,21.433289444964863,748365.1428571428,21262.285714285714,3538111.4285714286,86.0289557320731,0.1989123714821679,11.503443695250011,503791.0,18953.42105263158,2947694.4736842103,87.2769486276727,0.18511640300091942,12.101649332282927,62.76874692797709,3.325679947590676,0.9568462348100715,2.36235750666991,11.54652890899297,1.2228040424646647,-7.13535019893401,-1.0794592128175573,-0.23631694537077363,0.04763216750764965,0.29813894108949973,0.45556205675954276,39.38729090650618,0.2417954517355985,0.00613862970262467,1.3808916672882548e-05,-0.021311896187919507,-0.2726411116750617,0.9857007730537924,1.4854674713465363,1.0745259104952463,176294.07054161484,229508.0641369468,1527.4891629262493,6918.122451742955,398528.36165896355,1219343.4822203105,7,1.0
2025-06-20 00:00:00+00:00,1,0,0,7364297396,23460,0.1911499947309494,0.0150993936306643,86.01716613769531,3741967,90,14.692285259564718,923091,831190.0,21102.0,3437574.0,86.02190399169922,0.1994502693414688,11.477847258249918,632416.0,23017.0,3421660.0,86.09656524658203,0.2075626850128173,11.417566855748497,789890.1428571428,21325.571428571428,3583869.5714285714,86.01761300223214,0.19656770144190103,11.971260610080902,524756.0,19178.75,2987408.1,87.21395950317383,0.18541808258742093,12.231181128647016,45.962625866518245,11.056557465802053,1.9246643785028494,11.174296275234585,9.36115803440436,8.854878469525307,-7.90734147655413,-4.161576034930759,-0.09222099471600798,-0.005507729757248114,0.29213749642644227,0.4616714449688172,39.34576531264652,0.24668596845296378,0.006269428279450813,1.5916382396949295e-05,-0.012916564941403964,-0.25168927414972975,0.9862826259952324,1.5052522369580201,1.0601323166483683,184346.06368249573,242264.86077605662,1368.2423553073975,6808.591011787202,399196.8154674626,1200037.256025912,8,1.0
2025-06-21 00:00:00+00:00,1,1,0,7364297396,22657,0.1789470314979553,0.0146641000117773,86.01900482177734,3867303,89,11.654954433441162,955050,923091.0,23460.0,3741967.0,86.01716613769531,0.1911499947309494,14.692285259564718,813526.0,22722.0,4229041.0,86.10742950439453,0.1936640590429306,11.2352294921875,810107.8571428572,21316.285714285714,3532192.714285714,86.0049809047154,0.194465268935476,12.031221315974282,545246.1904761905,19344.380952380954,3029307.8571428573,87.1570568992978,0.18510993729744638,12.203741762208644,17.396370859689792,3.4621722018739254,-0.2860663673972308,-3.4228473998294984,-8.553665003484245,3.34946834111578,-7.599255957819673,-6.383972570948915,-0.10269111867132752,0.0021375780725918503,0.2822130940610591,0.4660556067348882,42.15067525818695,0.24695498466114896,0.005858603306075757,1.2203489063349666e-05,6.348746163677735e-05,-0.23288690145913724,0.9867816097104618,1.4857652768474179,1.0505393269243934,189448.6421392816,254115.0441222674,1265.8913204398027,6679.458948718754,387332.5096718703,1185306.8495874514,9,1.0
2025-06-22 00:00:00+00:00,1,1,0,7364297396,22241,0.1993253380060196,0.014192448153128,85.97743225097656,3887985,89,11.977612098058064,978070,955050.0,22657.0,3867303.0,86.01900482177734,0.1789470314979553,11.654954433441162,788669.0,19827.0,3972939.0,86.06108856201172,0.1941540688276291,10.76268474260966,837165.1428571428,21661.14285714286,3520056.4285714286,85.99303000313895,0.19520402167524606,12.204782366752625,564920.0,19476.045454545456,3068338.6363636362,87.10343759710139,0.18575609187510878,12.19346314111089,24.015271298859208,2.410345008114767,12.175316487617893,-1.8360771505494977,-2.138316243969518,0.5347913002937688,2.663487409569343,11.387898607469848,-0.09720573192015802,-0.048329518444112374,0.2716801856914802,0.4683903053509508,43.9740131283158,0.2515621198224479,0.005720442409000444,1.2246158099011282e-05,0.005127225603379628,-0.216497993146142,0.987251851079648,1.4819180465502069,1.0508620186006579,192915.6947593664,264603.0512988591,1062.4978862293099,6547.673003421923,355361.533424951,1171138.195888718,10,1.0
2025-06-23 00:00:00+00:00,1,0,0,7364297396,21891,0.1966269612312317,0.0112959937309715,85.90337371826172,3251121,89,11.85195823510488,818490,978070.0,22241.0,3887985.0,85.97743225097656,0.1993253380060196,11.977612098058064,655085.0,20543.0,3080201.0,85.99345397949219,0.1991154253482818,11.706880609194435,860508.7142857143,21853.714285714286,3544473.5714285714,85.98016139439174,0.1948485268013818,12.225507741882685,575944.7826086957,19581.043478260868,3076285.695652174,87.05126090671705,0.18622873836885323,12.178615101719322,24.94409122480288,-16.315805617184864,6.561845884242801,-1.5736702486399023,5.54898852380088,-16.380310109221096,-1.2497595867810962,-1.353755022708858,-0.10475246319556764,-0.08613717667057541,0.23012852726271668,0.45815307962923035,37.387630184542296,0.2517561629492834,0.006733367741967235,1.448025480439599e-05,-0.004418236868720614,-0.2024799165989567,0.9876957610818173,1.4940819680458066,1.0462860271085326,170502.3409132104,263870.8758485615,1063.7010858319143,6416.919740231225,361814.6416494402,1144846.455791321,10,0.8368419438281514
2025-06-24 00:00:00+00:00,1,0,0,7364297396,20776,0.1950113475322723,0.010998694024954,85.90115356445312,3268864,91,12.948907415072124,834775,818490.0,21891.0,3251121.0,85.90337371826172,0.1966269612312317,11.85195823510488,713233.0,21010.0,3229318.0,85.94129943847656,0.1968133449554443,11.553086002667746,877871.8571428572,21820.285714285714,3550123.0,85.97442626953125,0.1945910985980715,12.4249108007976,586729.375,19630.833333333332,3084309.7916666665,87.00333976745605,0.18659468041732905,12.21071061477569,17.040995018458194,1.989639458026371,-1.113755354593049,-5.09341738614042,1.2245929326254013,0.5457502196934527,-0.9155870114295084,-0.821664378497633,-0.046713133599030066,-0.00258447801582129,0.1934898669502741,0.4489692742510462,40.17784088174424,0.25537151274219033,0.00635572285793387,1.551183480966406e-05,-0.018435069492883805,-0.1896834000297237,0.9881738620531706,1.4962125547964207,1.0428544809683644,148757.60800386977,263423.46167551994,1086.5201661398492,6280.609639937461,361643.1238341581,1120371.7569732391,10,0.8534920813438711
2025-06-25 00:00:00+00:00,1,0,0,7364297396,20002,0.1834394633769989,0.0162315392946688,85.88370513916016,3027172,90,12.403598070144652,1284444,834775.0,20776.0,3268864.0,85.90115356445312,0.1950113475322723,12.948907415072124,804437.0,20615.0,3396047.0,85.98094940185547,0.2016267478466034,12.370810906092323,946444.2857142857,21732.714285714286,3497426.5714285714,85.96053423200335,0.19199291510241373,12.429594681376503,614637.96,19645.68,3082024.28,86.95855438232422,0.18646847173571582,12.218426112990448,59.66993064714825,53.86708993441347,-2.9735629396070773,-3.725452445128996,-10.86189325412752,-7.393761257733578,-9.020273680871593,-5.933954255332951,-0.11309977776683411,-0.020312213013384817,0.2232229226837743,0.4770470367743527,64.21256811478278,0.42430478865925403,0.006607484937266552,9.656776327631507e-06,-0.027223314557756496,-0.1781319427490222,0.9885230365498839,1.5398402755896914,1.0296266887119008,184049.4203705374,293211.2175070331,1166.6892789540705,6148.819586717437,380541.9030988134,1096841.8724547888,11,1.0
2025-06-26 00:00:00+00:00,1,0,0,7364297396,23776,0.2140756547451019,0.0153755514529299,85.94587707519531,3322402,90,12.14683679739634,1264673,1284444.0,20002.0,3027172.0,85.88370513916016,0.1834394633769989,12.403598070144652,831190.0,21102.0,3437574.0,86.02190399169922,0.1994502693414688,11.477847258249918,1008370.4285714285,22114.714285714286,3480973.4285714286,85.94967324393136,0.19408225587436131,12.525164615540277,639639.3076923077,19804.53846153846,3091269.576923077,86.91960525512695,0.18753028646684605,12.215672677775292,52.15209518882566,-1.5392652385000871,12.671784664960661,18.868113188681136,-3.350386057143784,9.752666845491431,7.332848159053484,16.700981786640146,-0.08838088088731766,0.07239084053769496,0.22215306771600757,0.4913735809411492,53.18892206754427,0.3806500897091653,0.007156266112208543,9.604717735476763e-06,-0.020026615687776556,-0.16699486626519158,0.9888410444531053,1.5764672627913219,1.034938193349764,195132.09817934534,314301.8571314868,1301.6024295518882,6078.799165827206,365713.3657406322,1075714.6335522328,11,0.9846073476149991
2025-06-27 00:00:00+00:00,1,0,0,7364297396,20950,0.17625492811203,0.0145461047649104,86.00402069091797,3160014,91,12.28896156946818,1245419,1264673.0,23776.0,3322402.0,85.94587707519531,0.2140756547451019,12.14683679739634,923091.0,23460.0,3741967.0,86.01716613769531,0.1911499947309494,14.692285259564718,1054417.2857142857,21756.14285714286,3397837.285714286,85.94779532296317,0.19195438921451569,12.181832659812201,662075.5925925926,19846.962962962964,3093815.6666666665,86.88569471571181,0.18711268060185288,12.218387081171322,34.918334162070686,-1.522448885996619,-10.699062233589085,-11.885935397039027,-15.552061255484084,-4.887668620473984,-7.792344770861625,-17.666990988818753,-0.01528235277630241,0.06765143099509707,0.22150329406357916,0.4976942813046133,59.44437019712663,0.39411806589525683,0.006629715365275165,9.867323127513754e-06,-0.004561832972935497,-0.15636910332573903,0.9892053646366364,1.5925935006686163,1.0258758978658706,204260.08534725034,329511.23622469633,1255.7402877703912,5964.827900550935,377059.30522026314,1054907.9450759601,11,0.9696172040197938
2025-06-28 00:00:00+00:00,1,1,0,7364297396,20138,0.1645597368478775,0.0138162697359679,86.08745574951172,3191096,96,12.747698505719503,1226663,1245419.0,20950.0,3160014.0,86.00402069091797,0.17625492811203,12.28896156946818,955050.0,22657.0,3867303.0,86.01900482177734,0.1789470314979553,11.654954433441162,1093219.142857143,21396.285714285714,3301236.285714286,85.95757402692523,0.1898990614073617,12.337938955851962,682239.4285714285,19857.35714285714,3097289.964285714,86.85718618120465,0.1863072183249252,12.237291060619473,28.439662844877223,-1.5059991858161759,-11.117976784216799,-3.8758949880668303,-17.485234542005113,0.9836032372008585,-8.03997391275093,-6.635383980139764,0.07957651669674437,0.09701297442081813,0.22782906268717357,0.499092202348876,60.90982670440439,0.38440166500736267,0.006310682501973459,1.0392168112636796e-05,0.020574569702151633,-0.14609130667282824,0.9896426283899801,1.60239806888072,1.019279140737168,216816.603198595,340500.37893495295,1258.6764983396342,5853.58436069088,318196.8247493645,1035351.5339606652,11,0.9550147768217221
2025-06-29 00:00:00+00:00,1,1,0,7364297396,18992,0.1692528873682022,0.0122177670448278,86.17916870117188,3096406,101,13.870151201883951,1122351,1226663.0,20138.0,3191096.0,86.08745574951172,0.1645597368478775,12.747698505719503,978070.0,22241.0,3887985.0,85.97743225097656,0.1993253380060196,11.977612098058064,1113830.7142857143,20932.14285714286,3188153.5714285714,85.98639351981026,0.18560299703053065,12.608301684969947,697415.6896551724,19827.51724137931,3097259.4827586208,86.83380626810008,0.18571913794710715,12.29359658273204,14.751602646027372,-8.503721070905378,-14.608156108088666,-5.690733935842685,-20.359620728989437,-2.96731906529919,-15.087118847333503,2.851943379481181,0.2346388405813471,0.10653462907186384,0.22128087652442766,0.49354757237460317,59.09287632285579,0.3624688227355125,0.006133560607504117,1.2358111538879025e-05,0.047153745378770894,-0.13615815862646377,0.9902409811948883,1.5970829604312926,0.9993746421727977,215859.03668204922,344207.82056526997,1352.9681107813315,5750.351440320158,284817.4041997396,1016695.0365217904,11,0.8738029840148733
2025-06-30 00:00:00+00:00,1,0,0,7364297396,18501,0.1636879742145538,0.0125976049058236,86.29132843017578,2773006,103,11.904399394989014,1194628,1122351.0,18992.0,3096406.0,86.17916870117188,0.1692528873682022,13.870151201883951,818490.0,21891.0,3251121.0,85.90337371826172,0.1966269612312317,11.85195823510488,1167564.7142857143,20447.85714285714,3119851.4285714286,86.04181562151227,0.18089742745671952,12.61579327923911,713989.4333333333,19783.3,3086451.033333333,86.8157236735026,0.18498476582268872,12.280623343140606,45.95511246319441,6.439785771117945,-15.485816088803617,-2.585299073294023,-14.706158275868543,-10.444366791693337,-16.752019565588416,-3.2879280467116523,0.45161755018661154,0.13014714657184623,0.19917469268301993,0.4904717900425342,64.56750621554427,0.43080598065565645,0.006671818715206994,9.964934213876454e-06,0.0679653712681385,-0.12648141964921922,0.9910856234418911,1.635268898637362,0.9779044596035168,201970.45093715645,350191.67543845467,1537.8955740567353,5655.525708970616,317500.383870575,1000764.5692303422,11,0.9300740242470672
2025-07-01 00:00:00+00:00,1,0,0,7364297396,17237,0.1554194986820221,0.0117348954326602,86.36112976074219,2617024,104,12.125937302907309,1144496,1194628.0,18501.0,2773006.0,86.29132843017578,0.1636879742145538,11.904399394989014,834775.0,20776.0,3268864.0,85.90115356445312,0.1950113475322723,12.948907415072124,1211810.5714285714,19942.285714285714,3026731.4285714286,86.10752650669643,0.17524144904954092,12.49822612035842,747368.1,20224.666666666668,3170478.2,86.66328531901041,0.18880401303370792,12.238909249720367,37.102332963972316,-4.1964527869763675,-17.034077782056222,-6.8320631317226095,-19.940872425405274,-5.625014875553824,-20.302330788057443,-5.051364079864429,0.5354715009082245,0.08089031868698804,0.17678633738633281,0.4569628251081888,66.39378118111149,0.43732711762401966,0.006586486563941881,1.0594992649965276e-05,0.08208302089146273,-0.10101044414040862,0.9935871481185116,1.6214373766134405,0.9281659125447422,184713.65142385996,341519.43837173935,1861.0929554998029,4838.654795486556,370503.9861536186,832763.5618280321,11,0.891043906935608
2025-07-02 00:00:00+00:00,1,0,0,7364297396,16722,0.1446237564086914,0.0114624975795711,86.41582489013672,2518136,109,11.6136022011439,1148119,1144496.0,17237.0,2617024.0,86.36112976074219,0.1554194986820221,12.125937302907309,1284444.0,20002.0,3027172.0,85.88370513916016,0.1834394633769989,12.403598070144652,1192335.5714285714,19473.714285714286,2954012.0,86.1835436139788,0.16969634805406844,12.385369567644029,781426.5333333333,20664.033333333333,3235377.6333333333,86.52115681966146,0.19237655388812222,12.254217905353233,-10.613541734789521,0.31655855503207597,-16.398360163983604,-2.987758890758252,-16.815562511809702,-3.778643222224942,-21.159954490563848,-6.9461955320149755,0.6195817356905442,0.06333304062378087,0.16154706879357353,0.4199235541584736,68.65508580996233,0.4559398475936774,0.006640623603878582,1.0115320873379002e-05,0.0831405094691696,-0.07490769026674562,0.996097911561835,1.5258447474805112,0.8821051454781563,172756.80835808328,328139.4071910683,2169.258795021983,3746.7110863219505,421651.1687195099,686170.284095191,11,0.8938645826521048
