timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_Estimated Revenue,ratings_like_ratio,platform_platform_share,ccu_playing,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-18 00:00:00+00:00,0,0,0,6593208232,9.075533949810524,155655,403651.0,81.3864517211914,0.0271326210349798,1550,0.187126113117674,394.0,505412.0,1348.0,194821.0,81.66627502441406,0.0198122859001159,8.904683868090311,260991.0,1225.0,95067.0,81.36148834228516,0.0192361157387495,9.390332539876304,374472.5714285714,1364.7142857142858,142140.85714285713,81.74866376604352,0.021832932318959886,9.35666060237904,339352.54545454547,1228.5454545454545,125432.0,81.52029280229048,0.019140597602183135,9.506498832420375,54.66088868964831,-20.134266697268764,26.530612244897966,14.985163204747764,63.731894348196526,-20.10358226269242,41.05041476914941,36.94846304848183,0.030682057832120968,-0.3426424226389724,0.35920154806399096,0.35920154806399096,260.2520954223082,2.5932248034126535,0.009957855784550548,2.2483559971982112e-05,-0.04876981462751029,0.07548841996626285,1.0028014001900962,1.103491270198031,1.1406609538915162,121895.9596667286,121895.9596667286,318.2786086548587,318.2786086548587,52373.934736660754,52373.934736660754,4,0.734425006595526
2024-11-19 00:00:00+00:00,0,0,0,6593208232,8.68306279182434,124038,325795.0,81.27300262451172,0.0208217594772577,1248,0.1411464205879546,382.0,403651.0,1550.0,155655.0,81.3864517211914,0.0271326210349798,9.075533949810524,252635.0,921.0,88362.0,81.67913055419922,0.0166827905923128,10.193134744962055,384924.0,1411.4285714285713,147237.42857142858,81.69064549037388,0.022424213588237728,9.140936037645083,338222.75,1230.1666666666667,125315.83333333333,81.49968528747559,0.019280694425106017,9.437879162370706,28.9587745165951,-19.287949243281943,35.50488599348534,-19.483870967741936,40.374821755958436,-20.312228967909796,24.809811416395068,-23.259314128133944,-0.4972236199527247,-0.13939555574721263,0.34382404637675534,0.34382404637675534,260.8446757405925,2.6265529389949935,0.010061351671651658,2.6651839776499224e-05,-0.10966682434081847,0.04855685467486783,1.0023430790220198,1.1380783817765068,1.1630397273989486,116289.11448167372,116289.11448167372,303.5187079252382,303.5187079252382,49938.20881637505,49938.20881637505,4,0.5927694840934108
2024-11-20 00:00:00+00:00,0,0,0,6593208232,8.666933258374533,120054,296984.0,81.26033020019531,0.0203305333852767,1192,0.1224646717044804,377.0,325795.0,1248.0,124038.0,81.27300262451172,0.0208217594772577,8.68306279182434,237287.0,1066.0,87341.0,81.75135803222656,0.0194040089845657,9.501388768355053,393452.14285714284,1429.4285714285713,151910.7142857143,81.62049865722656,0.02255657421691073,9.021728107647865,335050.53846153844,1227.2307692307693,124911.07692307692,81.4812733576848,0.019361451268196068,9.378575631294076,25.15814182825018,-8.84329102656578,11.819887429643527,-4.487179487179482,37.454345610881475,-3.211918928070434,4.774912243382157,-2.359195881200793,-0.6006356883242026,-0.015592415571197282,0.33405195807513055,0.33405195807513055,248.9388097233864,2.473732872433468,0.00992878264128941,2.9183067354831163e-05,-0.1470988137381414,0.030260987334199185,1.0017086784951261,1.1743068513298585,1.1650249717573136,111924.28842720375,111924.28842720375,290.78977338911403,290.78977338911403,47834.461798758886,47834.461798758886,4,0.540349153498358
2024-11-21 00:00:00+00:00,0,0,0,6593208232,8.449459195137024,93399,230135.0,81.28128051757812,0.0154758663848042,888,0.0907607898672735,376.0,296984.0,1192.0,120054.0,81.26033020019531,0.0203305333852767,8.666933258374533,261959.0,1328.0,102621.0,82.04193115234375,0.0233058612793684,10.005441707113516,388905.85714285716,1366.5714285714287,150593.2857142857,81.51183428083148,0.021438003517687272,8.799444891651225,327556.5714285714,1203.0,122660.21428571429,81.46698815482003,0.019083909490810937,9.312210171568575,-12.148465981317692,-22.509293429949086,-33.13253012048193,-25.503355704697984,-8.986464758675128,-22.202508871008042,-33.59667682179046,-23.878699631108713,-0.9271486227611758,0.025781728096840872,0.3392666739170595,0.3392666739170595,258.86951631046117,2.4639721627408995,0.009507494646680941,3.671506932916633e-05,-0.12323897225515823,0.01849470872145244,1.0005504821895002,1.1872937106611028,1.123354914673529,111129.02850824715,111129.02850824715,293.72436058318345,293.72436058318345,46723.170386335616,46723.170386335616,4,0.41872037699116654
2024-11-22 00:00:00+00:00,0,0,0,6593208232,8.317288120587667,103344,248161.0,81.28994750976562,0.0136513225734233,992,0.0944320032143168,371.0,230135.0,888.0,93399.0,81.28128051757812,0.0154758663848042,8.449459195137024,410749.0,1714.0,154054.0,81.99092102050781,0.0247307028621435,9.063770731290182,365679.0,1263.4285714285713,143349.0,81.4116952078683,0.019855234905012956,8.692804518693722,322263.5333333333,1188.9333333333334,121372.46666666666,81.45518544514974,0.01872173702965176,9.245882034836512,-39.58329782908784,7.8327937949464355,-42.12368728121354,11.711711711711704,-32.91702909369442,10.647865608839503,-44.80010273254283,-11.789606901571759,-0.8549404031781282,0.010662962163388023,0.3040250757307784,0.33832907937140816,249.9103726082578,2.401286951473221,0.009598916251390971,3.351555887117152e-05,-0.07857159205845501,0.010600934709820202,0.9994660838712262,1.1347203830901955,1.060544482254288,101723.79352091481,109031.12454764376,285.75391895440765,288.2353866117727,39362.410113661026,45298.96891583842,4,0.451517880698307
2024-11-23 00:00:00+00:00,0,1,0,6593208232,8.254950225353241,118853,288534.0,81.10074615478516,0.010039996355772,736,0.1052221184669153,359.0,248161.0,992.0,103344.0,81.28994750976562,0.0136513225734233,8.317288120587667,549615.0,1626.0,212132.0,81.72457885742188,0.0217622555792331,8.752670447031656,328381.71428571426,1136.2857142857142,130023.42857142857,81.32257625034877,0.018180626444518514,8.621701629882521,320155.4375,1160.625,121215.0,81.43303298950195,0.018179128237534276,9.183948796743808,-47.50252449441882,16.268873835937157,-54.73554735547356,-25.806451612903224,-43.97214941640111,15.007160551168909,-53.865093077241546,-26.454039146960838,-0.7633354755184119,-0.23274877248228298,0.30965810802566773,0.330061725952456,391.49796472184534,2.4276339037811097,0.0061924714355427665,2.860987479977556e-05,-0.0671898978097097,0.0009116677676950047,0.9986435880489994,1.025694633987637,1.0000824135769693,101678.91610101878,105671.05627431365,312.2294521169179,300.6040308002095,39219.09538389137,43767.49415414748,4,0.5249747550558118
2024-11-24 00:00:00+00:00,0,1,0,6593208232,8.443703611691793,104613,258815.0,81.13783264160156,0.0100047662854194,663,0.0907169708603796,357.0,288534.0,736.0,118853.0,81.10074615478516,0.010039996355772,8.254950225353241,505412.0,1348.0,194821.0,81.66627502441406,0.0198122859001159,8.904683868090311,293153.5714285714,1038.4285714285713,117136.57142857143,81.24708448137555,0.016779552213847585,8.555847307539874,316547.17647058825,1131.3529411764705,120238.41176470589,81.41566826315487,0.01769828341682164,9.140404962328985,-48.79128315117172,-10.29999930684079,-50.816023738872396,-9.918478260869568,-46.30301661525195,-11.981186844252989,-49.50221122459739,-0.3508972424312251,-0.6470754086120856,0.04572890950427233,0.31941941592561635,0.3266227804625152,389.7816265060241,2.4739996558777984,0.0063375838797866445,3.262434938988236e-05,-0.037884031023295885,-0.005028518975951095,0.997929344739462,0.9260975716073385,0.9480892479040748,103371.4924557683,103391.518926382,321.4109775404637,315.0898564648802,39568.07575072845,42568.55959369958,4,0.47090235892397403
2024-11-25 00:00:00+00:00,0,0,0,6593208232,8.651113788286844,70440,172823.0,81.1268081665039,0.0094072921201586,581,0.0587438636954047,358.0,258815.0,663.0,104613.0,81.13783264160156,0.0100047662854194,8.443703611691793,403651.0,1550.0,155655.0,81.3864517211914,0.0271326210349798,9.075533949810524,260178.14285714287,900.0,104963.0,81.20999254499164,0.01424736236887313,8.495215855893635,308562.5,1100.7777777777778,117471.83333333333,81.3996204800076,0.017237672789229243,9.113222119326643,-57.18504351531397,-33.22527674207445,-62.51612903225807,-12.368024132730016,-54.74607304615977,-32.66611224226435,-65.3284800313594,-5.971895276869576,-0.31902552476051893,-0.013587342351562004,0.3465110177548701,0.3431091123935583,296.946735395189,2.4534433071648616,0.008248037364603,5.005736349284153e-05,-0.030861173357280478,-0.009302263289415203,0.9976704076272378,0.843194305390781,0.8265247022077961,109956.73246299908,105870.60549293733,358.20076174442414,332.0672425801305,41515.54898230539,42933.2086306571,4,0.31444374698652694
2024-11-26 00:00:00+00:00,0,0,0,6593208232,8.887399892012278,50265,129060.0,81.08897399902344,0.0068176863715052,451,0.0429351031351147,390.0,172823.0,581.0,70440.0,81.1268081665039,0.0094072921201586,8.651113788286844,325795.0,1248.0,124038.0,81.27300262451172,0.0208217594772577,8.68306279182434,232073.14285714287,786.1428571428571,94424.0,81.18370274135044,0.012246780496622771,8.524406870206198,299115.0,1066.578947368421,113934.63157894737,81.38327066521896,0.016689252451454296,9.101336738941677,-60.38613238386101,-25.322439721564837,-63.862179487179496,-22.37521514629949,-59.476128283268025,-28.641396933560483,-67.2569151567055,-27.527642551932797,-0.22643266465558476,-0.04663583880043509,0.38913084202150805,0.37050296079318606,285.53097345132744,2.5675406835634424,0.00897226753670473,6.886201015033417e-05,-0.03482600620814464,-0.012811868232591858,0.9975478016275672,0.7758659474019788,0.7338124060527104,120046.30886243234,110822.99311765385,399.2106015571285,355.477506053395,45093.92183232436,44481.245220392884,4,0.2348189186976338
2024-11-27 00:00:00+00:00,0,0,0,6593208232,8.390404323736826,48670,116946.0,81.07881164550781,0.0055759353563189,342,0.0383090639275996,406.0,129060.0,451.0,50265.0,81.08897399902344,0.0068176863715052,8.887399892012278,296984.0,1192.0,120054.0,81.26033020019531,0.0203305333852767,8.666933258374533,206353.42857142858,664.7142857142857,84226.28571428571,81.15777151925224,0.010138980778200229,8.484902736686525,290006.55,1030.35,110671.4,81.3680477142334,0.016133586596697523,9.065790118181434,-60.622121057026646,-9.386331938633196,-71.30872483221476,-24.168514412416854,-59.45990970729837,-3.173182134686159,-72.57359041865092,-18.21367172852434,-0.22337905130376257,-0.012532349362004425,0.4317255130389872,0.3975849411553465,340.95043731778424,2.4027860532966243,0.007026771588831132,7.174535750157615e-05,-0.03511755807058943,-0.01533101590952508,0.9974157399508999,0.7115474756395281,0.6284393564587576,129475.68402432145,115302.23711641504,447.7299090172237,382.0526658376881,48368.61136943764,45688.280025913824,4,0.21277803553396468
2024-11-28 00:00:00+00:00,0,0,1,6593208232,8.036711494127909,44797,105476.0,81.09048461914062,0.0056156138889491,320,0.034025210271831,443.0,116946.0,342.0,48670.0,81.07881164550781,0.0055759353563189,8.390404323736826,230135.0,888.0,93399.0,81.28128051757812,0.0154758663848042,8.449459195137024,188545.0,583.5714285714286,77283.14285714286,81.13051496233258,0.008730373278792359,8.425938779399507,281219.38095238095,996.5238095238095,107534.52380952382,81.35483042399089,0.015632730753471408,9.016786374178885,-54.167771090881445,-9.80794554751766,-63.96396396396396,-6.432748538011701,-52.036959710489405,-7.957674131908776,-63.71373499022266,0.7116031678027657,-0.23473535016004243,0.014397070450233862,0.48273871407666324,0.4245053445286564,328.5856697819315,2.3544801107192286,0.007143176034644404,7.619397114184048e-05,-0.0246827261788498,-0.01684513835163859,0.997242751776517,0.6704552131559042,0.5584675778320873,139378.94210980492,119379.13019932595,479.03291428359387,403.3540156051032,52113.080574367785,46794.10029118954,4,0.19190888167171566
2024-11-29 00:00:00+00:00,0,0,0,6593208232,8.483168800671896,44523,110470.0,81.17781066894531,0.0047601535916328,352,0.0351460477708921,457.0,105476.0,320.0,44797.0,81.09048461914062,0.0056156138889491,8.036711494127909,248161.0,992.0,103344.0,81.28994750976562,0.0136513225734233,8.317288120587667,168874.85714285713,492.14285714285717,68880.14285714286,81.11449541364398,0.007460206281393715,8.44963601941154,273458.04545454547,967.2272727272727,104670.36363636363,81.34678407148881,0.015138522700660562,8.992531029928568,-55.48454430792913,4.734726383253052,-64.51612903225806,10.000000000000009,-56.91767301439852,-0.6116481014353692,-65.1304584883228,-15.23360249179081,-0.13794675018929947,0.10768963857452629,0.5321520087980619,0.44634742271059036,312.94617563739376,2.481133770550714,0.007905848531129278,7.679091164805148e-05,0.0031607491629530786,-0.016746994871531393,0.9971444641543458,0.617553076056516,0.49279618816888865,142231.95444466182,122057.29380811183,455.1282454212437,416.9285575226552,53821.15358754869,47601.38727324722,4,0.20099524212403228
2024-11-30 00:00:00+00:00,0,1,0,6593208232,8.315530518690744,58689,139449.0,81.13748931884766,0.0050983326509594,382,0.0436480447043161,457.0,110470.0,352.0,44523.0,81.17781066894531,0.0047601535916328,8.483168800671896,288534.0,736.0,118853.0,81.10074615478516,0.010039996355772,8.254950225353241,147577.0,441.57142857142856,60285.28571428572,81.11974443708148,0.006754254323563342,8.458290347031184,267631.5652173913,941.7826086956521,102671.17391304347,81.33768429963484,0.014701992698499644,8.96309622509214,-51.66982054108008,26.232461301710863,-48.097826086956516,8.52272727272727,-50.62051441696887,31.81726298766929,-49.2197758814089,7.104372848830698,0.0453055807801972,-0.049670408410118494,0.5047803549414279,0.45764792734226745,364.0966057441253,2.3760265803373657,0.006508774919066281,5.963091085472029e-05,0.00366020202636832,-0.016928563476080138,0.9973205548642065,0.5514185140311324,0.4594108065536328,120127.30436730426,122481.031113106,417.7119847428396,425.22816939547965,45560.64171832651,47484.97073682862,4,0.2537212412324991
2024-12-01 00:00:00+00:00,0,1,0,6593208232,8.278781096140543,55549,130628.0,81.07939147949219,0.0050672055222094,354,0.0401452291649531,457.0,139449.0,382.0,58689.0,81.13748931884766,0.0050983326509594,8.315530518690744,258815.0,663.0,104613.0,81.13783264160156,0.0100047662854194,8.443703611691793,129264.57142857143,397.42857142857144,53276.142857142855,81.11139569963727,0.006048888500247629,8.434729987666719,261923.08333333334,917.2916666666666,100707.75,81.32692209879558,0.014300543232820885,8.934583094719157,-49.52842764136546,-6.325610079670707,-46.60633484162896,-7.329842931937169,-46.9004808197834,-5.350235989708462,-49.35208501977533,-0.6105354609245106,-0.07202701897094377,-0.07160418672453872,0.4502576489234482,0.4696414070324921,367.9661971830986,2.3515391539153914,0.006372637263726373,6.337628777790952e-05,0.001920700073245658,-0.017480064060379427,0.9973498763558704,0.4935211123185519,0.4229831274077021,95098.4999327332,123009.92539095535,399.45259934174817,432.8425237454365,36410.80114388531,47426.86464923147,4,0.23767182482283053
2024-12-02 00:00:00+00:00,0,0,0,6593208232,8.263887683550516,37320,90955.0,81.00524139404297,0.0057009872980415,329,0.0275608744350897,0.0,130628.0,354.0,55549.0,81.07939147949219,0.0050672055222094,8.278781096140543,172823.0,581.0,70440.0,81.1268081665039,0.0094072921201586,8.651113788286844,117569.14285714286,361.42857142857144,48544.71428571428,81.09402901785714,0.005519416382802329,8.379411972704387,255084.36,893.76,98172.24,81.31405487060547,0.013956560995429707,8.907755278272411,-47.37100964570688,-30.370977125884192,-43.37349397590361,-7.062146892655363,-47.01873935264055,-32.816072296531,-39.398211246942914,12.507520625604274,-0.14984784340514867,-0.09145367780414304,0.43563859817780165,0.49074174253854946,275.6212121212121,2.4370997561694487,0.008815412234398863,9.08558828834878e-05,-0.00725119454520281,-0.01843249394343413,0.9972941227307079,0.46090298463278134,0.3954710895190977,82280.64900702047,125180.54332073066,331.2847783940646,439.76104117274105,32302.142167252707,48128.0232195686,4,0.16548856927121713
