timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,platform_platform_share,session_session_length,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-03-29 00:00:00+00:00,0,1,0,1489026993,835276,0.4909645915031433,0.0,13701,84.44049835205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13701.0,835276.0,84.44049835205078,0.4909645915031433,0.0,0.0,13701.0,835276.0,84.44049835205078,0.4909645915031433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016402941778595602,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-03-30 00:00:00+00:00,0,0,0,1489026993,725654,0.5192574262619019,0.0,13525,84.44258880615234,0.0,0.0,0.0,0.0,13701.0,835276.0,84.44049835205078,0.4909645915031433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13613.0,780465.0,84.44154357910156,0.5051110088825226,0.0,0.0,13613.0,780465.0,84.44154357910156,0.5051110088825226,0.0,0.0,0.0,0.0,-1.2845777680461246,0.0,-13.124045225769688,0.0,5.76270371599239,0.0,0.002475653439248937,0.0,0.0,0.0,0.0,0.018638333643398033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,124.45079348883236,124.45079348883236,77514.45956723171,77514.45956723171,0,0.0
2020-03-31 00:00:00+00:00,0,0,0,1489026993,1134926,0.7903955578804016,0.0,20440,84.4197769165039,0.0,0.0,0.0,0.0,13525.0,725654.0,84.44258880615234,0.5192574262619019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15888.666666666666,898618.6666666666,84.43428802490234,0.6002058585484823,0.0,0.0,15888.666666666666,898618.6666666666,84.43428802490234,0.6002058585484823,0.0,0.0,0.0,0.0,51.12754158964881,0.0,56.400433264338105,0.0,52.21651495105315,0.0,-0.02701467348520392,0.0,0.0,0.0,0.0,0.018009968923111356,0.0,-0.010360717773429177,0.0,1.0,0.0,1.0,0.0,0.0,3942.5525149747004,3942.5525149747004,211861.0690082851,211861.0690082851,0,0.0
2020-04-01 00:00:00+00:00,0,0,0,1489026993,1134794,0.7485129237174988,0.0,19964,84.48905944824219,0.0,0.0,0.0,0.0,20440.0,1134926.0,84.4197769165039,0.7903955578804016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16907.5,957662.5,84.4479808807373,0.6372826248407364,0.0,0.0,16907.5,957662.5,84.4479808807373,0.6372826248407364,0.0,0.0,0.0,0.0,-2.328767123287667,0.0,-0.011630714249211138,0.0,-5.298946046106234,0.0,0.08206907702066335,0.0,0.0,0.0,0.0,0.017592604831709692,0.0,0.012287139892565656,0.0,1.0,0.0,1.0,0.0,0.0,3809.7986385984586,3809.7986385984586,209447.14224118696,209447.14224118696,0,0.0
2020-04-02 00:00:00+00:00,0,0,0,1489026993,1112912,0.7537338733673096,0.0,19708,84.5292739868164,0.0,0.0,0.0,0.0,19964.0,1134794.0,84.48905944824219,0.7485129237174988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17467.6,988712.4,84.46423950195313,0.6605728745460511,0.0,0.0,17467.6,988712.4,84.46423950195313,0.6605728745460511,0.0,0.0,0.0,0.0,-1.2823081546784243,0.0,-1.928279493899332,0.0,0.6975096199917097,0.0,0.047597332526660985,0.0,0.0,0.0,0.0,0.017708482154490064,0.0,0.02240219116210225,0.02240219116210225,1.0,0.0,1.0,0.0,0.0,3529.0911436232423,3529.0911436232423,194220.3915524835,194220.3915524835,0,0.0
2020-04-03 00:00:00+00:00,0,0,0,1489026993,1026301,0.6670660376548767,0.0,17884,84.55313110351562,0.0,0.0,0.0,0.0,19708.0,1112912.0,84.5292739868164,0.7537338733673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17537.0,994977.1666666666,84.4790547688802,0.661655068397522,0.0,0.0,17537.0,994977.1666666666,84.4790547688802,0.661655068397522,0.0,0.0,0.0,0.0,-9.255124822407145,0.0,-7.782376324453322,0.0,-11.498466338688473,0.0,0.02822349651665501,0.0,0.0,0.0,0.0,0.017425670026951133,0.0,0.025500052315855774,0.025500052315855774,1.0,0.0,1.0,0.0,0.0,3161.0893059197174,3161.0893059197174,174392.46601893863,174392.46601893863,0,0.0
2020-04-04 00:00:00+00:00,0,1,0,1489026993,976009,0.6560035347938538,0.0,15415,84.58673858642578,0.0,0.0,0.0,0.0,17884.0,1026301.0,84.55313110351562,0.6670660376548767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17233.85714285714,992267.4285714285,84.49443817138672,0.6608477064541408,0.0,0.0,17233.85714285714,992267.4285714285,84.49443817138672,0.6608477064541408,0.0,0.0,0.0,0.0,-13.80563632297025,0.0,-4.900316768667279,0.0,-1.6583819646873388,0.0,0.0397471772736635,0.0,0.0,0.0,0.0,0.01579389555434883,0.0,0.027475084577295347,0.027475084577295347,1.0,0.0,1.0,0.0,0.0,2995.0526666805836,2995.0526666805836,159359.16122798124,159359.16122798124,0,0.0
2020-04-05 00:00:00+00:00,0,1,0,1489026993,948680,0.5567730069160461,0.0,15836,84.61209869384766,0.0,0.0,0.0,0.0,15415.0,976009.0,84.58673858642578,0.6560035347938538,0.0,0.0,13701.0,835276.0,84.44049835205078,0.4909645915031433,0.0,0.0,17538.85714285714,1008468.0,84.51895250592914,0.6702489086559841,0.0,0.0,17059.125,986819.0,84.50914573669434,0.647838369011879,0.0,0.0,0.0,15.58280417487774,2.7311060655206054,13.57682969461591,-2.8000766386375497,13.403902552610347,-15.12652335158382,0.20322042757425773,0.02998118599402133,0.0,0.0,0.0,0.0,0.01669265011104892,0.0,0.03237588065011198,0.028121766589939527,1.000116043880805,0.0,1.0345927946167914,0.0,0.0,2816.578392178303,2816.578392178303,148340.55150324106,148340.55150324106,0,0.0
2020-04-06 00:00:00+00:00,0,0,0,1489026993,946874,0.6673876643180847,0.0,17964,84.63252258300781,0.0,0.0,0.0,0.0,15836.0,948680.0,84.61209869384766,0.5567730069160461,0.0,0.0,13525.0,725654.0,84.44258880615234,0.5192574262619019,0.0,0.0,18173.0,1040070.8571428572,84.54608590262276,0.6914103712354388,0.0,0.0,17159.666666666668,982380.6666666666,84.52285427517361,0.6500105129347907,0.0,0.0,0.0,32.820702402957494,13.437736802222776,30.48560333161534,-0.19036977695323642,28.52732201108075,19.86710131921281,0.22492652053986983,0.02413826092892979,0.0,0.0,0.0,0.0,0.01897188118811881,0.0,0.033635003226142414,0.027910359700518684,1.000274856163441,0.0,1.0636910595702955,0.0,0.0,2651.8771181938278,2651.8771181938278,139397.2508435873,139397.2508435873,0,0.0
2020-04-07 00:00:00+00:00,0,0,0,1489026993,1241081,0.7422606945037842,0.0,21248,84.74068450927734,0.0,0.0,0.0,0.0,17964.0,946874.0,84.63252258300781,0.6673876643180847,0.0,0.0,20440.0,1134926.0,84.4197769165039,0.7903955578804016,0.0,0.0,18288.428571428572,1055235.857142857,84.59192984444755,0.6845339621816363,0.0,0.0,17568.5,1008250.7,84.54463729858398,0.6592355310916901,0.0,0.0,0.0,3.953033268101769,18.281006457359172,9.353473266098412,31.07139915131263,-6.089971394285209,11.218821412020308,0.38013319212018004,0.1278018461088104,0.0,0.0,0.0,0.0,0.01712054481492762,0.0,0.0364407130650169,0.03218009255149105,1.0005593796055514,0.0,1.038375405900911,0.0,0.0,2814.696362151895,2814.696362151895,154806.69830544587,154806.69830544587,0,0.0
2020-04-08 00:00:00+00:00,0,0,0,1489026993,1231587,0.6479910016059875,0.0,18240,84.7518310546875,0.0,0.0,0.0,0.0,21248.0,1241081.0,84.74068450927734,0.7422606945037842,0.0,0.0,19964.0,1134794.0,84.48905944824219,0.7485129237174988,0.0,0.0,18042.14285714286,1069063.4285714286,84.6294686453683,0.6701736875942775,0.0,0.0,17629.545454545456,1028554.0,84.56347309459339,0.6582133011384443,0.0,0.0,0.0,-8.635543979162497,-14.156626506024095,8.529565718535693,-0.7649782729733157,-13.429550636516453,-12.700348219410673,0.31101258335854975,0.013153711791091816,0.0,0.0,0.0,0.0,0.0148101475493428,0.0,0.03887721470424272,0.03355296741832548,1.0007804262095656,0.0,1.0181709886979593,0.0,0.0,2677.9201020058968,2677.9201020058968,161564.43406888784,161564.43406888784,0,0.0
2020-04-09 00:00:00+00:00,0,0,0,1489026993,900277,0.5366953015327454,0.0,15664,84.76441192626953,0.0,0.0,0.0,0.0,18240.0,1231587.0,84.7518310546875,0.6479910016059875,0.0,0.0,19708.0,1112912.0,84.5292739868164,0.7537338733673096,0.0,0.0,17464.428571428572,1038687.0,84.66305977957589,0.6391681773321969,0.0,0.0,17465.75,1017864.25,84.58021799723308,0.6480868011713028,0.0,0.0,0.0,-20.519585954942155,-14.12280701754386,-19.10618269908133,-26.901063424670767,-28.795119803352264,-17.175500863037573,0.27817338108191425,0.014844365514554703,0.0,0.0,0.0,0.0,0.01739907006502436,0.0,0.03902190072196174,0.033538391540104504,1.0009794463091302,0.0,0.9862385349879259,0.0,0.0,2615.5823660585347,2615.5823660585347,158433.9275041377,158433.9275041377,0,0.0
2020-04-10 00:00:00+00:00,0,0,0,1489026993,819450,0.4736941158771515,0.0,14452,84.7823486328125,0.0,0.0,0.0,0.0,15664.0,900277.0,84.76441192626953,0.5366953015327454,0.0,0.0,17884.0,1026301.0,84.55313110351562,0.6670660376548767,0.0,0.0,16974.14285714286,1009136.8571428572,84.69580514090401,0.6115436170782361,0.0,0.0,17233.923076923078,1002601.6153846154,84.59576650766226,0.6346719792255988,0.0,0.0,0.0,-19.190337732051,-7.737487231869256,-20.155003259277738,-8.978014544412439,-28.988422564209603,-11.738725022497698,0.271092893078384,0.02116065709105719,0.0,0.0,0.0,0.0,0.0176361978934677,0.0,0.03609875270299233,0.03301524067973118,1.0011825489308934,0.0,0.9635585579568473,0.0,0.0,2640.044237682974,2640.044237682974,161362.50432671694,161362.50432671694,0,0.0
2020-04-11 00:00:00+00:00,0,1,0,1489026993,762332,0.40712571144104,0.0,13125,84.80778503417969,0.0,0.0,0.0,0.0,14452.0,819450.0,84.7823486328125,0.4736941158771515,0.0,0.0,15415.0,976009.0,84.58673858642578,0.6560035347938538,0.0,0.0,16647.0,978611.5714285715,84.72738320486886,0.5759896423135485,0.0,0.0,16940.428571428572,985439.5,84.61091068812779,0.6184186743838447,0.0,0.0,0.0,-14.855660071359067,-9.182120121782456,-21.892933364343982,-6.970284947220695,-37.93848815632107,-14.053035958203763,0.26132518104839964,0.03000200133325137,0.0,0.0,0.0,0.0,0.017216885534274393,0.0,0.03251566205705571,0.03246986472999512,1.001376566163794,0.0,0.9313910885492424,0.0,0.0,2763.9896669707146,2763.9896669707146,167804.88826782408,167804.88826782408,0,0.0
2020-04-12 00:00:00+00:00,0,1,0,1489026993,763921,0.4317283630371094,0.0,12921,84.83110046386719,0.0,0.0,0.0,0.0,13125.0,762332.0,84.80778503417969,0.40712571144104,0.0,0.0,15836.0,948680.0,84.61209869384766,0.5567730069160461,0.0,0.0,16230.57142857143,952217.4285714285,84.7586691720145,0.5581261217594147,0.0,0.0,16672.466666666667,970671.6,84.62559000651042,0.6059726536273956,0.0,0.0,0.0,-18.407426117706493,-1.5542857142857192,-19.47537631234979,0.20843936762460213,-22.458819361871797,6.0430110171590945,0.25883032497746594,0.027492086579194996,0.0,0.0,0.0,0.0,0.01691403049002385,0.0,0.027159009660990507,0.03188650948660674,1.0015725641084907,0.0,0.9210417638789998,0.0,0.0,2841.0961705914588,2858.496829420933,173696.89222915284,171518.2892437838,0,0.0
2020-04-13 00:00:00+00:00,0,0,0,1489026993,706553,0.4262990057468414,0.0,12595,84.83320617675781,0.0,0.0,0.0,0.0,12921.0,763921.0,84.83110046386719,0.4317283630371094,0.0,0.0,17964.0,946874.0,84.63252258300781,0.6673876643180847,0.0,0.0,15463.57142857143,917885.8571428572,84.78733825683594,0.5236848848206657,0.0,0.0,16417.625,954164.1875,84.63856601715088,0.594743050634861,0.0,0.0,0.0,-29.887552883544867,-2.5230245337048207,-25.38046244801314,-7.509677047757557,-36.12423055759953,-1.2575864258891234,0.23712349298483648,0.0024822416296643723,0.0,0.0,0.0,0.0,0.017825955270227047,0.0,0.017124176025391572,0.03083924686207798,1.0017577358252372,0.0,0.8805229153357168,0.0,0.0,2935.0133908375287,2943.7015671882687,175912.20290229886,178373.77419685095,0,0.0
2020-04-14 00:00:00+00:00,0,0,0,1489026993,703704,0.4325269162654876,0.0,12477,84.82892608642578,0.0,0.0,0.0,0.0,12595.0,706553.0,84.83320617675781,0.4262990057468414,0.0,0.0,21248.0,1241081.0,84.74068450927734,0.7422606945037842,0.0,0.0,14210.57142857143,841117.7142857143,84.79994419642857,0.4794372022151947,0.0,0.0,16185.823529411764,939431.2352941176,84.64976366828469,0.5852009250837213,0.0,0.0,0.0,-41.27917921686747,-0.9368797141722895,-43.299107793931256,-0.4032252357572652,-41.728435916354115,1.4609254149526851,0.10413130087327804,-0.005045300684636267,0.0,0.0,0.0,0.0,0.0177304410228718,0.0,0.014915193830222447,0.029431922763000627,1.0017741399578195,0.0,0.8192693853766625,0.0,0.0,2950.7059585540137,3006.1994951120205,184069.45383204534,183080.98231538464,0,0.0
2020-04-15 00:00:00+00:00,0,0,0,1489026993,731100,0.4394111335277557,0.0,12335,84.84809112548828,0.0,0.0,0.0,0.0,12477.0,703704.0,84.82892608642578,0.4325269162654876,0.0,0.0,18240.0,1231587.0,84.7518310546875,0.6479910016059875,0.0,0.0,13367.0,769619.5714285715,84.8136956351144,0.44964007820401874,0.0,0.0,15971.888888888889,927857.2777777778,84.66078186035156,0.577101492219501,0.0,0.0,0.0,-32.37390350877193,-1.1380940931313588,-40.6375676261604,3.893114150267718,-32.18869823211825,1.5916274810612085,0.11357875057433908,0.022592575371027657,0.0,0.0,0.0,0.0,0.016871813880708686,0.0,0.013200487409319851,0.028264206137327302,1.0018061937464158,0.0,0.7791351855194957,0.0,0.0,2916.2039792085293,3054.4161257564506,184206.41520598155,184277.44812735514,0,0.0
2020-04-16 00:00:00+00:00,0,0,0,1489026993,772554,0.4620546996593475,0.0,13248,84.86540222167969,0.0,0.0,0.0,0.0,12335.0,731100.0,84.84809112548828,0.4394111335277557,0.0,0.0,15664.0,900277.0,84.76441192626953,0.5366953015327454,0.0,0.0,13021.857142857143,751373.4285714285,84.828122820173,0.43897713507924757,0.0,0.0,15828.526315789473,919683.4210526316,84.67155135305305,0.5710463978742298,0.0,0.0,0.0,-15.423901940755869,7.401702472638827,-14.187077977111484,5.670086171522359,-13.907444626444864,5.153161675672813,0.11914233003587071,0.020402458042112492,0.0,0.0,0.0,0.0,0.017148293648995866,0.0,0.01169994899204799,0.02725542302717146,1.001849162612683,0.0,0.7687241119344739,0.0,0.0,2739.7595025600594,3033.4235402048635,179082.82040663954,182595.2879775123,0,0.0
2020-04-17 00:00:00+00:00,0,0,0,1489026993,770058,0.4553024768829345,0.0,13743,84.87275695800781,0.0,0.0,0.0,0.0,13248.0,772554.0,84.86540222167969,0.4620546996593475,0.0,0.0,14452.0,819450.0,84.7823486328125,0.4736941158771515,0.0,0.0,12920.57142857143,744317.4285714285,84.84103829520089,0.4363497580800737,0.0,0.0,15724.25,912202.15,84.68161163330078,0.565259201824665,0.0,0.0,0.0,-4.905895377802382,3.7364130434782705,-6.027457440966499,-0.3230842115890975,-3.8825981530635434,-1.4613470615905566,0.10663578758223213,0.008666354174469149,0.0,0.0,0.0,0.0,0.017846684474825954,0.0,0.009943008422851807,0.026236156951215703,1.001882659751334,0.0,0.771946315374487,0.0,0.0,2654.9391013483055,2989.118861100956,177723.75638174982,180846.99606697922,0,0.0
2020-04-18 00:00:00+00:00,0,1,0,1489026993,826443,0.4122738838195801,0.0,12866,84.88195037841797,0.0,0.0,0.0,0.0,13743.0,770058.0,84.87275695800781,0.4553024768829345,0.0,0.0,13125.0,762332.0,84.80778503417969,0.40712571144104,0.0,0.0,12883.57142857143,753476.1428571428,84.85163334437779,0.437085211277008,0.0,0.0,15588.142857142857,908118.380952381,84.69115157354446,0.5579741866815657,0.0,0.0,0.0,-1.973333333333338,-6.38143054646002,8.409852924972316,7.322175732217584,1.2645166428614685,-9.450551061776402,0.08745110393861832,0.010832003978267224,0.0,0.0,0.0,0.0,0.01556790296741219,0.0,0.0095759800502263,0.02526030106977869,1.0018949059949194,0.0,0.7833430680305848,0.0,0.0,2707.289005304342,2979.4493163286784,175781.39573513862,177258.49697390426,0,0.0
2020-04-19 00:00:00+00:00,0,1,0,1489026993,826242,0.4194488525390625,0.0,12948,84.88829803466797,0.0,0.0,0.0,0.0,12866.0,826443.0,84.88195037841797,0.4122738838195801,0.0,0.0,12921.0,763921.0,84.83110046386719,0.4317283630371094,0.0,0.0,12887.42857142857,762379.1428571428,84.85980442592076,0.4353309954915727,0.0,0.0,15468.136363636364,904396.7272727273,84.7001127763228,0.5516775805841793,0.0,0.0,0.0,0.20896215463199752,0.6373387222135873,8.158042520103525,-0.024321096554758004,-2.8442677269715055,1.7403403419611996,0.0674252373104034,0.007478216772471846,0.0,0.0,0.0,0.0,0.015670934579778587,0.0,0.010571071079799032,0.02430318426372507,1.0018853770598828,0.0,0.7891040180218933,0.0,0.0,2729.3662831676374,2961.626681330228,174394.10575273668,173865.09839149428,0,0.0
