timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-04-11 00:00:00+00:00,0,1,0,97314177,0.0,0.0,88.00511169433594,7193,0.1781171709299087,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7193.0,0.0,88.00511169433594,0.1781171709299087,0.0,0.0,7193.0,0.0,88.00511169433594,0.1781171709299087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7193.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-04-12 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.01567077636719,4977,0.1580785363912582,0.0,0.0,200222,0.0,7193.0,0.0,88.00511169433594,0.1781171709299087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6085.0,100111.0,88.01039123535156,0.16809785366058344,0.0,0.0,6085.0,100111.0,88.01039123535156,0.16809785366058344,0.0,0.0,0.0,0.0,-30.80772973724454,0.0,inf,0.0,-11.250254219755117,0.0,0.011998259905543485,0.0,0.0,0.0,0.0,0.02485728412819706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1566.9486271093892,1566.9486271093892,141578.33394273292,141578.33394273292,0,0.0
2021-04-13 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.0556411743164,9347,0.2997742593288421,0.0,0.0,392324,0.0,4977.0,200222.0,88.01567077636719,0.1580785363912582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.333333333333,197515.33333333334,88.02547454833984,0.21198998888333634,0.0,0.0,7172.333333333333,197515.33333333334,88.02547454833984,0.21198998888333634,0.0,0.0,0.0,0.0,87.8038979304802,0.0,95.94450160322043,0.0,89.63628217487705,0.0,0.04541281978158729,0.0,0.0,0.0,0.0,0.023824635187663288,0.0,0.02526473999023108,0.0,1.0,0.0,1.0,0.0,0.0,2185.0733015927253,2185.0733015927253,196176.0045911154,196176.0045911154,0,0.0
2021-04-14 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.0847396850586,9149,0.2848657667636871,0.0,0.0,354270,0.0,9347.0,392324.0,88.0556411743164,0.2997742593288421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7666.5,236704.0,88.04029083251953,0.23020893335342402,0.0,0.0,7666.5,236704.0,88.04029083251953,0.23020893335342402,0.0,0.0,0.0,0.0,-2.1183267358510727,0.0,-9.699636015130352,0.0,-4.973239729966583,0.0,0.03304559521017936,0.0,0.0,0.0,0.0,0.02582486288745057,0.0,0.027885437011705483,0.0,1.0,0.0,1.0,0.0,0.0,2039.5668657830272,2039.5668657830272,178324.67458356213,178324.67458356213,0,0.0
2021-04-15 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.1183853149414,8342,0.2545962035655975,0.0,0.0,327568,0.0,9149.0,354270.0,88.0847396850586,0.2848657667636871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7801.6,254876.8,88.0559097290039,0.23508638739585871,0.0,0.0,7801.6,254876.8,88.0559097290039,0.23508638739585871,0.0,0.0,0.0,0.0,-8.820636135096727,0.0,-7.53718914951873,0.0,-10.625904102826079,0.0,0.03819688859059145,0.0,0.0,0.0,0.0,0.025466390287237194,0.0,0.029561614990238367,0.029561614990238367,1.0,0.0,1.0,0.0,0.0,1791.9639505302555,1791.9639505302555,159690.3894202779,159690.3894202779,0,0.0
2021-04-16 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.13768768310547,9287,0.2338442355394363,0.0,0.0,340730,0.0,8342.0,327568.0,88.1183853149414,0.2545962035655975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8049.166666666667,269185.6666666667,88.06953938802083,0.234879362086455,0.0,0.0,8049.166666666667,269185.6666666667,88.06953938802083,0.234879362086455,0.0,0.0,0.0,0.0,11.328218652601297,0.0,4.0180970058125265,0.0,-8.15093380636933,0.0,0.021905040696190703,0.0,0.0,0.0,0.0,0.02725610525605243,0.0,0.028574916294647843,0.028574916294647843,1.0,0.0,1.0,0.0,0.0,1713.6637262504762,1713.6637262504762,147068.95787441573,147068.95787441573,0,0.0
2021-04-17 00:00:00+00:00,0,1,0,97314177,0.0,0.0,88.15476989746094,11454,0.2721033990383148,0.0,0.0,434281,0.0,9287.0,340730.0,88.13768768310547,0.2338442355394363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8535.57142857143,292770.71428571426,88.0817151750837,0.2401970816510064,0.0,0.0,8535.57142857143,292770.71428571426,88.0817151750837,0.2401970816510064,0.0,0.0,0.0,0.0,23.333692257995043,0.0,27.45605024506208,0.0,16.360960709859505,0.0,0.019381282632346952,0.0,0.0,0.0,0.0,0.026374567677223557,0.0,0.026991162981305387,0.026991162981305387,1.0,0.0,1.0,0.0,0.0,2025.6677793707813,2025.6677793707813,148047.8974529463,148047.8974529463,0,0.0
2021-04-18 00:00:00+00:00,0,1,0,97314177,0.0,0.0,88.1722640991211,10756,0.2653356194496155,0.0,0.0,418480,0.0,11454.0,434281.0,88.15476989746094,0.2721033990383148,0.0,0.0,7193.0,0.0,88.00511169433594,0.1781171709299087,0.0,0.0,9044.57142857143,352553.5714285714,88.10559409005302,0.2526568600109645,0.0,0.0,8813.125,308484.375,88.09303379058838,0.24333939887583253,0.0,0.0,0.0,49.53426942861115,-6.09394098131657,inf,-3.6384276539843996,48.96689525460087,-2.4872087642486163,0.18993488169836148,0.01984487246748934,0.0,0.0,0.0,0.0,0.0257024811162275,0.0,0.025749479021344005,0.025539852323992505,1.0001425799399133,0.0,1.0382899817217282,0.0,0.0,2033.0833330893531,2033.0833330893531,144091.5141210489,144091.5141210489,0,0.0
2021-04-19 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.19727325439453,7902,0.2440338730812072,0.0,0.0,303671,0.0,10756.0,418480.0,88.1722640991211,0.2653356194496155,0.0,0.0,4977.0,200222.0,88.01567077636719,0.1580785363912582,0.0,0.0,9462.42857142857,367332.0,88.13153730119977,0.26493619382381434,0.0,0.0,8711.888888888889,307949.55555555556,88.1046159532335,0.2434165626764297,0.0,0.0,0.0,58.770343580470154,-26.534027519523985,51.667149464094855,-27.434763907474668,54.37508383630401,-8.028227198668015,0.20632970972722653,0.028363970834788255,0.0,0.0,0.0,0.0,0.0260214968782107,0.0,0.022726058959961905,0.024827194213867424,1.0003055611522165,0.0,1.0884066018793896,0.0,0.0,1925.8733372449785,1925.8733372449785,134794.81879147945,134794.81879147945,0,0.0
2021-04-20 00:00:00+00:00,0,0,0,97314177,0.0,0.0,88.22508239746094,7914,0.2475327998399734,0.0,0.0,304629,0.0,7902.0,303671.0,88.19727325439453,0.2440338730812072,0.0,0.0,9347.0,392324.0,88.0556411743164,0.2997742593288421,0.0,0.0,9257.714285714286,354804.14285714284,88.15574319022042,0.2574731281825474,0.0,0.0,8632.1,307617.5,88.11666259765624,0.24382818639278409,0.0,0.0,0.0,-15.331122285225208,0.15186028853455547,-22.352698279993067,0.3154729954457203,-17.42693305483631,1.4337873323027939,0.19242517672330983,0.03153061544907132,0.0,0.0,0.0,0.0,0.025979056560417556,0.0,0.02190644400460171,0.02462703820430713,1.000443509676968,0.0,1.0559612979599604,0.0,0.0,1833.1778388604005,1833.1778388604005,127090.11189113023,127090.11189113023,0,0.0
