timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-27 00:00:00+00:00,0,1,0,5239362765,3842,0.0511137470602989,0.0111800781969461,82.37679290771484,289172,0.0,460277.0,0.0,357265.0,2620.0,205684.0,82.36214447021484,0.0479929335415363,0.0,476681.0,3770.0,304129.0,82.30133056640625,0.0506258383393287,0.0,377932.71428571426,2837.5714285714284,220592.2857142857,82.32684980119977,0.05152239437614165,0.0,439067.86666666664,3191.4333333333334,252225.73333333334,82.21166407267252,0.05487156112988786,0.0,-3.4412951218949384,28.83349894336138,1.9098143236074172,46.641221374045806,-4.917978883960428,40.59042025631552,0.9637543534586124,6.502652137447762,0.09169030535625122,0.01778540079817592,0.22596009800459363,0.26960351316663056,119.77023158990372,1.5917011615883918,0.01328616433761105,0.0,0.015226091657368148,0.01152812036974677,1.0014010874226489,0.8607614972029707,0.9389635234576558,82355.74147976225,118374.23937191106,852.8697677015548,993.5950289776849,60263.0434035977,75900.00705235238,5,0.24030144903323822
2024-04-28 00:00:00+00:00,0,1,0,5239362765,4413,0.0588957630097866,0.0128046307989208,82.3919448852539,326849,0.0,532657.0,0.0,460277.0,3842.0,289172.0,82.37679290771484,0.0511137470602989,0.0,492469.0,4127.0,303570.0,82.28887176513672,0.0555590689182281,0.0,383673.85714285716,2878.4285714285716,223917.85714285713,82.34157453264508,0.05199906496065001,0.0,437196.5333333333,3180.866666666667,251430.33333333334,82.22474594116211,0.054657096788287125,0.0,8.160513656697166,15.725313235290916,6.929973346256357,14.8620510150963,7.66841255723556,13.029269777156838,6.005669563090499,15.22489818699313,0.12525766595923304,0.018393502592450872,0.2359147877113606,0.26613221853723007,120.67444494789306,1.6296680434450053,0.013501606241395136,0.0,0.016775131225587925,0.011227944854634781,1.0014208446635586,0.8775775375380923,0.9513689532773222,86485.61972850913,116352.08335278605,890.7942745440179,978.2353829052531,63476.657890870934,74951.43839080467,5,0.2780896046026579
2024-04-29 00:00:00+00:00,0,0,0,5239362765,2284,0.0486400574445724,0.0090106578474778,82.3984603881836,207133,0.0,378507.0,0.0,532657.0,4413.0,326849.0,82.3919448852539,0.0588957630097866,0.0,336022.0,2381.0,179326.0,82.29817962646484,0.0509981364011764,0.0,389743.14285714284,2864.5714285714284,227890.2857142857,82.35590035574776,0.05166219653827801,0.0,431056.23333333334,3107.233333333333,247143.6,82.2358004252116,0.05423648282885548,0.0,12.64351738874241,-28.939824314709096,-4.0739185216295715,-48.24382506231588,15.506396172334181,-36.62731108248764,-4.623853189564009,-17.413316410401247,0.1218505223006261,0.007907936799833593,0.2329228223313549,0.2652621332037571,165.64857768052516,1.8273533075207353,0.011026678382110132,0.0,0.01667077200753512,0.011259579260703012,1.0014604336543838,0.9041584663868129,0.952535891777852,86088.10876022425,114342.89598477645,885.1517408871588,959.0118723271046,62607.75559197037,73629.43560251458,5,0.19761096159317953
2024-04-30 00:00:00+00:00,0,0,0,5239362765,2654,0.0549270994961261,0.0085862232538332,82.368896484375,220472,0.0,363211.0,0.0,378507.0,2284.0,207133.0,82.3984603881836,0.0486400574445724,0.0,322531.0,2178.0,188423.0,82.30209350585938,0.049303088337183,0.0,395554.5714285714,2932.5714285714284,232468.7142857143,82.36544363839286,0.05246562670384131,0.0,424885.86666666664,3046.0333333333333,243969.03333333333,82.2460703531901,0.053955002253254225,0.0,12.612741100855418,-4.0411405865677485,21.854912764003664,16.19964973730297,17.009070017991434,6.439823688161717,11.407015967195777,12.925646847185735,0.08116801853996769,-0.03587919442828991,0.21959463233180157,0.2654372935804518,136.80263653483993,1.6474171440493848,0.01203775518997791,0.0,0.010376521519256035,0.010911354684457482,1.00145141627667,0.9309666488362948,0.9723959690999163,82428.53129849872,112780.5545285847,855.0680359794828,925.7321979378385,59614.62039809486,72617.40643213512,5,0.18962522482073074
2024-05-01 00:00:00+00:00,0,0,0,5239362765,2712,0.0493209920823574,0.0092081123806687,82.38483428955078,243663,0.0,392614.0,0.0,363211.0,2654.0,220472.0,82.368896484375,0.0549270994961261,0.0,326385.0,2300.0,181620.0,82.32313537597656,0.0525650382041931,0.0,405015.85714285716,2991.4285714285716,241332.0,82.37425776890346,0.05200219154357907,0.0,420969.6,3003.3333333333335,242503.0,82.25566711425782,0.053489589194456705,0.0,20.291680071081707,8.095294470707115,17.91304347826086,2.1853805576488305,34.16088536504791,10.518796037592072,-6.171490086688314,-10.206450850666327,0.0749472348112512,0.019349300350057774,0.20309812522313606,0.2654695595121118,144.71581275340952,1.6112925996454133,0.011130080766957777,0.0,0.006410053798133446,0.010778061778712595,1.001441732330502,0.9621023873050624,0.9721927636147973,77857.41968513715,111754.61427998991,818.9671228758898,909.9556007862524,56497.23635699515,72147.7069968032,5,0.2049759451607093
2024-05-02 00:00:00+00:00,0,0,0,5239362765,2024,0.0457428507506847,0.00707303098716,82.39948272705078,176417,0.0,303749.0,0.0,392614.0,2712.0,243663.0,82.38483428955078,0.0493209920823574,0.0,350580.0,2415.0,196351.0,82.33673095703125,0.0531247481703758,0.0,398325.71428571426,2935.5714285714284,238484.2857142857,82.38322230747768,0.05094763476933749,0.0,416233.1666666667,2967.9333333333334,240175.3,82.26592559814453,0.053159296015898354,0.0,-13.35814935250157,-22.63419032433892,-16.19047619047619,-25.368731563421832,-10.152227388706958,-27.597952910372115,-13.895402188103922,-7.25480405117932,0.07621357963831787,0.017780502475139848,0.19344107084239726,0.2730657191214489,149.99950617283952,1.7217574170436123,0.011472752213492953,0.0,0.0037517547607435107,0.01057529131217934,1.0014258237354081,0.9569773535243209,0.9583955881225473,74612.10016574366,113659.00897803123,798.1260194086568,927.1242498784153,54502.24398409986,73142.337820666,5,0.15858129961392178
2024-05-03 00:00:00+00:00,0,0,0,5239362765,2334,0.0459407866001129,0.0074171708411687,82.38990783691406,187884,0.0,320439.0,0.0,303749.0,2024.0,176417.0,82.39948272705078,0.0457428507506847,0.0,357265.0,2620.0,205684.0,82.36214447021484,0.0479929335415363,0.0,393064.85714285716,2894.714285714286,235941.42857142858,82.38718850272042,0.05065447092056271,0.0,412654.5,2934.9,238494.9,82.27548726399739,0.05261647974451379,0.0,-10.30775474787623,5.494668295204264,-10.91603053435114,15.316205533596827,-8.654051846521849,6.499940481926347,-4.275935622162663,0.43271428470215145,0.033708892450290406,-0.011620085247909806,0.19034335371025266,0.2785985741391513,137.23297644539613,1.7055060276232803,0.012422492482103415,0.0,0.0014569418770962474,0.01025195095244787,1.0013576490694562,0.9525277372301941,0.962711134734253,73600.15975082025,114964.95531210442,805.9865431210823,931.6070782662789,53771.90059326748,73763.45741314863,5,0.16729481600593082
2024-05-04 00:00:00+00:00,0,1,0,5239362765,3680,0.0503040440380573,0.0100399103077961,82.40254211425781,271645,0.0,436944.0,0.0,320439.0,2334.0,187884.0,82.38990783691406,0.0459407866001129,0.0,460277.0,3842.0,289172.0,82.37679290771484,0.0511137470602989,0.0,389731.5714285714,2871.5714285714284,233437.57142857142,82.390866960798,0.05053879906024249,0.0,412270.4,2945.1666666666665,239408.5,82.28542098999023,0.05217379567523794,0.0,-5.069338680837843,36.35793395934952,-4.216553878188445,57.66923736075407,-6.06109858492524,44.581230972302066,-1.5841198675698553,9.497567980113075,0.03125784050832525,0.015334739017736077,0.18384492132980906,0.2786044812954537,118.70252648736756,1.6085051868976536,0.01354704284252299,0.0,0.0016168866838790332,0.00989264635673846,1.0012814660183922,0.945329985923247,0.9686624943837193,70565.59010742346,114860.38094546921,798.5028022960782,938.2635495987882,50921.55372495903,74006.36023587488,5,0.22811975472678245
2024-05-05 00:00:00+00:00,0,1,0,5239362765,4091,0.0550880506634712,0.011268741797221,82.41300201416016,296910,0.0,494929.0,0.0,436944.0,3680.0,271645.0,82.40254211425781,0.0503040440380573,0.0,532657.0,4413.0,326849.0,82.3919448852539,0.0588957630097866,0.0,384341.85714285716,2825.5714285714284,229160.57142857142,82.39387512207031,0.049994840153626,0.0,413188.9666666667,2962.266666666667,240674.86666666667,82.29563166300456,0.05192222557961937,0.0,-7.082982106684044,13.270579296202722,-7.296623612055287,11.168478260869573,-9.159887287401824,9.300741776951526,-6.4651719440033,9.510182962217883,0.025557266472553408,0.012693661668650158,0.18452582123308486,0.27935169763504175,120.95039100684262,1.6669271263105778,0.013778539697080943,0.0,0.004142488752093892,0.009483065833239114,1.0011937870465355,0.9301842211409255,0.9628793757494496,70859.36519924285,115425.03928240202,794.1360085022995,954.7250889142222,50177.02050690836,74673.76210522099,5,0.25839256766810326
2024-05-06 00:00:00+00:00,0,0,0,5239362765,2106,0.0466671213507652,0.0080311982174711,82.41345977783203,198772,0.0,355788.0,0.0,494929.0,4091.0,296910.0,82.41300201416016,0.0550880506634712,0.0,378507.0,2284.0,207133.0,82.3984603881836,0.0486400574445724,0.0,381096.28571428574,2800.1428571428573,227966.14285714287,82.39601789202008,0.04971299214022497,0.0,404782.26666666666,2862.9,235319.33333333334,82.30604502360026,0.051196461543440784,0.0,-6.0022668008781865,-28.11332534565564,-7.793345008756569,-48.52114397457834,-4.0365369110668015,-33.05311373816981,-4.056196060326311,-15.286308394081383,0.01820348290220153,0.0005554507913618778,0.18167642537609194,0.2712444241424712,168.85999050783104,1.7899211663555916,0.010595000327006183,0.0,0.006895882742743343,0.00890136650857796,1.0010931501859193,0.9414846377845746,0.971023985672192,70021.67596090325,109794.93282508421,809.9263601039128,878.0069259800492,49025.46757503391,71558.91422304854,5,0.18574982445057597
2024-05-07 00:00:00+00:00,0,0,0,5239362765,1964,0.0455941185355186,0.0065173733119482,82.41062927246094,160993,0.0,290380.0,0.0,355788.0,2106.0,198772.0,82.41345977783203,0.0466671213507652,0.0,363211.0,2654.0,220472.0,82.368896484375,0.0549270994961261,0.0,370691.85714285716,2701.5714285714284,219469.14285714287,82.4019797188895,0.048379709145852476,0.0,393897.3,2763.4,228581.5,82.31493403116862,0.05048442346354322,0.0,-20.051980804546123,-18.38398147211261,-25.998492840994725,-6.742640075973405,-26.97802895605791,-19.00619805606424,-16.99157801198976,-2.2992693446453827,0.050665712261732665,-0.00343451831621433,0.18980369404738506,0.26422008729233726,147.7760814249364,1.8036697019764711,0.012199212393008436,0.0,0.004586900983542396,0.00845826926565571,1.0010574713901603,0.9410875808055987,0.9583096295194766,72718.20134673646,104075.57899021594,825.1032069976254,799.033666374559,51224.522275754556,68563.35216664657,5,0.1516016111391004
2024-05-08 00:00:00+00:00,0,0,0,5239362765,1898,0.0427435114979743,0.0063337779893207,82.42170715332031,159037,0.0,283696.0,0.0,290380.0,1964.0,160993.0,82.41062927246094,0.0455941185355186,0.0,392614.0,2712.0,243663.0,82.38483428955078,0.0493209920823574,0.0,355132.14285714284,2585.285714285714,207379.7142857143,82.40724727085659,0.047440069062369174,0.0,388731.63333333336,2729.4,225816.96666666667,82.32351989746094,0.05006516414384043,0.0,-27.741751440345986,-2.3018114195192507,-30.014749262536878,-3.3604887983706755,-34.73075518236253,-1.2149596566310317,-13.33606707140007,-6.252137620170517,0.04475685857416867,0.013442296166377155,0.20021595750546659,0.27168218234942154,149.39231174302265,1.7838252493114852,0.011934254706422365,0.0,0.0042512076241662,0.008107108348469335,1.0010170528847642,0.9135663589091569,0.9475664341391314,76096.87983293271,105611.45849225514,851.0683428349265,813.793272063085,53051.49854746822,69667.90445440302,5,0.14811202794172543
2024-05-09 00:00:00+00:00,0,0,0,5239362765,1946,0.042178675532341,0.0056426141832525,82.41334533691406,105712,0.0,254197.0,0.0,283696.0,1898.0,159037.0,82.42170715332031,0.0427435114979743,0.0,303749.0,2024.0,176417.0,82.39948272705078,0.0457428507506847,0.0,348053.28571428574,2574.1428571428573,197279.0,82.4092276436942,0.04693090117403436,0.0,371474.9,2696.2,213958.2,82.33165562947592,0.04931317927936709,0.0,-16.31346934475505,-10.398102193897696,-3.8537549407114624,2.528977871443616,-40.07833712170596,-33.529933285964894,-7.791764526810452,-1.3214542882375557,0.016823661271270218,-0.010145162840047295,0.2224494914176337,0.21547846178356103,130.5582948125321,2.404595461296151,0.018408331993226945,0.0,0.003795351300925081,0.007622858202366644,1.0009421894121429,0.9369496720082183,0.9516908432969462,83015.81447740101,80044.84004320216,875.7670797774609,825.0595547992199,61577.515864912624,57363.47340719479,5,0.1327111879148905
2024-05-10 00:00:00+00:00,0,0,0,5239362765,2153,0.0429562591016292,0.0066519278888679,82.40204620361328,171780,0.0,301083.0,0.0,254197.0,1946.0,105712.0,82.41334533691406,0.042178675532341,0.0,320439.0,2334.0,187884.0,82.38990783691406,0.0459407866001129,0.0,345288.14285714284,2548.285714285714,194978.42857142858,82.4109616960798,0.0465045401028224,0.0,365642.13333333336,2675.233333333333,211359.53333333333,82.33860855102539,0.048704584812124536,0.0,-6.040463239493321,18.444749544644502,-7.754927163667524,10.6372045220966,-8.571246088011753,62.498108067201464,-6.496465819060148,1.8435466725169602,0.014732831991071116,-0.013710319917958902,0.23071532397135425,0.21474962464188505,139.77855153203342,1.7527142116997805,0.012533400084991937,0.0,0.00026593889508955555,0.007123907681171435,1.0008787268369925,0.9443335747698555,0.9548287965539857,85174.67580011066,78521.51088659142,890.0756882249926,830.7763582765424,62749.65471123552,57452.392780357884,5,0.15718943414351458
2024-05-11 00:00:00+00:00,0,1,0,5239362765,3318,0.046246699988842,0.0089590316508589,82.40330505371094,245420,0.0,408115.0,0.0,301083.0,2153.0,171780.0,82.40204620361328,0.0429562591016292,0.0,436944.0,3680.0,271645.0,82.40254211425781,0.0503040440380573,0.0,341169.71428571426,2496.5714285714284,191232.0,82.41107068743024,0.045924919524363075,0.0,367156.7,2722.233333333333,212800.6,82.34484456380208,0.04885836690664288,0.0,-6.597870665348415,35.54900143814164,-9.836956521739125,54.11054342777519,-9.65414419554934,42.86878565607173,-8.065641891824315,7.659980072817829,0.0009258688306923446,0.0015276927645135885,0.2242803571290911,0.2148937008127957,122.96324194034348,1.6629180062015883,0.013519625459923967,0.0,-0.001757213047572589,0.0066972777098263415,1.0008042534293309,0.929220995519663,0.9399601835262945,81963.40069305593,78899.66204121339,849.4220174543551,825.7436223701804,59817.12792938109,57755.80096889518,5,0.2130687083477993
2024-05-12 00:00:00+00:00,0,1,0,5239362765,3539,0.0497694686055183,0.0093372461048083,82.42395782470703,268357,0.0,428701.0,0.0,408115.0,3318.0,245420.0,82.40330505371094,0.046246699988842,0.0,494929.0,4091.0,296910.0,82.41300201416016,0.0550880506634712,0.0,331708.5714285714,2417.714285714286,187153.0,82.41263580322266,0.04516512208751266,0.0,369472.3,2761.5333333333333,215362.96666666667,82.35139490763346,0.04894007171193755,0.0,-13.381313279278439,5.044166472685396,-13.493033488144713,6.660638939119945,-9.616718871038366,9.346019069350508,-9.654692794347952,7.617340518407256,0.013293788939994222,0.025063037195693916,0.19382876128081175,0.21564453737456216,121.10197740112994,1.5974966276391984,0.013187607598804583,0.0,-0.00010054452078612189,0.006398050989272837,1.000743653409367,0.897790095302331,0.9228658746835449,69395.58379229718,79674.68320621544,737.2963715904223,835.9030521798852,52839.20307612471,58478.25223252895,5,0.22381624869806283
2024-05-13 00:00:00+00:00,0,0,0,5239362765,2954,0.0639618188142776,0.0070581719711519,82.44580078125,157778,0.0,326303.0,0.0,428701.0,3539.0,268357.0,82.42395782470703,0.0497694686055183,0.0,355788.0,2106.0,198772.0,82.41345977783203,0.0466671213507652,0.0,327496.4285714286,2538.8571428571427,181296.7142857143,82.41725594656808,0.04763579315372872,0.0,365796.56666666665,2739.7,211856.6,82.35845998128255,0.04942643741766608,0.0,-8.287238467851644,-23.88564523992246,40.26590693257359,-16.530093246679854,-20.623629082566964,-41.20593090547293,37.05970491198685,28.516177902662363,0.039242380437798374,0.02650073730918745,0.19648121688985376,0.21600288068053913,110.42402707275804,2.068101585128566,0.01872239017866763,0.0,0.003570556640624984,0.006196456756421668,1.0007139031654901,0.8952966167937295,0.9637715288114748,69612.5793910708,79013.11214305088,735.4366311664802,821.4332785043789,54532.092085183955,58678.648322936926,5,0.17035629354474097
