timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-05-06 00:00:00+00:00,0,0,0,21164849,0.0,117581,89.80426025390625,2170,0.0,0.0,0.0,0.0,2195.0,119612.0,89.8003158569336,0.0,0.0,2727.0,136000.0,89.77549743652344,0.0,0.0,2579.714285714286,140423.85714285713,89.78932189941406,0.0,0.0,2577.7272727272725,124711.81818181818,89.77878709272905,0.0,0.0,0.0,-20.425375870920426,-1.1389521640091105,-13.54338235294118,-1.6979901682105503,0.03203860541474146,0.004392408796127789,0.0,0.0,0.0,0.0,0.01845520572876801,0.0,0.004726409912109717,0.005364157936792136,1.0001173418245686,0.0,0.0,0.0,341.36112576246614,341.36112576246614,45850.288210257044,45850.288210257044,0,0.0
2021-05-07 00:00:00+00:00,0,0,0,21164849,0.0,124775,89.80799865722656,2463,0.0,0.0,0.0,0.0,2170.0,117581.0,89.80426025390625,0.0,0.0,2954.0,147019.0,89.77836608886719,0.0,0.0,2509.5714285714284,137246.14285714287,89.7935551234654,0.0,0.0,2568.1666666666665,124717.08333333333,89.78122138977051,0.0,0.0,0.0,-16.62153012863913,13.502304147465427,-15.130017208660107,6.118335445352563,0.033006357377951545,0.004162835159204903,0.0,0.0,0.0,0.0,0.019739372956337757,0.0,0.005162375313894139,0.005249797047440303,1.0001373754277785,0.0,0.0,0.0,327.1557408756246,327.1557408756246,43716.5383193682,43716.5383193682,0,0.0
2021-05-08 00:00:00+00:00,0,1,0,21164849,0.0,135047,89.81493377685547,2331,0.0,0.0,0.0,0.0,2463.0,124775.0,89.80799865722656,0.0,0.0,3155.0,176468.0,89.77726745605469,0.0,0.0,2391.8571428571427,131328.85714285713,89.79893602643695,0.0,0.0,2549.923076923077,125511.69230769231,89.7838146503155,0.0,0.0,0.0,-26.117274167987325,-5.35931790499391,-23.472244259582475,8.232418353035452,0.04195529878341375,0.0077221625385259784,0.0,0.0,0.0,0.0,0.017260529589479295,0.0,0.005126135689874009,0.005236237913699907,1.0001684198447163,0.0,0.0,0.0,320.06001039869113,320.06001039869113,41953.339043483014,41953.339043483014,0,0.0
2021-05-09 00:00:00+00:00,0,1,0,21164849,0.0,110740,89.82525634765625,1994,0.0,0.0,0.0,0.0,2331.0,135047.0,89.81493377685547,0.0,0.0,2953.0,164827.0,89.78392028808594,0.0,0.0,2254.8571428571427,123602.14285714286,89.80484117780414,0.0,0.0,2510.214285714286,124456.57142857143,89.78677477155414,0.0,0.0,0.0,-32.475448696241116,-14.457314457314451,-32.81440540688115,-17.99891889490326,0.04603949063226587,0.01149315639026316,0.0,0.0,0.0,0.0,0.018005977912426294,0.0,0.005801064627516683,0.005373038826404829,1.000201214558558,0.0,0.0,0.0,341.5165675835741,341.5165675835741,40500.340791945644,40500.340791945644,0,0.0
2021-05-10 00:00:00+00:00,0,0,0,21164849,0.0,82903,89.83082580566406,1666,0.0,0.0,0.0,0.0,1994.0,110740.0,89.82525634765625,0.0,0.0,2387.0,136963.0,89.78864288330078,0.0,0.0,2151.8571428571427,115879.28571428571,89.81086730957031,0.0,0.0,2453.9333333333334,121686.33333333333,89.78971150716146,0.0,0.0,0.0,-30.20527859237536,-16.449348044132396,-39.47051393442025,-25.137258443200295,0.04698024272191681,0.006200325202820878,0.0,0.0,0.0,0.0,0.020095532181800636,0.0,0.006271089826312977,0.005466869899203106,1.0002356149947889,0.0,0.0,0.0,408.9096195042089,394.7350769217006,23320.423575050696,40475.03186916008,0,0.0
2021-05-11 00:00:00+00:00,0,0,0,21164849,0.0,81457,89.83409118652344,1607,0.0,0.0,0.0,0.0,1666.0,82903.0,89.83082580566406,0.0,0.0,2244.0,120497.0,89.79248046875,0.0,0.0,2060.8571428571427,110302.14285714286,89.81681169782367,0.0,0.0,2401.0,119172.0,89.79248523712158,0.0,0.0,0.0,-28.386809269162207,-3.541416566626654,-32.399146866726966,-1.744207085388949,0.04634098262594755,0.0036350337760948648,0.0,0.0,0.0,0.0,0.019727957966068403,0.0,0.006132670811251275,0.005481091667625119,1.0002709186702856,0.0,0.0,0.0,467.70729082419683,436.1869629719194,26488.26094260883,40375.276406897,0,0.0
2021-05-12 00:00:00+00:00,0,0,0,21164849,0.0,84272,89.8475570678711,1646,0.0,0.0,0.0,0.0,1607.0,81457.0,89.83409118652344,0.0,0.0,2195.0,119612.0,89.8003158569336,0.0,0.0,1982.4285714285713,105253.57142857143,89.8235604422433,0.0,0.0,2356.5882352941176,117119.05882352941,89.79572475657744,0.0,0.0,0.0,-25.011389521640094,2.426882389545737,-29.54553054877437,3.455811041408352,0.052606954092193625,0.014989722910097036,0.0,0.0,0.0,0.0,0.01953175987564226,0.0,0.007070268903462178,0.005647416208303117,1.000309988986016,0.0,0.0,0.0,498.5444748531401,460.32462171052833,28702.308815218614,39999.06758830541,0,0.0
2021-05-13 00:00:00+00:00,0,0,0,21164849,0.0,81283,89.85693359375,1749,0.0,0.0,0.0,0.0,1646.0,84272.0,89.8475570678711,0.0,0.0,2170.0,117581.0,89.80426025390625,0.0,0.0,1922.2857142857142,100068.14285714286,89.83108520507812,0.0,0.0,2322.8333333333335,115128.16666666667,89.79912524753146,0.0,0.0,0.0,-19.40092165898617,6.257594167679215,-30.8706338609129,-3.546848300740457,0.05865349783498175,0.010436038758210309,0.0,0.0,0.0,0.0,0.021517149746567592,0.0,0.007888793945315265,0.005829558160895073,1.0003559049986128,0.0,0.0,0.0,505.72522183494056,468.98102934164916,30626.124265705934,39713.44705623318,0,0.0
2021-05-14 00:00:00+00:00,0,0,0,21164849,0.0,88026,89.86248779296875,1774,0.0,0.0,0.0,0.0,1749.0,81283.0,89.85693359375,0.0,0.0,2463.0,124775.0,89.80799865722656,0.0,0.0,1823.857142857143,94818.28571428571,89.838869367327,0.0,0.0,2293.9473684210525,113701.73684210527,89.80246011834396,0.0,0.0,0.0,-27.974015428339428,1.4293882218410436,-29.452213985173316,8.295707589532864,0.060672920627213855,0.006181158199614067,0.0,0.0,0.0,0.0,0.020152907630613334,0.0,0.007955278669080579,0.005955585680507281,1.000405437099775,0.0,0.0,0.0,477.06771468587567,472.84005678267727,30717.352084846054,39092.16460969315,0,0.0
2021-05-15 00:00:00+00:00,0,1,0,21164849,0.0,108493,89.86768341064453,2198,0.0,0.0,0.0,0.0,1774.0,88026.0,89.86248779296875,0.0,0.0,2331.0,135047.0,89.81493377685547,0.0,0.0,1804.857142857143,91024.85714285714,89.84640502929688,0.0,0.0,2289.15,113441.3,89.80572128295898,0.0,0.0,0.0,-5.705705705705711,23.900789177001137,-19.662784067769003,23.25108490673211,0.05873147323152139,0.005781742530608369,0.0,0.0,0.0,0.0,0.020259184839714638,0.0,0.007623127528600625,0.006036549044731747,1.0004530195376942,0.0,0.0,0.0,384.0642188174053,460.7285163623731,25329.424974059013,38067.34088718377,0,0.0
