timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,sort_sort_position,platform_platform_share,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-11 00:00:00+00:00,0,1,0,2955322961,15262312.0,126285.0,0.1032432124248183,83.76341247558594,24212457.0,13,0.0,0.0,11708298.0,110821.0,18171797.0,83.93830871582031,0.0,0.0,7737659.0,64318.0,11277421.0,83.15343475341797,0.0,0.0,11027421.57142857,95804.57142857143,16969416.42857143,83.8619384765625,0.0,0.0,9489448.666666666,85573.11111111111,15097363.555555556,83.66759321424696,0.0,0.0,97.24715188405175,30.354659575627462,96.3447246493983,13.954033982728898,114.69852903425348,33.24195180036404,0.0,0.0,0.7335568566431361,-0.2083628356469469,0.4194113242577128,0.4194113242577128,120.8551383367911,0.630349549806137,0.00521570342011538,0.0,0.045273644583564865,0.0,1.0023228260172117,1.1620718925604498,0.0,3979982.2317622537,3979982.2317622537,25917.08729508605,25917.08729508605,4980322.004719979,4980322.004719979,7,1.0
2025-01-12 00:00:00+00:00,0,1,0,2955322961,14860343.0,104327.0,0.0856905301961779,83.63192749023438,23613961.0,13,0.0,0.0,15262312.0,126285.0,24212457.0,83.76341247558594,0.0,0.0,8880032.0,84427.0,14126301.0,83.33168029785156,0.0,0.0,11881751.714285715,98647.42857142857,18324796.42857143,83.90483093261719,0.0,0.0,10026538.1,87448.5,15949023.3,83.66402664184571,0.0,0.0,67.34560190774089,-2.6337359634634683,23.570658675542177,-17.387654907550388,67.16308819980546,-2.4718515762361504,0.0,0.0,0.3603037779985163,-0.1569718585544555,0.41079428504997073,0.41079428504997073,142.43868376658233,0.6293032486458647,0.004418021846566874,0.0,-0.0551215580531512,0.0,1.00287822975342,1.185030326098867,0.0,4118844.5503157917,4118844.5503157917,25144.25232422798,25144.25232422798,5413030.030432022,5413030.030432022,7,0.9736626403653653
2025-01-13 00:00:00+00:00,0,0,0,2955322961,9858221.0,74693.0,0.0507928619644777,83.54300689697266,15607727.0,13,0.0,0.0,14860343.0,104327.0,23613961.0,83.63192749023438,0.0,0.0,10614210.0,89976.0,15682370.0,83.84693908691406,0.0,0.0,11773753.285714285,96464.14285714286,18314133.14285714,83.86141204833984,0.0,0.0,10011236.545454545,86288.90909090909,15917996.363636363,83.65302484685725,0.0,0.0,-7.12242361890334,-33.66087848712509,-16.985640615275187,-28.404919148446705,-0.4759675992850543,-33.904663431941806,0.0,0.0,-0.3624845381968611,-0.1063237401434991,0.3903422481849585,0.3903422481849585,131.98143090475807,0.6316243466057327,0.00478564208704816,0.0,-0.10215868268694,0.0,1.0024910898543609,1.1760538503168207,0.0,3907808.5802641446,3907808.5802641446,24161.979312359923,24161.979312359923,5136282.126003618,5136282.126003618,7,0.6459192421174459
2025-01-14 00:00:00+00:00,0,0,0,2955322961,8901507.0,70759.0,0.0424776456688637,83.40882110595703,14319557.0,13,0.0,0.0,9858221.0,74693.0,15607727.0,83.54300689697266,0.0,0.0,9921538.0,80429.0,14514431.0,84.14176177978516,0.0,0.0,11628034.57142857,95082.71428571429,18286294.0,83.75670623779297,0.0,0.0,9918759.083333334,84994.75,15784793.083333334,83.63267453511556,0.0,0.0,-10.280976598587843,-9.704732730175147,-12.023026520284974,-5.266892479884322,-1.3426223873329923,-8.253411915777352,0.0,0.0,-0.8710783543448564,-0.16061881897679875,0.37703260587702925,0.37703260587702925,125.79857263990955,0.6216328045879629,0.004941423471311056,0.0,-0.11060060773576715,0.0,1.001483053165128,1.1723275536520856,0.0,3739695.584255621,3739695.584255621,23469.69486235,23469.69486235,4918943.26984662,4918943.26984662,7,0.5832345060171749
2025-01-15 00:00:00+00:00,0,0,0,2955322961,8514295.0,65403.0,0.037952453830152,83.28946685791016,13840554.0,13,0.0,0.0,8901507.0,70759.0,14319557.0,83.40882110595703,0.0,0.0,9828341.0,86647.0,15117375.0,84.0799789428711,0.0,0.0,11440313.714285715,92047.85714285714,18103891.0,83.6437759399414,0.0,0.0,9810723.384615384,83487.69230769231,15635236.23076923,83.6062739445613,0.0,0.0,-13.36996752554679,-4.349960068559177,-24.517871363117017,-7.569355135035827,-8.446049661399545,-3.3450964998428367,0.0,0.0,-0.9401906314677633,-0.1430954741528545,0.36710976738458984,0.36710976738458984,130.1800348602532,0.615170056403085,0.004725460792576598,0.0,-0.11448015485490746,0.0,1.00044855479871,1.1661029738363393,0.0,3601612.37960071,3601612.37960071,23118.180285886887,23118.180285886887,4740299.947848662,4740299.947848662,7,0.5578640378993693
2025-01-16 00:00:00+00:00,0,0,0,2955322961,7862175.0,58856.0,0.0329964939785148,83.20843505859375,12842732.0,13,0.0,0.0,8514295.0,65403.0,13840554.0,83.28946685791016,0.0,0.0,10977220.0,92047.0,16961184.0,83.93148803710938,0.0,0.0,10995307.285714285,87306.28571428571,17515540.714285713,83.54048265729632,0.0,0.0,9671541.357142856,81728.28571428571,15435771.642857144,83.5778568812779,0.0,0.0,-28.377357837412386,-7.659119163712324,-36.0587525937836,-10.010244178401607,-24.28163033901407,-7.209407947109636,0.0,0.0,-0.8614799944878127,-0.09728937208187682,0.36181258787098164,0.36181258787098164,133.5809674295326,0.6121886205996808,0.004582825166574747,0.0,-0.12002209254673131,0.0,0.9995528214604179,1.1368722812309302,0.0,3499285.407129083,3499285.407129083,23166.265627909415,23166.265627909415,4615078.941904372,4615078.941904372,7,0.5151365664651594
2025-01-17 00:00:00+00:00,0,0,0,2955322961,8111756.0,73325.0,0.0320218284993456,83.07982635498047,14800763.0,13,0.9030096530914308,6.1692660570144655,7862175.0,58856.0,12842732.0,83.20843505859375,0.0,0.0,11708298.0,110821.0,18171797.0,83.93830871582031,0.0,0.0,10481515.57142857,81949.71428571429,17033964.42857143,83.41784232003349,0.9030096530914308,6.1692660570144655,9567555.666666666,81168.06666666667,15393437.733333332,83.5446548461914,0.9030096530914308,6.1692660570144655,-30.717889141530218,3.1744523621008103,-33.834742512700664,24.58372978116079,-18.550911613199283,15.246218639460828,0.0,0.0,-1.022753941524246,-0.1545620988097185,0.23175108851791354,0.3549455156930342,110.62591713716826,0.548063329703791,0.004954136151350025,7.60533883967982e-07,-0.11254583086286392,0.0,0.9984820988680678,1.0955270015251792,1.0,2367799.3318981486,3395960.9800268114,19174.272568547858,22428.76620855671,3709868.270697273,4450222.714315936,7,0.5314893313673578
2025-01-18 00:00:00+00:00,0,1,0,2955322961,11821459.0,96910.0,0.0438826384582479,82.92536163330078,19026827.0,13,1.1271493434906006,6.695191442966461,8111756.0,73325.0,14800763.0,83.07982635498047,0.9030096530914308,6.1692660570144655,15262312.0,126285.0,24212457.0,83.76341247558594,0.0,0.0,9989965.142857144,77753.28571428571,16293160.142857144,83.2981207711356,1.0150794982910156,6.432228749990463,9708424.625,82151.9375,15620524.5625,83.50594902038574,1.0150794982910156,6.432228749990463,-22.54476910182416,45.73242834227263,-23.260878172387855,32.16501875213091,-21.41719859326957,28.55301446283547,0.0,24.821405799133302,-1.000497493496244,-0.18592326014224003,0.21782981404760396,0.3428822558405434,121.98263355037096,0.6213047702959211,0.005093334527436733,5.663590997191938e-07,-0.11594445364815473,0.0,0.9975112162464089,1.0289996089717948,1.0,2289106.7198697194,3328846.5360778817,18508.843921277134,22022.737018723023,3511353.293679243,4394232.3835805645,7,0.7745523089817584
2025-01-19 00:00:00+00:00,0,1,0,2955322961,14059041.0,96937.0,0.0486127966961889,82.66468048095703,19785184.0,13,1.187604546546936,7.778255720933278,11821459.0,96910.0,19026827.0,82.92536163330078,1.1271493434906006,6.695191442966461,14860343.0,104327.0,23613961.0,83.63192749023438,0.0,0.0,9875493.42857143,76697.57142857143,15746192.0,83.15994262695312,1.0725878477096558,6.880904406971401,9964343.235294119,83021.64705882352,15865504.529411765,83.45646263571346,1.0725878477096558,6.880904406971401,-5.392217393636201,18.928137381350307,-7.083497081292478,0.027860901867704513,-16.21403965222099,3.9857249976572584,0.0,5.363548619840852,-1.1565523339041595,-0.314356364819357,0.22248894653015255,0.34036029022708036,145.031267408034,0.7105842578676924,0.004899474025640903,5.532564538133735e-07,-0.13612638201032262,0.0,0.9964470096215958,0.9910832249928947,1.0,2420373.275616282,3391466.755486951,18687.678399457167,21622.837391694156,3526488.427782869,4372951.6898828065,7,0.9211606341162466
2025-01-20 00:00:00+00:00,0,0,1,2955322961,11887313.0,90325.0,0.0387212760824291,82.45862579345703,16403715.0,13,1.1180903911590576,7.819852073987325,14059041.0,96937.0,19785184.0,82.66468048095703,1.187604546546936,7.778255720933278,9858221.0,74693.0,15607727.0,83.54300689697266,0.0,0.0,10165363.714285715,78930.71428571429,15859904.57142857,83.00503104073661,1.0839634835720062,7.115641323725383,10071174.888888888,83427.38888888889,15895405.111111112,83.4010272555881,1.0839634835720062,7.115641323725383,20.582740029869484,-15.447198710068488,20.928333311019777,-6.82092493062505,5.09996106415751,-17.090915100915915,0.0,-5.853308291046622,-1.297991470253057,-0.24926569158816303,0.22184619853464035,0.329780624013977,131.60455461328965,0.7246719584757503,0.005506374287387077,6.578317081543673e-07,-0.15654400416782746,0.0,0.9952519024299552,1.009352317523623,1.0,2433554.852828352,3321278.339411673,18691.219977939796,21047.74577601207,3510430.62227567,4244282.530772052,7,0.7788671205253831
