timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-01-25 00:00:00+00:00,0,0,0,2380077519,0.0,1457607,0.0,0.4577005505561828,22401,0.0,83.59410095214844,0.0,0.0,20497.0,1432947.0,83.5849838256836,0.4438808262348175,0.0,0.0,20852.0,1525087.0,83.57481384277344,0.4582205414772033,0.0,0.0,27179.85714285714,1662774.142857143,83.57861764090401,0.5173809017453875,0.0,0.0,23730.9,1492944.9,83.58334376017253,0.4252135435740153,0.0,0.0,0.0,7.428544024553996,9.28916426794164,-4.424665609240652,1.7209289666680005,-0.11348049115043057,3.1133861848888555,0.02307765759583802,0.010907612883981344,0.0,0.0,0.0,0.0,0.01536832948227507,0.0,0.0032067980085103754,-0.0008349476985048326,0.999943456207231,0.0,1.2167554622006742,0.0,0.0,7830.843302937722,6907.250889588737,387471.0375901472,373824.2974970933,0,0.0
2023-01-26 00:00:00+00:00,0,0,0,2380077519,0.0,1419632,0.0,0.4367304146289825,20629,0.0,83.60039520263672,0.0,0.0,22401.0,1457607.0,83.59410095214844,0.4577005505561828,0.0,0.0,19810.0,1464528.0,83.5755615234375,0.4238190948963165,0.0,0.0,27296.85714285714,1656360.4285714286,83.58216530936105,0.5192253759929112,0.0,0.0,23753.4,1499228.7666666666,83.58296585083008,0.42917199432849884,0.0,0.0,0.0,4.134275618374561,-7.91036114459176,-3.065561054483079,-2.605297587072508,3.046422374108615,-4.581627857278758,0.029714044089623748,0.007529539066264412,0.0,0.0,0.0,0.0,0.014531220392876187,0.0,0.005103519984657734,-0.0005291540975425666,0.9999904221935548,0.0,1.2098305174952382,0.0,0.0,7387.721318898948,6895.613181206429,360735.708030921,370843.83531761775,0,0.0
2023-01-27 00:00:00+00:00,0,0,0,2380077519,0.0,1717001,0.0,0.4971899688243866,26578,0.0,83.61199188232422,0.0,0.0,20629.0,1419632.0,83.60039520263672,0.4367304146289825,0.0,0.0,36664.0,1695641.0,83.5711669921875,0.696424126625061,0.0,0.0,25856.0,1659411.857142857,83.58799743652344,0.4907633534499577,0.0,0.0,23983.0,1515332.3,83.58289591471355,0.4355673134326935,0.0,0.0,0.0,-27.50927340170194,28.838043530951563,1.2597006087963214,20.946907367543144,-28.608164218287857,13.843678427289419,0.04885044879239242,0.013871560845357678,0.0,0.0,0.0,0.0,0.015479306372386287,0.0,0.006728036063059715,-0.00012724030932657993,1.0000610354756683,0.0,1.1267221811991945,0.0,0.0,7382.806201715418,6870.277347209971,354250.5549588875,369411.1054424542,0,0.0
2023-01-28 00:00:00+00:00,0,1,0,2380077519,0.0,2108207,0.0,0.5359275937080383,5407,0.0,83.62671661376953,0.0,0.0,26578.0,1717001.0,83.61199188232422,0.4971899688243866,0.0,0.0,29693.0,1632745.0,83.57205963134766,0.5849255919456482,0.0,0.0,22386.571428571428,1727335.0,83.59580557686942,0.48376363941601347,0.0,0.0,23467.866666666665,1543853.5,83.58336817423502,0.44281651775042213,0.0,0.0,0.0,-81.79032095106591,-79.65610655429303,29.120407657043824,22.7842616282693,-8.376791665864191,7.7913126395625865,0.06540102357530664,0.01761078897155599,0.0,0.0,0.0,0.0,0.002564737445261568,0.0,0.008599690028598684,0.00035997672924369925,1.000148802362313,0.0,1.0924697250988042,0.0,0.0,8841.827129559299,7647.809322275582,333286.52780301135,381264.9329372382,0,0.0
2023-01-29 00:00:00+00:00,0,1,0,2380077519,0.0,1772883,0.0,0.4112811684608459,27702,0.0,83.63992309570312,0.0,0.0,5407.0,2108207.0,83.62671661376953,0.5359275937080383,0.0,0.0,37940.0,2335473.0,83.5738525390625,0.5434781312942505,0.0,0.0,20924.0,1646965.0,83.60524422781808,0.4648783590112413,0.0,0.0,23464.533333333333,1555939.1333333333,83.58459854125977,0.4422721823056539,0.0,0.0,0.0,-26.984712704269896,412.33586092102826,-24.088910469099833,-15.9056487337344,-24.324246960698847,-23.258071931839563,0.07905649271073845,0.0157921803800809,0.0,0.0,0.0,0.0,0.01562538778622854,0.0,0.010190418788366691,0.0008603224367146282,1.000247003478136,0.0,1.051113720487092,0.0,0.0,8364.957995336028,7645.876678871167,269870.17039155844,382629.9806808694,0,0.0
2023-01-30 00:00:00+00:00,0,0,0,2380077519,0.0,1317940,0.0,0.3400890529155731,16782,0.0,83.64437866210938,0.0,0.0,27702.0,1772883.0,83.63992309570312,0.4112811684608459,0.0,0.0,23254.0,1620478.0,83.57859802246094,0.4714379906654358,0.0,0.0,19999.428571428572,1603745.2857142857,83.61464146205357,0.44611422504697523,0.0,0.0,23465.066666666666,1567195.2333333334,83.58628692626954,0.44189291894435884,0.0,0.0,0.0,-27.83177087812849,-39.419536495559896,-18.669676478174956,-25.661197044587823,-27.86133921122126,-17.309840810776212,0.07870512452334832,0.005327080945716212,0.0,0.0,0.0,0.0,0.012733498692278335,0.0,0.010576793125699063,0.0013089562947557253,1.000339224732031,0.0,1.0095527805982967,0.0,0.0,8147.058023578843,7645.393857531596,278684.9696191075,369864.7486522109,0,0.0
2023-01-31 00:00:00+00:00,0,0,0,2380077519,0.0,1139416,0.0,0.341314822435379,16782,0.0,83.64350891113281,0.0,0.0,16782.0,1317940.0,83.64437866210938,0.3400890529155731,0.0,0.0,20497.0,1432947.0,83.5849838256836,0.4438808262348175,0.0,0.0,19468.714285714286,1561812.2857142857,83.62300218854632,0.43146193878991257,0.0,0.0,23299.166666666668,1555597.3666666667,83.5881975809733,0.4416230241457621,0.0,0.0,0.0,-18.12460360052691,0.0,-20.484428244729212,-13.545684932546243,-23.10665334870312,0.36042604408974555,0.07001865977658284,-0.0010398199980388156,0.0,0.0,0.0,0.0,0.014728584881566626,0.0,0.009432928902768695,0.0016774568992684107,1.0004163818407414,0.0,0.9769914954604003,0.0,0.0,8333.977235086802,7737.13927835372,309551.3553645436,377824.2088863336,0,0.0
2023-02-01 00:00:00+00:00,0,0,0,2380077519,0.0,1180444,0.0,0.3464068472385406,16666,0.0,83.64419555664062,0.0,0.0,16782.0,1139416.0,83.64350891113281,0.341314822435379,0.0,0.0,22401.0,1457607.0,83.59410095214844,0.4577005505561828,0.0,0.0,18649.428571428572,1522217.5714285714,83.63015856061664,0.4155628383159637,0.0,0.0,23113.3,1549806.5333333334,83.59031728108724,0.441596790154775,0.0,0.0,0.0,-25.6015356457301,-0.6912167798832081,-19.014933380533982,3.60079198466583,-24.315833394214124,1.4918850481876467,0.059926004253418874,0.0008209190608399197,0.0,0.0,0.0,0.0,0.014118404499997883,0.0,0.0075748988560306,0.0019863684530122268,1.00047662553302,0.0,0.9410458761946918,0.0,0.0,8498.687460716807,7829.830905603587,330432.52769615286,382322.4627827356,0,0.0
2023-02-02 00:00:00+00:00,0,0,0,2380077519,0.0,1002442,0.0,0.3435505926609039,16421,0.0,83.64251708984375,0.0,0.0,16666.0,1180444.0,83.64419555664062,0.3464068472385406,0.0,0.0,20629.0,1419632.0,83.60039520263672,0.4367304146289825,0.0,0.0,18048.285714285714,1462619.0,83.63617597307477,0.4022514351776668,0.0,0.0,23025.4,1542291.9,83.59238179524739,0.44209524194399513,0.0,0.0,0.0,-20.39846817586892,-1.4700588023520922,-29.387193300799076,-15.079241370196295,-21.33577576620993,-0.8245375633899821,0.05038479436003662,-0.002006674564447586,0.0,0.0,0.0,0.0,0.01638098126277504,0.0,0.004647118704656356,0.002255999233089769,1.0005239015432608,0.0,0.9098750608780002,0.0,0.0,8640.99425114678,7891.4858904151215,365423.84506159823,390985.5492882439,0,0.0
2023-02-03 00:00:00+00:00,0,0,0,2380077519,0.0,1155300,0.0,0.4532903134822845,24696,0.0,83.64542388916016,0.0,0.0,16421.0,1002442.0,83.64251708984375,0.3435505926609039,0.0,0.0,26578.0,1717001.0,83.61199188232422,0.4971899688243866,0.0,0.0,17779.428571428572,1382376.0,83.64095197405133,0.39598005584308077,0.0,0.0,23255.0,1542309.4333333333,83.59449946085611,0.44633988042672473,0.0,0.0,0.0,-7.0810444728723,50.39278972047987,-32.71407529756826,15.248563009131711,-8.829553710808668,31.942812256970086,0.03998470325043968,0.0034752652329661515,0.0,0.0,0.0,0.0,0.021376247402192156,0.0,0.00218309674944493,0.002525876122666915,1.0005556886337597,0.0,0.8871715775531926,0.0,0.0,7690.010607460645,7834.44889244139,378247.66938108666,390967.58360364544,0,0.0
2023-02-04 00:00:00+00:00,0,1,0,2380077519,0.0,2425438,0.0,0.3928443491458893,21098,0.0,83.6465072631836,0.0,0.0,24696.0,1155300.0,83.64542388916016,0.4532903134822845,0.0,0.0,5407.0,2108207.0,83.62671661376953,0.5359275937080383,0.0,0.0,20021.0,1427694.7142857143,83.64377920968192,0.37553959233420237,0.0,0.0,23401.4,1586038.8333333333,83.59654032389322,0.4489119937022527,0.0,0.0,0.0,290.19789162197156,-14.569160997732421,15.047431300626556,109.9401021379728,-26.69824174795107,-13.334934045255654,0.023665462683974958,0.0012951981986253358,0.0,0.0,0.0,0.0,0.008698631464242143,0.0,0.0007446834019218653,0.0027978373051226043,1.0005650818276173,0.0,0.8365550433105255,0.0,0.0,7348.43033138132,7748.4133040923125,448993.163674502,414043.6690851012,0,0.0
2023-02-05 00:00:00+00:00,0,1,0,2380077519,0.0,2045694,0.0,0.4043816328048706,28833,0.0,83.66732788085938,0.0,0.0,21098.0,2425438.0,83.6465072631836,0.3928443491458893,0.0,0.0,27702.0,1772883.0,83.63992309570312,0.4112811684608459,0.0,0.0,20182.571428571428,1466667.7142857143,83.64769417898995,0.3745539443833487,0.0,0.0,23580.7,1609922.7666666666,83.59945729573568,0.44812413056691486,0.0,0.0,0.0,4.082737708468698,36.66224286662243,15.387986686092647,-15.656718497854815,-1.6775714973276568,2.936858754380789,0.03276519650179388,0.024891197919685304,0.0,0.0,0.0,0.0,0.01409447644932407,0.0,0.002716881888257385,0.0031392098533966073,1.0005769999568734,0.0,0.8358263231875203,0.0,0.0,6039.437740367923,7811.65003166691,416895.7041861444,419347.7581758133,0,0.0
2023-02-06 00:00:00+00:00,0,0,0,2380077519,0.0,1275505,0.0,0.3628855645656585,17477,0.0,83.66828918457031,0.0,0.0,28833.0,2045694.0,83.66732788085938,0.4043816328048706,0.0,0.0,16782.0,1317940.0,83.64437866210938,0.3400890529155731,0.0,0.0,20281.85714285714,1460605.5714285714,83.65110996791294,0.3778105889047895,0.0,0.0,23286.033333333333,1592883.6666666667,83.6025899251302,0.44754009942213696,0.0,0.0,0.0,4.141341913955432,-39.3854264211147,-3.219797562863258,-37.64927696908727,6.703100689261121,-10.26161053641017,0.028585928717972386,0.0011489594986313634,0.0,0.0,0.0,0.0,0.013702013161835381,0.0,0.00444984436035676,0.0034098590176160886,1.0005803653071776,0.0,0.8441938261903635,0.0,0.0,6038.073719925334,7871.374092386863,422993.83392754546,422292.8640832189,0,0.0
2023-02-07 00:00:00+00:00,0,0,0,2380077519,0.0,1196604,0.0,0.360589325428009,15803,0.0,83.6712875366211,0.0,0.0,17477.0,1275505.0,83.66828918457031,0.3628855645656585,0.0,0.0,16782.0,1139416.0,83.64350891113281,0.341314822435379,0.0,0.0,20142.0,1468775.2857142857,83.6550783429827,0.38056408933230806,0.0,0.0,22897.466666666667,1571625.4,83.60595728556315,0.4451935440301895,0.0,0.0,0.0,-5.833631271600526,-9.57830291239915,5.019062396876994,-6.1858636383236405,5.647133299134488,-0.6327722460930385,0.033210736672706354,0.003583618214264561,0.0,0.0,0.0,0.0,0.013206530141525398,0.0,0.005525861467638301,0.0036301507833148214,1.0005875305900964,0.0,0.8548284098803131,0.0,0.0,6146.12241244766,7945.594401641864,431881.5035621496,425756.1156251054,0,0.0
2023-02-08 00:00:00+00:00,0,0,0,2380077519,0.0,1201111,0.0,0.3783361315727234,16474,0.0,83.67021179199219,0.0,0.0,15803.0,1196604.0,83.6712875366211,0.360589325428009,0.0,0.0,16666.0,1180444.0,83.64419555664062,0.3464068472385406,0.0,0.0,20114.571428571428,1471727.7142857143,83.65879494803292,0.38512541566576275,0.0,0.0,22887.1,1572631.4666666666,83.60922139485677,0.4457441697518031,0.0,0.0,0.0,-1.152046081843272,4.246029234955384,1.7507819091799437,0.37664925071285715,9.21727863889361,4.921611621100941,0.031103455748993092,-0.0012856795450155722,0.0,0.0,0.0,0.0,0.013715623522202758,0.0,0.005592618669784488,0.003812497555879131,1.0005929196845649,0.0,0.8640055031571277,0.0,0.0,6157.6969346064625,7954.042764531773,439883.28769233223,424811.2270540326,0,0.0
2023-02-09 00:00:00+00:00,0,0,0,2380077519,0.0,1245401,0.0,0.4097003042697906,17810,0.0,83.66958618164062,0.0,0.0,16474.0,1201111.0,83.67021179199219,0.3783361315727234,0.0,0.0,16421.0,1002442.0,83.64251708984375,0.3435505926609039,0.0,0.0,20313.0,1506436.142857143,83.66266196114677,0.3945753744670323,0.0,0.0,22940.966666666667,1577388.7,83.61244786580404,0.44708961447079976,0.0,0.0,0.0,8.458680957310772,8.109748694913188,24.236713944547404,3.687419397541114,19.254722018243964,8.290028384729741,0.0323628373926077,-0.0007477097740848926,0.0,0.0,0.0,0.0,0.014300603339323367,0.0,0.0044234139578693266,0.00395071095433751,1.0006005576516945,0.0,0.8825420266898253,0.0,0.0,6159.873620171425,7912.516058635279,444678.22311760625,420140.493707155,0,0.0
2023-02-10 00:00:00+00:00,0,0,0,2380077519,0.0,1925632,0.0,0.5486565828323364,26954,0.0,83.66740417480469,0.0,0.0,17810.0,1245401.0,83.66958618164062,0.4097003042697906,0.0,0.0,24696.0,1155300.0,83.64542388916016,0.4532903134822845,0.0,0.0,20635.571428571428,1616483.5714285714,83.66580200195312,0.4081991272313254,0.0,0.0,23306.133333333335,1603669.4,83.61549479166666,0.4529892186323802,0.0,0.0,0.0,9.143181081956598,51.341942728804035,66.67809227040595,54.61943582829949,21.03867356384157,33.9165670892551,0.02627792964939868,-0.002607885296812551,0.0,0.0,0.0,0.0,0.01399747511597485,0.0,0.0024689265659896924,0.004053878359853683,1.0006016493762526,0.0,0.9011232727871967,0.0,0.0,6195.324847135844,7833.488093164333,456409.359570006,416298.124763441,0,0.0
2023-02-11 00:00:00+00:00,0,1,0,2380077519,0.0,2531321,0.0,0.4681439399719238,34811,0.0,83.67135620117188,0.0,0.0,26954.0,1925632.0,83.66740417480469,0.5486565828323364,0.0,0.0,21098.0,2425438.0,83.6465072631836,0.3928443491458893,0.0,0.0,22594.571428571428,1631609.7142857143,83.66935185023716,0.4189562116350446,0.0,0.0,23936.533333333333,1650387.1,83.61845118204752,0.45656805237134296,0.0,0.0,0.0,64.99668214996682,29.14966238777177,4.365520784287202,31.454036908402028,19.167792788606654,-14.67450594409736,0.02970708377589837,0.0047234958538089344,0.0,0.0,0.0,0.0,0.013752102656240495,0.0,0.0003076280866377821,0.004187858674895769,1.000608725316842,0.0,0.9176205156253304,0.0,0.0,6140.817161590796,7976.510220137268,510612.43728143524,439290.93463038455,0,0.0
2023-02-12 00:00:00+00:00,0,1,0,2380077519,0.0,2129051,0.0,0.48863285779953,34873,0.0,83.66580200195312,0.0,0.0,34811.0,2531321.0,83.67135620117188,0.4681439399719238,0.0,0.0,28833.0,2045694.0,83.66732788085938,0.4043816328048706,0.0,0.0,23457.428571428572,1643517.857142857,83.66913386753627,0.4309921009199959,0.0,0.0,24225.0,1671527.1,83.62118581136068,0.4557181636492411,0.0,0.0,0.0,20.94821905455555,0.17810462210221534,4.074754093231925,-15.891702395705643,20.83458252301824,4.376627801448207,-0.0018237452359182171,-0.006638113054358019,0.0,0.0,0.0,0.0,0.0163795905407665,0.0,-0.0003618512834797748,0.004254119839101393,1.0005733960324812,0.0,0.9457426438058842,0.0,0.0,6959.670825549158,8214.82470272811,532084.6062087624,446744.54225347214,0,0.0
2023-02-13 00:00:00+00:00,0,0,0,2380077519,0.0,2109362,0.0,0.4475044310092926,20625,0.0,83.66680908203125,0.0,0.0,34873.0,2129051.0,83.66580200195312,0.48863285779953,0.0,0.0,17477.0,1275505.0,83.66828918457031,0.3628855645656585,0.0,0.0,23907.14285714286,1762640.2857142857,83.6689224243164,0.44308051041194363,0.0,0.0,23634.166666666668,1664868.4666666666,83.6240447998047,0.45252591868241626,0.0,0.0,0.0,18.012244664416087,-40.8568233303702,65.37465552859456,-0.9247782227856494,23.31833357574178,-8.417040756418192,-0.0017690125536096168,0.0012036938080273174,0.0,0.0,0.0,0.0,0.00977783340278558,0.0,-0.0007316044398693307,0.0042715919163665815,1.0005366593378633,0.0,0.9791273651286669,0.0,0.0,6820.066046939388,7790.331886530837,546788.954192419,438322.94783520745,0,0.0
