timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-14 00:00:00+00:00,0,0,0,7444224664,640687,219919,0.1310036927461624,8.179389238357544,9993,0.011882666979724,95.5789794921875,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219919.0,9993.0,640687.0,95.5789794921875,0.1310036927461624,8.179389238357544,219919.0,9993.0,640687.0,95.5789794921875,0.1310036927461624,8.179389238357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0051030618371,0.34325443897809854,0.015597295407437005,3.719256656219327e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-04-15 00:00:00+00:00,0,0,0,7444224664,2633840,774276,0.1308829188346862,7.639767050743103,9837,0.0383816368830769,95.50715637207033,355,219919.0,9993.0,640687.0,95.5789794921875,0.1310036927461624,8.179389238357544,0.0,0.0,0.0,0.0,0.0,0.0,497097.5,9915.0,1637263.5,95.5430679321289,0.1309433057904243,7.9095781445503235,497097.5,9915.0,1637263.5,95.5430679321289,0.1309433057904243,7.9095781445503235,0.0,252.07326333786528,0.0,-1.5610927649354567,0.0,311.0962139078833,0.0,-0.09219122678488789,0.0,-0.07514530966826749,0.7885567597870256,0.7885567597870256,78.7025818255743,0.29397218738716574,0.003734849597982566,9.866968863524428e-06,0.0,0.0,1.0,1.0,1.0,391989.59389823093,391989.59389823093,110.30865786510141,110.30865786510141,1409372.0022423107,1409372.0022423107,2,1.0
2025-04-16 00:00:00+00:00,0,0,0,7444224664,2789415,803662,0.1424762159585952,7.643555303414662,10966,0.0351727737987819,95.52832794189452,288,774276.0,9837.0,2633840.0,95.50715637207033,0.1308829188346862,7.639767050743103,0.0,0.0,0.0,0.0,0.0,0.0,599285.6666666666,10265.333333333334,2021314.0,95.53815460205078,0.13478760917981458,7.820903864171769,599285.6666666666,10265.333333333334,2021314.0,95.53815460205078,0.13478760917981458,7.820903864171769,0.0,3.795287468551267,0.0,11.47707634441395,0.0,5.9067748990067726,0.0,8.857761751594273,0.0,0.022167521920257727,0.5487692675209934,0.5487692675209934,73.28002188383331,0.28811120320525874,0.003931288843256079,9.51089611368778e-06,-0.025325775146506534,0.0,1.0,1.0,1.0,328869.55633249687,328869.55633249687,611.7878172482132,611.7878172482132,1198185.745201052,1198185.745201052,3,1.0
2025-04-17 00:00:00+00:00,0,0,0,7444224664,2937145,856056,0.1403293907642364,7.70991325378418,11412,0.0332317655429608,95.53504180908205,263,803662.0,10966.0,2789415.0,95.52832794189452,0.1424762159585952,7.643555303414662,0.0,0.0,0.0,0.0,0.0,0.0,663478.25,10552.0,2250271.75,95.5373764038086,0.13617305457592005,7.793156211574872,663478.25,10552.0,2250271.75,95.5373764038086,0.13617305457592005,7.793156211574872,0.0,6.519407412568956,0.0,4.06711654203904,0.0,5.296092549871578,0.0,-1.5067954885766177,0.0,0.00702814267994345,0.4485969998592504,0.4485969998592504,75.00709716989398,0.29145844299193846,0.00388540440277739,9.00630828763059e-06,-0.011064147949227955,0.0,1.0,1.0,1.0,297634.3524218657,297634.3524218657,760.4169908675105,760.4169908675105,1080178.6851298802,1080178.6851298802,4,1.0
2025-04-18 00:00:00+00:00,0,0,0,7444224664,3388932,937312,0.1226442232728004,7.258100628852844,11850,0.0322305980494969,95.55147552490234,263,856056.0,11412.0,2937145.0,95.53504180908205,0.1403293907642364,7.70991325378418,0.0,0.0,0.0,0.0,0.0,0.0,718245.0,10811.6,2478003.8,95.54019622802734,0.1334672883152961,7.686145095030467,718245.0,10811.6,2478003.8,95.54019622802734,0.1334672883152961,7.686145095030467,0.0,9.491902398908492,0.0,3.83806519453207,0.0,15.38184189067955,0.0,-12.602611181536705,0.0,0.017201767549490654,0.39731715122495537,0.39731715122495537,79.09138469327483,0.2765802687748622,0.00349667579736749,7.743518577948715e-06,-0.0027122497558669236,-0.0027122497558669236,1.0,1.0,1.0,285371.05728156806,285371.05728156806,877.8589294413993,877.8589294413993,1065081.6526645739,1065081.6526645739,5,1.0
2025-04-19 00:00:00+00:00,0,1,0,7444224664,3586171,987809,0.124307245016098,7.164909144242604,12598,0.0303410252922331,95.53876495361328,221,937312.0,11850.0,3388932.0,95.55147552490234,0.1226442232728004,7.258100628852844,0.0,0.0,0.0,0.0,0.0,0.0,763172.3333333334,11109.333333333334,2662698.3333333335,95.53995768229167,0.13194061443209643,7.599272436565823,763172.3333333334,11109.333333333334,2662698.3333333335,95.53995768229167,0.13194061443209643,7.599272436565823,0.0,5.387427025366143,0.0,6.312236286919837,0.0,5.820093173896668,0.0,1.3559723392748024,0.0,-0.013302328634112737,0.3642126503142404,0.3642126503142404,78.40376220334947,0.2754494207193632,0.0035129380297431356,7.253327202845288e-06,-0.001754324776778768,-0.001754324776778768,1.0,1.0,1.0,277957.01816983626,277957.01816983626,1071.6248721762042,1071.6248721762042,1054604.933296572,1054604.933296572,6,1.0
2025-04-20 00:00:00+00:00,0,1,0,7444224664,3731330,1033630,0.1286148279905319,7.59024566411972,11306,0.028512162864464,95.5634536743164,196,987809.0,12598.0,3586171.0,95.53876495361328,0.124307245016098,7.164909144242604,0.0,0.0,0.0,0.0,0.0,0.0,801809.1428571428,11137.42857142857,2815360.0,95.54331425258091,0.1314655020833015,7.597982897644951,801809.1428571428,11137.42857142857,2815360.0,95.54331425258091,0.1314655020833015,7.597982897644951,0.0,4.638649779461423,0.0,-10.255596126369259,0.0,4.047743400970005,0.0,3.4652710498700667,0.0,0.0258415740617135,0.3411738165964522,0.3411738165964522,91.41505262226939,0.27701375192927136,0.003030017974819173,7.343283690330224e-06,0.0014209747314450738,0.0014209747314450738,1.0,1.0,1.0,273556.28545050137,273556.28545050137,981.0752361810069,981.0752361810069,1044014.0783201474,1044014.0783201474,7,1.0
2025-04-21 00:00:00+00:00,0,0,0,7444224664,3262261,922821,0.142199695110321,7.562498390674591,11836,0.0232637945713838,95.56631469726562,174,1033630.0,11306.0,3731330.0,95.5634536743164,0.1286148279905319,7.59024566411972,219919.0,9993.0,640687.0,95.5789794921875,0.1310036927461624,8.179389238357544,902223.7142857143,11400.714285714286,3189870.5714285714,95.54150499616351,0.133064930992467,7.509855633690243,816935.625,11224.75,2871222.625,95.5461893081665,0.13280727621167893,7.593547334273656,319.61858684333777,-10.720373828159014,18.442910037025918,4.687776401910493,409.18170651191616,-12.57109395309447,8.546325778657549,10.562442396446814,-0.013250606973591594,0.002993846328491756,0.3144094416918913,0.3144094416918913,77.96071639773591,0.2828776474728271,0.003628157395083534,8.194969767381566e-06,0.008980342320039966,0.0028640202113603117,0.999950973324662,1.104400012284584,1.001940065244448,256852.27375446627,256852.27375446627,941.2797898909454,941.2797898909454,979398.3441167101,979398.3441167101,7,0.8927962617184099
2025-04-22 00:00:00+00:00,0,0,0,7444224664,3054715,873424,0.1513980329036712,7.433545251687368,12036,0.0204214710802666,95.60684204101562,146,922821.0,11836.0,3262261.0,95.56631469726562,0.142199695110321,7.562498390674591,774276.0,9837.0,2633840.0,95.50715637207033,0.1308829188346862,7.639767050743103,916387.7142857143,11714.857142857143,3249995.5714285714,95.55574580601284,0.1359956615737506,7.4803953766822815,823212.1111111111,11314.888888888889,2891610.6666666665,95.55292850070529,0.13487291584412253,7.575769325097402,12.805252907232045,-5.3528257376024175,22.354376334248236,1.6897600540723312,15.979520396075685,-6.362029279692827,15.67440140519556,6.468605847722797,0.10437507798572998,0.042407561574786534,0.292755660885983,0.292755660885983,72.56160172800531,0.285926416727447,0.0039401371518661635,8.51079972715158e-06,0.0110737936837356,0.006048329671225439,1.0000294842382307,1.1131854134760502,1.0083244713929493,241000.0056376786,241000.0056376786,921.0764686556219,921.0764686556219,918182.730772176,918182.730772176,7,0.8450064336367946
2025-04-23 00:00:00+00:00,0,0,0,7444224664,3047631,871677,0.1720782816410064,7.489350199699402,13998,0.018987810420984,95.64154052734376,128,873424.0,12036.0,3054715.0,95.60684204101562,0.1513980329036712,7.433545251687368,803662.0,10966.0,2789415.0,95.52832794189452,0.1424762159585952,7.643555303414662,926104.1428571428,12148.0,3286883.5714285714,95.57191903250558,0.14022452809980931,7.458366076151529,828058.6,11583.2,2907212.7,95.56178970336914,0.1385934524238109,7.567127412557602,8.463134999539612,-0.2000174027734558,27.649097209556817,16.30109670987039,9.256994746210223,-0.23190379462568744,20.776847197439462,13.659522743266583,0.11851205594022307,0.03629289032813787,0.27502071779991394,0.27502071779991394,62.26709050646475,0.2860178000493498,0.004593074229434525,8.591877045995656e-06,0.016349247523718566,0.009232168486622701,1.0001059976918376,1.118404111565465,1.011768778737185,227733.27055239183,227733.27055239183,1214.0946146546128,1214.0946146546128,867075.8217953094,867075.8217953094,7,0.8433162737149658
