timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-02-24 00:00:00+00:00,0,0,0,1318971886,0.0,89.844970703125,3.409714460372925,27158,0.0,0.0,1498837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27158.0,1498837.0,89.844970703125,3.409714460372925,0.0,0.0,27158.0,1498837.0,89.844970703125,3.409714460372925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018119369805142383,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-02-25 00:00:00+00:00,0,0,0,1318971886,0.0,89.92037963867188,3.1089727878570557,24678,0.0,0.0,2126910,0.0,0.0,27158.0,1498837.0,89.844970703125,3.409714460372925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25918.0,1812873.5,89.88267517089844,3.2593436241149902,0.0,0.0,25918.0,1812873.5,89.88267517089844,3.2593436241149902,0.0,0.0,0.0,0.0,-9.131747551366075,0.0,41.90402291910327,0.0,-8.820142449200175,0.0,0.0839322835287648,0.0,0.0,0.0,0.0,0.011602742192785688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1753.624817342638,1753.624817342638,444114.6773801785,444114.6773801785,0,0.0
2020-02-26 00:00:00+00:00,0,0,0,1318971886,0.0,89.96905517578125,2.880244255065918,23005,0.0,0.0,1884148,0.0,0.0,24678.0,2126910.0,89.92037963867188,3.1089727878570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24947.0,1836631.6666666667,89.91146850585938,3.1329771677652993,0.0,0.0,24947.0,1836631.6666666667,89.91146850585938,3.1329771677652993,0.0,0.0,0.0,0.0,-6.779317610827462,0.0,-11.413835094103653,0.0,-7.357045184972333,0.0,0.05413181895468355,0.0,0.0,0.0,0.0,0.012209756234777611,0.0,0.06204223632812584,0.0,1.0,0.0,1.0,0.0,0.0,2089.5269799646044,2089.5269799646044,316721.1309375068,316721.1309375068,0,0.0
2020-02-27 00:00:00+00:00,0,0,0,1318971886,0.0,90.00440216064453,2.5944454669952393,20920,0.0,0.0,1685361,0.0,0.0,23005.0,1884148.0,89.96905517578125,2.880244255065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23940.25,1798814.0,89.93470191955566,2.9983442425727844,0.0,0.0,23940.25,1798814.0,89.93470191955566,2.9983442425727844,0.0,0.0,0.0,0.0,-9.063247120191264,0.0,-10.550498156195797,0.0,-9.922727475907688,0.0,0.039287936051146666,0.0,0.0,0.0,0.0,0.012412763548721284,0.0,0.052696990966782,0.0,1.0,0.0,1.0,0.0,0.0,2639.1155557623215,2639.1155557623215,269435.6203313388,269435.6203313388,0,0.0
2020-02-28 00:00:00+00:00,0,0,0,1318971886,0.0,90.02422332763672,2.4097349643707275,21700,0.0,0.0,1709836,0.0,0.0,20920.0,1685361.0,90.00440216064453,2.5944454669952393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23492.2,1781018.4,89.95260620117188,2.880622386932373,0.0,0.0,23492.2,1781018.4,89.95260620117188,2.880622386932373,0.0,0.0,0.0,0.0,3.728489483747599,0.0,1.452211128654346,0.0,-7.119459821926199,0.0,0.022022441698799078,0.0,0.0,0.0,0.0,0.012691268232001063,0.0,0.04425277709960516,0.04425277709960516,1.0,0.0,1.0,0.0,0.0,2495.4843618023338,2495.4843618023338,236706.74266758858,236706.74266758858,0,0.0
2020-02-29 00:00:00+00:00,0,1,0,1318971886,0.0,90.05703735351562,2.3653838634490967,34507,0.0,0.0,2538104,0.0,0.0,21700.0,1709836.0,90.02422332763672,2.4097349643707275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25328.0,1907199.3333333333,89.97001139322917,2.79474929968516,0.0,0.0,25328.0,1907199.3333333333,89.97001139322917,2.79474929968516,0.0,0.0,0.0,0.0,59.01843317972351,0.0,48.44137098528747,0.0,-1.8404970495671358,0.0,0.036450218247896515,0.0,0.0,0.0,0.0,0.013595576227145844,0.0,0.040206037248885884,0.040206037248885884,1.0,0.0,1.0,0.0,0.0,5020.251348289247,5020.251348289247,374638.26985595946,374638.26985595946,0,0.0
2020-03-01 00:00:00+00:00,0,1,0,1318971886,0.0,90.0949935913086,2.4412946701049805,35013,0.0,0.0,2479140,0.0,0.0,34507.0,2538104.0,90.05703735351562,2.3653838634490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26711.571428571428,1988905.142857143,89.9878659929548,2.744255781173706,0.0,0.0,26711.571428571428,1988905.142857143,89.9878659929548,2.744255781173706,0.0,0.0,0.0,0.0,1.4663691424928293,0.0,-2.3231514547867205,0.0,3.209238374747092,0.0,0.0421468870266839,0.0,0.0,0.0,0.0,0.014123036971273518,0.0,0.038519723074777974,0.038519723074777974,1.0,0.0,1.0,0.0,0.0,5865.349573473658,5865.349573473658,404589.1778954831,404589.1778954831,0,0.0
2020-03-02 00:00:00+00:00,0,0,0,1318971886,0.0,90.1104507446289,1.8574897050857544,14228,0.0,0.0,1284387,0.0,0.0,35013.0,2479140.0,90.0949935913086,2.4412946701049805,0.0,0.0,27158.0,1498837.0,89.844970703125,3.409714460372925,0.0,0.0,24864.428571428572,1958269.4285714286,90.02579171316964,2.522509387561253,0.0,0.0,25151.125,1900840.375,90.00318908691406,2.633410021662712,0.0,0.0,0.0,-47.61028058030783,-59.363664924456636,-14.307759949881138,-48.1922360173286,-45.52359950743211,-23.91374430003246,0.2954868140378597,0.017156506376392322,0.0,0.0,0.0,0.0,0.011077649433037368,0.0,0.031240190778461838,0.035895211356026545,1.0002511313930638,0.0,0.9578870615706713,0.0,0.0,6997.689056038429,6997.689056038429,449834.41463560075,449834.41463560075,0,0.0
2020-03-03 00:00:00+00:00,0,0,0,1318971886,0.0,90.11418151855467,1.7421603202819824,12655,0.0,0.0,1135782,0.0,0.0,14228.0,1284387.0,90.1104507446289,1.8574897050857544,0.0,0.0,24678.0,2126910.0,89.92037963867188,3.1089727878570557,0.0,0.0,23146.85714285714,1816679.7142857143,90.05347769601005,2.327250463621957,0.0,0.0,23762.666666666668,1815833.888888889,90.01552157931857,2.534382277064853,0.0,0.0,0.0,-48.7195072534241,-11.055664886140004,-46.599432980238944,-11.57011087779618,-43.96347478220245,-6.208884199358056,0.21552609170640835,0.004140223353599204,0.0,0.0,0.0,0.0,0.011142093163923039,0.0,0.025651659284321934,0.03252614339192237,1.0004216619092523,0.0,0.9182712823880769,0.0,0.0,7758.675434634445,7758.675434634445,492028.50491141377,492028.50491141377,0,0.0
2020-03-04 00:00:00+00:00,0,0,0,1318971886,0.0,90.11170196533205,1.6711496114730835,11668,0.0,0.0,1051118,0.0,0.0,12655.0,1135782.0,90.11418151855467,1.7421603202819824,0.0,0.0,23005.0,1884148.0,89.96905517578125,2.880244255065918,0.0,0.0,21527.285714285714,1697675.4285714286,90.07385580880302,2.154522657394409,0.0,0.0,22553.2,1739362.3,90.02513961791992,2.448059010505676,0.0,0.0,0.0,-49.28059117583135,-7.799288818648753,-44.21255655075929,-7.454247381979995,-41.978892639616184,-4.076014588451038,0.1585509476253799,-0.0027515682668899366,0.0,0.0,0.0,0.0,0.011100550936668445,0.0,0.019829613821850382,0.02890157988577153,1.0005411398537103,0.0,0.8800942494230833,0.0,0.0,8254.488486743305,8254.488486743305,523136.66674207716,523136.66674207716,0,0.0
2020-03-05 00:00:00+00:00,0,0,0,1318971886,0.0,90.11151885986328,1.635734796524048,11872,0.0,0.0,1022464,0.0,0.0,11668.0,1051118.0,90.11170196533205,1.6711496114730835,0.0,0.0,20920.0,1685361.0,90.00440216064453,2.5944454669952393,0.0,0.0,20234.714285714286,1602975.857142857,90.0891581944057,2.017563990184239,0.0,0.0,21582.18181818182,1674189.7272727273,90.0329922762784,2.3742113546891646,0.0,0.0,0.0,-43.25047801147227,1.7483716146726058,-39.332641493424845,-2.7260497869887157,-36.95243097869092,-2.1191887731594528,0.11901273343004615,-0.00020319832471082933,0.0,0.0,0.0,0.0,0.011611155394072169,0.0,0.013942990984234946,0.025602514093573316,1.000623837070248,0.0,0.8497828073307238,0.0,0.0,8467.264113256204,8467.264113256204,541319.5742588829,541319.5742588829,0,0.0
2020-03-06 00:00:00+00:00,0,0,0,1318971886,0.0,90.11172485351562,1.661336064338684,13895,0.0,0.0,1131339,0.0,0.0,11872.0,1022464.0,90.11151885986328,1.635734796524048,0.0,0.0,21700.0,1709836.0,90.02422332763672,2.4097349643707275,0.0,0.0,19119.714285714286,1520333.4285714286,90.10165841238839,1.9106498616082328,0.0,0.0,20941.583333333332,1628952.1666666667,90.03955332438152,2.3148050804932914,0.0,0.0,0.0,-35.967741935483865,17.040094339622634,-33.833478766384616,10.648296663745626,-31.057311741645353,1.5651233848567037,0.097197757053058,0.00022859857979895537,0.0,0.0,0.0,0.0,0.012281895804974631,0.0,0.007084437779020332,0.022722417658030247,1.0006897533996324,0.0,0.8254042112267475,0.0,0.0,8372.650188216538,8372.650188216538,539393.4711729182,539393.4711729182,0,0.0
2020-03-07 00:00:00+00:00,0,1,0,1318971886,0.0,90.11480712890624,1.8215357065200808,25200,0.0,0.0,1256119,0.0,0.0,13895.0,1131339.0,90.11172485351562,1.661336064338684,0.0,0.0,34507.0,2538104.0,90.05703735351562,2.3653838634490967,0.0,0.0,17790.14285714286,1337192.7142857143,90.1099112374442,1.8329572677612305,0.0,0.0,21269.153846153848,1600272.6923076923,90.04534207857571,2.276861282495352,0.0,0.0,0.0,-26.971339148578554,81.360201511335,-50.50955358803264,11.029408515042793,-22.991961910824944,9.642819753339072,0.06414798564140511,0.003420504263584867,0.0,0.0,0.0,0.0,0.020061777537177975,0.0,0.0021187918526878765,0.020334222814542047,1.000717073836114,0.0,0.8050368644998787,0.0,0.0,8102.742147427147,8102.742147427147,526680.6745320775,526680.6745320775,0,0.0
