timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-27 00:00:00+00:00,1,1,0,4491246195,0.0,94.10392761230467,21613,0.0,0.3260660469532013,0.0,596657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21613.0,596657.0,94.10392761230467,0.3260660469532013,0.0,0.0,21613.0,596657.0,94.10392761230467,0.3260660469532013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622343117832996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,4491246195,0.0,94.03618621826172,14805,0.0,0.3199305236339569,0.0,1146430,0.0,0.0,21613.0,596657.0,94.10392761230467,0.3260660469532013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18209.0,871543.5,94.0700569152832,0.3229982852935791,0.0,0.0,18209.0,871543.5,94.0700569152832,0.3229982852935791,0.0,0.0,0.0,0.0,-31.499560449729323,0.0,92.14221906388427,0.0,-1.8816811430001468,0.0,-0.0719857244662947,0.0,0.0,0.0,0.0,0.012913991334847016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4813.982966318015,4813.982966318015,388748.2164132718,388748.2164132718,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,4491246195,0.0,93.7346420288086,15188,0.0,0.3342367708683014,0.0,1179039,0.0,0.0,14805.0,1146430.0,94.03618621826172,0.3199305236339569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17202.0,974042.0,93.958251953125,0.3267444471518199,0.0,0.0,17202.0,974042.0,93.958251953125,0.3267444471518199,0.0,0.0,0.0,0.0,2.5869638635596104,0.0,2.844395209476369,0.0,4.471673121978426,0.0,-0.32066824653355086,0.0,0.0,0.0,0.0,0.01288166644049396,0.0,-0.1846427917480418,0.0,1.0,0.0,1.0,0.0,0.0,3824.8350291221714,3824.8350291221714,327231.44009859447,327231.44009859447,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,4491246195,0.0,93.6130142211914,15118,0.0,0.3377620577812195,0.0,1153928,0.0,0.0,15188.0,1179039.0,93.7346420288086,0.3342367708683014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16681.0,1019013.5,93.8719425201416,0.32949884980916977,0.0,0.0,16681.0,1019013.5,93.8719425201416,0.32949884980916977,0.0,0.0,0.0,0.0,-0.46089017645509767,0.0,-2.1297853590932947,0.0,1.0547274328195133,0.0,-0.12975758479966126,0.0,0.0,0.0,0.0,0.01310132599146048,0.0,-0.1774284362792989,0.0,1.0,0.0,1.0,0.0,0.0,3292.2139460652716,3292.2139460652716,281916.0989402107,281916.0989402107,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,4491246195,0.0,93.77462005615234,14853,0.0,0.339240550994873,0.0,1231378,0.0,0.0,15118.0,1153928.0,93.6130142211914,0.3377620577812195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16315.4,1061486.4,93.85247802734375,0.3314471900463104,0.0,0.0,16315.4,1061486.4,93.85247802734375,0.3314471900463104,0.0,0.0,0.0,0.0,-1.7528773647307871,0.0,6.711857238926511,0.0,0.43773217849447654,0.0,0.1726318037138519,0.0,0.0,0.0,0.0,0.012062086490024599,0.0,-0.10817871093750117,-0.10817871093750117,1.0,0.0,1.0,0.0,0.0,2966.0278656816427,2966.0278656816427,261968.03488841918,261968.03488841918,0,0.0
2023-09-01 00:00:00+00:00,0,0,0,4491246195,0.0,93.69139099121094,14571,0.0,0.3128714561462402,0.0,1214375,0.0,0.0,14853.0,1231378.0,93.77462005615234,0.339240550994873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16024.666666666666,1086967.8333333333,93.82563018798828,0.3283512343962987,0.0,0.0,16024.666666666666,1086967.8333333333,93.82563018798828,0.3283512343962987,0.0,0.0,0.0,0.0,-1.8986063421530974,0.0,-1.3808107664746272,0.0,-7.772978428227861,0.0,-0.08875436113904289,0.0,0.0,0.0,0.0,0.011998754916105062,0.0,-0.08482883998325706,-0.08482883998325706,1.0,0.0,1.0,0.0,0.0,2746.8185718512004,2746.8185718512004,242482.2090607199,242482.2090607199,0,0.0
2023-09-02 00:00:00+00:00,0,1,0,4491246195,0.0,93.63299560546876,23802,0.0,0.3722126185894012,0.0,1790493,0.0,0.0,14571.0,1214375.0,93.69139099121094,0.3128714561462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.714285714286,1187471.4285714286,93.79811096191406,0.3346171464238848,0.0,0.0,17135.714285714286,1187471.4285714286,93.79811096191406,0.3346171464238848,0.0,0.0,0.0,0.0,63.351863290096766,0.0,47.44152341739578,0.0,18.966627117120005,0.0,-0.06232737621287843,0.0,0.0,0.0,0.0,0.013293537984489196,0.0,-0.07365744454520051,-0.07365744454520051,1.0,0.0,1.0,0.0,0.0,3863.741438652683,3863.741438652683,345983.85321132024,345983.85321132024,0,0.0
2023-09-03 00:00:00+00:00,0,1,0,4491246195,0.0,93.71804809570312,19439,0.0,0.3110189735889435,0.0,1591020,0.0,0.0,23802.0,1790493.0,93.63299560546876,0.3722126185894012,0.0,0.0,21613.0,596657.0,94.10392761230467,0.3260660469532013,0.0,0.0,16825.14285714286,1329523.2857142857,93.74298531668526,0.3324675645147051,0.0,0.0,17423.625,1237915.0,93.7881031036377,0.33166737481951714,0.0,0.0,0.0,-10.058760930921206,-18.330392403999664,166.65571676859568,-11.140674663346905,-4.614731740657884,-16.440507909798253,-0.41005676000189784,0.09083602386570355,0.0,0.0,0.0,0.0,0.01221794055515295,0.0,-0.03854751586914147,-0.055776868547709836,0.9995189391249061,0.0,1.0024126270955152,0.0,0.0,3668.6504306274337,3668.6504306274337,350657.33750282694,350657.33750282694,0,0.0
2023-09-04 00:00:00+00:00,0,0,1,4491246195,0.0,93.66543579101562,14720,0.0,0.2729864418506622,0.0,1058836,0.0,0.0,19439.0,1591020.0,93.71804809570312,0.3110189735889435,0.0,0.0,14805.0,1146430.0,94.03618621826172,0.3199305236339569,0.0,0.0,16813.0,1317009.857142857,93.69002096993583,0.3257612671170916,0.0,0.0,17123.222222222223,1218017.3333333333,93.77447340223524,0.32514727115631104,0.0,0.0,0.0,-0.5741303613644,-24.27594012037656,-7.640588609858434,-33.449233824841926,-14.673211311654965,-12.22836385170083,-0.39426357252043687,-0.05613892495260897,0.0,0.0,0.0,0.0,0.013902045357311843,0.0,-0.00497055053711668,-0.04722162882487248,0.9990994091543745,0.0,1.001888362644401,0.0,0.0,3548.0696081734986,3548.0696081734986,333397.287857145,333397.287857145,0,0.0
2023-09-05 00:00:00+00:00,0,0,0,4491246195,0.0,93.73046875,8396,0.0,0.2253065705299377,0.0,730653,0.0,0.0,14720.0,1058836.0,93.66543579101562,0.2729864418506622,0.0,0.0,15188.0,1179039.0,93.7346420288086,0.3342367708683014,0.0,0.0,15842.714285714286,1252954.7142857143,93.68942478724888,0.31019980992589674,0.0,0.0,16250.5,1169280.9,93.77007293701172,0.3151632010936737,0.0,0.0,0.0,-44.71951540690019,-42.96195652173913,-38.02978527427846,-30.994696062468595,-32.590729037794965,-17.466021754592433,-0.004452226752316157,0.06943111771717803,0.0,0.0,0.0,0.0,0.011491075119002976,0.0,0.005737577165887354,-0.03674325654000605,0.9991399372183809,0.0,0.9842513619910158,0.0,0.0,4336.644254361762,4336.644254361762,350079.6110202649,350079.6110202649,0,0.0
2023-09-06 00:00:00+00:00,0,0,0,4491246195,0.0,93.7081527709961,7090,0.0,0.1941040605306625,0.0,621361,0.0,0.0,8396.0,730653.0,93.73046875,0.2253065705299377,0.0,0.0,15118.0,1153928.0,93.6130142211914,0.3377620577812195,0.0,0.0,14695.857142857143,1176873.7142857143,93.70301600864956,0.2896772388901029,0.0,0.0,15417.727272727272,1119470.0,93.7644438310103,0.3041578246788545,0.0,0.0,0.0,-53.10226220399523,-15.555026202953792,-46.152532913665326,-14.958126497804013,-42.532307564163816,-13.848912584255569,0.10162961912527635,-0.023808671077307775,0.0,0.0,0.0,0.0,0.011410417759695637,0.0,-0.0031716482979913955,-0.030371995405718603,0.9993448708289525,0.0,0.952391210701086,0.0,0.0,4955.24465775221,4955.24465775221,370934.6896608619,370934.6896608619,0,0.0
2023-09-07 00:00:00+00:00,0,0,0,4491246195,0.0,93.69400024414062,6477,0.0,0.1669782698154449,0.0,537278,0.0,0.0,7090.0,621361.0,93.7081527709961,0.1941040605306625,0.0,0.0,14853.0,1231378.0,93.77462005615234,0.339240550994873,0.0,0.0,13499.285714285714,1077716.5714285714,93.69149889264789,0.265068341578756,0.0,0.0,14672.666666666666,1070954.0,93.75857353210449,0.2927261951069037,0.0,0.0,0.0,-56.392647949909104,-8.645980253878705,-56.36774410457228,-13.532069119239864,-50.77880007983819,-13.974870304649079,-0.08597188873006312,-0.015102770076003136,0.0,0.0,0.0,0.0,0.012055189203374783,0.0,0.006091526576451389,-0.026072442114768092,0.9992846026029434,0.0,0.9055163016140491,0.0,0.0,5383.642875048512,5383.642875048512,391573.4388022947,391573.4388022947,0,0.0
2023-09-08 00:00:00+00:00,0,0,0,4491246195,0.0,93.663818359375,6306,0.0,0.1434972286224365,0.0,539145,0.0,0.0,6477.0,537278.0,93.69400024414062,0.1669782698154449,0.0,0.0,14571.0,1214375.0,93.69139099121094,0.3128714561462402,0.0,0.0,12318.57142857143,981255.1428571428,93.68755994524274,0.24087202336106975,0.0,0.0,14029.076923076924,1030045.6153846154,93.75128467266376,0.2812470438388677,0.0,0.0,0.0,-56.72225653695697,-2.640111162575265,-55.60308800823469,0.34749235963504876,-54.13540423599268,-14.062333511397107,-0.02942920533490767,-0.03221325238219608,0.0,0.0,0.0,0.0,0.011696275220441216,0.0,0.003110340663364367,-0.023609287136200773,0.9993202788885132,0.0,0.8564428627348358,0.0,0.0,5652.699406206125,5652.699406206125,402874.32936101756,402874.32936101756,0,0.0
2023-09-09 00:00:00+00:00,0,1,0,4491246195,0.0,93.71441650390624,9849,0.0,0.1510004103183746,0.0,753469,0.0,0.0,6306.0,539145.0,93.663818359375,0.1434972286224365,0.0,0.0,23802.0,1790493.0,93.63299560546876,0.3722126185894012,0.0,0.0,10325.285714285714,833108.8571428572,93.69919150216239,0.2092702793223517,0.0,0.0,13730.5,1010290.1428571428,93.74865123203823,0.27194371287311825,0.0,0.0,0.0,-58.62112427527099,56.184586108468125,-57.91834986230049,39.752571200697396,-59.43167889078267,5.228799028363218,0.08695748535114678,0.05402101410931781,0.0,0.0,0.0,0.0,0.013071522422923275,0.0,-0.0018070765904025323,-0.019940805959181088,0.9994724219578006,0.0,0.7695352729849345,0.0,0.0,5544.651584392629,5544.651584392629,394063.9762142996,394063.9762142996,0,0.0
2023-09-10 00:00:00+00:00,0,1,0,4491246195,0.0,93.74115753173828,9545,0.0,0.1466557085514068,0.0,847187,0.0,0.0,9849.0,753469.0,93.71441650390624,0.1510004103183746,0.0,0.0,19439.0,1591020.0,93.71804809570312,0.3110189735889435,0.0,0.0,8911.857142857143,726847.0,93.70249285016742,0.1857898128884179,0.0,0.0,13451.466666666667,999416.6,93.74815165201822,0.2635911792516708,0.0,0.0,0.0,-50.89767992180667,-3.086607777439332,-46.75195786350894,12.43820250070009,-52.84670036072028,-2.877278119845683,0.02465846921135828,0.028534593533890984,0.0,0.0,0.0,0.0,0.011266684608375,0.0,0.005383082798552633,-0.016389247349333395,0.9995129631779804,0.0,0.7048407819103463,0.0,0.0,5148.883997826802,5451.1572279479815,379245.247375293,382057.6388586636,0,0.0
2023-09-11 00:00:00+00:00,0,0,0,4491246195,0.0,93.74849700927734,4608,0.0,0.1218480914831161,0.0,429160,0.0,0.0,9545.0,847187.0,93.74115753173828,0.1466557085514068,0.0,0.0,14720.0,1058836.0,93.66543579101562,0.2729864418506622,0.0,0.0,7467.285714285715,636893.2857142857,93.71435873849052,0.16419861997876845,0.0,0.0,12898.75,963775.5625,93.74817323684692,0.2547322362661361,0.0,0.0,0.0,-68.69565217391305,-51.72341540073337,-59.46869959087149,-49.34294317547365,-55.364782713357855,-16.915548200154085,0.08867862254657854,0.007829514518831182,0.0,0.0,0.0,0.0,0.010737229151763557,0.0,0.0050182342529368745,-0.013489409054022666,0.9996393049892185,0.0,0.6445930141610305,0.0,0.0,5558.789669829808,5711.570612945853,409300.66260291677,395678.3714687082,0,0.0
2023-09-12 00:00:00+00:00,0,0,0,4491246195,0.0,93.75997924804688,4022,0.0,0.1144128665328025,0.0,381384,0.0,0.0,4608.0,429160.0,93.74849700927734,0.1218480914831161,0.0,0.0,8396.0,730653.0,93.73046875,0.2253065705299377,0.0,0.0,6842.428571428572,586997.7142857143,93.71857452392578,0.14835666226489197,0.0,0.0,12376.588235294117,929517.2352941176,93.74886770809398,0.24647815569358708,0.0,0.0,0.0,-52.09623630300143,-12.717013888888884,-47.80230834609589,-11.132444775841178,-49.21902798320751,-6.102044652331595,0.03148442383829053,0.012247917711571965,0.0,0.0,0.0,0.0,0.01054577395545184,0.0,0.012207576206750908,-0.011009683796005443,0.9996768687994982,0.0,0.6019059248776745,0.0,0.0,5879.632258441465,5934.497525684288,433790.6395186822,408323.4606353045,0,0.0
2023-09-13 00:00:00+00:00,0,0,0,4491246195,0.0,93.75892639160156,4181,0.0,0.1217772811651229,0.0,378903,0.0,0.0,4022.0,381384.0,93.75997924804688,0.1144128665328025,0.0,0.0,7090.0,621361.0,93.7081527709961,0.1941040605306625,0.0,0.0,6426.857142857143,552360.8571428572,93.725827898298,0.13802426521267205,0.0,0.0,11921.277777777777,898927.5555555555,93.7494265238444,0.23955032933089462,0.0,0.0,0.0,-41.02961918194641,3.953257086026851,-39.020472800835584,-0.6505254546598671,-37.26185797855279,6.436701444071424,0.05418271420796206,-0.0011229273446433652,0.0,0.0,0.0,0.0,0.01103445727677723,0.0,0.015042168753491533,-0.009094844538610512,0.9997482797877125,0.0,0.5761806531353876,0.0,0.0,6063.136312137509,6072.737068780102,450759.0502274047,416849.64838334714,0,0.0
2023-09-14 00:00:00+00:00,0,0,0,4491246195,0.0,93.7390365600586,4280,0.0,0.1212441250681877,0.0,380959,0.0,0.0,4181.0,378903.0,93.75892639160156,0.1217772811651229,0.0,0.0,6477.0,537278.0,93.69400024414062,0.1669782698154449,0.0,0.0,6113.0,530029.5714285715,93.73226165771484,0.13149081596306386,0.0,0.0,11519.105263157895,871666.052631579,93.74887968364514,0.23332368700127848,0.0,0.0,0.0,-33.92002470279451,2.3678545802439555,-29.09462140642275,0.542619087207008,-27.38927933425439,-0.4378124489511914,0.04806744914360728,-0.02121380044380894,0.0,0.0,0.0,0.0,0.01123477530449391,0.0,0.011910574776789935,-0.007894669917591295,0.9998227389384665,0.0,0.5635553665939771,0.0,0.0,6145.376333937106,6156.497551320491,454815.45365911676,422173.77427409,0,0.0
