timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-01 00:00:00+00:00,0,0,1,5421899973,9.607362667719524,39694,0.0050170148718789,79.95905303955078,0.0023832865990698,221,27672.0,35142.0,263.0,39610.0,79.96552276611328,0.0029011762235313,9.935702363650003,41279.0,243.0,42038.0,79.8586196899414,0.0031497015152126,9.378516594568888,35957.42857142857,247.0,39042.42857142857,79.93199266706195,0.002700129756703928,9.960452658789498,33474.73333333333,281.1,40201.2,79.68228505452474,0.0037597178714349404,9.995090268477046,-32.9634923326631,-21.256616015024754,-9.053497942386834,-15.969581749049432,-5.575907512250822,0.21206765968189156,-24.33293797653928,-17.851022639056612,0.12576394382888267,-0.008090644991365359,0.17489566599647405,0.2904975878152804,124.64864864864865,0.6971155057312004,0.00556745182012848,0.0003471745986239123,0.014566693987167142,0.020594361573623543,1.0031337908089148,1.0741662439360804,0.7181735037138284,6579.025282694222,9724.329286093092,47.417539760336574,59.097435617391426,7141.7768497362395,10165.472997798255,5,0.4836155822366696
2025-01-02 00:00:00+00:00,0,0,0,5421899973,10.117238203684488,32352,0.0050712689353656,79.9768295288086,0.0025091443676501,228,28150.0,27672.0,221.0,39694.0,79.95905303955078,0.0023832865990698,9.607362667719524,37057.0,253.0,40633.0,79.89667510986328,0.0028035154100507,9.576046268145245,34685.0,243.42857142857142,37859.42857142857,79.94344329833984,0.0026580767506467003,10.037765792437963,33773.166666666664,283.23333333333335,40473.0,79.70073572794597,0.0037484063611675834,10.008462227474558,-24.03594462584667,1.7273778548713592,-9.881422924901184,3.167420814479649,-20.37998671030935,-18.49649821131657,-10.500068640438698,5.280849085855754,0.1003225964473442,0.02223199072783899,0.17401484455163493,0.2784198912237226,122.92576419213974,0.8700893271103144,0.0070472599140728835,0.00035939178727876413,0.014325278145924226,0.020708608998605747,1.003045236260081,1.0269987514742966,0.7091218225920258,6549.185400650072,9403.121389613987,48.258917071595164,55.78696135721379,7577.030290784935,9826.178388577007,5,0.491969450706933
2025-01-03 00:00:00+00:00,0,0,0,5421899973,10.46899926662445,34957,0.0060026376498523,79.98790740966797,0.0026350002735853,258,33517.0,28150.0,228.0,32352.0,79.9768295288086,0.0025091443676501,10.117238203684488,42059.0,262.0,40823.0,79.88125610351562,0.0029687311034649,9.87084186077118,33464.71428571428,242.85714285714286,37021.42857142857,79.95867919921875,0.002610400917806757,10.123216850417,34329.46666666667,286.6,40944.13333333333,79.71954396565755,0.0037317226097608163,10.009199035167693,-20.30956513469174,19.06571936056838,-1.526717557251911,13.157894736842103,-14.369350611175069,8.052052423343214,-11.241531086803114,5.015889382764693,0.13351230483173993,0.013851362856764915,0.17601065171146532,0.2575934859377834,129.40926640926642,0.9587791063561989,0.007380284913324561,0.00031233961652319504,0.0102054050990481,0.020650464356011967,1.0029997064918512,0.9748102005385348,0.6995163335503305,6606.006635655901,8843.046989051605,47.17561299589528,50.724135586863206,7888.840613504281,9168.357178956296,5,0.5857669655184466
2025-01-04 00:00:00+00:00,0,1,0,5421899973,10.264897187550863,40579,0.006063930619128,80.0240707397461,0.002626099390909,263,34102.0,33517.0,258.0,34957.0,79.98790740966797,0.0026350002735853,10.46899926662445,41927.0,254.0,39006.0,79.90425109863281,0.0025656935758888,10.219897111256918,32346.85714285714,244.14285714285714,37246.142857142855,79.97579629080636,0.0026190303199525,10.129645432744708,34865.8,290.03333333333336,41506.833333333336,79.73991038004557,0.00372776785710201,10.005957358413273,-18.663391132205977,1.745382940000595,3.543307086614167,1.9379844961240345,4.032712915961656,16.082615785107414,2.3543659144593665,-0.3377943738954281,0.14995402555664228,0.04521099657339711,0.17474946752308465,0.23776574085476718,129.17424242424244,0.8403647116806309,0.006481025135534746,0.00030099689726859405,0.009436198643281084,0.020501596962120398,1.0029581913202126,0.9277531891669527,0.7025733415676132,6443.911579123393,8289.892767494142,42.93599888205725,45.02526749108413,6644.150306600771,8572.026872064867,5,0.5959908422027648
2025-01-05 00:00:00+00:00,0,1,0,5421899973,10.151943445205688,42226,0.0081314560640484,80.0402603149414,0.0031267895828932,258,46057.0,34102.0,263.0,40579.0,80.0240707397461,0.002626099390909,10.264897187550863,36731.0,266.0,36710.0,79.96073913574219,0.0028434763662517,10.365503748257956,33679.142857142855,243.0,38034.142857142855,79.98715645926339,0.002659503636615571,10.099136818022956,35827.066666666666,289.5,42002.63333333333,79.76009877522786,0.00370877951694027,10.008068727122414,25.389997549753616,35.056594921118986,-3.007518796992481,-1.9011406844106515,15.02587850721875,4.058749599546574,9.963621291319757,19.06592696824361,0.09945028029847425,0.02023088184048838,0.18418993101948222,0.2186175460225618,177.82625482625483,1.0907002628649916,0.006109834939730504,0.00022041650625745121,0.014192036220008258,0.02033380799086799,1.0028467578090068,0.9400474554752698,0.7170832411223119,6889.05864356703,7832.42539585339,35.966788710001765,45.31556024148878,5218.106367824812,8144.583689889195,5,0.8049249375207536
2025-01-06 00:00:00+00:00,0,0,0,5421899973,10.374422987302143,32851,0.0048126126327082,80.02709197998047,0.0032477013301104,265,27437.0,46057.0,258.0,42226.0,80.0402603149414,0.0031267895828932,10.151943445205688,31114.0,210.0,36821.0,79.95645141601562,0.0024350290186703,10.147814591725668,33153.857142857145,250.85714285714286,37467.0,79.99724796840123,0.0027755996811070142,10.131509445962452,35376.4,288.43333333333334,41651.53333333333,79.7798589070638,0.0036961058077091533,10.023379014597998,-11.81783120138844,-40.428165099767675,26.190476190476186,2.7131782945736482,-10.78189076885473,-22.201960877184668,33.37423518196416,3.8669614315818723,0.08834879826931097,-0.016452139097400398,0.16322419365701538,0.22375361204484293,103.14661654135338,0.8351698526725923,0.008066479970778034,0.0003781041980939625,0.01408440726144008,0.01980937410382221,1.0027248614414155,0.9371744197503744,0.7509524417071088,5811.16603693194,7915.597281143181,23.283253426226956,45.50913764504225,4693.7601558983215,8308.365421766732,5,0.4795085548506615
2025-01-07 00:00:00+00:00,0,0,0,5421899973,10.560275038083397,32181,0.0060717166434884,80.04964447021484,0.0031352338846772,214,34820.0,27437.0,265.0,32851.0,80.02709197998047,0.0032477013301104,10.374422987302143,35142.0,263.0,39610.0,79.96552276611328,0.0029011762235313,9.935702363650003,33107.857142857145,243.85714285714286,36405.71428571428,80.00926535470145,0.002809036489842143,10.220734113738649,35523.833333333336,286.5,41241.3,79.79815114339193,0.003665013704448893,10.04000391960144,-0.9162825109555572,26.908918613551048,-18.63117870722434,-19.24528301886792,-18.755364806866947,-2.0395117348025904,8.067681626764678,-3.4629860939022095,0.10519746659769513,0.028181069280908133,0.16369873081407937,0.22127832971318356,161.95348837209303,1.0819712882978063,0.006649679945311043,0.0003032731695839693,0.015166146414626124,0.01962591559523717,1.0026456027900967,0.9319899919638124,0.7664463809323019,5812.053280954968,7860.654505009515,20.11505368164358,47.42307746089522,3580.004249030524,8465.825540330385,5,0.6085391216204408
2025-01-08 00:00:00+00:00,0,0,0,5421899973,10.633955121040344,30893,0.0047052311422033,80.04621887207031,0.0034281865227967,258,27128.0,34820.0,214.0,32181.0,80.04964447021484,0.0031352338846772,10.560275038083397,27672.0,221.0,39694.0,79.95905303955078,0.0023832865990698,9.607362667719524,33030.142857142855,249.14285714285714,35148.42857142857,80.02171761648995,0.002958307907517415,10.367390178498768,35457.933333333334,285.8333333333333,41189.433333333334,79.81570078531901,0.0036414364740872934,10.061307209067873,-1.9658860942468936,-22.090752441125794,16.74208144796381,20.560747663551403,-22.172116692699152,-4.002361641962649,43.84281454587653,9.343884663636892,0.109013087581733,-0.004279342109769768,0.17276192343411098,0.2234859974755667,104.74131274131274,0.8780993073088625,0.008351136142940377,0.0003919774087154095,0.011952263968330712,0.019306204077663997,1.002581156704056,0.931530401014428,0.8124013500081445,5959.2127665240605,7924.351599422145,20.284379309115238,47.686536329727666,3818.24485885825,8526.10176795182,5,0.4741082507558678
2025-01-09 00:00:00+00:00,0,0,0,5421899973,10.682745456695557,30646,0.0045201505880843,80.05133056640625,0.0034233431797474,273,26199.0,27128.0,258.0,30893.0,80.04621887207031,0.0034281865227967,10.633955121040344,28150.0,228.0,32352.0,79.9768295288086,0.0025091443676501,10.117238203684488,32751.428571428572,255.57142857142858,34904.71428571428,80.03236062186105,0.0030889077378170285,10.44817692892892,35405.53333333333,285.8666666666667,41098.36666666667,79.83317133585612,0.0036127846688031695,10.081665155622693,-6.930728241563056,-3.424506045414333,19.736842105263165,5.813953488372103,-5.27324431256182,-0.7995338749878567,36.43468362697195,-0.14128003295892366,0.09315327706360677,0.006385928539742736,0.18675227629183863,0.22544280487472304,95.61678832116789,0.8548634450354031,0.008907886579436813,0.0004077383762097541,0.008712496076312597,0.018836832523877137,1.002495069188307,0.925037006591114,0.8549935910905841,6296.953270353134,7981.922742752169,21.33523629333236,47.67688179265989,4033.3545775633575,8626.41219016994,5,0.45787238504692496
2025-01-10 00:00:00+00:00,0,0,0,5421899973,10.49065681298574,40405,0.0068179882094636,80.02870178222656,0.0039399191737174,323,39759.0,26199.0,273.0,30646.0,80.05133056640625,0.0034233431797474,10.682745456695557,33517.0,258.0,34957.0,79.98790740966797,0.0026350002735853,10.46899926662445,33643.142857142855,264.85714285714283,35683.0,80.03818838936942,0.0032753247235501855,10.451270864123389,36008.23333333333,288.43333333333334,41392.166666666664,79.84890899658203,0.00361410932770615,10.092382208506267,18.623385147835435,51.75770067559831,25.1937984496124,18.315018315018317,15.584861401149986,31.84428636689942,49.52253376264619,15.089810365086365,0.051000674826573444,-0.028267842669915666,0.18147445168766094,0.21057032525153987,122.71296296296296,0.9839875266049597,0.007993862297678563,0.0002638495174292188,0.0019700186593198123,0.01819073737529619,1.0023704693672835,0.9343180640300651,0.9062605545552247,6089.18078946694,7582.265404733339,28.953164149808106,47.52907156339329,3999.3553938020696,8439.512598621957,5,0.6948566035757353
2025-01-11 00:00:00+00:00,0,1,0,5421899973,10.625420888264976,50199,0.0067351438314214,80.02218627929688,0.0035712313838303,336,39593.0,39759.0,323.0,40405.0,80.02870178222656,0.0039399191737174,10.49065681298574,34102.0,263.0,40579.0,80.0240707397461,0.002626099390909,10.264897187550863,34427.57142857143,275.2857142857143,37057.28571428572,80.03791918073382,0.0034103435796817997,10.502774249939693,36228.26666666667,289.96666666666664,42011.53333333333,79.86399205525716,0.0035973297199233902,10.1150533080101,16.10169491525424,-0.4175155310747303,27.756653992395442,4.024767801857587,23.706843441188784,24.239574310110147,35.989955147666784,-9.35775008651345,-0.0023548670191386734,-0.008141457732768753,0.1758253913300163,0.20943576134130112,117.486646884273,0.7887051792828685,0.006693227091633466,0.0002683593698101979,-0.001761300223215682,0.017383038241818794,1.002177791530335,0.9502958489661321,0.9480208502417808,5870.320017204824,7587.494611409015,36.33694574910839,48.316830317747694,5432.629756014458,8379.065336458689,5,0.6919554693371083
2025-01-12 00:00:00+00:00,0,1,0,5421899973,10.506216247876486,49880,0.0073594584870668,80.02308654785156,0.0041222083382308,336,43625.0,39593.0,336.0,50199.0,80.02218627929688,0.0035712313838303,10.625420888264976,46057.0,258.0,42226.0,80.0402603149414,0.0031267895828932,10.151943445205688,34080.142857142855,286.42857142857144,38150.71428571428,80.03546578543526,0.003552546259015743,10.553384650321235,36588.2,289.56666666666666,42416.46666666667,79.8790766398112,0.0035882812070970266,10.127940668000116,-5.280413400785977,10.183618316369047,30.232558139534895,0.0,18.126272912423637,-0.6354708261120723,31.83516923503835,15.428206553492863,-0.02145641083908245,0.0011250236922277779,0.18992033650743204,0.20979934688337934,129.45103857566767,0.8745815039794711,0.006736031755578276,0.00024082465153524242,-0.0030160631452281076,0.016385709191854923,1.0019578236529854,0.9314517482998032,0.9900412074698589,6434.433172180187,7676.1804636384595,41.690117942576684,47.867405462873435,6403.724862132176,8458.280116745555,5,0.7624215732536396
2025-01-13 00:00:00+00:00,0,0,0,5421899973,10.59235453605652,40157,0.0059058080477285,80.00836181640625,0.004214190877974,312,35278.0,43625.0,336.0,49880.0,80.02308654785156,0.0041222083382308,10.506216247876486,27437.0,265.0,32851.0,80.02709197998047,0.0032477013301104,10.374422987302143,35200.28571428572,293.14285714285717,39194.42857142857,80.0327900477818,0.0036906161944248285,10.584517728714717,36434.23333333333,287.4,41739.46666666667,79.89196370442708,0.0035676854740206935,10.167378110355802,28.578197324780398,-19.133524355300857,17.73584905660377,-7.14285714285714,22.239810051444397,-19.492782678428235,29.75918810338223,2.231389881246959,-0.023404778445412777,-0.018400604226265216,0.18705125046293453,0.21007209397885843,112.70926517571885,0.8784800039842622,0.00776931122067832,0.0003002453169323541,-0.007116317749023943,0.015445139782050544,1.0017627097498283,0.9661321920030993,1.0344567146681782,6392.8639478753175,7653.815688847655,40.281700368969105,45.168344117809184,6414.8325768495815,7746.5590569612505,5,0.6165434558450864
2025-01-14 00:00:00+00:00,0,0,0,5421899973,10.528658429781595,38118,0.0057646214940508,80.02911376953125,0.0039829318411648,268,34658.0,35278.0,312.0,40157.0,80.00836181640625,0.004214190877974,10.59235453605652,34820.0,214.0,32181.0,80.04964447021484,0.0031352338846772,10.560275038083397,35177.142857142855,300.85714285714283,40042.57142857143,80.0298570905413,0.0038117159024944856,10.580001070385888,35682.2,284.7,41023.36666666667,79.90399831136068,0.003539008422133777,10.189544139968024,-0.46524985640437055,-1.7574692442882234,25.233644859813076,-14.102564102564108,18.448774121375976,-5.077570535647579,27.037790087385382,-5.487626059320316,-0.025647460172339986,0.025937230376760212,0.187114348174061,0.18421701080551273,128.84014869888475,0.9092053831422651,0.007030614654109499,0.00030377848263889884,-0.005102430071147645,0.014785922753798818,1.001575124922913,0.9858456837622921,1.077057595753413,6388.551632532878,6573.268222964466,40.217881868368494,43.758073146760495,6404.32949540496,6994.98049334655,5,0.6057078942309373
2025-01-15 00:00:00+00:00,0,0,0,5421899973,10.372865597407024,39525,0.0041407134960065,80.02172088623047,0.0042298971675336,285,25055.0,34658.0,268.0,38118.0,80.02911376953125,0.0039829318411648,10.528658429781595,27128.0,258.0,30893.0,80.04621887207031,0.0034281865227967,10.633955121040344,34881.0,304.7142857142857,41275.71428571428,80.02635737827846,0.003926245994599758,10.5427025670097,35267.86666666667,283.3666666666667,40898.333333333336,79.9160758972168,0.0035139168069387,10.214119577407837,-7.641551164848126,-27.707888510589186,10.465116279069765,6.343283582089554,27.941604894312633,3.6911695262080935,23.38585253181811,6.200591328637328,-0.030604800807643162,-0.009237742307222074,0.19514630105216224,0.1940001722658435,87.6048951048951,0.6338865556848656,0.007210443758538684,0.00041398729236139144,-0.0036367688860198507,0.013858492196733753,1.001379966168553,0.9890306189959509,1.1173417614346641,6626.304164398199,6841.972208782134,37.475046642788094,43.09210931316164,6401.504516238993,6986.846155126232,5,0.4378790261975917
2025-01-16 00:00:00+00:00,0,0,0,5421899973,10.99546786149343,36262,0.0070746469550139,80.0174789428711,0.0042505557648837,303,43075.0,25055.0,285.0,39525.0,80.02172088623047,0.0042298971675336,10.372865597407024,26199.0,273.0,30646.0,80.05133056640625,0.0034233431797474,10.682745456695557,37291.857142857145,309.0,42078.0,80.02152143205915,0.0040444192210478,10.587377196266539,35868.3,281.76666666666665,40753.066666666666,79.92740147908529,0.00349978179826086,10.247390627861023,64.41467231573723,71.92177210137697,10.989010989010994,6.315789473684208,18.32539319976505,-8.255534471853254,24.163881378592556,0.48839478909001866,-0.04228739646878754,-0.005300989921730448,0.1946867648150594,0.18691861095830356,141.6940789473684,1.1878498745277555,0.008355624189945675,0.0002552574023004325,-0.001020431518554546,0.012868812908982554,1.0011775680333919,1.0396884475388335,1.1556203941221665,6818.250346365576,6704.452813435721,35.236407245978114,41.3502143874135,6208.559322631702,7037.950333154812,5,0.7528093814991523
