timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-20 00:00:00+00:00,1,0,0,7917550094,0.0104545857757329,38825,1278,82.69230651855469,155832,0.0453471013460826,10.830781334324888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38825.0,1278.0,155832.0,82.69230651855469,0.0104545857757329,10.830781334324888,38825.0,1278.0,155832.0,82.69230651855469,0.0104545857757329,10.830781334324888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.355746677091478,0.24914491795704377,0.008201087061148794,0.00027895691892867894,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-06-21 00:00:00+00:00,1,1,0,7917550094,0.0093289362266659,47602,1185,82.3033676147461,177079,0.046116907368436,12.281644701957704,0.0,38825.0,1278.0,155832.0,82.69230651855469,0.0104545857757329,10.830781334324888,0.0,0.0,0.0,0.0,0.0,0.0,43213.5,1231.5,166455.5,82.49783706665039,0.0098917610011994,11.556213018141296,43213.5,1231.5,166455.5,82.49783706665039,0.0098917610011994,11.556213018141296,0.0,22.60656793303284,0.0,-7.276995305164324,0.0,13.634555161969297,0.0,-10.76704111682596,0.0,-0.47034472756098955,0.1436189204409346,0.1436189204409346,40.136593591905566,0.2688163541901965,0.006691890670883217,0.0002580014852416382,0.0,0.0,1.0,1.0,1.0,6206.276218474328,6206.276218474328,65.76093065034893,65.76093065034893,15023.897779870575,15023.897779870575,2,1.0
2025-06-22 00:00:00+00:00,1,1,0,7917550094,0.0100193452090024,38744,1135,82.54776763916016,176635,0.0321360361767297,14.941823720932009,0.0,47602.0,1185.0,177079.0,82.3033676147461,0.0093289362266659,12.281644701957704,0.0,0.0,0.0,0.0,0.0,0.0,41723.666666666664,1199.3333333333333,169848.66666666666,82.51448059082031,0.009934289070467067,12.684749919071534,41723.666666666664,1199.3333333333333,169848.66666666666,82.51448059082031,0.009934289070467067,12.684749919071534,0.0,-18.6084618293349,0.0,-4.2194092827004255,0.0,-0.25073554741104065,0.0,7.4007257157898465,0.0,0.2969502117557088,0.12201581267005755,0.12201581267005755,34.105633802816904,0.21934373513892977,0.006425643696641681,0.00038564521153521767,-0.072269439697268,0.0,1.0,1.0,1.0,5090.947095907924,5090.947095907924,72.56950691119053,72.56950691119053,12140.819261208586,12140.819261208586,2,0.813915381706651
2025-06-23 00:00:00+00:00,1,0,0,7917550094,0.0141146974638104,66378,1557,82.90992736816406,158193,0.0481438667774717,13.550671776135763,0.0,38744.0,1135.0,176635.0,82.54776763916016,0.0100193452090024,14.941823720932009,0.0,0.0,0.0,0.0,0.0,0.0,47887.25,1288.75,166934.75,82.61334228515625,0.0109793911688029,12.901230383337591,47887.25,1288.75,166934.75,82.61334228515625,0.0109793911688029,12.901230383337591,0.0,71.32459219492051,0.0,37.1806167400881,0.0,-10.440739377813003,0.0,40.87445007013353,0.0,0.43872746575899235,0.2716617194242256,0.2716617194242256,42.60462130937099,0.41959872055830183,0.009842345474543915,0.00020414094481893013,0.08972625732420507,0.0,1.0,1.0,1.0,13009.132673497748,13009.132673497748,188.39386932700333,188.39386932700333,11499.129079340459,11499.129079340459,3,1.0
2025-06-24 00:00:00+00:00,1,0,0,7917550094,0.0170072019100189,86334,1823,83.67140197753906,206190,0.0555111512951387,13.46929101149241,0.0,66378.0,1557.0,158193.0,82.90992736816406,0.0141146974638104,13.550671776135763,0.0,0.0,0.0,0.0,0.0,0.0,55576.6,1395.6,174785.8,82.82495422363282,0.0121849533170461,13.014842508968556,55576.6,1395.6,174785.8,82.82495422363282,0.0121849533170461,13.014842508968556,0.0,30.064177890264855,0.0,17.08413615928066,0.0,30.34078625476475,0.0,20.49285472554252,0.0,0.9184359865539893,0.36987206529277816,0.36987206529277816,47.33223684210526,0.418708867021354,0.008841317031296226,0.0001560119419875185,0.2564750671386689,0.2564750671386689,1.0,1.0,1.0,20556.231823950613,20556.231823950613,289.31609011598374,289.31609011598374,20183.34480952055,20183.34480952055,4,1.0
2025-06-25 00:00:00+00:00,1,0,0,7917550094,0.0204636827111244,122602,2103,83.81962585449219,280138,0.068306160427453,12.10829649368922,0.0,86334.0,1823.0,206190.0,83.67140197753906,0.0170072019100189,13.46929101149241,0.0,0.0,0.0,0.0,0.0,0.0,66747.5,1513.5,192344.5,82.99073282877605,0.013564741549392483,12.863751506421998,66747.5,1513.5,192344.5,82.99073282877605,0.013564741549392483,12.863751506421998,0.0,42.00894201589176,0.0,15.35929786066923,0.0,35.86400892380814,0.0,20.32363006797311,0.0,0.17714998607638588,0.4938965692131784,0.4938965692131784,58.27091254752852,0.4376470252267624,0.007506987602583003,9.876019749671069e-05,0.28865312848773145,0.28865312848773145,1.0,1.0,1.0,32966.36125355663,32966.36125355663,387.7699060009686,387.7699060009686,46644.845377597725,46644.845377597725,5,1.0
2025-06-26 00:00:00+00:00,1,0,0,7917550094,0.0182507578283548,132296,2020,83.69905853271484,323968,0.0628448324984319,12.995596289634705,0.0,122602.0,2103.0,280138.0,83.81962585449219,0.0204636827111244,12.10829649368922,0.0,0.0,0.0,0.0,0.0,0.0,76111.57142857143,1585.857142857143,211147.85714285713,83.09192221505302,0.014234172446387099,12.882586475452385,76111.57142857143,1585.857142857143,211147.85714285713,83.09192221505302,0.014234172446387099,12.882586475452385,0.0,7.906885695176258,0.0,-3.9467427484545903,0.0,15.645860254588806,0.0,-10.813913184681144,0.0,-0.14384139817880115,0.5121447835934045,0.5121447835934045,65.46066303809995,0.40836005914146106,0.006235164475613408,9.823046848858783e-05,0.2563002450125595,0.2563002450125595,1.0,1.0,1.0,38980.14427823967,38980.14427823967,402.4344371329027,402.4344371329027,65483.44584047832,65483.44584047832,6,1.0
2025-06-27 00:00:00+00:00,1,0,0,7917550094,0.0152420243248343,229873,1758,83.0996322631836,225253,0.0962831178987959,13.38455319404602,0.0,132296.0,2020.0,323968.0,83.69905853271484,0.0182507578283548,12.995596289634705,38825.0,1278.0,155832.0,82.69230651855469,0.0104545857757329,10.830781334324888,103404.14285714286,1654.4285714285713,221065.14285714287,83.15011160714286,0.014918092239115872,13.24741102684112,95331.75,1607.375,212911.0,83.09288597106934,0.014360153931193,12.94533231527659,492.0746941403735,73.7565761625446,37.5586854460094,-12.970297029702971,44.54861645875046,-30.470602034768866,45.79271385590391,-16.485526419325247,0.49257997724070357,-0.7161684731459173,0.6844637221613501,0.6844637221613501,130.68391131324617,1.0205057401866338,0.007804522894155043,5.822560704579909e-05,0.20003836495536073,0.17150933401925678,1.0006886947709754,1.0846768558968325,1.0388532261280934,65251.12444515529,65251.12444515529,377.52007988223056,377.52007988223056,60830.649873234135,60830.649873234135,7,1.0
2025-06-28 00:00:00+00:00,1,1,0,7917550094,0.0205287113785743,335685,2420,83.13491821289062,296979,0.1261839447136676,13.476332664489746,0.0,229873.0,1758.0,225253.0,83.0996322631836,0.0152420243248343,13.38455319404602,47602.0,1185.0,177079.0,82.3033676147461,0.0093289362266659,12.281644701957704,144558.85714285713,1830.857142857143,238193.7142857143,83.26890454973493,0.016518060117959928,13.418080735774266,122037.66666666667,1697.6666666666667,222251.88888888888,83.09755622016058,0.015045549203124255,13.004332354078052,605.1909583630941,46.03063430676939,104.21940928270041,37.65642775881683,67.709892195009,31.84241719311174,120.05415065326397,34.68494040602097,1.0103482059651947,0.04246222124699717,0.8253120863621438,0.8253120863621438,138.65551425030978,1.130328641659371,0.008148696881944912,4.014564999579889e-05,0.07744707380022257,0.12285868326822934,1.002062014063571,1.1845429455620844,1.0978702003466847,100719.16129143452,100719.16129143452,445.06123174233005,445.06123174233005,63427.847319699504,63427.847319699504,8,1.0
2025-06-29 00:00:00+00:00,1,1,0,7917550094,0.0221162512898445,336850,2474,83.79854583740234,266092,0.1146695673477725,15.260320862134298,0.0,335685.0,2420.0,296979.0,83.13491821289062,0.0205287113785743,13.476332664489746,38744.0,1135.0,176635.0,82.54776763916016,0.0100193452090024,14.941823720932009,187145.42857142858,2022.142857142857,250973.2857142857,83.44758714948382,0.018246189558080227,13.463580327374595,143518.9,1775.3,226635.9,83.16765518188477,0.01575261941179628,13.229931204883675,769.4249432170143,0.3470515513055439,117.97356828193833,2.231404958677685,50.64511563393439,-10.400398681388246,120.7354954690353,7.733266263011074,1.5152174722758094,0.7982537768453923,0.8135136631200391,0.8135136631200391,136.1010101010101,1.265910790588253,0.009297501249563123,4.530288128025239e-05,0.031174795968194696,0.12758756695371679,1.0033658754354304,1.3039775846346968,1.1582955876161554,116754.58606595859,116754.58606595859,486.14813700261266,486.14813700261266,61386.29446464415,61386.29446464415,9,1.0
