timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,ccu_playing,daily_rpv,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-06-24 00:00:00+00:00,1,0,0,4161970303,89.5270004272461,0.0089612668380141,608,0.0059760839639796,0.0,116200.0,38909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116200.0,608.0,38909.0,89.5270004272461,0.0089612668380141,0.0,116200.0,608.0,38909.0,89.5270004272461,0.0089612668380141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.80459770114942,2.986378822924698,0.01562580313544076,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-06-25 00:00:00+00:00,1,0,0,4161970303,89.52725982666016,0.0083176828920841,555,0.0133722480742242,0.0,260642.0,33262,0.0,116200.0,608.0,38909.0,89.5270004272461,0.0089612668380141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188421.0,581.5,36085.5,89.52713012695312,0.0086394748650491,0.0,188421.0,581.5,36085.5,89.52713012695312,0.0086394748650491,0.0,0.0,124.30464716006884,0.0,-8.717105263157897,0.0,-14.513351666709507,0.0,-7.18184111201653,0.0,0.00028974433725625914,0.5420622843958333,0.5420622843958333,468.78057553956836,7.83579352433635,0.01668520578420467,0.0,0.0,0.0,1.0,1.0,1.0,102135.9176881473,102135.9176881473,37.476659402887016,37.476659402887016,3993.0319933604337,3993.0319933604337,2,1.0
2024-06-26 00:00:00+00:00,1,0,0,4161970303,89.54052734375,0.0124961379915475,825,0.0219441197021087,0.0,429254.0,57887,0.0,260642.0,555.0,33262.0,89.52725982666016,0.0083176828920841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268698.6666666667,662.6666666666666,43352.666666666664,89.53159586588542,0.009925029240548567,0.0,268698.6666666667,662.6666666666666,43352.666666666664,89.53159586588542,0.009925029240548567,0.0,0.0,64.69103214370668,0.0,48.64864864864864,0.0,74.0334315435031,0.0,50.23580669852197,0.0,0.014819527723219927,0.583115773496666,0.583115773496666,519.6779661016949,7.4152501381979,0.014251658374792702,0.0,0.0067634582519606025,0.0,1.0,1.0,1.0,156682.43085085618,156682.43085085618,143.06059322305825,143.06059322305825,12899.894818692646,12899.894818692646,3,1.0
2024-06-27 00:00:00+00:00,1,0,0,4161970303,89.54167175292969,0.0091112637892365,609,0.0148986021164179,0.0,292443.0,38998,0.0,429254.0,825.0,57887.0,89.54052734375,0.0124961379915475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274634.75,649.25,42264.0,89.53411483764648,0.00972158787772055,0.0,274634.75,649.25,42264.0,89.53411483764648,0.00972158787772055,0.0,0.0,-31.87180550443327,0.0,-26.181818181818183,0.0,-32.630815208941556,0.0,-27.087362548337403,0.0,0.0012780907301168654,0.46782268428620327,0.46782268428620327,479.4147540983607,7.498730736685556,0.015615785020128722,0.0,0.0057281494140490165,0.0,1.0,1.0,1.0,128480.36594327036,128480.36594327036,119.85094909928749,119.85094909928749,10755.41590703648,10755.41590703648,3,0.6812819449556673
2024-06-28 00:00:00+00:00,1,0,0,4161970303,89.54754638671875,0.0083780055865645,587,0.0135134840052458,0.0,265964.0,35619,0.0,292443.0,609.0,38998.0,89.54167175292969,0.0091112637892365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272900.6,636.8,40935.0,89.53680114746093,0.009452871419489339,0.0,272900.6,636.8,40935.0,89.53680114746093,0.009452871419489339,0.0,0.0,-9.054414022561662,0.0,-3.6124794745484357,0.0,-8.66454689984102,0.0,-8.047821022789703,0.0,0.0065607818952484465,0.40796835568776246,0.40796835568776246,452.31972789115645,7.4667040988208875,0.01647950589556429,0.0,0.005550384521483445,0.005550384521483445,1.0,1.0,1.0,111334.80904820378,111334.80904820378,107.4625516168307,107.4625516168307,9777.036028367698,9777.036028367698,3,0.6195958569984206
2024-06-29 00:00:00+00:00,1,1,0,4161970303,89.54116821289062,0.01923219114542,1444,0.0400105347464168,0.0,791011.0,99272,0.0,265964.0,587.0,35619.0,89.54754638671875,0.0083780055865645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359252.3333333333,771.3333333333334,50657.833333333336,89.53752899169922,0.011082758040477784,0.0,359252.3333333333,771.3333333333334,50657.833333333336,89.53752899169922,0.011082758040477784,0.0,0.0,197.4128077484171,0.0,145.99659284497446,0.0,178.7051854347399,0.0,129.55572118813055,0.0,-0.007122667326453502,0.6507582071600152,0.6507582071600152,547.4124567474048,7.968037633596245,0.014545747584942531,0.0,0.0037955147879559395,0.0037955147879559395,1.0,1.0,1.0,233786.40435805215,233786.40435805215,343.2693791567589,343.2693791567589,25370.71687924223,25370.71687924223,4,1.0
2024-06-30 00:00:00+00:00,1,1,0,4161970303,89.5418472290039,0.0143251121044158,1099,0.0282536638421409,0.0,562171.0,77128,0.0,791011.0,1444.0,99272.0,89.54116821289062,0.01923219114542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388240.71428571426,818.1428571428571,54439.28571428572,89.53814588274274,0.011545951478183214,0.0,388240.71428571426,818.1428571428571,54439.28571428572,89.53814588274274,0.011545951478183214,0.0,0.0,-28.930065447888843,0.0,-23.89196675900277,0.0,-22.30639052300749,0.0,-25.514924450887566,0.0,0.000758328405625619,0.5841213015273325,0.5841213015273325,511.06454545454545,7.288711120330874,0.014248855812988629,0.0,0.002834865025118519,0.002834865025118519,1.0,1.0,1.0,226779.67133447266,226779.67133447266,336.9463006531004,336.9463006531004,25228.754835929347,25228.754835929347,4,0.7106993455211116
2024-07-01 00:00:00+00:00,1,0,0,4161970303,89.5280990600586,0.0108754578977823,811,0.0198502990985913,0.0,396804.0,53411,0.0,562171.0,1099.0,77128.0,89.5418472290039,0.0143251121044158,0.0,116200.0,608.0,38909.0,89.5270004272461,0.0089612668380141,0.0,428327.0,847.1428571428571,56511.0,89.53830283028739,0.011819407343864385,0.0,389311.125,817.25,54310.75,89.53689002990723,0.0114621397806331,0.0,241.48364888123925,-29.415782742261698,33.388157894736835,-26.2056414922657,37.27158241023927,-30.7501815164402,21.360719353296286,-24.081167264095082,0.001227152487248695,-0.01535390364479916,0.5393604038970322,0.5393604038970322,488.67487684729065,7.429117052347787,0.015183853815621958,0.0,0.00016621180943115842,0.0010526747930674671,1.000015778975344,1.1002177243201052,1.0311693601778387,209979.005621608,209979.005621608,311.9618795393346,311.9618795393346,23360.117488390948,23360.117488390948,4,0.5016415700919457
2024-07-02 00:00:00+00:00,1,0,0,4161970303,89.54039764404297,0.0088034607470035,640,0.0139599667310156,0.0,279982.0,42454,0.0,396804.0,811.0,53411.0,89.5280990600586,0.0108754578977823,0.0,260642.0,555.0,33262.0,89.52725982666016,0.0083176828920841,0.0,431089.85714285716,859.2857142857143,57824.142857142855,89.54017966134208,0.011888804180281444,0.0,377163.44444444444,797.5555555555555,52993.333333333336,89.5372797648112,0.011166730999118699,0.0,7.42013950169198,-29.440731444239475,15.315315315315313,-21.085080147965474,27.635139197883476,-20.51450075827077,5.840302656665508,-19.052045166772402,0.014674655974333817,0.013737121767909422,0.5296631229482835,0.5296631229482835,436.78939157566305,6.59479448828171,0.015074785066541044,0.0,-0.001186915806363599,0.0009707132975238365,1.000032387588036,1.1429788954702262,1.0646628974244774,199769.5678463759,199769.5678463759,297.7348279556454,297.7348279556454,22205.933508861996,22205.933508861996,4,0.3539546226285096
2024-07-03 00:00:00+00:00,1,0,0,4161970303,89.55077362060547,0.0159416124224662,1157,0.0278038627661253,0.0,559964.0,77590,0.0,279982.0,640.0,42454.0,89.54039764404297,0.0088034607470035,0.0,429254.0,825.0,57887.0,89.54052734375,0.0124961379915475,0.0,449762.71428571426,906.7142857142857,60638.857142857145,89.54164341517857,0.012381014813269827,0.0,395443.5,833.5,55453.0,89.53862915039062,0.011644219141453449,0.0,30.450502499685506,100.0,40.242424242424235,80.78125,34.037003126781485,82.76251943279784,27.57231420819175,81.0834725183771,0.011443172337077812,0.011588039405130424,0.4982151112855951,0.4982151112855951,483.5613126079447,7.216867935714194,0.014911523243675168,0.0,-2.179827009748898e-06,0.0014420018051570773,1.000033664406263,1.1373627693607664,1.0632756617567753,197015.92735966522,197015.92735966522,302.8473212693155,302.8473212693155,22334.13997050753,22334.13997050753,4,0.7079092452570191
