timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,visits_visits_gained,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-03-25 00:00:00+00:00,0,0,0,4165164803,84.16149139404297,0.0063066622242331,26378.0,351,0.0,19194,0.3238396797413074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26378.0,351.0,19194.0,84.16149139404297,0.0063066622242331,0.0,26378.0,351.0,19194.0,84.16149139404297,0.0063066622242331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9375,1.3742120343839541,0.018286011982287055,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-03-26 00:00:00+00:00,0,0,0,4165164803,81.59806060791016,0.0101321665570139,34811.0,556,0.0,23820,0.2997488323344637,0.0,26378.0,351.0,19194.0,84.16149139404297,0.0063066622242331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30594.5,453.5,21507.0,82.87977600097656,0.0082194143906235,0.0,30594.5,453.5,21507.0,82.87977600097656,0.0082194143906235,0.0,0.0,31.969823337629833,0.0,58.4045584045584,0.0,24.101281650515794,0.0,60.65814525600326,0.0,-3.045847624219089,0.19490534199761902,0.19490534199761902,62.497307001795335,1.461357625624449,0.023340749758616348,0.0,0.0,0.0,1.0,1.0,1.0,5963.031485746155,5963.031485746155,144.95689014324225,144.95689014324225,3271.0759697689687,3271.0759697689687,2,1.0
2024-03-27 00:00:00+00:00,0,0,0,4165164803,80.96154022216797,0.0194951146841049,58266.0,1081,0.0,36594,0.3600867897798493,0.0,34811.0,556.0,23820.0,81.59806060791016,0.0101321665570139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39818.333333333336,662.6666666666666,26536.0,82.24036407470703,0.0119779811551173,0.0,39818.333333333336,662.6666666666666,26536.0,82.24036407470703,0.0119779811551173,0.0,0.0,67.37812760334376,0.0,94.42446043165467,0.0,53.62720403022669,0.0,92.40815450876676,0.0,-0.780068032254777,0.41496465998215043,0.41496465998215043,53.85027726432532,1.5921847246891652,0.029539554583959557,0.0,-1.5999755859375144,0.0,1.0,1.0,1.0,16523.201152722595,16523.201152722595,376.50807870925337,376.50807870925337,9012.352190188753,9012.352190188753,3,1.0
2024-03-28 00:00:00+00:00,0,0,0,4165164803,80.27397155761719,0.031363096088171,116250.0,1919,0.0,75090,0.4484016452050823,0.0,58266.0,1081.0,36594.0,80.96154022216797,0.0194951146841049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58926.25,976.75,38674.5,81.74876594543457,0.016824259888380724,0.0,58926.25,976.75,38674.5,81.74876594543457,0.016824259888380724,0.0,0.0,99.51601276902483,0.0,77.52081406105458,0.0,105.19757337268403,0.0,60.87669447639881,0.0,-0.8492534389341055,0.6877628123663067,0.6877628123663067,60.546875,1.5481216124435684,0.025555659133584586,0.0,-1.2299079895019636,0.0,1.0,1.0,1.0,40527.283422200075,40527.283422200075,699.35607287466,699.35607287466,25367.71682670713,25367.71682670713,4,1.0
2024-03-29 00:00:00+00:00,0,0,0,4165164803,80.86875915527344,0.0443219877779483,228397.0,3209,0.0,159434,0.510276876037034,0.0,116250.0,1919.0,75090.0,80.27397155761719,0.031363096088171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92820.4,1423.2,62826.4,81.57276458740235,0.022323805466294238,0.0,92820.4,1423.2,62826.4,81.57276458740235,0.022323805466294238,0.0,0.0,96.4705376344086,0.0,67.22251172485669,0.0,112.32387801305102,0.0,41.31891715456282,0.0,0.7409470169659427,0.8998229757849706,0.8998229757849706,71.15171339563862,1.432539906544987,0.020127324615046883,0.0,-0.7909553527832067,-0.7909553527832067,1.0,1.0,1.0,83521.92854155129,83521.92854155129,1167.65243116263,1167.65243116263,58302.762891650345,58302.762891650345,5,1.0
2024-03-30 00:00:00+00:00,0,1,0,4165164803,77.54728698730469,0.0773332044482231,316090.0,5672,0.0,246299,0.4182997535282305,0.0,228397.0,3209.0,159434.0,80.86875915527344,0.0443219877779483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130032.0,2131.3333333333335,93405.16666666667,80.90185165405273,0.03149203862994905,0.0,130032.0,2131.3333333333335,93405.16666666667,80.90185165405273,0.03149203862994905,0.0,0.0,38.39498767496947,0.0,76.75288251791837,0.0,54.48335988559529,0.0,74.48045163420898,0.0,-4.107237705467082,0.9063260242771005,0.9063260242771005,55.718314824607795,1.2833536337799432,0.023028826634185953,0.0,-1.0270427158900588,-1.0270427158900588,1.0,1.0,1.0,117851.38558879994,117851.38558879994,2024.709032593737,2024.709032593737,91267.38493989332,91267.38493989332,6,1.0
2024-03-31 00:00:00+00:00,0,1,0,4165164803,77.30528259277344,0.0630327835679054,343544.0,4466,0.0,281606,0.2890910644793648,0.0,316090.0,5672.0,246299.0,77.54728698730469,0.0773332044482231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160533.7142857143,2464.8571428571427,120291.0,80.38805607386998,0.035997859335371384,0.0,160533.7142857143,2464.8571428571427,120291.0,80.38805607386998,0.035997859335371384,0.0,0.0,8.68550096491505,0.0,-21.262341325810997,0.0,14.33501557050576,0.0,-18.491954371155362,0.0,-0.3120733218827776,0.837745855491028,0.837745855491028,76.90709648533692,1.219941265664561,0.015858980778176678,0.0,-1.0272483825683598,-1.0272483825683598,1.0,1.0,1.0,134486.45380943798,134486.45380943798,2048.1387834300867,2048.1387834300867,109550.82169020914,109550.82169020914,7,1.0
2024-04-01 00:00:00+00:00,0,0,0,4165164803,76.6832046508789,0.2255138456821441,404328.0,4195,8.294868850708008,377305,0.2290224210755562,0.0,343544.0,4466.0,281606.0,77.30528259277344,0.0630327835679054,0.0,26378.0,351.0,19194.0,84.16149139404297,0.0063066622242331,0.0,214526.57142857142,3014.0,171449.7142857143,79.31972939627511,0.0673131712579301,1.1849812643868582,191008.0,2681.125,152417.75,79.9249496459961,0.05968735762871798,1.036858606338501,1432.822806884525,17.693221246768974,1095.1566951566952,-6.068069861173308,1865.7445034906743,33.98329581045858,3475.803454569298,257.77230976829287,-8.885639523842116,-0.8047030177374737,0.7928150596195529,0.7928150596195529,96.36034318398475,1.0716182621002581,0.011118296555050807,2.0515146948915383e-05,-0.8851345607212593,-0.9935698736281514,0.9924276430275949,1.1231287246009143,1.1277626273330459,151434.01890781155,151434.01890781155,1992.43049260373,1992.43049260373,136176.07660121509,136176.07660121509,8,1.0
2024-04-02 00:00:00+00:00,0,0,0,4165164803,75.72307586669922,0.2231176942586898,290481.0,3861,11.498289068539938,362099,0.1449001595431173,0.0,404328.0,4195.0,377305.0,76.6832046508789,0.2255138456821441,8.294868850708008,34811.0,556.0,23820.0,81.59806060791016,0.0101321665570139,0.0,251050.85714285713,3486.1428571428573,219775.2857142857,78.4804458618164,0.09773967521531236,2.8275939884639922,202060.55555555556,2812.222222222222,175715.66666666666,79.45807478162978,0.07784628392093706,2.1992397688053273,734.4517537559966,-28.157090283136466,594.4244604316547,-7.961859356376644,1420.1469353484465,-4.030161275360777,2102.0729031959963,-1.062529627041886,-7.19990732309318,-1.2520718044465307,0.7199945964799157,0.7199945964799157,75.21517348524081,0.802212096106048,0.010662800331400166,3.9583482172871085e-05,-0.9450144086565283,-0.975623830159505,0.9876962923843784,1.2424535627579818,1.2555470896283194,145482.5081617298,145482.5081617298,1904.7926906738287,1904.7926906738287,145296.48876607444,145296.48876607444,8,0.7184290971686353
2024-04-03 00:00:00+00:00,0,0,0,4165164803,75.1871337890625,0.201343223452568,279131.0,3465,11.40644391377767,350135,0.1184063872533132,0.0,290481.0,3861.0,362099.0,75.72307586669922,0.2231176942586898,11.498289068539938,58266.0,1081.0,36594.0,80.96154022216797,0.0194951146841049,0.0,282603.0,3826.714285714286,264566.85714285716,77.65553065708706,0.12371797646794995,4.457085976146517,209767.6,2877.5,193157.6,79.03098068237304,0.09019597787410016,3.119960183302562,379.0632615933821,-3.907312354336423,220.53654024051804,-10.256410256410254,856.8098595398153,-3.3040687767709964,932.7880944282451,-9.759186010982967,-7.132283325218147,-0.7077658580327273,0.6641190719226261,0.6641190719226261,80.53404500865551,0.7972073708501839,0.009896154637055316,4.0863978023937314e-05,-0.9434272221156506,-0.9425050215287663,0.9825960653226113,1.3472194943356361,1.371657355282975,139310.66383143666,139310.66383143666,1807.6807885612252,1807.6807885612252,147673.98425751535,147673.98425751535,8,0.6903578282978177
2024-04-04 00:00:00+00:00,0,0,0,4165164803,75.40554809570312,0.1436383426189422,197083.0,2537,12.643009702364605,222821,0.0742379795723564,0.0,279131.0,3465.0,350135.0,75.1871337890625,0.201343223452568,11.40644391377767,116250.0,1919.0,75090.0,80.27397155761719,0.031363096088171,0.0,294150.5714285714,3915.0,285671.28571428574,76.96004159109933,0.13975729740091727,6.26323021934146,208614.45454545456,2846.5454545454545,195854.27272727274,78.70139590176669,0.09505437466908581,3.985691957762747,69.53376344086021,-29.394083781450288,32.204273058884844,-26.782106782106784,196.7385803702224,-36.36140345866594,357.985213625377,-28.659956786288255,-6.0647596816855165,0.2904942583040748,0.6337865080040209,0.6337865080040209,77.65287628053585,0.8844862715530782,0.011385769807290124,6.415036077187699e-05,-0.81043379647391,-0.8716711564497505,0.9778739081980086,1.4100200873879503,1.470287905080186,132217.0266655272,132217.0266655272,1717.9868662848596,1717.9868662848596,140381.04411072808,140381.04411072808,8,0.4874334698561564
2024-04-05 00:00:00+00:00,0,0,0,4165164803,75.09765625,0.3091423809528351,215211.0,2739,12.021165231863655,264093,0.0747243332413075,0.0,197083.0,2537.0,222821.0,75.40554809570312,0.1436383426189422,12.643009702364605,228397.0,3209.0,159434.0,80.86875915527344,0.0443219877779483,0.0,292266.85714285716,3847.8571428571427,300622.5714285714,76.13559831891742,0.17758878214018678,7.980539538179125,209164.16666666666,2837.5833333333335,201540.83333333334,78.40108426411946,0.11289504185939825,4.6553147306044895,-5.773280734860786,9.198155092017068,-14.646307260828916,7.962160031533316,65.64409097181279,18.522491147602782,597.492139796681,115.22274297814623,-7.13638117556934,-0.4083145782752706,0.6027723207001714,0.6027723207001714,78.5441605839416,0.8149030269525245,0.010371307186077684,5.585731851320398e-05,-0.45158685956681827,-0.8091216454139103,0.9711038952271371,1.3973084481943154,1.5730432374644001,126078.37014898409,126078.37014898409,1638.3303839487614,1638.3303839487614,135289.8758886625,135289.8758886625,8,0.5322683563839259
2024-04-06 00:00:00+00:00,0,1,0,4165164803,75.41129302978516,0.2220977395772934,378062.0,4617,13.688286344210306,397979,0.1176793178837326,0.0,215211.0,2739.0,264093.0,75.09765625,0.3091423809528351,12.021165231863655,316090.0,5672.0,246299.0,77.54728698730469,0.0773332044482231,0.0,301120.0,3697.1428571428573,322291.14285714284,75.83045632498605,0.19826943001576827,9.936009015923455,222156.3076923077,2974.4615384615386,216651.46153846153,78.17110032301683,0.12129524937615942,5.35015870088186,19.60580847227056,75.67038859537848,-18.60014104372355,68.56516976998905,61.583684870827724,50.696534932769886,187.1958315473588,-28.15681276286147,-2.7544406006998257,0.41763857282184347,0.5828395381498149,0.5828395381498149,81.86704200952794,0.9499522589074828,0.011601085481682497,3.620636334211575e-05,-0.3275211879185267,-0.7343029818692023,0.9700574254633896,1.3554420449634907,1.6346017757125626,129481.47977245279,129481.47977245279,1644.3882152837577,1644.3882152837577,140521.79692110367,140521.79692110367,8,0.9350378900298767
2024-04-07 00:00:00+00:00,0,1,0,4165164803,76.05290222167969,0.2495518773794174,420264.0,4792,14.54068919022878,414324,0.1159254644753301,0.0,378062.0,4617.0,397979.0,75.41129302978516,0.2220977395772934,13.688286344210306,343544.0,4466.0,281606.0,77.30528259277344,0.0630327835679054,0.0,312080.0,3743.714285714286,341250.85714285716,75.65154484340123,0.22491501484598425,12.013250328813282,236306.85714285713,3104.285714285714,230770.92857142858,78.0198004586356,0.13045643709067783,6.006625164406641,22.33192837016511,11.162719342330085,7.299596954769361,3.790340047649998,47.12896742256911,4.107000620635759,295.90807077490786,12.36128645630341,-1.6200450073910244,0.8508131423248688,0.5721389415025971,0.5721389415025971,87.68287085332777,1.014334157967779,0.01156579979484704,3.459885831613097e-05,-0.0929982321602916,-0.6479623312478545,0.9696454540858513,1.3206557091626627,1.7240622223160214,135200.35511551972,135200.35511551972,1652.867830751771,1652.867830751771,144977.42702040222,144977.42702040222,9,1.0
2024-04-08 00:00:00+00:00,0,0,0,4165164803,76.44461822509766,0.2107221484184265,269676.0,3665,13.884408871332804,281879,0.0677376432483624,0.0,420264.0,4792.0,414324.0,76.05290222167969,0.2495518773794174,14.54068919022878,404328.0,4195.0,377305.0,76.6832046508789,0.2255138456821441,8.294868850708008,292844.0,3668.0,327618.5714285714,75.61746106828961,0.22280191523688173,12.811756046045392,238531.46666666667,3141.6666666666665,234178.13333333333,77.91478830973307,0.13580748451252775,6.531810744868384,-33.30266516293702,-35.831762891896524,-12.63408820023838,-23.518363939899835,-25.291475066590685,-31.966528610459445,-6.559108252965585,-15.559782346158979,-0.31113257051199605,0.5150572719449853,0.4771080014726673,0.5473781180259428,73.56137479541735,0.9567049808429119,0.013001986660990492,5.148532826801249e-05,0.1393538883754234,-0.5658489499773286,0.9705148754006628,1.2276954654759735,1.6405716962994705,121035.27967016544,130566.90531396792,1453.5099163483806,1599.3096129565524,131896.90898801765,140325.59225696028,9,0.6416823710810348
2024-04-09 00:00:00+00:00,0,0,0,4165164803,76.83016204833984,0.1869474351406097,223486.0,3095,13.518731355667114,236715,0.0526130004461206,0.0,269676.0,3665.0,281879.0,76.44461822509766,0.2107221484184265,13.884408871332804,290481.0,3861.0,362099.0,75.72307586669922,0.2231176942586898,11.498289068539938,283273.28571428574,3558.5714285714284,309706.5714285714,75.77561623709542,0.2176347353628703,13.100390658492133,237591.125,3138.75,234336.6875,77.846999168396,0.13900373142678288,6.968493283043305,-23.063470588437795,-17.127960960560085,-19.839419839419836,-15.5525238744884,-34.62699427504633,-16.02247772980605,-16.211291192415757,-11.282493774981761,1.4620195613679332,0.5043439710914921,0.38969092767100266,0.5311464480972646,72.18540051679587,0.9441102418087497,0.013074739350107301,6.0490012196087976e-05,0.2843739645821742,-0.4899188322179443,0.9733916149186453,1.192272168054618,1.5656754903554841,104110.63545350668,126195.68214318322,1218.725980884758,1545.123921675324,115071.32814741426,135568.8851355496,9,0.5317752650714789
