timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-13 00:00:00+00:00,0,0,0,7115773109,93.61590576171876,4494,0.0072957598604261,27380.0,492,13.731743335723875,0.0145069527083716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27380.0,492.0,4494.0,93.61590576171876,0.0072957598604261,13.731743335723875,27380.0,492.0,4494.0,93.61590576171876,0.0072957598604261,13.731743335723875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.537525354969574,6.091212458286986,0.10945494994438265,0.0005015062757285664,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-03-14 00:00:00+00:00,0,0,0,7115773109,93.6425552368164,61574,0.0074344407767057,31855.0,598,12.943152825037638,0.0166280539807921,0.0,27380.0,492.0,4494.0,93.61590576171876,0.0072957598604261,13.731743335723875,0.0,0.0,0.0,0.0,0.0,0.0,29617.5,545.0,33034.0,93.62923049926758,0.0073651003185659005,13.337448080380756,29617.5,545.0,33034.0,93.62923049926758,0.0073651003185659005,13.337448080380756,0.0,16.344046749452158,0.0,21.54471544715446,0.0,1270.1379617267469,0.0,1.900842666599245,0.0,0.028466823966288857,0.10683895824461215,0.10683895824461215,53.180300500834726,0.5173365814047909,0.00971173365814048,0.0004063018842616034,0.0,0.0,1.0,1.0,1.0,3164.3028458098,3164.3028458098,74.95331880577403,74.95331880577403,40361.65507012813,40361.65507012813,2,1.0
2025-03-15 00:00:00+00:00,0,1,0,7115773109,93.6667251586914,74414,0.0071590519510209,33406.0,652,13.510672926902773,0.016807634921943,0.0,31855.0,598.0,61574.0,93.6425552368164,0.0074344407767057,12.943152825037638,0.0,0.0,0.0,0.0,0.0,0.0,30880.333333333332,580.6666666666666,46827.333333333336,93.64172871907552,0.007296417529384233,13.395189695888094,30880.333333333332,580.6666666666666,46827.333333333336,93.64172871907552,0.007296417529384233,13.395189695888094,0.0,4.868937372469007,0.0,9.030100334448154,0.0,20.852957417091634,0.0,-3.704230539406206,0.0,0.025810831212247365,0.10132667473658385,0.10132667473658385,51.15773353751914,0.4489148693139824,0.00876167439360344,0.0004044264054510364,0.025409698486324118,0.0,1.0,1.0,1.0,3129.001491423955,3129.001491423955,81.39615060513204,81.39615060513204,37219.61490039,37219.61490039,3,1.0
2025-03-16 00:00:00+00:00,0,1,0,7115773109,93.72605895996094,78577,0.0075318622402846,48172.0,560,13.246219118436178,0.0233321570117513,0.0,33406.0,652.0,74414.0,93.6667251586914,0.0071590519510209,13.510672926902773,0.0,0.0,0.0,0.0,0.0,0.0,35203.25,575.5,54764.75,93.66281127929688,0.007355278707109325,13.357947051525116,35203.25,575.5,54764.75,93.66281127929688,0.007355278707109325,13.357947051525116,0.0,44.20164042387596,0.0,-14.110429447852757,0.0,5.594377402101758,0.0,5.2075371405921445,0.0,0.0633456557480816,0.25609582594429503,0.25609582594429503,85.86809269162211,0.6130469088039909,0.007126676677950572,0.0002749718539106175,0.03546295166013848,0.0,1.0,1.0,1.0,9015.405384673504,9015.405384673504,67.25820891658257,67.25820891658257,34286.199686122505,34286.199686122505,4,1.0
2025-03-17 00:00:00+00:00,0,0,0,7115773109,93.7249984741211,48025,0.0055581596679985,33702.0,460,13.294529716173807,0.0158416107434951,0.0,48172.0,560.0,78577.0,93.72605895996094,0.0075318622402846,13.246219118436178,0.0,0.0,0.0,0.0,0.0,0.0,34903.0,552.4,53416.8,93.67524871826171,0.00699585489928716,13.345263584454855,34903.0,552.4,53416.8,93.67524871826171,0.00699585489928716,13.345263584454855,0.0,-30.038196462675415,0.0,-17.85714285714286,0.0,-38.88160657698818,0.0,-26.204708866416027,0.0,-0.0011314738415424408,0.22451889975259134,0.22451889975259134,73.1062906724512,0.7017448881855661,0.00957814517136551,0.0003944613154963596,0.03016891479492137,0.03016891479492137,1.0,1.0,1.0,7836.383158064696,7836.383158064696,77.85114000449833,77.85114000449833,29845.308889338037,29845.308889338037,4,0.6996180353732459
2025-03-18 00:00:00+00:00,0,0,0,7115773109,93.75255584716795,45257,0.0065882317721843,26199.0,425,13.225502274253152,0.0120503249178961,0.0,33702.0,460.0,48025.0,93.7249984741211,0.0055581596679985,13.294529716173807,0.0,0.0,0.0,0.0,0.0,0.0,33452.333333333336,531.1666666666666,52056.833333333336,93.6881332397461,0.0069279177114366835,13.325303366087903,33452.333333333336,531.1666666666666,52056.833333333336,93.6881332397461,0.0069279177114366835,13.325303366087903,0.0,-22.26277372262774,0.0,-7.608695652173914,0.0,-5.763664757938569,0.0,18.532610894870704,0.0,0.02940237236117582,0.2349119763750416,0.2349119763750416,61.5,0.5788810817976933,0.00939060497591586,0.0005047901631394332,0.028283255440846082,0.028283255440846082,1.0,1.0,1.0,7858.353737690018,7858.353737690018,86.91240801327889,86.91240801327889,26901.506020419503,26901.506020419503,4,0.5438636552354065
2025-03-19 00:00:00+00:00,0,0,0,7115773109,93.73638153076172,49287,0.0068270792253315,26279.0,411,13.003631552060446,0.0118371771830865,0.0,26199.0,425.0,45257.0,93.75255584716795,0.0065882317721843,13.225502274253152,0.0,0.0,0.0,0.0,0.0,0.0,32427.571428571428,514.0,51661.142857142855,93.69502585274833,0.006913512213421657,13.279350249798268,32427.571428571428,514.0,51661.142857142855,93.69502585274833,0.006913512213421657,13.279350249798268,0.0,0.3053551662277165,0.0,-3.294117647058825,0.0,8.904699825441377,0.0,3.625365066171793,0.0,-0.01725213383260149,0.23649393520169487,0.23649393520169487,63.78398058252427,0.5331723746145106,0.008338743710436617,0.0004948109418592255,0.022846494402203234,0.022846494402203234,1.0,1.0,1.0,7668.923976176903,7668.923976176903,91.42027492119385,91.42027492119385,24579.907481712045,24579.907481712045,4,0.5455243710039027
2025-03-20 00:00:00+00:00,0,0,0,7115773109,93.7350845336914,55764,0.0081075271591544,25209.0,568,13.169618407885231,0.0110893180690673,0.0,26279.0,411.0,49287.0,93.73638153076172,0.0068270792253315,13.003631552060446,27380.0,492.0,4494.0,93.61590576171876,0.0072957598604261,13.731743335723875,32117.428571428572,524.8571428571429,58985.42857142857,93.71205139160156,0.007029478970382843,13.199046688678461,31525.25,520.75,52174.0,93.70003318786621,0.00706276408163825,13.265633769559138,-7.929145361577794,-4.071692225731571,15.44715447154472,38.199513381995146,1140.8544726301736,13.141396311400566,11.12656274682935,18.755428076356107,0.12730611427933525,-0.001383664537857321,0.23932580679662316,0.23932580679662316,44.30404217926186,0.4520577423114857,0.010185600286918318,0.000522396604834797,0.015835625784740702,0.018569219680065443,1.0001282625344567,1.0187842625016001,0.9952872401129833,7544.8058907152445,7544.8058907152445,86.76528272134128,86.76528272134128,22802.757878316886,22802.757878316886,4,0.5233122976002658
2025-03-21 00:00:00+00:00,0,0,0,7115773109,93.71080780029295,65682,0.0079246843233704,26734.0,650,13.477690974871315,0.0114623329050758,0.0,25209.0,568.0,55764.0,93.7350845336914,0.0081075271591544,13.169618407885231,31855.0,598.0,61574.0,93.6425552368164,0.0074344407767057,12.943152825037638,31385.85714285714,532.2857142857143,59572.28571428572,93.7218017578125,0.007099513762763515,13.275409281511843,30992.88888888889,535.1111111111111,53674.88888888889,93.70123036702473,0.007158532997386266,13.28919568126049,-16.07596923559881,6.0494267920187195,8.695652173913038,14.436619718309851,6.671647123786006,17.785668173014855,6.594222233914038,-2.255223228916947,0.07288626768453543,-0.025899302826926096,0.23347193729874607,0.23347193729874607,41.06605222734255,0.40701551390770824,0.009896015711828023,0.0005041215999577825,0.005774361746655824,0.013716761271156694,1.0002195423764149,1.0126793038034325,0.9917554009118488,7235.969811373671,7235.969811373671,91.88776366367347,91.88776366367347,21800.09296106581,21800.09296106581,4,0.5549696919372249
2025-03-22 00:00:00+00:00,0,1,0,7115773109,93.73406982421876,119687,0.0103503614664077,62382.0,930,12.579417824745178,0.0257361160366413,0.0,26734.0,650.0,65682.0,93.71080780029295,0.0079246843233704,13.477690974871315,33406.0,652.0,74414.0,93.6667251586914,0.0071590519510209,13.510672926902773,35525.28571428572,572.0,66039.85714285714,93.7314224243164,0.0075554151221044865,13.142372838346473,34131.8,574.6,60276.1,93.70451431274414,0.00747771584428841,13.218217895608959,86.73890917799199,133.343308146929,42.63803680981595,43.07692307692308,60.839358185287715,82.22191772479523,44.577264381098814,30.609132730799438,0.07189817452597502,0.024823202864054927,0.3528811059204778,0.3528811059204778,67.00537056928034,0.5212051333467014,0.0077702025265690795,0.0002016481705712322,-0.0007792881556910149,0.011767069498701248,1.0002871591808529,1.040826610793621,1.0103907770011646,12044.467331056565,12044.467331056565,151.98333241949044,151.98333241949044,29295.034385635314,29295.034385635314,5,1.0
