timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,8279026449,1396,0.0126884588971734,96.6321258544922,0.0291944379758837,299650,21.39148656059714,181668,431.0,182129.0,1656.0,305540.0,96.65752410888672,0.0156867206096649,20.304006533189252,144646.0,1854.0,405930.0,97.04373168945312,0.0179521664977073,11.76370765765508,180497.85714285713,1675.857142857143,406761.71428571426,96.76511928013393,0.01464170430387767,20.62818307558634,172999.0909090909,1661.909090909091,380331.0,96.88317593661222,0.014563891020688119,17.23594871045787,25.594900654010488,-0.253117295982519,-24.70334412081985,-15.700483091787444,-26.181854014238905,-1.9277345028474224,-29.320737423007625,-19.113374854424393,-0.42414469002294286,-0.02627654145775926,0.11059601974264906,0.11059601974264906,130.04151753758052,0.6062652886190936,0.004658753016008623,0.00011774978978580353,-0.05057961600166644,-0.05687422318891883,0.9987814534841888,1.0433456973349458,1.005342891063866,19133.010873642157,19133.010873642157,469.29041212141857,469.29041212141857,129889.4944766512,129889.4944766512,2,0.9368241379132525
2025-09-12 00:00:00+00:00,0,0,0,8279026449,1200,0.0098618054762482,96.59546661376952,0.0281843733012376,287455,12.44181414084001,183059,432.0,181668.0,1396.0,299650.0,96.6321258544922,0.0126884588971734,21.39148656059714,151558.0,2903.0,552119.0,96.94025421142578,0.0236574877053499,19.386314682338547,184998.0,1432.5714285714287,368952.5714285714,96.71586390904018,0.012670892556863144,19.636111569657974,173837.41666666666,1623.4166666666667,372591.3333333333,96.85920015970866,0.014172050558651459,16.836437496323047,20.784782063632413,0.7656824537067619,-58.66345160179125,-14.04011461318052,-47.93604277338762,-4.069748039379273,-58.31423184458402,-22.27735806083504,-0.355670201673175,-0.03793690804017036,0.10626200139928337,0.10626200139928337,152.42214820982514,0.6368244183457642,0.004174551931426027,6.796577155490009e-05,-0.04373741149902122,-0.05481514563926807,0.9985201586381868,1.0642012723574568,0.8940761609919661,18472.311813081138,18472.311813081138,466.89641801101357,466.89641801101357,126713.6822090247,126713.6822090247,2,0.9439972359593438
2025-09-13 00:00:00+00:00,0,1,0,8279026449,857,0.0059088463895022,96.5459442138672,0.0265311611344616,308884,34.59925483620685,180751,437.0,183059.0,1200.0,287455.0,96.59546661376952,0.0098618054762482,12.44181414084001,185232.0,1918.0,671220.0,96.86302185058594,0.0146072683855891,19.030894886363637,184357.85714285713,1281.0,317190.28571428574,96.67056710379464,0.011428260843136443,21.86016299106415,174369.23076923078,1564.4615384615386,367690.76923076925,96.83510354849008,0.013536419468716901,18.202808060929495,-2.419128444329277,-1.2607956997470748,-55.31803962460897,-28.58333333333334,-53.98170495515628,7.454732045015744,-59.54858750092102,-40.08352320745484,-0.3273464224643252,-0.051267830301315875,0.1020222083331742,0.1020222083331742,210.66550116550115,0.5851724751930331,0.0027744953623516843,0.00019141837897343792,-0.04092053004672903,-0.053396162095956094,0.9983008595161665,1.05728434041695,0.8442602469247884,17789.533988433792,17789.533988433792,494.98528856667633,494.98528856667633,122599.05936911715,122599.05936911715,2,0.9320953594026372
2025-09-14 00:00:00+00:00,0,1,0,8279026449,926,0.0105426469817757,96.49927520751952,0.0247513889354837,349575,18.16641948534095,176734,448.0,180751.0,857.0,308884.0,96.5459442138672,0.0059088463895022,34.59925483620685,182593.0,1396.0,431943.0,96.78833770751952,0.0116923181340098,34.41404732413914,183520.85714285713,1213.857142857143,305423.4285714286,96.6292724609375,0.011264022107103,19.539073299807264,174538.14285714287,1518.857142857143,366396.78571428574,96.81111580984933,0.013322578576792529,18.200208876958886,-3.2087758019201162,-2.222394343599754,-33.6676217765043,8.051341890315044,-19.069182739389223,13.173553826031782,-9.83270502100021,78.42140896581813,-0.29865426646080717,-0.04833865029514328,0.09799183336945533,0.09799183336945533,190.65156418554477,0.505566743712383,0.002648923267043504,0.00010278903151804084,-0.042448861258371835,-0.05231202513307344,0.9981216687010509,1.0514656231507316,0.8454836308283846,17103.312611471334,17103.312611471334,505.2525426636978,505.2525426636978,117888.83025524748,117888.83025524748,2,0.9113805248583171
2025-09-15 00:00:00+00:00,0,0,0,8279026449,761,0.008246399462223,96.4972915649414,0.0210288367009654,183520,13.758501529693604,155814,473.0,176734.0,926.0,349575.0,96.49927520751952,0.0105426469817757,18.16641948534095,193919.0,1274.0,303439.0,96.76708221435548,0.0122866667807102,10.672585357319225,178077.2857142857,1140.5714285714287,288292.14285714284,96.59073093959263,0.01068684106160483,19.979918467289316,173289.86666666667,1468.3333333333333,354205.0,96.79019419352214,0.012984166635821226,17.904095053807865,-19.649956940784552,-11.836997974356944,-40.2668759811617,-17.818574514038875,-39.519969417246955,-47.50196667381821,-32.88334737644495,-21.780559697408584,-0.2788041586460621,-0.0020556036030794367,0.09889612792887095,0.0991149300560137,204.48031496062993,0.8490254521280943,0.004146664414426687,8.830023765166128e-05,-0.0369025639125285,-0.0503491265433159,0.9979392204386872,1.0276266531892941,0.8230671525827122,17006.390078922785,17175.613014082606,541.6271222533445,524.7243720913548,122781.96291561758,123023.05708861479,2,0.8035004305921545
2025-09-16 00:00:00+00:00,0,0,0,8279026449,529,0.0039568254724144,96.4444808959961,0.0210501523731039,147796,16.755835035572883,159681,470.0,155814.0,761.0,183520.0,96.4972915649414,0.008246399462223,13.758501529693604,186386.0,1188.0,283421.0,96.70748901367188,0.0118730096146464,19.197946185157413,174262.2857142857,1046.4285714285713,268917.14285714284,96.55315835135323,0.009555957612714541,19.6310454459201,172439.3125,1409.625,341304.4375,96.76858711242676,0.0124199578131083,17.83232880266818,-14.32779285997875,2.481805229311873,-55.47138047138047,-30.486202365308802,-47.85284082689709,-19.465998256320837,-66.67377858825863,-52.017538192992774,-0.2719625133050463,-0.054727617831396014,0.0984478509032687,0.09822828153196879,301.2849056603774,1.0804075860809084,0.0035792336786267653,0.00010493252236052206,-0.03589248657226542,-0.04909001518698127,0.9977737738298975,1.0105716799020856,0.7694033873954846,16937.57302048247,16938.417335429145,594.3565594659653,558.6829601840385,135637.48914186223,129570.39248530443,2,0.823441746296134
2025-09-17 00:00:00+00:00,0,0,0,8279026449,612,0.0073474873788654,96.43406677246094,0.0209083082664392,149643,32.675276379836234,161501,474.0,159681.0,529.0,147796.0,96.4444808959961,0.0039568254724144,16.755835035572883,182129.0,1656.0,305540.0,96.65752410888672,0.0156867206096649,20.304006533189252,171315.42857142858,897.2857142857143,246646.14285714287,96.52123587472099,0.008364638579743186,21.398369709726808,171795.88235294117,1362.7058823529412,330030.23529411765,96.74890944536995,0.012121577199329306,18.705443366031005,-11.32603813780343,1.1397724212649063,-63.04347826086957,15.689981096408312,-51.02343392027231,1.249695526265926,-53.16110000494005,85.69146984342642,-0.2311846268419293,-0.010798050275562243,0.08854701689614636,0.09670623933722967,263.4600326264274,1.0792347170618268,0.004089706236133758,0.00020232118722886548,-0.033742904663087,-0.04746756834142466,0.9976467582740297,0.9972033451853896,0.6900618988926628,15341.852215820874,16613.733715974082,627.3301705299552,574.4933381582725,145677.2935269055,133791.01613034852,2,0.8328271082255994
2025-09-18 00:00:00+00:00,0,0,0,8279026449,732,0.0076726353727281,96.39007568359376,0.0070555045138042,121936,2.4906930923461914,55866,0.0,161501.0,612.0,149643.0,96.43406677246094,0.0073474873788654,32.675276379836234,181668.0,1396.0,299650.0,96.6321258544922,0.0126884588971734,21.39148656059714,153343.7142857143,802.4285714285714,221258.42857142858,96.48665727887835,0.007648092361965286,18.698256357119533,165355.33333333334,1327.6666666666667,318469.44444444444,96.72897423638238,0.011874413764518128,17.80462390638185,-69.24829909505252,-65.4082637259212,-47.56446991404012,19.6078431372549,-59.30719172367762,-18.51539998529834,-39.53059678163652,4.425295030760701,-0.25048623194207087,-0.045617788754026556,0.20659523575808073,0.19185539233038115,76.21555252387449,0.45815462082878866,0.006003099961455506,4.458254590986077e-05,-0.03195435660225318,-0.04626801828359141,0.997494887551357,0.9273587443145526,0.6440816796209772,34485.03907756693,31724.31235058762,625.4306648090709,576.8255929705982,154444.02399448774,138754.55536484823,2,0.28808935689643617
2025-09-19 00:00:00+00:00,0,0,0,8279026449,497,0.0048100245185196,96.35986328125,0.0087133220257215,153093,17.909261520092304,70461,0.0,55866.0,732.0,121936.0,96.39007568359376,0.0076726353727281,2.4906930923461914,183059.0,1200.0,287455.0,96.59546661376952,0.0098618054762482,12.44181414084001,137258.2857142857,702.0,202063.85714285713,96.45299965994698,0.0069264093680040575,19.47932026844129,160360.8947368421,1283.9473684210527,309765.4210526316,96.70954734400699,0.011502603804202415,17.810131149208715,-61.50913093592776,26.125013424981212,-58.58333333333333,-32.103825136612016,-46.74192482301578,25.551928880724304,-51.225720988876034,-37.3093561096813,-0.243907235793539,-0.031343893164825776,0.2669878975181843,0.2353570001025466,141.4879518072289,0.4602466458515683,0.003246371510313925,0.00025416907723442854,-0.029995237077985088,-0.045155883253668344,0.9973472351892265,0.8559336485340232,0.6021601270378043,43019.26409243822,37742.05911902341,434.4751791744623,592.0802754961348,143557.51864733986,140080.92516721095,2,0.3633527400615721
2025-09-20 00:00:00+00:00,0,1,0,8279026449,398,0.0027307483833283,96.30760192871094,0.0061620742130432,135490,8.542998446358574,50516,0.0,70461.0,497.0,153093.0,96.35986328125,0.0048100245185196,17.909261520092304,180751.0,857.0,308884.0,96.5459442138672,0.0059088463895022,34.59925483620685,118653.28571428571,636.4285714285714,177293.2857142857,96.41895076206752,0.006472395367122072,15.75699792703439,154868.65,1239.65,301051.65,96.68945007324218,0.01106401103315871,17.346774514066208,-72.05216015402405,-28.306439023005638,-53.55892648774796,-19.919517102615693,-56.135636679141676,-11.498239632119034,-53.785422681154586,-43.227973728317856,-0.24686928808557163,-0.054235602624841395,0.33961093885830484,0.2853407844753413,126.60651629072682,0.3728365721708453,0.002937464481035641,0.00016911135749071745,-0.03229577200753089,-0.04444712015023147,0.997202390633417,0.7661543231266348,0.5849953825718701,51452.949355121105,44190.34208163706,393.5238099670575,609.3879824528005,96534.29214626962,141804.40698863124,2,0.26050051825762305
2025-09-21 00:00:00+00:00,0,1,0,8279026449,683,0.0044753728434443,96.31493377685548,0.0,40149,7.710433589087592,0,0.0,50516.0,398.0,135490.0,96.30760192871094,0.0027307483833283,8.542998446358574,176734.0,926.0,349575.0,96.49927520751952,0.0105426469817757,18.16641948534095,93405.57142857143,601.7142857142857,133089.57142857142,96.39261627197266,0.005605641918789013,14.263285656141054,147493.95238095237,1213.142857142857,288627.71428571426,96.67161596389045,0.010750266357458025,16.887901136686274,-100.0,-100.0,-26.241900647948167,71.60804020100502,-88.5149109633126,-70.36755480109234,-57.54981788557893,63.88814402554404,-0.19102882406900612,0.007612948508439743,0.4655653283589095,0.37118271190968766,0.0,0.0,0.01701120797011208,7.710433589087592,-0.03196552821567237,-0.04324999722567212,0.9971139440554919,0.6332840765384086,0.5214421422126053,64463.67182455862,54747.20523504023,378.4259258014455,606.2517864480307,95657.12832318603,149480.77836502687,2,0.0
