timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,platform_platform_share,ccu_playing,session_session_length,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-23 00:00:00+00:00,0,0,1,4457060041,5593,0.0037301864940673,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,5593.0,0.0,0.0037301864940673,0.0,0.0,206.0,5593.0,0.0,0.0037301864940673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368251698248123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-11-24 00:00:00+00:00,0,0,0,4457060041,5554,0.0033440059050917,213,0.0,0.0,0.0,0.0,0.0,0.0,206.0,5593.0,0.0,0.0037301864940673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5,5573.5,0.0,0.0035370961995795,0.0,0.0,209.5,5573.5,0.0,0.0035370961995795,0.0,0.0,0.0,0.0,3.398058252427183,0.0,-0.6973001966744108,0.0,-10.35284937066293,0.0,0.0,0.0,0.0,0.0,0.0,0.038343834383438344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.949747468305833,4.949747468305833,27.577164466275352,27.577164466275352,0,0.0
2023-11-25 00:00:00+00:00,0,1,0,4457060041,9636,0.0047204531729221,332,0.0,80.86956787109375,0.0,0.0,0.0,0.0,213.0,5554.0,0.0,0.0033440059050917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.33333333333334,6927.666666666667,26.956522623697918,0.0039315485240270336,0.0,0.0,250.33333333333334,6927.666666666667,26.956522623697918,0.0039315485240270336,0.0,0.0,0.0,0.0,55.868544600938975,0.0,73.4965790421318,0.0,41.161627906654495,0.0,inf,0.0,0.0,0.0,0.0,0.03445055515201826,0.0,40.43478393554686,0.0,1.0,0.0,1.0,0.0,0.0,70.81195755896975,70.81195755896975,2345.566527159981,2345.566527159981,0,0.0
2023-11-26 00:00:00+00:00,0,1,0,4457060041,16222,0.0056604081764817,391,0.0,81.3432846069336,43100.0,0.5564216023263845,0.0,0.0,332.0,9636.0,80.86956787109375,0.0047204531729221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43100.0,285.5,9251.25,40.553213119506836,0.0043637634371407,0.0,43100.0,285.5,9251.25,40.553213119506836,0.0043637634371407,0.0,0.0,0.0,0.0,17.771084337349397,0.0,68.34786218347861,0.0,19.912389110254438,0.0,0.5857787401497561,0.0,0.0,109.94897959183673,2.6567219379892744,0.024101584170621956,0.0,32.489942169189455,0.0,1.0,1.0,1.0,0.0,0.0,91.04760659493837,91.04760659493837,5026.325322738272,5026.325322738272,1,1.0
2023-11-27 00:00:00+00:00,0,0,0,4457060041,7557,0.0067441067658364,292,0.0,79.81927490234375,35598.0,0.375268496230911,0.0,43100.0,391.0,16222.0,81.3432846069336,0.0056604081764817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39349.0,286.8,8912.4,48.40642547607422,0.004839832102879841,0.0,39349.0,286.8,8912.4,48.40642547607422,0.004839832102879841,0.0,0.0,-17.40603248259861,0.0,-25.31969309462916,0.0,-53.41511527555171,0.0,19.145237508795464,0.0,-1.873553191211974,0.13481194115381534,0.13481194115381534,121.49488054607508,4.709976184175708,0.03863455940725059,0.0,24.098183441162103,24.098183441162103,1.0,1.0,1.0,5304.715072461479,5304.715072461479,78.90310513534939,78.90310513534939,4418.377111564833,4418.377111564833,1,0.8259396751740139
2023-11-28 00:00:00+00:00,0,0,0,4457060041,7606,0.0062247775495052,249,0.0,78.9189224243164,31947.0,0.2998981797702115,0.0,35598.0,292.0,7557.0,79.81927490234375,0.0067441067658364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36881.666666666664,280.5,8694.666666666666,53.491841634114586,0.005070656343984067,0.0,36881.666666666664,280.5,8694.666666666666,53.491841634114586,0.005070656343984067,0.0,0.0,-10.256194168211696,0.0,-14.726027397260278,0.0,0.6484054518989035,0.0,-7.700489247322784,0.0,-1.1279887961008095,0.1541749518920419,0.1541749518920419,127.788,4.1996845011173916,0.03273300907059287,0.0,18.12931867327008,18.12931867327008,1.0,1.0,1.0,5686.2291840316575,5686.2291840316575,72.24057031890044,72.24057031890044,3987.7427031676284,3987.7427031676284,1,0.74122969837587
2023-11-29 00:00:00+00:00,0,0,0,4457060041,7707,0.0075367446988821,296,0.0,78.62407684326172,34353.0,0.2921810200479085,0.0,31947.0,249.0,7606.0,78.9189224243164,0.0062247775495052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36249.5,282.7142857142857,8553.57142857143,57.08216094970703,0.005422954680398072,0.0,36249.5,282.7142857142857,8553.57142857143,57.08216094970703,0.005422954680398072,0.0,0.0,7.531223589069391,0.0,18.875502008032118,0.0,1.3278990270838786,0.0,21.07653067025965,0.0,-0.37360568542664785,0.1327428260933266,0.1327428260933266,115.66666666666667,4.456798131811105,0.038401660612350806,0.0,14.023563657488143,14.023563657488143,1.0,1.0,1.0,4811.861074470043,4811.861074470043,66.2060276352395,66.2060276352395,3659.3849600328035,3659.3849600328035,1,0.7970533642691415
2023-11-30 00:00:00+00:00,0,0,0,4457060041,12056,0.0074220043607056,307,0.0,77.80268859863281,43563.0,0.3314436626990654,0.0,34353.0,296.0,7707.0,78.62407684326172,0.0075367446988821,0.0,0.0,206.0,5593.0,0.0,0.0037301864940673,0.0,37712.2,297.14285714285717,9476.857142857143,68.19683074951172,0.005950357232774972,0.0,37712.2,285.75,8991.375,59.672226905822754,0.005672835890436513,0.0,0.0,26.809885599510963,49.029126213592235,3.716216216216206,115.55515823350615,56.42922018943817,98.97140189934139,-1.5224124308405917,inf,-1.0447031972996679,0.14047042078863992,0.14047042078863992,141.4383116883117,3.6130878327942275,0.025462386995106577,0.0,8.089025769914901,11.075753075735907,1.1428571428571428,1.0,1.048921094792521,5297.4486028653455,5297.4486028653455,61.89334143739304,61.89334143739304,3607.1401389664434,3607.1401389664434,2,1.0
2023-12-01 00:00:00+00:00,0,0,0,4457060041,20083,0.0102012725546956,508,0.0,78.0,69037.0,0.4562552543670573,0.0,43563.0,307.0,12056.0,77.80268859863281,0.0074220043607056,0.0,0.0,213.0,5554.0,0.0,0.0033440059050917,0.0,42933.0,339.2857142857143,11552.42857142857,79.33968789236886,0.006929966754146957,0.0,42933.0,310.44444444444446,10223.777777777777,61.70864613850912,0.006175995519798634,0.0,0.0,58.47622982806511,138.49765258215962,65.47231270358307,261.5952466690673,66.58095554080955,205.06143960938542,37.446329305656434,inf,0.25360486240402214,0.31765419439850184,0.31765419439850184,135.6326129666012,3.4374128659629557,0.02529376618203545,0.0,-0.603039060320169,8.974878692626952,1.2857142857142856,1.0,1.1220809231372153,13637.847528110879,13637.847528110879,94.0227513837889,94.0227513837889,5005.434740803684,5005.434740803684,3,1.0
2023-12-02 00:00:00+00:00,0,1,0,4457060041,31115,0.006739042699337,464,0.0,77.25694274902344,101066.0,0.5371656224237774,0.0,69037.0,508.0,20083.0,78.0,0.0102012725546956,0.0,0.0,332.0,9636.0,80.86956787109375,0.0047204531729221,0.0,51237.71428571428,358.14285714285717,14620.857142857143,78.82359858921596,0.007218336686491944,0.0,51237.71428571428,325.8,12312.9,63.263475799560545,0.00623230023775247,0.0,0.0,46.39396265770528,39.75903614457832,-8.661417322834641,222.90369447903691,54.932032066922275,42.76262156341515,-33.939195691472335,-4.467224466722564,-0.9526375012520072,0.4928813873598841,0.4928813873598841,217.34623655913978,3.248039593778121,0.014911942409050007,0.0,-0.6076360430036264,7.375273409756749,1.2459574437382321,1.0,1.1582138875092232,25254.11570229221,25254.11570229221,101.07401028729173,101.07401028729173,8118.797563542139,8118.797563542139,4,1.0
