timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-11-02 00:00:00+00:00,0,0,0,2626227051,0.0357399582862854,1413,76.35590362548828,0.0,113552,0.0,0.0,0.0,0.0,1508.0,104852.0,76.3414077758789,0.0404718779027462,0.0,0.0,1425.0,114884.0,76.27373504638672,0.0432085804641246,0.0,0.0,1597.857142857143,121340.42857142857,76.31977081298828,0.038177283746855584,0.0,0.0,1520.8666666666666,122721.73333333334,76.15435282389323,0.03686851070572928,0.0,0.0,0.0,-0.8421052631578996,-6.299734748010611,-1.159430381950488,8.297409682218749,-17.285044076003096,-11.691870656043168,0.10772853728953091,0.018988187448587546,0.0,0.0,0.0,0.0,0.012443528572560831,0.0,0.011595862252374566,0.014620252021561413,1.0021721409605775,0.0,1.0354983973063745,0.0,0.0,248.96555214295734,227.75996640949265,13841.667888645505,16133.04070775729,0,0.0
2022-11-03 00:00:00+00:00,0,0,0,2626227051,0.0426372662186622,1508,76.36366271972656,0.0,112625,0.0,0.0,0.0,0.0,1413.0,113552.0,76.35590362548828,0.0357399582862854,0.0,0.0,1506.0,112100.0,76.2869644165039,0.0437539480626583,0.0,0.0,1598.142857142857,121415.42857142857,76.33072771344867,0.038017757769141854,0.0,0.0,1531.3666666666666,123088.56666666667,76.16710459391275,0.037073388385275956,0.0,0.0,0.0,0.13280212483399723,6.723283793347479,0.4683318465655617,-0.8163660701704933,-2.5521853305602193,19.298589766467412,0.1005391993367466,0.010161747644743535,0.0,0.0,0.0,0.0,0.013389448262390568,0.0,0.011611938476561594,0.014775857723860713,1.0021482124128032,0.0,1.0254729719887423,0.0,0.0,239.3167931268697,219.22472855314038,13793.467447501167,15757.427307700458,0,0.0
2022-11-04 00:00:00+00:00,0,0,0,2626227051,0.0386142432689666,1582,76.38530731201172,0.0,116064,0.0,0.0,0.0,0.0,1508.0,112625.0,76.36366271972656,0.0426372662186622,0.0,0.0,1584.0,122224.0,76.2939682006836,0.0378095284104347,0.0,0.0,1597.857142857143,120535.42857142857,76.34377615792411,0.038132717034646414,0.0,0.0,1538.4,123468.0,76.18085098266602,0.03709280919283624,0.0,0.0,0.0,-0.12626262626262985,4.907161803713533,-5.039926691975394,3.053496115427312,2.1283387875047133,-9.435461760291597,0.11971996408401964,0.028344099162191938,0.0,0.0,0.0,0.0,0.013630293370094344,0.0,0.012208393641884592,0.014844383095475353,1.0021386631043958,0.0,1.0280352948304334,0.0,0.0,222.61310250431117,217.2784007863611,13904.826990953588,15432.596360100459,0,0.0
2022-11-05 00:00:00+00:00,0,1,0,2626227051,0.0354099981486797,2082,76.40476989746094,0.0,141849,0.0,0.0,0.0,0.0,1582.0,116064.0,76.38530731201172,0.0386142432689666,0.0,0.0,1926.0,135977.0,76.30980682373047,0.0347861647605896,0.0,0.0,1620.142857142857,121374.28571428571,76.35734231131417,0.038221836090087856,0.0,0.0,1565.9,124696.2,76.19520670572916,0.037056031388541015,0.0,0.0,0.0,8.09968847352025,31.605562579013903,4.318377372643911,22.216191066997524,1.7933376455367744,-8.298091193883582,0.12444412806578153,0.02547948831275182,0.0,0.0,0.0,0.0,0.014677476207261191,0.0,0.013890675136023318,0.014863140034067092,1.0021278977063635,0.0,1.0314605924558706,0.0,0.0,251.48263654478825,232.1351196891721,14514.51386704711,15378.485375399354,0,0.0
2022-11-06 00:00:00+00:00,0,1,0,2626227051,0.0358247719705104,2076,76.4194564819336,0.0,160563,0.0,0.0,0.0,0.0,2082.0,141849.0,76.40476989746094,0.0354099981486797,0.0,0.0,1949.0,143501.0,76.31755065917969,0.0345332249999046,0.0,0.0,1638.2857142857142,123811.71428571429,76.3719002859933,0.0384063428001744,0.0,0.0,1582.7333333333333,126421.43333333333,76.2098752339681,0.03703461121767755,0.0,0.0,0.0,6.516162134427916,-0.2881844380403509,11.889812614546248,13.192902311613054,3.740012612808008,1.1713466351767288,0.13352868622447112,0.019222078009484278,0.0,0.0,0.0,0.0,0.012929423781171371,0.0,0.01486124311174941,0.014821595052989345,1.002126037492225,0.0,1.0370391786870463,0.0,0.0,261.22871121000685,250.13030167513654,15560.635104026402,16403.398034602506,0,0.0
2022-11-07 00:00:00+00:00,0,0,0,2626227051,0.0427097640931606,1509,76.41971588134766,0.0,120656,0.0,0.0,0.0,0.0,2076.0,160563.0,76.4194564819336,0.0358247719705104,0.0,0.0,1299.0,117177.0,76.33279418945312,0.0401462838053703,0.0,0.0,1668.2857142857142,124308.71428571429,76.38431767054966,0.038772554269858726,0.0,0.0,1577.4333333333334,126174.83333333333,76.22413609822591,0.03751561498890316,0.0,0.0,0.0,16.166281755196298,-27.3121387283237,2.9690126902037095,-24.854418514850874,6.385348891115505,19.21852322833393,0.11387201636925415,0.0003394415846402765,0.0,0.0,0.0,0.0,0.012506526765956389,0.0,0.014397757393976404,0.014672058920177195,1.0021014547428564,0.0,1.0335044295909146,0.0,0.0,263.0441925851032,249.94574353776565,15583.230871712654,16433.589599025152,0,0.0
2022-11-08 00:00:00+00:00,0,0,0,2626227051,0.0471688844263553,1777,76.4351577758789,0.0,118531,0.0,0.0,0.0,0.0,1509.0,120656.0,76.41971588134766,0.0427097640931606,0.0,0.0,1508.0,104852.0,76.3414077758789,0.0404718779027462,0.0,0.0,1706.7142857142858,126262.85714285714,76.39771052769252,0.03972926948751717,0.0,0.0,1576.5,124912.3,76.23854344685873,0.0380511205643415,0.0,0.0,0.0,17.83819628647214,17.76010603048377,13.046007706100028,-1.7612054104230168,16.547308577333595,10.44051735679985,0.12280360387801892,0.020206689272739276,0.0,0.0,0.0,0.0,0.014991732190463335,0.0,0.013714926583428419,0.01450798026181513,1.0020877508099921,0.0,1.0441024836663628,0.0,0.0,258.6336456019678,249.11758060305596,15597.624923629917,15456.77813631175,0,0.0
2022-11-09 00:00:00+00:00,0,0,0,2626227051,0.0477250888943672,1503,76.45122528076172,0.0,111247,0.0,0.0,0.0,0.0,1777.0,118531.0,76.4351577758789,0.0471688844263553,0.0,0.0,1413.0,113552.0,76.35590362548828,0.0357399582862854,0.0,0.0,1719.5714285714287,125933.57142857143,76.4113279070173,0.04144143100295743,0.0,0.0,1574.9666666666667,124111.2,76.25287729899088,0.0385190571347872,0.0,0.0,0.0,6.369426751592355,-15.419245920090042,-2.029907002958997,-6.145227830694077,33.53426020276271,1.1791766431964223,0.12483861855787648,0.02102109206070235,0.0,0.0,0.0,0.0,0.013510355242341435,0.0,0.013476235525954021,0.01438126781493322,1.0020779623489502,0.0,1.0758682606883174,0.0,0.0,254.14212515878089,249.43404675016552,15788.405370836083,15523.559519823728,0,0.0
2022-11-10 00:00:00+00:00,0,0,0,2626227051,0.046233307570219,1572,76.44082641601562,0.0,110977,0.0,0.0,0.0,0.0,1503.0,111247.0,76.45122528076172,0.0477250888943672,0.0,0.0,1508.0,112625.0,76.36366271972656,0.0426372662186622,0.0,0.0,1728.7142857142858,125698.14285714286,76.42235129220145,0.041955151196036974,0.0,0.0,1586.6666666666667,123922.36666666667,76.26607996622721,0.03893279259403542,0.0,0.0,0.0,4.244031830238737,4.590818363273463,-1.4632630410654879,-0.24270317401817731,8.434033582534939,-3.1257800848732753,0.10104766264587006,-0.013601959560360921,0.0,0.0,0.0,0.0,0.014164969633621079,0.0,0.009827477591381296,0.014158457245791293,1.0020490279039311,0.0,1.0776301518752238,0.0,0.0,251.69172667119383,240.32396716808162,15854.244334312736,15651.478529878801,0,0.0
2022-11-11 00:00:00+00:00,0,0,1,2626227051,0.0398601777851581,1796,76.47076416015625,0.0,130302,0.0,0.0,0.0,0.0,1572.0,110977.0,76.44082641601562,0.046233307570219,0.0,0.0,1582.0,116064.0,76.38530731201172,0.0386142432689666,0.0,0.0,1759.2857142857142,127732.14285714286,76.43455941336495,0.042133141841207186,0.0,0.0,1599.7333333333333,124619.06666666667,76.28029657999674,0.03896018192172046,0.0,0.0,0.0,13.527180783817961,14.249363867684472,12.26736972704714,17.413518116366443,3.2266190159754737,-13.784715219393306,0.11187602845592615,0.039164600311480946,0.0,0.0,0.0,0.0,0.013783259019362563,0.0,0.009722573416571208,0.013949247196863909,1.0020223155950427,0.0,1.0814410960878442,0.0,0.0,252.91978487737825,240.70613552247448,15948.721714769626,15446.640668003816,0,0.0
2022-11-12 00:00:00+00:00,0,1,0,2626227051,0.0326054580509662,1911,76.47384643554688,0.0,160285,0.0,0.0,0.0,0.0,1796.0,130302.0,76.47076416015625,0.0398601777851581,0.0,0.0,2082.0,141849.0,76.40476989746094,0.0354099981486797,0.0,0.0,1734.857142857143,130365.85714285714,76.44442749023438,0.04173249325581955,0.0,0.0,1616.7666666666667,126200.36666666667,76.29413833618165,0.03875970294078187,0.0,0.0,0.0,-8.213256484149856,6.403118040089084,12.99691925921227,23.010391244954032,-7.920192726183661,-18.200419911055164,0.0904086723625186,0.004030658545750576,0.0,0.0,0.0,0.0,0.01192243864092934,0.0,0.009676252092636017,0.013668970907888673,1.0019698650162414,0.0,1.0766979643672603,0.0,0.0,251.82037248801316,244.14053094596503,18462.32203274166,16586.03581846056,0,0.0
2022-11-13 00:00:00+00:00,0,1,0,2626227051,0.031342726200819,1790,76.50443267822266,0.0,165974,0.0,0.0,0.0,0.0,1911.0,160285.0,76.47384643554688,0.0326054580509662,0.0,0.0,2076.0,160563.0,76.4194564819336,0.0358247719705104,0.0,0.0,1694.0,131138.85714285713,76.4565669468471,0.04109220100300648,0.0,0.0,1630.6666666666667,127436.4,76.30853474934896,0.03875741511583324,0.0,0.0,0.0,-13.776493256262047,-6.331763474620622,3.3700167535484438,3.549302804379706,-12.511023861870907,-3.8727621865437323,0.11119706970064147,0.03999569016259752,0.0,0.0,0.0,0.0,0.010784756740472962,0.0,0.01253809247698286,0.013497446164140971,1.001939916655252,0.0,1.0602410114347236,0.0,0.0,242.02887848762944,241.64127492448281,20925.7787592557,18105.68516468655,0,0.0
2022-11-14 00:00:00+00:00,0,0,0,2626227051,0.0403173640370368,1487,76.51597595214844,0.0,122120,0.0,0.0,0.0,0.0,1790.0,165974.0,76.50443267822266,0.031342726200819,0.0,0.0,1509.0,120656.0,76.41971588134766,0.0427097640931606,0.0,0.0,1690.857142857143,131348.0,76.47031838553292,0.040750429566417376,0.0,0.0,1620.7,126735.16666666667,76.3228889465332,0.03908626511692996,0.0,0.0,0.0,-1.4579191517561263,-16.92737430167598,1.2133669274632108,-26.42221070770121,-5.601529549321283,28.63387753418618,0.12596235106427933,0.015088372688598639,0.0,0.0,0.0,0.0,0.012176447949165172,0.0,0.013638905116491917,0.013296571589418448,1.0019316543311536,0.0,1.0425767067922433,0.0,0.0,224.6856656568239,241.17930802764292,20779.845970433547,17881.82878690991,0,0.0
2022-11-15 00:00:00+00:00,0,0,0,2626227051,0.0423291623592376,1497,76.52754211425781,0.0,119501,0.0,0.0,0.0,0.0,1487.0,122120.0,76.51597595214844,0.0403173640370368,0.0,0.0,1777.0,118531.0,76.4351577758789,0.0471688844263553,0.0,0.0,1650.857142857143,131486.57142857142,76.48351614815849,0.04005904069968628,0.0,0.0,1609.6333333333334,125353.56666666667,76.33726476033529,0.0394539422045151,0.0,0.0,0.0,-15.756893640967927,0.672494956287828,0.8183513173768864,-2.144611857189649,-10.26041240104787,4.989905392507055,0.12086628858645199,0.015116009389481988,0.0,0.0,0.0,0.0,0.012526986996033539,0.0,0.014747074672154964,0.013054009459839715,1.0019158583724785,0.0,1.0153368323001684,0.0,0.0,225.3500451678334,238.89797033438356,19883.37106702505,16710.018099173474,0,0.0
2022-11-16 00:00:00+00:00,0,0,0,2626227051,0.046587236225605,1506,76.5465316772461,0.0,116324,0.0,0.0,0.0,0.0,1497.0,119501.0,76.52754211425781,0.0423291623592376,0.0,0.0,1503.0,111247.0,76.45122528076172,0.0477250888943672,0.0,0.0,1651.2857142857142,132211.85714285713,76.49713134765625,0.03989649031843453,0.0,0.0,1613.1666666666667,125281.96666666666,76.3511225382487,0.03971039168536659,0.0,0.0,0.0,0.1996007984031989,0.6012024048096087,4.563718572186226,-2.658555158534237,-2.384181350150394,10.059433329273393,0.12466300721063472,0.02481402442002789,0.0,0.0,0.0,0.0,0.0129464861379755,0.0,0.01688575744628911,0.012980212252982142,1.0019123335001971,0.0,1.0046863963101256,0.0,0.0,218.16885284487807,236.4620088073312,19732.27692592308,16745.08652479828,0,0.0
2022-11-17 00:00:00+00:00,0,0,0,2626227051,0.0421017445623874,1406,76.5459976196289,0.0,122826,0.0,0.0,0.0,0.0,1506.0,116324.0,76.5465316772461,0.046587236225605,0.0,0.0,1572.0,110977.0,76.44082641601562,0.046233307570219,0.0,0.0,1627.5714285714287,133904.57142857142,76.51215580531529,0.03930626703160144,0.0,0.0,1614.1666666666667,125632.3,76.36425857543945,0.03971099120875196,0.0,0.0,0.0,-10.559796437659031,-6.640106241699872,10.676987123458016,5.589560193941057,-8.93633448473613,-9.628155749561962,0.1375851211248058,-0.0006976901571920102,0.0,0.0,0.0,0.0,0.011446994553314825,0.0,0.014077867780415303,0.012863636122926802,1.0019367336583218,0.0,0.9898082579952998,0.0,0.0,226.10850259345986,235.4858635970023,19260.91505377636,16573.52816193568,0,0.0
2022-11-18 00:00:00+00:00,0,0,0,2626227051,0.035896461457014,1437,76.56150817871094,0.0,128273,0.0,0.0,0.0,0.0,1406.0,122826.0,76.5459976196289,0.0421017445623874,0.0,0.0,1796.0,130302.0,76.47076416015625,0.0398601777851581,0.0,0.0,1576.2857142857142,133614.7142857143,76.52511923653739,0.03874002184186657,0.0,0.0,1615.3666666666666,126147.33333333333,76.37728907267253,0.03945326941708719,0.0,0.0,0.0,-19.988864142538976,2.204836415362732,-1.5571518472471624,4.434728803347832,-9.944050800546067,-14.738779045552985,0.11866498203763065,0.020263056938785162,0.0,0.0,0.0,0.0,0.011202581972964124,0.0,0.013452529907224677,0.012800591355304843,1.0019355251496844,0.0,0.9819217117932509,0.0,0.0,234.03325817940407,234.45159537677628,18863.37682353853,16400.888292455424,0,0.0
2022-11-19 00:00:00+00:00,0,1,0,2626227051,0.0277523882687091,1646,76.568115234375,0.0,160056,0.0,0.0,0.0,0.0,1437.0,128273.0,76.56150817871094,0.035896461457014,0.0,0.0,1911.0,160285.0,76.47384643554688,0.0326054580509662,0.0,0.0,1538.4285714285713,133582.0,76.53858620779855,0.03804672615868698,0.0,0.0,1626.1666666666667,127754.36666666667,76.39013214111328,0.03904129825532432,0.0,0.0,0.0,-13.867085295656722,14.54418928322896,-0.14287051190067235,24.77762272652857,-14.884225133936713,-22.6876768844122,0.12326933091768577,0.008629735517540205,0.0,0.0,0.0,0.0,0.010283836383288454,0.0,0.01073455810547508,0.012690583802967881,1.001943367062267,0.0,0.9745251274654603,0.0,0.0,201.40911565302463,227.8410037471499,20268.41937393193,17289.07290843917,0,0.0
2022-11-20 00:00:00+00:00,0,1,0,2626227051,0.0306241679936647,1793,76.57263946533203,0.0,166537,0.0,0.0,0.0,0.0,1646.0,160056.0,76.568115234375,0.0277523882687091,0.0,0.0,1790.0,165974.0,76.50443267822266,0.031342726200819,0.0,0.0,1538.857142857143,133662.42857142858,76.54833003452846,0.03794407498623637,0.0,0.0,1643.2666666666667,129309.63333333333,76.40276514689127,0.03898213735471165,0.0,0.0,0.0,0.16759776536312554,8.93074119076549,0.33920975574488477,4.049207777277952,-2.2925836206791894,10.347865189654826,0.08915403293852098,0.005908766257567422,0.0,0.0,0.0,0.0,0.010766311592549448,0.0,0.00950404575893289,0.012512996278960445,1.001905230620349,0.0,0.9733708195877102,0.0,0.0,164.79484415278955,220.08335933794353,20967.440732302883,18604.740622205187,0,0.0
2022-11-21 00:00:00+00:00,0,0,0,2626227051,0.0381532795727252,1667,76.59639739990234,0.0,140735,0.0,0.0,0.0,0.0,1793.0,166537.0,76.57263946533203,0.0306241679936647,0.0,0.0,1487.0,122120.0,76.51597595214844,0.0403173640370368,0.0,0.0,1564.5714285714287,136321.7142857143,76.55981881277901,0.03763492006276329,0.0,0.0,1638.4333333333334,129529.0,76.41551920572917,0.03919066246598955,0.0,0.0,0.0,12.104909213180903,-7.027328499721142,15.243203406485417,-15.493253751418601,-5.367623891094675,24.58552206420128,0.10510412597259933,0.03102666270380361,0.0,0.0,0.0,0.0,0.01184487266939518,0.0,0.010032108851842334,0.012458860675273062,1.0018883547288524,0.0,0.960303237931322,0.0,0.0,162.26257380290878,217.8306338820928,20788.243174585736,18702.371505534426,0,0.0
2022-11-22 00:00:00+00:00,0,0,0,2626227051,0.0699026733636856,2848,76.66118621826172,0.0,370480,0.0,0.0,0.0,0.0,1667.0,140735.0,76.59639739990234,0.0381532795727252,0.0,0.0,1497.0,119501.0,76.52754211425781,0.0423291623592376,0.0,0.0,1757.5714285714287,172175.85714285713,76.57891082763672,0.04157399306339871,0.0,0.0,1666.8333333333333,136728.7,76.4298464457194,0.040367284106711504,0.0,0.0,0.0,90.24716098864396,70.84583083383322,210.0225102718806,163.24652716097629,65.14069607718224,83.2153726927769,0.1746353016334634,0.08458468094931781,0.0,0.0,0.0,0.0,0.007687303802354236,0.0,0.01628194536481659,0.012773807852367263,1.0019503425539809,0.0,1.0298932411082513,0.0,0.0,364.4973733305041,304.3963028609341,66129.54367949496,47714.26978642462,0,0.0
2022-11-23 00:00:00+00:00,0,0,0,2626227051,0.0623417310416698,2742,76.69486999511719,0.0,260473,0.0,0.0,0.0,0.0,2848.0,370480.0,76.66118621826172,0.0699026733636856,0.0,0.0,1506.0,116324.0,76.5465316772461,0.046587236225605,0.0,0.0,1934.142857142857,192768.57142857142,76.60010201590401,0.0438246351799794,0.0,0.0,1705.5,141325.6,76.44450225830079,0.04097872469574208,0.0,0.0,0.0,82.07171314741035,-3.72191011235955,123.92025721261307,-29.69310084215072,33.81719134350776,-10.816385065386791,0.1937884246624666,0.043938502020535175,0.0,0.0,0.0,0.0,0.010526962383961547,0.0,0.02408054896763422,0.013279148734053548,1.002035460406001,0.0,1.069448488340415,0.0,0.0,451.8354752598545,361.55743093189545,70936.52326842694,52686.78422238864,0,0.0
2022-11-24 00:00:00+00:00,0,0,1,2626227051,0.0456446856260299,2091,76.70355224609375,0.0,226085,0.0,0.0,0.0,0.0,2742.0,260473.0,76.69486999511719,0.0623417310416698,0.0,0.0,1406.0,122826.0,76.5459976196289,0.0421017445623874,0.0,0.0,2032.0,207519.85714285713,76.62260981968471,0.04433076961764262,0.0,0.0,1727.8666666666666,144891.66666666666,76.45918706258138,0.041074404927591436,0.0,0.0,0.0,48.71977240398293,-23.7417943107221,84.06933385439565,-13.202136113915842,8.415188255186168,-26.78309558725509,0.20582999943088431,0.011320510716195109,0.0,0.0,0.0,0.0,0.00924869297523951,0.0,0.027435302734374507,0.01369875524943214,1.0021373854912892,0.0,1.079279655926646,0.0,0.0,453.6211870257861,364.0330350046766,71176.99600419581,54712.35966796506,0,0.0
2022-11-25 00:00:00+00:00,0,0,0,2626227051,0.0426588878035545,2255,76.70816802978516,0.0,208114,0.0,0.0,0.0,0.0,2091.0,226085.0,76.70355224609375,0.0456446856260299,0.0,0.0,1437.0,128273.0,76.56150817871094,0.035896461457014,0.0,0.0,2148.8571428571427,218925.7142857143,76.64356122698102,0.04529683052429125,0.0,0.0,1755.5333333333333,147999.33333333334,76.47366816202799,0.04105608183890576,0.0,0.0,0.0,56.92414752957551,7.843137254901955,62.243028540690545,-7.948780325983595,18.83869905850888,-6.5413920186421,0.19155820537375412,0.006017692214044246,0.0,0.0,0.0,0.0,0.010835355452514234,0.0,0.027873447963173148,0.014026104648069087,1.00222158906505,0.0,1.103291607368311,0.0,0.0,467.37033813351377,371.681151204797,70815.88855962337,55589.84722568232,0,0.0
2022-11-26 00:00:00+00:00,0,1,0,2626227051,0.0383945927023887,2311,76.72383117675781,0.0,231629,0.0,0.0,0.0,0.0,2255.0,208114.0,76.70816802978516,0.0426588878035545,0.0,0.0,1646.0,160056.0,76.568115234375,0.0277523882687091,0.0,0.0,2243.8571428571427,229150.42857142858,76.66580636160714,0.04681714544338834,0.0,0.0,1782.3666666666666,151983.63333333333,76.4882303873698,0.04087743666023012,0.0,0.0,0.0,40.40097205346294,2.4833702882483433,44.71747388414056,11.299095687940252,38.34698596256927,-9.996264133286859,0.2033691725415565,0.0204191383720298,0.0,0.0,0.0,0.0,0.009977118680654493,0.0,0.025695800781250354,0.01435244754371207,1.0023216117478209,0.0,1.1453053143358423,0.0,0.0,482.53893539881966,381.9611357133158,72131.86109126116,57188.62376049565,0,0.0
2022-11-27 00:00:00+00:00,0,1,0,2626227051,0.0399492084980011,2320,76.73811340332031,0.0,243723,0.0,0.0,0.0,0.0,2311.0,231629.0,76.72383117675781,0.0383945927023887,0.0,0.0,1793.0,166537.0,76.57263946533203,0.0306241679936647,0.0,0.0,2319.1428571428573,240177.0,76.68944549560547,0.04814929408686497,0.0,0.0,1806.9,156033.6,76.50303522745769,0.04094875932981566,0.0,0.0,0.0,29.392080312325717,0.38944180008653184,46.34765847829612,5.221280582310506,30.449939101253285,4.0490488013841475,0.21610060609598136,0.018615111293907027,0.0,0.0,0.0,0.0,0.009518964074116624,0.0,0.020133427211217008,0.014624856815190925,1.0024366388548318,0.0,1.175842562140984,0.0,0.0,494.6322643369305,392.27799344079307,73828.66828566765,59272.6111841978,0,0.0
2022-11-28 00:00:00+00:00,0,0,0,2626227051,0.0429216548800468,1607,76.72901916503906,0.0,173343,0.0,0.0,0.0,0.0,2320.0,243723.0,76.73811340332031,0.0399492084980011,0.0,0.0,1667.0,140735.0,76.59639739990234,0.0381532795727252,0.0,0.0,2310.5714285714284,244835.2857142857,76.70839146205357,0.04883049055933948,0.0,0.0,1796.2666666666667,157279.13333333333,76.51700897216797,0.04121994233379757,0.0,0.0,0.0,-3.5992801439712063,-30.73275862068966,23.169787188687962,-28.877044841890175,12.497943455247285,7.440563890507201,0.17314360679956398,-0.011851005814345061,0.0,0.0,0.0,0.0,0.009270583348717002,0.0,0.011080878121513187,0.014750208021934188,1.0025011757837425,0.0,1.1846326752209397,0.0,0.0,487.3701348581492,393.26054654804636,71606.10717910963,59229.19777046891,0,0.0
2022-11-29 00:00:00+00:00,0,0,0,2626227051,0.0492612458765506,1634,76.73678588867188,0.0,159205,0.0,0.0,0.0,0.0,1607.0,173343.0,76.72901916503906,0.0429216548800468,0.0,0.0,2848.0,370480.0,76.66118621826172,0.0699026733636856,0.0,0.0,2137.1428571428573,214653.14285714287,76.7191914149693,0.04588171520403449,0.0,0.0,1785.7666666666667,157802.6,76.5309834798177,0.0417108763630191,0.0,0.0,0.0,-42.62640449438202,1.6801493466085837,-57.02736989851004,-8.15608360302983,-29.528809834987236,14.77014577891056,0.09861531518038369,0.010122276704871425,0.0,0.0,0.0,0.0,0.010263432282702913,0.0,0.007379531860355409,0.01479254903995022,1.0024592384233666,0.0,1.0999940352419268,0.0,0.0,479.1496646131596,393.24719639339844,69324.3960618925,59172.59666060471,0,0.0
2022-11-30 00:00:00+00:00,0,0,0,2626227051,0.0532086193561553,1649,76.75659942626953,0.0,174494,0.0,0.0,0.0,0.0,1634.0,159205.0,76.73678588867188,0.0492612458765506,0.0,0.0,2742.0,260473.0,76.69486999511719,0.0623417310416698,0.0,0.0,1981.0,202370.42857142858,76.72800990513393,0.0445769849632467,0.0,0.0,1797.4333333333334,159713.16666666666,76.54511032104492,0.042146287548045266,0.0,0.0,0.0,-39.861415025528814,0.9179926560587415,-33.00879553734936,9.603341603592842,-14.650077135987516,8.01314178999224,0.08048704060164003,0.025820129639519962,0.0,0.0,0.0,0.0,0.00945012751081693,0.0,0.007913044520786991,0.014881313099082465,1.0023894352404994,0.0,1.0576728712447216,0.0,0.0,470.46273690186035,383.3759911297478,66012.63185732524,58739.38500733741,0,0.0
2022-12-01 00:00:00+00:00,0,0,0,2626227051,0.0521739646792411,1781,76.79340362548828,0.0,189560,0.0,0.0,0.0,0.0,1649.0,174494.0,76.75659942626953,0.0532086193561553,0.0,0.0,2091.0,226085.0,76.70355224609375,0.0456446856260299,0.0,0.0,1936.7142857142858,197152.57142857142,76.74084581647601,0.045509739113705434,0.0,0.0,1806.5333333333333,162536.76666666666,76.56017684936523,0.042536357107261766,0.0,0.0,0.0,-14.825442372070786,8.004851425106118,-16.155428268129246,8.634107763017628,14.304576674502778,-1.9445245703307412,0.11714109290044128,0.04794923106787863,0.0,0.0,0.0,0.0,0.009395392512172862,0.0,0.011425563267303294,0.015078360246736528,1.0023598295425342,0.0,1.06990213099222,0.0,0.0,446.71960008365807,379.4892877806088,62517.15932344981,58043.10215436701,0,0.0
2022-12-02 00:00:00+00:00,0,0,0,2626227051,0.0459477752447128,1847,76.83719635009766,0.0,233078,0.0,0.0,0.0,0.0,1781.0,189560.0,76.79340362548828,0.0521739646792411,0.0,0.0,2255.0,208114.0,76.70816802978516,0.0426588878035545,0.0,0.0,1878.4285714285713,200718.85714285713,76.75927843366351,0.045979580176728055,0.0,0.0,1821.0,166520.96666666667,76.57621994018555,0.04287661767254268,0.0,0.0,0.0,-18.09312638580931,3.7057832678270675,11.99534870311465,22.957374973623136,7.709735556875574,-11.933517939083437,0.16820675506472593,0.05702667487295088,0.0,0.0,0.0,0.0,0.007924351829208122,0.0,0.01708057948521447,0.015456801977782708,1.0023905396952337,0.0,1.0723695728026712,0.0,0.0,420.7611431209421,372.1717252874702,59150.5625767231,58663.67973132544,0,0.0
2022-12-03 00:00:00+00:00,0,1,0,2626227051,0.0498657189309597,2924,76.8781509399414,0.0,309614,0.0,0.0,0.0,0.0,1847.0,233078.0,76.83719635009766,0.0459477752447128,0.0,0.0,2311.0,231629.0,76.72383117675781,0.0383945927023887,0.0,0.0,1966.0,211859.57142857142,76.7813241141183,0.04761831249509534,0.0,0.0,1868.2,173087.26666666666,76.59336954752604,0.04311756609628593,0.0,0.0,0.0,26.525313717005616,58.310774228478614,33.66806401616378,32.83707600030892,29.876931674957795,8.52694970622705,0.20113667528940393,0.05330047397507087,0.0,0.0,0.0,0.0,0.009443986886940233,0.0,0.02475302559989074,0.01593883204645888,1.002453927379127,0.0,1.104383127488198,0.0,0.0,470.5516344242608,418.06808552906205,62860.208371127075,63267.01607387484,0,0.0
